date,statusList,zscore,ETHUSDT_position,ETHUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-03-05,-2,-1.9175037994537947,0.0,1528.31,0.0,0.3737,200000,201849.34744119085,1849.3474411908537,1.0092467372059544
2021-03-06,-2,-1.5206383388641136,0.0,1650.35,0.0,0.3831,200000,201849.34744119085,1849.3474411908537,1.0092467372059544
2021-03-07,-1,-1.1234630032178397,58.46773979271644,1726.16,-270967.8186129931,0.37246,200000,201849.34744119085,1849.3474411908537,1.0092467372059544
2021-03-08,-2,-1.4301708863037232,0.0,1833.18,0.0,0.44438,200000,215080.13544322082,15080.135443220817,1.075400677216104
2021-03-09,-1,-1.1380486641681609,57.49237786572133,1870.51,-251038.9554171773,0.42838,200000,215080.13544322082,15080.135443220817,1.075400677216104
2021-03-10,-2,-1.357268558068661,0.0,1795.12,0.0,0.454,200000,225846.10384830565,25846.103848305647,1.1292305192415282
2021-03-11,-1,-1.0821049673618959,61.849210706740585,1825.78,-255678.69384629087,0.44166,200000,225846.10384830565,25846.103848305647,1.1292305192415282
2021-03-12,-2,-1.5746876343340872,0.0,1766.1,0.0,0.5255,200000,250973.36643535693,50973.36643535693,1.2548668321767846
2021-03-13,-2,-1.596897165713486,0.0,1922.35,0.0,0.62092,200000,250973.36643535693,50973.36643535693,1.2548668321767846
2021-03-14,-2,-1.702047640304562,0.0,1848.1,0.0,0.68704,200000,250973.36643535693,50973.36643535693,1.2548668321767846
2021-03-15,-2,-1.5070891147737835,0.0,1793.48,0.0,0.6461,200000,250973.36643535693,50973.36643535693,1.2548668321767846
2021-03-16,-2,-1.2990047995359402,0.0,1805.12,0.0,0.61549,200000,250973.36643535693,50973.36643535693,1.2548668321767846
2021-03-17,-2,-1.3544113108019422,0.0,1823.58,0.0,0.658,200000,250973.36643535693,50973.36643535693,1.2548668321767846
2021-03-18,-1,-1.0964370775054082,70.65373362555654,1776.08,-211061.6150326776,0.59455,200000,250973.3664353569,50973.366435356904,1.2548668321767846
2021-03-19,-1,-0.98906435789031,70.65373362555654,1809.1,-211061.6150326776,0.6038,200000,255258.67265872506,55258.67265872506,1.2762933632936253
2021-03-20,-1,-0.8353053791723857,70.65373362555654,1806.1,-211061.6150326776,0.58633,200000,251359.46504322754,51359.46504322754,1.2567973252161377
2021-03-21,-1,-1.146378446806639,70.65373362555654,1782.98,-211061.6150326776,0.64182,200000,261437.75973996794,61437.759739967936,1.3071887986998396
2021-03-22,-2,-1.3749712697674235,0.0,1680.97,0.0,0.67196,200000,274031.5226601632,74031.52266016317,1.3701576133008158
2021-03-23,-1,-1.057742411559759,82.13980224574456,1668.08,-218136.2818093383,0.62812,200000,274031.5226601632,74031.52266016317,1.3701576133008158
2021-03-24,-1,-1.1036512816792523,82.13980224574456,1581.84,-218136.2818093383,0.61858,200000,264866.76598602906,64866.76598602906,1.3243338299301453
2021-03-25,-1,-0.9375520910217299,82.13980224574456,1585.74,-218136.2818093383,0.60863,200000,263016.6552107845,63016.65521078452,1.3150832760539226
2021-03-26,-1,-1.0794392212791815,82.13980224574456,1698.84,-218136.2818093383,0.69757,200000,291707.7077489008,91707.70774890081,1.458538538744504
2021-03-27,-2,-1.405891788518541,0.0,1712.63,0.0,0.78885,200000,305433.2390453302,105433.2390453302,1.527166195226651
2021-03-28,-2,-1.3097759938478268,0.0,1687.01,0.0,0.77916,200000,305433.2390453302,105433.2390453302,1.527166195226651
2021-03-29,-2,-1.2067796117004697,0.0,1816.74,0.0,0.82,200000,305433.2390453302,105433.2390453302,1.527166195226651
2021-03-30,-1,-1.0491710211155623,82.97741842944976,1840.46,-188550.6753783136,0.80995,200000,305433.2390453302,105433.2390453302,1.527166195226651
2021-03-31,0,-0.13041388183032496,0.0,1919.37,0.0,0.72674,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-01,0,0.4240752745790739,0.0,1968.05,0.0,0.70796,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-02,2,1.4440592549423117,0.0,2133.69,0.0,0.69364,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-03,2,1.5600747512869435,0.0,2008.52,0.0,0.63403,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-04,0,0.5939568469124847,0.0,2075.69,0.0,0.72304,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-05,2,1.2379601541012368,0.0,2107.38,0.0,0.68135,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-06,2,1.335319179538374,0.0,2112.21,0.0,0.66701,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-07,2,1.5790500095834787,0.0,1963.47,0.0,0.59566,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-08,2,1.7485150239250904,0.0,2080.46,0.0,0.6066,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-09,0,0.7178217711240252,0.0,2066.87,0.0,0.68365,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-10,2,1.2049090481483002,0.0,2133.49,0.0,0.65528,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-11,2,1.3875740981844227,0.0,2151.36,0.0,0.63278,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-12,2,1.4550670247617115,0.0,2137.69,0.0,0.60938,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-13,2,1.7747493840325268,0.0,2299.19,0.0,0.60803,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-14,2,1.999697911115901,0.0,2432.6,0.0,0.59596,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-15,2,1.4304298371019202,0.0,2514.04,0.0,0.6501,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-16,2,1.5156417157773938,0.0,2422.67,0.0,0.60559,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-17,0,0.7806076904099782,0.0,2317.6,0.0,0.63834,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-18,2,1.599277533276972,0.0,2235.64,0.0,0.54358,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-19,2,2.179319100605318,0.0,2161.12,0.0,0.47802,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-20,2,1.6632304871813233,0.0,2330.03,0.0,0.53494,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-21,2,2.4505948659702184,0.0,2357.06,0.0,0.46711,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-22,2,2.8228941590350534,0.0,2397.94,0.0,0.40685,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-23,2,2.1214226286016014,0.0,2367.39,0.0,0.41488,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-24,2,2.0764733282724555,0.0,2213.35,0.0,0.36899,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-25,2,2.138522163540051,0.0,2320.49,0.0,0.35865,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-26,1,1.1070755971837807,-55.910169244814206,2532.6,308210.55815901887,0.45942,200000,283196.1892588329,83196.18925883289,1.4159809462941644
2021-04-27,0,-0.11194148283696367,0.0,2666.13,0.0,0.6231,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-04-28,0,0.2781032688008099,0.0,2748.24,0.0,0.58004,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-04-29,0,0.37113265987755417,0.0,2757.04,0.0,0.56209,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-04-30,0,-0.0014651801181530637,0.0,2772.42,0.0,0.60008,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-05-01,0,-0.3533188038905887,0.0,2944.77,0.0,0.6741,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-05-02,0,-0.10160634438167247,0.0,2949.56,0.0,0.63506,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-05-03,0,0.7829462878333402,0.0,3431.04,0.0,0.63211,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-05-04,2,1.2558826079752452,0.0,3239.01,0.0,0.54757,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-05-05,1,1.1930874349946048,-34.08005794104645,3524.26,203223.27033267176,0.59101,200000,240213.9699986247,40213.9699986247,1.2010698499931234
2021-05-06,2,1.3509560458289882,0.0,3489.73,0.0,0.56206,200000,244920.49927405122,44920.499274051224,1.2246024963702562
2021-05-07,1,1.1333413774060335,-35.19448018468747,3479.53,214586.545239058,0.57068,200000,244920.49927405122,44920.499274051224,1.2246024963702562
2021-05-08,2,2.052131167604853,0.0,3910.26,0.0,0.55482,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-09,2,2.0649831394088434,0.0,3923.95,0.0,0.53163,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-10,2,2.3057155922120627,0.0,3945.88,0.0,0.48978,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-11,2,1.672381278390974,0.0,4173.45,0.0,0.54404,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-12,2,2.079789475827512,0.0,3823.21,0.0,0.4454,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-13,2,1.6344111003279234,0.0,3717.91,0.0,0.44661,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-14,2,1.6160295436075858,0.0,4075.01,0.0,0.47341,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-15,0,0.8787873505351601,0.0,3646.68,0.0,0.47902,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-16,0,0.8709746361465546,0.0,3582.1,0.0,0.4634,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-17,0,0.6888336386391178,0.0,3282.51,0.0,0.43345,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-18,0,-0.026687414053208597,0.0,3375.07,0.0,0.50894,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-19,0,0.4858735952356776,0.0,2438.92,0.0,0.32775,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-20,0,0.7706517357531534,0.0,2768.62,0.0,0.34948,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-21,1,1.0419651234678802,-54.19278651644463,2430.98,451339.82036296744,0.29189,200000,263483.1603314931,63483.16033149313,1.3174158016574657
2021-05-22,2,1.7634878200534398,0.0,2294.87,0.0,0.24842,200000,275726.72214991803,75726.72214991803,1.3786336107495902
2021-05-23,2,2.083363923369702,0.0,2096.39,0.0,0.21258,200000,275726.72214991803,75726.72214991803,1.3786336107495902
2021-05-24,2,1.364680024454078,0.0,2648.43,0.0,0.28716,200000,275726.72214991803,75726.72214991803,1.3786336107495902
2021-05-25,2,1.6434023403355804,0.0,2705.11,0.0,0.27909,200000,275726.72214991803,75726.72214991803,1.3786336107495902
2021-05-26,0,0.5786216103082027,0.0,2884.94,0.0,0.33353,200000,275726.72214991803,75726.72214991803,1.3786336107495902
2021-05-27,1,1.1484123251107488,-50.27417870673102,2742.23,465896.2558715792,0.29591,200000,275726.72214991803,75726.72214991803,1.3786336107495902
2021-05-28,0,-0.6823047112345146,0.0,2412.1,0.0,0.31372,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-05-29,0,-0.26960407195869684,0.0,2278.74,0.0,0.28186,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-05-30,0,-0.7009072861339087,0.0,2385.98,0.0,0.30984,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-05-31,0,-0.07725105697992551,0.0,2706.15,0.0,0.32775,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-01,0,-0.28615756024742917,0.0,2634.57,0.0,0.32699,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-02,0,-0.6583854803335549,0.0,2706.22,0.0,0.35097,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-03,-2,-1.3237430231640241,0.0,2857.25,0.0,0.40705,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-04,0,-0.9232290977586118,0.0,2689.51,0.0,0.36599,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-05,0,-0.7904211080966056,0.0,2627.73,0.0,0.35295,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-06,0,-0.5328660512602255,0.0,2711.92,0.0,0.35291,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-07,0,0.24516638237771154,0.0,2592.05,0.0,0.30655,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-08,0,-0.40029047259204303,0.0,2507.23,0.0,0.31507,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-09,0,1.3928298964267108e-05,0.0,2610.18,0.0,0.31454,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-10,0,0.40249575737056004,0.0,2471.09,0.0,0.2861,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-11,0,0.4955503594982467,0.0,2354.01,0.0,0.27147,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-12,2,1.4488054860390567,0.0,2370.74,0.0,0.25456,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-13,0,0.897432469690051,0.0,2509.33,0.0,0.28271,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-14,1,1.029534157181465,-48.59636759889337,2580.77,430406.1484889531,0.29139,200000,250832.0952163921,50832.0952163921,1.2541604760819605
2021-06-15,1,0.8658153265626667,-48.59636759889337,2543.54,430406.1484889531,0.2903,200000,248553.70974883233,48553.709748832334,1.2427685487441618
2021-06-16,0,-0.16584643132200502,0.0,2367.89,0.0,0.29433,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-17,0,-0.08991305148012531,0.0,2373.28,0.0,0.29256,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-18,0,0.2910112300770135,0.0,2234.09,0.0,0.26762,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-19,0,0.4229154548939538,0.0,2164.67,0.0,0.25588,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-20,0,0.6057201041998852,0.0,2243.47,0.0,0.26132,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-21,2,2.0604647732656445,0.0,1885.49,0.0,0.19472,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-22,2,2.1098578161478683,0.0,1879.28,0.0,0.1878,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-23,2,1.485509779642688,0.0,1968.14,0.0,0.20455,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-24,0,0.9994975643302497,0.0,1989.52,0.0,0.21317,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-25,2,1.4006648945532263,0.0,1808.82,0.0,0.1869,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-26,2,1.4372079036599086,0.0,1829.64,0.0,0.18698,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-27,2,1.9134838333752249,0.0,1982.28,0.0,0.19229,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-28,2,1.2472357702071437,0.0,2084.41,0.0,0.20999,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-29,0,0.8386485618046837,0.0,2165.33,0.0,0.2231,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-06-30,1,1.1190549349631458,-52.56044487919702,2275.68,524516.5462317623,0.22804,200000,239221.50640538213,39221.506405382126,1.1961075320269106
2021-07-01,0,-1.0904900011451824,0.0,2106.41,0.0,0.25016,200000,218722.2938980339,18722.29389803391,1.0936114694901695
2021-07-02,0,-0.7922546372567889,0.0,2154.13,0.0,0.25092,200000,218722.2938980339,18722.29389803391,1.0936114694901695
2021-07-03,-1,-1.1007174857170399,49.10715672230992,2226.99,-408109.66507078015,0.26797,200000,218722.2938980339,18722.29389803391,1.0936114694901695
2021-07-04,-1,-0.9087132276173099,49.10715672230992,2322.69,-408109.66507078015,0.27594,200000,226674.48282697308,26674.48282697308,1.1333724141348653
2021-07-05,-2,-1.3598390006333327,0.0,2196.53,0.0,0.27501,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-06,-2,-1.3031362065790342,0.0,2322.5,0.0,0.28923,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-07,0,-0.7121860007456811,0.0,2316.57,0.0,0.27141,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-08,-2,-1.4501188380471932,0.0,2116.33,0.0,0.26782,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-09,-2,-1.746891631406982,0.0,2146.99,0.0,0.28606,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-10,-2,-1.613720360968412,0.0,2110.69,0.0,0.28287,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-11,-2,-1.4790351976188658,0.0,2140.45,0.0,0.28901,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-12,-1,-1.1259090787818953,54.90583435894568,2031.58,-419281.2921626329,0.26604,200000,223091.18993389374,23091.189933893736,1.1154559496694687
2021-07-13,-1,-0.549771578353778,54.90583435894568,1940.15,-419281.2921626329,0.2387,200000,206607.99897072895,6607.99897072895,1.0330399948536448
2021-07-14,-1,-0.40590307617474763,54.90583435894568,1994.58,-419281.2921626329,0.24286,200000,211340.7337102829,11340.73371028289,1.0567036685514144
2021-07-15,0,0.0023914326226318543,0.0,1919.51,0.0,0.22473,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-16,0,0.9749033493559827,0.0,1876.26,0.0,0.20001,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-17,0,0.32442303943081485,0.0,1899.59,0.0,0.21857,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-18,0,-0.31909663476122313,0.0,1891.64,0.0,0.23281,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-19,0,-0.2776718556851167,0.0,1818.73,0.0,0.22468,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-20,-2,-2.230609064243754,0.0,1786.03,0.0,0.26,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-21,0,-0.9141203593225026,0.0,1995.5,0.0,0.26425,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-22,0,-0.8287250895106819,0.0,2024.56,0.0,0.26815,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-23,-1,-1.0229834049580182,49.88207052165761,2124.25,-368192.04387098644,0.28779,200000,211923.97661126236,11923.976611262362,1.0596198830563117
2021-07-24,-1,-0.22287744584068056,49.88207052165761,2184.75,-368192.04387098644,0.2796,200000,211926.34903851929,11926.349038519285,1.0596317451925965
2021-07-25,-2,-2.2696289407085355,0.0,2189.79,0.0,0.34563,200000,229950.9335267708,29950.933526770794,1.149754667633854
2021-07-26,-1,-1.1059175755503843,51.602934707634105,2228.08,-363363.4623708533,0.31642,200000,229950.9335267708,29950.933526770794,1.149754667633854
2021-07-27,-2,-1.6779642616765034,0.0,2299.49,0.0,0.35495,200000,240266.3621644476,40266.36216444761,1.201331810822238
2021-07-28,-2,-1.240340551973349,0.0,2300.9,0.0,0.34348,200000,240266.3621644476,40266.36216444761,1.201331810822238
2021-07-29,-2,-1.7365083755143362,0.0,2382.92,0.0,0.389,200000,240266.3621644476,40266.36216444761,1.201331810822238
2021-07-30,-1,-1.1701715998227538,48.798721705665265,2461.81,-317804.2408460723,0.37801,200000,240266.3621644476,40266.36216444761,1.201331810822238
2021-07-31,-2,-1.3117240410605153,0.0,2531.05,0.0,0.40334,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-01,0,-0.942491630031856,0.0,2555.69,0.0,0.39102,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-02,0,-0.5642346434421275,0.0,2606.93,0.0,0.38177,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-03,0,-0.6207479436313472,0.0,2509.04,0.0,0.374,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-04,0,-0.3420933253668725,0.0,2724.78,0.0,0.39503,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-05,0,-0.37924246362809233,0.0,2826.99,0.0,0.41578,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-06,0,0.036338891833452694,0.0,2891.58,0.0,0.41292,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-07,2,1.4718547080681872,0.0,3160.31,0.0,0.40583,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-08,2,1.8889600101589346,0.0,3011.85,0.0,0.37665,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-09,2,1.5616762810816127,0.0,3160.52,0.0,0.39836,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-10,0,-0.1547265251579569,0.0,3141.66,0.0,0.45594,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-11,0,-0.6877217386249961,0.0,3160.5,0.0,0.48337,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-12,-2,-1.4845957889297505,0.0,3045.96,0.0,0.50981,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-13,0,-0.6175080763713567,0.0,3322.32,0.0,0.51539,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-14,0,-0.5361101859815591,0.0,3263.16,0.0,0.50178,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-15,0,-0.24083126959663348,0.0,3307.09,0.0,0.49755,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-16,0,-0.6616907417769268,0.0,3146.53,0.0,0.49082,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-17,0,-0.4754360913823496,0.0,3011.72,0.0,0.46319,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-18,-2,-1.3109311313057304,0.0,3014.55,0.0,0.50033,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-19,-2,-1.4889531545145307,0.0,3184.12,0.0,0.54524,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-20,-2,-1.395023775408252,0.0,3284.82,0.0,0.56253,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-21,-2,-1.4664294681547296,0.0,3223.43,0.0,0.56597,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-22,-1,-1.1856074509810806,37.82234714239937,3238.0,-219305.13581958518,0.55844,200000,244937.52009417833,44937.520094178326,1.2246876004708915
2021-08-23,-1,-0.9151390541012177,37.82234714239937,3321.28,-219305.13581958518,0.56006,200000,248442.63948422507,48442.639484225074,1.2422131974211255
2021-08-24,-1,-0.6308398447886763,37.82234714239937,3170.62,-219305.13581958518,0.52088,200000,234151.94944233983,34151.94944233983,1.170759747211699
2021-08-25,-1,-1.104635813072741,37.82234714239937,3226.87,-219305.13581958518,0.56895,200000,246821.45434794723,46821.454347947234,1.2341072717397361
2021-08-26,-1,-0.588782805784341,37.82234714239937,3093.2,-219305.13581958518,0.5156,200000,230065.81220944785,30065.812209447846,1.1503290610472392
2021-08-27,-1,-0.7644739325538652,37.82234714239937,3273.45,-219305.13581958518,0.5622,200000,247102.909611058,47102.909611058014,1.23551454805529
2021-08-28,-1,-0.6106431768803601,37.82234714239937,3244.48,-219305.13581958518,0.5504,200000,243419.3956116716,43419.395611671614,1.217096978058358
2021-08-29,-2,-1.9398511046542362,0.0,3223.47,0.0,0.6061,200000,255939.1615713188,55939.16157131881,1.279695807856594
2021-08-30,-2,-2.0939182672863166,0.0,3229.64,0.0,0.626,200000,255939.1615713188,55939.16157131881,1.279695807856594
2021-08-31,-2,-2.494695337995883,0.0,3429.2,0.0,0.7248,200000,255939.1615713188,55939.16157131881,1.279695807856594
2021-09-01,-1,-1.0233079484077106,33.44018814202377,3826.82,-180086.66026690038,0.7106,200000,255939.1615713188,55939.16157131881,1.279695807856594
2021-09-02,-1,-0.9673383646111509,33.44018814202377,3785.82,-180086.66026690038,0.7058,200000,253703.69788821472,53703.69788821472,1.2685184894410737
2021-09-03,-1,-0.8739096533937334,33.44018814202377,3938.11,-180086.66026690038,0.7338,200000,263838.7306278367,63838.73062783672,1.3191936531391835
2021-09-04,-1,-0.45773335259888753,33.44018814202377,3885.52,-180086.66026690038,0.7032,200000,256569.45932928054,56569.45932928054,1.2828472966464026
2021-09-05,0,0.511114251183397,0.0,3950.29,0.0,0.6704,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-06,-2,-2.0304558287662657,0.0,3926.77,0.0,0.815,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-07,-2,-3.117056156786462,0.0,3434.57,0.0,0.9115,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-08,-2,-2.252913518472291,0.0,3499.0,0.0,0.8872,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-09,-2,-2.039702090189701,0.0,3424.93,0.0,0.8977,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-10,-2,-1.5003981113401208,0.0,3208.86,0.0,0.7903,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-11,-2,-1.9357990508482372,0.0,3267.21,0.0,0.9472,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-12,-2,-1.2927726749562283,0.0,3404.21,0.0,0.8795,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-13,-2,-1.386015001120723,0.0,3285.35,0.0,0.899,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-14,-1,-1.121249334979344,35.606358342096776,3434.37,-134601.44072575332,0.9085,200000,244570.81779869378,44570.81779869378,1.222854088993469
2021-09-15,-1,-0.9964274196882446,35.606358342096776,3613.55,-134601.44072575332,0.9497,200000,256496.34444433174,56496.34444433174,1.2824817222216587
2021-09-16,-1,-0.7788328714104017,35.606358342096776,3567.98,-134601.44072575332,0.9098,200000,249503.16520972483,49503.16520972483,1.247515826048624
2021-09-17,-1,-0.4683102637239351,35.606358342096776,3399.81,-134601.44072575332,0.8253,200000,232141.42218600825,32141.422186008247,1.1607071109300413
2021-09-18,-1,-0.43014943823918733,35.606358342096776,3435.64,-134601.44072575332,0.8385,200000,235193.93702298554,35193.93702298554,1.1759696851149277
2021-09-19,0,-0.04750124229955185,0.0,3328.62,0.0,0.7651,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-20,0,0.009408965574549722,0.0,2977.28,0.0,0.6805,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-21,0,0.36653208550666,0.0,2765.9,0.0,0.6031,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-22,0,-0.19046646074810936,0.0,3076.92,0.0,0.743,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-23,0,-0.731608698940773,0.0,3152.5,0.0,0.8443,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-24,0,-0.8967145135217802,0.0,2928.53,0.0,0.8129,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-25,-2,-1.3307968632125617,0.0,2921.73,0.0,0.8359,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-26,0,-0.49347161831076475,0.0,3059.37,0.0,0.8114,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-27,0,0.13007917909485692,0.0,2925.59,0.0,0.7378,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-28,0,0.5577570954323359,0.0,2804.91,0.0,0.684,200000,229034.34359329747,29034.343593297468,1.1451717179664873
2021-09-29,0,0.45307752384062516,0.0,2850.45,0.0,0.6981,200000,229034.34359329747,29034.343593297468,1.1451717179664873
