date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-03-01,0,0.05899148951948389,0.0,0.04045,0.0,1.6715,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-02,0,0.07173831486641606,0.0,0.040816,0.0,1.661,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-03,0,0.07368209689456766,0.0,0.044099,0.0,1.7768,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-04,0,-0.18363393377280235,0.0,0.045633,0.0,1.9399,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-05,0,0.2320300695609906,0.0,0.04828,0.0,1.8595,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-06,0,-0.051215836402767445,0.0,0.045334,0.0,1.8405,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-07,0,-0.41264637497775675,0.0,0.045319,0.0,1.958,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-08,0,-0.39643711799629877,0.0,0.04463,0.0,1.889,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-09,0,-0.4474015085985409,0.0,0.046748,0.0,1.9806,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-10,0,-0.39037945523073786,0.0,0.045055,0.0,1.8591,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-11,0,-0.44316643658857025,0.0,0.045976,0.0,1.8846,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-12,0,-0.580071963014671,0.0,0.043395,0.0,1.7958,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-13,0,-0.6095944934304697,0.0,0.043814,0.0,1.8371,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-14,0,-0.21885866781141125,0.0,0.043502,0.0,1.7388,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-15,-2,-1.47022195199704,0.0,0.04261,0.0,1.943,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-16,-2,-1.6826270684118056,0.0,0.042184,0.0,1.9204,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-17,-1,-1.133311235374069,1608315.625113467,0.042714,-36623.090740535576,1.8758,200000,137395.18722219326,-62604.81277780674,0.6869759361109663
2021-03-18,0,0.3457866209885035,0.0,0.045688,0.0,1.8669,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-19,0,-0.08841610487533938,0.0,0.047011,0.0,1.9662,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-20,2,3.8504202340148557,0.0,0.064004,0.0,1.9247,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-21,2,1.5344978989670954,0.0,0.055,0.0,1.937,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-22,0,0.6477912337429904,0.0,0.04833,0.0,1.8366,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-23,0,0.3212356797893951,0.0,0.047852,0.0,1.8737,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-24,0,-0.5535952495920873,0.0,0.044295,0.0,1.8979,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-25,0,-0.0642517840904683,0.0,0.044273,0.0,1.8076,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-26,0,-0.1272666090438736,0.0,0.049652,0.0,2.0416,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-27,0,-0.8482022459151596,0.0,0.048931,0.0,2.1777,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-28,-2,-1.3151626758498578,0.0,0.049154,0.0,2.3399,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-29,-2,-1.436716150514197,0.0,0.052107,0.0,2.5673,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-30,-2,-1.353648624157614,0.0,0.053531,0.0,2.6613,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-03-31,-2,-1.8910691393827581,0.0,0.053163,0.0,3.0308,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-04-01,-1,-1.1805433902872005,1209329.2778505418,0.054694,-23564.450291338315,2.8069,200000,132286.11104551505,-67713.88895448495,0.6614305552275752
2021-04-02,-1,-0.795336979356486,1209329.2778505418,0.056503,-23564.450291338315,2.7439,200000,132989.22734079236,-67010.77265920764,0.6649461367039617
2021-04-03,-1,-0.7846545547737823,1209329.2778505418,0.050236,-23564.450291338315,2.4666,200000,118875.93869071492,-81124.06130928508,0.5943796934535746
2021-04-04,-1,-0.8138255577259562,1209329.2778505418,0.052547,-23564.450291338315,2.6105,200000,125061.62304875109,-74938.37695124891,0.6253081152437554
2021-04-05,-1,-0.5339458962183821,1209329.2778505418,0.05326,-23564.450291338315,2.5272,200000,123960.95611459005,-76039.04388540995,0.6198047805729503
2021-04-06,0,0.13979496218509999,0.0,0.058393,0.0,2.4811,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-07,0,-0.16358659351559104,0.0,0.051696,0.0,2.3141,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-08,0,-0.2928737449538785,0.0,0.054035,0.0,2.4822,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-09,0,-0.6231966383626832,0.0,0.054006,0.0,2.6295,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-10,0,-0.4120671532019964,0.0,0.053369,0.0,2.5537,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-11,0,0.32926996295232025,0.0,0.057351,0.0,2.5783,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-12,0,0.8855773576402515,0.0,0.061344,0.0,2.6644,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-13,2,2.0765721066689187,0.0,0.066042,0.0,2.5786,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-14,2,3.0168587856123015,0.0,0.074491,0.0,2.5159,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-15,2,2.730103898323472,0.0,0.079609,0.0,2.5585,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-16,2,1.4644269823919762,0.0,0.07162,0.0,2.6004,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-17,2,1.6618286776365228,0.0,0.078152,0.0,2.6851,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-18,2,2.280023686750938,0.0,0.078993,0.0,2.354,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-19,2,1.8335472847573588,0.0,0.070423,0.0,2.1366,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-20,1,1.1966918150569645,-890750.3829007777,0.067435,27138.227193870942,2.2134,200000,120135.50414182789,-79864.49585817211,0.6006775207091395
2021-04-21,1,0.9904657114488097,-890750.3829007777,0.064149,27138.227193870942,2.14,200000,115216.55250758582,-84783.44749241418,0.576082762537929
2021-04-22,0,0.17087217231287227,0.0,0.050625,0.0,1.9181,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-23,0,0.3759829019040702,0.0,0.050674,0.0,1.8336,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-24,0,0.2992890794099516,0.0,0.045657,0.0,1.6537,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-25,0,-0.027614331656574162,0.0,0.045949,0.0,1.7332,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-26,0,0.5321100369654459,0.0,0.057489,0.0,1.9813,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-27,0,0.03913093662437481,0.0,0.063311,0.0,2.3196,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-28,0,-0.5058819946121114,0.0,0.060991,0.0,2.3933,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-29,0,-0.5613904034758647,0.0,0.060761,0.0,2.3613,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-04-30,0,-0.44104135704327374,0.0,0.069114,0.0,2.5999,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-05-01,-1,-1.0505779213163022,862739.6189691873,0.065591,-21735.33871626962,2.6035,200000,113175.90869561592,-86824.09130438408,0.5658795434780796
2021-05-02,-1,-1.1947735956208134,862739.6189691873,0.062992,-21735.33871626962,2.5085,200000,108868.7912478694,-91131.2087521306,0.5443439562393471
2021-05-03,-1,-0.7687335813284161,862739.6189691873,0.064435,-21735.33871626962,2.4556,200000,108963.92509995127,-91036.07490004873,0.5448196254997564
2021-05-04,-1,-0.6551199633165307,862739.6189691873,0.056743,-21735.33871626962,2.1529,200000,95748.44492142546,-104251.55507857454,0.47874222460712723
2021-05-05,-1,-0.7269221101922417,862739.6189691873,0.061933,-21735.33871626962,2.3844,200000,105257.79445669196,-94742.20554330804,0.5262889722834598
2021-05-06,-1,-0.6830496921453971,862739.6189691873,0.064511,-21735.33871626962,2.483,200000,109625.0415918187,-90374.9584081813,0.5481252079590935
2021-05-07,-1,-1.180048483847934,862739.6189691873,0.066767,-21735.33871626962,2.7322,200000,116987.8285803076,-83012.1714196924,0.584939142901538
2021-05-08,-2,-1.2971944044436265,0.0,0.064462,0.0,2.6727,200000,115654.02716459798,-84345.97283540202,0.5782701358229899
2021-05-09,-2,-1.4162095482974324,0.0,0.063419,0.0,2.6422,200000,115654.02716459798,-84345.97283540202,0.5782701358229899
2021-05-10,-2,-1.3423262774560987,0.0,0.055236,0.0,2.2957,200000,115654.02716459798,-84345.97283540202,0.5782701358229899
2021-05-11,-2,-1.4955780864557848,0.0,0.059688,0.0,2.5093,200000,115654.02716459798,-84345.97283540202,0.5782701358229899
2021-05-12,-2,-1.252545630257241,0.0,0.048843,0.0,2.0412,200000,115654.02716459798,-84345.97283540202,0.5782701358229899
2021-05-13,-1,-1.13930460754838,1150877.9521215418,0.050246,-27536.67313442809,2.1,200000,115654.02716459798,-84345.97283540202,0.5782701358229899
2021-05-14,-1,-0.7059664733061338,1150877.9521215418,0.052246,-27536.67313442809,2.138,200000,119002.17664794932,-80997.82335205068,0.5950108832397466
2021-05-15,-1,-0.9812694124757015,1150877.9521215418,0.04807,-27536.67313442809,2.01,200000,110671.41615868297,-89328.58384131703,0.5533570807934148
2021-05-16,-1,-0.24914461257650855,1150877.9521215418,0.049391,-27536.67313442809,1.9916,200000,111685.05114776205,-88314.94885223795,0.5584252557388103
2021-05-17,-1,-0.26317300218293127,1150877.9521215418,0.045819,-27536.67313442809,1.8558,200000,103834.63489112857,-96165.36510887143,0.5191731744556429
2021-05-18,-1,-0.5789968789548359,1150877.9521215418,0.046505,-27536.67313442809,1.9111,200000,106146.91519061782,-93853.08480938218,0.530734575953089
2021-05-19,0,0.21488299053533647,0.0,0.02961,0.0,1.1823,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-20,2,1.5293475858405063,0.0,0.036352,0.0,1.3884,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-21,2,2.3199831418890287,0.0,0.034814,0.0,1.2715,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-22,2,2.4090306832143558,0.0,0.032072,0.0,1.1386,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-23,2,2.034895715074336,0.0,0.027391,0.0,0.9756,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-24,2,2.2867417646227124,0.0,0.034283,0.0,1.1779,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-25,2,1.8412373421082027,0.0,0.032883,0.0,1.1406,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-26,0,0.4726652404772512,0.0,0.035289,0.0,1.3394,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-27,2,1.2054462740540934,0.0,0.034445,0.0,1.2327,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-28,1,1.064625854458268,-1896151.3099600184,0.030096,52888.38723313876,1.079,200000,114133.13964911344,-85866.86035088656,0.5706656982455671
2021-05-29,2,1.6157413124034838,0.0,0.029807,0.0,1.0142,200000,117012.31941324238,-82987.68058675762,0.5850615970662119
2021-05-30,1,1.1363926717789157,-1928350.6824858666,0.03034,55277.92867216666,1.0584,200000,117012.31941324238,-82987.68058675762,0.5850615970662119
2021-05-31,1,1.0681428757850802,-1928350.6824858666,0.032602,55277.92867216666,1.1341,200000,125558.78785750843,-74441.21214249157,0.6277939392875422
2021-06-01,1,0.2836899262250862,-1928350.6824858666,0.031354,55277.92867216666,1.1483,200000,123937.15279291084,-76062.84720708916,0.6196857639645542
2021-06-02,1,0.8416679610779015,-1928350.6824858666,0.034641,55277.92867216666,1.2138,200000,133896.3458142688,-66103.6541857312,0.669481729071344
2021-06-03,1,0.6056367084111751,-1928350.6824858666,0.035518,55277.92867216666,1.2575,200000,138003.15484578258,-61996.845154217415,0.6900157742289129
2021-06-04,1,0.3855534638996791,-1928350.6824858666,0.032123,55277.92867216666,1.1474,200000,125370.30433193751,-74629.69566806249,0.6268515216596875
2021-06-05,1,0.35658402532340305,-1928350.6824858666,0.031068,55277.92867216666,1.1067,200000,121086.08266495774,-78913.91733504226,0.6054304133247888
2021-06-06,1,0.22286678849554617,-1928350.6824858666,0.032299,55277.92867216666,1.1533,200000,126035.8338312208,-73964.1661687792,0.6301791691561041
2021-06-07,1,0.6207640548152601,-1928350.6824858666,0.029729,55277.92867216666,1.0402,200000,114828.0388444101,-85171.9611555899,0.5741401942220505
2021-06-08,1,0.27653402088100326,-1928350.6824858666,0.02846,55277.92867216666,1.0052,200000,110446.23432480969,-89553.76567519031,0.5522311716240484
2021-06-09,1,0.41705957943546396,-1928350.6824858666,0.029771,55277.92867216666,1.0451,200000,115179.8914235681,-84820.1085764319,0.5758994571178405
2021-06-10,2,1.3000636915594201,0.0,0.028738,0.0,0.9849,200000,117986.02937730425,-82013.97062269575,0.5899301468865212
2021-06-11,2,2.6252764629336998,0.0,0.027774,0.0,0.905,200000,117986.02937730425,-82013.97062269575,0.5899301468865212
2021-06-12,1,1.116024980376805,-2229938.1851692353,0.026455,65752.35698690607,0.8972,200000,117986.02937730425,-82013.97062269575,0.5899301468865212
2021-06-13,1,1.1169031882025398,-2229938.1851692353,0.027951,65752.35698690607,0.9465,200000,124563.6081017719,-75436.3918982281,0.6228180405088595
2021-06-14,2,1.2783375491223679,0.0,0.029394,0.0,0.9871,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-15,-2,-2.4188621045802856,0.0,0.02902,0.0,1.1075,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-16,-2,-1.4405789079083289,0.0,0.027293,0.0,1.0095,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-17,-2,-2.614986386233887,0.0,0.026825,0.0,1.0726,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-18,-2,-1.7281863483245137,0.0,0.025468,0.0,0.9871,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-19,-2,-1.7398218889159422,0.0,0.024234,0.0,0.9541,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-20,-2,-1.9213629437504893,0.0,0.02362,0.0,0.9606,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-21,-2,-2.220547819891199,0.0,0.017301,0.0,0.7441,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-22,-2,-2.0361399694770053,0.0,0.01617,0.0,0.7093,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-23,-2,-1.4435433852990565,0.0,0.0186,0.0,0.7848,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-24,-1,-1.171032630373257,3034292.0199098065,0.019548,-72957.3682720749,0.813,200000,118628.6808103938,-81371.3191896062,0.593143404051969
2021-06-25,-1,-0.8538380605994554,3034292.0199098065,0.017821,-72957.3682720749,0.724,200000,106895.2527157949,-93104.7472842051,0.5344762635789745
2021-06-26,-1,-0.4554286460129172,3034292.0199098065,0.018492,-72957.3682720749,0.7259,200000,109069.88166087132,-90930.11833912868,0.5453494083043566
2021-06-27,-1,-0.36208131302363306,3034292.0199098065,0.018889,-72957.3682720749,0.7388,200000,111215.64564348527,-88784.35435651473,0.5560782282174264
2021-06-28,0,-0.14710843603960475,0.0,0.019827,0.0,0.7632,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-06-29,0,0.22097138342538028,0.0,0.021902,0.0,0.8184,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-06-30,0,0.31717055941023214,0.0,0.022451,0.0,0.8365,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-01,0,0.4080197556504693,0.0,0.021505,0.0,0.8043,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-02,2,2.3025818074401316,0.0,0.025264,0.0,0.8172,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-03,2,1.9041473978470584,0.0,0.025185,0.0,0.8333,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-04,2,1.8442615889393656,0.0,0.025675,0.0,0.8507,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-05,0,0.372824629764475,0.0,0.02418,0.0,0.8979,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-06,0,0.32466546355092313,0.0,0.024184,0.0,0.9021,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-07,0,-0.1541201198310217,0.0,0.023928,0.0,0.9283,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-08,-2,-2.190941408392864,0.0,0.020973,0.0,1.0412,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-09,-2,-1.4241377800141235,0.0,0.021263,0.0,0.9786,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-10,-1,-1.0499757407739156,2752431.433181173,0.020736,-62145.49019865506,0.9184,200000,114148.83639688962,-85851.16360311038,0.5707441819844481
2021-07-11,-1,-1.0238041551581478,2752431.433181173,0.0215,-62145.49019865506,0.9519,200000,118333.56793349497,-81666.43206650503,0.5916678396674748
2021-07-12,-1,-0.7579687537790013,2752431.433181173,0.021302,-62145.49019865506,0.9104,200000,115209.54866648093,-84790.45133351907,0.5760477433324047
2021-07-13,-1,-0.6251572070240311,2752431.433181173,0.020447,-62145.49019865506,0.8598,200000,109711.65798705906,-90288.34201294094,0.5485582899352953
2021-07-14,-1,-0.486854536189874,2752431.433181173,0.020158,-62145.49019865506,0.8336,200000,107287.99345966495,-92712.00654033505,0.5364399672983248
2021-07-15,-1,-0.4273098289657864,2752431.433181173,0.019146,-62145.49019865506,0.7868,200000,101594.12390798854,-98405.87609201146,0.5079706195399427
2021-07-16,-1,-0.349956368604243,2752431.433181173,0.01806,-62145.49019865506,0.7371,200000,95516.35250868063,-104483.64749131937,0.4775817625434031
2021-07-17,-1,-0.714301171706066,2752431.433181173,0.018432,-62145.49019865506,0.7903,200000,99846.39708039247,-100153.60291960753,0.49923198540196234
2021-07-18,-1,-0.3768203669255057,2752431.433181173,0.018556,-62145.49019865506,0.7666,200000,98714.85046039881,-101285.14953960119,0.49357425230199403
2021-07-19,-1,-0.32475621340784366,2752431.433181173,0.017635,-62145.49019865506,0.7277,200000,93762.40154171128,-106237.59845828872,0.46881200770855647
2021-07-20,0,0.4327612444093007,0.0,0.017964,0.0,0.6807,200000,107006.59330944753,-92993.40669055247,0.5350329665472376
2021-07-21,0,0.3262597775032536,0.0,0.019419,0.0,0.7456,200000,107006.59330944753,-92993.40669055247,0.5350329665472376
2021-07-22,0,0.49745484077451113,0.0,0.020141,0.0,0.7708,200000,107006.59330944753,-92993.40669055247,0.5350329665472376
2021-07-23,0,0.8994353358284475,0.0,0.021322,0.0,0.7982,200000,107006.59330944753,-92993.40669055247,0.5350329665472376
2021-07-24,2,2.399408420879251,0.0,0.024234,0.0,0.8075,200000,107006.59330944753,-92993.40669055247,0.5350329665472376
2021-07-25,2,1.5557172876119223,0.0,0.023425,0.0,0.8259,200000,107006.59330944753,-92993.40669055247,0.5350329665472376
2021-07-26,1,1.0604394544190952,-2339555.5841848687,0.022869,63785.52295508317,0.8388,200000,107006.59330944753,-92993.40669055247,0.5350329665472376
2021-07-27,1,0.8395277564233278,-2339555.5841848687,0.02328,63785.52295508317,0.8677,200000,109811.55226794942,-90188.44773205058,0.5490577613397472
2021-07-28,1,0.7859748806483636,-2339555.5841848687,0.023316,63785.52295508317,0.8683,200000,109934.04758275312,-90065.95241724688,0.5496702379137656
2021-07-29,1,0.42392953089540714,-2339555.5841848687,0.02411,63785.52295508317,0.9188,200000,115012.82362582759,-84987.17637417241,0.5750641181291379
2021-07-30,1,0.44651368699950594,-2339555.5841848687,0.026136,63785.52295508317,0.9888,200000,124217.74984624196,-75782.25015375804,0.6210887492312098
2021-07-31,1,0.845293175240134,-2339555.5841848687,0.0274,63785.52295508317,1.0024,200000,128042.43121684078,-71957.56878315922,0.6402121560842039
2021-08-01,0,-0.19016876173162883,0.0,0.025413,0.0,0.992,200000,103186.48059889508,-96813.51940110492,0.5159324029944754
2021-08-02,0,-0.5029052699921297,0.0,0.025796,0.0,1.0239,200000,103186.48059889508,-96813.51940110492,0.5159324029944754
2021-08-03,-1,-1.0858479995528765,2101557.649671998,0.02455,-50976.425550289045,1.0121,200000,103186.48059889508,-96813.51940110492,0.5159324029944754
2021-08-04,-1,-1.1601562225560755,2101557.649671998,0.025289,-50976.425550289045,1.0489,200000,106615.46416225332,-93384.53583774668,0.5330773208112667
2021-08-05,-1,-0.5307245895950523,2101557.649671998,0.026789,-50976.425550289045,1.0637,200000,110522.25173490561,-89477.74826509439,0.5526112586745281
2021-08-06,-1,-0.6988014186497673,2101557.649671998,0.02775,-50976.425550289045,1.1064,200000,114718.54200723773,-85281.45799276227,0.5735927100361886
2021-08-07,-1,-0.5296738034254884,2101557.649671998,0.028622,-50976.425550289045,1.1257,200000,117534.9452908723,-82465.0547091277,0.5876747264543616
2021-08-08,-1,-0.576440379795583,2101557.649671998,0.026864,-50976.425550289045,1.0553,200000,110251.66658400858,-89748.33341599142,0.5512583329200429
2021-08-09,-1,-0.6956153502234902,2101557.649671998,0.028102,-50976.425550289045,1.1142,200000,115855.90641921453,-84144.09358078547,0.5792795320960726
2021-08-10,0,0.005269067250377178,0.0,0.02945,0.0,1.1239,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-11,0,-0.10362893594780405,0.0,0.030708,0.0,1.1789,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-12,0,0.4710445511335256,0.0,0.030228,0.0,1.1256,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-13,0,0.26658547606928285,0.0,0.032278,0.0,1.2274,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-14,0,0.27743028930208175,0.0,0.032696,0.0,1.25,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-15,0,0.41729286371329866,0.0,0.033024,0.0,1.26,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-16,0,-0.521681322419955,0.0,0.032301,0.0,1.2747,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-17,0,0.10386644218359863,0.0,0.030356,0.0,1.1763,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-18,0,0.10270357464831444,0.0,0.030185,0.0,1.1708,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-19,0,-0.8963867128444789,0.0,0.031719,0.0,1.2728,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-20,-2,-2.8183319031223752,0.0,0.032816,0.0,1.4356,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-21,0,-0.335256103622062,0.0,0.035285,0.0,1.4074,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-22,0,-0.4406069744559939,0.0,0.037027,0.0,1.4833,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-23,2,1.9366041146414676,0.0,0.043006,0.0,1.5689,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-24,2,1.904489832238506,0.0,0.039731,0.0,1.4367,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-25,2,2.788613652747819,0.0,0.044358,0.0,1.4938,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-26,2,3.336588857306986,0.0,0.04423,0.0,1.318,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-27,2,2.4895870002359826,0.0,0.04659,0.0,1.397,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-28,2,1.8231690338751585,0.0,0.04541,0.0,1.401,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-29,2,1.4016565891146295,0.0,0.04384,0.0,1.383,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-30,1,1.1215652071056474,-1195875.9399808904,0.04122,37315.67467525534,1.321,200000,98588.0124920246,-101411.9875079754,0.492940062460123
2021-08-31,1,1.182357658416985,-1195875.9399808904,0.04221,37315.67467525534,1.327,200000,99995.82372065721,-100004.17627934279,0.49997911860328603
2021-09-01,1,0.8067095271854126,-1195875.9399808904,0.04386,37315.67467525534,1.423,200000,105551.3237904502,-94448.6762095498,0.527756618952251
2021-09-02,1,0.7566449341664095,-1195875.9399808904,0.04472,37315.67467525534,1.447,200000,107475.3532910399,-92524.6467089601,0.5373767664551995
2021-09-03,2,1.4754252845303677,0.0,0.05212,0.0,1.535,200000,103637.50585731168,-96362.49414268832,0.5181875292865584
2021-09-04,2,1.671906123639218,0.0,0.05884,0.0,1.656,200000,103637.50585731168,-96362.49414268832,0.5181875292865584
2021-09-05,1,1.188717404052124,-846435.0364040484,0.06122,28949.023982489296,1.79,200000,103637.50585731168,-96362.49414268832,0.5181875292865584
2021-09-06,2,1.6580036841859591,0.0,0.06425,0.0,1.742,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-07,2,1.9039543182993102,0.0,0.0541,0.0,1.382,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-08,2,3.4182550177097193,0.0,0.07866,0.0,1.404,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-09,2,2.181809175369946,0.0,0.07978,0.0,1.583,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-10,0,0.9459606829324595,0.0,0.07458,0.0,1.786,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-11,0,0.8511346129496806,0.0,0.07282,0.0,1.746,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-12,0,0.7854015514824029,0.0,0.07294,0.0,1.743,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-13,0,-0.29836241678126163,0.0,0.06662,0.0,1.93,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-14,0,-0.16625236937488574,0.0,0.07417,0.0,2.074,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-15,0,-0.049374741427621306,0.0,0.0795,0.0,2.166,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-16,0,-0.2268528428976203,0.0,0.07301,0.0,2.048,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-17,0,-0.09817020594452963,0.0,0.06893,0.0,1.877,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-18,0,-0.21240757074348912,0.0,0.06986,0.0,1.928,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
2021-09-19,0,-0.12059462002315222,0.0,0.0667,0.0,1.796,200000,107591.75716877544,-92408.24283122456,0.5379587858438772
