date,statusList,zscore,VETUSDT_position,VETUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2021-02-26,-2,-1.9953582014163604,0.0,0.039453,0.0,1.24303,200000,196913.96392573588,-3086.0360742641205,0.9845698196286794
2021-02-27,-2,-1.8238032722423092,0.0,0.040822,0.0,1.31402,200000,196913.96392573588,-3086.0360742641205,0.9845698196286794
2021-02-28,-2,-1.677182524362176,0.0,0.039735,0.0,1.31203,200000,196913.96392573588,-3086.0360742641205,0.9845698196286794
2021-03-01,-1,-1.1012162139995454,2153053.466353254,0.045729,-75954.06972534112,1.29627,200000,196913.96392573588,-3086.0360742641205,0.9845698196286794
2021-03-02,-1,-1.031991752927348,2153053.466353254,0.043803,-75954.06972534112,1.2228,200000,187186.8374468187,-12813.16255318129,0.9359341872340936
2021-03-03,-1,-0.3242795149974639,2153053.466353254,0.052864,-75954.06972534112,1.21311,200000,205959.659969807,5959.659969806991,1.029798299849035
2021-03-04,0,-0.12121602756638582,0.0,0.050284,0.0,1.11239,200000,173140.3710454011,-26859.628954598913,0.8657018552270055
2021-03-05,0,-0.08579890179337446,0.0,0.05201,0.0,1.15908,200000,173140.3710454011,-26859.628954598913,0.8657018552270055
2021-03-06,0,0.22358818684785023,0.0,0.053272,0.0,1.129,200000,173140.3710454011,-26859.628954598913,0.8657018552270055
2021-03-07,0,0.6079673021513623,0.0,0.05667,0.0,1.13042,200000,173140.3710454011,-26859.628954598913,0.8657018552270055
2021-03-08,2,1.4820226074368794,0.0,0.065316,0.0,1.11848,200000,173140.3710454011,-26859.628954598913,0.8657018552270055
2021-03-09,1,1.0324417487911042,-1343652.478273767,0.064429,72310.54587596102,1.1972,200000,173140.3710454011,-26859.628954598913,0.8657018552270055
2021-03-10,1,1.1519826880056043,-1343652.478273767,0.061343,72310.54587596102,1.13261,200000,164323.3213393199,-35676.6786606801,0.8216166066965995
2021-03-11,2,1.7598754270535217,0.0,0.067237,0.0,1.1243,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-12,2,1.8851105766492553,0.0,0.065552,0.0,1.03207,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-13,2,1.5131911468865156,0.0,0.067523,0.0,1.1,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-14,2,1.4689844890857162,0.0,0.066074,0.0,1.05243,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-15,2,2.1965948578472045,0.0,0.078901,0.0,1.03103,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-16,0,0.8039123353984687,0.0,0.074411,0.0,1.24924,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-17,0,0.4417830283971599,0.0,0.076673,0.0,1.377,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-18,0,0.9272380988545936,0.0,0.077475,0.0,1.22925,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-19,0,0.7983458401098972,0.0,0.080765,0.0,1.29474,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-20,2,1.7184598922569592,0.0,0.089496,0.0,1.20046,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-21,2,1.9060361250203217,0.0,0.093802,0.0,1.18561,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-22,2,1.829982328015384,0.0,0.088369,0.0,1.1015,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-23,1,1.1926390366050454,-1097128.5951651933,0.083028,81595.49350977318,1.11639,200000,182184.78599875135,-17815.21400124865,0.9109239299937567
2021-03-24,2,1.4736977865497682,0.0,0.0846,0.0,1.06902,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-03-25,0,0.8979674748797657,0.0,0.080762,0.0,1.0956,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-03-26,0,0.8637827124964459,0.0,0.090047,0.0,1.2142,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-03-27,0,0.8864240781363514,0.0,0.088445,0.0,1.17678,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-03-28,0,0.9109612909266228,0.0,0.090733,0.0,1.18983,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-03-29,0,0.8574981504009196,0.0,0.092003,0.0,1.20239,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-03-30,0,0.4571823775890004,0.0,0.089331,0.0,1.21189,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-03-31,0,0.3721891785350387,0.0,0.087721,0.0,1.19191,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-01,0,0.41315330139137685,0.0,0.088056,0.0,1.18377,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-02,0,0.9414327222634311,0.0,0.094023,0.0,1.18998,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-03,0,0.33255226533963883,0.0,0.087307,0.0,1.16238,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-04,0,0.7592687176818961,0.0,0.092423,0.0,1.18206,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-05,2,1.5434968677702725,0.0,0.102343,0.0,1.2118,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-06,2,2.251103422451864,0.0,0.111808,0.0,1.252,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-07,2,2.169073388010274,0.0,0.105908,0.0,1.17359,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-08,2,2.6657030894460036,0.0,0.116636,0.0,1.21926,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-09,2,2.884353653856004,0.0,0.125996,0.0,1.20201,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-10,2,2.9319668780361248,0.0,0.141922,0.0,1.21747,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-11,2,2.0032104711484604,0.0,0.139394,0.0,1.26355,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-12,0,0.9797378714793656,0.0,0.128931,0.0,1.31431,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-13,2,1.5480383453148978,0.0,0.153447,0.0,1.41246,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-14,2,1.7661126060823724,0.0,0.168004,0.0,1.45092,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-15,2,1.7045739512752798,0.0,0.175601,0.0,1.4782,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-16,2,3.0647683265072163,0.0,0.234485,0.0,1.40989,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-17,2,2.3907777300009787,0.0,0.226425,0.0,1.36802,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-18,2,2.6701195935446838,0.0,0.253321,0.0,1.27693,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-19,2,2.0536510716715997,0.0,0.228215,0.0,1.1945,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-20,2,1.9101634506869982,0.0,0.251237,0.0,1.26689,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-21,2,1.4789339797838899,0.0,0.226271,0.0,1.20358,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-22,0,0.8855900609273869,0.0,0.190174,0.0,1.144,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-23,0,0.975714612456672,0.0,0.202086,0.0,1.15866,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-24,0,0.6026111598069371,0.0,0.178425,0.0,1.10287,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-25,0,0.34767041650171476,0.0,0.1683,0.0,1.0913,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-26,0,0.22930060331271798,0.0,0.18849,0.0,1.2375,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-27,0,0.3434288178143046,0.0,0.2081,0.0,1.3063,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-28,0,-0.04745241392330968,0.0,0.1984,0.0,1.3379,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-29,0,-0.17633690379979275,0.0,0.19127,0.0,1.3063,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-04-30,0,-0.16611615181265244,0.0,0.20098,0.0,1.3532,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-01,0,-0.15753131878484938,0.0,0.20422,0.0,1.3516,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-02,0,0.12777495451635248,0.0,0.21488,0.0,1.3267,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-03,0,-0.28466296505824434,0.0,0.21084,0.0,1.3622,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-04,0,-0.760714409075818,0.0,0.18753,0.0,1.2698,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-05,-2,-1.3461749406346077,0.0,0.20705,0.0,1.4798,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-06,-2,-1.6243061589358088,0.0,0.21584,0.0,1.6491,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-07,-1,-1.0709910767209216,407143.64847768634,0.2306,-56798.13995097064,1.653,200000,187774.65067790894,-12225.34932209106,0.9388732533895447
2021-05-08,-1,-1.0861831263396708,407143.64847768634,0.2234,-56798.13995097064,1.6211,200000,183031.35574443362,-16968.64425556638,0.915156778722168
2021-05-09,-2,-1.2902215117587372,0.0,0.23386,0.0,1.7663,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-10,-2,-1.7976465016135152,0.0,0.20262,0.0,1.6423,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-11,-2,-1.9085384726413646,0.0,0.21269,0.0,1.7632,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-12,-2,-2.3740232412608777,0.0,0.1666,0.0,1.5694,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-13,-2,-2.538037996200191,0.0,0.18222,0.0,1.9296,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-14,-2,-2.16876396369625,0.0,0.18674,0.0,2.0069,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-15,-2,-2.2859789878907835,0.0,0.17254,0.0,2.1744,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-16,-2,-2.0078643039735433,0.0,0.17646,0.0,2.3002,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-17,-2,-1.7220401459301284,0.0,0.15775,0.0,2.0307,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-18,-2,-1.4294251252715091,0.0,0.16183,0.0,2.0036,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-19,-2,-1.5311787665630294,0.0,0.10533,0.0,1.4663,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-20,-2,-1.3462890884304095,0.0,0.13077,0.0,1.8006,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-21,-2,-1.2945882056052778,0.0,0.10813,0.0,1.5493,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-22,-2,-1.2457852717072753,0.0,0.09944,0.0,1.4629,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-23,-2,-1.2141968482057865,0.0,0.08638,0.0,1.3139,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-24,0,-0.9004489620447006,0.0,0.1124,0.0,1.55,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-25,0,-0.818012773874404,0.0,0.11267,0.0,1.5532,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-26,0,-0.6557354254708091,0.0,0.13306,0.0,1.7791,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-27,0,-0.584202062699236,0.0,0.1238,0.0,1.6552,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-28,0,-0.6696275325799479,0.0,0.10815,0.0,1.5133,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-29,0,-0.6674264913026339,0.0,0.09896,0.0,1.4029,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-30,0,-0.7699518437415306,0.0,0.10752,0.0,1.5751,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-05-31,0,-0.41579716859551274,0.0,0.12588,0.0,1.7373,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-06-01,0,-0.7113602920701846,0.0,0.12068,0.0,1.7363,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-06-02,0,-0.33667902017596707,0.0,0.12573,0.0,1.7534,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-06-03,1,1.180328082594544,-673331.6750691778,0.14323,52263.206969142324,1.8453,200000,192882.59164031665,-7117.408359683352,0.9644129582015832
2021-06-04,1,0.7528474100658296,-673331.6750691778,0.12902,52263.206969142324,1.7077,200000,176123.13125862967,-23876.86874137033,0.8806156562931483
2021-06-05,1,0.8245390847480212,-673331.6750691778,0.12534,52263.206969142324,1.6551,200000,170896.22600779822,-29103.77399220178,0.8544811300389911
2021-06-06,1,0.977257291710969,-673331.6750691778,0.12766,52263.206969142324,1.6771,200000,173608.14604727982,-26391.85395272018,0.868040730236399
2021-06-07,1,0.3080530761905358,-673331.6750691778,0.11458,52263.206969142324,1.5659,200000,158989.29912240634,-41010.700877593656,0.7949464956120318
2021-06-08,0,-0.2874268722497786,0.0,0.11285,0.0,1.5819,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-09,0,0.46593738167170956,0.0,0.11996,0.0,1.6279,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-10,0,0.2210664492175955,0.0,0.11204,0.0,1.5328,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-11,0,0.09221969343602028,0.0,0.10482,0.0,1.4371,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-12,0,-0.49577497016037414,0.0,0.10624,0.0,1.4789,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-13,0,-0.3173658266368462,0.0,0.11244,0.0,1.5566,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-14,0,-0.4558724205575711,0.0,0.11334,0.0,1.5769,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-15,0,-0.511582126701474,0.0,0.11135,0.0,1.5552,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-16,0,-0.11426402161169777,0.0,0.10752,0.0,1.4851,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-17,0,-0.15853798537243433,0.0,0.10726,0.0,1.4826,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-18,-1,-1.0601486293707536,934984.9556462142,0.09957,-65732.1556405377,1.4163,200000,186192.9040673871,-13807.095932612894,0.9309645203369356
2021-06-19,-2,-1.4624433690265786,0.0,0.09639,0.0,1.3839,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-20,-2,-1.5727452338986248,0.0,0.0984,0.0,1.4263,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-21,-2,-3.092776324300588,0.0,0.07332,0.0,1.174,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-22,-2,-2.4901312950763757,0.0,0.07176,0.0,1.1567,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-23,-2,-2.3132784175018957,0.0,0.07614,0.0,1.2512,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-24,-2,-2.1862394699733985,0.0,0.08077,0.0,1.3604,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-25,-2,-2.1280282355746727,0.0,0.07209,0.0,1.2521,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-26,-2,-1.6367684112973304,0.0,0.074,0.0,1.2521,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-27,-2,-1.5576918787740472,0.0,0.07806,0.0,1.338,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-28,-1,-1.1668135386668186,1177514.6964466672,0.07942,-70526.55896817068,1.326,200000,187036.43438358864,-12963.56561641136,0.9351821719179432
2021-06-29,0,-0.17193685049859245,0.0,0.09008,0.0,1.373,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-06-30,0,-0.05808640176747891,0.0,0.09134,0.0,1.3853,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-01,0,-0.45360953925258857,0.0,0.08424,0.0,1.3313,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-02,0,-0.5994925581816231,0.0,0.08655,0.0,1.3946,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-03,0,-0.5008388370788294,0.0,0.08736,0.0,1.4045,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-04,0,-0.8284790646353773,0.0,0.08778,0.0,1.4615,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-05,0,-0.8717769667716677,0.0,0.08342,0.0,1.4039,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-06,0,-0.7519731083279839,0.0,0.08446,0.0,1.4157,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-07,0,-0.7555669213602754,0.0,0.0834,0.0,1.404,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-08,-2,-1.235562845405833,0.0,0.07607,0.0,1.327,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-09,-2,-1.2831368236701244,0.0,0.07703,0.0,1.3504,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-10,-2,-1.3545215992955628,0.0,0.07597,0.0,1.3356,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-11,0,-0.9752584524909849,0.0,0.07768,0.0,1.3485,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-12,-1,-1.0536286166437512,1186116.5843293606,0.07495,-67727.74493028004,1.3126,200000,177798.87599097117,-22201.124009028834,0.8889943799548559
2021-07-13,-1,-0.7756011730261225,1186116.5843293606,0.07294,-67727.74493028004,1.265,200000,172190.9409977878,-27809.05900221219,0.860954704988939
2021-07-14,-1,-0.8104534571984386,1186116.5843293606,0.07256,-67727.74493028004,1.2635,200000,171638.62507834722,-28361.37492165278,0.8581931253917361
2021-07-15,-1,-1.1594352695404253,1186116.5843293606,0.06904,-67727.74493028004,1.2258,200000,164910.15871763634,-35089.84128236366,0.8245507935881817
2021-07-16,-2,-1.2613387213366392,0.0,0.06521,0.0,1.1708,200000,179747.85729122543,-20252.14270877457,0.8987392864561272
2021-07-17,-1,-1.1208204020167556,1372121.0480246216,0.0655,-76677.69699310018,1.1721,200000,179747.85729122543,-20252.14270877457,0.8987392864561272
2021-07-18,-1,-0.646111651796008,1372121.0480246216,0.06755,-76677.69699310018,1.1813,200000,183266.14025201244,-16733.85974798756,0.9163307012600622
2021-07-19,-2,-1.2693076950710553,0.0,0.0618,0.0,1.1225,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-20,-2,-1.3873059034966906,0.0,0.05773,0.0,1.0539,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-21,0,-0.6503515330730465,0.0,0.06605,0.0,1.1711,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-22,0,-0.1926497719256388,0.0,0.06777,0.0,1.1856,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-23,0,0.9614064899004235,0.0,0.07099,0.0,1.2077,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-24,0,0.9339424871705595,0.0,0.07219,0.0,1.2327,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-25,2,2.1542029382380528,0.0,0.07438,0.0,1.2284,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-26,2,2.5159558067664713,0.0,0.07754,0.0,1.2551,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-27,2,3.1573282660611715,0.0,0.08396,0.0,1.2799,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-28,2,2.1612383742728034,0.0,0.08283,0.0,1.2875,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-29,2,1.831825654781688,0.0,0.08266,0.0,1.2856,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-30,2,1.8908039568243573,0.0,0.08596,0.0,1.3108,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-07-31,2,2.1016990746955146,0.0,0.08962,0.0,1.3193,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-01,2,1.2872064105802075,0.0,0.08574,0.0,1.3142,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-02,2,1.267771762154747,0.0,0.08606,0.0,1.3083,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-03,0,0.4335013638266102,0.0,0.0854,0.0,1.3696,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-04,0,0.7791799089725937,0.0,0.08841,0.0,1.3765,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-05,0,0.98024529953698,0.0,0.09082,0.0,1.3859,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-06,2,1.5778691529052877,0.0,0.09665,0.0,1.4025,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-07,2,1.6836839141840358,0.0,0.10371,0.0,1.4727,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-08,2,1.6494306535191632,0.0,0.1013,0.0,1.4255,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-09,2,1.6518400698539226,0.0,0.10574,0.0,1.4745,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-10,0,-0.31615458061067503,0.0,0.10633,0.0,1.678,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-11,0,-0.8053273491970987,0.0,0.11096,0.0,1.7934,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-12,-2,-1.6822210280746204,0.0,0.10725,0.0,1.8324,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-13,-2,-2.0799840345208027,0.0,0.12083,0.0,2.1386,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-14,-2,-1.295201276139572,0.0,0.13014,0.0,2.1878,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-15,0,-0.1326902116540371,0.0,0.13937,0.0,2.1667,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-16,0,-0.6333163313878531,0.0,0.12869,0.0,2.0714,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-17,0,-0.7609892852711101,0.0,0.11816,0.0,1.9239,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-18,-2,-1.6528010986816613,0.0,0.11955,0.0,2.1043,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-19,-2,-2.0291824544495185,0.0,0.13013,0.0,2.4411,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-20,-2,-1.6299708666207737,0.0,0.13295,0.0,2.4557,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-21,-2,-1.6542206071424428,0.0,0.12822,0.0,2.4341,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-22,-2,-2.114028638831352,0.0,0.12817,0.0,2.7049,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-23,-2,-2.0384633933361633,0.0,0.13164,0.0,2.9152,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-24,-2,-1.8055799469229228,0.0,0.12128,0.0,2.7187,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-25,-2,-1.394963038126151,0.0,0.1275,0.0,2.739,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-26,-2,-1.3298501349434009,0.0,0.11591,0.0,2.528,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-27,-2,-1.457245074802214,0.0,0.12803,0.0,2.946,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-28,-2,-1.3653078724380303,0.0,0.12328,0.0,2.847,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-29,-2,-1.2970455216970147,0.0,0.12352,0.0,2.851,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-30,-2,-1.2368735718180135,0.0,0.11709,0.0,2.734,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-08-31,0,-0.9361109589651996,0.0,0.12282,0.0,2.767,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-09-01,0,-0.4046643263272264,0.0,0.13728,0.0,2.869,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-09-02,0,-0.28544950140722136,0.0,0.14307,0.0,2.96,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-09-03,0,-0.23668891720993376,0.0,0.14294,0.0,2.966,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-09-04,0,0.3414242393676901,0.0,0.14477,0.0,2.83,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-09-05,0,0.819444207709021,0.0,0.15391,0.0,2.91,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-09-06,1,1.0855741532385668,-603485.4360516694,0.14998,31948.727744097912,2.833,200000,181021.49139805877,-18978.508601941227,0.9051074569902938
2021-09-07,1,0.26421846374869173,-603485.4360516694,0.12286,31948.727744097912,2.514,200000,154463.32222197024,-45536.677778029756,0.7723166111098512
2021-09-08,0,0.09215686210860469,0.0,0.11837,0.0,2.47,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-09,0,0.3078634611357156,0.0,0.12163,0.0,2.518,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-10,0,0.06359111669252114,0.0,0.11252,0.0,2.383,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-11,0,-0.9915413502662395,0.0,0.11549,0.0,2.638,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-12,0,-0.15584772352163156,0.0,0.11984,0.0,2.581,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-13,0,-0.06787651153095887,0.0,0.11245,0.0,2.402,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-14,0,0.6387069991521436,0.0,0.11764,0.0,2.396,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-15,0,0.4693215843772826,0.0,0.12206,0.0,2.505,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-16,0,0.2550037314798863,0.0,0.11669,0.0,2.417,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-17,0,-0.11373458123080066,0.0,0.11145,0.0,2.35,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-18,0,-0.12081770903574635,0.0,0.11297,0.0,2.371,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-19,0,-0.3426961144923596,0.0,0.10824,0.0,2.283,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-20,-2,-1.7716602271810888,0.0,0.09176,0.0,2.079,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-21,-2,-1.8227774471194422,0.0,0.0861,0.0,1.986,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
2021-09-22,-2,-1.3629847731599178,0.0,0.09956,0.0,2.257,200000,173542.7049355731,-26457.2950644269,0.8677135246778656
