date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,ZECUSDT_position,ZECUSDT_price,init,total_asset,pnl,return
2020-08-02,-2,-1.819739846572766,0.0,0.3742,0.0,84.31,200000,187743.02393110114,-12256.97606889886,0.9387151196555057
2020-08-03,-2,-1.4787128546124833,0.0,0.3754,0.0,82.3,200000,187743.02393110114,-12256.97606889886,0.9387151196555057
2020-08-04,-2,-1.2120977622602471,0.0,0.3971,0.0,84.93,200000,187743.02393110114,-12256.97606889886,0.9387151196555057
2020-08-05,-2,-1.6966199286986532,0.0,0.3899,0.0,97.46,200000,187743.02393110114,-12256.97606889886,0.9387151196555057
2020-08-06,-2,-1.477885103165888,0.0,0.3898,0.0,96.75,200000,187743.02393110114,-12256.97606889886,0.9387151196555057
2020-08-07,-2,-1.3432096287641433,0.0,0.3783,0.0,94.42,200000,187743.02393110114,-12256.97606889886,0.9387151196555057
2020-08-08,-1,-1.181894592509176,236869.82580255,0.3963,-966.9500614498411,97.08,200000,187743.02393110114,-12256.97606889886,0.9387151196555057
2020-08-09,-1,-0.5508490875828957,236869.82580255,0.4258,-966.9500614498411,92.01,200000,189828.24698072567,-10171.753019274329,0.9491412349036283
2020-08-10,0,0.07457348488136079,0.0,0.4545,0.0,89.01,200000,166153.91307349247,-33846.08692650753,0.8307695653674624
2020-08-11,0,0.3034021687857976,0.0,0.4217,0.0,80.88,200000,166153.91307349247,-33846.08692650753,0.8307695653674624
2020-08-12,0,0.6849831053308997,0.0,0.4512,0.0,83.52,200000,166153.91307349247,-33846.08692650753,0.8307695653674624
2020-08-13,1,1.0773379156652159,-170344.38494309253,0.4877,950.5372601458379,87.4,200000,166153.91307349247,-33846.08692650753,0.8307695653674624
2020-08-14,2,2.2960077025694092,0.0,0.5501,0.0,85.03,200000,179036.17600048712,-20963.823999512882,0.8951808800024356
2020-08-15,2,1.555829399775825,0.0,0.5104,0.0,85.12,200000,179036.17600048712,-20963.823999512882,0.8951808800024356
2020-08-16,2,1.7492798102841685,0.0,0.5368,0.0,85.3,200000,179036.17600048712,-20963.823999512882,0.8951808800024356
2020-08-17,1,1.0823995066664565,-176808.3902829223,0.5063,1032.0277611280098,86.74,200000,179036.17600048712,-20963.823999512882,0.8951808800024356
2020-08-18,1,1.14672783322139,-176808.3902829223,0.4951,1032.0277611280098,83.14,200000,173340.62208925758,-26659.37791074242,0.8667031104462879
2020-08-19,1,1.0754211233061086,-176808.3902829223,0.4547,1032.0277611280098,76.3,200000,159138.49323571194,-40861.50676428806,0.7956924661785597
2020-08-20,2,1.8531233599452628,0.0,0.5412,0.0,78.87,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-21,2,2.1716443474680713,0.0,0.5576,0.0,73.56,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-22,2,2.354446846777419,0.0,0.6455,0.0,76.88,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-23,2,1.2790984601942041,0.0,0.6133,0.0,84.36,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-24,2,1.3864310746862056,0.0,0.6116,0.0,80.26,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-25,2,1.4602262138402027,0.0,0.5779,0.0,72.93,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-26,2,1.7147020833182498,0.0,0.6398,0.0,75.0,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-27,2,1.259208113696834,0.0,0.5815,0.0,72.13,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-28,1,1.1785892017122443,-157203.4861777838,0.6149,1267.896427737661,76.24,200000,193328.84730143854,-6671.152698561462,0.9666442365071927
2020-08-29,1,1.0760012605167044,-157203.4861777838,0.6333,1267.896427737661,78.68,200000,199315.05873078966,-684.941269210336,0.9965752936539484
2020-08-30,1,0.5984363042978172,-157203.4861777838,0.6153,1267.896427737661,81.11,200000,199566.38429899205,-433.6157010079478,0.9978319214949603
2020-08-31,1,0.5395962125913426,-157203.4861777838,0.5953,1267.896427737661,78.29,200000,192846.8466492162,-7153.153350783803,0.9642342332460809
2020-09-01,0,-0.12004996207922412,0.0,0.5838,0.0,83.17,200000,179653.29663708748,-20346.70336291252,0.8982664831854374
2020-09-02,0,8.843747261700655e-05,0.0,0.5476,0.0,75.9,200000,179653.29663708748,-20346.70336291252,0.8982664831854374
2020-09-03,0,0.48990011184074717,0.0,0.437,0.0,56.77,200000,179653.29663708748,-20346.70336291252,0.8982664831854374
2020-09-04,0,0.458383196397246,0.0,0.4613,0.0,59.64,200000,179653.29663708748,-20346.70336291252,0.8982664831854374
2020-09-05,0,0.036675105692559766,0.0,0.417,0.0,55.98,200000,179653.29663708748,-20346.70336291252,0.8982664831854374
2020-09-06,0,-0.048889020876278916,0.0,0.4401,0.0,58.92,200000,179653.29663708748,-20346.70336291252,0.8982664831854374
2020-09-07,-1,-1.1222298671316728,210811.19060911462,0.4261,-1452.0958344413796,61.86,200000,179653.29663708748,-20346.70336291252,0.8982664831854374
2020-09-08,-2,-1.4800345896214455,0.0,0.4036,0.0,58.69,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-09,-2,-1.355201501553378,0.0,0.4165,0.0,59.92,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-10,0,-0.49428674884543516,0.0,0.4562,0.0,62.07,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-11,0,-0.9724908790745843,0.0,0.4483,0.0,63.32,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-12,0,-0.0937206097896243,0.0,0.492,0.0,65.68,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-13,0,0.2814845488778146,0.0,0.4792,0.0,62.54,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-14,2,1.2604983280240407,0.0,0.5144,0.0,63.28,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-15,2,2.2015198099698963,0.0,0.5096,0.0,59.4,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-16,2,1.834828678290908,0.0,0.4953,0.0,58.34,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-17,0,0.668763412347517,0.0,0.4707,0.0,59.65,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-18,2,1.2745102410013571,0.0,0.4754,0.0,57.9,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-19,0,0.9057678931533211,0.0,0.4672,0.0,57.97,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-20,0,0.6701898692271194,0.0,0.4585,0.0,57.6,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-21,0,0.6143865068158173,0.0,0.4115,0.0,51.63,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-22,0,0.32926720318333275,0.0,0.4187,0.0,53.31,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-23,0,-0.9687623357252833,0.0,0.3715,0.0,51.84,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-24,0,-0.48694477608485226,0.0,0.4079,0.0,55.16,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-25,0,-0.23581812878864963,0.0,0.4131,0.0,54.87,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-26,0,-0.14388034696583762,0.0,0.4261,0.0,56.2,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-27,0,-0.42571853800029735,0.0,0.4155,0.0,55.55,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-28,-2,-1.2239136373791653,0.0,0.4009,0.0,56.22,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-29,-2,-1.6021772367918434,0.0,0.4261,0.0,61.25,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-09-30,-2,-2.0954756020679848,0.0,0.4206,0.0,64.1,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-01,-2,-1.7028381549459612,0.0,0.4333,0.0,64.67,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-02,-2,-2.171347632727807,0.0,0.3948,0.0,63.85,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-03,-2,-1.5885459203513124,0.0,0.3896,0.0,60.73,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-04,-2,-1.6079958431575494,0.0,0.3942,0.0,63.12,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-05,-2,-1.754844439467621,0.0,0.3936,0.0,65.76,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-06,-2,-1.7598199319046322,0.0,0.3583,0.0,61.48,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-07,-2,-1.37829826525296,0.0,0.3683,0.0,61.48,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-08,-1,-1.116362116055784,237194.46521189096,0.379,-1450.180711651987,61.99,200000,179793.40463061334,-20206.59536938666,0.8989670231530666
2020-10-09,-1,-0.8275063814548449,237194.46521189096,0.3982,-1450.180711651987,63.52,200000,186566.31485150917,-13433.685148490826,0.9328315742575459
2020-10-10,-2,-1.2438380385588932,0.0,0.3931,0.0,66.79,200000,183409.83008705525,-16590.16991294475,0.9170491504352762
2020-10-11,-2,-1.6725593926041415,0.0,0.3959,0.0,72.46,200000,183409.83008705525,-16590.16991294475,0.9170491504352762
2020-10-12,-2,-1.3824067624422995,0.0,0.4075,0.0,72.93,200000,183409.83008705525,-16590.16991294475,0.9170491504352762
2020-10-13,0,-0.8943386633543714,0.0,0.4102,0.0,70.07,200000,183409.83008705525,-16590.16991294475,0.9170491504352762
2020-10-14,-1,-1.059012054096213,235080.53074475165,0.3901,-1333.8896733604017,68.75,200000,183409.83008705525,-16590.16991294475,0.9170491504352762
2020-10-15,-1,-1.1164717885171005,235080.53074475165,0.3808,-1333.8896733604017,68.24,200000,180543.29741771525,-19456.70258228475,0.9027164870885762
2020-10-16,-1,-0.5791777722421324,235080.53074475165,0.3676,-1333.8896733604017,62.59,200000,169903.75775739824,-30096.24224260176,0.8495187887869913
2020-10-17,0,-0.13852387718369108,0.0,0.3814,0.0,62.99,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-18,0,-0.21667331640847062,0.0,0.385,0.0,64.42,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-19,0,-0.5242183068669457,0.0,0.3738,0.0,64.08,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-20,0,0.48161428548436025,0.0,0.3544,0.0,57.85,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-21,0,-0.0012653421331198162,0.0,0.3728,0.0,62.72,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-22,0,-0.4230829295482007,0.0,0.3817,0.0,65.54,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-23,0,0.1154527770408512,0.0,0.3749,0.0,63.26,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-24,0,-0.31384084506946036,0.0,0.3732,0.0,64.14,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-25,0,0.1801078070406359,0.0,0.3711,0.0,62.77,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-26,0,0.57271944204085,0.0,0.3611,0.0,60.2,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-27,0,-0.22489258969723555,0.0,0.357,0.0,61.2,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-28,0,0.5961184517078659,0.0,0.3399,0.0,56.8,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-29,0,0.49316411262581594,0.0,0.3376,0.0,56.87,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-30,-2,-1.8327816895593896,0.0,0.32,0.0,58.21,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-10-31,-2,-1.992529373108942,0.0,0.3181,0.0,58.16,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-01,0,-0.23335418589433038,0.0,0.3377,0.0,58.17,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-02,0,0.023210713723624696,0.0,0.3204,0.0,54.77,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-03,0,0.4418224472403454,0.0,0.3157,0.0,53.2,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-04,0,-0.5856688060462705,0.0,0.3124,0.0,54.09,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-05,-2,-1.6250758889311938,0.0,0.316,0.0,56.69,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-06,0,0.05977377005667498,0.0,0.3604,0.0,61.57,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-07,0,0.06905606288561339,0.0,0.3357,0.0,57.4,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-08,0,-0.25108373742260365,0.0,0.3512,0.0,60.61,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-09,0,0.427342299699776,0.0,0.3439,0.0,58.42,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-10,2,1.476406360249651,0.0,0.3578,0.0,59.06,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-11,2,1.6981284472411793,0.0,0.3613,0.0,58.92,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-12,0,-0.2566194448067578,0.0,0.365,0.0,62.99,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-13,0,-0.8636846027830329,0.0,0.3739,0.0,65.8,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-14,-2,-1.617753150173306,0.0,0.3522,0.0,63.9,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-15,-1,-1.1485472061653175,260662.50173897162,0.341,-1453.3340924295183,61.16,200000,177771.82618597866,-22228.173814021342,0.8888591309298933
2020-11-16,-2,-1.5251620755988795,0.0,0.3529,0.0,64.55,200000,179596.74498862098,-20403.25501137902,0.8979837249431049
2020-11-17,-2,-1.5008440746929108,0.0,0.3631,0.0,66.82,200000,179596.74498862098,-20403.25501137902,0.8979837249431049
2020-11-18,-1,-1.0695616596979973,258486.96745627662,0.3474,-1421.535103598393,63.17,200000,179596.74498862098,-20403.25501137902,0.8979837249431049
2020-11-19,-1,-0.8794211055106756,258486.96745627662,0.3458,-1421.535103598393,62.38,200000,178060.1531088482,-21939.8468911518,0.890300765544241
2020-11-20,0,-0.06176298626990636,0.0,0.362,0.0,63.23,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-21,0,-0.6700350781285982,0.0,0.4062,0.0,72.62,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-22,0,-0.3425129045632283,0.0,0.3886,0.0,68.79,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-23,0,-0.9923395993402493,0.0,0.4374,0.0,79.52,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-24,-2,-1.4622628332755145,0.0,0.4662,0.0,86.8,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-25,2,1.5519259245555124,0.0,0.4722,0.0,78.15,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-26,0,0.2898372660475266,0.0,0.4039,0.0,70.16,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-27,0,0.09371754636635216,0.0,0.3966,0.0,69.5,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-28,-1,-1.1327026752297578,215679.41070374602,0.4078,-1167.893555769322,75.31,200000,175908.12736997526,-24091.872630024736,0.8795406368498764
2020-11-29,-1,-0.946276452929413,215679.41070374602,0.4079,-1167.893555769322,75.06,200000,175637.72192210332,-24362.278077896684,0.8781886096105166
2020-11-30,-1,-0.25860116815663303,215679.41070374602,0.4394,-1167.893555769322,78.91,200000,186928.0135489832,-13071.986451016797,0.934640067744916
2020-12-01,0,-0.04625256985310801,0.0,0.4179,0.0,74.82,200000,173157.49747954044,-26842.50252045956,0.8657874873977022
2020-12-02,0,0.7489433038408863,0.0,0.4373,0.0,76.66,200000,173157.49747954044,-26842.50252045956,0.8657874873977022
2020-12-03,2,1.3631852512228895,0.0,0.4402,0.0,75.69,200000,173157.49747954044,-26842.50252045956,0.8657874873977022
2020-12-04,1,1.0522750528422522,-216934.97554440045,0.3991,1254.5826509168267,69.01,200000,173157.49747954044,-26842.50252045956,0.8657874873977022
2020-12-05,2,1.4745988697532044,0.0,0.4227,0.0,71.83,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-06,0,-0.49891274086821463,0.0,0.4134,0.0,74.61,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-07,0,-0.30994733173302963,0.0,0.4219,0.0,75.57,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-08,0,-0.35824625398727344,0.0,0.3884,0.0,69.61,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-09,0,-0.28179929141331933,0.0,0.3882,0.0,69.38,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-10,0,0.6317877432020379,0.0,0.3791,0.0,65.96,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-11,0,0.038732755081758725,0.0,0.3601,0.0,63.71,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-12,0,0.9741447057777877,0.0,0.3838,0.0,65.95,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-13,0,0.05386421557476645,0.0,0.3871,0.0,68.25,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-14,2,1.6316738642965025,0.0,0.4052,0.0,68.0,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-15,2,1.5224319922353478,0.0,0.4001,0.0,67.63,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-16,0,0.773494972701289,0.0,0.4251,0.0,73.21,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-17,-1,-1.112861304017427,213774.4553790101,0.4087,-1176.2199772940419,74.28,200000,174739.23982680286,-25260.760173197137,0.8736961991340143
2020-12-18,0,1.1094068788456906,0.0,0.4336,0.0,73.89,200000,168957.53009672082,-31042.469903279183,0.844787650483604
2020-12-19,2,1.2399430052637554,0.0,0.4338,0.0,73.5,200000,168957.53009672082,-31042.469903279183,0.844787650483604
2020-12-20,0,0.4873401672613926,0.0,0.4277,0.0,73.69,200000,168957.53009672082,-31042.469903279183,0.844787650483604
2020-12-21,1,1.1250383564065192,-210933.24606332186,0.4005,1246.551055752699,67.77,200000,168957.53009672082,-31042.469903279183,0.844787650483604
2020-12-22,1,0.7095094297611756,-210933.24606332186,0.3964,1246.551055752699,67.64,200000,167930.65215061334,-32069.347849386657,0.8396532607530667
2020-12-23,2,2.957032484092852,0.0,0.3529,0.0,55.42,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-24,2,1.3774489742668914,0.0,0.3781,0.0,62.1,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-25,2,1.9532183813716668,0.0,0.4034,0.0,64.27,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-26,2,1.6605014587447229,0.0,0.4167,0.0,66.56,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-27,0,0.48839367166777237,0.0,0.4014,0.0,66.97,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-28,2,2.2291329468886403,0.0,0.4496,0.0,69.04,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-29,2,3.1124991241107267,0.0,0.4673,0.0,65.33,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-30,2,2.722626803944445,0.0,0.4728,0.0,64.09,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2020-12-31,2,2.1172430707877687,0.0,0.4665,0.0,63.91,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-01,2,2.5375612428095824,0.0,0.4497,0.0,56.6,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-02,2,1.690429879128356,0.0,0.434,0.0,57.46,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-03,2,2.1356271521434733,0.0,0.4864,0.0,59.35,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-04,2,2.2099029526148866,0.0,0.523,0.0,60.34,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-05,2,2.2371886133379726,0.0,0.5472,0.0,59.64,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-06,2,2.288657833253082,0.0,0.6253,0.0,63.92,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-07,1,1.0934238279547133,-151839.73268523742,0.574,1286.4355212003877,67.75,200000,174312.01312265254,-25687.98687734746,0.8715600656132627
2021-01-08,2,1.465635945294069,0.0,0.628,0.0,68.59,200000,181430.75284984702,-18569.24715015298,0.9071537642492351
2021-01-09,1,1.0263614264555834,-132450.54230533438,0.6849,1156.4938350959142,78.44,200000,181430.75284984702,-18569.24715015298,0.9071537642492351
2021-01-10,0,-0.7277802259315007,0.0,0.6342,0.0,96.37,200000,153979.57589169682,-46020.42410830318,0.7698978794584841
2021-01-11,0,-0.559408946084258,0.0,0.6058,0.0,88.24,200000,153979.57589169682,-46020.42410830318,0.7698978794584841
2021-01-12,-2,-1.4611900096108095,0.0,0.5695,0.0,99.72,200000,153979.57589169682,-46020.42410830318,0.7698978794584841
2021-01-13,-2,-1.656984722172709,0.0,0.6271,0.0,117.35,200000,153979.57589169682,-46020.42410830318,0.7698978794584841
2021-01-14,-2,-1.5126546308171203,0.0,0.603,0.0,111.71,200000,153979.57589169682,-46020.42410830318,0.7698978794584841
2021-01-15,-1,-1.0929193297568391,125964.96718888811,0.6112,-745.6638057709289,103.25,200000,153979.57589169682,-46020.42410830318,0.7698978794584841
2021-01-16,-1,-0.9625324161216847,125964.96718888811,0.66,-745.6638057709289,108.08,200000,163728.22247238815,-36271.77752761185,0.8186411123619408
2021-01-17,-1,-0.6828195523450433,125964.96718888811,0.6625,-745.6638057709289,102.25,200000,159695.91490271583,-40304.08509728417,0.7984795745135791
2021-01-18,0,-0.16901578739607928,0.0,0.7455,0.0,103.98,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-19,0,-0.42672256667553016,0.0,0.6956,0.0,102.42,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-20,0,0.5272360300497472,0.0,0.8043,0.0,98.99,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-21,0,0.7219319631954749,0.0,0.6985,0.0,82.92,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-22,0,0.4876553190682702,0.0,0.7073,0.0,86.94,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-23,0,0.7220640803737455,0.0,0.7289,0.0,85.95,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-24,0,0.7073590941144058,0.0,0.7598,0.0,90.0,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-25,2,1.254721501258311,0.0,0.8088,0.0,87.89,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-26,2,1.8066718821724341,0.0,0.8941,0.0,89.26,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-27,2,1.7282101552962739,0.0,0.7986,0.0,78.41,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-28,1,1.1926977577370186,-84286.91374276731,0.8163,792.4833873326534,86.82,200000,137606.81537644193,-62393.184623558074,0.6880340768822096
2021-01-29,1,1.1371212766937615,-84286.91374276731,0.8025,792.4833873326534,85.49,200000,135389.65306163928,-64610.346938360715,0.6769482653081964
2021-01-30,1,0.8409783904803811,-84286.91374276731,0.7655,792.4833873326534,84.51,200000,131494.4035335709,-68505.5964664291,0.6574720176678546
2021-01-31,1,0.3817854062105227,-84286.91374276731,0.7202,792.4833873326534,85.65,200000,128579.63740258277,-71420.36259741723,0.6428981870129138
2021-02-01,1,0.46090751687687503,-84286.91374276731,0.7669,792.4833873326534,88.69,200000,134924.98577186128,-65075.01422813872,0.6746249288593064
2021-02-02,1,0.30761005738320985,-84286.91374276731,0.7886,792.4833873326534,92.37,200000,139670.35066546348,-60329.649334536516,0.6983517533273174
2021-02-03,0,0.1678413335266526,0.0,0.8069,0.0,95.23,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-04,0,0.06165931821476652,0.0,0.7617,0.0,90.0,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-05,0,0.11570153284604531,0.0,0.8324,0.0,96.44,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-06,0,0.16132469511429495,0.0,0.8262,0.0,94.24,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-07,0,0.29081017130642145,0.0,0.8249,0.0,92.3,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-08,0,-0.3356739199440093,0.0,0.8455,0.0,98.01,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-09,0,-0.3618027502322499,0.0,0.9404,0.0,108.77,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-10,2,2.4281907105386407,0.0,1.227,0.0,116.41,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-11,0,0.5268859870418019,0.0,1.3298,0.0,142.34,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-12,2,1.3896395472420735,0.0,1.4273,0.0,142.79,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-13,0,0.08118182138900135,0.0,1.6156,0.0,176.11,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-14,0,0.37816420862484007,0.0,1.4652,0.0,156.33,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-15,2,2.5900266841565736,0.0,1.7707,0.0,158.61,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-16,2,2.1834912005265963,0.0,1.725,0.0,155.68,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-17,2,2.315726573680078,0.0,1.9668,0.0,168.37,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-18,2,2.8258894974097357,0.0,2.2613,0.0,169.25,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-19,2,1.9278122083244946,0.0,2.2766,0.0,180.19,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-20,2,1.5947459129712673,0.0,2.0461,0.0,164.09,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-21,2,1.488183682992324,0.0,2.0416,0.0,161.87,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-22,2,1.3026125104196027,0.0,1.8129,0.0,144.39,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-23,0,0.5885743175949233,0.0,1.4568,0.0,127.13,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-24,2,1.2295304514662453,0.0,1.6695,0.0,130.96,200000,130149.73309979225,-69850.26690020775,0.6507486654989613
2021-02-25,1,1.0929745579299088,-42239.94972731152,1.5406,536.6999303084217,121.25,200000,130149.73309979227,-69850.26690020773,0.6507486654989614
2021-02-26,1,0.909657499142283,-42239.94972731152,1.4844,536.6999303084217,118.23,200000,126155.01413558592,-73844.98586441408,0.6307750706779296
2021-02-27,1,0.9385154025840977,-42239.94972731152,1.5276,536.6999303084217,119.78,200000,128811.66485578383,-71188.33514421617,0.6440583242789192
