date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-02-28,2,1.71922423815757,0.0,0.5186,0.0,4.855,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-03-01,2,1.2597452648599634,0.0,0.5286,0.0,5.27,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-03-02,0,0.9813474660276467,0.0,0.4999,0.0,5.193,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-03-03,0,0.9463961076606833,0.0,0.5203,0.0,5.34,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-03-04,0,0.866257985717746,0.0,0.5541,0.0,5.685,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-03-05,1,1.1572178878127428,-190832.7971341053,0.6913,20024.69833922389,6.588,200000,263845.425317614,63845.42531761399,1.31922712658807
2021-03-06,2,1.8114782124766313,0.0,0.7626,0.0,6.315,200000,282918.5463998838,82918.54639988381,1.4145927319994192
2021-03-07,2,1.8068866865831408,0.0,0.7888,0.0,6.35,200000,282918.5463998838,82918.54639988381,1.4145927319994192
2021-03-08,2,1.485170763391547,0.0,0.7665,0.0,6.314,200000,282918.5463998838,82918.54639988381,1.4145927319994192
2021-03-09,1,1.162911514164891,-184215.74840466454,0.7679,21570.48996644433,6.558,200000,282918.5463998838,82918.54639988381,1.4145927319994192
2021-03-10,2,1.3696503338308372,0.0,0.763,0.0,6.23,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-11,2,1.2611563856132169,0.0,0.7457,0.0,6.142,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-12,2,1.5875091410322204,0.0,0.742,0.0,5.837,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-13,2,1.335689163849927,0.0,0.7699,0.0,6.122,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-14,2,1.669050766606679,0.0,0.7764,0.0,5.832,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-15,0,0.9273559393740095,0.0,0.7364,0.0,5.95,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-16,0,0.11563201437841153,0.0,0.722,0.0,6.368,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-17,0,0.840101663008096,0.0,0.7711,0.0,6.208,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-18,0,0.44092835912653655,0.0,0.7644,0.0,6.372,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-19,0,0.03596210032704339,0.0,0.8133,0.0,7.005,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-20,0,-0.1651261255352556,0.0,0.7615,0.0,6.665,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-21,0,0.28301215303421595,0.0,0.7915,0.0,6.596,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-22,0,0.42949196323978905,0.0,0.7997,0.0,6.538,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-23,0,0.3457465614172633,0.0,0.856,0.0,6.999,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-24,-2,-2.5070744541068852,0.0,0.7352,0.0,7.226,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-25,-2,-3.364012458808384,0.0,0.6915,0.0,8.225,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-26,-2,-2.40289194704396,0.0,0.7518,0.0,8.635,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-27,0,-0.9134575217106459,0.0,0.8921,0.0,8.535,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-28,0,-0.6569395684700098,0.0,0.8781,0.0,8.207,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-29,0,-0.6073101546256214,0.0,0.937,0.0,8.753,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-30,0,0.04618736018883568,0.0,1.0083,0.0,8.76,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-03-31,0,-0.37589297255297616,0.0,1.0245,0.0,9.389,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-01,-2,-1.2252249457023388,0.0,0.969,0.0,10.032,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-02,0,-0.41982134374407587,0.0,1.0801,0.0,10.178,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-03,0,0.28857826621539767,0.0,1.1088,0.0,9.749,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-04,0,0.25772062616526553,0.0,1.214,0.0,10.77,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-05,0,-0.921452651389546,0.0,1.1686,0.0,11.838,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-06,-2,-2.560429120189055,0.0,1.0994,0.0,15.252,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-07,-2,-2.577041768041094,0.0,0.9606,0.0,15.695,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-08,-2,-1.996725393484057,0.0,1.0825,0.0,16.809,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-09,-2,-1.2565609908411086,0.0,1.1855,0.0,15.745,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-10,-1,-1.0335913261992709,117287.81643204101,1.2324,-9086.91173513845,15.907,200000,289091.0099416947,89091.00994169468,1.4454550497084733
2021-04-11,-1,-0.7527002092092455,117287.81643204101,1.2135,-9086.91173513845,14.94,200000,278087.2265632502,78087.22656325018,1.390436132816251
2021-04-12,-1,-0.7302992171505293,117287.81643204101,1.1638,-9086.91173513845,14.51,200000,268350.65004046826,68350.65004046826,1.3417532502023413
2021-04-13,-1,-0.8259198959982398,117287.81643204101,1.1615,-9086.91173513845,15.052,200000,273005.9942231196,73005.99422311957,1.365029971115598
2021-04-14,-1,-1.0538664652709773,117287.81643204101,1.1461,-9086.91173513845,15.895,200000,278860.0284427878,78860.02844278782,1.3943001422139392
2021-04-15,-1,-1.028836824074922,117287.81643204101,1.2549,-9086.91173513845,17.62,200000,307295.86561370775,107295.86561370775,1.5364793280685387
2021-04-16,-1,-0.7982951031157847,117287.81643204101,1.3563,-9086.91173513845,18.348,200000,325804.1219430975,125804.1219430975,1.6290206097154876
2021-04-17,-1,-0.6424420213012808,117287.81643204101,1.3005,-9086.91173513845,17.246,200000,309245.68505406706,109245.68505406706,1.5462284252703353
2021-04-18,-1,-0.824638975339923,117287.81643204101,1.2961,-9086.91173513845,18.38,200000,319034.17656941304,119034.17656941304,1.5951708828470652
2021-04-19,-2,-1.2137924981034676,0.0,1.131,0.0,18.299,200000,322719.88739835477,122719.88739835477,1.6135994369917739
2021-04-20,-1,-1.0510110473252001,146411.34533996676,1.1021,-9222.67625166766,17.496,200000,322719.88739835477,122719.88739835477,1.6135994369917739
2021-04-21,-1,-0.7495392095698767,146411.34533996676,1.0513,-9222.67625166766,15.787,200000,299520.6373409844,99520.63734098442,1.497603186704922
2021-04-22,-1,-0.881995711843621,146411.34533996676,0.8442,-9222.67625166766,13.361,200000,246824.63513453156,46824.63513453156,1.2341231756726578
2021-04-23,-1,-1.0134307124753223,146411.34533996676,0.7958,-9222.67625166766,13.052,200000,236888.51905831182,36888.519058311824,1.1844425952915592
2021-04-24,-1,-0.9172747286510291,146411.34533996676,0.7353,-9222.67625166766,11.668,200000,215266.44873293582,15266.448732935824,1.0763322436646792
2021-04-25,-1,-0.9690533850230456,146411.34533996676,0.7533,-9222.67625166766,11.938,200000,220391.97553700552,20391.97553700552,1.1019598776850277
2021-04-26,-1,-0.8870752054786472,146411.34533996676,0.8849,-9222.67625166766,14.025,200000,258907.43392097554,58907.43392097554,1.2945371696048777
2021-04-27,-1,-0.7178615427890528,146411.34533996676,0.9627,-9222.67625166766,14.913,200000,278487.9730999058,78487.97309990582,1.3924398654995291
2021-04-28,-1,-0.6840030156234184,146411.34533996676,0.9299,-9222.67625166766,14.347,200000,268465.646214311,68465.64621431101,1.342328231071555
2021-04-29,-1,-0.5176779799816495,146411.34533996676,0.9307,-9222.67625166766,14.21,200000,267319.26864410454,67319.26864410454,1.3365963432205228
2021-04-30,-1,-0.21840462887902606,146411.34533996676,1.0069,-9222.67625166766,15.021,200000,285955.40359911247,85955.40359911247,1.4297770179955624
2021-05-01,-1,-0.28375761427601714,146411.34533996676,0.9994,-9222.67625166766,15.126,200000,285825.6995154878,85825.69951548782,1.4291284975774392
2021-05-02,-1,-0.23399711666390619,146411.34533996676,1.003,-9222.67625166766,15.237,200000,287376.4974226468,87376.49742264679,1.436882487113234
2021-05-03,-1,-0.6195237683254681,146411.34533996676,1.0033,-9222.67625166766,15.754,200000,292188.544448361,92188.54444836098,1.4609427222418048
2021-05-04,-1,-0.7506959927310765,146411.34533996676,0.8662,-9222.67625166766,13.793,200000,254029.88087273124,54029.88087273124,1.2701494043636563
2021-05-05,-2,-2.12655858902023,0.0,0.9898,0.0,17.768,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-06,-2,-3.236902332145267,0.0,1.0975,0.0,24.776,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-07,-2,-2.994201059227197,0.0,1.0584,0.0,26.732,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-08,-2,-2.3342806418136837,0.0,1.0369,0.0,25.673,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-09,-2,-2.1560513461858912,0.0,1.0338,0.0,27.365,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-10,-2,-1.8075386009106091,0.0,0.8988,0.0,23.534,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-11,-2,-1.690532556410678,0.0,0.9724,0.0,26.51,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-12,-2,-1.2755330765000468,0.0,0.7956,0.0,20.008,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-13,-2,-1.2188635507852428,0.0,0.8062,0.0,20.782,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-14,-1,-1.1307766520218818,203036.87272432054,0.8414,-7785.053987889324,21.944,200000,341670.44942048664,141670.44942048664,1.7083522471024333
2021-05-15,-1,-0.9620607727962249,203036.87272432054,0.7817,-7785.053987889324,19.938,200000,313932.3298191387,113932.32981913869,1.5696616490956934
2021-05-16,-1,-0.7888611097086575,203036.87272432054,0.7794,-7785.053987889324,19.315,200000,308615.2563774177,108615.25637741771,1.5430762818870885
2021-05-17,-1,-0.7384846540374674,203036.87272432054,0.6959,-7785.053987889324,17.42,200000,276909.0001978867,76909.00019788672,1.3845450009894336
2021-05-18,-1,-0.6330527793562056,203036.87272432054,0.7277,-7785.053987889324,18.053,200000,288293.511924854,88293.51192485401,1.44146755962427
2021-05-19,0,0.029188847954597696,0.0,0.5153,0.0,10.861,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-20,2,4.006545435750283,0.0,2.4318,0.0,13.621,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-21,2,1.894970140453474,0.0,1.3506,0.0,11.104,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-22,0,0.9845882424234659,0.0,0.8925,0.0,9.698,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-23,0,0.9450664584151652,0.0,0.7534,0.0,8.109,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-24,0,0.6005324171323442,0.0,0.9185,0.0,11.282,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-25,0,0.7715108222447629,0.0,1.0436,0.0,11.604,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-26,0,0.7789501890324695,0.0,1.1722,0.0,12.605,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-27,0,0.20930229711432924,0.0,1.065,0.0,14.614,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-28,0,0.7571077089047872,0.0,1.1689,0.0,12.116,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-29,0,0.5933382676835116,0.0,1.0449,0.0,11.254,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-30,0,0.47273323278935464,0.0,1.0348,0.0,11.412,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-05-31,0,0.2751946368697879,0.0,1.0609,0.0,12.402,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-01,0,0.21600093123190822,0.0,1.0147,0.0,11.87,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-02,0,0.19572177709932018,0.0,1.0517,0.0,12.096,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-03,0,0.17580108820806847,0.0,1.0986,0.0,12.41,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-04,0,0.1290853504383068,0.0,1.0087,0.0,11.296,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-05,0,-0.000361805673362477,0.0,0.9579,0.0,10.927,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-06,0,0.1263875899191197,0.0,1.0378,0.0,11.07,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-07,0,0.13357518470867386,0.0,0.935,0.0,9.701,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-08,0,0.1223415817303144,0.0,0.9221,0.0,9.376,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-09,0,0.7885393094106159,0.0,0.9842,0.0,9.934,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-10,0,0.9478478479223732,0.0,0.9379,0.0,9.73,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-11,0,0.6473013414079704,0.0,0.8579,0.0,9.06,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-12,0,0.1370707032890758,0.0,0.784,0.0,8.578,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-13,0,0.46445226970013925,0.0,0.8681,0.0,9.243,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-14,0,0.5245959143888321,0.0,0.8912,0.0,9.428,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-15,0,0.35274330599130543,0.0,0.8658,0.0,9.257,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-16,0,0.3700291493973259,0.0,0.8172,0.0,8.694,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-17,0,0.7514532763353855,0.0,0.8242,0.0,8.632,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-18,0,0.6006858535847084,0.0,0.7619,0.0,8.02,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-19,1,1.0496586754796724,-215433.42729642964,0.7464,20959.268787024906,7.672,200000,321599.02026811015,121599.02026811015,1.607995101340551
2021-06-20,1,0.5497692952566808,-215433.42729642964,0.7205,20959.268787024906,7.545,200000,313357.4673651805,113357.46736518049,1.5667873368259024
2021-06-21,0,-0.5836944428117111,0.0,0.5021,0.0,5.478,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-22,0,-0.026484884007343945,0.0,0.4694,0.0,4.997,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-23,-2,-2.276659352935745,0.0,0.5098,0.0,5.898,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-24,0,-0.33218798253459814,0.0,0.5747,0.0,6.175,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-25,0,-0.41423937765756064,0.0,0.514,0.0,5.512,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-26,0,0.3297934789992162,0.0,0.5552,0.0,5.822,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-27,0,-0.9835631899987302,0.0,0.5636,0.0,6.16,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-28,0,0.2740413583029488,0.0,0.5991,0.0,6.323,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-29,-2,-1.4034240561200013,0.0,0.6821,0.0,7.566,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-06-30,2,3.385203774859624,0.0,0.8245,0.0,7.68,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-01,2,2.107133921529723,0.0,0.735,0.0,7.062,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-02,2,1.305621390493777,0.0,0.7143,0.0,7.06,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-03,2,1.4284588958371958,0.0,0.7438,0.0,7.251,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-04,2,1.306140036894134,0.0,0.7595,0.0,7.395,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-05,2,2.7157977867466316,0.0,0.8009,0.0,6.952,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-06,2,1.8191828433286101,0.0,0.7976,0.0,7.167,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-07,2,2.1207222159955315,0.0,0.8286,0.0,7.086,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-08,2,1.2797622318259656,0.0,0.7214,0.0,6.495,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-09,0,0.9871751849390843,0.0,0.7407,0.0,6.776,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-10,1,1.1545094731264247,-211832.97666015942,0.7434,23719.932949113194,6.639,200000,314953.269698325,114953.26969832502,1.5747663484916252
2021-07-11,2,1.2050222348539719,0.0,0.7617,0.0,6.7,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-12,2,1.3048576846447417,0.0,0.7601,0.0,6.548,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-13,2,2.5187348728861187,0.0,0.8291,0.0,6.212,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-14,2,1.4569142676798315,0.0,0.767,0.0,6.2,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-15,2,1.232419955146638,0.0,0.726,0.0,5.92,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-16,2,2.0566381285237543,0.0,0.753,0.0,5.528,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-17,2,1.2253641636857946,0.0,0.7084,0.0,5.565,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-18,0,0.9000504725036813,0.0,0.7055,0.0,5.67,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-19,0,0.808644636534143,0.0,0.6591,0.0,5.314,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-20,0,0.41191520450452207,0.0,0.6001,0.0,4.977,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-21,0,0.3931458719851138,0.0,0.6524,0.0,5.388,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-22,0,0.17531074923663545,0.0,0.6707,0.0,5.6,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-23,0,-0.3758001796802919,0.0,0.6797,0.0,5.87,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-24,0,-0.608912511654963,0.0,0.7003,0.0,6.088,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-25,0,-0.7531028330876657,0.0,0.7075,0.0,6.213,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-26,0,-0.23555858633984778,0.0,0.7453,0.0,6.312,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-27,0,-0.4996662924866466,0.0,0.7566,0.0,6.514,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-28,0,-0.8252306033430946,0.0,0.7575,0.0,6.638,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-29,0,-0.3901727774654881,0.0,0.7966,0.0,6.766,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-30,-1,-1.0570480877631514,193337.53488140233,0.8208,-21955.098039658973,7.228,200000,317382.8972613101,117382.89726131008,1.5869144863065503
2021-07-31,-2,-2.3128797961190926,0.0,0.8193,0.0,7.986,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-01,-2,-1.583872185745947,0.0,0.7825,0.0,7.332,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-02,-2,-2.2236694882327934,0.0,0.7883,0.0,7.986,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-03,-2,-1.8555493899928903,0.0,0.7709,0.0,7.779,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-04,-2,-1.5738740742916522,0.0,0.7965,0.0,7.993,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-05,-2,-1.6081383657748356,0.0,0.8006,0.0,8.133,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-06,-2,-1.7275179688272004,0.0,0.8346,0.0,8.752,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-07,-2,-2.6264565352464393,0.0,0.8649,0.0,10.89,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-08,-2,-1.9823165854903875,0.0,0.85,0.0,10.247,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-09,-2,-1.8028316514935037,0.0,0.8785,0.0,10.755,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-10,-2,-1.5865884281846516,0.0,0.8747,0.0,10.689,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-11,-2,-1.239034454916934,0.0,0.9151,0.0,10.795,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-12,-1,-1.1542397307021681,192511.15275693522,0.8683,-16213.136172536064,10.31,200000,334314.8678776937,134314.86787769367,1.6715743393884683
2021-08-13,-2,-2.0452190312626204,0.0,0.9299,0.0,13.981,200000,381974.60375724634,181974.60375724634,1.9098730187862318
2021-08-14,-2,-1.7902199634278242,0.0,0.9328,0.0,14.1,200000,381974.60375724634,181974.60375724634,1.9098730187862318
2021-08-15,-2,-1.5131681539935853,0.0,0.9354,0.0,13.778,200000,381974.60375724634,181974.60375724634,1.9098730187862318
2021-08-16,-2,-1.3128770492138724,0.0,0.9144,0.0,13.249,200000,381974.60375724634,181974.60375724634,1.9098730187862318
2021-08-17,-1,-1.1760152242711142,221024.5363715116,0.8641,-15345.275741493104,12.446,200000,381974.60375724634,181974.60375724634,1.9098730187862318
2021-08-18,-2,-1.324400813269574,0.0,0.8471,0.0,12.929,200000,393143.7890587032,193143.78905870317,1.9657189452935158
2021-08-19,-2,-1.2133374333687847,0.0,0.8775,0.0,13.314,200000,393143.7890587032,193143.78905870317,1.9657189452935158
2021-08-20,-1,-1.1976120540750124,215610.2824715933,0.9117,-13890.043423498559,14.152,200000,393143.7890587032,193143.78905870317,1.9657189452935158
2021-08-21,-1,-0.9486603829938638,215610.2824715933,0.9182,-13890.043423498559,13.727,200000,388641.98743978166,188641.98743978166,1.9432099371989082
2021-08-22,-1,-0.8199024730619676,215610.2824715933,0.9149,-13890.043423498559,13.555,200000,385541.3860387837,185541.3860387837,1.9277069301939185
2021-08-23,-1,-0.5426371469758963,215610.2824715933,0.9678,-13890.043423498559,13.816,200000,400572.4713150641,200572.47131506412,2.0028623565753207
2021-08-24,0,2.265143402145953,0.0,1.3197,0.0,12.666,200000,284534.1892829742,84534.18928297423,1.422670946414871
2021-08-25,2,1.2359015929682955,0.0,1.1726,0.0,12.961,200000,284534.1892829742,84534.18928297423,1.422670946414871
2021-08-26,2,1.4684494783128998,0.0,1.0959,0.0,11.822,200000,284534.1892829742,84534.18928297423,1.422670946414871
2021-08-27,1,1.1109627644125963,-123549.36573294582,1.1515,11067.923964640355,12.854,200000,284534.1892829742,84534.18928297423,1.422670946414871
2021-08-28,2,1.321709055169166,0.0,1.1745,0.0,12.597,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-08-29,0,0.8754152861053994,0.0,1.1415,0.0,12.926,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-08-30,0,0.9157374750316813,0.0,1.0925,0.0,12.217,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-08-31,0,0.9916965903819737,0.0,1.129,0.0,12.414,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-01,0,0.7069185494452589,0.0,1.1576,0.0,13.23,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-02,0,0.649867782416447,0.0,1.1622,0.0,13.249,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-03,0,0.6616297950124637,0.0,1.2082,0.0,13.597,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-04,0,0.9548786689086024,0.0,1.3275,0.0,14.146,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-05,0,0.2010923021591453,0.0,1.3703,0.0,16.112,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-06,0,0.21308576332719012,0.0,1.3423,0.0,15.619,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-07,0,0.4398001841477115,0.0,1.1209,0.0,12.52,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-08,0,0.4827886806567465,0.0,1.1326,0.0,12.466,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-09,0,0.11435847733600828,0.0,1.1803,0.0,13.402,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-10,0,-0.16289956829141478,0.0,1.1089,0.0,12.78,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-11,0,-0.11039554136625679,0.0,1.1309,0.0,12.792,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-12,-1,-1.1623780788384268,127457.30397617239,1.1385,-10825.883361449738,13.404,200000,290220.28115374455,90220.28115374455,1.4511014057687228
2021-09-13,-1,-0.7999363101258994,127457.30397617239,1.0848,-10825.883361449738,12.479,200000,273361.8818208831,73361.88182088308,1.3668094091044154
2021-09-14,-1,-0.512560663265825,127457.30397617239,1.1241,-10825.883361449738,12.845,200000,282333.2271774373,82333.22717743728,1.4116661358871863
2021-09-15,0,0.28899243107200545,0.0,1.1647,0.0,13.04,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-16,0,0.5523390274103428,0.0,1.14,0.0,12.672,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-17,2,2.5551894104655957,0.0,1.1934,0.0,12.496,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-18,2,2.473830126654698,0.0,1.2201,0.0,12.549,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-19,2,1.8559026444313889,0.0,1.1712,0.0,12.17,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-20,2,1.9322511192880767,0.0,1.0144,0.0,10.386,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-21,2,2.8271640926046264,0.0,0.9876,0.0,9.325,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-22,2,1.724965738249353,0.0,1.093,0.0,10.77,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-23,2,1.6230751778834025,0.0,1.1219,0.0,10.969,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-24,2,2.814252358318609,0.0,1.1589,0.0,9.934,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-25,2,2.216253307695396,0.0,1.125,0.0,9.715,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-26,2,1.8550437759743936,0.0,1.0964,0.0,9.507,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-27,2,1.6202356101390443,0.0,1.0672,0.0,9.252,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-28,2,1.3573120999615986,0.0,0.9897,0.0,8.659,200000,282940.2782460011,82940.27824600111,1.4147013912300055
2021-09-29,2,1.2082930267535719,0.0,1.0326,0.0,9.047,200000,282940.2782460011,82940.27824600111,1.4147013912300055
