date,statusList,zscore,EOSUSDT_position,EOSUSDT_price,DASHUSDT_position,DASHUSDT_price,init,total_asset,pnl,return
2021-02-28,-1,-0.47443666087374753,17027.716887004517,3.4765,-293.782953445753,196.77,200000,117004.52950719203,-82995.47049280797,0.5850226475359601
2021-03-01,-1,-0.6622692883281429,17027.716887004517,3.7049,-293.782953445753,224.94,200000,129169.5258427507,-70830.4741572493,0.6458476292137536
2021-03-02,-1,-0.4728452370389617,17027.716887004517,3.671,-293.782953445753,216.04,200000,125977.61795461405,-74022.38204538595,0.6298880897730703
2021-03-03,-1,-0.3358416882409567,17027.716887004517,3.8258,-293.782953445753,222.59,200000,130537.78687379204,-69462.21312620796,0.6526889343689601
2021-03-04,0,0.10403409721217999,0.0,3.7483,0.0,211.18,200000,157857.74980353724,-42142.25019646276,0.7892887490176862
2021-03-05,0,0.38424931123404427,0.0,3.6904,0.0,205.7,200000,157857.74980353724,-42142.25019646276,0.7892887490176862
2021-03-06,0,0.8433119389767952,0.0,3.7207,0.0,208.61,200000,157857.74980353724,-42142.25019646276,0.7892887490176862
2021-03-07,0,0.8905341501553151,0.0,3.831,0.0,214.79,200000,157857.74980353724,-42142.25019646276,0.7892887490176862
2021-03-08,1,1.0874099546772913,-20248.037480251565,3.8981,361.6774728578501,218.23,200000,157857.74980353724,-42142.25019646276,0.7892887490176862
2021-03-09,0,-0.1305720068894912,0.0,4.1673,0.0,244.2,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-10,0,-0.1914301698352125,0.0,3.991,0.0,234.41,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-11,0,-0.714094107788519,0.0,3.9532,0.0,235.39,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-12,0,-0.7399260129910593,0.0,3.7828,0.0,224.69,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-13,0,0.7921127987694812,0.0,4.2816,0.0,243.04,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-14,0,-0.4763013282863678,0.0,3.9256,0.0,231.17,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-15,0,-0.011298508717862464,0.0,3.8169,0.0,221.42,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-16,2,1.7933963933995771,0.0,4.0661,0.0,223.59,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-17,0,0.906615581970153,0.0,4.0867,0.0,229.47,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-18,2,1.7647223874023663,0.0,4.1434,0.0,225.83,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-19,2,1.5323666101288578,0.0,4.1375,0.0,225.72,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-20,2,2.2999458415539995,0.0,4.3278,0.0,227.11,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-21,2,1.7110428531791122,0.0,4.1536,0.0,221.01,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-22,2,2.4701076414584353,0.0,4.0777,0.0,206.6,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-23,2,2.1024730549871697,0.0,4.0899,0.0,206.62,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-24,2,1.43547337625062,0.0,3.6938,0.0,190.75,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-25,2,1.3532514857197653,0.0,3.6745,0.0,189.1,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-26,2,2.0681286062351454,0.0,4.1849,0.0,203.51,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-27,2,1.595906551039752,0.0,4.0912,0.0,201.64,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-28,1,1.07249991940318,-18721.8115996573,4.1106,370.4885363063321,207.72,200000,153915.7575231026,-46084.2424768974,0.769578787615513
2021-03-29,1,1.0531789489619678,-18721.8115996573,4.2785,370.4885363063321,214.98,200000,159748.89646426903,-40251.103535730974,0.7987444823213451
2021-03-30,1,1.0629344996324694,-18721.8115996573,4.3361,370.4885363063321,216.3,200000,161316.31768033365,-38683.682319666346,0.8065815884016683
2021-03-31,2,2.0184220927250656,0.0,4.8021,0.0,222.44,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-01,2,2.872337014059908,0.0,5.5947,0.0,233.44,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-02,2,2.836534969353931,0.0,6.2557,0.0,243.59,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-03,2,1.8802311645247476,0.0,5.4107,0.0,222.84,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-04,2,1.2588622242310326,0.0,6.28,0.0,270.78,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-05,2,1.6125288496566412,0.0,6.6959,0.0,273.66,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-06,2,1.3023170936505586,0.0,6.6436,0.0,275.99,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-07,0,0.8433427148934364,0.0,5.8824,0.0,253.45,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-08,1,1.1026214589615724,-12527.809608028285,6.442,301.37103512049816,267.79,200000,161408.29898983642,-38591.70101016358,0.8070414949491821
2021-04-09,1,0.7369512172864588,-12527.809608028285,6.2072,301.37103512049816,265.1,200000,157656.08120939723,-42343.918790602766,0.7882804060469861
2021-04-10,1,0.6280949155438976,-12527.809608028285,6.6137,301.37103512049816,283.32,200000,168239.6160749562,-31760.383925043803,0.8411980803747809
2021-04-11,1,0.6064162445881759,-12527.809608028285,6.7266,301.37103512049816,286.79,200000,170699.76327157073,-29300.23672842927,0.8534988163578536
2021-04-12,1,0.3658939842856348,-12527.809608028285,6.4775,301.37103512049816,280.48,200000,165677.43466660054,-34322.565333399456,0.8283871733330027
2021-04-13,2,1.2401584270567356,0.0,7.3816,0.0,294.31,200000,165187.0690461442,-34812.9309538558,0.825935345230721
2021-04-14,1,1.1540578377808839,-10775.131049818936,7.6652,270.47921968519813,305.36,200000,165187.0690461442,-34812.9309538558,0.825935345230721
2021-04-15,1,0.5658433684147993,-10775.131049818936,7.8873,270.47921968519813,326.8,200000,173379.30012235965,-26620.69987764035,0.8668965006117982
2021-04-16,0,-0.45017500572748925,0.0,8.4974,0.0,378.47,200000,154379.39735461868,-45620.602645381325,0.7718969867730934
2021-04-17,0,-0.9690541949708961,0.0,7.7859,0.0,356.64,200000,154379.39735461868,-45620.602645381325,0.7718969867730934
2021-04-18,0,-0.38554410466931593,0.0,7.2854,0.0,317.23,200000,154379.39735461868,-45620.602645381325,0.7718969867730934
2021-04-19,-1,-1.0721401244001707,11694.522941793703,6.6005,-262.46964764973086,294.09,200000,154379.39735461868,-45620.602645381325,0.7718969867730934
2021-04-20,-2,-2.192110623103464,0.0,6.6944,0.0,317.15,200000,159333.83172518705,-40666.16827481295,0.7966691586259352
2021-04-21,-2,-1.636041196897019,0.0,6.3226,0.0,294.62,200000,159333.83172518705,-40666.16827481295,0.7966691586259352
2021-04-22,-2,-1.6854047810196133,0.0,5.855,0.0,275.97,200000,159333.83172518705,-40666.16827481295,0.7966691586259352
2021-04-23,-2,-1.4781253169906712,0.0,5.5746,0.0,262.52,200000,159333.83172518705,-40666.16827481295,0.7966691586259352
2021-04-24,-2,-1.6908799021601113,0.0,5.085,0.0,246.17,200000,159333.83172518705,-40666.16827481295,0.7966691586259352
2021-04-25,-2,-1.746287703511852,0.0,4.9992,0.0,247.06,200000,159333.83172518705,-40666.16827481295,0.7966691586259352
2021-04-26,-1,-1.066962326519177,13588.775796577263,5.8627,-285.93394538293563,278.62,200000,159333.83172518705,-40666.16827481295,0.7966691586259352
2021-04-27,-1,-1.172862999792719,13588.775796577263,6.0626,-285.93394538293563,292.8,200000,166104.77135245287,-33895.228647547134,0.8305238567622644
2021-04-28,-1,-1.1158235180294647,13588.775796577263,5.953,-285.93394538293563,288.78,200000,163465.9870647086,-36534.012935291394,0.817329935323543
2021-04-29,-1,-1.037498135555467,13588.775796577263,5.8949,-285.93394538293563,286.63,200000,162061.72120835417,-37938.27879164583,0.8103086060417708
2021-04-30,-1,-1.1648329840861436,13588.775796577263,6.4491,-285.93394538293563,319.62,200000,179025.5816130003,-20974.418386999692,0.8951279080650015
2021-05-01,-1,-0.8421242893293143,13588.775796577263,6.6129,-285.93394538293563,321.98,200000,181926.2271995834,-18073.7728004166,0.909631135997917
2021-05-02,-1,-0.6605907460039517,13588.775796577263,6.5255,-285.93394538293563,315.17,200000,178791.35802690475,-21208.641973095248,0.8939567901345238
2021-05-03,-1,-1.1752755379435438,13588.775796577263,6.8056,-285.93394538293563,342.75,200000,190483.63234118742,-9516.367658812582,0.9524181617059371
2021-05-04,-2,-2.6171248970156884,0.0,6.34,0.0,360.62,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-05,0,0.8800948359865103,0.0,8.7205,0.0,396.74,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-06,2,3.029192751411072,0.0,11.4643,0.0,443.11,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-07,2,2.3352224477924324,0.0,10.3757,0.0,404.11,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-08,2,1.8905003190333822,0.0,10.3392,0.0,408.83,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-09,2,1.886956067923038,0.0,10.5283,0.0,406.96,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-10,2,1.32050970395552,0.0,9.2671,0.0,371.63,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-11,2,3.2084047544327623,0.0,14.5164,0.0,426.74,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-12,2,1.5571350033888895,0.0,10.3536,0.0,359.0,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-13,2,1.5407950954569607,0.0,10.576,0.0,357.29,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-14,2,1.4588174607899858,0.0,11.1496,0.0,371.01,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-15,2,1.3779993757517528,0.0,10.2365,0.0,336.28,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-16,2,1.2444832086519741,0.0,10.1093,0.0,331.6,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-17,2,1.2248855737870659,0.0,9.1406,0.0,294.45,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-18,1,1.0266247770273491,-9454.511415425948,9.3233,289.46291304164174,304.52,200000,176294.49255888147,-23705.507441118534,0.8814724627944073
2021-05-19,1,0.8262849074334517,-9454.511415425948,5.6863,289.46291304164174,189.04,200000,108481.25734292853,-91518.74265707147,0.5424062867146426
2021-05-20,1,0.5868894153800792,-9454.511415425948,6.6506,289.46291304164174,226.94,200000,128568.88710510198,-71431.11289489802,0.6428444355255098
2021-05-21,1,0.5580099383582355,-9454.511415425948,5.5587,289.46291304164174,188.34,200000,107072.23764719102,-92927.76235280898,0.5353611882359551
2021-05-22,1,0.2760206833090426,-9454.511415425948,5.1018,289.46291304164174,178.31,200000,99849.15836367523,-100150.84163632477,0.49924579181837614
2021-05-23,0,0.19216726239021462,0.0,4.2923,0.0,149.93,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-24,0,-0.1595154872361797,0.0,5.6421,0.0,201.48,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-25,0,0.1689521817885674,0.0,5.6926,0.0,195.0,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-26,0,0.46497684230753566,0.0,6.4315,0.0,214.1,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-27,2,2.036216425901713,0.0,7.021,0.0,205.1,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-28,2,1.5334266215512395,0.0,6.113,0.0,183.22,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-29,2,1.6891837739311621,0.0,6.0225,0.0,176.53,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-30,2,1.2640995392254732,0.0,6.0358,0.0,181.8,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-05-31,2,1.4925349605329605,0.0,6.6297,0.0,197.42,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-06-01,1,1.0510339760090264,-13752.946562889925,6.3069,452.94234296339664,191.5,200000,173476.91735498092,-26523.08264501908,0.8673845867749046
2021-06-02,1,0.2655849477927939,-13752.946562889925,6.3695,452.94234296339664,202.42,200000,179283.98219497813,-20716.017805021867,0.8964199109748907
2021-06-03,0,0.0401178860651985,0.0,6.5335,0.0,210.25,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-04,0,0.20511691666625712,0.0,6.0142,0.0,191.25,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-05,0,0.05619188390793603,0.0,5.7776,0.0,185.23,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-06,0,0.2133829306260855,0.0,5.8457,0.0,185.45,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-07,0,-0.5152932079769663,0.0,5.1894,0.0,172.58,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-08,0,-0.3644635274940061,0.0,5.0502,0.0,166.22,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-09,0,-0.4830553585194611,0.0,5.3404,0.0,176.76,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-10,0,-0.6737289622032754,0.0,5.0799,0.0,170.04,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-11,0,-0.8384589930461541,0.0,4.9157,0.0,165.71,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-12,0,-0.9590258100448239,0.0,4.8302,0.0,163.5,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-13,-1,-1.1044531344683424,16521.27472928884,5.0874,-487.10711711262843,172.55,200000,168100.66611556808,-31899.333884431922,0.8405033305778404
2021-06-14,-1,-0.9615182346872652,16521.27472928884,5.2992,-487.10711711262843,177.91,200000,174210.76625095514,-25789.233749044855,0.8710538312547758
2021-06-15,-1,-0.7548709175547856,16521.27472928884,5.1808,-487.10711711262843,171.94,200000,169346.61783384497,-30653.382166155032,0.8467330891692249
2021-06-16,-1,-1.014176706899377,16521.27472928884,4.8657,-487.10711711262843,164.5,200000,160516.6872153281,-39483.3127846719,0.8025834360766405
2021-06-17,-1,-0.8361276133271648,16521.27472928884,4.8725,-487.10711711262843,163.93,200000,160351.38082673308,-39648.619173266925,0.8017569041336654
2021-06-18,-1,-1.0208654278798326,16521.27472928884,4.564,-487.10711711262843,155.32,200000,151060.57529440772,-48939.424705592275,0.7553028764720386
2021-06-19,-1,-0.8304281273957441,16521.27472928884,4.4597,-487.10711711262843,150.94,200000,147203.87716718958,-52796.12283281042,0.7360193858359478
2021-06-20,-1,-0.9498249122214365,16521.27472928884,4.5069,-487.10711711262843,153.28,200000,149123.51198845558,-50876.488011544425,0.7456175599422779
2021-06-21,-2,-1.8402414843257524,0.0,3.5181,0.0,123.09,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-22,-2,-1.858851688436268,0.0,3.3869,0.0,119.37,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-23,-2,-1.2042205551446574,0.0,3.6732,0.0,127.43,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-24,0,0.13289056206530966,0.0,3.924,0.0,131.43,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-25,0,-0.2557134370327048,0.0,3.5333,0.0,119.77,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-26,-2,-1.4832466505023112,0.0,3.5712,0.0,124.32,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-27,0,0.3252657853038486,0.0,3.7766,0.0,127.22,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-28,0,-0.6637814904528392,0.0,3.8507,0.0,132.23,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-29,0,-0.19674514261611908,0.0,4.1289,0.0,140.85,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-06-30,-2,-1.8363439542311664,0.0,4.1383,0.0,145.62,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-01,-2,-1.6440975154297544,0.0,3.9227,0.0,138.16,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-02,0,-0.489774260578508,0.0,3.9224,0.0,135.35,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-03,0,-0.08661066689612976,0.0,4.0504,0.0,138.81,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-04,0,-0.4315080171303104,0.0,4.061,0.0,140.22,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-05,0,-0.7699556240118292,0.0,3.8101,0.0,132.52,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-06,0,-0.7224875588674329,0.0,3.8776,0.0,134.94,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-07,-2,-1.4883935735136407,0.0,3.8249,0.0,135.15,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-08,-1,-1.094805983099522,23629.019791408336,3.5959,-671.7867826369801,126.48,200000,169935.18453585048,-30064.81546414952,0.8496759226792524
2021-07-09,0,3.7664471568285887,0.0,4.2174,0.0,128.41,200000,156546.29722597956,-43453.702774020436,0.7827314861298978
2021-07-10,2,1.5726188216075299,0.0,3.9633,0.0,128.42,200000,156546.29722597956,-43453.702774020436,0.7827314861298978
2021-07-11,2,2.002789511923307,0.0,4.0766,0.0,128.44,200000,156546.29722597956,-43453.702774020436,0.7827314861298978
2021-07-12,2,2.4379901944147253,0.0,4.1873,0.0,126.62,200000,156546.29722597956,-43453.702774020436,0.7827314861298978
2021-07-13,1,1.1427275734846025,-20116.97772057616,3.8909,631.5916131121583,123.93,200000,156546.29722597956,-43453.702774020436,0.7827314861298978
2021-07-14,1,0.7076544276777329,-20116.97772057616,3.7983,631.5916131121583,123.25,200000,154253.98279213795,-45746.01720786205,0.7712699139606898
2021-07-15,0,0.06345067248943068,0.0,3.6707,0.0,122.87,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-16,2,1.2314378529368422,0.0,3.6529,0.0,114.77,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-17,0,0.9345632425495701,0.0,3.6562,0.0,116.08,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-18,0,0.7926842661987242,0.0,3.6353,0.0,115.78,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-19,-2,-2.545167378638092,0.0,3.437,0.0,137.98,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-20,-2,-1.7725456742342274,0.0,3.2596,0.0,125.26,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-21,-2,-1.8909579471377629,0.0,3.5026,0.0,139.02,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-22,-2,-1.7082784971944283,0.0,3.5647,0.0,142.2,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-23,-2,-1.4015371122550735,0.0,3.6341,0.0,142.76,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-24,-1,-1.0976230564370304,20830.2920109352,3.6674,-542.2174243800396,140.89,200000,152786.02584180754,-47213.97415819246,0.7639301292090377
2021-07-25,-1,-0.963517786167776,20830.2920109352,3.6587,-542.2174243800396,139.6,200000,151905.34182386214,-48094.65817613786,0.7595267091193108
2021-07-26,-1,-0.9990312126624805,20830.2920109352,3.6795,-542.2174243800396,142.17,200000,153732.1106783463,-46267.889321653696,0.7686605533917316
2021-07-27,-1,-0.9844044674700593,20830.2920109352,3.7556,-542.2174243800396,146.04,200000,157415.67733272922,-42584.32266727078,0.7870783866636462
2021-07-28,-1,-0.9284323281743752,20830.2920109352,3.9195,-542.2174243800396,152.63,200000,164402.97501998598,-35597.024980014015,0.8220148750999299
2021-07-29,-2,-1.2875939637841534,0.0,3.9667,0.0,164.24,200000,159212.29630220856,-40787.70369779144,0.7960614815110428
2021-07-30,-1,-1.0319631713899202,19566.942324035073,4.0684,-481.4111523409789,165.36,200000,159212.29630220856,-40787.70369779144,0.7960614815110428
2021-07-31,-1,-0.8665728641783782,19566.942324035073,4.068,-481.4111523409789,163.77,200000,158439.0257930568,-41560.97420694321,0.792195128965284
2021-08-01,-1,-0.8730969969914042,19566.942324035073,3.9414,-481.4111523409789,160.19,200000,154238.39896945324,-45761.601030546764,0.7711919948472662
2021-08-02,-1,-0.692169657423544,19566.942324035073,4.027,-481.4111523409789,161.75,200000,156664.3306300426,-43335.66936995741,0.783321653150213
2021-08-03,-1,-0.3019646474820183,19566.942324035073,4.0245,-481.4111523409789,156.41,200000,154044.67772073165,-45955.32227926835,0.7702233886036582
2021-08-04,-1,-0.3381252990254918,19566.942324035073,4.1142,-481.4111523409789,161.58,200000,158288.72810480048,-41711.27189519952,0.7914436405240024
2021-08-05,-1,-0.23999780731477435,19566.942324035073,4.1876,-481.4111523409789,164.41,200000,161087.3352325096,-38912.66476749041,0.805436676162548
2021-08-06,0,0.12013215639369335,0.0,4.3191,0.0,167.19,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-07,2,2.296068240883107,0.0,4.5919,0.0,170.34,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-08,2,1.5135568536657602,0.0,4.2948,0.0,161.62,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-09,0,-0.24991268067226508,0.0,4.5323,0.0,179.06,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-10,0,0.881499690047403,0.0,4.5973,0.0,175.82,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-11,0,0.8315268165101659,0.0,4.75,0.0,181.49,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-12,0,0.3500971952403181,0.0,4.6588,0.0,180.2,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-13,0,-0.5021815886762017,0.0,5.1583,0.0,204.6,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-14,2,2.3213540721269963,0.0,5.4806,0.0,199.02,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-15,0,0.8567893958615008,0.0,5.6931,0.0,215.87,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-16,2,1.8405302510647346,0.0,5.517,0.0,200.98,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-17,0,0.24168935936897257,0.0,5.0604,0.0,194.76,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-18,-2,-2.060430362228961,0.0,4.98,0.0,209.79,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-19,-2,-1.7795999268274767,0.0,5.2541,0.0,220.09,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-20,-2,-1.9338651674472072,0.0,5.456,0.0,232.73,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-21,-2,-2.2669174214383414,0.0,5.3545,0.0,237.27,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-22,-2,-2.5483100867853175,0.0,5.4142,0.0,255.26,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-23,-2,-2.296700650952937,0.0,5.5928,0.0,270.58,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-24,-2,-2.033451756141426,0.0,5.0583,0.0,248.16,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-25,-2,-1.9672322629344245,0.0,5.2094,0.0,264.46,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-26,-2,-1.4774528168477608,0.0,4.74,0.0,232.1,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-27,-1,-1.1317776390700989,15244.385684710902,5.09,-320.2390554485286,242.3,200000,155187.84627035697,-44812.15372964303,0.7759392313517848
2021-08-28,-1,-0.9630161538743505,15244.385684710902,5.008,-320.2390554485286,236.4,200000,152048.39621706435,-47951.60378293565,0.7602419810853218
2021-08-29,-1,-0.42692119758964175,15244.385684710902,5.059,-320.2390554485286,225.3,200000,149271.20637150592,-50728.79362849408,0.7463560318575295
2021-08-30,-1,-0.4392491864870365,15244.385684710902,4.82,-320.2390554485286,216.6,200000,142841.71841045783,-57158.281589542166,0.7142085920522891
2021-08-31,-1,-0.2730174617724219,15244.385684710902,5.037,-320.2390554485286,223.7,200000,148423.44739772467,-51576.55260227533,0.7421172369886233
2021-09-01,-1,-0.3233814995021419,15244.385684710902,5.312,-320.2390554485286,238.9,200000,157483.2871038378,-42516.71289616221,0.7874164355191889
2021-09-02,-1,-0.36514044150023245,15244.385684710902,5.256,-320.2390554485286,239.0,200000,156661.62541103884,-43338.37458896116,0.7833081270551943
2021-09-03,0,0.14203077247267015,0.0,5.671,0.0,247.5,200000,147996.10127587226,-52003.898724127735,0.7399805063793613
2021-09-04,0,0.09331046735881636,0.0,5.692,0.0,251.8,200000,147996.10127587226,-52003.898724127735,0.7399805063793613
2021-09-05,1,1.0343184026589598,-11756.919389567229,6.294,279.87159847933486,264.4,200000,147996.10127587226,-52003.898724127735,0.7399805063793613
2021-09-06,2,1.622608395032311,0.0,6.216,0.0,255.7,200000,149513.94447025622,-50486.05552974378,0.7475697223512812
2021-09-07,1,1.0808053388897807,-15297.109112978947,4.887,360.62215260553836,207.3,200000,149513.94447025622,-50486.05552974378,0.7475697223512812
2021-09-08,1,1.0741747015011696,-15297.109112978947,4.745,360.62215260553836,201.7,200000,145322.27092162217,-54677.72907837783,0.7266113546081108
2021-09-09,2,1.2380340061488053,0.0,4.815,0.0,202.5,200000,150143.53894662834,-49856.46105337166,0.7507176947331416
2021-09-10,1,1.0836935253318403,-16437.87376249489,4.567,389.17454366674013,192.9,200000,150143.53894662834,-49856.46105337166,0.7507176947331416
2021-09-11,2,1.2403868004603409,0.0,4.674,0.0,194.1,200000,151435.38198681522,-48564.61801318478,0.7571769099340762
2021-09-12,1,1.0539372131313256,-15522.281876467325,4.878,372.0771056187106,203.5,200000,151435.38198681522,-48564.61801318478,0.7571769099340762
2021-09-13,1,1.0641605567373165,-15522.281876467325,4.741,372.0771056187106,196.6,200000,146741.4973409701,-53258.50265902991,0.7337074867048505
2021-09-14,1,0.6558896654433514,-15522.281876467325,4.864,372.0771056187106,205.7,200000,152036.63967290585,-47963.36032709415,0.7601831983645293
2021-09-15,2,1.2893524084259345,0.0,5.103,0.0,209.0,200000,152881.47132811745,-47118.52867188255,0.7644073566405872
2021-09-16,0,0.9035295874883005,0.0,5.016,0.0,208.3,200000,152881.47132811745,-47118.52867188255,0.7644073566405872
2021-09-17,2,2.779380194922736,0.0,5.251,0.0,199.3,200000,152881.47132811745,-47118.52867188255,0.7644073566405872
2021-09-18,2,2.7874615327700005,0.0,5.466,0.0,199.4,200000,152881.47132811745,-47118.52867188255,0.7644073566405872
2021-09-19,1,1.164622554162573,-15571.549330629197,4.909,396.27130981886324,192.9,200000,152881.47132811745,-47118.52867188255,0.7644073566405872
2021-09-20,1,0.5255241880270485,-15571.549330629197,4.202,396.27130981886324,170.1,200000,132837.40008749254,-67162.59991250746,0.6641870004374627
2021-09-21,1,0.4408060683959465,-15571.549330629197,3.886,396.27130981886324,157.4,200000,122884.14486431415,-77115.85513568585,0.6144207243215707
