date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-28,0,0.2969973816716766,0.0,0.092106,0.0,0.0024256,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-01,0,0.5734069009013516,0.0,0.112899,0.0,0.002807,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-02,2,1.240662756973504,0.0,0.122481,0.0,0.0026748,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-03,2,1.363465712077494,0.0,0.128678,0.0,0.0026857,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-04,2,2.1218456320065386,0.0,0.143324,0.0,0.0024918,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-05,0,0.8129890387013414,0.0,0.139971,0.0,0.0030274,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-06,0,0.8817163554292792,0.0,0.140474,0.0,0.0029855,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-07,1,1.0097297395230274,-655901.3374456718,0.146994,31731688.124173604,0.0030384,200000,192827.12239297817,-7172.87760702183,0.9641356119648908
2021-03-08,2,1.7311341186227338,0.0,0.171611,0.0,0.0030073,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-09,2,1.6642724998182241,0.0,0.184748,0.0,0.0031371,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-10,2,2.726994444754378,0.0,0.253021,0.0,0.0030958,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-11,2,3.1929711492388413,0.0,0.361876,0.0,0.0031403,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-12,2,2.837900332809263,0.0,0.394429,0.0,0.0029625,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-13,0,0.9121171950369544,0.0,0.369683,0.0,0.004619,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-14,0,-0.11877829085709414,0.0,0.374202,0.0,0.0072737,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-15,0,-0.2583550765225515,0.0,0.344795,0.0,0.00708,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-16,0,-0.20192446314928444,0.0,0.35307,0.0,0.0068416,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-17,0,-0.3746694769356527,0.0,0.346803,0.0,0.0071676,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-18,0,-0.38489099364419255,0.0,0.352472,0.0,0.0071323,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-19,0,-0.7008406311757684,0.0,0.341767,0.0,0.00815,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-20,0,-0.7410870010107427,0.0,0.317905,0.0,0.0077178,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-21,0,-0.7294533702185848,0.0,0.332983,0.0,0.0080067,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-22,0,-0.39670623743474015,0.0,0.371675,0.0,0.00742,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-23,0,0.0751915728900872,0.0,0.476938,0.0,0.0076374,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-24,0,-0.24902344730346296,0.0,0.392889,0.0,0.0072311,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-25,0,-0.29194320566313203,0.0,0.417473,0.0,0.0077737,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-26,0,-0.8303819127863088,0.0,0.416534,0.0,0.0104099,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-27,0,-0.8163143135469356,0.0,0.396588,0.0,0.0099946,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-28,0,-0.7860799453107272,0.0,0.399384,0.0,0.0101872,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-29,-1,-1.0018781949068654,255295.71401174588,0.41121,-8075458.315738584,0.0129999,200000,209960.30111754005,9960.301117540046,1.0498015055877001
2021-03-30,-2,-1.2094409610054806,0.0,0.411099,0.0,0.0181274,200000,251395.55145574492,51395.55145574492,1.2569777572787246
2021-03-31,-1,-1.0953281366714767,301975.18745344755,0.416252,-7503538.469171817,0.0167518,200000,251395.5514557449,51395.55145574489,1.2569777572787244
2021-04-01,-2,-1.5405150970615749,0.0,0.415404,0.0,0.0173532,200000,256164.25445006535,56164.254450065346,1.2808212722503267
2021-04-02,-2,-1.9524006014838993,0.0,0.439453,0.0,0.0242549,200000,256164.25445006535,56164.254450065346,1.2808212722503267
2021-04-03,-2,-1.7584455689848868,0.0,0.393855,0.0,0.0230732,200000,256164.25445006535,56164.254450065346,1.2808212722503267
2021-04-04,-2,-1.6620129230610474,0.0,0.410231,0.0,0.0272443,200000,256164.25445006535,56164.254450065346,1.2808212722503267
2021-04-05,-2,-1.5796814168464355,0.0,0.376921,0.0,0.0285997,200000,256164.25445006535,56164.254450065346,1.2808212722503267
2021-04-06,-2,-1.2847342844940566,0.0,0.347919,0.0,0.0227351,200000,256164.25445006535,56164.254450065346,1.2808212722503267
2021-04-07,-1,-1.0254863941541814,355795.5465877548,0.359988,-6257218.164832197,0.0204695,200000,256164.25445006532,56164.25445006532,1.2808212722503267
2021-04-08,-1,-0.9918887912156695,355795.5465877548,0.382227,-6257218.164832197,0.0231061,200000,280574.573024027,80574.57302402699,1.402872865120135
2021-04-09,-1,-0.8206907963964637,355795.5465877548,0.375167,-6257218.164832197,0.0209399,200000,264508.2704764579,64508.270476457896,1.3225413523822895
2021-04-10,-1,-0.6851737599398556,355795.5465877548,0.361716,-6257218.164832197,0.0191341,200000,248423.18001725205,48423.180017252045,1.2421159000862603
2021-04-11,-1,-0.6686439897486092,355795.5465877548,0.354218,-6257218.164832197,0.0197457,200000,249582.33963854844,49582.33963854844,1.2479116981927423
2021-04-12,-1,-0.5314921832356531,355795.5465877548,0.357912,-6257218.164832197,0.0187987,200000,244971.06278554752,44971.06278554752,1.2248553139277376
2021-04-13,-1,-0.47824507591017035,355795.5465877548,0.352329,-6257218.164832197,0.0187208,200000,242497.21895390766,42497.218953907664,1.2124860947695384
2021-04-14,-1,-0.38859907908439717,355795.5465877548,0.334358,-6257218.164832197,0.01757,200000,228902.4105220902,28902.410522090213,1.144512052610451
2021-04-15,-1,-0.23360795722752836,355795.5465877548,0.363338,-6257218.164832197,0.0185614,200000,245416.771550818,45416.771550818,1.22708385775409
2021-04-16,0,0.005055388960935541,0.0,0.387414,0.0,0.0190209,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-17,0,-0.11813645178563327,0.0,0.355571,0.0,0.0188709,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-18,0,-0.00993771831789986,0.0,0.318046,0.0,0.0170608,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-19,0,0.19830326618756647,0.0,0.300044,0.0,0.0157814,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-20,0,0.5096471525365657,0.0,0.31082,0.0,0.0160758,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-21,0,0.8309326784751061,0.0,0.290039,0.0,0.0149,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-22,0,0.9119945775260266,0.0,0.250976,0.0,0.0127212,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-23,2,1.2938305842333966,0.0,0.265,0.0,0.0128001,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-24,0,0.6977065041229935,0.0,0.238531,0.0,0.0120997,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-25,2,2.4347333270414517,0.0,0.26626,0.0,0.011748,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-26,2,1.6444758569430649,0.0,0.3023,0.0,0.014055,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-27,0,0.10833359655263843,0.0,0.32129,0.0,0.016473,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-28,0,0.2624013267160855,0.0,0.31404,0.0,0.015843,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-29,2,1.8233361651177677,0.0,0.33615,0.0,0.015375,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-04-30,2,1.858770963378782,0.0,0.35815,0.0,0.016071,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-01,2,1.5784959047304463,0.0,0.35872,0.0,0.016197,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-02,2,1.8898273945616697,0.0,0.35685,0.0,0.015528,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-03,2,2.300508022905597,0.0,0.37214,0.0,0.01529,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-04,2,1.9376418235048691,0.0,0.32882,0.0,0.013525,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-05,2,2.3027150623761163,0.0,0.38419,0.0,0.014775,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-06,2,1.7836662977199247,0.0,0.38257,0.0,0.014982,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-07,2,1.9372575709032693,0.0,0.40605,0.0,0.015233,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-08,2,1.8748154563930137,0.0,0.40215,0.0,0.01477,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-09,2,1.546386605809839,0.0,0.3874,0.0,0.01442,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-10,2,1.5389911107056717,0.0,0.34681,0.0,0.012672,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-11,2,1.5725576527630865,0.0,0.36499,0.0,0.01303,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-12,1,1.166329191693598,-413531.0303442409,0.28697,11238848.354757724,0.010559,200000,237341.99955577363,37341.999555773626,1.1867099977788682
2021-05-13,2,1.7813628019918062,0.0,0.33436,0.0,0.01125,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-14,2,1.3248728867353394,0.0,0.34021,0.0,0.011847,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-15,2,1.279054451276009,0.0,0.31496,0.0,0.010849,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-16,2,1.302631134248732,0.0,0.344,0.0,0.011639,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-17,2,1.3974144164071383,0.0,0.33172,0.0,0.010999,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-18,2,1.2583038947553356,0.0,0.33024,0.0,0.011034,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-19,2,1.9132602951409878,0.0,0.23274,0.0,0.007187,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-20,2,2.054354556644243,0.0,0.28624,0.0,0.008513,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-21,2,1.8187937116957882,0.0,0.25489,0.0,0.007614,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-22,2,2.7940050318551433,0.0,0.27369,0.0,0.007051,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-23,2,2.7377305995988794,0.0,0.25157,0.0,0.00601,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-24,2,1.352997510486039,0.0,0.27944,0.0,0.007672,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-25,0,-0.16170346274542163,0.0,0.27915,0.0,0.009328,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-26,0,-0.5357617764145932,0.0,0.30654,0.0,0.010742,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-27,0,0.41024843238828357,0.0,0.31268,0.0,0.009547,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-28,0,0.8574755232742268,0.0,0.29327,0.0,0.008392,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-29,0,0.7907279146788095,0.0,0.28627,0.0,0.008174,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-30,0,0.7762990266825939,0.0,0.30461,0.0,0.008629,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-05-31,2,1.2610400851719576,0.0,0.34008,0.0,0.009011,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-01,2,2.122994924945087,0.0,0.36487,0.0,0.008551,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-02,2,1.7025405506618325,0.0,0.36738,0.0,0.008754,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-03,2,2.235352025183554,0.0,0.43258,0.0,0.009274,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-04,2,2.3738100721840514,0.0,0.43143,0.0,0.008559,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-05,2,2.2952234483126963,0.0,0.44424,0.0,0.008355,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-06,2,2.0026213792048395,0.0,0.4597,0.0,0.008559,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-07,2,2.4030538377580886,0.0,0.4784,0.0,0.007787,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-08,2,2.708336526794217,0.0,0.5775,0.0,0.007943,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-09,2,2.0493350095894103,0.0,0.57565,0.0,0.008231,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-10,2,1.6396541435890224,0.0,0.53091,0.0,0.007834,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-11,2,1.2404272868746264,0.0,0.48342,0.0,0.00752,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-12,0,0.7016221610269248,0.0,0.42363,0.0,0.007354,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-13,2,1.3977621515766487,0.0,0.57385,0.0,0.008202,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-14,1,1.0507629340408773,-226442.85689548127,0.55019,15030352.929825652,0.008289,200000,249173.19087064965,49173.19087064965,1.2458659543532482
2021-06-15,1,0.6583689587342944,-226442.85689548127,0.49849,15030352.929825652,0.008067,200000,234129.356818732,34129.35681873199,1.1706467840936599
2021-06-16,1,0.8103338975069145,-226442.85689548127,0.504,15030352.929825652,0.007755,200000,230687.58684612048,30687.58684612048,1.1534379342306025
2021-06-17,2,1.3069523866959458,0.0,0.56207,0.0,0.007689,200000,260881.54376846337,60881.543768463365,1.3044077188423169
2021-06-18,2,1.691536333460706,0.0,0.5792,0.0,0.007206,200000,260881.54376846337,60881.543768463365,1.3044077188423169
2021-06-19,2,1.7741918192689914,0.0,0.5873,0.0,0.007011,200000,260881.54376846337,60881.543768463365,1.3044077188423169
2021-06-20,2,1.3172612616948682,0.0,0.58881,0.0,0.007439,200000,260881.54376846337,60881.543768463365,1.3044077188423169
2021-06-21,1,1.0450193629516151,-284382.9508246091,0.45868,21864024.787836354,0.005966,200000,260881.54376846337,60881.543768463365,1.3044077188423169
2021-06-22,2,1.493770199491994,0.0,0.45324,0.0,0.005448,200000,270660.06535607675,70660.06535607675,1.3533003267803838
2021-06-23,2,1.210513242052411,0.0,0.47999,0.0,0.005925,200000,270660.06535607675,70660.06535607675,1.3533003267803838
2021-06-24,1,1.019694090711325,-278124.9387110822,0.48658,22210738.99196428,0.006093,200000,270660.06535607675,70660.06535607675,1.3533003267803838
2021-06-25,1,0.5960395834552487,-278124.9387110822,0.42552,22210738.99196428,0.005563,200000,241906.064932637,41906.064932637004,1.209530324663185
2021-06-26,1,0.34620568711100297,-278124.9387110822,0.42354,22210738.99196428,0.005647,200000,243221.07962931407,43221.079629314074,1.2161053981465704
2021-06-27,0,0.01857588538547417,0.0,0.43151,0.0,0.005911,200000,259386.07947779496,59386.07947779496,1.2969303973889748
2021-06-28,0,-0.0955189228441973,0.0,0.429,0.0,0.005948,200000,259386.07947779496,59386.07947779496,1.2969303973889748
2021-06-29,0,-0.5706551355098349,0.0,0.42802,0.0,0.006248,200000,259386.07947779496,59386.07947779496,1.2969303973889748
2021-06-30,0,-0.7414845475225177,0.0,0.41198,0.0,0.006132,200000,259386.07947779496,59386.07947779496,1.2969303973889748
2021-07-01,-1,-1.1304724528192687,343403.0760687835,0.37767,-22071654.142086025,0.005876,200000,259386.07947779496,59386.07947779496,1.2969303973889748
2021-07-02,-2,-1.4673995154935113,0.0,0.36884,0.0,0.005883,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-03,-2,-1.3978121181075396,0.0,0.3772,0.0,0.006057,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-04,-2,-1.4849075403173997,0.0,0.37538,0.0,0.006169,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-05,-2,-1.6316332512657519,0.0,0.35303,0.0,0.005957,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-06,-2,-1.5853554744886933,0.0,0.35359,0.0,0.006029,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-07,-2,-1.3877979235714946,0.0,0.35301,0.0,0.005991,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-08,0,-0.4610230689807003,0.0,0.38178,0.0,0.00574,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-09,0,-0.9263709644569715,0.0,0.35844,0.0,0.005803,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-10,-1,-1.0199918030577544,383721.32784602337,0.34214,-23077239.42858823,0.005689,200000,262572.8302184769,62572.83021847688,1.3128641510923844
2021-07-11,-1,-0.9161607180441766,383721.32784602337,0.34683,-23077239.42858823,0.005761,200000,266034.0444849331,66034.04448493308,1.3301702224246654
2021-07-12,-1,-0.9925454703941109,383721.32784602337,0.33194,-23077239.42858823,0.005621,200000,257089.62039330346,57089.620393303456,1.2854481019665172
2021-07-13,-2,-1.2005443204863462,0.0,0.31135,0.0,0.005462,200000,269149.07655256643,69149.07655256643,1.345745382762832
2021-07-14,-2,-1.4664495305703555,0.0,0.30023,0.0,0.005484,200000,269149.07655256643,69149.07655256643,1.345745382762832
2021-07-15,-2,-1.3107563116607122,0.0,0.28951,0.0,0.005239,200000,269149.07655256643,69149.07655256643,1.345745382762832
2021-07-16,-2,-1.69011864029437,0.0,0.26293,0.0,0.005015,200000,269149.07655256643,69149.07655256643,1.345745382762832
2021-07-17,-2,-1.457832209107587,0.0,0.27528,0.0,0.005169,200000,269149.07655256643,69149.07655256643,1.345745382762832
2021-07-18,0,-0.495701218967318,0.0,0.29584,0.0,0.005114,200000,269149.07655256643,69149.07655256643,1.345745382762832
2021-07-19,-1,-1.1944612598336084,515710.05279280787,0.26095,-28065597.137910996,0.004795,200000,269149.07655256643,69149.07655256643,1.345745382762832
2021-07-20,-2,-1.7045523408185688,0.0,0.23041,0.0,0.004455,200000,275356.558537969,75356.55853796902,1.376782792689845
2021-07-21,0,-0.38524418487924517,0.0,0.27142,0.0,0.004785,200000,275356.558537969,75356.55853796902,1.376782792689845
2021-07-22,0,-0.12567142149624827,0.0,0.2813,0.0,0.004895,200000,275356.558537969,75356.55853796902,1.376782792689845
2021-07-23,0,-0.6235917014654473,0.0,0.28544,0.0,0.005155,200000,275356.558537969,75356.55853796902,1.376782792689845
2021-07-24,1,1.1213849823731548,-429372.45990639174,0.32065,26466412.777582567,0.005202,200000,275356.558537969,75356.55853796902,1.376782792689845
2021-07-25,2,2.09984160962165,0.0,0.35555,0.0,0.005339,200000,286715.75883817335,86715.75883817335,1.4335787941908666
2021-07-26,0,-0.41702250782269573,0.0,0.33305,0.0,0.005932,200000,286715.75883817335,86715.75883817335,1.4335787941908666
2021-07-27,0,-0.828217630071526,0.0,0.34149,0.0,0.006306,200000,286715.75883817335,86715.75883817335,1.4335787941908666
2021-07-28,-1,-1.0713428281626218,435619.0690057026,0.32909,-23055303.862831566,0.006218,200000,286715.75883817335,86715.75883817335,1.4335787941908666
2021-07-29,-1,-0.8692352808325989,435619.0690057026,0.33316,-23055303.862831566,0.006245,200000,289111.22165332304,89111.22165332304,1.445556108266615
2021-07-30,-1,-1.0618487111062687,435619.0690057026,0.33288,-23055303.862831566,0.006373,200000,291940.3272084439,91940.3272084439,1.4597016360422195
2021-07-31,-1,-0.9874223318966743,435619.0690057026,0.3292,-23055303.862831566,0.006315,200000,289000.0414104586,89000.04141045862,1.4450002070522932
2021-08-01,-2,-1.4336751491562691,0.0,0.31032,0.0,0.006225,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-02,-2,-1.5230033673178418,0.0,0.30342,0.0,0.006227,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-03,-2,-1.5274755667051652,0.0,0.29418,0.0,0.006138,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-04,-2,-1.390183477594973,0.0,0.30479,0.0,0.006376,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-05,0,-0.8849717796442536,0.0,0.32597,0.0,0.006532,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-06,-2,-2.370458782913299,0.0,0.3149,0.0,0.007851,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-07,-2,-2.0547694151258247,0.0,0.31047,0.0,0.007848,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-08,-2,-2.23591128051486,0.0,0.28578,0.0,0.008157,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-09,-2,-1.8356938122181319,0.0,0.30498,0.0,0.008541,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-10,-2,-1.9733091473860196,0.0,0.3081,0.0,0.009772,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-11,-2,-1.8630880390083635,0.0,0.34113,0.0,0.011505,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-12,-2,-1.5692278181995205,0.0,0.3339,0.0,0.010991,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-13,-2,-1.5285954706143474,0.0,0.352,0.0,0.012131,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-14,-2,-1.409986650254999,0.0,0.34815,0.0,0.011825,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-15,-2,-1.2921479833164076,0.0,0.34505,0.0,0.011787,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-16,0,-0.9562149677510576,0.0,0.35738,0.0,0.011304,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-17,0,-0.7894292712126199,0.0,0.332,0.0,0.010245,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-18,0,-0.7963812231708186,0.0,0.32373,0.0,0.010253,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-19,0,-0.8027726661065412,0.0,0.3314,0.0,0.010762,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-20,0,-0.8344258221076334,0.0,0.33806,0.0,0.011314,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-21,0,-0.5804769360554022,0.0,0.33738,0.0,0.010777,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-22,0,-0.608526186957023,0.0,0.3372,0.0,0.011033,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-23,0,-0.40903020722890887,0.0,0.35075,0.0,0.011176,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-24,0,-0.3409889038308213,0.0,0.33145,0.0,0.010591,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-25,0,-0.2213139830576935,0.0,0.34281,0.0,0.010917,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-26,0,0.10806158682334842,0.0,0.318,0.0,0.00995,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-27,0,0.35760587801406335,0.0,0.3372,0.0,0.010566,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-28,-2,-1.3689290683690956,0.0,0.3289,0.0,0.011382,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-29,0,-0.7839113111894502,0.0,0.3291,0.0,0.011022,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-30,0,0.31497841429331574,0.0,0.3246,0.0,0.010465,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-08-31,0,0.5386332623677136,0.0,0.3305,0.0,0.010549,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-01,0,0.20195241379961065,0.0,0.3418,0.0,0.011023,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-02,-2,-3.029657253859424,0.0,0.3445,0.0,0.012984,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-03,0,-0.6672546467134378,0.0,0.3688,0.0,0.012381,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-04,0,0.2751376600098848,0.0,0.3752,0.0,0.012047,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-05,0,-0.6188803827887965,0.0,0.3908,0.0,0.013077,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-06,2,2.9112037223669978,0.0,0.4413,0.0,0.012305,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-07,2,1.5275384627869801,0.0,0.3393,0.0,0.010046,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-08,0,0.5835414007462101,0.0,0.3258,0.0,0.010142,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-09,0,0.7008332541312151,0.0,0.3311,0.0,0.010196,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-10,0,0.21475801253143403,0.0,0.3077,0.0,0.009741,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-11,0,0.1946215172992117,0.0,0.3103,0.0,0.009819,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-12,0,0.34832045073310813,0.0,0.3195,0.0,0.010011,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-13,0,-0.15684496769288733,0.0,0.2975,0.0,0.009609,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-14,0,0.39144129962564095,0.0,0.3158,0.0,0.009865,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-15,0,0.5414995641257363,0.0,0.3266,0.0,0.010107,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-16,0,0.5873914838840608,0.0,0.316,0.0,0.009743,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-17,0,0.40416535737107767,0.0,0.3063,0.0,0.009506,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-18,0,0.10579652643173532,0.0,0.3092,0.0,0.009731,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-19,0,-0.0508926692198186,0.0,0.2985,0.0,0.009469,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-20,0,0.2685105505796246,0.0,0.2608,0.0,0.008118,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-21,1,1.0926018493789658,-573588.094654841,0.2572,19373192.113621153,0.007615,200000,295053.71589045017,95053.71589045017,1.4752685794522509
2021-09-22,0,-0.1331889809029158,0.0,0.2812,0.0,0.00882,200000,285475.1336652529,85475.13366525288,1.4273756683262644
2021-09-23,0,0.36258377740343145,0.0,0.2876,0.0,0.00881,200000,285475.1336652529,85475.13366525288,1.4273756683262644
2021-09-24,0,0.3234054801528622,0.0,0.2675,0.0,0.008189,200000,285475.1336652529,85475.13366525288,1.4273756683262644
2021-09-25,0,0.725556196748488,0.0,0.2643,0.0,0.007955,200000,285475.1336652529,85475.13366525288,1.4273756683262644
2021-09-26,2,2.4641940858308096,0.0,0.2729,0.0,0.007903,200000,285475.1336652529,85475.13366525288,1.4273756683262644
