date,statusList,zscore,ZRXUSDT_position,ZRXUSDT_price,XLMUSDT_position,XLMUSDT_price,init,total_asset,pnl,return
2021-02-23,2,1.5099854192681217,0.0,1.5769,0.0,0.38652,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-24,0,0.5887388815308527,0.0,1.5267,0.0,0.40538,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-25,0,0.5733496571931885,0.0,1.3959,0.0,0.38022,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-26,0,-0.6762004834542092,0.0,1.3192,0.0,0.4003,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-27,-2,-1.4123859581110034,0.0,1.3328,0.0,0.43792,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-02-28,-2,-1.434076646739582,0.0,1.2115,0.0,0.40587,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-01,0,-0.7993267861380056,0.0,1.3565,0.0,0.43069,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-02,0,-0.38862974520894855,0.0,1.3617,0.0,0.41856,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-03,0,0.5030616281677589,0.0,1.4635,0.0,0.42052,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-04,0,-0.0372405474709395,0.0,1.3724,0.0,0.41182,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-05,0,-0.12412372850762542,0.0,1.3389,0.0,0.40483,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-06,0,0.2901133262972487,0.0,1.3703,0.0,0.40142,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-07,0,0.36501988502658345,0.0,1.4204,0.0,0.41265,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-08,0,0.16255645183743114,0.0,1.4198,0.0,0.41821,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-09,0,0.19823420660770855,0.0,1.4757,0.0,0.43186,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-10,0,0.13071153977777275,0.0,1.3933,0.0,0.40889,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-11,0,-0.0125008165614079,0.0,1.3743,0.0,0.40564,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-12,0,0.24336880703559377,0.0,1.3396,0.0,0.38657,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-13,0,0.08927237634745558,0.0,1.393,0.0,0.40661,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-14,0,0.020658348619045436,0.0,1.3247,0.0,0.38831,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-15,0,0.4478532325097091,0.0,1.3282,0.0,0.38429,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-16,2,1.486339918986263,0.0,1.43,0.0,0.39563,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-17,2,1.4399101679333735,0.0,1.4469,0.0,0.40268,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-18,2,2.3723174995505656,0.0,1.5162,0.0,0.39439,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-19,2,2.4284321557138826,0.0,1.5586,0.0,0.39486,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-20,0,0.7597651674634622,0.0,1.5,0.0,0.41577,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-21,0,0.7180960523068765,0.0,1.458,0.0,0.40347,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-22,0,0.6275627418289387,0.0,1.417,0.0,0.39238,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-23,2,1.522969148507737,0.0,1.498,0.0,0.39518,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-24,2,1.3638786507066334,0.0,1.3704,0.0,0.36153,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-25,0,0.3714559382299617,0.0,1.3095,0.0,0.36112,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-26,0,0.2064218814124847,0.0,1.3873,0.0,0.3846,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-27,0,0.7326680729949814,0.0,1.4158,0.0,0.38185,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-28,0,0.3658529701441797,0.0,1.4542,0.0,0.39755,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-29,2,1.8485999652576623,0.0,1.5948,0.0,0.40446,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-30,2,3.3966144942460326,0.0,1.8486,0.0,0.40076,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-03-31,2,2.6445045067986057,0.0,1.8818,0.0,0.4056,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-01,2,2.1476544535775592,0.0,1.964,0.0,0.4243,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-02,2,1.5218033185211706,0.0,1.9601,0.0,0.43897,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-03,0,0.8424701022080318,0.0,1.7262,0.0,0.40809,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-04,0,0.8833380266466897,0.0,1.835,0.0,0.42851,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-05,-2,-1.4082265646274155,0.0,1.8058,0.0,0.53706,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-06,0,-0.9237671359653619,0.0,1.9261,0.0,0.54206,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-07,0,-0.7147060374711437,0.0,1.712,0.0,0.47257,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-08,0,-0.5552509975369315,0.0,1.8545,0.0,0.505,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-09,1,1.162440045571825,-60406.609665437034,2.1552,267838.6346636285,0.48607,200000,260376.65030189976,60376.65030189976,1.3018832515094987
2021-04-10,0,-0.20495570655796638,0.0,2.1747,0.0,0.56192,200000,241239.01875113958,41239.01875113958,1.206195093755698
2021-04-11,0,-0.7509085395147037,0.0,2.1306,0.0,0.5844,200000,241239.01875113958,41239.01875113958,1.206195093755698
2021-04-12,0,-0.8003891472072121,0.0,2.1328,0.0,0.59051,200000,241239.01875113958,41239.01875113958,1.206195093755698
2021-04-13,-1,-1.0150430113869238,52516.33114575487,2.2968,-183588.5441250054,0.65701,200000,241239.01875113958,41239.01875113958,1.206195093755698
2021-04-14,-1,-1.1822537070278722,52516.33114575487,2.1585,-183588.5441250054,0.63505,200000,229944.40572469658,29944.405724696582,1.1497220286234828
2021-04-15,-1,-1.0602473916875292,52516.33114575487,2.1978,-183588.5441250054,0.63966,200000,232854.640727141,32854.640727141,1.164273203635705
2021-04-16,-1,-1.0752217232434698,52516.33114575487,2.0744,-183588.5441250054,0.61005,200000,220938.0686722134,20938.068672213412,1.104690343361067
2021-04-17,-1,-0.9449569448297173,52516.33114575487,2.0355,-183588.5441250054,0.59137,200000,215465.74938638846,15465.74938638846,1.0773287469319424
2021-04-18,-2,-1.2506711402294515,0.0,1.762,0.0,0.54459,200000,248685.7285173562,48685.72851735621,1.243428642586781
2021-04-19,-2,-1.2735979105700237,0.0,1.5827,0.0,0.49982,200000,248685.7285173562,48685.72851735621,1.243428642586781
2021-04-20,-1,-1.080939772744394,73018.30069803166,1.7029,-235154.9147241298,0.52877,200000,248685.7285173562,48685.72851735621,1.243428642586781
2021-04-21,-1,-0.7416923154660099,73018.30069803166,1.636,-235154.9147241298,0.48894,200000,234434.5839471958,34434.58394719579,1.172172919735979
2021-04-22,-1,-0.7535822601744936,73018.30069803166,1.4909,-235154.9147241298,0.44951,200000,214567.47022833896,14567.470228338963,1.0728373511416949
2021-04-23,-1,-0.8030529081324812,73018.30069803166,1.4752,-235154.9147241298,0.45069,200000,213698.56570675437,13698.565706754365,1.0684928285337718
2021-04-24,-2,-1.216038840669718,0.0,1.328,0.0,0.42507,200000,251674.72479215602,51674.72479215602,1.2583736239607801
2021-04-25,0,-0.8472752249915131,0.0,1.3408,0.0,0.4162,200000,251674.72479215602,51674.72479215602,1.2583736239607801
2021-04-26,-1,-1.0429396587982271,82646.36962831867,1.5226,-258924.61398369962,0.486,200000,251674.72479215602,51674.72479215602,1.2583736239607801
2021-04-27,0,0.429313781547044,0.0,1.8259,0.0,0.50963,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-04-28,0,-0.005009481590123367,0.0,1.7083,0.0,0.49687,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-04-29,0,0.08047960269921856,0.0,1.6732,0.0,0.49162,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-04-30,0,0.2525963029276594,0.0,1.8027,0.0,0.52966,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-05-01,2,1.5779106251366861,0.0,1.9426,0.0,0.54,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-05-02,0,0.04734395493703091,0.0,1.866,0.0,0.55601,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-05-03,0,0.7759789754534842,0.0,1.9001,0.0,0.55044,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-05-04,0,-0.0016441108279961613,0.0,1.6773,0.0,0.50152,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-05-05,-2,-1.532669679899356,0.0,1.8811,0.0,0.60473,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-05-06,-1,-1.1173382533910323,56709.993058219654,2.0519,-178786.56334971328,0.65085,200000,232726.46951232178,32726.469512321783,1.1636323475616088
2021-05-07,-1,-0.7888005600556135,56709.993058219654,2.0107,-178786.56334971328,0.63063,200000,226774.95348739193,26774.953487391933,1.1338747674369596
2021-05-08,-1,-0.8096634785373068,56709.993058219654,1.9526,-178786.56334971328,0.6138,200000,220471.1250295337,20471.125029533694,1.1023556251476685
2021-05-09,-2,-1.217309854061351,0.0,1.9563,0.0,0.62804,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-10,-2,-2.9791999554617377,0.0,1.7365,0.0,0.65643,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-11,-2,-2.611866865827253,0.0,1.8645,0.0,0.73465,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-12,-2,-1.5438631817438457,0.0,1.6462,0.0,0.59554,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-13,-2,-2.130757773206571,0.0,1.6112,0.0,0.65366,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-14,-2,-1.6537693038626415,0.0,1.7027,0.0,0.66885,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-15,-2,-1.988344050399307,0.0,1.5585,0.0,0.68081,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-16,-2,-1.863295077217688,0.0,1.5692,0.0,0.71027,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-17,-2,-1.5189234910345724,0.0,1.4667,0.0,0.64323,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-18,0,-0.9811844636807412,0.0,1.5998,0.0,0.6454,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-19,-2,-1.3493244094911632,0.0,0.9923,0.0,0.44315,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-20,-1,-1.0315162269511242,101206.2536054482,1.1564,-236582.32765841298,0.49469,200000,234069.82333868064,34069.82333868064,1.1703491166934032
2021-05-21,-1,-0.6732784248045768,101206.2536054482,1.0341,-236582.32765841298,0.41884,200000,203747.5289698437,3747.5289698436973,1.0187376448492185
2021-05-22,-1,-0.6110127952972982,101206.2536054482,0.9585,-236582.32765841298,0.38917,200000,189076.9385356467,-10923.06146435329,0.9453846926782336
2021-05-23,-1,-1.175661952366776,101206.2536054482,0.7951,-236582.32765841298,0.362,200000,166111.89485403738,-33888.10514596262,0.830559474270187
2021-05-24,-1,-0.9781185880275833,101206.2536054482,0.9864,-236582.32765841298,0.43964,200000,203840.9030881588,3840.9030881588114,1.019204515440794
2021-05-25,-1,-0.8065920631330574,101206.2536054482,0.9767,-236582.32765841298,0.42922,200000,200394.0145739853,394.0145739853033,1.0019700728699266
2021-05-26,0,0.20566789664588775,0.0,1.1494,0.0,0.44368,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-05-27,0,0.453880311586657,0.0,1.103,0.0,0.42058,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-05-28,0,-0.19581987733579265,0.0,0.9645,0.0,0.39933,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-05-29,0,0.1587746895673116,0.0,0.9005,0.0,0.36728,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-05-30,0,0.5177852550820997,0.0,0.9363,0.0,0.37466,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-05-31,0,0.7499179622469749,0.0,1.0201,0.0,0.40243,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-01,0,0.36502747604872837,0.0,1.0262,0.0,0.41864,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-02,2,2.1118397117330803,0.0,1.1463,0.0,0.4188,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-03,2,2.1293798755473055,0.0,1.1887,0.0,0.4253,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-04,2,1.7378021007067472,0.0,1.0668,0.0,0.3845,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-05,2,1.5508609319388247,0.0,1.04,0.0,0.37488,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-06,2,1.4498569256019316,0.0,1.0612,0.0,0.38053,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-07,1,1.146799630280053,-116846.90586572043,0.953,321556.7464338191,0.3463,200000,222710.20258006314,22710.202580063138,1.1135510129003157
2021-06-08,1,0.9611864008053979,-116846.90586572043,0.9547,321556.7464338191,0.34928,200000,223867.08142440763,23867.081424407632,1.1193354071220383
2021-06-09,1,0.45431041053002297,-116846.90586572043,0.9663,321556.7464338191,0.36501,200000,230280.59315385396,30280.59315385396,1.1514029657692697
2021-06-10,1,0.9373366839113605,-116846.90586572043,0.9343,321556.7464338191,0.33887,200000,218135.9988143709,18135.99881437089,1.0906799940718543
2021-06-11,1,0.6492049228371163,-116846.90586572043,0.8635,321556.7464338191,0.31816,200000,203203.7976604335,3203.7976604335126,1.0160189883021675
2021-06-12,0,-0.04749233993441222,0.0,0.8523,0.0,0.32784,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-13,0,-0.20142906038438124,0.0,0.8951,0.0,0.34486,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-14,0,0.08156054727552015,0.0,0.9105,0.0,0.343,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-15,0,0.24690849393991218,0.0,0.8936,0.0,0.33352,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-16,0,0.620544736733302,0.0,0.8677,0.0,0.31766,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-17,0,0.7517020467148504,0.0,0.8751,0.0,0.31751,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-18,0,0.6121922445918196,0.0,0.8169,0.0,0.29725,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-19,0,0.3816196660977167,0.0,0.7885,0.0,0.28853,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-20,0,-0.5733968605392522,0.0,0.7898,0.0,0.29739,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-21,-2,-2.2470838044903254,0.0,0.6018,0.0,0.23581,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-22,-2,-2.5972718715844687,0.0,0.5799,0.0,0.23503,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-23,-2,-1.7609269832305434,0.0,0.6432,0.0,0.25546,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-24,-2,-1.97876486559756,0.0,0.6623,0.0,0.2688,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-25,-2,-1.4864480667533133,0.0,0.6011,0.0,0.24091,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-26,-2,-1.9758145214739613,0.0,0.6007,0.0,0.2494,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-27,-2,-1.3907171856163616,0.0,0.6381,0.0,0.25979,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-28,0,0.41127289042335974,0.0,0.7013,0.0,0.26349,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-29,0,-0.3794238937262805,0.0,0.7271,0.0,0.2832,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-06-30,0,0.10837926014121639,0.0,0.7425,0.0,0.28389,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-07-01,0,-0.3121162211270359,0.0,0.6892,0.0,0.2689,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-07-02,0,0.2930474321604006,0.0,0.691,0.0,0.26287,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-07-03,0,0.5634552326864628,0.0,0.7024,0.0,0.26394,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-07-04,0,0.9096974516910736,0.0,0.7246,0.0,0.26814,200000,216879.6566985534,16879.656698553386,1.084398283492767
2021-07-05,1,1.17491843126919,-156411.11834599264,0.6933,428175.8996654691,0.25326,200000,216879.65669855342,16879.656698553415,1.084398283492767
2021-07-06,1,1.1736635731517155,-156411.11834599264,0.7131,428175.8996654691,0.26043,200000,223046.61804240546,23046.618042405462,1.1152330902120273
2021-07-07,2,3.019171117547783,0.0,0.7897,0.0,0.25641,200000,230608.9344231608,30608.934423160797,1.153044672115804
2021-07-08,2,3.3703102688317648,0.0,0.8455,0.0,0.24286,200000,230608.9344231608,30608.934423160797,1.153044672115804
2021-07-09,2,2.427129976523932,0.0,0.8384,0.0,0.24566,200000,230608.9344231608,30608.934423160797,1.153044672115804
2021-07-10,2,1.5840892954277146,0.0,0.7901,0.0,0.24478,200000,230608.9344231608,30608.934423160797,1.153044672115804
2021-07-11,2,1.4348623316218723,0.0,0.7967,0.0,0.24595,200000,230608.9344231608,30608.934423160797,1.153044672115804
2021-07-12,1,1.0754389365457688,-153228.5278559208,0.7525,483781.43497348495,0.23834,200000,230608.9344231608,30608.934423160797,1.153044672115804
2021-07-13,1,0.7739461971220625,-153228.5278559208,0.7158,483781.43497348495,0.23222,200000,222024.70506881078,22024.705068810785,1.110123525344054
2021-07-14,1,0.43125984849655213,-153228.5278559208,0.717,483781.43497348495,0.23994,200000,225943.37198023318,25943.371980233176,1.129716859901166
2021-07-15,0,-0.22801913119716177,0.0,0.671,0.0,0.24081,200000,216925.86925851877,16925.869258518767,1.0846293462925938
2021-07-16,0,-0.7580467079334262,0.0,0.6201,0.0,0.23513,200000,216925.86925851877,16925.869258518767,1.0846293462925938
2021-07-17,0,-0.629495080051043,0.0,0.6273,0.0,0.2326,200000,216925.86925851877,16925.869258518767,1.0846293462925938
2021-07-18,0,-0.5951967178346113,0.0,0.6228,0.0,0.22977,200000,216925.86925851877,16925.869258518767,1.0846293462925938
2021-07-19,0,-0.4645664136869522,0.0,0.5842,0.0,0.21148,200000,216925.86925851877,16925.869258518767,1.0846293462925938
2021-07-20,-1,-1.0759062823772045,198069.63957132833,0.5476,-511810.7523086985,0.21192,200000,216925.86925851877,16925.869258518767,1.0846293462925938
2021-07-21,-1,-0.4286140066551762,198069.63957132833,0.6358,-511810.7523086985,0.22825,200000,242753.481053911,42753.481053911004,1.213767405269555
2021-07-22,-2,-1.5767688136924867,0.0,0.6418,0.0,0.26356,200000,224697.61646012083,24697.61646012083,1.1234880823006042
2021-07-23,-2,-1.5195689631289617,0.0,0.6507,0.0,0.26925,200000,224697.61646012083,24697.61646012083,1.1234880823006042
2021-07-24,-2,-1.2840571742557445,0.0,0.6574,0.0,0.26706,200000,224697.61646012083,24697.61646012083,1.1234880823006042
2021-07-25,-1,-1.048196439869118,170561.42132998395,0.6587,-429271.0080622819,0.26172,200000,224697.61646012083,24697.61646012083,1.1234880823006042
2021-07-26,-1,-0.7739795335261407,170561.42132998395,0.6755,-429271.0080622819,0.26019,200000,226906.26369612926,26906.26369612926,1.1345313184806463
2021-07-27,-1,-0.39992231488256186,170561.42132998395,0.7105,-429271.0080622819,0.2629,200000,234039.23787452752,34039.23787452752,1.1701961893726376
2021-07-28,-1,-0.5896580843976238,170561.42132998395,0.7071,-429271.0080622819,0.27016,200000,236575.83656053772,36575.83656053772,1.1828791828026886
2021-07-29,0,0.08297313967416561,0.0,0.7575,0.0,0.27244,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-07-30,0,0.23658834882831353,0.0,0.7797,0.0,0.27926,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-07-31,0,0.8062198567011037,0.0,0.8192,0.0,0.28422,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-01,0,0.7397979929204777,0.0,0.7794,0.0,0.27504,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-02,2,1.6901306273439025,0.0,0.8171,0.0,0.27437,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-03,2,2.332562565469075,0.0,0.8576,0.0,0.27433,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-04,2,1.8952727691617568,0.0,0.87,0.0,0.28056,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-05,2,1.896048978313175,0.0,0.8884,0.0,0.28022,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-06,2,1.5545092058415588,0.0,0.8964,0.0,0.28532,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-07,1,1.015858258990952,-113803.26400211382,0.9334,345499.9727421468,0.30745,200000,212447.93323914608,12447.933239146078,1.0622396661957303
2021-08-08,2,1.6255402467533167,0.0,0.9312,0.0,0.28716,200000,219207.76050527958,19207.760505279584,1.0960388025263978
2021-08-09,2,1.3148588996598365,0.0,0.956,0.0,0.2986,200000,219207.76050527958,19207.760505279584,1.0960388025263978
2021-08-10,0,0.9981369686190067,0.0,0.974,0.0,0.31019,200000,219207.76050527958,19207.760505279584,1.0960388025263978
2021-08-11,0,0.2444130138535355,0.0,0.9943,0.0,0.33718,200000,219207.76050527958,19207.760505279584,1.0960388025263978
2021-08-12,0,-0.03895486974564781,0.0,0.9531,0.0,0.32876,200000,219207.76050527958,19207.760505279584,1.0960388025263978
2021-08-13,0,0.05047085601515245,0.0,1.0596,0.0,0.35999,200000,219207.76050527958,19207.760505279584,1.0960388025263978
2021-08-14,-1,-1.1722419827905224,102558.13628954785,1.0687,-277660.94201915135,0.39474,200000,219207.76050527958,19207.760505279584,1.0960388025263978
2021-08-15,-2,-1.208355817682112,0.0,1.062,0.0,0.39079,200000,218798.13929744394,18798.139297443937,1.0939906964872197
2021-08-16,0,-0.9865449842445453,0.0,1.0273,0.0,0.37128,200000,218798.13929744394,18798.139297443937,1.0939906964872197
2021-08-17,0,-0.3776123939555573,0.0,0.9899,0.0,0.3412,200000,218798.13929744394,18798.139297443937,1.0939906964872197
2021-08-18,0,-0.8412434673838708,0.0,0.9653,0.0,0.34151,200000,218798.13929744394,18798.139297443937,1.0939906964872197
2021-08-19,-1,-1.0145176622273528,106440.03663039693,1.0278,-297830.4193856092,0.36732,200000,218798.13929744394,18798.139297443937,1.0939906964872197
2021-08-20,-2,-1.2120839694296444,0.0,1.0589,0.0,0.38489,200000,220720.73462684377,20720.73462684377,1.103603673134219
2021-08-21,0,-0.4846870811961369,0.0,1.0706,0.0,0.37167,200000,220720.73462684377,20720.73462684377,1.103603673134219
2021-08-22,0,0.28630863307184534,0.0,1.1226,0.0,0.37232,200000,220720.73462684377,20720.73462684377,1.103603673134219
2021-08-23,0,0.5813647889400083,0.0,1.1594,0.0,0.37873,200000,220720.73462684377,20720.73462684377,1.103603673134219
2021-08-24,0,0.4074906483080542,0.0,1.0606,0.0,0.35037,200000,220720.73462684377,20720.73462684377,1.103603673134219
2021-08-25,2,1.4354850737915803,0.0,1.1502,0.0,0.35894,200000,220720.73462684377,20720.73462684377,1.103603673134219
2021-08-26,1,1.0058202758472277,-105305.69400135675,1.048,329630.7267425982,0.3348,200000,220720.73462684377,20720.73462684377,1.103603673134219
2021-08-27,1,0.8727272940150805,-105305.69400135675,1.112,329630.7267425982,0.3571,200000,234811.06424929056,34811.06424929056,1.1740553212464528
2021-08-28,1,0.9175617210495366,-105305.69400135675,1.0798,329630.7267425982,0.3476,200000,228288.72899839218,28288.72899839218,1.141443644991961
2021-08-29,2,1.4665778458791676,0.0,1.0961,0.0,0.3431,200000,223050.00347634545,23050.003476345446,1.1152500173817272
2021-08-30,2,1.3291191966044282,0.0,1.0473,0.0,0.3296,200000,223050.00347634545,23050.003476345446,1.1152500173817272
2021-08-31,0,0.9853322727280239,0.0,1.0636,0.0,0.3393,200000,223050.00347634545,23050.003476345446,1.1152500173817272
2021-09-01,1,1.1068899198172821,-99398.39727109867,1.122,315577.25449398055,0.3534,200000,223050.00347634545,23050.003476345446,1.1152500173817272
2021-09-02,1,0.7132411433386553,-99398.39727109867,1.1188,315577.25449398055,0.359,200000,224499.1612302442,24499.161230244208,1.1224958061512211
2021-09-03,1,1.072424457765268,-99398.39727109867,1.1788,315577.25449398055,0.3688,200000,233555.72216055114,33555.722160551144,1.1677786108027557
2021-09-04,2,1.8572236606395078,0.0,1.2449,0.0,0.3699,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-05,2,1.377063205449494,0.0,1.3138,0.0,0.3976,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-06,0,-0.21296280416418417,0.0,1.2915,0.0,0.4239,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-07,0,-0.5043486660770511,0.0,1.0121,0.0,0.3358,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-08,0,-0.34278433187464064,0.0,1.0082,0.0,0.3298,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-09,0,0.84108512718192,0.0,1.0708,0.0,0.3326,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-10,0,0.4291160145914319,0.0,1.0085,0.0,0.3169,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-11,0,0.2559502391213416,0.0,1.0318,0.0,0.3252,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-12,0,0.4768296051473276,0.0,1.0638,0.0,0.3326,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-13,0,0.08200998056343335,0.0,1.0102,0.0,0.3186,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-14,0,0.5969265644965258,0.0,1.0646,0.0,0.3313,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-15,0,0.19427260836772448,0.0,1.0854,0.0,0.341,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-16,2,2.640116051960204,0.0,1.1429,0.0,0.3307,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-17,2,1.6781011887983308,0.0,1.0809,0.0,0.3195,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-18,2,2.0236492387917906,0.0,1.1155,0.0,0.3219,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-19,2,1.3694188997803476,0.0,1.0668,0.0,0.3134,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-20,0,-0.03805928775681616,0.0,0.9087,0.0,0.282,200000,230059.04180181277,30059.041801812768,1.150295209009064
2021-09-21,0,-0.3853167390168173,0.0,0.8448,0.0,0.2659,200000,230059.04180181277,30059.041801812768,1.150295209009064
