date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-07-31,2,1.980412058433019,0.0,74.9,0.0,0.0007611,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-01,2,2.8229093694723226,0.0,89.37,0.0,0.000811,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-02,2,2.280304703486761,0.0,84.31,0.0,0.0007635,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-03,2,1.6534242316043373,0.0,82.3,0.0,0.0007699,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-04,2,1.6347524474167658,0.0,84.93,0.0,0.0007788,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-05,2,2.542540192466821,0.0,97.46,0.0,0.0007661,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-06,2,1.9084550651437333,0.0,96.75,0.0,0.0007845,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-07,0,0.9017853077409819,0.0,94.42,0.0,0.0008578,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-08,1,1.0592932390477638,-895.1818460575504,97.08,102036225.91906421,0.0008517,200000,173808.50723053399,-26191.492769466015,0.8690425361526699
2020-08-09,1,0.7421250404922151,-895.1818460575504,92.01,102036225.91906421,0.0008322,200000,167280.22886560045,-32719.771134399547,0.8364011443280023
2020-08-10,0,0.1948151361672345,0.0,89.01,0.0,0.0008578,200000,165961.96875474325,-34038.031245256745,0.8298098437737162
2020-08-11,0,-0.25147294298396045,0.0,80.88,0.0,0.0008198,200000,165961.96875474325,-34038.031245256745,0.8298098437737162
2020-08-12,0,-0.45209670991050177,0.0,83.52,0.0,0.0008584,200000,165961.96875474325,-34038.031245256745,0.8298098437737162
2020-08-13,0,-0.07041666226392607,0.0,87.4,0.0,0.0008484,200000,165961.96875474325,-34038.031245256745,0.8298098437737162
2020-08-14,0,-0.40660309830232666,0.0,85.03,0.0,0.000847,200000,165961.96875474325,-34038.031245256745,0.8298098437737162
2020-08-15,0,-0.5826458954611164,0.0,85.12,0.0,0.000855,200000,165961.96875474325,-34038.031245256745,0.8298098437737162
2020-08-16,-1,-1.1166105322036641,972.8134159129148,85.3,-91489508.68508448,0.000907,200000,165961.96875474325,-34038.031245256745,0.8298098437737162
2020-08-17,-1,-0.7381631320068244,972.8134159129148,86.74,-91489508.68508448,0.0008824,200000,165112.17816000478,-34887.82183999522,0.8255608908000239
2020-08-18,-1,-0.7379583328419659,972.8134159129148,83.14,-91489508.68508448,0.0008437,200000,158069.4058766055,-41930.59412339449,0.7903470293830276
2020-08-19,-2,-1.3709340382045951,0.0,76.3,0.0,0.0008226,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-20,-2,-1.2434280829385589,0.0,78.87,0.0,0.000845,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-21,0,-0.985655388703085,0.0,73.56,0.0,0.0007758,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-22,0,-0.7300292617987716,0.0,76.88,0.0,0.0007962,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-23,0,0.537292023633938,0.0,84.36,0.0,0.0007745,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-24,0,-0.07313878191310849,0.0,80.26,0.0,0.0007816,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-25,0,-0.5259178095684232,0.0,72.93,0.0,0.0007459,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-26,0,0.17616997144781674,0.0,75.0,0.0,0.0007359,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-27,0,0.07284037826276685,0.0,72.13,0.0,0.0007156,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-28,0,0.9109264239593392,0.0,76.24,0.0,0.0007313,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-29,2,1.4792385729095159,0.0,78.68,0.0,0.0007416,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-30,2,1.9618451066885765,0.0,81.11,0.0,0.000742,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-08-31,2,1.4910346538314758,0.0,78.29,0.0,0.0007249,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-09-01,2,2.167475133309771,0.0,83.17,0.0,0.00073,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-09-02,1,1.0611083202413027,-1100.102601877064,75.9,118689108.00635275,0.0007035,200000,166995.57496493834,-33004.425035061664,0.8349778748246917
2020-09-03,0,-1.100059332690933,0.0,56.77,0.0,0.0006018,200000,158021.29447527617,-41978.70552472383,0.7901064723763809
2020-09-04,0,-0.3904801393520764,0.0,59.64,0.0,0.0006042,200000,158021.29447527617,-41978.70552472383,0.7901064723763809
2020-09-05,0,0.5303162062005216,0.0,55.98,0.0,0.0005336,200000,158021.29447527617,-41978.70552472383,0.7901064723763809
2020-09-06,1,1.0984605608164117,-1340.9817928994921,58.92,146261842.35031116,0.0005402,200000,158021.29447527617,-41978.70552472383,0.7901064723763809
2020-09-07,2,1.4753849247679678,0.0,61.86,0.0,0.0005492,200000,160647.4243652479,-39352.57563475211,0.8032371218262395
2020-09-08,1,1.007252180927952,-1368.6098514674381,58.69,150757718.06048036,0.0005328,200000,160647.4243652479,-39352.57563475211,0.8032371218262395
2020-09-09,1,0.7678889339904026,-1368.6098514674381,59.92,150757718.06048036,0.0005491,200000,164788.16528693866,-35211.83471306134,0.8239408264346932
2020-09-10,1,1.1814616205153419,-1368.6098514674381,62.07,150757718.06048036,0.0005535,200000,168394.01042705975,-31605.98957294025,0.8419700521352987
2020-09-11,0,-0.17276379492056185,0.0,63.32,0.0,0.0006032,200000,156370.74462608428,-43629.255373915716,0.7818537231304215
2020-09-12,1,1.0566162283180152,-1190.3984822326756,65.68,132968320.26027575,0.000588,200000,156370.74462608428,-43629.255373915716,0.7818537231304215
2020-09-13,2,1.4507027230027465,0.0,62.54,0.0,0.0005446,200000,158403.71849116965,-41596.28150883035,0.7920185924558483
2020-09-14,1,1.1568450181755836,-1251.609659380291,63.28,142372567.40173435,0.0005563,200000,158403.71849116965,-41596.28150883035,0.7920185924558483
2020-09-15,1,0.2026392764843267,-1251.609659380291,59.4,142372567.40173435,0.0005457,200000,152038.32379831572,-47961.676201684284,0.7601916189915786
2020-09-16,0,-0.4791480416375414,0.0,58.34,0.0,0.0005526,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-17,0,-0.26602855673782816,0.0,59.65,0.0,0.0005585,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-18,0,-0.549761700354005,0.0,57.9,0.0,0.0005497,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-19,0,0.07897882465664885,0.0,57.97,0.0,0.0005345,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-20,0,0.2914269639402668,0.0,57.6,0.0,0.0005255,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-21,0,-0.2438325454496732,0.0,51.63,0.0,0.0004844,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-22,0,0.29615067636992765,0.0,53.31,0.0,0.0004878,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-23,2,1.363606912562606,0.0,51.84,0.0,0.0004541,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-24,1,1.0621491116418245,-1384.586160924741,55.16,156375455.84891218,0.0004884,200000,152747.54527321743,-47252.45472678257,0.7637377263660872
2020-09-25,1,0.5861329490626002,-1384.586160924741,54.87,156375455.84891218,0.0004914,200000,152815.141654096,-47184.85834590401,0.76407570827048
2020-09-26,2,1.2549648409409757,0.0,56.2,0.0,0.0004925,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-09-27,2,1.9913510606681033,0.0,55.55,0.0,0.0004732,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-09-28,2,1.932024438902022,0.0,56.22,0.0,0.0004747,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-09-29,2,2.9259909092309266,0.0,61.25,0.0,0.00048,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-09-30,2,2.833707850033327,0.0,64.1,0.0,0.0004804,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-01,2,2.5605695323092466,0.0,64.67,0.0,0.000472,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-02,2,2.0003084944634493,0.0,63.85,0.0,0.000471,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-03,2,1.4081080595776267,0.0,60.73,0.0,0.0004625,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-04,2,1.5989770077543184,0.0,63.12,0.0,0.000465,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-05,2,1.9854511862196913,0.0,65.76,0.0,0.0004551,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-06,2,1.4522173851952465,0.0,61.48,0.0,0.0004392,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-07,1,1.1413744576852485,-1248.7506141151484,61.48,171713683.1934675,0.0004471,200000,153546.37551159866,-46453.62448840134,0.7677318775579933
2020-10-08,1,0.7985975945451511,-1248.7506141151484,61.99,171713683.1934675,0.0004622,200000,156776.11494101875,-43223.88505898125,0.7838805747050938
2020-10-09,1,0.6652450677652942,-1248.7506141151484,63.52,171713683.1934675,0.0004761,200000,161073.5235770041,-38926.47642299591,0.8053676178850204
2020-10-10,2,1.2600263922616866,0.0,66.79,0.0,0.0004691,200000,156399.5402422938,-43600.45975770621,0.7819977012114689
2020-10-11,2,1.4100931610080305,0.0,72.46,0.0,0.000497,200000,156399.5402422938,-43600.45975770621,0.7819977012114689
2020-10-12,1,1.1484527557974646,-1072.2579202131756,72.93,154209761.62718773,0.0005071,200000,156399.5402422938,-43600.45975770621,0.7819977012114689
2020-10-13,1,1.0255776371203607,-1072.2579202131756,70.07,154209761.62718773,0.0004882,200000,150418.31809573027,-49581.68190426973,0.7520915904786514
2020-10-14,1,0.9383272568415238,-1072.2579202131756,68.75,154209761.62718773,0.0004793,200000,147630.4707625669,-52369.529237433104,0.7381523538128345
2020-10-15,1,0.7589259047259916,-1072.2579202131756,68.24,154209761.62718773,0.00048,200000,147191.56605639722,-52808.43394360278,0.735957830281986
2020-10-16,0,-0.011890628424419774,0.0,62.59,0.0,0.00046,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-17,0,-0.3977540361846683,0.0,62.99,0.0,0.0004688,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-18,0,-0.6350266471398598,0.0,64.42,0.0,0.0004786,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-19,0,-0.7474534406576159,0.0,64.08,0.0,0.0004754,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-20,-2,-3.061030187261356,0.0,57.85,0.0,0.0004901,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-21,-2,-2.1297695542068698,0.0,62.72,0.0,0.0005182,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-22,-2,-1.2586562111832682,0.0,65.54,0.0,0.000518,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-23,-1,-1.1410060669297397,1205.9411406886668,63.26,-153126930.06817555,0.0004982,200000,152575.6731199301,-47424.326880069886,0.7628783655996506
2020-10-24,-1,-0.9863426586745638,1205.9411406886668,64.14,-153126930.06817555,0.0005028,200000,154341.28520204977,-45658.71479795023,0.7717064260102489
2020-10-25,-1,-0.776974713035095,1205.9411406886668,62.77,-153126930.06817555,0.0004882,200000,150453.49266031093,-49546.507339689066,0.7522674633015547
2020-10-26,-1,-1.1526363649254174,1205.9411406886668,60.2,-153126930.06817555,0.0004832,200000,146588.58927840018,-53411.41072159982,0.7329429463920009
2020-10-27,-1,-1.0368540138809905,1205.9411406886668,61.2,-153126930.06817555,0.0004909,200000,148973.6077806138,-51026.39221938621,0.744868038903069
2020-10-28,-1,-1.1772476701831203,1205.9411406886668,56.8,-153126930.06817555,0.0004636,200000,139487.10157072247,-60512.89842927753,0.6974355078536123
2020-10-29,-1,-0.8508815438691211,1205.9411406886668,56.87,-153126930.06817555,0.0004558,200000,138377.1273960389,-61622.87260396109,0.6918856369801946
2020-10-30,-1,-0.21490209083356213,1205.9411406886668,58.21,-153126930.06817555,0.0004483,200000,138844.6365490504,-61155.363450949604,0.694223182745252
2020-10-31,-1,-0.20086016350292,1205.9411406886668,58.16,-153126930.06817555,0.0004499,200000,139029.34258012503,-60970.65741987497,0.6951467129006251
2020-11-01,0,-0.16718228500609214,0.0,58.17,0.0,0.0004513,200000,151532.260505838,-48467.739494162,0.7576613025291901
2020-11-02,0,-0.6842142941455711,0.0,54.77,0.0,0.0004395,200000,151532.260505838,-48467.739494162,0.7576613025291901
2020-11-03,-1,-1.1853981610859865,1424.1753806939662,53.2,-172274056.96434516,0.0004398,200000,151532.260505838,-48467.739494162,0.7576613025291901
2020-11-04,-1,-0.8358079374643604,1424.1753806939662,54.09,-172274056.96434516,0.0004403,200000,152885.9136231378,-47114.08637686219,0.7644295681156891
2020-11-05,0,0.6144528117089327,0.0,56.69,0.0,0.0004374,200000,146148.43069050164,-53851.56930949836,0.7307421534525083
2020-11-06,1,1.0070850858553062,-1186.8477398936304,61.57,155510141.1901486,0.0004699,200000,146148.43069050164,-53851.56930949836,0.7307421534525083
2020-11-07,0,-0.18627991569322083,0.0,57.4,0.0,0.0004578,200000,143080.94832354598,-56919.05167645402,0.7154047416177298
2020-11-08,0,0.9402167556283788,0.0,60.61,0.0,0.0004693,200000,143080.94832354598,-56919.05167645402,0.7154047416177298
2020-11-09,0,-0.6376918630928133,0.0,58.42,0.0,0.0004703,200000,143080.94832354598,-56919.05167645402,0.7154047416177298
2020-11-10,0,-0.5544840515452416,0.0,59.06,0.0,0.0004733,200000,143080.94832354598,-56919.05167645402,0.7154047416177298
2020-11-11,-1,-1.1032105581771645,1214.1967780341647,58.92,-149291473.6264044,0.0004792,200000,143080.94832354598,-56919.05167645402,0.7154047416177298
2020-11-12,0,2.262376749005861,0.0,62.99,0.0,0.0004691,200000,136631.32355332025,-63368.67644667975,0.6831566177666013
2020-11-13,2,2.449160025618368,0.0,65.8,0.0,0.0004794,200000,136631.32355332025,-63368.67644667975,0.6831566177666013
2020-11-14,1,1.1985631984576501,-1069.1026882106437,63.9,141557525.43858293,0.0004826,200000,136631.32355332025,-63368.67644667975,0.6831566177666013
2020-11-15,0,-0.006588151477325903,0.0,61.16,0.0,0.0004804,200000,134013.40874358796,-65986.59125641204,0.6700670437179398
2020-11-16,0,0.5147711321719958,0.0,64.55,0.0,0.0004973,200000,134013.40874358796,-65986.59125641204,0.6700670437179398
2020-11-17,1,1.1592130794020359,-1002.7941390570785,66.82,133452906.5361362,0.0005021,200000,134013.40874358796,-65986.59125641204,0.6700670437179398
2020-11-18,0,0.12186399238277751,0.0,63.17,0.0,0.0004903,200000,131927.95443315606,-68072.04556684394,0.6596397721657803
2020-11-19,0,-0.5127238827762102,0.0,62.38,0.0,0.0004952,200000,131927.95443315606,-68072.04556684394,0.6596397721657803
2020-11-20,0,-0.3568943278006242,0.0,63.23,0.0,0.0004999,200000,131927.95443315606,-68072.04556684394,0.6596397721657803
2020-11-21,1,1.0447810604045717,-908.3444948578632,72.62,120570238.01238902,0.0005471,200000,131927.95443315606,-68072.04556684394,0.6596397721657803
2020-11-22,0,-1.022616462283721,0.0,68.79,0.0,0.0005564,200000,127327.69180433522,-72672.30819566478,0.636638459021676
2020-11-23,2,1.6898151827401213,0.0,79.52,0.0,0.000583,200000,127327.69180433522,-72672.30819566478,0.636638459021676
2020-11-24,0,0.7121029863912136,0.0,86.8,0.0,0.0006555,200000,127327.69180433522,-72672.30819566478,0.636638459021676
2020-11-25,-1,-1.137276204646648,814.6365438537122,78.15,-101085814.38896096,0.0006298,200000,127327.69180433522,-72672.30819566478,0.636638459021676
2020-11-26,-1,-0.8230587362177398,814.6365438537122,70.16,-101085814.38896096,0.0005607,200000,113833.71604466686,-86166.28395533314,0.5691685802233343
2020-11-27,-2,-1.2435790916662601,0.0,69.5,0.0,0.0005652,200000,127844.15429914295,-72155.84570085705,0.6392207714957148
2020-11-28,0,0.10878620579001341,0.0,75.31,0.0,0.0005829,200000,127844.15429914295,-72155.84570085705,0.6392207714957148
2020-11-29,0,0.42001313225759795,0.0,75.06,0.0,0.0005733,200000,127844.15429914295,-72155.84570085705,0.6392207714957148
2020-11-30,-1,-1.064381052540859,810.06307374948,78.91,-100585487.2534563,0.0006355,200000,127844.15429914295,-72155.84570085705,0.6392207714957148
2020-12-01,-1,-0.547829435959154,810.06307374948,74.82,-100585487.2534563,0.00059,200000,119954.3566574753,-80045.6433425247,0.5997717832873766
2020-12-02,0,-0.1617756535194911,0.0,76.66,0.0,0.0005979,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-03,-2,-1.8501356664908943,0.0,75.69,0.0,0.0006283,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-04,-2,-1.942703705224026,0.0,69.01,0.0,0.0005814,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-05,-2,-1.4116462599234143,0.0,71.83,0.0,0.0005969,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-06,0,-0.3113912532231858,0.0,74.61,0.0,0.0005953,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-07,0,0.10224317114565172,0.0,75.57,0.0,0.0005953,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-08,0,-0.2930665462930071,0.0,69.61,0.0,0.0005569,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-09,0,-0.3596852777767013,0.0,69.38,0.0,0.0005567,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-10,-1,-1.0017958383623953,954.2509240020414,65.96,-115830678.96057168,0.0005434,200000,125884.78189434929,-74115.21810565071,0.6294239094717464
2020-12-11,-2,-1.2223571294352271,0.0,63.71,0.0,0.0005316,200000,126665.04446161914,-73334.95553838086,0.6333252223080956
2020-12-12,0,-0.6853521936330307,0.0,65.95,0.0,0.0005399,200000,126665.04446161914,-73334.95553838086,0.6333252223080956
2020-12-13,0,-0.03217427383688532,0.0,68.25,0.0,0.000548,200000,126665.04446161914,-73334.95553838086,0.6333252223080956
2020-12-14,-2,-2.008559565334112,0.0,68.0,0.0,0.0005834,200000,126665.04446161914,-73334.95553838086,0.6333252223080956
2020-12-15,-2,-1.8273270613862482,0.0,67.63,0.0,0.0005825,200000,126665.04446161914,-73334.95553838086,0.6333252223080956
2020-12-16,-1,-1.1958863658776044,865.0802107746151,73.21,-102182191.40175794,0.0006198,200000,126665.04446161914,-73334.95553838086,0.6333252223080956
2020-12-17,-1,-0.2034511755577617,865.0802107746151,74.28,-102182191.40175794,0.0006077,200000,126354.27577118672,-73645.72422881328,0.6317713788559336
2020-12-18,-1,-0.5653203333280343,865.0802107746151,73.89,-102182191.40175794,0.0006137,200000,126629.98763739516,-73370.01236260484,0.6331499381869758
2020-12-19,-1,-0.5220289900359222,865.0802107746151,73.5,-102182191.40175794,0.000611,200000,126016.71443840832,-73983.28556159168,0.6300835721920416
2020-12-20,0,0.4319599083819845,0.0,73.69,0.0,0.0005963,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-21,-2,-2.5995316681292455,0.0,67.77,0.0,0.0006134,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-22,-2,-2.7393636776043424,0.0,67.64,0.0,0.000635,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-23,-2,-2.6436096860487748,0.0,55.42,0.0,0.000541,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-24,-2,-1.407289840281615,0.0,62.1,0.0,0.0005681,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-25,0,-0.9298846786093437,0.0,64.27,0.0,0.000574,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-26,0,-0.2693006403460262,0.0,66.56,0.0,0.0005732,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-27,0,-0.11367271068636195,0.0,66.97,0.0,0.0005739,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-28,0,0.5493056255930673,0.0,69.04,0.0,0.0005725,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-29,0,-0.4105224877046468,0.0,65.33,0.0,0.0005719,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-30,-1,-1.1446598180234324,966.2078675495865,64.09,-105420943.53294688,0.0005874,200000,123848.524462506,-76151.475537494,0.61924262231253
2020-12-31,-1,-1.012712029925141,966.2078675495865,63.91,-105420943.53294688,0.0005849,200000,123411.0546875147,-76588.9453124853,0.6170552734375735
2021-01-01,-2,-2.78299551533709,0.0,56.6,0.0,0.0006155,200000,134047.74990372823,-65952.25009627177,0.6702387495186412
2021-01-02,-2,-3.312011500682615,0.0,57.46,0.0,0.0008032,200000,134047.74990372823,-65952.25009627177,0.6702387495186412
2021-01-03,-2,-2.183139033163342,0.0,59.35,0.0,0.0007508,200000,134047.74990372823,-65952.25009627177,0.6702387495186412
2021-01-04,-2,-1.6829393896361204,0.0,60.34,0.0,0.0007322,200000,134047.74990372823,-65952.25009627177,0.6702387495186412
2021-01-05,-2,-1.5751973245639115,0.0,59.64,0.0,0.0007393,200000,134047.74990372823,-65952.25009627177,0.6702387495186412
2021-01-06,-2,-1.2543758438061356,0.0,63.92,0.0,0.000765,200000,134047.74990372823,-65952.25009627177,0.6702387495186412
2021-01-07,-1,-1.0665135512993946,989.2822871123855,67.75,-83863707.39722736,0.0007992,200000,134047.74990372823,-65952.25009627177,0.6702387495186412
2021-01-08,-1,-0.9982792209496796,989.2822871123855,68.59,-83863707.39722736,0.0008147,200000,136178.63448955966,-63821.365510440344,0.6808931724477982
2021-01-09,-2,-1.2597132693072814,0.0,78.44,0.0,0.0010065,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-10,0,0.09043753954844362,0.0,96.37,0.0,0.0009735,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-11,0,0.14012727257874186,0.0,88.24,0.0,0.0008877,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-12,2,1.2759053590319447,0.0,99.72,0.0,0.0008387,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-13,2,2.343549776745438,0.0,117.35,0.0,0.0008084,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-14,2,1.9779045103494886,0.0,111.71,0.0,0.0007747,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-15,2,1.7336594112262584,0.0,103.25,0.0,0.0007204,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-16,2,1.8174441462088078,0.0,108.08,0.0,0.0007155,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-17,2,1.449841246434063,0.0,102.25,0.0,0.0007062,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-18,2,1.2624590820474166,0.0,103.98,0.0,0.0007288,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-19,2,1.243678696600984,0.0,102.42,0.0,0.0007036,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-20,1,1.0067480725351006,-711.4722133444897,98.99,100354280.99026935,0.0007018,200000,140857.26879794206,-59142.73120205794,0.7042863439897102
2021-01-21,1,0.8117255802108816,-711.4722133444897,82.92,100354280.99026935,0.0006025,200000,119458.73022716236,-80541.26977283764,0.5972936511358118
2021-01-22,1,0.6416000944909409,-711.4722133444897,86.94,100354280.99026935,0.000645,200000,126583.90546689366,-73416.09453310634,0.6329195273344683
2021-01-23,1,0.21409636281047065,-711.4722133444897,85.95,100354280.99026935,0.0006917,200000,130566.0928979282,-69433.9071020718,0.652830464489641
2021-01-24,1,0.34737038432657974,-711.4722133444897,90.0,100354280.99026935,0.0006926,200000,133537.87421486463,-66462.12578513537,0.6676893710743231
2021-01-25,1,0.3795764185019773,-711.4722133444897,87.89,100354280.99026935,0.0006618,200000,128945.75599020746,-71054.24400979254,0.6447287799510373
2021-01-26,1,0.3115630766457529,-711.4722133444897,89.26,100354280.99026935,0.000671,200000,130843.73230759989,-69156.26769240011,0.6542186615379995
2021-01-27,0,-0.11213540369964466,0.0,78.41,0.0,0.0006255,200000,133872.20228687002,-66127.79771312998,0.66936101143435
2021-01-28,0,-0.7119508045027775,0.0,86.82,0.0,0.0007498,200000,133872.20228687002,-66127.79771312998,0.66936101143435
2021-01-29,-2,-1.5706450670872643,0.0,85.49,0.0,0.0008071,200000,133872.20228687002,-66127.79771312998,0.66936101143435
2021-01-30,-2,-1.5099509394624582,0.0,84.51,0.0,0.0007772,200000,133872.20228687002,-66127.79771312998,0.66936101143435
2021-01-31,-2,-1.3393340762387889,0.0,85.65,0.0,0.0007528,200000,133872.20228687002,-66127.79771312998,0.66936101143435
2021-02-01,-1,-1.062796480502389,754.719823468655,88.69,-88574965.1229787,0.0007557,200000,133872.20228687002,-66127.79771312998,0.66936101143435
2021-02-02,-1,-1.0233494778735388,754.719823468655,92.37,-88574965.1229787,0.0007934,200000,139988.84742237098,-60011.15257762902,0.6999442371118549
2021-02-03,-1,-0.8141506280053309,754.719823468655,95.23,-88574965.1229787,0.0008064,200000,143298.82066409005,-56701.179335909954,0.7164941033204502
2021-02-04,-1,-0.9278201605733717,754.719823468655,90.0,-88574965.1229787,0.000781,200000,137101.83187322534,-62898.16812677466,0.6855091593661267
2021-02-05,-1,-0.6792193865709554,754.719823468655,96.44,-88574965.1229787,0.0008201,200000,145425.50867267192,-54574.49132732808,0.7271275433633596
2021-02-06,-1,-0.4886393537904097,754.719823468655,94.24,-88574965.1229787,0.0007917,200000,141249.5960515483,-58750.40394845171,0.7062479802577415
2021-02-07,-1,-0.723376983947541,754.719823468655,92.3,-88574965.1229787,0.0008,200000,140520.6118045398,-59479.3881954602,0.702603059022699
2021-02-08,-2,-2.671314808068628,0.0,98.01,0.0,0.001128,200000,159814.67304742715,-40185.326952572854,0.7990733652371358
2021-02-09,-2,-2.042578863046351,0.0,108.77,0.0,0.001196,200000,159814.67304742715,-40185.326952572854,0.7990733652371358
2021-02-10,0,-0.9947358983681325,0.0,116.41,0.0,0.0011239,200000,159814.67304742715,-40185.326952572854,0.7990733652371358
2021-02-11,0,-0.40311630190441805,0.0,142.34,0.0,0.001292,200000,159814.67304742715,-40185.326952572854,0.7990733652371358
2021-02-12,-1,-1.0102754565450909,559.6143744219734,142.79,-56849271.85807739,0.0014056,200000,159814.67304742715,-40185.326952572854,0.7990733652371358
2021-02-13,0,1.061687579698632,0.0,176.11,0.0,0.0013934,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-14,0,0.7922211959701619,0.0,156.33,0.0,0.0012804,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-15,0,0.9270474798161273,0.0,158.61,0.0,0.0012961,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-16,0,0.7939226674358407,0.0,155.68,0.0,0.0012916,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-17,0,-0.3088232482936947,0.0,168.37,0.0,0.0015463,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-18,0,0.05233634206575408,0.0,169.25,0.0,0.0014987,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
2021-02-19,-2,-1.3387450406508958,0.0,180.19,0.0,0.0018465,200000,140474.76097501843,-59525.239024981565,0.7023738048750922
