date,statusList,zscore,MATICUSDT_position,MATICUSDT_price,CELRUSDT_position,CELRUSDT_price,init,total_asset,pnl,return
2021-03-01,2,1.6342707126592249,0.0,0.2501,0.0,0.02334,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-02,2,1.299832436280445,0.0,0.23264,0.0,0.02249,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-03,0,0.58951024216346,0.0,0.22302,0.0,0.02477,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-04,0,-0.051395767918730295,0.0,0.19877,0.0,0.02562,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-05,0,-0.31720734175004506,0.0,0.21233,0.0,0.02889,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-06,0,-0.4334733360361498,0.0,0.21215,0.0,0.02892,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-07,0,-0.3693733220190187,0.0,0.21235,0.0,0.028,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-08,0,-0.7063830882967506,0.0,0.21746,0.0,0.03044,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-09,0,0.3691756594448496,0.0,0.299,0.0,0.03332,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-10,0,0.23905329589450985,0.0,0.28678,0.0,0.0322,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-11,2,2.0078339326734147,0.0,0.40884,0.0,0.03468,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-12,0,0.626729405570095,0.0,0.41354,0.0,0.04197,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-13,0,0.04444836306380942,0.0,0.42474,0.0,0.04653,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-14,-2,-1.4725671719501905,0.0,0.38043,0.0,0.05433,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-15,-2,-1.5563045481774769,0.0,0.3911,0.0,0.05877,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-16,-2,-1.2482453637591449,0.0,0.37275,0.0,0.05398,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-17,0,-0.5326494070989505,0.0,0.40081,0.0,0.0507,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-18,0,-0.5678836319619035,0.0,0.38919,0.0,0.0503,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-19,0,-0.6901723514005917,0.0,0.40991,0.0,0.05486,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-20,-2,-1.2811507925864543,0.0,0.38276,0.0,0.0598,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-21,-2,-1.9329334625515737,0.0,0.38016,0.0,0.07533,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-22,-2,-1.9997459566136517,0.0,0.34594,0.0,0.07739,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-23,-2,-1.7806132925416882,0.0,0.32987,0.0,0.07573,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-24,-2,-1.5303639026824796,0.0,0.32213,0.0,0.07258,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-25,-2,-1.3732692928014154,0.0,0.30078,0.0,0.06771,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-26,-1,-1.0802480439835411,583803.554196806,0.33668,-2818396.6249925527,0.06974,200000,393109.96125396126,193109.96125396126,1.9655498062698062
2021-03-27,-2,-1.4810548018495688,0.0,0.33195,0.0,0.09207,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-03-28,-2,-1.2155577697666065,0.0,0.34624,0.0,0.08853,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-03-29,0,-0.8974943864647328,0.0,0.38456,0.0,0.08696,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-03-30,0,-0.967207323888807,0.0,0.37122,0.0,0.09202,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-03-31,0,-0.8170608102655681,0.0,0.35995,0.0,0.08345,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-01,0,-0.6133411755702589,0.0,0.36343,0.0,0.0794,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-02,0,-0.4104659156565609,0.0,0.38249,0.0,0.07996,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-03,0,-0.42073811447260345,0.0,0.35134,0.0,0.0752,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-04,0,-0.33024175986641496,0.0,0.36072,0.0,0.07657,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-05,0,-0.07586552000597721,0.0,0.37011,0.0,0.07465,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-06,0,0.46285322472547596,0.0,0.37426,0.0,0.0689,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-07,0,0.7428620913678639,0.0,0.33755,0.0,0.06177,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-08,0,0.4229816335401191,0.0,0.3559,0.0,0.07191,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-09,2,1.5902682352302582,0.0,0.36713,0.0,0.0676,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-10,2,1.540224175932011,0.0,0.35775,0.0,0.06543,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-11,2,1.870259501489161,0.0,0.3692,0.0,0.0635,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-12,2,1.5985912069443002,0.0,0.35732,0.0,0.06171,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-13,2,2.5689528226713465,0.0,0.42281,0.0,0.06128,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-14,0,0.8707479168219853,0.0,0.41376,0.0,0.07307,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-15,1,1.1250138797901956,-521821.28736340004,0.43962,3103396.568597104,0.07392,200000,458806.14870139584,258806.14870139584,2.294030743506979
2021-04-16,2,1.5206068241606454,0.0,0.43532,0.0,0.06835,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-17,0,0.6656004432820718,0.0,0.40185,0.0,0.06977,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-18,0,0.9042322079187608,0.0,0.36329,0.0,0.06052,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-19,0,0.9256433597770046,0.0,0.3254,0.0,0.05361,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-20,0,0.9750436436093853,0.0,0.34227,0.0,0.0556,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-21,2,1.8811162241837147,0.0,0.35664,0.0,0.05181,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-22,2,1.6585880285488426,0.0,0.34929,0.0,0.0508,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-23,2,2.540047197923675,0.0,0.3815,0.0,0.04839,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-24,2,2.4788924467560394,0.0,0.35421,0.0,0.04273,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-25,2,2.4749364262266096,0.0,0.38426,0.0,0.0434,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-26,2,2.1685132922572707,0.0,0.53696,0.0,0.05946,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-27,2,3.1408663012157563,0.0,0.8284,0.0,0.06797,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-28,2,2.5149089760698056,0.0,0.777,0.0,0.06295,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-29,2,2.707495615360404,0.0,0.89196,0.0,0.06065,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-04-30,2,1.6131723061263226,0.0,0.82066,0.0,0.06589,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-05-01,0,0.9483755220306126,0.0,0.78531,0.0,0.07209,200000,473848.23605281906,273848.23605281906,2.3692411802640954
2021-05-02,1,1.09777531324725,-288467.4889524297,0.82132,3357768.112619183,0.07056,200000,473848.2360528191,273848.2360528191,2.369241180264096
2021-05-03,1,1.0278339866191242,-288467.4889524297,0.79482,3357768.112619183,0.06767,200000,456499.89775011025,256499.89775011025,2.282499488750551
2021-05-04,1,1.0401753479241798,-288467.4889524297,0.70375,3357768.112619183,0.05819,200000,398397.5218235826,198397.5218235826,1.991987609117913
2021-05-05,2,1.241662357690168,0.0,0.80978,0.0,0.06199,200000,499295.39395545446,299295.39395545446,2.496476969777272
2021-05-06,1,1.142434685555794,-327940.1216111804,0.76126,4305755.3807817735,0.05798,200000,499295.39395545446,299295.39395545446,2.496476969777272
2021-05-07,1,0.986451553155049,-327940.1216111804,0.75002,4305755.3807817735,0.0579,200000,495264.8865580822,295264.8865580822,2.476324432790411
2021-05-08,2,1.532891916748672,0.0,0.84888,0.0,0.05669,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-09,2,2.0748273269748636,0.0,0.96945,0.0,0.05555,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-10,2,2.0898436336315336,0.0,0.8747,0.0,0.04735,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-11,2,2.359579062210866,0.0,1.06343,0.0,0.05076,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-12,2,2.7260906381570553,0.0,1.05098,0.0,0.04163,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-13,2,2.199562795088063,0.0,1.05366,0.0,0.0423,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-14,2,2.5537301702277087,0.0,1.47376,0.0,0.04888,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-15,2,1.876163025422896,0.0,1.59501,0.0,0.05697,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-16,2,2.18660064251554,0.0,1.72443,0.0,0.05263,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-17,2,2.2178158415187363,0.0,1.72678,0.0,0.04721,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-18,2,1.8307395358530294,0.0,2.44124,0.0,0.06791,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-19,2,1.2635591753712596,0.0,1.61982,0.0,0.0502,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-20,2,1.6094420249572579,0.0,1.83289,0.0,0.04892,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-21,2,1.5593724524126042,0.0,1.4835,0.0,0.03814,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-22,0,0.9899244165805451,0.0,1.1907,0.0,0.03476,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-23,2,1.4446385001491642,0.0,1.0731,0.0,0.02663,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-24,2,1.905621847123291,0.0,1.74861,0.0,0.03666,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-25,2,2.0690411115547533,0.0,1.93463,0.0,0.0364,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-26,2,1.3088745734515106,0.0,2.20646,0.0,0.04797,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-27,0,0.462220175563232,0.0,2.03704,0.0,0.05445,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-28,0,0.5339039647976335,0.0,1.81759,0.0,0.0467,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-29,0,0.46793849293743617,0.0,1.69553,0.0,0.04346,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-30,0,0.7398205181340598,0.0,1.86437,0.0,0.0444,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-05-31,0,0.47603557647728084,0.0,1.87126,0.0,0.04622,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-01,0,0.5560808133409533,0.0,1.82485,0.0,0.04387,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-02,0,0.4012661033162238,0.0,1.7996,0.0,0.0438,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-03,0,-0.2542806783218281,0.0,1.82434,0.0,0.04846,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-04,0,-0.3556026669370921,0.0,1.63024,0.0,0.04314,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-05,0,-0.5571066933197741,0.0,1.52665,0.0,0.04112,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-06,0,-0.3017891262921384,0.0,1.58189,0.0,0.04114,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-07,0,-0.010168957222872277,0.0,1.48478,0.0,0.03709,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-08,0,0.162839828030014,0.0,1.47931,0.0,0.03589,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-09,0,-0.6421402975390954,0.0,1.49033,0.0,0.0394,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-10,0,-0.4870128141197298,0.0,1.36286,0.0,0.03544,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-11,-1,-1.0009194361986231,213314.11683546597,1.2507,-7794097.7483528275,0.03423,200000,533583.9318522345,333583.9318522345,2.6679196592611727
2021-06-12,0,0.06168235594783306,0.0,1.33727,0.0,0.03268,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-13,0,0.3890493334619142,0.0,1.46641,0.0,0.03505,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-14,0,0.6890555123615997,0.0,1.54737,0.0,0.03741,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-15,2,1.8821889571974988,0.0,1.62868,0.0,0.03757,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-16,0,-0.79568416237497,0.0,1.4786,0.0,0.03875,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-17,0,0.26606471883367466,0.0,1.50324,0.0,0.03733,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-18,0,-0.19935725061883164,0.0,1.38,0.0,0.03503,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-19,0,-0.6106543585965547,0.0,1.35812,0.0,0.03531,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-20,0,0.02176273624551559,0.0,1.39814,0.0,0.03531,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-21,0,0.7956511407252473,0.0,1.09807,0.0,0.0268,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-22,2,1.8836492675341034,0.0,1.07596,0.0,0.0248,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-23,0,0.3960134565319866,0.0,1.17646,0.0,0.02901,200000,503036.47724784137,303036.47724784137,2.515182386239207
2021-06-24,1,1.009132415810696,-209202.79024172665,1.20227,8775932.95966227,0.02866,200000,503036.4772478413,303036.4772478413,2.515182386239206
2021-06-25,1,0.20682789497519766,-209202.79024172665,1.03904,8775932.95966227,0.02563,200000,442297.2289289076,242297.2289289076,2.211486144644538
2021-06-26,2,1.401984094814749,0.0,1.07699,0.0,0.02503,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-06-27,0,0.8337356654610676,0.0,1.11376,0.0,0.02646,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-06-28,0,0.7255257033271103,0.0,1.12095,0.0,0.02673,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-06-29,0,-0.9954766308176614,0.0,1.17193,0.0,0.03028,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-06-30,0,-0.4644267136836264,0.0,1.16878,0.0,0.02937,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-01,0,-0.5150526439787522,0.0,1.07275,0.0,0.02681,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-02,0,0.3519885267316765,0.0,1.10263,0.0,0.02664,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-03,0,-0.7410478638290735,0.0,1.11802,0.0,0.02826,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-04,0,-0.764315618939819,0.0,1.14733,0.0,0.02911,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-05,0,0.16249942464177827,0.0,1.10063,0.0,0.02702,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-06,-2,-1.3176298373169086,0.0,1.13028,0.0,0.02924,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-07,-2,-2.61008454844992,0.0,1.128,0.0,0.03168,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-08,-2,-1.8773408625498096,0.0,1.04172,0.0,0.02861,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-09,-2,-1.5122596110596551,0.0,1.052,0.0,0.0285,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-10,-2,-1.482590775925538,0.0,1.0302,0.0,0.02813,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-11,-2,-2.0958201461774344,0.0,1.04231,0.0,0.03042,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-12,-2,-1.7357584151721128,0.0,0.99456,0.0,0.02872,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-13,-2,-1.6406734478639726,0.0,0.94572,0.0,0.02762,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-14,-2,-1.436950495285011,0.0,0.92959,0.0,0.02708,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-15,0,-0.9997649547324392,0.0,0.87913,0.0,0.02492,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-16,0,-0.799288295365946,0.0,0.81149,0.0,0.02277,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-17,-1,-1.127690043819686,317427.66912733193,0.80126,-10944152.072502838,0.02324,200000,508684.18832993193,308684.18832993193,2.54342094164966
2021-07-18,-2,-2.2875960943401474,0.0,0.7937,0.0,0.02615,200000,542931.4240395178,342931.42403951776,2.7146571201975886
2021-07-19,-2,-1.2487797720592282,0.0,0.73285,0.0,0.02228,200000,542931.4240395178,342931.42403951776,2.7146571201975886
2021-07-20,-1,-1.0309646076940704,394045.33475549973,0.68892,-13088992.864983551,0.02074,200000,542931.4240395178,342931.42403951776,2.7146571201975886
2021-07-21,0,0.8111323604182943,0.0,0.88833,0.0,0.0231,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-22,0,-0.31494456261993176,0.0,0.88062,0.0,0.02514,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-23,0,0.6810090881745349,0.0,0.94856,0.0,0.02537,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-24,0,0.45405048055023284,0.0,0.94834,0.0,0.02589,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-25,0,-0.8220089570999625,0.0,0.9391,0.0,0.02795,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-26,2,1.3418474136679377,0.0,1.01403,0.0,0.02686,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-27,0,0.9099913434519413,0.0,1.04,0.0,0.02808,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-28,0,0.6887793531541625,0.0,1.01803,0.0,0.0278,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-29,0,-0.5109205459458283,0.0,1.02794,0.0,0.03011,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-30,0,0.30994213613259153,0.0,1.06595,0.0,0.02988,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-07-31,-1,-1.0294809845625152,228758.96892138495,1.08246,-7549464.435934218,0.0328,200000,495244.8669972847,295244.8669972847,2.4762243349864237
2021-08-01,-1,-0.5553807543137508,228758.96892138495,1.04943,-7549464.435934218,0.03097,200000,473873.43833605177,273873.43833605177,2.3693671916802588
2021-08-02,-1,-0.8718950632777573,228758.96892138495,1.0454,-7549464.435934218,0.03151,200000,477028.25048670307,277028.25048670307,2.3851412524335154
2021-08-03,-1,-0.3174126229655833,228758.96892138495,1.02249,-7549464.435934218,0.02982,200000,459028.78761198523,259028.78761198523,2.295143938059926
2021-08-04,-1,-0.4599676030654083,228758.96892138495,1.05387,-7549464.435934218,0.03106,200000,475568.5799572968,275568.5799572968,2.3778428997864838
2021-08-05,-2,-1.6013259194681482,0.0,1.06558,0.0,0.0342,200000,509675.5686029856,309675.5686029856,2.548377843014928
2021-08-06,-2,-1.5369908758055728,0.0,1.08093,0.0,0.03501,200000,509675.5686029856,309675.5686029856,2.548377843014928
2021-08-07,-2,-1.628317440364916,0.0,1.16618,0.0,0.03794,200000,509675.5686029856,309675.5686029856,2.548377843014928
2021-08-08,-2,-1.7267846777524212,0.0,1.08129,0.0,0.03598,200000,509675.5686029856,309675.5686029856,2.548377843014928
2021-08-09,-2,-2.3277660453374933,0.0,1.12629,0.0,0.04145,200000,509675.5686029856,309675.5686029856,2.548377843014928
2021-08-10,-2,-1.9298415204264638,0.0,1.15611,0.0,0.04202,200000,509675.5686029856,309675.5686029856,2.548377843014928
2021-08-11,-1,-1.027636250560171,185856.96991685283,1.37115,-5571442.595135391,0.04574,200000,509675.5686029856,309675.5686029856,2.548377843014928
2021-08-12,-1,-0.7987911146363978,185856.96991685283,1.32175,-5571442.595135391,0.04343,200000,487624.20189433027,287624.20189433027,2.4381210094716517
2021-08-13,0,-0.02947411894094244,0.0,1.51075,0.0,0.04635,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-14,-2,-1.346903841159014,0.0,1.4416,0.0,0.05102,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-15,0,-0.7363310069228779,0.0,1.46666,0.0,0.04903,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-16,0,-0.2767569947078368,0.0,1.41963,0.0,0.0458,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-17,0,0.3523091060482764,0.0,1.34998,0.0,0.04175,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-18,0,0.27912468984069916,0.0,1.33364,0.0,0.04163,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-19,0,0.732709472396122,0.0,1.47056,0.0,0.04487,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-20,1,1.0723661834124874,-157182.85048195146,1.54956,5270812.763315574,0.04621,200000,487128.5155856254,287128.5155856254,2.435642577928127
2021-08-21,2,1.4463453081954005,0.0,1.58324,0.0,0.04603,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-22,0,0.15267152478561466,0.0,1.62299,0.0,0.05145,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-23,0,0.868588109030954,0.0,1.62482,0.0,0.04939,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-24,2,1.224525038621932,0.0,1.47371,0.0,0.04391,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-25,0,0.9370565447832345,0.0,1.52737,0.0,0.04609,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-26,0,0.6108491102976846,0.0,1.372,0.0,0.04212,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-27,0,0.8708876726014679,0.0,1.518,0.0,0.04563,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-28,0,0.28859220525576484,0.0,1.458,0.0,0.04535,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-29,0,0.1884238776492618,0.0,1.418,0.0,0.04412,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-30,-2,-1.8237493901070077,0.0,1.319,0.0,0.04568,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-08-31,-2,-2.172243846701315,0.0,1.336,0.0,0.04812,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-01,-2,-2.688129115661133,0.0,1.47,0.0,0.05832,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-02,-2,-1.6694413214746309,0.0,1.445,0.0,0.05353,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-03,-2,-1.5162875483165301,0.0,1.457,0.0,0.05353,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-04,0,0.3039148190417765,0.0,1.739,0.0,0.05424,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-05,0,-0.8049235725025294,0.0,1.68,0.0,0.05783,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-06,0,-0.8765004467669286,0.0,1.643,0.0,0.05737,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-07,0,-0.1824992580667264,0.0,1.362,0.0,0.04477,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-08,-2,-2.411661142615963,0.0,1.334,0.0,0.05883,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-09,-2,-2.3309011546535663,0.0,1.367,0.0,0.06483,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-10,-2,-1.5937640918776683,0.0,1.304,0.0,0.0565,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-11,-2,-1.945292391746885,0.0,1.316,0.0,0.06478,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-12,-2,-2.4338597696474946,0.0,1.328,0.0,0.08624,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-13,-2,-2.014965716510251,0.0,1.248,0.0,0.07966,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-14,-2,-2.0283431653165738,0.0,1.318,0.0,0.09757,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-15,-2,-1.5576258145876027,0.0,1.416,0.0,0.0935,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-16,-2,-1.63737709167685,0.0,1.384,0.0,0.104,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-17,-2,-1.6380535640488194,0.0,1.422,0.0,0.11953,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-18,-2,-1.444953935096082,0.0,1.366,0.0,0.11271,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-19,-1,-1.199992897513879,187593.60467195985,1.315,-2418249.094634126,0.10201,200000,493371.1802872544,293371.1802872544,2.466855901436272
2021-09-20,-1,-1.096842510368685,187593.60467195985,1.135,-2418249.094634126,0.08876,200000,427562.53094239946,227562.53094239946,2.1378126547119973
2021-09-21,-1,-1.0192805092397128,187593.60467195985,1.047,-2418249.094634126,0.08324,200000,397705.5587288866,197705.5587288866,1.988527793644433
2021-09-22,-1,-1.0918951353653035,187593.60467195985,1.23,-2418249.094634126,0.10953,200000,495610.9570817864,295610.9570817864,2.478054785408932
2021-09-23,-2,-1.2884573887425188,0.0,1.225,0.0,0.13922,200000,600237.6535190666,400237.65351906663,3.001188267595333
2021-09-24,-2,-1.522948304107628,0.0,1.126,0.0,0.17854,200000,600237.6535190666,400237.65351906663,3.001188267595333
2021-09-25,-2,-1.3313082776883718,0.0,1.121,0.0,0.16216,200000,600237.6535190666,400237.65351906663,3.001188267595333
2021-09-26,-2,-1.2851722419135863,0.0,1.123,0.0,0.16772,200000,600237.6535190666,400237.65351906663,3.001188267595333
2021-09-27,-2,-1.2588861891727645,0.0,1.084,0.0,0.15589,200000,600237.6535190666,400237.65351906663,3.001188267595333
2021-09-28,-2,-1.2023176452037927,0.0,1.05,0.0,0.1548,200000,600237.6535190666,400237.65351906663,3.001188267595333
2021-09-29,0,-0.9759068358102827,0.0,1.099,0.0,0.14652,200000,600237.6535190666,400237.65351906663,3.001188267595333
2021-09-30,0,-0.8002603010483473,0.0,1.128,0.0,0.13829,200000,600237.6535190666,400237.65351906663,3.001188267595333
