date,statusList,zscore,NULSUSDT_position,NULSUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2020-08-02,0,-0.832700823278542,0.0,0.4472,0.0,0.0007635,200000,281119.12671740504,81119.12671740504,1.4055956335870252
2020-08-03,0,-0.2525688554411338,0.0,0.4646,0.0,0.0007699,200000,281119.12671740504,81119.12671740504,1.4055956335870252
2020-08-04,0,-0.4912141528621786,0.0,0.4621,0.0,0.0007788,200000,281119.12671740504,81119.12671740504,1.4055956335870252
2020-08-05,0,0.22060005127896742,0.0,0.4707,0.0,0.0007661,200000,281119.12671740504,81119.12671740504,1.4055956335870252
2020-08-06,0,0.47960330455901007,0.0,0.4879,0.0,0.0007845,200000,281119.12671740504,81119.12671740504,1.4055956335870252
2020-08-07,-1,-1.125844064080266,284591.13860842783,0.4939,-163860530.84483856,0.0008578,200000,281119.12671740504,81119.12671740504,1.4055956335870252
2020-08-08,0,0.9166591494390398,0.0,0.5315,0.0,0.0008517,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-09,2,1.2760780022686227,0.0,0.5218,0.0,0.0008322,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-10,2,2.2370753545535167,0.0,0.5641,0.0,0.0008578,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-11,2,1.4935626542654592,0.0,0.5281,0.0,0.0008198,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-12,0,0.43964480121431904,0.0,0.5291,0.0,0.0008584,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-13,0,-0.032528464912358786,0.0,0.512,0.0,0.0008484,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-14,0,-0.052776448108352025,0.0,0.5096,0.0,0.000847,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-15,0,-0.9184276636678456,0.0,0.4947,0.0,0.000855,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-16,-2,-1.5068075462297514,0.0,0.5085,0.0,0.000907,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-17,0,-0.8780970855863837,0.0,0.5088,0.0,0.0008824,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-18,1,1.0632432993208718,-253213.29949960022,0.532,159665136.10736912,0.0008437,200000,269418.95066757465,69418.95066757465,1.3470947533378732
2020-08-19,0,-0.7054478068561203,0.0,0.4801,0.0,0.0008226,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-20,0,-0.38873089458778204,0.0,0.5013,0.0,0.000845,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-21,0,0.027133587534262645,0.0,0.4698,0.0,0.0007758,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-22,0,0.09659156409956556,0.0,0.4844,0.0,0.0007962,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-23,0,0.49453814970423626,0.0,0.4794,0.0,0.0007745,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-24,0,0.5900144294160795,0.0,0.4868,0.0,0.0007816,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-25,0,-0.34414717174093573,0.0,0.4468,0.0,0.0007459,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-26,0,0.11574916922506735,0.0,0.4487,0.0,0.0007359,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-27,0,-0.14023547036229694,0.0,0.433,0.0,0.0007156,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-28,0,0.43737173174727706,0.0,0.4521,0.0,0.0007313,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-29,2,2.3493395981892267,0.0,0.5003,0.0,0.0007416,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-30,0,0.906497898549271,0.0,0.4692,0.0,0.000742,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-08-31,1,1.1496405792628146,-280819.93813044654,0.4623,179090988.27107936,0.0007249,200000,259646.11479541086,59646.11479541086,1.2982305739770543
2020-09-01,1,0.5518741735928167,-280819.93813044654,0.4549,179090988.27107936,0.00073,200000,258481.41129342804,58481.41129342804,1.2924070564671402
2020-09-02,1,0.34206061217056866,-280819.93813044654,0.4352,179090988.27107936,0.0007035,200000,248203.34732307465,48203.347323074646,1.2410167366153733
2020-09-03,0,-2.3110779300303057,0.0,0.3233,0.0,0.0006018,200000,242658.24405144865,42658.24405144865,1.2132912202572432
2020-09-04,-2,-1.286338214860845,0.0,0.3423,0.0,0.0006042,200000,242658.24405144865,42658.24405144865,1.2132912202572432
2020-09-05,-2,-1.6588009593548787,0.0,0.2955,0.0,0.0005336,200000,242658.24405144865,42658.24405144865,1.2132912202572432
2020-09-06,-1,-1.0306182517082743,391889.9290236574,0.3096,-224600373.98319942,0.0005402,200000,242658.24405144865,42658.24405144865,1.2132912202572432
2020-09-07,-2,-1.424677915001517,0.0,0.3048,0.0,0.0005492,200000,246560.71907661099,46560.719076610985,1.232803595383055
2020-09-08,-2,-1.2573690289370307,0.0,0.2971,0.0,0.0005328,200000,246560.71907661099,46560.719076610985,1.232803595383055
2020-09-09,0,-0.7718763893166227,0.0,0.3145,0.0,0.0005491,200000,246560.71907661099,46560.719076610985,1.232803595383055
2020-09-10,0,-0.26976909481930655,0.0,0.3262,0.0,0.0005535,200000,246560.71907661099,46560.719076610985,1.232803595383055
2020-09-11,0,-0.9414230684985516,0.0,0.3396,0.0,0.0006032,200000,246560.71907661099,46560.719076610985,1.232803595383055
2020-09-12,0,-0.8217385794692381,0.0,0.3318,0.0,0.000588,200000,246560.71907661099,46560.719076610985,1.232803595383055
2020-09-13,-1,-1.0350716537353042,409569.3007917126,0.301,-226368636.68436557,0.0005446,200000,246560.71907661099,46560.719076610985,1.232803595383055
2020-09-14,-2,-1.3060800422742225,0.0,0.299,0.0,0.0005563,200000,250028.3707274015,50028.37072740149,1.2501418536370075
2020-09-15,-2,-1.8941352532524403,0.0,0.274,0.0,0.0005457,200000,250028.3707274015,50028.37072740149,1.2501418536370075
2020-09-16,-2,-1.6363586891315374,0.0,0.2778,0.0,0.0005526,200000,250028.3707274015,50028.37072740149,1.2501418536370075
2020-09-17,-2,-1.8654755105667857,0.0,0.267,0.0,0.0005585,200000,250028.3707274015,50028.37072740149,1.2501418536370075
2020-09-18,-2,-1.5905624000868779,0.0,0.268,0.0,0.0005497,200000,250028.3707274015,50028.37072740149,1.2501418536370075
2020-09-19,-1,-1.1907523360313754,466819.2134566869,0.2678,-233889963.2623026,0.0005345,200000,250028.37072740152,50028.37072740152,1.2501418536370075
2020-09-20,-1,-1.1173825355092517,466819.2134566869,0.2633,-233889963.2623026,0.0005255,200000,245822.6745974857,45822.67459748569,1.2291133729874284
2020-09-21,-1,-1.059127387640645,466819.2134566869,0.2424,-233889963.2623026,0.0004844,200000,226453.2755461603,26453.275546160294,1.1322663777308015
2020-09-22,-1,-0.7005891144584316,466819.2134566869,0.2496,-233889963.2623026,0.0004878,200000,230609.59975814025,30609.599758140248,1.1530479987907012
2020-09-23,0,0.1318723604347128,0.0,0.2452,0.0,0.0004541,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-09-24,0,0.044464632616354194,0.0,0.2615,0.0,0.0004884,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-09-25,0,-0.3869662403260433,0.0,0.2553,0.0,0.0004914,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-09-26,0,-0.08410468807969602,0.0,0.2597,0.0,0.0004925,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-09-27,0,0.7776939738843798,0.0,0.2623,0.0,0.0004732,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-09-28,2,2.455794212252492,0.0,0.297,0.0,0.0004747,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-09-29,2,1.4771145845939286,0.0,0.284,0.0,0.00048,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-09-30,1,1.1692814154504247,-435157.9047970366,0.2778,251637939.118686,0.0004804,200000,241773.73190523352,41773.73190523352,1.2088686595261677
2020-10-01,2,1.2482331888026592,0.0,0.2755,0.0,0.000472,200000,242886.6274127973,42886.6274127973,1.2144331370639865
2020-10-02,0,0.8189807365080086,0.0,0.2671,0.0,0.000471,200000,242886.6274127973,42886.6274127973,1.2144331370639865
2020-10-03,2,1.535528243336311,0.0,0.2783,0.0,0.0004625,200000,242886.6274127973,42886.6274127973,1.2144331370639865
2020-10-04,2,1.3920023774058738,0.0,0.2801,0.0,0.000465,200000,242886.6274127973,42886.6274127973,1.2144331370639865
2020-10-05,1,1.1239462794404846,-447799.82930087997,0.2712,266849733.47923237,0.0004551,200000,242886.6274127973,42886.6274127973,1.2144331370639865
2020-10-06,1,0.45204805983081486,-447799.82930087997,0.2497,266849733.47923237,0.0004392,200000,229016.02032050857,29016.02032050857,1.145080101602543
2020-10-07,1,0.6451888148074559,-447799.82930087997,0.2595,266849733.47923237,0.0004471,200000,235512.57154214315,35512.57154214315,1.1775628577107158
2020-10-08,0,0.12739903747619633,0.0,0.2599,0.0,0.0004622,200000,235931.85623399483,35931.856233994826,1.1796592811699742
2020-10-09,0,0.28175986074134307,0.0,0.2719,0.0,0.0004761,200000,235931.85623399483,35931.856233994826,1.1796592811699742
2020-10-10,0,0.7893956210522355,0.0,0.2778,0.0,0.0004691,200000,235931.85623399483,35931.856233994826,1.1796592811699742
2020-10-11,0,-0.6106915287295169,0.0,0.273,0.0,0.000497,200000,235931.85623399483,35931.856233994826,1.1796592811699742
2020-10-12,-1,-1.1055183582019978,432584.9949284834,0.2727,-232628531.09248158,0.0005071,200000,235931.85623399483,35931.856233994826,1.1796592811699742
2020-10-13,-1,-0.8458346565018326,432584.9949284834,0.2664,-232628531.09248158,0.0004882,200000,228809.8915282975,28809.891528297507,1.1440494576414875
2020-10-14,-1,-0.8915725116740134,432584.9949284834,0.2614,-232628531.09248158,0.0004793,200000,224576.572626932,24576.572626932,1.12288286313466
2020-10-15,-1,-0.48714946143515303,432584.9949284834,0.2687,-232628531.09248158,0.00048,200000,227897.28306167465,27897.28306167465,1.1394864153083732
2020-10-16,-2,-1.2797081265946257,0.0,0.2494,0.0,0.00046,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-17,-2,-1.6362771026985423,0.0,0.2484,0.0,0.0004688,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-18,-2,-1.5117973489521819,0.0,0.2542,0.0,0.0004786,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-19,-2,-1.449265530946044,0.0,0.2512,0.0,0.0004754,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-20,-2,-2.6441134960127477,0.0,0.2339,0.0,0.0004901,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-21,-2,-2.290113934634194,0.0,0.244,0.0,0.0005182,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-22,-2,-1.8518816969442036,0.0,0.246,0.0,0.000518,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-23,-2,-1.5149166083046632,0.0,0.2398,0.0,0.0004982,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-24,-2,-1.2322840784719458,0.0,0.2454,0.0,0.0005028,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-25,-2,-1.2587301146596386,0.0,0.2355,0.0,0.0004882,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-26,-1,-1.1115669089263778,503112.7628454037,0.2336,-243226699.91863889,0.0004832,200000,235054.2828013726,35054.28280137261,1.175271414006863
2020-10-27,-2,-1.2222814169968224,0.0,0.2329,0.0,0.0004909,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-10-28,-2,-1.4464464304969509,0.0,0.2128,0.0,0.0004636,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-10-29,-2,-1.6615085048837464,0.0,0.2016,0.0,0.0004558,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-10-30,-2,-1.7207218496429744,0.0,0.1949,0.0,0.0004483,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-10-31,-2,-1.4902936110435092,0.0,0.1965,0.0,0.0004499,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-01,0,-0.6230548293250924,0.0,0.2114,0.0,0.0004513,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-02,0,-0.39830866372486085,0.0,0.2085,0.0,0.0004395,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-03,0,-0.8249820888385161,0.0,0.2003,0.0,0.0004398,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-04,-2,-1.256257024726653,0.0,0.1929,0.0,0.0004403,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-05,0,-0.28842363406647953,0.0,0.2041,0.0,0.0004374,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-06,0,-0.38482932704741657,0.0,0.2169,0.0,0.0004699,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-07,-2,-1.3442959736303066,0.0,0.1997,0.0,0.0004578,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-08,0,-0.688368433546706,0.0,0.2115,0.0,0.0004693,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-09,-1,-1.134739287427223,572585.2010732092,0.2072,-252263775.595086,0.0004703,200000,237279.3073247379,37279.30732473789,1.1863965366236895
2020-11-10,0,1.1512794941981195,0.0,0.2286,0.0,0.0004733,200000,225782.7753485565,25782.77534855649,1.1289138767427824
2020-11-11,2,3.7056701526507427,0.0,0.2908,0.0,0.0004792,200000,225782.7753485565,25782.77534855649,1.1289138767427824
2020-11-12,1,1.1881720667488007,-466300.65127748135,0.2421,240655271.10270357,0.0004691,200000,225782.7753485565,25782.77534855649,1.1289138767427824
2020-11-13,1,1.0525313032059103,-466300.65127748135,0.246,240655271.10270357,0.0004794,200000,230080.0971808965,30080.097180896497,1.1504004859044825
2020-11-14,1,0.519875614888211,-466300.65127748135,0.2377,240655271.10270357,0.0004826,200000,226979.89864282205,26979.898642822052,1.1348994932141103
2020-11-15,1,0.702045882728296,-466300.65127748135,0.2407,240655271.10270357,0.0004804,200000,227849.35900022858,27849.35900022858,1.139246795001143
2020-11-16,1,0.5620530425905795,-466300.65127748135,0.247,240655271.10270357,0.0004973,200000,234854.1271849124,34854.12718491239,1.1742706359245618
2020-11-17,1,0.2209296249825865,-466300.65127748135,0.243,240655271.10270357,0.0005021,200000,234144.06988109543,34144.069881095435,1.1707203494054772
2020-11-18,0,0.03315825534042142,0.0,0.2344,0.0,0.0004903,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-19,0,-0.6772824037429864,0.0,0.2233,0.0,0.0004952,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-20,0,-0.4021178079728831,0.0,0.2317,0.0,0.0004999,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-21,0,-0.5630982910261648,0.0,0.2498,0.0,0.0005471,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-22,0,-0.5723714532359269,0.0,0.2532,0.0,0.0005564,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-23,0,-0.31430154147775086,0.0,0.2715,0.0,0.000583,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-24,-2,-1.2006439338283168,0.0,0.2822,0.0,0.0006555,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-25,0,-0.6332354515595354,0.0,0.2845,0.0,0.0006298,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-26,0,-0.8548354399408543,0.0,0.2475,0.0,0.0005607,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-27,0,-0.47700693002110284,0.0,0.2589,0.0,0.0005652,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-28,0,-0.789676394314749,0.0,0.2596,0.0,0.0005829,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-29,-1,-1.0015302458809194,433660.3447589743,0.2503,-189334003.6510924,0.0005733,200000,217090.36858634255,17090.36858634255,1.0854518429317128
2020-11-30,-2,-1.3859487477492252,0.0,0.2636,0.0,0.0006355,200000,223099.26102814614,23099.26102814614,1.1154963051407307
2020-12-01,-2,-1.2493129214596175,0.0,0.2524,0.0,0.00059,200000,223099.26102814614,23099.26102814614,1.1154963051407307
2020-12-02,-1,-1.0873601264583452,433707.7391682468,0.2572,-186569042.50555792,0.0005979,200000,223099.26102814614,23099.26102814614,1.1154963051407307
2020-12-03,-2,-1.6438303281241045,0.0,0.2587,0.0,0.0006283,200000,228120.39831156275,28120.39831156275,1.1406019915578138
2020-12-04,-1,-1.1996143600839548,466694.7592298747,0.2444,-196181973.0921592,0.0005814,200000,228120.39831156275,28120.39831156275,1.1406019915578138
2020-12-05,-1,-0.24764921884501817,466694.7592298747,0.2641,-196181973.0921592,0.0005969,200000,240355.10565131975,40355.105651319755,1.2017755282565987
2020-12-06,-1,-0.5738223327394952,466694.7592298747,0.2581,-196181973.0921592,0.0005953,200000,237241.04593899305,37241.04593899305,1.1862052296949652
2020-12-07,-1,-0.6511474198595812,466694.7592298747,0.2564,-196181973.0921592,0.0005953,200000,236447.66484830226,36447.66484830226,1.1822383242415113
2020-12-08,0,2.1043114137385133,0.0,0.2674,0.0,0.0005569,200000,212579.96050851772,12579.960508517717,1.0628998025425886
2020-12-09,2,2.899417997013054,0.0,0.2875,0.0,0.0005567,200000,212579.96050851772,12579.960508517717,1.0628998025425886
2020-12-10,2,1.4816809668874367,0.0,0.2634,0.0,0.0005434,200000,212579.96050851772,12579.960508517717,1.0628998025425886
2020-12-11,0,0.7642722917755576,0.0,0.2483,0.0,0.0005316,200000,212579.96050851772,12579.960508517717,1.0628998025425886
2020-12-12,2,1.2501834353634764,0.0,0.2605,0.0,0.0005399,200000,212579.96050851772,12579.960508517717,1.0628998025425886
2020-12-13,0,0.8708411996890502,0.0,0.2591,0.0,0.000548,200000,212579.96050851772,12579.960508517717,1.0628998025425886
2020-12-14,1,1.0726001817100417,-378390.816141897,0.2809,182190572.94182184,0.0005834,200000,212579.96050851772,12579.960508517717,1.0628998025425886
2020-12-15,1,0.2973162898610913,-378390.816141897,0.2681,182190572.94182184,0.0005825,200000,207572.58654625382,7572.58654625382,1.0378629327312692
2020-12-16,1,0.852690801539932,-378390.816141897,0.2963,182190572.94182184,0.0006198,200000,225038.91593218525,25038.91593218525,1.1251945796609262
2020-12-17,0,-0.06639593378135092,0.0,0.2744,0.0,0.0006077,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-18,0,-0.07790444490795186,0.0,0.2771,0.0,0.0006137,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-19,0,0.6345939296785341,0.0,0.2894,0.0,0.000611,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-20,2,1.2008839315660451,0.0,0.294,0.0,0.0005963,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-21,0,-0.5972963437528299,0.0,0.2724,0.0,0.0006134,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-22,-2,-1.5274521648925365,0.0,0.2646,0.0,0.000635,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-23,-2,-1.5173609294553898,0.0,0.2262,0.0,0.000541,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-24,0,-0.9356320782534919,0.0,0.2476,0.0,0.0005681,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-25,-2,-1.4046562542402488,0.0,0.2414,0.0,0.000574,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-26,-2,-1.832208012178478,0.0,0.231,0.0,0.0005732,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-27,-2,-1.752255483199446,0.0,0.2296,0.0,0.0005739,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-28,-2,-1.5630476569554388,0.0,0.2285,0.0,0.0005725,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-29,-2,-1.94792767632049,0.0,0.2164,0.0,0.0005719,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-30,-2,-2.3309675106978567,0.0,0.2032,0.0,0.0005874,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2020-12-31,-2,-1.6908385075069523,0.0,0.2112,0.0,0.0005849,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2021-01-01,-2,-1.7904125080109528,0.0,0.2125,0.0,0.0006155,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2021-01-02,-2,-2.7548182412366646,0.0,0.2058,0.0,0.0008032,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2021-01-03,-2,-1.8319426279296196,0.0,0.22,0.0,0.0007508,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2021-01-04,-2,-1.575266029675922,0.0,0.2163,0.0,0.0007322,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2021-01-05,-1,-1.167906225898431,442922.4575389947,0.2322,-139113478.48039302,0.0007393,200000,205693.18928110914,5693.189281109138,1.0284659464055457
2021-01-06,-1,-0.7845808191863927,442922.4575389947,0.2551,-139113478.48039302,0.000765,200000,219411.32995569822,19411.329955698224,1.097056649778491
2021-01-07,-1,-0.9938393764023367,442922.4575389947,0.2504,-139113478.48039302,0.0007992,200000,222087.2753692944,22087.275369294395,1.110436376846472
2021-01-08,-1,-1.0220026799314401,442922.4575389947,0.2489,-139113478.48039302,0.0008147,200000,223579.150599432,23579.150599432003,1.11789575299716
2021-01-09,-2,-1.4540897041860326,0.0,0.2753,0.0,0.0010065,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-10,-2,-1.243004491403024,0.0,0.2716,0.0,0.0009735,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-11,-2,-1.2647496182509932,0.0,0.2397,0.0,0.0008877,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-12,0,-0.8502600141397704,0.0,0.2421,0.0,0.0008387,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-13,0,-0.17214776717246674,0.0,0.2597,0.0,0.0008084,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-14,0,0.04805989520951124,0.0,0.2536,0.0,0.0007747,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-15,0,0.8848394309442545,0.0,0.2596,0.0,0.0007204,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-16,2,1.3601385665583945,0.0,0.2694,0.0,0.0007155,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-17,2,1.8835613173091725,0.0,0.2804,0.0,0.0007062,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-18,2,1.8210099818040302,0.0,0.2906,0.0,0.0007288,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-19,2,2.3902303643378224,0.0,0.3148,0.0,0.0007036,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-20,2,1.66258173157055,0.0,0.2948,0.0,0.0007018,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-21,2,1.7961642706768461,0.0,0.2662,0.0,0.0006025,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-22,2,2.141474763363033,0.0,0.3136,0.0,0.000645,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-23,2,2.5277982432370516,0.0,0.3879,0.0,0.0006917,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-24,2,1.5682841206358527,0.0,0.3477,0.0,0.0006926,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-25,2,1.2992983021209517,0.0,0.3259,0.0,0.0006618,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-26,1,1.082714927600861,-344798.69462425186,0.3245,166746909.6953349,0.000671,200000,223774.35281113946,23774.352811139455,1.1188717640556973
2021-01-27,1,0.7125448271904378,-344798.69462425186,0.2862,166746909.6953349,0.0006255,200000,202981.57841589287,2981.5784158928727,1.0149078920794643
2021-01-28,0,0.03972270969116967,0.0,0.302,0.0,0.0007498,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-01-29,0,-0.18453146806581905,0.0,0.315,0.0,0.0008071,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-01-30,0,-0.12976787107142296,0.0,0.3121,0.0,0.0007772,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-01-31,0,-0.31070645025427035,0.0,0.2986,0.0,0.0007528,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-02-01,0,0.7388007682250556,0.0,0.3568,0.0,0.0007557,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-02-02,0,0.5222291887122684,0.0,0.3677,0.0,0.0007934,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-02-03,0,0.8338660585207892,0.0,0.391,0.0,0.0008064,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-02-04,0,0.8237330085625864,0.0,0.3815,0.0,0.000781,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-02-05,0,0.9037624783397357,0.0,0.4073,0.0,0.0008201,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-02-06,1,1.0499971570887774,-251958.1789593907,0.4026,128127274.02936806,0.0007917,200000,202876.7256981014,2876.7256981013925,1.014383628490507
2021-02-07,1,0.43073397479519326,-251958.1789593907,0.3865,128127274.02936806,0.0008,200000,199883.65539129896,-116.34460870103794,0.9994182769564948
2021-02-08,0,-1.724867853010487,0.0,0.4254,0.0,0.001128,200000,165532.169922299,-34467.830077700986,0.8276608496114951
2021-02-09,-1,-1.103984598501146,170616.5429007411,0.4851,-69202412.17487417,0.001196,200000,165532.169922299,-34467.830077700986,0.8276608496114951
2021-02-10,0,1.1435320431765024,0.0,0.5865,0.0,0.0011239,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-11,0,0.5800796360598649,0.0,0.6379,0.0,0.001292,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-12,0,0.2635452834474099,0.0,0.6631,0.0,0.0014056,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-13,2,1.7406221317564992,0.0,0.7623,0.0,0.0013934,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-14,2,1.7564165587644642,0.0,0.7152,0.0,0.0012804,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-15,0,0.9089359054762874,0.0,0.669,0.0,0.0012961,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-16,0,0.5483965157316605,0.0,0.6444,0.0,0.0012916,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-17,0,-0.7893898607663113,0.0,0.6621,0.0,0.0015463,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-18,0,0.21278055094392972,0.0,0.7278,0.0,0.0014987,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-19,-2,-1.6885633855384758,0.0,0.7168,0.0,0.0018465,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-20,-2,-2.852810635690591,0.0,0.65,0.0,0.0022773,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-21,-2,-3.00847923053698,0.0,0.6818,0.0,0.00378,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-22,-2,-2.392886594226778,0.0,0.6054,0.0,0.0034332,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
2021-02-23,-2,-2.087329757493703,0.0,0.4859,0.0,0.0030186,200000,143242.15855435544,-56757.84144564456,0.7162107927717771
