date,statusList,zscore,NEOUSDT_position,NEOUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-03-06,-2,-1.524311410681649,0.0,38.079,0.0,4.15675,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-07,-2,-1.4084868626949205,0.0,39.279,0.0,4.33521,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-08,-2,-1.6735172758209942,0.0,40.113,0.0,4.92836,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-09,-2,-1.5589414866404685,0.0,42.587,0.0,5.36426,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-10,-2,-1.9728943000593036,0.0,40.867,0.0,6.49261,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-11,-2,-1.8161643571526538,0.0,41.937,0.0,7.03079,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-12,-2,-1.6500650951029192,0.0,39.895,0.0,6.92649,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-13,-2,-1.4089646674768834,0.0,42.044,0.0,6.83,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-14,-2,-1.5575133112244117,0.0,39.616,0.0,7.33788,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-15,-2,-1.2963562502939325,0.0,38.597,0.0,6.75292,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-16,-1,-1.144061104263713,1402.7963719581458,40.793,-8149.678623187201,7.02166,200000,114448.54480257728,-85551.45519742272,0.5722427240128865
2021-03-17,-1,-1.0248163481458787,1402.7963719581458,46.428,-8149.678623187201,7.87,200000,129267.00072175606,-70732.99927824394,0.6463350036087803
2021-03-18,-2,-1.2294990942908859,0.0,43.643,0.0,8.40472,200000,121722.06965908184,-78277.93034091816,0.6086103482954093
2021-03-19,-1,-1.0697816959077397,1382.4826756363927,44.023,-7412.829461481703,8.21023,200000,121722.06965908184,-78277.93034091816,0.6086103482954093
2021-03-20,-1,-1.0670481107591026,1382.4826756363927,43.08,-7412.829461481703,8.30181,200000,121097.25541803922,-78902.74458196078,0.6054862770901961
2021-03-21,-2,-1.4006879212677945,0.0,42.421,0.0,9.62516,200000,134425.44169538567,-65574.55830461433,0.6721272084769283
2021-03-22,-2,-1.4670498295066683,0.0,40.695,0.0,10.00622,200000,134425.44169538567,-65574.55830461433,0.6721272084769283
2021-03-23,-2,-1.79183511680674,0.0,41.081,0.0,12.9,200000,134425.44169538567,-65574.55830461433,0.6721272084769283
2021-03-24,-2,-1.4342703145686087,0.0,39.529,0.0,11.2236,200000,134425.44169538567,-65574.55830461433,0.6721272084769283
2021-03-25,-2,-1.602890762378806,0.0,38.632,0.0,13.12322,200000,134425.44169538567,-65574.55830461433,0.6721272084769283
2021-03-26,-2,-1.3167436042472067,0.0,41.652,0.0,12.61731,200000,134425.44169538567,-65574.55830461433,0.6721272084769283
2021-03-27,-1,-1.164928518113972,1635.1073042303517,41.106,-5689.363736975374,11.81375,200000,134425.44169538567,-65574.55830461433,0.6721272084769283
2021-03-28,-1,-1.1031457656082542,1635.1073042303517,44.763,-5689.363736975374,12.86302,200000,146374.7077952522,-53625.29220474779,0.7318735389762611
2021-03-29,-1,-1.0774564444631742,1635.1073042303517,45.499,-5689.363736975374,13.13282,200000,149113.13710740174,-50886.86289259826,0.7455656855370087
2021-03-30,-1,-0.9612821207543774,1635.1073042303517,44.947,-5689.363736975374,12.88211,200000,146784.17749296947,-53215.822507030534,0.7339208874648473
2021-03-31,-1,-0.343044868392603,1635.1073042303517,50.778,-5689.363736975374,12.32709,200000,153160.77752264056,-46839.222477359435,0.7658038876132028
2021-04-01,0,0.10059815667811074,0.0,52.326,0.0,11.51814,200000,114397.70492763384,-85602.29507236616,0.5719885246381692
2021-04-02,0,0.18538074224206985,0.0,52.958,0.0,11.67188,200000,114397.70492763384,-85602.29507236616,0.5719885246381692
2021-04-03,0,0.15140603213579287,0.0,50.709,0.0,11.39042,200000,114397.70492763384,-85602.29507236616,0.5719885246381692
2021-04-04,0,0.4194646450018791,0.0,54.567,0.0,11.78727,200000,114397.70492763384,-85602.29507236616,0.5719885246381692
2021-04-05,1,1.035260137315124,-968.3560043308885,59.068,4929.057416382458,11.60442,200000,114397.70492763384,-85602.29507236616,0.5719885246381692
2021-04-06,2,1.4935411351224712,0.0,63.036,0.0,11.71977,200000,117671.57477983908,-82328.42522016092,0.5883578738991955
2021-04-07,0,0.8885127007976975,0.0,59.778,0.0,12.2877,200000,117671.57477983908,-82328.42522016092,0.5883578738991955
2021-04-08,1,1.0105458857035083,-928.7270507161614,63.351,4556.195087097358,12.91336,200000,117671.57477983908,-82328.42522016092,0.5883578738991955
2021-04-09,1,0.938143276947676,-928.7270507161614,60.801,4556.195087097358,12.63749,200000,114046.40326183532,-85953.59673816468,0.5702320163091766
2021-04-10,1,1.1038967304937026,-928.7270507161614,61.685,4556.195087097358,12.37453,200000,113669.30091456528,-86330.69908543472,0.5683465045728264
2021-04-11,2,1.3034698672623304,0.0,63.922,0.0,12.19659,200000,121467.62187837678,-78532.37812162322,0.6073381093918839
2021-04-12,2,1.2826324580096444,0.0,64.65,0.0,12.13286,200000,121467.62187837678,-78532.37812162322,0.6073381093918839
2021-04-13,1,1.1925103844445335,-912.0971201464008,66.587,4888.788524197574,12.42308,200000,121467.62187837678,-78532.37812162322,0.6073381093918839
2021-04-14,2,1.4985109978631619,0.0,69.12,0.0,12.14722,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-15,2,1.6715347769276026,0.0,74.829,0.0,12.5658,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-16,2,1.6920616077150943,0.0,86.833,0.0,14.20003,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-17,2,2.4360206708025705,0.0,93.96,0.0,13.28915,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-18,2,3.5241285131829656,0.0,119.841,0.0,11.76513,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-19,2,2.654386796910534,0.0,109.129,0.0,10.79894,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-20,2,1.8170131527040292,0.0,108.138,0.0,11.75186,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-21,2,1.4122260550279748,0.0,96.846,0.0,11.01359,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-22,2,1.3877718703142694,0.0,89.828,0.0,9.90408,200000,125126.58508599276,-74873.41491400724,0.6256329254299637
2021-04-23,1,1.0630759131765595,-726.6689804752414,86.096,6290.7522506150035,9.94528,200000,125126.58508599277,-74873.41491400723,0.6256329254299638
2021-04-24,1,1.1997347401034002,-726.6689804752414,79.544,6290.7522506150035,8.66017,200000,112281.14130113114,-87718.85869886886,0.5614057065056557
2021-04-25,1,0.8569425352703196,-726.6689804752414,79.596,6290.7522506150035,9.167,200000,115507.27005129505,-84492.72994870495,0.5775363502564752
2021-04-26,1,0.6355335526514793,-726.6689804752414,90.206,6290.7522506150035,10.759,200000,133232.10551711646,-66767.89448288354,0.6661605275855823
2021-04-27,1,0.5481516402935038,-726.6689804752414,94.117,6290.7522506150035,11.265,200000,139257.22853856633,-60742.77146143367,0.6962861426928316
2021-04-28,1,0.45564240032112363,-726.6689804752414,91.795,6290.7522506150035,11.041,200000,136160.77466176503,-63839.22533823497,0.6808038733088251
2021-04-29,1,0.32506096827942976,-726.6689804752414,89.448,6290.7522506150035,10.896,200000,133543.12348825048,-66456.87651174952,0.6677156174412524
2021-04-30,1,0.5151941676125428,-726.6689804752414,96.965,6290.7522506150035,11.184,200000,140817.23086265998,-59182.769137340016,0.7040861543132999
2021-05-01,1,0.5799544102587963,-726.6689804752414,102.2,6290.7522506150035,11.485,200000,146514.85940288298,-53485.14059711702,0.7325742970144149
2021-05-02,1,1.0604720371597864,-726.6689804752414,106.817,6290.7522506150035,10.946,200000,146479.17462265567,-53520.82537734433,0.7323958731132784
2021-05-03,1,0.6836262714124643,-726.6689804752414,107.046,6290.7522506150035,11.498,200000,150118.07706152397,-49881.922938476026,0.7505903853076199
2021-05-04,1,0.7336853075652582,-726.6689804752414,96.468,6290.7522506150035,10.211,200000,134335.1744395154,-65664.8255604846,0.671675872197577
2021-05-05,2,1.5869252171594286,0.0,114.883,0.0,10.992,200000,139460.5488311698,-60539.451168830186,0.697302744155849
2021-05-06,2,2.338662973845316,0.0,122.794,0.0,10.868,200000,139460.5488311698,-60539.451168830186,0.697302744155849
2021-05-07,1,1.1606962795087663,-592.0182233205265,117.784,6059.813540938986,11.507,200000,139460.5488311698,-60539.451168830186,0.697302744155849
2021-05-08,1,0.3032246018167336,-592.0182233205265,116.473,6059.813540938986,12.297,200000,143471.66563773842,-56528.33436226158,0.7173583281886922
2021-05-09,1,0.9695833227458912,-592.0182233205265,119.599,6059.813540938986,11.956,200000,143255.91818637817,-56744.08181362183,0.7162795909318909
2021-05-10,1,0.8990290267519995,-592.0182233205265,104.943,6059.813540938986,10.491,200000,125701.67226791692,-74298.32773208308,0.6285083613395845
2021-05-11,2,1.5060976743827832,0.0,115.724,0.0,10.842,200000,142270.76729585393,-57729.23270414607,0.7113538364792696
2021-05-12,0,0.9780484927770903,0.0,94.286,0.0,9.16,200000,142270.76729585393,-57729.23270414607,0.7113538364792696
2021-05-13,0,0.46263367170881964,0.0,96.686,0.0,9.78,200000,142270.76729585393,-57729.23270414607,0.7113538364792696
2021-05-14,0,0.6273449225673086,0.0,100.862,0.0,10.005,200000,142270.76729585393,-57729.23270414607,0.7113538364792696
2021-05-15,0,0.3971722015877368,0.0,92.735,0.0,9.338,200000,142270.76729585393,-57729.23270414607,0.7113538364792696
2021-05-16,0,0.2323872694329889,0.0,92.911,0.0,9.433,200000,142270.76729585393,-57729.23270414607,0.7113538364792696
2021-05-17,-1,-1.0596616382987116,830.6908896924932,85.634,-7342.628369934658,9.688,200000,142270.76729585393,-57729.23270414607,0.7113538364792696
2021-05-18,-1,-1.0274907146287868,830.6908896924932,87.421,-7342.628369934658,9.775,200000,144394.02058391873,-55605.979416081274,0.7219701029195936
2021-05-19,-1,-0.5134313755504251,830.6908896924932,55.124,-7342.628369934658,5.844,200000,88701.32479730714,-111298.67520269286,0.44350662398653573
2021-05-20,0,0.012583967050381142,0.0,71.705,0.0,7.287,200000,136211.80998216756,-63788.19001783244,0.6810590499108378
2021-05-21,-2,-1.2530822235902912,0.0,57.851,0.0,6.362,200000,136211.80998216756,-63788.19001783244,0.6810590499108378
2021-05-22,-2,-2.8275393778693925,0.0,51.385,0.0,6.884,200000,136211.80998216756,-63788.19001783244,0.6810590499108378
2021-05-23,-2,-2.4096903895047213,0.0,43.103,0.0,5.902,200000,136211.80998216756,-63788.19001783244,0.6810590499108378
2021-05-24,-2,-1.5094358723506183,0.0,54.04,0.0,6.756,200000,136211.80998216756,-63788.19001783244,0.6810590499108378
2021-05-25,-1,-1.176213824159869,1203.3058002983053,56.599,-9876.146315412381,6.896,200000,136211.80998216756,-63788.19001783244,0.6810590499108378
2021-05-26,-1,-1.1242765820607918,1203.3058002983053,62.5,-9876.146315412381,7.647,200000,150729.50339260255,-49270.49660739745,0.7536475169630128
2021-05-27,-1,-1.1799842541817647,1203.3058002983053,62.947,-9876.146315412381,7.879,200000,153558.64703051158,-46441.35296948842,0.7677932351525579
2021-05-28,-1,-0.799799613811589,1203.3058002983053,54.421,-9876.146315412381,6.557,200000,130242.99634819306,-69757.00365180694,0.6512149817409654
2021-05-29,-1,-1.0772998053335943,1203.3058002983053,50.092,-9876.146315412381,6.342,200000,122910.51408088802,-77089.48591911198,0.6145525704044401
2021-05-30,-1,-0.9552980599629167,1203.3058002983053,51.579,-9876.146315412381,6.512,200000,126378.77467955172,-73621.22532044828,0.6318938733977586
2021-05-31,-1,-0.9340721088396488,1203.3058002983053,55.865,-9876.146315412381,7.106,200000,137402.57425098523,-62597.42574901477,0.6870128712549262
2021-06-01,-2,-1.4822995344032026,0.0,53.951,0.0,7.504,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-02,-2,-1.2629052677448829,0.0,57.8,0.0,7.944,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-03,-2,-1.9249350854082925,0.0,61.321,0.0,9.573,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-04,-2,-1.7667290220694836,0.0,56.25,0.0,8.841,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-05,-2,-1.7331457397140018,0.0,55.635,0.0,8.95,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-06,-2,-1.3705518444419573,0.0,56.7,0.0,8.844,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-07,-2,-1.6796190518737195,0.0,51.08,0.0,8.729,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-08,-2,-1.8193675200444923,0.0,48.735,0.0,8.92,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-09,-2,-1.7199876179012432,0.0,51.297,0.0,9.385,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-10,-2,-1.3074751387562147,0.0,50.561,0.0,8.732,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-11,-1,-1.0199930263879318,1532.395302796284,47.443,-9152.893157568185,7.943,200000,145402.8607011282,-54597.1392988718,0.727014303505641
2021-06-12,-1,-0.9763279172394367,1532.395302796284,46.25,-9152.893157568185,7.808,200000,142339.07252862054,-57660.92747137946,0.7116953626431026
2021-06-13,-1,-1.1547440511815885,1532.395302796284,49.201,-9152.893157568185,8.771,200000,155675.40717791053,-44324.59282208947,0.7783770358895526
2021-06-14,-1,-1.0609275766417359,1532.395302796284,50.735,-9152.893157568185,9.062,200000,160689.59348125238,-39310.40651874762,0.8034479674062619
2021-06-15,-1,-0.9458286140261458,1532.395302796284,50.139,-9152.893157568185,8.915,200000,158430.81058662327,-41569.189413376735,0.7921540529331164
2021-06-16,-1,-1.0536329524070809,1532.395302796284,48.639,-9152.893157568185,8.973,200000,156663.0854355678,-43336.9145644322,0.783315427177839
2021-06-17,-2,-1.301648335242052,0.0,48.623,0.0,9.519,200000,158019.59386015605,-41980.40613984395,0.7900979693007802
2021-06-18,-2,-1.2848883246726646,0.0,45.422,0.0,9.011,200000,158019.59386015605,-41980.40613984395,0.7900979693007802
2021-06-19,-2,-1.2277521738628803,0.0,44.445,0.0,8.811,200000,158019.59386015605,-41980.40613984395,0.7900979693007802
2021-06-20,-1,-1.1017451778026481,1768.3877644996087,44.679,-9081.585854031957,8.7,200000,158019.59386015605,-41980.40613984395,0.7900979693007802
2021-06-21,-2,-1.374181271836511,0.0,32.046,0.0,6.518,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-22,-2,-1.8418076812371533,0.0,30.115,0.0,6.488,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-23,-2,-1.3428886217228222,0.0,33.453,0.0,6.918,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-24,-2,-1.3201207500628236,0.0,34.978,0.0,7.304,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-25,-2,-1.4101713182455415,0.0,31.229,0.0,6.677,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-26,-2,-1.2039450294683693,0.0,31.167,0.0,6.557,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-27,-2,-1.3593364458872745,0.0,31.961,0.0,6.918,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-28,0,-0.8921329949454752,0.0,33.171,0.0,6.929,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-29,0,-0.505427166124911,0.0,35.148,0.0,7.122,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-06-30,0,0.3815776212045362,0.0,36.648,0.0,6.917,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-01,0,0.8012693175995347,0.0,34.097,0.0,6.297,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-02,2,1.622491949864645,0.0,35.438,0.0,6.243,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-03,2,1.845856312667173,0.0,36.348,0.0,6.272,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-04,2,1.9904268305754336,0.0,37.545,0.0,6.34,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-05,2,2.06090521579306,0.0,35.916,0.0,5.938,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-06,2,1.7771032770596202,0.0,36.88,0.0,6.123,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-07,2,1.2052199446026302,0.0,36.998,0.0,6.369,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-08,0,0.6167271174203843,0.0,34.018,0.0,6.137,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-09,0,0.873387961438241,0.0,34.674,0.0,6.069,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-10,0,0.908417828047213,0.0,34.062,0.0,5.9,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-11,0,0.796622144621865,0.0,34.203,0.0,5.94,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-12,2,1.2621339248407875,0.0,33.747,0.0,5.56,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-13,2,1.563802159231572,0.0,33.463,0.0,5.284,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-14,2,1.4441189307162505,0.0,32.839,0.0,5.166,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-15,2,1.4597350413524801,0.0,31.406,0.0,4.876,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-16,2,1.770094397848916,0.0,29.665,0.0,4.416,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-17,2,1.5866470065131209,0.0,29.589,0.0,4.437,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-18,2,1.5709481850612963,0.0,29.733,0.0,4.433,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-19,2,1.6718850685913471,0.0,27.702,0.0,4.071,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-20,2,1.9689860391088083,0.0,25.845,0.0,3.658,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-21,0,0.31416813248418657,0.0,27.907,0.0,4.418,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-22,0,-0.5037371171624379,0.0,28.93,0.0,4.842,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-23,0,-0.7002920716169612,0.0,29.568,0.0,5.013,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-24,-2,-1.5424799009117816,0.0,30.712,0.0,5.608,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-25,-2,-2.117013577498774,0.0,30.759,0.0,6.127,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-26,0,-0.6721145229685211,0.0,32.451,0.0,5.638,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-27,0,-0.7462057767089848,0.0,34.072,0.0,5.968,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-28,0,-0.3355239449462135,0.0,34.555,0.0,5.805,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-29,0,-0.5771486957495152,0.0,35.231,0.0,6.036,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-30,2,1.4458723946889709,0.0,41.66,0.0,5.98,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-07-31,2,2.045776121428285,0.0,45.81,0.0,6.102,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-08-01,2,1.5287058488658873,0.0,42.102,0.0,5.75,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-08-02,2,1.529327520584229,0.0,43.389,0.0,5.825,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-08-03,0,0.8295035536631735,0.0,41.473,0.0,5.915,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-08-04,1,1.0024837813356318,-1839.4089843673453,43.64,13226.529589354252,6.069,200000,160543.6161555819,-39456.3838444181,0.8027180807779095
2021-08-05,0,-0.39850710533514344,0.0,43.891,0.0,7.135,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-06,0,0.04003973227822355,0.0,44.473,0.0,6.887,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-07,0,0.4681903558599153,0.0,46.954,0.0,6.936,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-08,0,0.8052826802969314,0.0,45.051,0.0,6.408,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-09,0,0.6071609299105595,0.0,46.501,0.0,6.767,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-10,0,0.37873637581152353,0.0,46.681,0.0,6.938,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-11,0,0.44345718578040333,0.0,48.741,0.0,7.152,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-12,0,0.8582718043386471,0.0,48.611,0.0,6.772,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-13,2,1.4823010919541837,0.0,55.424,0.0,7.162,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-14,2,1.4387502488771315,0.0,55.809,0.0,7.217,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-15,2,1.5400961350544804,0.0,58.913,0.0,7.462,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-16,0,0.7064330360019917,0.0,56.34,0.0,7.605,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-17,0,0.6732708754816469,0.0,51.863,0.0,6.98,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-18,0,0.833753556067069,0.0,51.556,0.0,6.843,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-19,0,0.8902877895306047,0.0,54.334,0.0,7.151,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-20,2,1.204837691423738,0.0,56.542,0.0,7.276,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-21,0,0.8412012074191414,0.0,55.368,0.0,7.264,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-22,0,0.6939196688421713,0.0,55.495,0.0,7.341,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-23,1,1.0099916709337635,-1208.8427765943622,60.763,9382.157827845604,7.829,200000,146905.82726840646,-53094.17273159354,0.7345291363420323
2021-08-24,1,1.1182155478592133,-1208.8427765943622,55.528,9382.157827845604,7.057,200000,133334.50948983818,-66665.49051016182,0.6666725474491909
2021-08-25,1,0.969179916151868,-1208.8427765943622,56.304,9382.157827845604,7.207,200000,135679.89515865225,-64320.104841347755,0.6783994757932612
2021-08-26,1,1.0552301941439026,-1208.8427765943622,51.39,9382.157827845604,6.525,200000,123341.01011587685,-76658.98988412315,0.6167050505793843
2021-08-27,2,1.231106975541279,0.0,55.52,0.0,6.951,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-08-28,0,0.8626871034760376,0.0,54.51,0.0,6.918,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-08-29,0,0.7806167415956495,0.0,54.45,0.0,6.914,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-08-30,0,0.6218758620512942,0.0,51.58,0.0,6.583,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-08-31,0,0.5434742449793543,0.0,52.09,0.0,6.661,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-01,0,0.15437724597804214,0.0,55.19,0.0,7.109,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-02,0,0.8650465059386522,0.0,55.41,0.0,7.024,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-03,0,0.8256337146804309,0.0,57.27,0.0,7.256,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-04,0,-0.21492812181491439,0.0,57.95,0.0,7.517,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-05,2,1.6418441640021462,0.0,65.78,0.0,8.188,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-06,-2,-3.5221015492551873,0.0,63.62,0.0,9.215,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-07,-2,-2.29420699079968,0.0,49.84,0.0,7.032,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-08,-2,-1.6473444362098495,0.0,49.14,0.0,6.813,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-09,-2,-1.3788950712188333,0.0,50.62,0.0,6.988,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-10,0,-0.6936307935027949,0.0,48.09,0.0,6.455,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-11,0,-0.22937819702158446,0.0,49.03,0.0,6.45,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-12,0,0.459278069974167,0.0,51.56,0.0,6.588,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-13,0,0.7006475628956235,0.0,48.43,0.0,6.125,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-14,0,0.9829762674782198,0.0,51.83,0.0,6.466,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-15,0,0.01954864372283492,0.0,52.79,0.0,6.867,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-16,0,-0.16719085300705958,0.0,50.62,0.0,6.653,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-17,0,0.2019722089831535,0.0,48.77,0.0,6.319,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-18,0,0.4705753869956443,0.0,49.65,0.0,6.367,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-19,0,0.7686318767679275,0.0,48.16,0.0,6.099,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-20,2,1.2083837896768124,0.0,41.57,0.0,5.157,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-21,0,-0.5368904914510946,0.0,37.49,0.0,5.016,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-22,0,0.18180500585178644,0.0,42.93,0.0,5.575,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-23,0,0.19060552307809617,0.0,43.9,0.0,5.707,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-24,0,0.12808069348284834,0.0,39.74,0.0,5.181,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-25,0,0.13664004224228124,0.0,39.01,0.0,5.098,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-26,0,-0.20016789208579103,0.0,38.72,0.0,5.099,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-27,0,-0.2959075818844984,0.0,37.45,0.0,4.924,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-28,0,-0.16754388884973317,0.0,35.93,0.0,4.69,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-29,0,-0.20723891345608636,0.0,37.08,0.0,4.827,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-09-30,0,0.296896999863146,0.0,39.25,0.0,5.048,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
2021-10-01,-2,-3.021247874199822,0.0,42.37,0.0,5.983,200000,148805.39916357066,-51194.60083642934,0.7440269958178534
