date,statusList,zscore,WAVESUSDT_position,WAVESUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-03-11,-1,-1.08829708819815,12793.443196003942,10.0584,-178488.441640928,0.7457,200000,261780.39997432608,61780.39997432608,1.3089019998716305
2021-03-12,-1,-1.1852873166214937,12793.443196003942,9.873,-178488.441640928,0.742,200000,258748.0883717155,58748.08837171551,1.2937404418585776
2021-03-13,-1,-1.1063768773996954,12793.443196003942,10.153,-178488.441640928,0.7699,200000,267310.0799883785,67310.07998837851,1.3365503999418926
2021-03-14,-1,-1.1966699890528063,12793.443196003942,9.7388,-178488.441640928,0.7764,200000,263171.2106872597,63171.21068725968,1.3158560534362984
2021-03-15,-1,-0.955182721139732,12793.443196003942,9.5842,-178488.441640928,0.7364,200000,254053.80670352036,54053.80670352036,1.270269033517602
2021-03-16,-1,-0.6581664657260732,12793.443196003942,9.8411,-178488.441640928,0.722,200000,254770.20870094444,54770.20870094444,1.2738510435047221
2021-03-17,-1,-0.7602724852022094,12793.443196003942,10.1243,-178488.441640928,0.7711,200000,267157.09429862234,67157.09429862234,1.3357854714931117
2021-03-18,-1,-0.5818692871952705,12793.443196003942,10.2454,-178488.441640928,0.7644,200000,267510.5077106642,67510.50771066418,1.337552538553321
2021-03-19,-1,-0.87525176836846,12793.443196003942,10.2076,-178488.441640928,0.8133,200000,275755.0003540966,75755.00035409658,1.378775001770483
2021-03-20,-1,-0.4357005055011215,12793.443196003942,10.1674,-178488.441640928,0.7615,200000,265995.0026606172,65995.00266061717,1.3299750133030859
2021-03-21,-1,-0.7385774224847033,12793.443196003942,9.95,-178488.441640928,0.7915,200000,268568.36135903373,68568.36135903373,1.3428418067951686
2021-03-22,-1,-0.9007719193766884,12793.443196003942,9.7854,-178488.441640928,0.7997,200000,267926.1658304271,67926.16583042708,1.3396308291521355
2021-03-23,-1,-0.2935254671321954,12793.443196003942,11.1934,-178488.441640928,0.856,200000,295988.23311478493,95988.23311478493,1.4799411655739247
2021-03-24,0,2.4603039311856656,0.0,10.836,0.0,0.7352,200000,266717.5004946488,66717.50049464882,1.333587502473244
2021-03-25,2,2.604149722011005,0.0,10.4376,0.0,0.6915,200000,266717.5004946488,66717.50049464882,1.333587502473244
2021-03-26,2,2.9759181698714863,0.0,12.2797,0.0,0.7518,200000,266717.5004946488,66717.50049464882,1.333587502473244
2021-03-27,0,-0.16501481722524888,0.0,11.8802,0.0,0.8921,200000,266717.5004946488,66717.50049464882,1.333587502473244
2021-03-28,0,-0.04914029166955793,0.0,11.8043,0.0,0.8781,200000,266717.5004946488,66717.50049464882,1.333587502473244
2021-03-29,0,-0.1891406376078462,0.0,12.44,0.0,0.937,200000,266717.5004946488,66717.50049464882,1.333587502473244
2021-03-30,-1,-1.1922991035579333,10828.177416780294,12.3159,-132260.98407946486,1.0083,200000,266717.5004946488,66717.50049464882,1.333587502473244
2021-03-31,-2,-1.5324956935176475,0.0,11.964,0.0,1.0245,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-01,0,-0.9801878743983712,0.0,11.8015,0.0,0.969,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-02,0,-0.9861002644402069,0.0,13.0557,0.0,1.0801,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-03,-2,-2.06687903567165,0.0,11.5989,0.0,1.1088,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-04,-2,-2.0122517089895893,0.0,12.1824,0.0,1.214,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-05,-2,-1.2421541406482317,0.0,12.7873,0.0,1.1686,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-06,0,-0.3856431220840902,0.0,13.3887,0.0,1.0994,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-07,0,-0.08562552762592408,0.0,12.0935,0.0,0.9606,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-08,0,-0.03491378802764588,0.0,13.7169,0.0,1.0825,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-09,0,0.9102263023760141,0.0,16.7768,0.0,1.1855,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-10,0,0.2956890960229283,0.0,16.3286,0.0,1.2324,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-11,0,0.02169301568674207,0.0,15.608,0.0,1.2135,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-12,0,0.13733064741025316,0.0,15.1712,0.0,1.1638,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-13,0,0.5716113889345026,0.0,15.8069,0.0,1.1615,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-14,0,0.43355240742770673,0.0,15.2118,0.0,1.1461,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-15,0,0.19342651431954042,0.0,15.9422,0.0,1.2549,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-16,0,-0.280057382556362,0.0,16.4725,0.0,1.3563,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-17,0,-0.3676875735009886,0.0,15.5916,0.0,1.3005,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-18,-2,-1.6023996006856176,0.0,13.5951,0.0,1.2961,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-19,-1,-1.090999643500402,11019.574852680675,12.3721,-120544.0159459333,1.131,200000,272670.5640697011,72670.56406970113,1.3633528203485057
2021-04-20,0,0.06987239078729965,0.0,13.524,0.0,1.1021,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-21,2,1.2571824080301681,0.0,14.4456,0.0,1.0513,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-22,2,1.9835705125147332,0.0,12.6958,0.0,0.8442,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-23,2,3.079864852274322,0.0,14.6013,0.0,0.7958,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-24,2,2.339139352031142,0.0,13.1594,0.0,0.7353,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-25,2,1.7272976434885168,0.0,12.936,0.0,0.7533,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-26,2,2.623135702995869,0.0,18.523,0.0,0.8849,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-27,2,2.258643544562344,0.0,20.639,0.0,0.9627,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-28,2,1.6780692980247451,0.0,18.999,0.0,0.9299,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-29,2,2.3385283027073127,0.0,23.015,0.0,0.9307,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-04-30,2,1.6770942117867285,0.0,23.261,0.0,1.0069,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-05-01,2,1.37088081163533,0.0,22.495,0.0,0.9994,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-05-02,2,1.4521807259308601,0.0,23.805,0.0,1.003,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-05-03,2,2.5257188992237563,0.0,32.632,0.0,1.0033,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-05-04,2,2.806161736121848,0.0,35.175,0.0,0.8662,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-05-05,2,1.905045798498037,0.0,35.932,0.0,0.9898,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-05-06,1,1.1663466766684285,-3748.259443753628,34.215,116853.48233989104,1.0975,200000,256493.3937360608,56493.393736060796,1.2824669686803039
2021-05-07,1,1.0010236573102853,-3748.259443753628,32.447,116853.48233989104,1.0584,200000,245297.49988001466,45297.49988001466,1.2264874994000734
2021-05-08,1,0.9751841277395765,-3748.259443753628,32.391,116853.48233989104,1.0369,200000,242575.24748085678,42575.24748085678,1.2128762374042839
2021-05-09,1,0.8138202971483285,-3748.259443753628,31.619,116853.48233989104,1.0338,200000,239319.34539502533,39319.34539502533,1.1965967269751268
2021-05-10,1,1.1846828497764197,-3748.259443753628,30.851,116853.48233989104,0.8988,200000,220665.46202633725,20665.46202633725,1.1033273101316863
2021-05-11,1,1.061085692897115,-3748.259443753628,33.172,116853.48233989104,0.9724,200000,237965.5884955054,37965.58849550539,1.1898279424775269
2021-05-12,2,1.6501633190738925,0.0,31.664,0.0,0.7956,200000,282209.6502134584,82209.6502134584,1.411048251067292
2021-05-13,2,1.4473126027130747,0.0,31.874,0.0,0.8062,200000,282209.6502134584,82209.6502134584,1.411048251067292
2021-05-14,2,1.3361984346492142,0.0,33.414,0.0,0.8414,200000,282209.6502134584,82209.6502134584,1.411048251067292
2021-05-15,2,1.2575287231981342,0.0,31.189,0.0,0.7817,200000,282209.6502134584,82209.6502134584,1.411048251067292
2021-05-16,1,1.0423870155126949,-4633.071483672485,30.456,181042.88568992712,0.7794,200000,282209.6502134584,82209.6502134584,1.411048251067292
2021-05-17,1,0.9153817147653598,-4633.071483672485,27.001,181042.88568992712,0.6959,200000,251085.30728226103,51085.30728226103,1.255426536411305
2021-05-18,1,0.7230523078997744,-4633.071483672485,27.64,181042.88568992712,0.7277,200000,259803.00372526742,59803.00372526742,1.2990150186263372
2021-05-19,1,0.20160193773319818,-4633.071483672485,18.148,181042.88568992712,0.5153,200000,177372.38028170768,-22627.61971829232,0.8868619014085384
2021-05-20,0,-3.082818804520186,0.0,24.327,0.0,2.4318,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-21,-2,-2.139767508590891,0.0,20.726,0.0,1.3506,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-22,-2,-1.4914090064586196,0.0,17.991,0.0,0.8925,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-23,-2,-1.402248792893788,0.0,14.737,0.0,0.7534,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-24,-2,-1.3099646889140144,0.0,17.461,0.0,0.9185,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-25,-2,-1.492827957354292,0.0,16.14,0.0,1.0436,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-26,-2,-1.38860854609636,0.0,17.45,0.0,1.1722,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-27,-2,-1.2048616475609584,0.0,16.512,0.0,1.065,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-28,-2,-1.366001123935629,0.0,14.031,0.0,1.1689,200000,-45341.70922400584,-245341.70922400584,-0.2267085461200291
2021-05-29,-1,-1.1919987640171144,-1729.93930652445,13.105,21696.673951577108,1.0449,200000,45341.70922400584,-154658.29077599416,0.22670854612002922
2021-05-30,-1,-1.0519861050737482,-1729.93930652445,13.325,21696.673951577108,1.0348,200000,45503.15946453028,-154496.8405354697,0.22751579732265148
2021-05-31,-1,-0.9401521342099479,-1729.93930652445,13.842,21696.673951577108,1.0609,200000,46963.82127613959,-153036.17872386042,0.23481910638069792
2021-06-01,-1,-0.8528770620888083,-1729.93930652445,13.221,21696.673951577108,1.0147,200000,44887.14263022505,-155112.85736977495,0.2244357131511252
2021-06-02,-1,-0.6906281441356622,-1729.93930652445,14.747,21696.673951577108,1.0517,200000,48329.80694818971,-151670.1930518103,0.24164903474094857
2021-06-03,-1,-0.6212403690109941,-1729.93930652445,15.325,21696.673951577108,1.0986,200000,50347.285875689806,-149652.71412431018,0.2517364293784491
2021-06-04,-1,-0.5660126606747413,-1729.93930652445,13.875,21696.673951577108,1.0087,200000,45888.342892982575,-154111.6571070174,0.2294417144649129
2021-06-05,-1,-0.38529934921952314,-1729.93930652445,14.13,21696.673951577108,0.9579,200000,45227.28637940619,-154772.7136205938,0.22613643189703103
2021-06-06,0,-0.17211409779459472,0.0,16.297,0.0,1.0378,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-07,0,-0.11619185055464379,0.0,14.208,0.0,0.935,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-08,0,0.3234295769231674,0.0,14.418,0.0,0.9221,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-09,0,-0.10561189609163975,0.0,14.592,0.0,0.9842,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-10,0,-0.03884633633702099,0.0,14.028,0.0,0.9379,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-11,0,0.8029104584734058,0.0,14.075,0.0,0.8579,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-12,2,2.1117257006225483,0.0,14.629,0.0,0.784,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-13,2,1.6534673331665395,0.0,15.177,0.0,0.8681,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-14,2,1.5431591149165826,0.0,15.666,0.0,0.8912,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-15,2,2.0281405112294677,0.0,16.579,0.0,0.8658,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-16,2,2.2684880862909527,0.0,16.936,0.0,0.8172,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-17,2,2.370114711142842,0.0,18.35,0.0,0.8242,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-18,2,1.8383396817081654,0.0,16.448,0.0,0.7619,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-19,2,1.5222818833008591,0.0,15.839,0.0,0.7464,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-20,2,2.2536640783078288,0.0,17.904,0.0,0.7205,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-21,2,2.4831576660582035,0.0,13.972,0.0,0.5021,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-22,2,1.8850867146558195,0.0,12.544,0.0,0.4694,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-23,2,1.4685677302955313,0.0,13.109,0.0,0.5098,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-24,0,0.8859987955619899,0.0,13.535,0.0,0.5747,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-25,1,1.1567423447205876,-1528.7788704433667,12.973,38585.30794992567,0.514,200000,39665.69657252359,-160334.3034274764,0.19832848286261795
2021-06-26,1,0.8821461078857319,-1528.7788704433667,13.579,38585.30794992567,0.5552,200000,42181.851255549205,-157818.1487444508,0.21090925627774604
2021-06-27,1,0.8299239404708546,-1528.7788704433667,13.867,38585.30794992567,0.5636,200000,42946.25615701628,-157053.74384298373,0.2147312807850813
2021-06-28,1,0.514555602246399,-1528.7788704433667,14.142,38585.30794992567,0.5991,200000,44736.44877861056,-155263.55122138944,0.2236822438930528
2021-06-29,0,0.17566470291063527,0.0,15.413,0.0,0.6821,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-06-30,0,-0.7319950992256593,0.0,16.329,0.0,0.8245,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-01,0,-0.31250378735446105,0.0,15.821,0.0,0.735,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-02,0,-0.04610319129596203,0.0,16.086,0.0,0.7143,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-03,0,-0.4253802410851658,0.0,16.188,0.0,0.7438,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-04,0,-0.3767121787575814,0.0,16.891,0.0,0.7595,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-05,-2,-1.4429026483681928,0.0,15.974,0.0,0.8009,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-06,-2,-1.258143009508727,0.0,16.191,0.0,0.7976,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-07,-2,-1.2972002516569117,0.0,16.542,0.0,0.8286,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-08,-1,-1.0155896561316011,1246.4449125362323,14.806,-25582.011886625245,0.7214,200000,36909.726750022906,-163090.2732499771,0.18454863375011454
2021-07-09,-1,-1.0884576703246822,1246.4449125362323,15.0,-25582.011886625245,0.7407,200000,37645.26989246681,-162354.7301075332,0.18822634946233407
2021-07-10,-2,-1.3933782111505983,0.0,14.189,0.0,0.7434,200000,38241.58752256351,-161758.41247743648,0.19120793761281762
2021-07-11,-2,-1.4350107085864137,0.0,14.31,0.0,0.7617,200000,38241.58752256351,-161758.41247743648,0.19120793761281762
2021-07-12,-2,-1.5230371584178426,0.0,13.932,0.0,0.7601,200000,38241.58752256351,-161758.41247743648,0.19120793761281762
2021-07-13,-2,-2.110285569856032,0.0,13.533,0.0,0.8291,200000,38241.58752256351,-161758.41247743648,0.19120793761281762
2021-07-14,-2,-1.352209778805357,0.0,13.594,0.0,0.767,200000,38241.58752256351,-161758.41247743648,0.19120793761281762
2021-07-15,-1,-1.1413685135871305,1461.164126645404,13.086,-26337.18148936881,0.726,200000,38241.58752256351,-161758.41247743648,0.19120793761281762
2021-07-16,-1,-1.1241603377389124,1461.164126645404,13.447,-26337.18148936881,0.753,200000,39480.17167249546,-160519.82832750454,0.19740085836247734
2021-07-17,-1,-0.7224954075456868,1461.164126645404,13.168,-26337.18148936881,0.7084,200000,37897.868586735545,-162102.13141326446,0.1894893429336777
2021-07-18,-1,-0.6135249936906196,1461.164126645404,13.166,-26337.18148936881,0.7055,200000,37818.56843216308,-162181.4315678369,0.18909284216081546
2021-07-19,0,-0.07102241448645753,0.0,12.832,0.0,0.6591,200000,36850.76576909267,-163149.23423090734,0.18425382884546326
2021-07-20,0,0.12213666749336931,0.0,11.871,0.0,0.6001,200000,36850.76576909267,-163149.23423090734,0.18425382884546326
2021-07-21,0,0.03975620484690858,0.0,12.752,0.0,0.6524,200000,36850.76576909267,-163149.23423090734,0.18425382884546326
2021-07-22,1,1.126295374455686,-1306.3941353195078,14.104,27471.869516246217,0.6707,200000,36850.76576909267,-163149.23423090734,0.18425382884546326
2021-07-23,2,1.2483687218496216,0.0,14.348,0.0,0.6797,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-24,2,1.5681017843579148,0.0,14.973,0.0,0.7003,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-25,2,1.6661193332643949,0.0,15.406,0.0,0.7075,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-26,0,0.4778747075096325,0.0,14.97,0.0,0.7453,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-27,0,0.3522186522361983,0.0,15.061,0.0,0.7566,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-28,0,0.8639104469461554,0.0,15.63,0.0,0.7575,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-29,0,0.260416068714061,0.0,15.738,0.0,0.7966,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-30,0,0.2734363027584198,0.0,16.261,0.0,0.8208,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-07-31,0,0.5308457671924263,0.0,16.587,0.0,0.8193,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-01,0,0.41053694550877445,0.0,15.775,0.0,0.7825,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-02,0,0.5571584342077188,0.0,16.115,0.0,0.7883,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-03,0,0.8333037854120029,0.0,16.069,0.0,0.7709,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-04,0,0.3711735634441054,0.0,16.277,0.0,0.7965,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-05,0,0.288163049713431,0.0,16.365,0.0,0.8006,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-06,0,-0.43818172126670824,0.0,16.654,0.0,0.8346,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-07,0,-0.4567157789111621,0.0,17.348,0.0,0.8649,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-08,-2,-1.8467871152380406,0.0,16.248,0.0,0.85,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-09,-1,-1.0056296266717635,1069.219249173648,17.266,-21014.387656496532,0.8785,200000,36922.279112464406,-163077.7208875356,0.18461139556232198
2021-08-10,-1,-0.38062050623972493,1069.219249173648,17.585,-21014.387656496532,0.8747,200000,37183.50537985611,-162816.4946201439,0.18591752689928054
2021-08-11,0,-0.01309302884139533,0.0,18.579,0.0,0.9151,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-12,2,2.976246475830692,0.0,19.844,0.0,0.8683,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-13,2,2.011904253716979,0.0,20.691,0.0,0.9299,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-14,2,3.8438073788302844,0.0,26.469,0.0,0.9328,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-15,2,2.3395828709174507,0.0,24.905,0.0,0.9354,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-16,2,1.6706958663314433,0.0,23.452,0.0,0.9144,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-17,2,1.492739846620542,0.0,22.204,0.0,0.8641,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-18,2,1.8544900759398693,0.0,23.343,0.0,0.8471,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-19,2,1.5272369515002473,0.0,23.869,0.0,0.8775,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-20,2,1.2729577032362234,0.0,24.498,0.0,0.9117,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-21,2,1.214221186379848,0.0,24.909,0.0,0.9182,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-22,2,1.4267906680201499,0.0,26.022,0.0,0.9149,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-23,0,0.88361351281421,0.0,26.007,0.0,0.9678,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-24,-2,-1.5627224126019603,0.0,23.651,0.0,1.3197,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-25,0,-0.8123254775343864,0.0,24.268,0.0,1.1726,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-26,0,-0.7590521125539663,0.0,22.99,0.0,1.0959,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-27,0,-0.6700799233336211,0.0,24.65,0.0,1.1515,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-28,0,-0.6892469892806531,0.0,25.31,0.0,1.1745,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-29,0,-0.6893537233478569,0.0,24.8,0.0,1.1415,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-30,0,0.023002196794997997,0.0,26.54,0.0,1.0925,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-08-31,0,0.15266260471676274,0.0,28.13,0.0,1.129,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-01,0,0.18127081107158083,0.0,29.07,0.0,1.1576,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-02,0,0.2822562340214281,0.0,29.72,0.0,1.1622,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-03,0,0.30543503222407375,0.0,30.76,0.0,1.2082,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-04,0,-0.4932854265007783,0.0,30.53,0.0,1.3275,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-05,0,-0.9223042675492464,0.0,29.49,0.0,1.3703,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-06,0,-0.760014357989174,0.0,29.23,0.0,1.3423,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-07,0,0.17470534594199857,0.0,27.27,0.0,1.1209,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-08,0,0.21813623406985144,0.0,27.5,0.0,1.1326,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-09,1,1.051894832796732,-580.4146005522581,31.26,15372.159970569848,1.1803,200000,36287.52082652718,-163712.47917347282,0.18143760413263588
2021-09-10,1,1.0100165871606746,-580.4146005522581,29.14,15372.159970569848,1.1089,200000,33959.46965145771,-166040.5303485423,0.16979734825728854
2021-09-11,2,1.378839458565368,0.0,30.54,0.0,1.1309,200000,36629.0070166757,-163370.9929833243,0.18314503508337843
2021-09-12,2,1.7424418633144247,0.0,32.06,0.0,1.1385,200000,36629.0070166757,-163370.9929833243,0.18314503508337843
2021-09-13,2,1.481769919479885,0.0,29.98,0.0,1.0848,200000,36629.0070166757,-163370.9929833243,0.18314503508337843
2021-09-14,0,0.9334745974914134,0.0,29.84,0.0,1.1241,200000,36629.0070166757,-163370.9929833243,0.18314503508337843
2021-09-15,0,0.6847627150692602,0.0,30.46,0.0,1.1647,200000,36629.0070166757,-163370.9929833243,0.18314503508337843
2021-09-16,1,1.0420537045518437,-591.9361185629557,30.94,16065.353954682325,1.14,200000,36629.0070166757,-163370.9929833243,0.18314503508337843
2021-09-17,0,-0.47322063499621175,0.0,28.82,0.0,1.1934,200000,34516.212544142196,-165483.7874558578,0.17258106272071105
2021-09-18,0,-0.7690101010775633,0.0,29.01,0.0,1.2201,200000,34516.212544142196,-165483.7874558578,0.17258106272071105
2021-09-19,0,-0.9364855210220582,0.0,27.4,0.0,1.1712,200000,34516.212544142196,-165483.7874558578,0.17258106272071105
2021-09-20,-2,-1.2034390051063248,0.0,23.02,0.0,1.0144,200000,34516.212544142196,-165483.7874558578,0.17258106272071105
2021-09-21,-1,-1.120666509652903,771.4844109106436,22.37,-17474.793714126263,0.9876,200000,34516.212544142196,-165483.7874558578,0.17258106272071105
2021-09-22,-1,-1.043155489596232,771.4844109106436,24.7,-17474.793714126263,1.093,200000,38155.6144790329,-161844.3855209671,0.19077807239516453
2021-09-23,-1,-1.0290473474578712,771.4844109106436,25.15,-17474.793714126263,1.1219,200000,39007.804002280944,-160992.19599771907,0.1950390200114046
2021-09-24,-1,-1.1517476222752063,771.4844109106436,25.56,-17474.793714126263,1.1589,200000,39970.67997817698,-160029.32002182302,0.1998533998908849
2021-09-25,-2,-1.3917030779022777,0.0,24.23,0.0,1.125,200000,35482.28819616936,-164517.71180383064,0.17741144098084682
2021-09-26,-2,-1.3628204455358706,0.0,23.65,0.0,1.0964,200000,35482.28819616936,-164517.71180383064,0.17741144098084682
2021-09-27,-2,-1.3419083345623735,0.0,22.74,0.0,1.0672,200000,35482.28819616936,-164517.71180383064,0.17741144098084682
2021-09-28,0,-0.4963417652791577,0.0,22.95,0.0,0.9897,200000,35482.28819616936,-164517.71180383064,0.17741144098084682
2021-09-29,0,-0.7320871291701236,0.0,23.19,0.0,1.0326,200000,35482.28819616936,-164517.71180383064,0.17741144098084682
2021-09-30,-1,-1.0837635179686762,731.8953835843514,24.24,-15651.648961697996,1.1335,200000,35482.28819616936,-164517.71180383064,0.17741144098084682
2021-10-01,-1,-1.06432290900178,731.8953835843514,26.12,-15651.648961697996,1.2327,200000,38410.89509430838,-161589.10490569164,0.19205447547154186
2021-10-02,-1,-0.9541097749912576,731.8953835843514,26.3,-15651.648961697996,1.2345,200000,38570.809231484614,-161429.1907685154,0.19285404615742296
2021-10-03,-1,-1.1326298186297015,731.8953835843514,27.08,-15651.648961697996,1.2995,200000,40159.044813190776,-159840.95518680924,0.20079522406595385
2021-10-04,-1,-1.0478484909756252,731.8953835843514,25.98,-15651.648961697996,1.2444,200000,38491.55403345844,-161508.44596654156,0.19245777016729215
