date,statusList,zscore,ICXUSDT_position,ICXUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-02-28,-1,-1.1571772630322035,48016.46120338572,1.3919,-3056247.755595501,0.02168,200000,133093.56369030307,-66906.43630969693,0.6654678184515153
2021-03-01,-1,-0.3475355625061758,48016.46120338572,1.6715,-3056247.755595501,0.02207,200000,147710.90286745195,-52289.09713254805,0.7385545143372598
2021-03-02,0,0.018605263191374344,0.0,1.661,0.0,0.02071,200000,130239.4412281432,-69760.5587718568,0.6511972061407161
2021-03-03,0,0.31254266099882877,0.0,1.7768,0.0,0.0211,200000,130239.4412281432,-69760.5587718568,0.6511972061407161
2021-03-04,2,1.2215064483672522,0.0,1.9399,0.0,0.02055,200000,130239.4412281432,-69760.5587718568,0.6511972061407161
2021-03-05,0,-0.355344391241173,0.0,1.8595,0.0,0.02328,200000,130239.4412281432,-69760.5587718568,0.6511972061407161
2021-03-06,0,-0.26495559692222853,0.0,1.8405,0.0,0.02257,200000,130239.4412281432,-69760.5587718568,0.6511972061407161
2021-03-07,0,-0.20788304169455485,0.0,1.958,0.0,0.02394,200000,130239.4412281432,-69760.5587718568,0.6511972061407161
2021-03-08,0,-0.5828125694487744,0.0,1.889,0.0,0.02414,200000,130239.4412281432,-69760.5587718568,0.6511972061407161
2021-03-09,-1,-1.0211872675063667,32878.78451684924,1.9806,-2419907.863770777,0.02691,200000,130239.44122814322,-69760.55877185678,0.6511972061407161
2021-03-10,-2,-2.0054681273774455,0.0,1.8591,0.0,0.02952,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-11,-2,-2.1328816328111975,0.0,1.8846,0.0,0.03248,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-12,-2,-1.7212141202126985,0.0,1.7958,0.0,0.03015,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-13,-2,-1.9365781212497855,0.0,1.8371,0.0,0.0343,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-14,-2,-1.6917577075950159,0.0,1.7388,0.0,0.03254,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-15,-2,-1.9662690865119308,0.0,1.943,0.0,0.0428,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-16,-2,-2.142773717635096,0.0,1.9204,0.0,0.05222,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-17,-2,-1.9708281631213302,0.0,1.8758,0.0,0.05506,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-18,-2,-1.6233613751621718,0.0,1.8669,0.0,0.05155,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-19,-2,-1.4436332863212888,0.0,1.9662,0.0,0.05399,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-20,-2,-1.2023495929545802,0.0,1.9247,0.0,0.04972,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-21,-1,-1.150240428856395,36280.37508295873,1.937,-1351184.1287385323,0.05201,200000,140550.17307138213,-59449.82692861787,0.7027508653569107
2021-03-22,-1,-0.917764513673426,36280.37508295873,1.8366,-1351184.1287385323,0.04595,200000,128719.44759289756,-71280.55240710244,0.6435972379644879
2021-03-23,-1,-0.7538544138358095,36280.37508295873,1.8737,-1351184.1287385323,0.04504,200000,128835.87195132326,-71164.12804867674,0.6441793597566163
2021-03-24,-1,-0.5954287977624366,36280.37508295873,1.8979,-1351184.1287385323,0.0438,200000,128038.38870869509,-71961.61129130491,0.6401919435434754
2021-03-25,-1,-0.45355212123135413,36280.37508295873,1.8076,-1351184.1287385323,0.04063,200000,120479.01715060277,-79520.98284939723,0.6023950857530138
2021-03-26,-1,-0.4376896849540723,36280.37508295873,2.0416,-1351184.1287385323,0.04693,200000,137481.08493106786,-62518.91506893214,0.6874054246553394
2021-03-27,0,-0.07733480248634568,0.0,2.1777,0.0,0.0461,200000,123831.98858806923,-76168.01141193077,0.6191599429403462
2021-03-28,-1,-1.0928038351829834,26460.95743152896,2.3399,-902828.7298634385,0.06858,200000,123831.98858806923,-76168.01141193077,0.6191599429403462
2021-03-29,-1,-0.5436159136228933,26460.95743152896,2.5673,-902828.7298634385,0.06496,200000,126580.97030589326,-73419.02969410674,0.6329048515294664
2021-03-30,-1,-0.31139329527108617,26460.95743152896,2.6613,-902828.7298634385,0.0652,200000,129284.97919962421,-70715.02080037579,0.6464248959981211
2021-03-31,0,0.8493471060729607,0.0,3.0308,0.0,0.06232,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-01,0,0.21691289679035106,0.0,2.8069,0.0,0.06505,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-02,0,0.09090873833098716,0.0,2.7439,0.0,0.06568,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-03,0,0.027831188857972027,0.0,2.4666,0.0,0.06045,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-04,-2,-2.2977051040945553,0.0,2.6105,0.0,0.09,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-05,-2,-3.225865522211556,0.0,2.5272,0.0,0.16143,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-06,-2,-2.252279653825911,0.0,2.4811,0.0,0.12899,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-07,-2,-1.749345687875773,0.0,2.3141,0.0,0.10868,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-08,-2,-2.057747033611716,0.0,2.4822,0.0,0.16899,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-09,-2,-1.493513937433466,0.0,2.6295,0.0,0.14176,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-10,-2,-1.3192890334204765,0.0,2.5537,0.0,0.13568,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-11,-2,-1.2744442453734817,0.0,2.5783,0.0,0.14642,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-12,0,-0.9495352124204973,0.0,2.6644,0.0,0.13076,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-13,0,-0.8325628384385725,0.0,2.5786,0.0,0.12438,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-14,0,-0.8872759031593712,0.0,2.5159,0.0,0.13306,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-15,0,-0.7395167297555597,0.0,2.5585,0.0,0.12981,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-16,0,-0.7804813429949085,0.0,2.6004,0.0,0.14225,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-17,0,-0.6300369841242358,0.0,2.6851,0.0,0.13962,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-18,0,-0.44848705885251594,0.0,2.354,0.0,0.11485,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-19,0,-0.3341686851143744,0.0,2.1366,0.0,0.102,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-20,0,-0.19434792491008349,0.0,2.2134,0.0,0.10363,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-21,0,-0.01793890552320241,0.0,2.14,0.0,0.098,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-22,0,0.3175539055080703,0.0,1.9181,0.0,0.08429,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-23,0,0.9441755654884767,0.0,1.8336,0.0,0.07999,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-24,2,1.628024457557735,0.0,1.6537,0.0,0.07019,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-25,0,0.9889279941802568,0.0,1.7332,0.0,0.07783,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-26,0,-0.16352643344138545,0.0,1.9813,0.0,0.09973,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-27,0,-0.6241040009639592,0.0,2.3196,0.0,0.1236,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-28,-2,-1.7702429744702008,0.0,2.3933,0.0,0.14151,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-29,-1,-1.0036759925638281,21153.26414468317,2.3613,-387323.2213464669,0.12896,200000,99898.40524968074,-100101.59475031926,0.4994920262484037
2021-04-30,0,-0.08114795155921532,0.0,2.5999,0.0,0.12936,200000,95006.16571329793,-104993.83428670207,0.4750308285664897
2021-05-01,0,0.0420769089741098,0.0,2.6035,0.0,0.12723,200000,95006.16571329793,-104993.83428670207,0.4750308285664897
2021-05-02,0,-0.8631151275325588,0.0,2.5085,0.0,0.13354,200000,95006.16571329793,-104993.83428670207,0.4750308285664897
2021-05-03,0,-0.3760929298109363,0.0,2.4556,0.0,0.12537,200000,95006.16571329793,-104993.83428670207,0.4750308285664897
2021-05-04,0,-0.05941941960830911,0.0,2.1529,0.0,0.1065,200000,95006.16571329793,-104993.83428670207,0.4750308285664897
2021-05-05,0,0.3400116099008227,0.0,2.3844,0.0,0.11368,200000,95006.16571329793,-104993.83428670207,0.4750308285664897
2021-05-06,1,1.161787005139472,-19131.326160551336,2.483,432711.6310498175,0.10978,200000,95006.16571329793,-104993.83428670207,0.4750308285664897
2021-05-07,2,2.1289665184768585,0.0,2.7322,0.0,0.10888,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-08,2,1.9002351221956857,0.0,2.6727,0.0,0.10555,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-09,2,1.4474199785900492,0.0,2.6422,0.0,0.10691,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-10,0,0.8121892354618125,0.0,2.2957,0.0,0.09827,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-11,2,1.2976216089099877,0.0,2.5093,0.0,0.10109,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-12,2,1.5626534872235587,0.0,2.0412,0.0,0.07877,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-13,0,0.9717233453285676,0.0,2.1,0.0,0.08584,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-14,0,0.618981801829417,0.0,2.138,0.0,0.091,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-15,0,0.8981484559617573,0.0,2.01,0.0,0.08231,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-16,0,0.6652046999368388,0.0,1.9916,0.0,0.08309,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-17,0,0.8901995235751038,0.0,1.8558,0.0,0.07467,200000,100163.13266045217,-99836.86733954783,0.5008156633022609
2021-05-18,1,1.014367114406248,-26205.623112461977,1.9111,664476.1354680387,0.07537,200000,100163.13266045216,-99836.86733954784,0.5008156633022608
2021-05-19,1,1.1927583458008255,-26205.623112461977,1.1823,664476.1354680387,0.04546,200000,61189.99332424083,-138810.00667575916,0.3059499666212042
2021-05-20,2,1.3099198980363658,0.0,1.3884,0.0,0.0522,200000,101861.36551836276,-98138.63448163724,0.5093068275918138
2021-05-21,2,2.1757943420978454,0.0,1.2715,0.0,0.04295,200000,101861.36551836276,-98138.63448163724,0.5093068275918138
2021-05-22,2,1.6273048148382567,0.0,1.1386,0.0,0.03999,200000,101861.36551836276,-98138.63448163724,0.5093068275918138
2021-05-23,2,1.495772927493185,0.0,0.9756,0.0,0.03438,200000,101861.36551836276,-98138.63448163724,0.5093068275918138
2021-05-24,0,-0.2987935043160713,0.0,1.1779,0.0,0.04799,200000,101861.36551836276,-98138.63448163724,0.5093068275918138
2021-05-25,-1,-1.0021251825721975,44652.536173225824,1.1406,-1047094.6290950119,0.04864,200000,101861.36551836276,-98138.63448163724,0.5093068275918138
2021-05-26,-1,-0.5428398806021795,44652.536173225824,1.3394,-1047094.6290950119,0.05483,200000,117219.80546369817,-82780.19453630183,0.5860990273184908
2021-05-27,-2,-2.5313492802167845,0.0,1.2327,0.0,0.06268,200000,112450.07552930263,-87549.92447069737,0.5622503776465131
2021-05-28,-2,-1.8961338828406442,0.0,1.079,0.0,0.05315,200000,112450.07552930263,-87549.92447069737,0.5622503776465131
2021-05-29,-2,-1.3400547867158046,0.0,1.0142,0.0,0.04764,200000,112450.07552930263,-87549.92447069737,0.5622503776465131
2021-05-30,-2,-1.2068645985781743,0.0,1.0584,0.0,0.04941,200000,112450.07552930263,-87549.92447069737,0.5622503776465131
2021-05-31,-1,-1.136549381472125,49576.7901989695,1.1341,-1056861.6121175059,0.0532,200000,112450.07552930262,-87549.92447069738,0.5622503776465131
2021-06-01,-1,-0.6452856470177367,49576.7901989695,1.1483,-1056861.6121175059,0.0511,200000,110934.65656468124,-89065.34343531876,0.5546732828234062
2021-06-02,-1,-0.24700772012764421,49576.7901989695,1.2138,-1056861.6121175059,0.05164,200000,114752.64159325717,-85247.35840674283,0.5737632079662858
2021-06-03,-1,-0.47615176211600435,49576.7901989695,1.2575,-1056861.6121175059,0.05505,200000,120523.04542227284,-79476.95457772716,0.6026152271113643
2021-06-04,0,-0.19777620350766986,0.0,1.1474,0.0,0.0487,200000,107034.82696512756,-92965.17303487244,0.5351741348256378
2021-06-05,0,-0.5666661301189249,0.0,1.1067,0.0,0.04927,200000,107034.82696512756,-92965.17303487244,0.5351741348256378
2021-06-06,-1,-1.0278476884414505,46403.72278033797,1.1533,-970397.343292181,0.05515,200000,107034.82696512756,-92965.17303487244,0.5351741348256378
2021-06-07,-1,-0.6918658251964992,46403.72278033797,1.0402,-970397.343292181,0.048,200000,94848.22491413224,-105151.77508586776,0.47424112457066114
2021-06-08,-1,-1.1707809563969935,46403.72278033797,1.0052,-970397.343292181,0.05043,200000,95582.16016102044,-104417.83983897956,0.4779108008051022
2021-06-09,-2,-2.4555203660735447,0.0,1.0451,0.0,0.07322,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-10,-2,-2.0547769374600375,0.0,0.9849,0.0,0.06629,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-11,-2,-1.4010844235216229,0.0,0.905,0.0,0.05394,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-12,-2,-1.3019867292342702,0.0,0.8972,0.0,0.05305,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-13,-2,-1.2887402893588744,0.0,0.9465,0.0,0.05724,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-14,0,-0.8979296417519167,0.0,0.9871,0.0,0.05663,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-15,0,-0.0961716075097008,0.0,1.1075,0.0,0.05646,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-16,0,-0.27232573982805,0.0,1.0095,0.0,0.05289,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-17,0,0.2688468606528896,0.0,1.0726,0.0,0.05197,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-18,0,0.17714731023212948,0.0,0.9871,0.0,0.04856,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-19,0,0.014485616397491921,0.0,0.9541,0.0,0.04822,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-20,0,-0.17025049786042257,0.0,0.9606,0.0,0.05012,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-21,0,0.2151964153228619,0.0,0.7441,0.0,0.03702,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-22,0,0.3107771532796886,0.0,0.7093,0.0,0.03522,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-23,0,0.21213645706783327,0.0,0.7848,0.0,0.03983,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-24,0,0.4571347909022776,0.0,0.813,0.0,0.04062,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-25,0,0.7615220541375778,0.0,0.724,0.0,0.03534,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-26,0,0.811234850794894,0.0,0.7259,0.0,0.03531,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-27,0,0.5226882915220628,0.0,0.7388,0.0,0.03726,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-28,0,0.6986686730743052,0.0,0.7632,0.0,0.0378,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-29,0,0.8996077434322974,0.0,0.8184,0.0,0.03963,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-06-30,0,0.9855607389094666,0.0,0.8365,0.0,0.04022,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-01,2,1.7327272238003528,0.0,0.8043,0.0,0.0365,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-02,2,2.051731802386043,0.0,0.8172,0.0,0.03592,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-03,2,2.1492864473239197,0.0,0.8333,0.0,0.03626,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-04,2,2.1653081374689434,0.0,0.8507,0.0,0.03664,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-05,2,2.186623336780929,0.0,0.8979,0.0,0.03767,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-06,2,2.0936449454922137,0.0,0.9021,0.0,0.0372,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-07,2,1.8880384862537725,0.0,0.9283,0.0,0.03796,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-08,2,3.058192472160945,0.0,1.0412,0.0,0.0358,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-09,0,0.3666768210052575,0.0,0.9786,0.0,0.04307,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-10,0,0.25847643648378893,0.0,0.9184,0.0,0.04061,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-11,0,-0.5959710100813037,0.0,0.9519,0.0,0.046,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-12,-2,-1.40954029131223,0.0,0.9104,0.0,0.04884,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-13,-2,-1.9808026141457726,0.0,0.8598,0.0,0.0516,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-14,-2,-1.690615642535906,0.0,0.8336,0.0,0.04923,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-15,-2,-1.4886858039182034,0.0,0.7868,0.0,0.0461,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-16,0,-0.9978432694143915,0.0,0.7371,0.0,0.04019,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-17,0,-0.12722545610023775,0.0,0.7903,0.0,0.03752,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-18,0,-0.6480245873459853,0.0,0.7666,0.0,0.03945,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-19,0,-0.4234540549936798,0.0,0.7277,0.0,0.03623,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-20,0,-0.5185499251578931,0.0,0.6807,0.0,0.0345,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-21,0,-0.5975212399543669,0.0,0.7456,0.0,0.03856,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-22,0,-0.2884687599274763,0.0,0.7708,0.0,0.03821,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-23,0,-0.19639729737523007,0.0,0.7982,0.0,0.03926,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-24,0,-0.1196692776937846,0.0,0.8075,0.0,0.03952,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-25,0,-0.002310195425356006,0.0,0.8259,0.0,0.04004,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-26,0,0.13931465386720587,0.0,0.8388,0.0,0.04022,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-27,0,0.16312267681283274,0.0,0.8677,0.0,0.0419,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-28,0,0.7614015432512286,0.0,0.8683,0.0,0.04104,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-29,2,1.3068027451319109,0.0,0.9188,0.0,0.04185,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-30,2,2.2683145245138903,0.0,0.9888,0.0,0.04142,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-07-31,2,1.8673117842690325,0.0,1.0024,0.0,0.04235,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-01,2,1.5734856796943981,0.0,0.992,0.0,0.04216,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-02,2,1.8203498467992019,0.0,1.0239,0.0,0.04188,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-03,2,1.7688208323582122,0.0,1.0121,0.0,0.04096,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-04,2,1.5282539580495984,0.0,1.0489,0.0,0.04293,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-05,0,0.8281151378203865,0.0,1.0637,0.0,0.04581,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-06,0,0.9635516095794529,0.0,1.1064,0.0,0.0468,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-07,0,0.25258774507860154,0.0,1.1257,0.0,0.0502,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-08,0,0.6440295285962826,0.0,1.0553,0.0,0.04535,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-09,0,0.17298667760675124,0.0,1.1142,0.0,0.04939,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-10,0,-0.009635567592073539,0.0,1.1239,0.0,0.05016,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-11,0,0.12108003833993157,0.0,1.1789,0.0,0.05188,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-12,-2,-1.64663057042739,0.0,1.1256,0.0,0.05591,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-13,-2,-1.9319978281369592,0.0,1.2274,0.0,0.06291,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-14,0,-0.6887787088364524,0.0,1.25,0.0,0.05813,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-15,-2,-1.4849312591727541,0.0,1.26,0.0,0.06234,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-16,0,-0.5416719377766255,0.0,1.2747,0.0,0.05862,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-17,0,-0.5791134527049411,0.0,1.1763,0.0,0.05413,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-18,0,-0.1995776060556192,0.0,1.1708,0.0,0.05248,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-19,0,-0.5869138210130463,0.0,1.2728,0.0,0.05882,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-20,0,0.8075624580673356,0.0,1.4356,0.0,0.06067,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-21,1,1.0940334114051427,-46039.07551628885,1.4074,1111413.291280016,0.0583,200000,129590.78976324986,-70409.21023675014,0.6479539488162493
2021-08-22,2,1.7766892178356497,0.0,1.4833,0.0,0.05858,200000,132773.95987337778,-67226.04012662222,0.663869799366889
2021-08-23,2,2.148533009418366,0.0,1.5689,0.0,0.05966,200000,132773.95987337778,-67226.04012662222,0.663869799366889
2021-08-24,2,1.4828943279121356,0.0,1.4367,0.0,0.0568,200000,132773.95987337778,-67226.04012662222,0.663869799366889
2021-08-25,1,1.0053942823037814,-44441.678897234495,1.4938,1091891.1173797515,0.0608,200000,132773.95987337778,-67226.04012662222,0.663869799366889
2021-08-26,1,0.49569526584238394,-44441.678897234495,1.318,1091891.1173797515,0.05573,200000,119425.22475812862,-80574.77524187138,0.5971261237906431
2021-08-27,1,0.815975172634434,-44441.678897234495,1.397,1091891.1173797515,0.05737,200000,124726.81882351293,-75273.18117648707,0.6236340941175647
2021-08-28,1,0.8880502270295018,-44441.678897234495,1.401,1091891.1173797515,0.05699,200000,124489.66691449756,-75510.33308550244,0.6224483345724878
2021-08-29,1,0.8313777999576413,-44441.678897234495,1.383,1091891.1173797515,0.0562,200000,122827.12271161735,-77172.87728838265,0.6141356135580868
2021-08-30,1,0.8266306808043716,-44441.678897234495,1.321,1091891.1173797515,0.05339,200000,117003.5245801517,-82996.4754198483,0.5850176229007584
2021-08-31,0,0.1995029543148977,0.0,1.327,0.0,0.05631,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-01,0,0.4126916746099283,0.0,1.423,0.0,0.05898,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-02,0,0.9351251548777866,0.0,1.447,0.0,0.0575,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-03,0,0.7773227331374826,0.0,1.535,0.0,0.06129,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-04,2,2.123606922365492,0.0,1.656,0.0,0.06049,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-05,2,1.9353193662945305,0.0,1.79,0.0,0.06512,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-06,2,1.2074166048168542,0.0,1.742,0.0,0.06574,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-07,2,1.5824962098588538,0.0,1.382,0.0,0.05065,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-08,2,2.2340592321870294,0.0,1.404,0.0,0.04916,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-09,2,3.021212406525804,0.0,1.583,0.0,0.04989,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-10,2,3.159002728484851,0.0,1.786,0.0,0.05028,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-11,2,1.861366666289468,0.0,1.746,0.0,0.05341,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-12,2,1.6383005417047158,0.0,1.743,0.0,0.05325,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-13,2,2.569603297020597,0.0,1.93,0.0,0.04959,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-14,2,2.148096908079196,0.0,2.074,0.0,0.05298,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-15,2,2.0482297145238353,0.0,2.166,0.0,0.05328,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-16,2,1.456477811590354,0.0,2.048,0.0,0.05334,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-17,1,1.1197624905782078,-34699.96775448965,1.877,1288973.6686162096,0.05053,200000,130263.67895035414,-69736.32104964586,0.6513183947517707
2021-09-18,1,0.8967698281250573,-34699.96775448965,1.928,1288973.6686162096,0.05298,200000,135191.36279394283,-64808.637206057174,0.6759568139697141
2021-09-19,1,0.27483316081203346,-34699.96775448965,1.796,1288973.6686162096,0.05421,200000,132196.40466274813,-67803.59533725187,0.6609820233137407
2021-09-20,1,0.3868879413278403,-34699.96775448965,1.661,1288973.6686162096,0.0486,200000,120280.76673495509,-79719.23326504491,0.6014038336747755
2021-09-21,1,0.4200832233479461,-34699.96775448965,1.469,1288973.6686162096,0.04227,200000,105459.16960375248,-94540.83039624752,0.5272958480187624
2021-09-22,1,0.4388178254614111,-34699.96775448965,1.654,1288973.6686162096,0.04696,200000,117923.95014414308,-82076.04985585692,0.5896197507207154
