date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2021-02-25,0,0.5462267994823806,0.0,218.5,0.0,0.109,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-26,0,0.12588671514890165,0.0,206.7,0.0,0.10944,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-27,0,-0.14287648746550508,0.0,210.69,0.0,0.11577,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-02-28,0,-0.1538155546335108,0.0,196.77,0.0,0.10752,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-03-01,0,0.12287695009583761,0.0,224.94,0.0,0.116,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-03-02,0,-0.17859921615262622,0.0,216.04,0.0,0.11406,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-03-03,0,-0.9613604925756088,0.0,222.59,0.0,0.12632,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-03-04,-1,-1.141740742601956,396.8024138515785,211.18,-707981.8668230512,0.11836,200000,167593.4675143527,-32406.5324856473,0.8379673375717636
2021-03-05,-1,-1.1630857660126774,396.8024138515785,205.7,-707981.8668230512,0.11579,200000,163599.4768887108,-36400.52311128919,0.8179973844435541
2021-03-06,-1,-1.075858272836223,396.8024138515785,208.61,-707981.8668230512,0.11596,200000,164874.5288303788,-35125.47116962119,0.824372644151894
2021-03-07,-1,-0.8758239227592707,396.8024138515785,214.79,-707981.8668230512,0.11801,200000,168778.13057496882,-31221.869425031182,0.8438906528748441
2021-03-08,-2,-1.2693804889217093,0.0,218.23,0.0,0.12544,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-09,0,-0.7781369739848402,0.0,244.2,0.0,0.13457,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-10,0,-0.5910078282461854,0.0,234.41,0.0,0.12759,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-11,-2,-2.6790873353134472,0.0,235.39,0.0,0.17701,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-12,-2,-2.0970972546043596,0.0,224.69,0.0,0.16339,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-13,-2,-1.9803985495143652,0.0,243.04,0.0,0.18252,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-14,-2,-1.516185504593589,0.0,231.17,0.0,0.16415,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-15,-2,-1.5194471675727468,0.0,221.42,0.0,0.16109,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-16,-1,-1.1382793640833797,379.7319247591714,223.59,-547592.7833402331,0.15505,200000,169808.52211380628,-30191.477886193723,0.8490426105690314
2021-03-17,-2,-2.0212184103649373,0.0,229.47,0.0,0.19681,200000,190443.17302851053,-9556.82697148947,0.9522158651425526
2021-03-18,-2,-1.4468322925508308,0.0,225.83,0.0,0.17905,200000,190443.17302851053,-9556.82697148947,0.9522158651425526
2021-03-19,-2,-1.406334952277945,0.0,225.72,0.0,0.18397,200000,190443.17302851053,-9556.82697148947,0.9522158651425526
2021-03-20,0,-0.9175722674649173,0.0,227.11,0.0,0.17079,200000,190443.17302851053,-9556.82697148947,0.9522158651425526
2021-03-21,-1,-1.0659045323606005,430.84741194631584,221.01,-544621.2909760653,0.17484,200000,190443.17302851053,-9556.82697148947,0.9522158651425526
2021-03-22,-1,-0.9248334551892261,430.84741194631584,206.6,-544621.2909760653,0.16179,200000,177127.35397512646,-22872.64602487354,0.8856367698756323
2021-03-23,-1,-0.9643554296003949,430.84741194631584,206.62,-544621.2909760653,0.16634,200000,179613.99779730648,-20386.00220269352,0.8980699889865325
2021-03-24,-1,-0.9660697456707188,430.84741194631584,190.75,-544621.2909760653,0.15667,200000,167509.9614859799,-32490.038514020096,0.8375498074298995
2021-03-25,-1,-0.8331423862149249,430.84741194631584,189.1,-544621.2909760653,0.15388,200000,165279.56985444526,-34720.43014555474,0.8263978492722264
2021-03-26,-1,-0.8070746449857269,430.84741194631584,203.51,-544621.2909760653,0.16729,200000,178791.45257258072,-21208.547427419282,0.8939572628629036
2021-03-27,-1,-0.7770256330605586,430.84741194631584,201.64,-544621.2909760653,0.16685,200000,177746.1345442116,-22253.865455788386,0.8887306727210581
2021-03-28,-1,-0.6946383727019008,430.84741194631584,207.72,-544621.2909760653,0.17151,200000,182903.6220247937,-17096.3779752063,0.9145181101239686
2021-03-29,-1,-0.6845736653648571,430.84741194631584,214.98,-544621.2909760653,0.17802,200000,189577.05883977812,-10422.941160221875,0.9478852941988907
2021-03-30,-1,-1.1862604961093992,430.84741194631584,216.3,-544621.2909760653,0.18328,200000,193010.48541408137,-6989.5145859186305,0.9650524270704068
2021-03-31,0,-0.13831147146046696,0.0,222.44,0.0,0.17646,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-01,0,0.6192487617417997,0.0,233.44,0.0,0.17746,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-02,0,-0.7681017179927839,0.0,243.59,0.0,0.20231,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-03,0,-0.3840841411104884,0.0,222.84,0.0,0.1816,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-04,0,-0.3811616442298299,0.0,270.78,0.0,0.22159,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-05,2,1.2857604291530083,0.0,273.66,0.0,0.21171,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-06,2,2.1818463440955065,0.0,275.99,0.0,0.20503,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-07,2,1.5774706610208133,0.0,253.45,0.0,0.19096,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-08,0,0.894358912763409,0.0,267.79,0.0,0.20628,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-09,0,-0.801963628276597,0.0,265.1,0.0,0.21908,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-10,2,2.04054813666473,0.0,283.32,0.0,0.20802,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-11,2,2.2785677813643463,0.0,286.79,0.0,0.20445,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-12,2,2.1714260200927344,0.0,280.48,0.0,0.19651,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-13,2,2.0712153865689356,0.0,294.31,0.0,0.20278,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-14,2,2.346654100560305,0.0,305.36,0.0,0.2002,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-15,2,1.9005787837987604,0.0,326.8,0.0,0.21575,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-16,2,2.2000226863413546,0.0,378.47,0.0,0.23657,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-17,2,1.9906352920392307,0.0,356.64,0.0,0.2202,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-18,2,1.463804002719748,0.0,317.23,0.0,0.20169,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-19,2,1.620991537603339,0.0,294.09,0.0,0.1812,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-20,2,1.5724871209128495,0.0,317.15,0.0,0.19255,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-21,2,1.5523010246542088,0.0,294.62,0.0,0.1757,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-22,2,1.5419583372498522,0.0,275.97,0.0,0.16199,200000,190709.3477208085,-9290.652279191505,0.9535467386040425
2021-04-23,1,1.1014427965811069,-363.22822588909133,262.52,599036.7750999137,0.15918,200000,190709.34772080852,-9290.652279191476,0.9535467386040426
2021-04-24,2,1.3842967566769926,0.0,246.17,0.0,0.14354,200000,194139.5013900845,-5860.498609915492,0.9706975069504226
2021-04-25,2,1.4498060062663334,0.0,247.06,0.0,0.14111,200000,194139.5013900845,-5860.498609915492,0.9706975069504226
2021-04-26,0,0.9939304663429689,0.0,278.62,0.0,0.16438,200000,194139.5013900845,-5860.498609915492,0.9706975069504226
2021-04-27,-1,-1.0665318879989387,331.5223725923574,292.8,-456369.30275055126,0.2127,200000,194139.5013900845,-5860.498609915492,0.9706975069504226
2021-04-28,-1,-0.6519536103223179,331.5223725923574,288.78,-456369.30275055126,0.19856,200000,186353.7195113704,-13646.280488629593,0.931768597556852
2021-04-29,-1,-0.5659006002085173,331.5223725923574,286.63,-456369.30275055126,0.19186,200000,182583.27208186817,-17416.72791813183,0.9129163604093409
2021-04-30,0,-0.12761353529335004,0.0,319.62,0.0,0.20508,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-01,0,-0.45251422883819614,0.0,321.98,0.0,0.21025,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-02,0,-0.4320051922975168,0.0,315.17,0.0,0.20442,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-03,0,0.27412459776518155,0.0,342.75,0.0,0.21163,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-04,2,2.3055010845765316,0.0,360.62,0.0,0.19301,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-05,2,1.9836533737073412,0.0,396.74,0.0,0.21168,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-06,2,1.8482357668668918,0.0,443.11,0.0,0.23355,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-07,0,0.9909340984030514,0.0,404.11,0.0,0.22552,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-08,0,0.5883434925634459,0.0,408.83,0.0,0.23446,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-09,0,0.4603474220633585,0.0,406.96,0.0,0.23506,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-10,0,0.8094926645465201,0.0,371.63,0.0,0.20761,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-11,2,1.645200044307417,0.0,426.74,0.0,0.2195,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-12,2,1.6879241063442345,0.0,359.0,0.0,0.18052,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-13,1,1.1969606025689101,-254.3739501108319,357.29,490158.92910742713,0.18542,200000,181770.53727019829,-18229.462729801715,0.9088526863509914
2021-05-14,1,0.70555823129367,-254.3739501108319,371.01,490158.92910742713,0.20074,200000,192769.78265964467,-7230.2173403553315,0.9638489132982233
2021-05-15,1,0.4906795598838075,-254.3739501108319,336.28,490158.92910742713,0.18546,200000,176445.746935534,-23554.253064466,0.88222873467767
2021-05-16,1,0.45205112165864636,-254.3739501108319,331.6,490158.92910742713,0.18295,200000,174024.97793695566,-25975.022063044336,0.8701248896847783
2021-05-17,0,-0.04635993428952011,0.0,294.45,0.0,0.16912,200000,173775.26878968466,-26224.731210315338,0.8688763439484233
2021-05-18,0,-0.17042839041051386,0.0,304.52,0.0,0.17523,200000,173775.26878968466,-26224.731210315338,0.8688763439484233
2021-05-19,0,-0.5054526231363924,0.0,189.04,0.0,0.11079,200000,173775.26878968466,-26224.731210315338,0.8688763439484233
2021-05-20,-2,-1.4729173783283351,0.0,226.94,0.0,0.14346,200000,173775.26878968466,-26224.731210315338,0.8688763439484233
2021-05-21,-1,-1.03661082040442,461.33394071807544,188.34,-763511.7257894757,0.1138,200000,173775.26878968466,-26224.731210315338,0.8688763439484233
2021-05-22,-1,-0.7691037306699816,461.33394071807544,178.31,-763511.7257894757,0.10459,200000,162116.14636976132,-37883.85363023868,0.8105807318488066
2021-05-23,-1,-0.6825868381827194,461.33394071807544,149.93,-763511.7257894757,0.08698,200000,135578.04764102964,-64421.95235897036,0.6778902382051482
2021-05-24,0,0.4867439706583524,0.0,201.48,0.0,0.10935,200000,164315.71362888598,-35684.28637111402,0.8215785681444299
2021-05-25,0,0.23903227615170955,0.0,195.0,0.0,0.10751,200000,164315.71362888598,-35684.28637111402,0.8215785681444299
2021-05-26,-2,-1.6299709931424768,0.0,214.1,0.0,0.13354,200000,164315.71362888598,-35684.28637111402,0.8215785681444299
2021-05-27,0,-0.7711057779107279,0.0,205.1,0.0,0.12156,200000,164315.71362888598,-35684.28637111402,0.8215785681444299
2021-05-28,-1,-1.0205603810092851,448.41096394740197,183.22,-741162.4430712042,0.11085,200000,164315.71362888598,-35684.28637111402,0.8215785681444299
2021-05-29,0,0.05841959585063869,0.0,176.53,0.0,0.09952,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-05-30,0,-0.3650974777938713,0.0,181.8,0.0,0.10546,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-05-31,0,-0.4677884815869654,0.0,197.42,0.0,0.11584,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-01,-2,-1.2462455152767826,0.0,191.5,0.0,0.11807,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-02,0,-0.971090434958831,0.0,202.42,0.0,0.12325,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-03,-2,-2.2577408090678337,0.0,210.25,0.0,0.13955,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-04,-2,-1.8725495084958834,0.0,191.25,0.0,0.12624,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-05,-2,-1.4527639978679965,0.0,185.23,0.0,0.12037,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-06,-2,-1.6300151537504473,0.0,185.45,0.0,0.12362,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-07,0,-0.9916543404684113,0.0,172.58,0.0,0.11112,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-08,-1,-1.036459469914283,478.03577336571226,166.22,-735119.8653793014,0.10809,200000,158918.2124976974,-41081.78750230261,0.7945910624884869
2021-06-09,-1,-1.0032755591280464,478.03577336571226,176.76,-735119.8653793014,0.115,200000,169036.38781874295,-30963.61218125705,0.8451819390937148
2021-06-10,-1,-0.6660939695363376,478.03577336571226,170.04,-735119.8653793014,0.10851,200000,161053.05949541368,-38946.940504586324,0.8052652974770684
2021-06-11,0,-0.1252729226257148,0.0,165.71,0.0,0.10228,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-12,0,0.24243765659148162,0.0,163.5,0.0,0.09881,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-13,0,-0.16683524469043495,0.0,172.55,0.0,0.10765,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-14,0,0.03481749972472766,0.0,177.91,0.0,0.11048,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-15,0,-0.07682234036045694,0.0,171.94,0.0,0.10735,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-16,0,-0.2946894666209469,0.0,164.5,0.0,0.1041,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-17,0,-0.20198219937508136,0.0,163.93,0.0,0.1035,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-18,0,0.36000820517194326,0.0,155.32,0.0,0.0963,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-19,0,0.6836180240336788,0.0,150.94,0.0,0.09304,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-20,0,0.4693713644036468,0.0,153.28,0.0,0.09567,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-21,2,2.2445163186996635,0.0,123.09,0.0,0.07225,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-22,2,2.4081278000207975,0.0,119.37,0.0,0.06863,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-23,2,1.9403462247521828,0.0,127.43,0.0,0.07368,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-24,0,0.8663753344567054,0.0,131.43,0.0,0.07898,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-25,2,1.616004929179584,0.0,119.77,0.0,0.06936,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-26,2,2.0470726561747727,0.0,124.32,0.0,0.07002,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-27,2,1.6521233337168073,0.0,127.22,0.0,0.07213,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-28,0,0.05970681798942796,0.0,132.23,0.0,0.08006,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-29,0,-0.28027715538876163,0.0,140.85,0.0,0.08619,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-06-30,0,-0.005491748575533245,0.0,145.62,0.0,0.08791,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-01,0,0.3896953689963072,0.0,138.16,0.0,0.08205,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-02,0,0.004096656342152132,0.0,135.35,0.0,0.08151,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-03,0,0.3698027970789847,0.0,138.81,0.0,0.0823,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-04,0,0.35687346677516824,0.0,140.22,0.0,0.083,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-05,0,-0.13324207414422048,0.0,132.52,0.0,0.07964,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-06,0,-0.1252447043074604,0.0,134.94,0.0,0.08083,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-07,0,-0.3864459246084431,0.0,135.15,0.0,0.08135,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-08,0,0.13850466087716104,0.0,126.48,0.0,0.07484,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-09,0,0.5373198121552364,0.0,128.41,0.0,0.07503,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-10,2,1.5621901473599669,0.0,128.42,0.0,0.07295,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-11,0,0.9279172489660946,0.0,128.44,0.0,0.07395,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-12,2,1.4815553857617163,0.0,126.62,0.0,0.07179,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-13,2,1.8702394262569828,0.0,123.93,0.0,0.06916,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-14,0,0.5045036564671432,0.0,123.25,0.0,0.07127,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-15,2,2.102767622243152,0.0,122.87,0.0,0.06734,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-16,2,2.320041915965769,0.0,114.77,0.0,0.06174,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-17,2,2.0878048924422727,0.0,116.08,0.0,0.0622,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-18,2,1.4070122126203217,0.0,115.78,0.0,0.06325,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-19,2,3.827766302609671,0.0,137.98,0.0,0.05811,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-20,2,2.6902235157423617,0.0,125.26,0.0,0.0534,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-21,2,2.262176090985032,0.0,139.02,0.0,0.05862,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-22,2,1.6708322264736328,0.0,142.2,0.0,0.06207,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-23,2,1.39143401218704,0.0,142.76,0.0,0.06305,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-24,0,0.9775177196860226,0.0,140.89,0.0,0.06458,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-25,0,-0.18657871564075673,0.0,139.6,0.0,0.0742,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-26,0,-0.10808396432815692,0.0,142.17,0.0,0.07424,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-27,0,-0.1845766537119356,0.0,146.04,0.0,0.07648,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-28,0,0.3506851360514808,0.0,152.63,0.0,0.0742,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-29,0,0.7155668793478436,0.0,164.24,0.0,0.07592,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-30,0,0.1937119007116239,0.0,165.36,0.0,0.08048,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-07-31,0,-0.2917079478224667,0.0,163.77,0.0,0.08365,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-01,0,-0.09713175495539968,0.0,160.19,0.0,0.07955,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-02,0,-0.3003739145416725,0.0,161.75,0.0,0.08158,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-03,0,-0.38341731971938336,0.0,156.41,0.0,0.07885,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-04,0,-0.4106911921924348,0.0,161.58,0.0,0.08121,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-05,0,-0.8729319475599685,0.0,164.41,0.0,0.08607,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-06,-2,-1.2797603816213063,0.0,167.19,0.0,0.09123,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-07,-2,-1.305658427813745,0.0,170.34,0.0,0.09321,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-08,-1,-1.0644106919093501,479.1825402928478,161.62,-889258.0337826394,0.08709,200000,154890.96432426013,-45109.03567573987,0.7744548216213006
2021-08-09,-1,-0.4246751244348948,479.1825402928478,179.06,-889258.0337826394,0.09169,200000,167338.49478236755,-32661.505217632453,0.8366924739118378
2021-08-10,-2,-1.3559757296652883,0.0,175.82,0.0,0.09771,200000,157530.49257087335,-42469.50742912665,0.7876524628543667
2021-08-11,-2,-1.6900033455377348,0.0,181.49,0.0,0.10444,200000,157530.49257087335,-42469.50742912665,0.7876524628543667
2021-08-12,-1,-1.056267942392164,437.09903599021465,180.2,-794485.0341480399,0.09914,200000,157530.49257087335,-42469.50742912665,0.7876524628543667
2021-08-13,0,0.05427440704710243,0.0,204.6,0.0,0.10577,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-14,-2,-1.3201220309218404,0.0,199.02,0.0,0.11165,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-15,0,0.10380145452889716,0.0,215.87,0.0,0.1115,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-16,0,-0.3634074396059692,0.0,200.98,0.0,0.10664,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-17,0,0.3677821245041036,0.0,194.76,0.0,0.09954,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-18,2,2.3044675510610064,0.0,209.79,0.0,0.09745,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-19,2,1.7607836584552392,0.0,220.09,0.0,0.10442,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-20,2,1.896511638706801,0.0,232.73,0.0,0.108,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-21,2,2.0700402811307774,0.0,237.27,0.0,0.10701,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-22,2,2.337889436063362,0.0,255.26,0.0,0.1095,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-23,2,2.0418552941748964,0.0,270.58,0.0,0.11526,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-24,2,1.6327362167749513,0.0,248.16,0.0,0.10724,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-25,2,1.5600576146218597,0.0,264.46,0.0,0.11288,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-26,0,0.7779393763567396,0.0,232.1,0.0,0.10571,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-27,0,0.49675438617127315,0.0,242.3,0.0,0.11266,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-28,0,0.12612086847968446,0.0,236.4,0.0,0.11336,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-29,0,-0.08115928812696649,0.0,225.3,0.0,0.10997,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-30,0,-0.2888990972847263,0.0,216.6,0.0,0.10716,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-08-31,0,-0.12429730712929354,0.0,223.7,0.0,0.108,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-01,0,-0.19447984646275038,0.0,238.9,0.0,0.11516,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-02,0,-0.09736735361422405,0.0,239.0,0.0,0.11388,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-03,0,-0.4139678140097028,0.0,247.5,0.0,0.1194,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-04,0,-0.580346068631285,0.0,251.8,0.0,0.12219,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-05,-2,-1.2549075468417286,0.0,264.4,0.0,0.13274,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-06,-2,-1.5679474797296389,0.0,255.7,0.0,0.13082,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-07,0,-0.8204649887913656,0.0,207.3,0.0,0.10186,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-08,-2,-1.3737878392869647,0.0,201.7,0.0,0.10335,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-09,-2,-1.7291970737320361,0.0,202.5,0.0,0.10818,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-10,-2,-1.837860827539167,0.0,192.9,0.0,0.10638,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-11,-2,-1.6468326487096616,0.0,194.1,0.0,0.10696,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-12,-2,-1.4926407702587283,0.0,203.5,0.0,0.11178,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-13,0,-0.7672116326568295,0.0,196.6,0.0,0.10256,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-14,0,-0.6511769630762826,0.0,205.7,0.0,0.10679,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-15,0,-0.9966419735077832,0.0,209.0,0.0,0.11123,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-16,-1,-1.0737613076873365,365.17693679575996,208.3,-679710.0878791601,0.11191,200000,152132.7118691136,-47867.28813088639,0.7606635593455681
2021-09-17,-1,-1.0668005795400919,365.17693679575996,199.3,-679710.0878791601,0.10767,200000,145964.1486653441,-54035.85133465589,0.7298207433267205
2021-09-18,-1,-1.0566842455725667,365.17693679575996,199.4,-679710.0878791601,0.10832,200000,146442.47791614517,-53557.52208385483,0.7322123895807259
2021-09-19,-1,-0.5826547436471803,365.17693679575996,192.9,-679710.0878791601,0.10252,200000,140126.50931727357,-59873.490682726435,0.7006325465863679
2021-09-20,0,0.2101207985858623,0.0,170.1,0.0,0.08708,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-21,0,0.2582485717204567,0.0,157.4,0.0,0.08071,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
2021-09-22,0,-0.1212770504147166,0.0,175.5,0.0,0.09197,200000,149205.26937267208,-50794.730627327925,0.7460263468633603
