date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-28,2,1.6126997111541486,0.0,0.5186,0.0,0.039735,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-01,0,0.8556641373840536,0.0,0.5286,0.0,0.045729,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-02,0,0.7212643608558754,0.0,0.4999,0.0,0.043803,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-03,0,-0.00937873220697548,0.0,0.5203,0.0,0.052864,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-04,0,0.4423604991626187,0.0,0.5541,0.0,0.050284,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-05,2,1.3841564963889381,0.0,0.6913,0.0,0.05201,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-06,2,1.6869843636704076,0.0,0.7626,0.0,0.053272,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-07,2,1.4037757408872304,0.0,0.7888,0.0,0.05667,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-08,0,0.23929845944215697,0.0,0.7665,0.0,0.065316,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-09,0,0.253902680517835,0.0,0.7679,0.0,0.064429,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-10,0,0.4773136303708596,0.0,0.763,0.0,0.061343,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-11,0,-0.5359164440015826,0.0,0.7457,0.0,0.067237,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-12,0,-0.5840564370162162,0.0,0.742,0.0,0.065552,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-13,0,-0.4937207791840861,0.0,0.7699,0.0,0.067523,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-14,0,-0.23068737579335535,0.0,0.7764,0.0,0.066074,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-15,-2,-2.1576903114083668,0.0,0.7364,0.0,0.078901,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-16,-2,-1.615212874506127,0.0,0.722,0.0,0.074411,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-17,-2,-1.2059927256799317,0.0,0.7711,0.0,0.076673,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-18,-2,-1.2121870693711587,0.0,0.7644,0.0,0.077475,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-19,0,-0.9734682391128201,0.0,0.8133,0.0,0.080765,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-20,-2,-1.7959266509213092,0.0,0.7615,0.0,0.089496,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-21,-2,-1.6116984293740009,0.0,0.7915,0.0,0.093802,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-22,-1,-1.1248990689105485,129208.43172185907,0.7997,-1169278.6253999784,0.088369,200000,206655.96569594138,6655.965695941384,1.033279828479707
2021-03-23,-1,-0.39714506281014295,129208.43172185907,0.856,-1169278.6253999784,0.083028,200000,207685.28326362077,7685.283263620775,1.0384264163181038
2021-03-24,-2,-1.2361903397316443,0.0,0.7352,0.0,0.0846,200000,210582.89840286877,10582.89840286877,1.0529144920143438
2021-03-25,-1,-1.1924006091168402,152265.29168681763,0.6915,-1303725.133124915,0.080762,200000,210582.89840286877,10582.89840286877,1.0529144920143438
2021-03-26,-2,-1.2625365144608114,0.0,0.7518,0.0,0.090047,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-03-27,0,-0.03598100307270438,0.0,0.8921,0.0,0.088445,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-03-28,0,-0.2791764486857177,0.0,0.8781,0.0,0.090733,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-03-29,0,0.2024961157177681,0.0,0.937,0.0,0.092003,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-03-30,2,1.2945585957982604,0.0,1.0083,0.0,0.089331,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-03-31,2,1.5691334194711002,0.0,1.0245,0.0,0.087721,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-01,0,0.999172022542751,0.0,0.969,0.0,0.088056,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-02,2,1.4246173881372421,0.0,1.0801,0.0,0.094023,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-03,2,2.2709119684507026,0.0,1.1088,0.0,0.087307,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-04,2,2.1492835508990673,0.0,1.214,0.0,0.092423,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-05,0,0.8402645880892038,0.0,1.1686,0.0,0.102343,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-06,0,-0.2705850667054094,0.0,1.0994,0.0,0.111808,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-07,0,-0.7685210887475018,0.0,0.9606,0.0,0.105908,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-08,0,-0.5890733868919703,0.0,1.0825,0.0,0.116636,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-09,0,-0.5469177101389048,0.0,1.1855,0.0,0.125996,200000,213506.3891752185,13506.3891752185,1.0675319458760926
2021-04-10,-1,-1.0798489509577327,86622.19619247748,1.2324,-752196.2386917409,0.141922,200000,213506.38917521847,13506.389175218472,1.0675319458760923
2021-04-11,-1,-1.0394128602429251,86622.19619247748,1.2135,-752196.2386917409,0.139394,200000,209967.67757576794,9967.677575767942,1.0498383878788398
2021-04-12,-1,-0.7554303427031155,86622.19619247748,1.1638,-752196.2386917409,0.128931,200000,197792.32517957012,-2207.6748204298783,0.9889616258978506
2021-04-13,-2,-1.6401500043302304,0.0,1.1615,0.0,0.153447,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-14,-2,-1.9067973290776885,0.0,1.1461,0.0,0.168004,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-15,-2,-1.5946853060080632,0.0,1.2549,0.0,0.175601,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-16,-2,-1.993266404528405,0.0,1.3563,0.0,0.234485,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-17,-2,-1.7448422625212827,0.0,1.3005,0.0,0.226425,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-18,-2,-1.7526226791548611,0.0,1.2961,0.0,0.253321,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-19,-2,-1.5964082280227516,0.0,1.131,0.0,0.228215,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-20,-2,-1.6089712920056467,0.0,1.1021,0.0,0.251237,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-21,-2,-1.3483041682365413,0.0,1.0513,0.0,0.226271,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-22,-2,-1.2867649816835154,0.0,0.8442,0.0,0.190174,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-23,-2,-1.3678687187857217,0.0,0.7958,0.0,0.202086,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-24,-2,-1.254215387867782,0.0,0.7353,0.0,0.178425,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-25,-1,-1.0318157691838883,151544.5138299399,0.7533,-678303.5191211749,0.1683,200000,228316.96453618747,28316.964536187472,1.1415848226809373
2021-04-26,-1,-0.8452950684067596,151544.5138299399,0.8849,-678303.5191211749,0.18849,200000,261955.1706072641,61955.170607264095,1.3097758530363204
2021-04-27,-1,-0.7950790551472328,151544.5138299399,0.9627,-678303.5191211749,0.2081,200000,287046.8657931996,87046.86579319963,1.4352343289659981
2021-04-28,-1,-0.687650966371816,151544.5138299399,0.9299,-678303.5191211749,0.1984,200000,275496.66160410224,75496.66160410224,1.377483308020511
2021-04-29,-1,-0.5165762411452819,151544.5138299399,0.9307,-678303.5191211749,0.19127,200000,270781.5931238322,70781.5931238322,1.353907965619161
2021-04-30,-1,-0.350179468544274,151544.5138299399,1.0069,-678303.5191211749,0.20098,200000,288915.6122483402,88915.61224834021,1.444578061241701
2021-05-01,-1,-0.3449736912110408,151544.5138299399,0.9994,-678303.5191211749,0.20422,200000,289976.73179656826,89976.73179656826,1.4498836589828412
2021-05-02,-1,-0.4637491723589363,151544.5138299399,1.003,-678303.5191211749,0.21488,200000,297753.0075601878,97753.00756018778,1.488765037800939
2021-05-03,-1,-0.28257433113782465,151544.5138299399,1.0033,-678303.5191211749,0.21084,200000,295058.1246970872,95058.12469708722,1.4752906234854362
2021-05-04,-1,-0.37414557970884815,151544.5138299399,0.8662,-678303.5191211749,0.18753,200000,258470.1168202879,58470.11682028789,1.2923505841014395
2021-05-05,0,0.044972448955628304,0.0,0.9898,0.0,0.20705,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-06,0,0.9387343436468185,0.0,1.0975,0.0,0.21584,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-07,0,-0.2611912026983757,0.0,1.0584,0.0,0.2306,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-08,0,-0.009466369120613164,0.0,1.0369,0.0,0.2234,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-09,0,-0.7185011439615046,0.0,1.0338,0.0,0.23386,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-10,0,-0.6764814083848415,0.0,0.8988,0.0,0.20262,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-11,0,-0.16239318588653123,0.0,0.9724,0.0,0.21269,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-12,0,0.5265021737038466,0.0,0.7956,0.0,0.1666,200000,218760.9483813522,18760.94838135221,1.0938047419067611
2021-05-13,-1,-1.0456137925491897,135674.11832135462,0.8062,-600266.0201442,0.18222,200000,218760.94838135218,18760.94838135218,1.093804741906761
2021-05-14,-1,-0.9086617232974378,135674.11832135462,0.8414,-600266.0201442,0.18674,200000,226249.87975731568,26249.879757315677,1.1312493987865784
2021-05-15,-1,-0.8026160040393824,135674.11832135462,0.7817,-600266.0201442,0.17254,200000,209626.35740748316,9626.357407483156,1.0481317870374158
2021-05-16,-2,-1.2794166444239683,0.0,0.7794,0.0,0.17646,200000,218939.48247633394,18939.482476333942,1.0946974123816697
2021-05-17,-2,-1.202374994042264,0.0,0.6959,0.0,0.15775,200000,218939.48247633394,18939.482476333942,1.0946974123816697
2021-05-18,0,-0.7233942071560908,0.0,0.7277,0.0,0.16183,200000,218939.48247633394,18939.482476333942,1.0946974123816697
2021-05-19,1,1.1898853052890688,-212438.8535574752,0.5153,1039302.5846213517,0.10533,200000,218939.48247633394,18939.482476333942,1.0946974123816697
2021-05-20,2,4.240847130149421,0.0,2.4318,0.0,0.13077,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-21,2,1.9321297609229804,0.0,1.3506,0.0,0.10813,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-22,0,0.854090455067507,0.0,0.8925,0.0,0.09944,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-23,0,0.7194347587116934,0.0,0.7534,0.0,0.08638,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-24,0,0.516873875194896,0.0,0.9185,0.0,0.1124,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-25,0,0.7476073835504551,0.0,1.0436,0.0,0.11267,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-26,0,0.57056294460729,0.0,1.1722,0.0,0.13306,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-27,0,0.4614670428238962,0.0,1.065,0.0,0.1238,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-28,0,0.962774840334665,0.0,1.1689,0.0,0.10815,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-29,0,0.8114297220171707,0.0,1.0449,0.0,0.09896,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-30,0,0.4983971839271777,0.0,1.0348,0.0,0.10752,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-05-31,0,0.12509580728034522,0.0,1.0609,0.0,0.12588,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-01,0,0.07101662351661832,0.0,1.0147,0.0,0.12068,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-02,0,0.0031997161576202285,0.0,1.0517,0.0,0.12573,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-03,0,-0.25402448210864165,0.0,1.0986,0.0,0.14323,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-04,0,-0.2694484505767779,0.0,1.0087,0.0,0.12902,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-05,0,-0.3936619811896611,0.0,0.9579,0.0,0.12534,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-06,0,-0.3126798916925346,0.0,1.0378,0.0,0.12766,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-07,0,-0.3926637959722984,0.0,0.935,0.0,0.11458,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-08,0,-0.4836938796337028,0.0,0.9221,0.0,0.11285,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-09,0,-0.5353120647226529,0.0,0.9842,0.0,0.11996,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-10,0,-0.32075162696617976,0.0,0.9379,0.0,0.11204,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-11,0,-0.49164284994669144,0.0,0.8579,0.0,0.10482,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-12,-2,-1.2899450016962848,0.0,0.784,0.0,0.10624,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-13,0,-0.8704913609223384,0.0,0.8681,0.0,0.11244,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-14,0,-0.6425987811469113,0.0,0.8912,0.0,0.11334,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-15,0,-0.6764713192910785,0.0,0.8658,0.0,0.11135,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-16,0,-0.7996725700935833,0.0,0.8172,0.0,0.10752,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-17,0,-0.6839558737391881,0.0,0.8242,0.0,0.10726,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-18,0,-0.7981304727759039,0.0,0.7619,0.0,0.09957,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-19,0,-0.6377402093157505,0.0,0.7464,0.0,0.09639,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-20,-2,-1.7324241470233206,0.0,0.7205,0.0,0.0984,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-21,-2,-2.5329037001724313,0.0,0.5021,0.0,0.07332,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-22,-2,-2.6023417707583683,0.0,0.4694,0.0,0.07176,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-23,-2,-1.922937395178411,0.0,0.5098,0.0,0.07614,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-24,-1,-1.0032924555507239,521697.1355198085,0.5747,-3712013.6657575085,0.08077,200000,599638.6875664679,399638.6875664679,2.99819343783234
2021-06-25,-1,-0.9049515004951657,521697.1355198085,0.514,-3712013.6657575085,0.07209,200000,535751.3928216404,335751.39282164036,2.678756964108202
2021-06-26,0,-0.15430943965549987,0.0,0.5552,0.0,0.074,200000,584681.4491919258,384681.4491919258,2.9234072459596288
2021-06-27,0,-0.6205815631764001,0.0,0.5636,0.0,0.07806,200000,584681.4491919258,384681.4491919258,2.9234072459596288
2021-06-28,0,0.07920158972556574,0.0,0.5991,0.0,0.07942,200000,584681.4491919258,384681.4491919258,2.9234072459596288
2021-06-29,0,0.2154726478703131,0.0,0.6821,0.0,0.09008,200000,584681.4491919258,384681.4491919258,2.9234072459596288
2021-06-30,2,2.803741560370756,0.0,0.8245,0.0,0.09134,200000,584681.4491919258,384681.4491919258,2.9234072459596288
2021-07-01,2,2.022428719723828,0.0,0.735,0.0,0.08424,200000,584681.4491919258,384681.4491919258,2.9234072459596288
2021-07-02,1,1.109700269248236,-409268.8290577669,0.7143,3377709.123003615,0.08655,200000,584681.4491919258,384681.4491919258,2.9234072459596288
2021-07-03,2,1.3937408674718463,0.0,0.7438,0.0,0.08736,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-04,2,1.4587873790762416,0.0,0.7595,0.0,0.08778,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-05,2,2.2884108327517416,0.0,0.8009,0.0,0.08342,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-06,2,1.7963572874011262,0.0,0.7976,0.0,0.08446,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-07,2,1.9695254717633395,0.0,0.8286,0.0,0.0834,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-08,2,1.358181477507321,0.0,0.7214,0.0,0.07607,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-09,2,1.3278134274219147,0.0,0.7407,0.0,0.07703,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-10,2,1.321421329264325,0.0,0.7434,0.0,0.07597,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-11,2,1.2118145790691297,0.0,0.7617,0.0,0.07768,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-12,2,1.378039004798328,0.0,0.7601,0.0,0.07495,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-13,2,2.1276212451838004,0.0,0.8291,0.0,0.07294,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-14,2,1.3285825122909722,0.0,0.767,0.0,0.07256,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-15,1,1.1784707708860003,-409103.9499032349,0.726,4301991.130210726,0.06904,200000,594018.935259497,394018.935259497,2.970094676297485
2021-07-16,2,1.8261741442447992,0.0,0.753,0.0,0.06521,200000,621541.3679355915,421541.3679355915,3.1077068396779577
2021-07-17,1,1.130563197329079,-438693.7944209426,0.7084,4744590.594928179,0.0655,200000,621541.3679355915,421541.3679355915,3.1077068396779577
2021-07-18,1,0.7282025480248041,-438693.7944209426,0.7055,4744590.594928179,0.06755,200000,629995.5666513734,429995.5666513734,3.149977833256867
2021-07-19,1,0.8844275636848412,-438693.7944209426,0.6591,4744590.594928179,0.0618,200000,582358.7786694048,382358.7786694048,2.911793893347024
2021-07-20,1,0.5266750329964038,-438693.7944209426,0.6001,4744590.594928179,0.05773,200000,537165.3610772113,337165.36107721133,2.6858268053860566
2021-07-21,0,-0.10808021669899481,0.0,0.6524,0.0,0.06605,200000,594364.9906208082,394364.9906208082,2.971824953104041
2021-07-22,0,-0.20342713506876756,0.0,0.6707,0.0,0.06777,200000,594364.9906208082,394364.9906208082,2.971824953104041
2021-07-23,0,-0.7686714123935956,0.0,0.6797,0.0,0.07099,200000,594364.9906208082,394364.9906208082,2.971824953104041
2021-07-24,0,-0.7498048821226754,0.0,0.7003,0.0,0.07219,200000,594364.9906208082,394364.9906208082,2.971824953104041
2021-07-25,-1,-1.0436927877524635,420045.9297673556,0.7075,-3995462.4268674925,0.07438,200000,594364.9906208082,394364.9906208082,2.971824953104041
2021-07-26,-1,-0.9086917129803109,420045.9297673556,0.7453,-3995462.4268674925,0.07754,200000,622868.3880349156,422868.38803491555,3.1143419401745778
2021-07-27,-2,-1.6803301956116485,0.0,0.7566,0.0,0.08396,200000,612017.2655186215,412017.26551862154,3.060086327593108
2021-07-28,-2,-1.406039005583629,0.0,0.7575,0.0,0.08283,200000,612017.2655186215,412017.26551862154,3.060086327593108
2021-07-29,0,-0.6840221227966293,0.0,0.7966,0.0,0.08266,200000,612017.2655186215,412017.26551862154,3.060086327593108
2021-07-30,0,-0.7878839824678414,0.0,0.8208,0.0,0.08596,200000,612017.2655186215,412017.26551862154,3.060086327593108
2021-07-31,-2,-1.2768184281869115,0.0,0.8193,0.0,0.08962,200000,612017.2655186215,412017.26551862154,3.060086327593108
2021-08-01,-1,-1.1797682022520148,391065.3453793109,0.7825,-3569030.0065233354,0.08574,200000,612017.2655186215,412017.26551862154,3.060086327593108
2021-08-02,-1,-1.0585926363148952,391065.3453793109,0.7883,-3569030.0065233354,0.08606,200000,615427.534123909,415427.53412390896,3.077137670619545
2021-08-03,-1,-1.1280486467694002,391065.3453793109,0.7709,-3569030.0065233354,0.0854,200000,606267.4373100037,406267.4373100037,3.0313371865500183
2021-08-04,-1,-1.0429857206399233,391065.3453793109,0.7965,-3569030.0065233354,0.08841,200000,627021.4904713492,427021.4904713492,3.135107452356746
2021-08-05,-2,-1.3394930010456625,0.0,0.8006,0.0,0.09082,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-06,-2,-1.5513962340782443,0.0,0.8346,0.0,0.09665,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-07,-2,-1.8597987932045708,0.0,0.8649,0.0,0.10371,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-08,-2,-1.6954619264881867,0.0,0.85,0.0,0.1013,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-09,-2,-1.7448157072631512,0.0,0.8785,0.0,0.10574,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-10,-2,-1.695888960971465,0.0,0.8747,0.0,0.10633,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-11,-2,-1.5044608893078684,0.0,0.9151,0.0,0.11096,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-12,-2,-1.5923516372217805,0.0,0.8683,0.0,0.10725,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-13,-2,-2.0233322502198523,0.0,0.9299,0.0,0.12083,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-14,-2,-2.379257169870901,0.0,0.9328,0.0,0.13014,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-15,-2,-2.4610189289632314,0.0,0.9354,0.0,0.13937,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-16,-2,-1.681654664378143,0.0,0.9144,0.0,0.12869,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-17,-2,-1.2779442416261546,0.0,0.8641,0.0,0.11816,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-18,-2,-1.407536744354073,0.0,0.8471,0.0,0.11955,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-19,-2,-1.6360376615232857,0.0,0.8775,0.0,0.13013,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-20,-2,-1.3501992844669501,0.0,0.9117,0.0,0.13295,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-21,0,-0.9014184044655666,0.0,0.9182,0.0,0.12822,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-22,0,-0.8466750041411004,0.0,0.9149,0.0,0.12817,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-23,0,-0.499749072408077,0.0,0.9678,0.0,0.13164,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-24,2,3.11200928916488,0.0,1.3197,0.0,0.12128,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-25,2,1.3512051893012322,0.0,1.1726,0.0,0.1275,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-26,2,1.4925865534547742,0.0,1.0959,0.0,0.11591,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-27,1,1.0031014779677727,-270546.96274441795,1.1515,2433295.53698506,0.12803,200000,623069.6552003946,423069.65520039457,3.115348276001973
2021-08-28,2,1.3726365635534574,0.0,1.1745,0.0,0.12328,200000,640850.3891441952,440850.38914419524,3.2042519457209764
2021-08-29,1,1.050082273714134,-280705.3828927706,1.1415,2594115.888698977,0.12352,200000,640850.3891441952,440850.38914419524,3.2042519457209764
2021-08-30,1,1.04663986783655,-280705.3828927706,1.0925,2594115.888698977,0.11709,200000,610415.6602181151,410415.6602181151,3.0520783010905754
2021-08-31,1,0.8747238732711042,-280705.3828927706,1.129,2594115.888698977,0.12282,200000,635525.6907359463,435525.6907359463,3.1776284536797315
2021-09-01,1,0.24523769218232386,-280705.3828927706,1.1576,2594115.888698977,0.13728,200000,681064.7804372668,481064.7804372668,3.405323902186334
2021-09-02,0,-0.022043189499242794,0.0,1.1622,0.0,0.14307,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-03,0,0.1962012821658599,0.0,1.2082,0.0,0.14294,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-04,0,0.7078066171222478,0.0,1.3275,0.0,0.14477,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-05,0,0.4155894720306142,0.0,1.3703,0.0,0.15391,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-06,0,0.3936257164548003,0.0,1.3423,0.0,0.14998,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-07,0,0.47662682795183775,0.0,1.1209,0.0,0.12286,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-08,0,0.8165431316654627,0.0,1.1326,0.0,0.11837,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-09,0,0.8852653754176147,0.0,1.1803,0.0,0.12163,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-10,0,0.9820512998056801,0.0,1.1089,0.0,0.11252,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-11,0,0.8648436497276706,0.0,1.1309,0.0,0.11549,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-12,0,0.3885843791662351,0.0,1.1385,0.0,0.11984,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-13,0,0.9387617103864505,0.0,1.0848,0.0,0.11245,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-14,0,0.6952325805804587,0.0,1.1241,0.0,0.11764,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-15,0,0.6541676720710574,0.0,1.1647,0.0,0.12206,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-16,1,1.0258953914165383,-261379.83550263627,1.14,2553543.683888982,0.11669,200000,595946.0249460107,395946.0249460107,2.9797301247300534
2021-09-17,2,2.3671714627403193,0.0,1.1934,0.0,0.11145,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-18,2,2.0851540036682437,0.0,1.2201,0.0,0.11297,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-19,2,1.8129565422394598,0.0,1.1712,0.0,0.10824,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-20,2,1.8189561569465222,0.0,1.0144,0.0,0.09176,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-21,2,2.0018471254111376,0.0,0.9876,0.0,0.0861,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-22,2,1.3404369807291836,0.0,1.093,0.0,0.09956,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-23,2,1.2613246992069385,0.0,1.1219,0.0,0.10202,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-24,2,2.5083404085493726,0.0,1.1589,0.0,0.09229,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-25,2,2.0808952430619554,0.0,1.125,0.0,0.08994,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-26,2,1.4208221802451102,0.0,1.0964,0.0,0.09149,200000,623284.2770654296,423284.2770654296,3.116421385327148
2021-09-27,2,1.586013465487693,0.0,1.0672,0.0,0.08634,200000,623284.2770654296,423284.2770654296,3.116421385327148
