date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-02-24,2,1.7505532634290872,0.0,0.0031333,0.0,1.1956,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-02-25,2,1.6529116723089956,0.0,0.0029679,0.0,1.0979,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-02-26,2,1.2286028077285713,0.0,0.0028118,0.0,1.1196,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-02-27,0,0.8448400346021144,0.0,0.0026422,0.0,1.1489,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-02-28,0,0.5935417306432996,0.0,0.0024256,0.0,1.1247,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-01,0,0.7499284372952374,0.0,0.002807,0.0,1.2144,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-02,0,0.608678108451879,0.0,0.0026748,0.0,1.1847,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-03,0,0.4706737716322598,0.0,0.0026857,0.0,1.2171,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-04,0,0.062179054120743475,0.0,0.0024918,0.0,1.2712,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-05,0,0.45998259987589735,0.0,0.0030274,0.0,1.3285,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-06,0,0.4673644051658051,0.0,0.0029855,0.0,1.2805,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-07,0,0.3672272388991732,0.0,0.0030384,0.0,1.3112,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-08,0,0.271438216079669,0.0,0.0030073,0.0,1.3015,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-09,0,-0.041288302625287966,0.0,0.0031371,0.0,1.4244,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-10,0,0.21859836280709263,0.0,0.0030958,0.0,1.307,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-11,0,-0.308346152325227,0.0,0.0031403,0.0,1.39,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-12,0,-0.6058703562388396,0.0,0.0029625,0.0,1.321,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-13,2,3.1835363691540497,0.0,0.004619,0.0,1.378,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-14,2,3.922585411335666,0.0,0.0072737,0.0,1.311,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-15,2,2.8014741914253203,0.0,0.00708,0.0,1.2802,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-16,2,2.0215179549026048,0.0,0.0068416,0.0,1.3295,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-17,2,1.8408974911026112,0.0,0.0071676,0.0,1.3525,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-18,2,1.658210099239446,0.0,0.0071323,0.0,1.3245,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-19,2,1.8553490530765124,0.0,0.00815,0.0,1.334,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-20,2,1.286434000721082,0.0,0.0077178,0.0,1.4102,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-21,2,1.2683985949992105,0.0,0.0080067,0.0,1.4101,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-22,0,0.7831336182410421,0.0,0.00742,0.0,1.4771,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-23,0,0.46310855023763886,0.0,0.0076374,0.0,1.6571,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-24,0,0.7192338835654795,0.0,0.0072311,0.0,1.4053,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-25,1,1.0474237232906036,-11941111.0726628,0.0077737,69533.04505285305,1.335,200000,185653.23029111762,-14346.769708882377,0.9282661514555881
2021-03-26,2,1.7012736180852208,0.0,0.0104099,0.0,1.447,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-03-27,2,1.4995480674563826,0.0,0.0099946,0.0,1.3982,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-03-28,2,1.4542585849628138,0.0,0.0101872,0.0,1.3908,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-03-29,2,1.967705717530846,0.0,0.0129999,0.0,1.5107,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-03-30,2,2.8904731108774033,0.0,0.0181274,0.0,1.5266,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-03-31,2,2.0966422116824033,0.0,0.0167518,0.0,1.5381,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-01,2,1.910257308933081,0.0,0.0173532,0.0,1.5777,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-02,2,2.733716331764352,0.0,0.0242549,0.0,1.625,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-03,2,2.3476645557383438,0.0,0.0230732,0.0,1.4801,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-04,2,2.3263174113302596,0.0,0.0272443,0.0,1.5535,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-05,2,1.8013647495851342,0.0,0.0285997,0.0,1.7195,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-06,0,0.7850434686403357,0.0,0.0227351,0.0,1.8032,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-07,0,0.648420129988018,0.0,0.0204695,0.0,1.6591,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-08,0,0.56891151143018,0.0,0.0231061,0.0,1.8809,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-09,0,0.25453132118681443,0.0,0.0209399,0.0,1.8672,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-10,0,-0.2898327929603965,0.0,0.0191341,0.0,2.08,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-11,0,-0.3083061043646775,0.0,0.0197457,0.0,2.0996,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-12,0,-0.4003355697461643,0.0,0.0187987,0.0,2.0001,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-13,0,-0.7175849867046349,0.0,0.0187208,0.0,2.1742,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-14,0,-0.8960614258998782,0.0,0.01757,0.0,2.1199,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-15,0,-0.8667863852256442,0.0,0.0185614,0.0,2.1813,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-16,-1,-1.187353620462364,5503017.371810791,0.0190209,-41718.74975188357,2.509,200000,209344.68625495175,9344.686254951754,1.0467234312747589
2021-04-17,-1,-1.0432568540226295,5503017.371810791,0.0188709,-41718.74975188357,2.3274,200000,200943.10869423806,943.1086942380643,1.0047155434711903
2021-04-18,-2,-1.2908518061453709,0.0,0.0170608,0.0,2.3721,200000,214419.8537644052,14419.853764405212,1.072099268822026
2021-04-19,-1,-1.0608823832504444,6793435.746017628,0.0157814,-51513.51474255363,2.0812,200000,214419.8537644052,14419.853764405212,1.072099268822026
2021-04-20,-1,-1.0530218358278387,6793435.746017628,0.0160758,-51513.51474255363,2.1956,200000,222312.98733458095,22312.987334580946,1.1115649366729048
2021-04-21,-1,-0.997898765348747,6793435.746017628,0.0149,-51513.51474255363,2.0638,200000,207535.78434134484,7535.784341344843,1.0376789217067242
2021-04-22,-1,-0.9733436380959114,6793435.746017628,0.0127212,-51513.51474255363,1.8239,200000,180376.15435118304,-19623.84564881696,0.9018807717559152
2021-04-23,-1,-0.9330154216039359,6793435.746017628,0.0128001,-51513.51474255363,1.8719,200000,183384.80513918638,-16615.194860813615,0.9169240256959319
2021-04-24,-1,-0.7668410374713599,6793435.746017628,0.0120997,-51513.51474255363,1.6647,200000,167953.08248801852,-32046.917511981475,0.8397654124400926
2021-04-25,-1,-0.8338970641143295,6793435.746017628,0.011748,-51513.51474255363,1.6397,200000,164275.99326758028,-35724.006732419715,0.8213799663379014
2021-04-26,-1,-0.8266661794312233,6793435.746017628,0.014055,-51513.51474255363,1.9897,200000,197978.17969353672,-2021.8203064632835,0.9898908984676836
2021-04-27,-1,-0.5271543806606572,6793435.746017628,0.016473,-51513.51474255363,2.2069,200000,225593.44272949,25593.442729489994,1.12796721364745
2021-04-28,-1,-0.6626329013033554,6793435.746017628,0.015843,-51513.51474255363,2.1884,200000,220360.57818676165,20360.578186761646,1.1018028909338082
2021-04-29,-1,-0.5758696208595551,6793435.746017628,0.015375,-51513.51474255363,2.1037,200000,212818.05555893108,12818.055558931082,1.0640902777946555
2021-04-30,-1,-0.3010799097994807,6793435.746017628,0.016071,-51513.51474255363,2.1512,200000,219993.17878843064,19993.17878843064,1.0999658939421533
2021-05-01,0,0.10111108712241726,0.0,0.016197,0.0,2.109,200000,213028.5775782033,13028.577578203287,1.0651428878910165
2021-05-02,0,0.15164460564277124,0.0,0.015528,0.0,2.0433,200000,213028.5775782033,13028.577578203287,1.0651428878910165
2021-05-03,0,-0.2876206342597535,0.0,0.01529,0.0,2.0836,200000,213028.5775782033,13028.577578203287,1.0651428878910165
2021-05-04,0,-0.08556519440624738,0.0,0.013525,0.0,1.8319,200000,213028.5775782033,13028.577578203287,1.0651428878910165
2021-05-05,0,-0.2497154301123402,0.0,0.014775,0.0,2.0282,200000,213028.5775782033,13028.577578203287,1.0651428878910165
2021-05-06,-2,-1.8493513109139084,0.0,0.014982,0.0,2.2188,200000,213028.5775782033,13028.577578203287,1.0651428878910165
2021-05-07,-1,-1.1371937613807752,6992338.264892119,0.015233,-48770.27874958866,2.184,200000,213028.5775782033,13028.577578203287,1.0651428878910165
2021-05-08,-2,-1.5260937351302533,0.0,0.01477,0.0,2.1611,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-09,-2,-2.564850522430224,0.0,0.01442,0.0,2.2647,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-10,-2,-2.254268946166824,0.0,0.012672,0.0,2.0144,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-11,-2,-2.1451358854953835,0.0,0.01303,0.0,2.1175,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-12,-2,-2.3450364115324125,0.0,0.010559,0.0,1.817,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-13,-2,-2.075773015828206,0.0,0.01125,0.0,1.9589,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-14,-2,-1.374701776094408,0.0,0.011847,0.0,1.9569,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-15,-2,-1.5157066473467293,0.0,0.010849,0.0,1.8575,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-16,-2,-1.3758241117274392,0.0,0.011639,0.0,1.9991,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-17,-1,-1.0850871852315718,9780397.800321972,0.010999,-58123.295550973286,1.8508,200000,215149.19081148272,15149.190811482724,1.0757459540574137
2021-05-18,-1,-1.1099873082331546,9780397.800321972,0.011034,-58123.295550973286,1.8888,200000,217700.189965431,17700.189965430996,1.088500949827155
2021-05-19,-1,-0.3106174991955663,9780397.800321972,0.007187,-58123.295550973286,1.1294,200000,135936.16898618324,-64063.83101381676,0.6796808449309162
2021-05-20,0,-0.1337951972817072,0.0,0.008513,0.0,1.3223,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-21,0,0.6475109318293562,0.0,0.007614,0.0,1.1072,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-22,0,0.7823950927821041,0.0,0.007051,0.0,1.0244,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-23,0,0.4049133080104979,0.0,0.00601,0.0,0.9075,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-24,2,1.4735876920324522,0.0,0.007672,0.0,1.0765,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-25,2,3.182425114435157,0.0,0.009328,0.0,1.0832,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-26,2,2.2530390360783974,0.0,0.010742,0.0,1.2899,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-27,2,1.7784536282798686,0.0,0.009547,0.0,1.1728,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-28,2,1.5137811365044167,0.0,0.008392,0.0,1.0409,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-29,2,1.6173971981111266,0.0,0.008174,0.0,0.976,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-30,2,1.4215268709682898,0.0,0.008629,0.0,1.0321,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-05-31,1,1.0463097756782975,-11582793.144178992,0.009011,93632.85998223459,1.1147,200000,208745.0980443938,8745.098044393788,1.043725490221969
2021-06-01,1,0.5560048395706104,-11582793.144178992,0.008551,93632.85998223459,1.1197,200000,203885.17749798263,3885.1774979826296,1.0194258874899131
2021-06-02,0,-0.26413458048364935,0.0,0.008754,0.0,1.278,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-03,0,-0.45279251950873384,0.0,0.009274,0.0,1.3829,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-04,0,-0.4095524534259347,0.0,0.008559,0.0,1.2558,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-05,0,-0.42907121198735204,0.0,0.008355,0.0,1.2156,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-06,0,-0.5568536982638712,0.0,0.008559,0.0,1.2525,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-07,0,-0.32288358237207154,0.0,0.007787,0.0,1.0948,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-08,0,-0.6436026099637795,0.0,0.007943,0.0,1.1481,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-09,0,-0.6414803491563872,0.0,0.008231,0.0,1.182,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-10,0,-0.5512503460681468,0.0,0.007834,0.0,1.1132,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-11,0,-0.293214491857537,0.0,0.00752,0.0,1.0393,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-12,0,-0.36519984666954997,0.0,0.007354,0.0,1.0177,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-13,0,0.05157311124458249,0.0,0.008202,0.0,1.091,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-14,0,-0.133373259560829,0.0,0.008289,0.0,1.129,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-15,0,-0.2769768349935921,0.0,0.008067,0.0,1.1186,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-16,0,-0.09600702875195073,0.0,0.007755,0.0,1.0665,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-17,0,-0.5647877219575898,0.0,0.007689,0.0,1.1005,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-18,0,-0.1978031885994919,0.0,0.007206,0.0,1.0119,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-19,0,0.3729001614678023,0.0,0.007011,0.0,0.964,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-20,2,2.1672497802251476,0.0,0.007439,0.0,0.9605,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-21,2,2.5301074550012883,0.0,0.005966,0.0,0.7499,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-22,2,1.3505307498026784,0.0,0.005448,0.0,0.7139,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-23,0,0.6961086530420902,0.0,0.005925,0.0,0.7961,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-24,0,0.045054056422007174,0.0,0.006093,0.0,0.8391,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-25,0,-0.17605529000752096,0.0,0.005563,0.0,0.771,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-26,0,-0.40930589700993014,0.0,0.005647,0.0,0.7872,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-27,0,0.4222610815818771,0.0,0.005911,0.0,0.7979,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-28,0,-0.2582854631715342,0.0,0.005948,0.0,0.8205,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-29,0,0.31520182765343435,0.0,0.006248,0.0,0.8432,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-06-30,-1,-1.1555489983661689,15531480.281412335,0.006132,-109772.97958231955,0.8676,200000,190478.07417124088,-9521.925828759122,0.9523903708562044
2021-07-01,0,0.0022512707517288125,0.0,0.005876,0.0,0.8002,200000,187055.43429943413,-12944.565700565872,0.9352771714971706
2021-07-02,0,-0.9682451797797651,0.0,0.005883,0.0,0.8277,200000,187055.43429943413,-12944.565700565872,0.9352771714971706
2021-07-03,0,-0.14225546974036796,0.0,0.006057,0.0,0.8306,200000,187055.43429943413,-12944.565700565872,0.9352771714971706
2021-07-04,0,-0.11544380247573326,0.0,0.006169,0.0,0.8455,200000,187055.43429943413,-12944.565700565872,0.9352771714971706
2021-07-05,0,-0.33585660903115605,0.0,0.005957,0.0,0.822,200000,187055.43429943413,-12944.565700565872,0.9352771714971706
2021-07-06,-1,-1.0077370280144338,15512973.486435076,0.006029,-109748.55333221905,0.8522,200000,187055.43429943413,-12944.565700565872,0.9352771714971706
2021-07-07,-2,-2.1464695183376787,0.0,0.005991,0.0,0.8887,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-08,0,-0.9775103022421441,0.0,0.00574,0.0,0.8154,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-09,0,-0.7596624177106814,0.0,0.005803,0.0,0.8191,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-10,0,-0.30136203579077553,0.0,0.005689,0.0,0.7916,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-11,-2,-1.720259394677614,0.0,0.005761,0.0,0.8403,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-12,0,-0.5134828840449457,0.0,0.005621,0.0,0.7931,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-13,0,0.341367131427201,0.0,0.005462,0.0,0.7559,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-14,2,1.297441442130759,0.0,0.005484,0.0,0.7408,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-15,2,1.8557743930645743,0.0,0.005239,0.0,0.6936,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-16,2,1.9254071333830767,0.0,0.005015,0.0,0.6568,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-17,2,1.337465058852118,0.0,0.005169,0.0,0.6872,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-18,1,1.0817514441293858,-18737851.92496526,0.005114,140239.0966548695,0.6833,200000,191650.74948854465,-8349.25051145535,0.9582537474427233
2021-07-19,2,1.7181901083249578,0.0,0.004795,0.0,0.6247,200000,193891.38578845607,-6108.614211543929,0.9694569289422803
2021-07-20,1,1.0995695200480333,-21761098.292756014,0.004455,164314.73371903057,0.59,200000,193891.38578845607,-6108.614211543929,0.9694569289422803
2021-07-21,1,0.39116059152322097,-21761098.292756014,0.004785,164314.73371903057,0.6491,200000,210783.54898786027,10783.548987860268,1.0539177449393013
2021-07-22,1,0.8661981498185667,-21761098.292756014,0.004895,164314.73371903057,0.6513,200000,213538.76221424527,13538.762214245275,1.0676938110712264
2021-07-23,1,0.8343682209048965,-21761098.292756014,0.005155,164314.73371903057,0.6852,200000,224766.917243437,24766.917243436998,1.123834586217185
2021-07-24,0,-0.7332392186588672,0.0,0.005202,0.0,0.7329,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-07-25,0,-0.38132741365649314,0.0,0.005339,0.0,0.7427,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-07-26,2,1.7577672933589166,0.0,0.005932,0.0,0.7569,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-07-27,0,-0.7039132851012491,0.0,0.006306,0.0,0.8796,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-07-28,0,0.05930544845713304,0.0,0.006218,0.0,0.8423,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-07-29,0,-0.127432993120856,0.0,0.006245,0.0,0.8496,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-07-30,0,0.9500753103329951,0.0,0.006373,0.0,0.8352,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-07-31,-2,-2.4939560903402738,0.0,0.006315,0.0,0.9318,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-08-01,-1,-1.1118295561677893,14993281.185919305,0.006225,-106849.65699181188,0.8735,200000,186666.35076469535,-13333.649235304649,0.9333317538234768
2021-08-02,-2,-1.6431052485257498,0.0,0.006227,0.0,0.8955,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-03,0,-0.6251645113649066,0.0,0.006138,0.0,0.8512,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-04,0,-0.29680325568299537,0.0,0.006376,0.0,0.8751,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-05,0,0.2680754894752931,0.0,0.006532,0.0,0.88,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-06,2,3.0753540886951347,0.0,0.007851,0.0,0.9197,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-07,2,2.1323195793263405,0.0,0.007848,0.0,0.9394,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-08,2,2.966944758386393,0.0,0.008157,0.0,0.8794,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-09,2,2.3658225515082667,0.0,0.008541,0.0,0.9191,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-10,2,2.543725277765883,0.0,0.009772,0.0,0.9781,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-11,2,2.6455027006693843,0.0,0.011505,0.0,1.0562,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-12,2,1.9033885405061355,0.0,0.010991,0.0,1.0518,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-13,2,1.9103868535370951,0.0,0.012131,0.0,1.1139,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-14,2,1.2417414667352993,0.0,0.011825,0.0,1.1634,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-15,1,1.0596483947988586,-8016758.151189587,0.011787,80639.63844348154,1.1718,200000,188987.05665614334,-11012.943343856663,0.9449352832807167
2021-08-16,1,1.0568139896981383,-8016758.151189587,0.011304,80639.63844348154,1.1061,200000,179816.93822338205,-20183.06177661795,0.8990846911169103
2021-08-17,1,0.8573026084451524,-8016758.151189587,0.010245,80639.63844348154,1.0185,200000,164263.15901362326,-35736.840986376745,0.8213157950681163
2021-08-18,1,0.8929642906506456,-8016758.151189587,0.010253,80639.63844348154,1.0003,200000,162859.65165916143,-37140.348340838565,0.8142982582958072
2021-08-19,1,0.7500617182609425,-8016758.151189587,0.010762,80639.63844348154,1.0593,200000,171697.92022628232,-28302.079773717676,0.8584896011314116
2021-08-20,1,0.7062104985774738,-8016758.151189587,0.011314,80639.63844348154,1.1084,200000,180082.57697331393,-19917.42302668607,0.9004128848665697
2021-08-21,1,0.5150750155846591,-8016758.151189587,0.010777,80639.63844348154,1.0725,200000,172882.61482600414,-27117.385173995863,0.8644130741300207
2021-08-22,0,-0.05088283555143025,0.0,0.011033,0.0,1.1672,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-23,0,0.030970232954854765,0.0,0.011176,0.0,1.1563,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-24,0,0.294819232219499,0.0,0.010591,0.0,1.0567,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-25,0,0.2664407761730656,0.0,0.010917,0.0,1.0833,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-26,0,0.4219330399387319,0.0,0.00995,0.0,0.9727,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-27,0,0.1635819551580647,0.0,0.010566,0.0,1.0413,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-28,2,2.3288380631182473,0.0,0.011382,0.0,1.0135,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-29,2,1.635220095675207,0.0,0.011022,0.0,1.0045,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-30,1,1.1922549861159057,-8758402.453272164,0.010465,94921.9984191106,0.9656,200000,183313.3633469864,-16686.636653013586,0.9165668167349321
2021-08-31,1,0.8586779579898541,-8758402.453272164,0.010549,94921.9984191106,0.9891,200000,186279.73611591035,-13720.263884089654,0.9313986805795518
2021-09-01,0,-1.1667491198089879,0.0,0.011023,0.0,1.1333,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-02,-2,-2.935093346740016,0.0,0.012984,0.0,1.5463,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-03,-2,-2.765634450252955,0.0,0.012381,0.0,1.5744,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-04,-2,-3.184892602808108,0.0,0.012047,0.0,1.9835,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-05,-2,-1.8495116357928554,0.0,0.013077,0.0,1.8008,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-06,-2,-1.8552201737429266,0.0,0.012305,0.0,1.8015,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-07,-2,-1.7273228525836595,0.0,0.010046,0.0,1.518,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-08,-2,-1.4916611924958434,0.0,0.010142,0.0,1.5197,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-09,-2,-1.4129171355121146,0.0,0.010196,0.0,1.5672,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-10,-2,-1.3462542761629028,0.0,0.009741,0.0,1.5375,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-11,-1,-1.1245309757843232,8772896.057695663,0.009819,-57236.58896379649,1.505,200000,172282.1327810274,-27717.86721897259,0.8614106639051371
2021-09-12,-1,-0.9733580087324277,8772896.057695663,0.010011,-57236.58896379649,1.5119,200000,174361.46128795517,-25638.53871204483,0.8718073064397759
2021-09-13,-1,-0.7703182173888634,8772896.057695663,0.009609,-57236.58896379649,1.4021,200000,164550.17960453668,-35449.82039546332,0.8227508980226834
2021-09-14,-1,-0.9498944038337824,8772896.057695663,0.009865,-57236.58896379649,1.5609,200000,175885.21132275765,-24114.78867724235,0.8794260566137883
2021-09-15,-1,-0.8747623507974917,8772896.057695663,0.010107,-57236.58896379649,1.6074,200000,180669.7535555365,-19330.246444463497,0.9033487677776825
2021-09-16,-1,-0.7349879540889799,8772896.057695663,0.009743,-57236.58896379649,1.523,200000,172645.65128199087,-27354.348718009132,0.8632282564099544
2021-09-17,-1,-1.1759961886992947,8772896.057695663,0.009506,-57236.58896379649,1.7462,200000,183341.68157303642,-16658.318426963582,0.9167084078651822
2021-09-18,-1,-0.886749933110418,8772896.057695663,0.009731,-57236.58896379649,1.6658,200000,180713.76143332868,-19286.238566671323,0.9035688071666433
