date,statusList,zscore,XLMUSDT_position,XLMUSDT_price,IOSTUSDT_position,IOSTUSDT_price,init,total_asset,pnl,return
2021-02-23,-2,-1.946592291825959,0.0,0.38652,0.0,0.055317,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-24,-2,-1.5729788671183418,0.0,0.40538,0.0,0.052644,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-25,-1,-1.1977390880114887,230267.31432889352,0.38022,-2021804.8737791402,0.043304,200000,175104.4765082638,-24895.52349173621,0.875522382541319
2021-02-26,-1,-0.8500432171576576,230267.31432889352,0.4003,-2021804.8737791402,0.040312,200000,173679.0039976408,-26320.9960023592,0.868395019988204
2021-02-27,-1,-0.510222073707433,230267.31432889352,0.43792,-2021804.8737791402,0.039475,200000,180649.40968334064,-19350.590316659363,0.9032470484167032
2021-02-28,-1,-0.3150539732113826,230267.31432889352,0.40587,-2021804.8737791402,0.035048,200000,164318.81208287933,-35681.18791712067,0.8215940604143966
2021-03-01,-1,-0.48425622025405357,230267.31432889352,0.43069,-2021804.8737791402,0.04045,200000,180955.83675267737,-19044.163247322635,0.9047791837633868
2021-03-02,-1,-0.5173789327307532,230267.31432889352,0.41856,-2021804.8737791402,0.040816,200000,178902.67481367104,-21097.325186328962,0.8945133740683552
2021-03-03,-1,-0.6546650779441632,230267.31432889352,0.42052,-2021804.8737791402,0.044099,200000,185991.5841503726,-14008.415849627403,0.929957920751863
2021-03-04,-1,-0.7411528463913182,230267.31432889352,0.41182,-2021804.8737791402,0.045633,200000,187089.70719208842,-12910.29280791158,0.9354485359604421
2021-03-05,-1,-0.8796091405528171,230267.31432889352,0.40483,-2021804.8737791402,0.04828,200000,190831.8561658229,-9168.143834177114,0.9541592808291144
2021-03-06,-1,-0.6475450263601188,230267.31432889352,0.40142,-2021804.8737791402,0.045334,200000,184090.40746580798,-15909.592534192023,0.9204520373290399
2021-03-07,-1,-0.4775226452729454,230267.31432889352,0.41265,-2021804.8737791402,0.045319,200000,186645.98233261477,-13354.017667385226,0.9332299116630739
2021-03-08,-1,-0.25261544028114097,230267.31432889352,0.41821,-2021804.8737791402,0.04463,200000,186533.2450422496,-13466.75495775041,0.932666225211248
2021-03-09,-1,-0.25755800623685166,230267.31432889352,0.43186,-2021804.8737791402,0.046748,200000,193958.5766055032,-6041.4233944967855,0.9697928830275161
2021-03-10,-1,-0.29828666629938644,230267.31432889352,0.40889,-2021804.8737791402,0.045055,200000,185246.42074406042,-14753.579255939578,0.9262321037203021
2021-03-11,-1,-0.4079938468754314,230267.31432889352,0.40564,-2021804.8737791402,0.045976,200000,186360.1342612421,-13639.865738757886,0.9318006713062106
2021-03-12,-1,-0.2540723182137035,230267.31432889352,0.38657,-2021804.8737791402,0.043395,200000,176750.65819776617,-23249.34180223383,0.8837532909888308
2021-03-13,0,0.05787406885029398,0.0,0.40661,0.0,0.043814,200000,170058.84256875166,-29941.157431248343,0.8502942128437583
2021-03-14,0,-0.3279834293352303,0.0,0.38831,0.0,0.043502,200000,170058.84256875166,-29941.157431248343,0.8502942128437583
2021-03-15,0,-0.38856741949514306,0.0,0.38429,0.0,0.04261,200000,170058.84256875166,-29941.157431248343,0.8502942128437583
2021-03-16,0,-0.0983740770094357,0.0,0.39563,0.0,0.042184,200000,170058.84256875166,-29941.157431248343,0.8502942128437583
2021-03-17,0,-0.08024855641901164,0.0,0.40268,0.0,0.042714,200000,170058.84256875166,-29941.157431248343,0.8502942128437583
2021-03-18,0,-0.9565785892764264,0.0,0.39439,0.0,0.045688,200000,170058.84256875166,-29941.157431248343,0.8502942128437583
2021-03-19,-1,-1.1712036192951607,215340.68096129218,0.39486,-1808713.3071914196,0.047011,200000,170058.84256875166,-29941.157431248343,0.8502942128437583
2021-03-20,-2,-3.1514902179065176,0.0,0.41577,0.0,0.064004,200000,196291.53415895483,-3708.4658410451666,0.9814576707947742
2021-03-21,-2,-1.923848070194083,0.0,0.40347,0.0,0.055,200000,196291.53415895483,-3708.4658410451666,0.9814576707947742
2021-03-22,0,-0.8686453299487639,0.0,0.39238,0.0,0.04833,200000,196291.53415895483,-3708.4658410451666,0.9814576707947742
2021-03-23,0,-0.6078928975746537,0.0,0.39518,0.0,0.047852,200000,196291.53415895483,-3708.4658410451666,0.9814576707947742
2021-03-24,0,-0.6758576692697805,0.0,0.36153,0.0,0.044295,200000,196291.53415895483,-3708.4658410451666,0.9814576707947742
2021-03-25,0,-0.6618274823706982,0.0,0.36112,0.0,0.044273,200000,196291.53415895483,-3708.4658410451666,0.9814576707947742
2021-03-26,-1,-1.1033950197749365,255189.2019747203,0.3846,-1976672.9855691092,0.049652,200000,196291.53415895483,-3708.4658410451666,0.9814576707947742
2021-03-27,-1,-0.9317521940103896,255189.2019747203,0.38185,-1976672.9855691092,0.048931,200000,194164.582630929,-5835.417369070987,0.9708229131546451
2021-03-28,-1,-0.496814995216967,255189.2019747203,0.39755,-1976672.9855691092,0.049154,200000,198611.85117771407,-1388.1488222859334,0.9930592558885704
2021-03-29,-1,-0.8382996932310122,255189.2019747203,0.40446,-1976672.9855691092,0.052107,200000,206212.32388974493,6212.323889744934,1.0310616194487248
2021-03-30,-1,-1.0890833221884826,255189.2019747203,0.40076,-1976672.9855691092,0.053531,200000,208082.90617388888,8082.906173888885,1.0404145308694444
2021-03-31,-1,-0.8164863354400269,255189.2019747203,0.4056,-1976672.9855691092,0.053163,200000,208590.60625275713,8590.606252757134,1.0429530312637856
2021-04-01,-1,-0.5790088346736901,255189.2019747203,0.4243,-1976672.9855691092,0.054694,200000,216388.93067059066,16388.930670590664,1.0819446533529533
2021-04-02,-1,-0.489683965126478,255189.2019747203,0.43897,-1976672.9855691092,0.056503,200000,223708.35769445435,23708.357694454346,1.1185417884722717
2021-04-03,0,0.06700860545653019,0.0,0.40809,0.0,0.050236,200000,191451.516828141,-8548.483171859,0.957257584140705
2021-04-04,0,0.18540005622449948,0.0,0.42851,0.0,0.052547,200000,191451.516828141,-8548.483171859,0.957257584140705
2021-04-05,2,2.7229693417054817,0.0,0.53706,0.0,0.05326,200000,191451.516828141,-8548.483171859,0.957257584140705
2021-04-06,2,1.6805384981027267,0.0,0.54206,0.0,0.058393,200000,191451.516828141,-8548.483171859,0.957257584140705
2021-04-07,2,1.3941591315362365,0.0,0.47257,0.0,0.051696,200000,191451.516828141,-8548.483171859,0.957257584140705
2021-04-08,2,1.5052797292154725,0.0,0.505,0.0,0.054035,200000,191451.516828141,-8548.483171859,0.957257584140705
2021-04-09,1,1.0179928840037886,-196938.21551231408,0.48607,1772502.2851918398,0.054006,200000,191451.516828141,-8548.483171859,0.957257584140705
2021-04-10,2,2.4726848542586564,0.0,0.56192,0.0,0.053369,200000,207518.36443041725,7518.3644304172485,1.0375918221520863
2021-04-11,2,1.7801173458320092,0.0,0.5844,0.0,0.057351,200000,207518.36443041725,7518.3644304172485,1.0375918221520863
2021-04-12,1,1.0715637922172023,-175711.13480755387,0.59051,1691431.634963625,0.061344,200000,207518.36443041725,7518.3644304172485,1.0375918221520863
2021-04-13,2,1.260617759422159,0.0,0.65701,0.0,0.066042,200000,211256.80907406047,11256.809074060468,1.0562840453703024
2021-04-14,0,-0.17475021459315676,0.0,0.63505,0.0,0.074491,200000,211256.80907406047,11256.809074060468,1.0562840453703024
2021-04-15,0,-0.6888232983048911,0.0,0.63966,0.0,0.079609,200000,211256.80907406047,11256.809074060468,1.0562840453703024
2021-04-16,0,-0.24064238973552865,0.0,0.61005,0.0,0.07162,200000,211256.80907406047,11256.809074060468,1.0562840453703024
2021-04-17,-1,-1.1692538925861713,178616.44070045865,0.59137,-1351576.4732448335,0.078152,200000,211256.80907406047,11256.809074060468,1.0562840453703024
2021-04-18,-2,-1.6996777483617012,0.0,0.54459,0.0,0.078993,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-19,-2,-1.4511341998978504,0.0,0.49982,0.0,0.070423,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-20,0,-0.7776276620895403,0.0,0.52877,0.0,0.067435,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-21,0,-0.9706596999461168,0.0,0.48894,0.0,0.064149,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-22,0,0.15082098808630903,0.0,0.44951,0.0,0.050625,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-23,0,0.1293145470020323,0.0,0.45069,0.0,0.050674,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-24,0,0.4736872466756186,0.0,0.42507,0.0,0.045657,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-25,0,0.29243533368972346,0.0,0.4162,0.0,0.045949,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-26,0,-0.2712550026606215,0.0,0.486,0.0,0.057489,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-27,0,-0.6188730114025993,0.0,0.50963,0.0,0.063311,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-28,0,-0.465248603209044,0.0,0.49687,0.0,0.060991,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-29,0,-0.4744736012748084,0.0,0.49162,0.0,0.060761,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-04-30,0,-0.8408235511063659,0.0,0.52966,0.0,0.069114,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-01,0,-0.1124838556987679,0.0,0.54,0.0,0.065591,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-02,0,0.7272030013862953,0.0,0.55601,0.0,0.062992,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-03,0,0.5144388631071419,0.0,0.55044,0.0,0.064435,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-04,0,0.9339311078550105,0.0,0.50152,0.0,0.056743,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-05,2,1.9700270609664472,0.0,0.60473,0.0,0.061933,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-06,2,2.0290227160623546,0.0,0.65085,0.0,0.064511,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-07,1,1.1359101018886133,-175022.72488148898,0.63063,1653130.75309679,0.066767,200000,220749.16198402678,20749.16198402678,1.1037458099201338
2021-05-08,1,1.1508806802925495,-175022.72488148898,0.6138,1653130.75309679,0.064462,200000,213993.06313838324,13993.063138383237,1.0699653156919162
2021-05-09,2,1.5282386099992005,0.0,0.62804,0.0,0.063419,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-10,2,2.9416674216280962,0.0,0.65643,0.0,0.055236,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-11,2,2.6076967634899737,0.0,0.73465,0.0,0.059688,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-12,2,2.0744019658874744,0.0,0.59554,0.0,0.048843,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-13,2,2.1736060277455658,0.0,0.65366,0.0,0.050246,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-14,2,1.7601431127690632,0.0,0.66885,0.0,0.052246,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-15,2,2.093787836176594,0.0,0.68081,0.0,0.04807,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-16,2,1.87487799334874,0.0,0.71027,0.0,0.049391,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-17,2,1.5211400334411556,0.0,0.64323,0.0,0.045819,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-18,2,1.302815797458784,0.0,0.6454,0.0,0.046505,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-19,2,1.5755500368593636,0.0,0.44315,0.0,0.02961,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-20,0,0.9171431342637365,0.0,0.49469,0.0,0.036352,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-21,0,0.14984984847877814,0.0,0.41884,0.0,0.034814,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-22,0,0.1274657450854347,0.0,0.38917,0.0,0.032072,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-23,0,0.5844996141575687,0.0,0.362,0.0,0.027391,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-24,0,0.29728608204957746,0.0,0.43964,0.0,0.034283,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-25,0,0.3551879467824899,0.0,0.42922,0.0,0.032883,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-26,0,-0.015521197936928076,0.0,0.44368,0.0,0.035289,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-27,0,-0.3886866809098053,0.0,0.42058,0.0,0.034445,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-28,0,0.3089875092029918,0.0,0.39933,0.0,0.030096,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-29,0,-0.8163252440312045,0.0,0.36728,0.0,0.029807,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-30,0,-0.8373006393762629,0.0,0.37466,0.0,0.03034,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-05-31,0,-0.8468012059290837,0.0,0.40243,0.0,0.032602,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-06-01,0,0.2716050532740267,0.0,0.41864,0.0,0.031354,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-06-02,-1,-1.1468253489123026,269616.2068862844,0.4188,-3259584.522501542,0.034641,200000,225830.5348879518,25830.5348879518,1.129152674439759
2021-06-03,-1,-1.1869877390697872,269616.2068862844,0.4253,-3259584.522501542,0.035518,200000,230441.69585894654,30441.695858946536,1.1522084792947327
2021-06-04,-1,-1.0827048335801235,269616.2068862844,0.3845,-3259584.522501542,0.032123,200000,208375.0651640934,8375.065164093394,1.041875325820467
2021-06-05,-1,-0.8930871456229877,269616.2068862844,0.37488,-3259584.522501542,0.031068,200000,202342.4955826082,2342.495582608186,1.0117124779130409
2021-06-06,-1,-1.1286064743728386,269616.2068862844,0.38053,-3259584.522501542,0.032299,200000,207878.3756987151,7878.375698715099,1.0393918784935754
2021-06-07,-1,-1.1799652462485946,269616.2068862844,0.3463,-3259584.522501542,0.029729,200000,190272.28071416862,-9727.71928583138,0.9513614035708431
2021-06-08,-1,-0.31917612390355427,269616.2068862844,0.34928,-3259584.522501542,0.02846,200000,186939.3242516353,-13060.675748364709,0.9346966212581764
2021-06-09,-1,-0.2521728958820034,269616.2068862844,0.36501,-3259584.522501542,0.029771,200000,195453.7024949561,-4546.297505043913,0.9772685124747804
2021-06-10,-1,-1.13756309364929,269616.2068862844,0.33887,-3259584.522501542,0.028738,200000,185038.7840352045,-14961.215964795498,0.9251939201760225
2021-06-11,-2,-1.6086352156143824,0.0,0.31816,0.0,0.027774,200000,230581.14303296938,30581.143032969383,1.152905715164847
2021-06-12,0,0.18097192114674837,0.0,0.32784,0.0,0.026455,200000,230581.14303296938,30581.143032969383,1.152905715164847
2021-06-13,0,0.1258375748718774,0.0,0.34486,0.0,0.027951,200000,230581.14303296938,30581.143032969383,1.152905715164847
2021-06-14,-1,-1.1234633462989823,336124.11520841013,0.343,-3922248.46963614,0.029394,200000,230581.14303296938,30581.143032969383,1.152905715164847
2021-06-15,-2,-1.3314809178780813,0.0,0.33352,0.0,0.02902,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-16,0,-0.9542219457364607,0.0,0.31766,0.0,0.027293,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-17,0,-0.49751382399232735,0.0,0.31751,0.0,0.026825,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-18,0,-0.7968118945112216,0.0,0.29725,0.0,0.025468,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-19,0,-0.21261834900133986,0.0,0.28853,0.0,0.024234,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-20,2,1.3068743112670855,0.0,0.29739,0.0,0.02362,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-21,2,3.274600756421938,0.0,0.23581,0.0,0.017301,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-22,2,3.2023809381263155,0.0,0.23503,0.0,0.01617,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-23,2,1.8200411515729575,0.0,0.25546,0.0,0.0186,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-24,2,1.607661469120037,0.0,0.2688,0.0,0.019548,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-25,2,1.2142428710925444,0.0,0.24091,0.0,0.017821,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-26,1,1.0663300811998206,-465719.08323476586,0.2494,6281112.879015283,0.018492,200000,232300.67871750123,32300.67871750123,1.161503393587506
2021-06-27,2,1.2123523371211216,0.0,0.25979,0.0,0.018889,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-06-28,0,0.671047367445516,0.0,0.26349,0.0,0.019827,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-06-29,0,0.2677869727112256,0.0,0.2832,0.0,0.021902,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-06-30,0,-0.07209559866179069,0.0,0.28389,0.0,0.022451,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-01,0,-0.28981380801325646,0.0,0.2689,0.0,0.021505,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-02,-2,-2.165750373390813,0.0,0.26287,0.0,0.025264,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-03,-2,-1.8171733202219091,0.0,0.26394,0.0,0.025185,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-04,-2,-1.6784409594372052,0.0,0.26814,0.0,0.025675,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-05,-2,-1.5331786377998533,0.0,0.25326,0.0,0.02418,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-06,-2,-1.2314046544451391,0.0,0.26043,0.0,0.024184,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-07,-1,-1.186317384872023,457559.95900967467,0.25641,-4903165.709197204,0.023928,200000,234645.8981793414,34645.8981793414,1.173229490896707
2021-07-08,-1,-0.5593463938584016,457559.95900967467,0.24286,-4903165.709197204,0.020973,200000,213957.10606408253,13957.10606408253,1.0697855303204127
2021-07-09,-1,-0.5622158013091672,457559.95900967467,0.24566,-4903165.709197204,0.021263,200000,216660.19200497682,16660.192004976823,1.0833009600248842
2021-07-10,-1,-0.35352190408925366,457559.95900967467,0.24478,-4903165.709197204,0.020736,200000,213673.57091230137,13673.570912301366,1.0683678545615067
2021-07-11,-1,-0.545169716176499,457559.95900967467,0.24595,-4903165.709197204,0.0215,200000,217954.93466616934,17954.93466616934,1.0897746733308467
2021-07-12,-1,-0.6533411267005346,457559.95900967467,0.23834,-4903165.709197204,0.021302,200000,213502.0765676847,13502.076567684708,1.0675103828384236
2021-07-13,-1,-0.44886039733418853,457559.95900967467,0.23222,-4903165.709197204,0.020447,200000,206509.6029371819,6509.602937181888,1.0325480146859094
2021-07-14,0,0.0798205197916097,0.0,0.23994,0.0,0.020158,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-15,0,0.7501631396028839,0.0,0.24081,0.0,0.019146,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-16,2,1.2185812191242553,0.0,0.23513,0.0,0.01806,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-17,0,0.9723208341949152,0.0,0.2326,0.0,0.018432,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-18,0,0.8247120940469638,0.0,0.22977,0.0,0.018556,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-19,0,0.46809015155680933,0.0,0.21148,0.0,0.017635,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-20,0,0.3013371523594428,0.0,0.21192,0.0,0.017964,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-21,0,0.30561060566304965,0.0,0.22825,0.0,0.019419,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-22,2,1.7583916898516292,0.0,0.26356,0.0,0.020141,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-23,1,1.0949965710915381,-415407.5691375251,0.26925,5245684.644511708,0.021322,200000,223696.97598055727,23696.97598055727,1.1184848799027864
2021-07-24,0,-1.007320766043145,0.0,0.26706,0.0,0.024234,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-07-25,0,-0.9109067603855491,0.0,0.26172,0.0,0.023425,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-07-26,0,-0.6996742142017504,0.0,0.26019,0.0,0.022869,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-07-27,0,-0.9227271399569045,0.0,0.2629,0.0,0.02328,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-07-28,0,-0.4592101472764878,0.0,0.27016,0.0,0.023316,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-07-29,0,-0.8796709828691649,0.0,0.27244,0.0,0.02411,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-07-30,-2,-1.6184240300443868,0.0,0.27926,0.0,0.026136,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-07-31,-2,-1.8143258930994453,0.0,0.28422,0.0,0.0274,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-08-01,-1,-1.1716219435963182,377239.3101354857,0.27504,-4082788.331155865,0.025413,200000,207511.799719328,7511.7997193280025,1.03755899859664
2021-08-02,-2,-1.3070179435029028,0.0,0.27437,0.0,0.025796,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-03,0,-0.5969238860608533,0.0,0.27433,0.0,0.02455,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-04,0,-0.619335091259446,0.0,0.28056,0.0,0.025289,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-05,-2,-1.310350263253029,0.0,0.28022,0.0,0.026789,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-06,-2,-1.404598357495754,0.0,0.28532,0.0,0.02775,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-07,0,-0.7174847199504901,0.0,0.30745,0.0,0.028622,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-08,0,-0.7100439641747878,0.0,0.28716,0.0,0.026864,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-09,0,-0.7209975284297244,0.0,0.2986,0.0,0.028102,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-10,0,-0.7687817421605677,0.0,0.31019,0.0,0.02945,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-11,0,0.012177659506656469,0.0,0.33718,0.0,0.030708,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-12,0,-0.028096714560312156,0.0,0.32876,0.0,0.030228,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-13,0,0.7131182427617445,0.0,0.35999,0.0,0.032278,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-14,2,2.538441926781536,0.0,0.39474,0.0,0.032696,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-15,2,1.814190382417113,0.0,0.39079,0.0,0.033024,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-16,1,1.067700633331183,-281900.7999191331,0.37128,3240275.192531987,0.032301,200000,209328.25798795145,9328.257987951452,1.0466412899397572
2021-08-17,1,0.6054623195996889,-281900.7999191331,0.3412,3240275.192531987,0.030356,200000,194546.3466769092,-5453.65332309081,0.972731733384546
2021-08-18,1,0.7593011597910114,-281900.7999191331,0.34151,3240275.192531987,0.030185,200000,194079.6488669612,-5920.351133038814,0.9703982443348059
2021-08-19,1,1.1888584147949326,-281900.7999191331,0.36732,3240275.192531987,0.031719,200000,206326.09065821805,6326.090658218047,1.0316304532910903
2021-08-20,2,1.346138916304917,0.0,0.38489,0.0,0.032816,200000,211496.18615069694,11496.186150696944,1.0574809307534847
2021-08-21,-1,-1.0302050712575497,-284521.46548106783,0.37167,2996970.1877667136,0.035285,200000,211496.18615069694,11496.186150696944,1.0574809307534847
2021-08-22,-2,-1.7791476965843809,0.0,0.37232,0.0,0.037027,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-23,-2,-2.8593266305512883,0.0,0.37873,0.0,0.043006,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-24,-2,-2.274399812084592,0.0,0.35037,0.0,0.039731,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-25,-2,-2.4439848647876055,0.0,0.35894,0.0,0.044358,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-26,-2,-2.350096887962503,0.0,0.3348,0.0,0.04423,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-27,-2,-1.9214822969235115,0.0,0.3571,0.0,0.04659,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-28,-2,-1.6758211326018044,0.0,0.3476,0.0,0.04541,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-29,-2,-1.3942063405746457,0.0,0.3431,0.0,0.04384,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-30,-1,-1.16730805519789,328476.8951232158,0.3296,-2626540.1414995617,0.04122,200000,216531.96926522386,16531.96926522386,1.0826598463261192
2021-08-31,-1,-1.033751311685295,328476.8951232158,0.3393,-2626540.1414995617,0.04221,200000,222318.4698880036,22318.4698880036,1.111592349440018
2021-09-01,-1,-0.9278442636574824,328476.8951232158,0.3534,-2626540.1414995617,0.04386,200000,231283.78534271524,31283.785342715244,1.1564189267135763
2021-09-02,-1,-0.8549600950423526,328476.8951232158,0.359,-2626540.1414995617,0.04472,200000,235382.08047709486,35382.08047709486,1.1769104023854742
2021-09-03,-2,-1.2769402704092658,0.0,0.3688,0.0,0.05212,200000,232284.962518739,32284.96251873899,1.161424812593695
2021-09-04,-2,-1.5638904800978732,0.0,0.3699,0.0,0.05884,200000,232284.962518739,32284.96251873899,1.161424812593695
2021-09-05,-2,-1.313891553297107,0.0,0.3976,0.0,0.06122,200000,232284.962518739,32284.96251873899,1.161424812593695
2021-09-06,-1,-1.1462902320808879,273985.56560360815,0.4239,-1807665.0779668402,0.06425,200000,232284.962518739,32284.96251873899,1.161424812593695
2021-09-07,-2,-1.2746171287435446,0.0,0.3358,0.0,0.0541,200000,238075.29030705345,38075.29030705345,1.1903764515352673
2021-09-08,-2,-2.2368713223066563,0.0,0.3298,0.0,0.07866,200000,238075.29030705345,38075.29030705345,1.1903764515352673
2021-09-09,-2,-2.100974247443431,0.0,0.3326,0.0,0.07978,200000,238075.29030705345,38075.29030705345,1.1903764515352673
2021-09-10,-2,-1.8626610093921852,0.0,0.3169,0.0,0.07458,200000,238075.29030705345,38075.29030705345,1.1903764515352673
2021-09-11,-2,-1.5878781525865515,0.0,0.3252,0.0,0.07282,200000,238075.29030705345,38075.29030705345,1.1903764515352673
2021-09-12,-2,-1.3731111986098503,0.0,0.3326,0.0,0.07294,200000,238075.29030705345,38075.29030705345,1.1903764515352673
2021-09-13,-1,-1.1208418145789134,373627.2603688849,0.3186,-1786815.4481165826,0.06662,200000,238075.29030705345,38075.29030705345,1.1903764515352673
2021-09-14,-1,-1.1958773595470134,373627.2603688849,0.3313,-1786815.4481165826,0.07417,200000,256310.8131470185,56310.81314701849,1.2815540657350923
2021-09-15,-1,-1.178742783611925,373627.2603688849,0.341,-1786815.4481165826,0.0795,200000,269458.72391105804,69458.72391105804,1.3472936195552903
