date,statusList,zscore,VETUSDT_position,VETUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-03,-1,-1.0750827495802733,6245943.399757322,0.0167,-1455179.3356019433,0.07168,200000,208614.50955189456,8614.50955189456,1.043072547759473
2020-08-04,-1,-0.82472049921239,6245943.399757322,0.018734,-1455179.3356019433,0.07713,200000,229249.48580603156,29249.48580603156,1.1462474290301579
2020-08-05,-2,-1.2215067173609997,0.0,0.018793,0.0,0.08762,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-06,-2,-1.3024335609668345,0.0,0.019704,0.0,0.097,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-07,-2,-1.3134420892595018,0.0,0.018671,0.0,0.09591,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-08,0,-0.6737991494775486,0.0,0.020815,0.0,0.09248,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-09,0,-0.4574465259386814,0.0,0.021929,0.0,0.09382,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-10,0,-0.9897462555211969,0.0,0.021422,0.0,0.10691,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-11,0,-0.6886972832059102,0.0,0.019966,0.0,0.09418,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-12,0,-0.6315131970983852,0.0,0.020429,0.0,0.09679,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-13,0,-0.6719451683563087,0.0,0.019598,0.0,0.09497,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-14,-2,-1.3582776274495276,0.0,0.020513,0.0,0.11117,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-15,-2,-2.4455458442230174,0.0,0.019575,0.0,0.11678,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-16,-2,-2.7280551763545056,0.0,0.019842,0.0,0.1361,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-17,-2,-2.6167811516198496,0.0,0.02002,0.0,0.15761,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-18,-2,-2.1640988001844783,0.0,0.019089,0.0,0.15153,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-19,-2,-1.5591210767863946,0.0,0.017857,0.0,0.12791,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-20,0,-0.8102332830805357,0.0,0.019392,0.0,0.118,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-21,0,-0.5709934072874325,0.0,0.017962,0.0,0.10529,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-22,-2,-1.2534009805522752,0.0,0.018165,0.0,0.12928,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-23,0,-0.8232238806701537,0.0,0.017889,0.0,0.11671,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-24,0,-0.9664188786717256,0.0,0.01817,0.0,0.12526,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-25,0,-0.7899831873098146,0.0,0.016883,0.0,0.11393,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-26,0,-0.6403241165193243,0.0,0.017113,0.0,0.11347,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-27,0,-0.5097795204536553,0.0,0.015933,0.0,0.10399,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-28,0,-0.4711434267448804,0.0,0.016317,0.0,0.10736,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-29,0,-0.45624457066139446,0.0,0.016744,0.0,0.1115,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-30,0,-0.8401465381637765,0.0,0.017113,0.0,0.12439,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-08-31,0,-0.13219052229413855,0.0,0.017372,0.0,0.11328,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-09-01,0,0.03311642393826066,0.0,0.016989,0.0,0.11023,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-09-02,0,-0.12620605199573628,0.0,0.015995,0.0,0.10744,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-09-03,-1,-1.164155195591621,8860783.789423054,0.012343,-1190083.2895848614,0.0919,200000,218737.3086256975,18737.308625697508,1.0936865431284875
2020-09-04,0,0.8260542286271577,0.0,0.014268,0.0,0.091,200000,200609.22487043176,609.2248704317608,1.003046124352159
2020-09-05,2,1.278097192566276,0.0,0.012101,0.0,0.07406,200000,200609.22487043176,609.2248704317608,1.003046124352159
2020-09-06,0,-0.23897134993403998,0.0,0.012354,0.0,0.08408,200000,200609.22487043176,609.2248704317608,1.003046124352159
2020-09-07,0,-0.6082861985142335,0.0,0.012201,0.0,0.08422,200000,200609.22487043176,609.2248704317608,1.003046124352159
2020-09-08,1,1.092322097814339,-8276641.012890163,0.012119,1335436.192720222,0.07511,200000,200609.22487043176,609.2248704317608,1.003046124352159
2020-09-09,2,1.6751634210612574,0.0,0.012841,0.0,0.07683,200000,204288.00943025964,4288.009430259641,1.021440047151298
2020-09-10,0,-0.1038444363948361,0.0,0.013005,0.0,0.08685,200000,204288.00943025964,4288.009430259641,1.021440047151298
2020-09-11,1,1.1021372970621972,-7715386.7146408195,0.013239,1237809.073135359,0.08252,200000,204288.00943025964,4288.009430259641,1.021440047151298
2020-09-12,1,0.38729658614507284,-7715386.7146408195,0.013419,1237809.073135359,0.0867,200000,210850.82096460077,10850.820964600774,1.0542541048230039
2020-09-13,2,1.690933927590273,0.0,0.01281,0.0,0.07655,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-14,2,2.0255903166474196,0.0,0.012861,0.0,0.07402,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-15,2,2.7639317042304055,0.0,0.012569,0.0,0.06568,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-16,2,1.560248227945066,0.0,0.01246,0.0,0.06971,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-17,2,2.2593408221275775,0.0,0.013514,0.0,0.06896,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-18,2,2.723019460579862,0.0,0.01443,0.0,0.06569,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-19,2,2.390907936650934,0.0,0.015265,0.0,0.06784,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-20,2,1.81194004200029,0.0,0.014476,0.0,0.06626,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-21,2,1.6046583684287854,0.0,0.012605,0.0,0.05752,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-22,2,1.5550321855700617,0.0,0.01234,0.0,0.05516,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-23,2,1.8566303944191915,0.0,0.011381,0.0,0.04735,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-24,0,0.934106165756371,0.0,0.012385,0.0,0.05764,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-25,0,0.7377859008501837,0.0,0.012909,0.0,0.06113,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-26,0,0.8710764798697447,0.0,0.012851,0.0,0.05893,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-27,0,0.6947468292418169,0.0,0.012741,0.0,0.05924,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-28,0,0.237987075737197,0.0,0.012765,0.0,0.06259,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-29,0,-0.5174864396852352,0.0,0.013169,0.0,0.07136,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-09-30,0,-0.18160177326898194,0.0,0.013519,0.0,0.06888,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-10-01,0,0.16051880750587322,0.0,0.012732,0.0,0.06166,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-10-02,0,0.5482759134378399,0.0,0.011859,0.0,0.05477,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-10-03,1,1.1876983282900955,-8875024.648449477,0.011739,2041220.8924010268,0.05104,200000,208367.8286962968,8367.828696296812,1.041839143481484
2020-10-04,1,0.707025529399875,-8875024.648449477,0.011657,2041220.8924010268,0.05235,200000,210314.0760441693,10314.076044169313,1.0515703802208465
2020-10-05,1,0.45639906534669245,-8875024.648449477,0.011383,2041220.8924010268,0.05177,200000,206698.41117290157,6698.411172901571,1.0334920558645078
2020-10-06,1,1.0539146270903021,-8875024.648449477,0.010106,2041220.8924010268,0.04407,200000,179647.60382534366,-20352.396174656344,0.8982380191267183
2020-10-07,2,1.7837431993744834,0.0,0.011227,0.0,0.04642,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-08,0,-0.15637369627373848,0.0,0.011012,0.0,0.05109,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-09,0,-0.2659962890406045,0.0,0.011455,0.0,0.05365,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-10,0,0.10791832266869468,0.0,0.0114,0.0,0.05217,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-11,0,-0.3062765624115483,0.0,0.011436,0.0,0.05378,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-12,0,-0.4160402917785738,0.0,0.011377,0.0,0.05404,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-13,0,0.1438061193636474,0.0,0.011482,0.0,0.053,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-14,0,-0.025312267598886093,0.0,0.011139,0.0,0.05191,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-15,0,0.19508910726913153,0.0,0.010963,0.0,0.05039,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-16,2,1.932265083946728,0.0,0.010591,0.0,0.04366,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-17,1,1.1047688108407514,-9703961.4397153,0.010988,2259049.3283811803,0.0472,200000,213254.25659918343,13254.256599183427,1.0662712829959171
2020-10-18,2,1.371473099618681,0.0,0.011627,0.0,0.04868,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-19,0,0.5350379489593459,0.0,0.011396,0.0,0.05006,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-20,2,1.395903182666385,0.0,0.010781,0.0,0.04514,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-21,2,2.032893454461972,0.0,0.011339,0.0,0.04545,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-22,2,1.6603574573184565,0.0,0.012155,0.0,0.04901,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-23,0,0.2326988486459485,0.0,0.012218,0.0,0.05312,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-24,0,-0.7164238001759651,0.0,0.012282,0.0,0.05642,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-25,0,0.2650273975061978,0.0,0.01179,0.0,0.0511,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-26,0,0.7860233338238952,0.0,0.011368,0.0,0.04778,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-27,1,1.155349893474983,-9503592.566101905,0.01137,2307406.5230958504,0.04683,200000,216111.69495315733,16111.694953157334,1.0805584747657866
2020-10-28,1,0.5208830594315312,-9503592.566101905,0.010638,2307406.5230958504,0.04518,200000,205347.84443166258,5347.844431662583,1.026739222158313
2020-10-29,0,-0.5709185082697416,0.0,0.010186,0.0,0.04583,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-10-30,0,-0.5047232901897127,0.0,0.01008,0.0,0.04512,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-10-31,0,-0.47640789943496764,0.0,0.009895,0.0,0.04405,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-01,0,0.0995094805977239,0.0,0.010505,0.0,0.04523,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-02,2,1.4946169291221947,0.0,0.01005,0.0,0.0404,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-03,2,1.484509612826717,0.0,0.00925,0.0,0.03699,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-04,0,0.20505349764623418,0.0,0.009398,0.0,0.03956,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-05,0,0.9291552815980826,0.0,0.009721,0.0,0.03972,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-06,2,1.7862089366585667,0.0,0.011196,0.0,0.04374,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-07,2,1.8092749194890991,0.0,0.010383,0.0,0.04005,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-08,2,1.9456567912495102,0.0,0.011122,0.0,0.04196,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-09,2,1.465997958350129,0.0,0.011035,0.0,0.04225,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-10,0,0.8842493698143423,0.0,0.011583,0.0,0.0457,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-11,0,0.8171455452229763,0.0,0.01134,0.0,0.04484,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-12,0,0.8782238327215566,0.0,0.010644,0.0,0.04173,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-13,0,0.9252278434391631,0.0,0.011814,0.0,0.046,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-14,0,0.528074797008731,0.0,0.011245,0.0,0.04454,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-15,1,1.0228111851303725,-9383406.46245079,0.011039,2442429.2369486974,0.04241,200000,207166.84787798853,7166.847877988534,1.0358342393899427
2020-11-16,2,1.2356164329164574,0.0,0.011336,0.0,0.04279,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-17,0,-0.42069140754630996,0.0,0.012346,0.0,0.05092,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-18,0,0.33746902218941327,0.0,0.011777,0.0,0.04639,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-19,-2,-2.519237657260913,0.0,0.011504,0.0,0.05311,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-20,-2,-1.9144326865100314,0.0,0.012059,0.0,0.05373,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-21,0,-0.24833212123762133,0.0,0.014426,0.0,0.05839,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-22,0,0.4667584158639563,0.0,0.013905,0.0,0.05424,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-23,0,0.2441826062374301,0.0,0.016023,0.0,0.06314,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-24,0,0.6453199854410429,0.0,0.016174,0.0,0.06227,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-25,2,1.8044082283390424,0.0,0.016548,0.0,0.05959,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-26,2,2.3841276159376257,0.0,0.014627,0.0,0.04975,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-27,2,2.00305740168691,0.0,0.014487,0.0,0.0493,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-28,2,1.7930485849890787,0.0,0.01535,0.0,0.05209,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-29,2,1.902086601475808,0.0,0.015151,0.0,0.04992,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-11-30,2,2.013460941674776,0.0,0.015972,0.0,0.05069,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-01,2,1.2926614501660354,0.0,0.014737,0.0,0.04903,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-02,2,1.491799294290521,0.0,0.016405,0.0,0.05272,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-03,2,1.4394410566166678,0.0,0.017397,0.0,0.05524,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-04,2,1.2232594575959042,0.0,0.015698,0.0,0.05021,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-05,2,1.4888303387739152,0.0,0.017484,0.0,0.05347,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-06,2,1.3954944855906208,0.0,0.017144,0.0,0.05201,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-07,2,1.5321126775883624,0.0,0.018137,0.0,0.05318,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-08,2,1.3839047274375735,0.0,0.016382,0.0,0.04793,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-09,2,1.395470139385022,0.0,0.016758,0.0,0.04855,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-10,0,0.5317802641152445,0.0,0.015937,0.0,0.05014,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-11,0,0.03865499349430241,0.0,0.015587,0.0,0.05096,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-12,0,0.6887505138441423,0.0,0.016497,0.0,0.05069,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-13,0,0.25055467985136454,0.0,0.01647,0.0,0.05199,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-14,0,-0.1830532675938978,0.0,0.01637,0.0,0.05268,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-15,0,0.08123309737785686,0.0,0.016501,0.0,0.05202,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-16,0,-0.5202432919450598,0.0,0.017274,0.0,0.05589,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-17,-2,-1.2013494712185961,0.0,0.017092,0.0,0.05699,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-18,-2,-1.7935533259958525,0.0,0.017424,0.0,0.05995,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-19,-2,-1.4395917381052978,0.0,0.017373,0.0,0.05898,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-20,-2,-1.5800769721838512,0.0,0.016325,0.0,0.05643,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-21,-2,-1.2695540282507094,0.0,0.015523,0.0,0.05289,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-22,-1,-1.1412424425199672,6592203.749441653,0.015854,-1938653.2784946756,0.05391,200000,209025.59648729593,9025.59648729593,1.0451279824364796
2020-12-23,-2,-2.3580876584561756,0.0,0.013236,0.0,0.0505,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-24,0,-0.9248270275421334,0.0,0.014893,0.0,0.05129,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-25,-2,-1.2349507916615363,0.0,0.014598,0.0,0.052,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-26,0,0.9042523872444863,0.0,0.016471,0.0,0.05031,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-27,0,0.2531203880091343,0.0,0.016542,0.0,0.05313,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-28,2,2.625048087921843,0.0,0.020212,0.0,0.05469,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-29,2,3.011952299022471,0.0,0.021135,0.0,0.05231,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-30,2,2.0823018910480786,0.0,0.0202,0.0,0.05205,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2020-12-31,2,1.265362828541066,0.0,0.018754,0.0,0.05152,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2021-01-01,1,1.012210766869101,-5765094.956531266,0.019052,2059564.7686449215,0.05333,200000,219673.17822366735,19673.178223667346,1.0983658911183367
2021-01-02,2,1.6353451004592605,0.0,0.019993,0.0,0.05127,200000,229340.8360011718,29340.83600117179,1.1467041800058588
2021-01-03,2,2.560556649469558,0.0,0.026226,0.0,0.05671,200000,229340.8360011718,29340.83600117179,1.1467041800058588
2021-01-04,2,1.6766835653497607,0.0,0.024598,0.0,0.05723,200000,229340.8360011718,29340.83600117179,1.1467041800058588
2021-01-05,2,1.7809670905313617,0.0,0.027964,0.0,0.06182,200000,229340.8360011718,29340.83600117179,1.1467041800058588
2021-01-06,1,1.1535412210370455,-3720770.239157205,0.030819,1568464.2046311845,0.07311,200000,229340.8360011718,29340.83600117179,1.1467041800058588
2021-01-07,1,0.7789239015595356,-3720770.239157205,0.028673,1568464.2046311845,0.07112,200000,218234.8193007244,18234.819300724397,1.091174096503622
2021-01-08,1,0.41509184235576185,-3720770.239157205,0.027299,1568464.2046311845,0.07104,200000,212997.0038557519,12997.003855751886,1.0649850192787593
2021-01-09,1,0.5467693488731953,-3720770.239157205,0.028812,1568464.2046311845,0.07261,200000,221089.0180288677,21089.018028867693,1.1054450901443384
2021-01-10,1,0.3204182166616726,-3720770.239157205,0.02707,1568464.2046311845,0.0699,200000,210356.89827770536,10356.89827770536,1.0517844913885268
2021-01-11,1,0.5109636654975513,-3720770.239157205,0.024344,1568464.2046311845,0.06049,200000,185454.83044018334,-14545.169559816655,0.9272741522009167
2021-01-12,1,0.21083641019880472,-3720770.239157205,0.02299,1568464.2046311845,0.05881,200000,177781.8876725841,-22218.112327415904,0.8889094383629205
2021-01-13,1,0.20369050039758133,-3720770.239157205,0.026073,1568464.2046311845,0.06604,200000,200593.0185193892,593.0185193892103,1.002965092596946
2021-01-14,0,-1.417720297969892,0.0,0.025743,0.0,0.07696,200000,204415.6190793797,4415.619079379714,1.0220780953968986
2021-01-15,-2,-2.365262020020416,0.0,0.025306,0.0,0.08851,200000,204415.6190793797,4415.619079379714,1.0220780953968986
2021-01-16,-2,-1.650092581798201,0.0,0.026863,0.0,0.08459,200000,204415.6190793797,4415.619079379714,1.0220780953968986
2021-01-17,-2,-2.028595845624703,0.0,0.027152,0.0,0.09487,200000,204415.6190793797,4415.619079379714,1.0220780953968986
2021-01-18,-2,-1.2188524881634497,0.0,0.030803,0.0,0.0968,200000,204415.6190793797,4415.619079379714,1.0220780953968986
2021-01-19,-1,-1.1075452273318993,3522585.1986796437,0.029015,-1121314.421719033,0.09115,200000,204415.6190793797,4415.619079379714,1.0220780953968986
2021-01-20,0,0.010647464221096236,0.0,0.034595,0.0,0.092,200000,185712.7109292085,-14287.289070791507,0.9285635546460425
2021-01-21,0,-0.5603277610313933,0.0,0.027918,0.0,0.08064,200000,185712.7109292085,-14287.289070791507,0.9285635546460425
2021-01-22,0,-0.46114119613982896,0.0,0.031268,0.0,0.08955,200000,185712.7109292085,-14287.289070791507,0.9285635546460425
2021-01-23,0,-0.6321694819578527,0.0,0.030068,0.0,0.08933,200000,185712.7109292085,-14287.289070791507,0.9285635546460425
2021-01-24,0,-0.3079323207663425,0.0,0.030606,0.0,0.08779,200000,185712.7109292085,-14287.289070791507,0.9285635546460425
2021-01-25,0,0.06544074443893468,0.0,0.029758,0.0,0.08253,200000,185712.7109292085,-14287.289070791507,0.9285635546460425
2021-01-26,-1,-1.1195304521339835,3153659.674792971,0.029444,-975586.8403509586,0.09518,200000,185712.7109292085,-14287.289070791507,0.9285635546460425
2021-01-27,-2,-1.3957813432876354,0.0,0.026361,0.0,0.09,200000,190381.90387357725,-9618.096126422752,0.9519095193678863
2021-01-28,0,-0.8801217070757689,0.0,0.027389,0.0,0.08857,200000,190381.90387357725,-9618.096126422752,0.9519095193678863
2021-01-29,-2,-2.0761189668095414,0.0,0.02783,0.0,0.11164,200000,190381.90387357725,-9618.096126422752,0.9519095193678863
2021-01-30,-2,-1.6710335820601117,0.0,0.026842,0.0,0.10452,200000,190381.90387357725,-9618.096126422752,0.9519095193678863
2021-01-31,-2,-1.4844391493805582,0.0,0.025397,0.0,0.09803,200000,190381.90387357725,-9618.096126422752,0.9519095193678863
2021-02-01,-1,-1.132002334973638,3239771.0141171,0.029382,-874595.2952663415,0.10884,200000,190381.90387357725,-9618.096126422752,0.9519095193678863
2021-02-02,-2,-1.3979093210794717,0.0,0.028127,0.0,0.1101,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-03,-2,-2.504959930710592,0.0,0.029177,0.0,0.15841,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-04,-2,-2.0593012543308777,0.0,0.02771,0.0,0.14849,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-05,-2,-1.8581565958942696,0.0,0.032096,0.0,0.17848,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-06,-2,-1.6787236333359032,0.0,0.029946,0.0,0.17,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-07,-2,-1.674017828018081,0.0,0.029139,0.0,0.18214,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-08,-2,-1.6316145218969307,0.0,0.031326,0.0,0.21432,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-09,-2,-1.53359331617079,0.0,0.035375,0.0,0.25112,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-10,-2,-1.2857519053747477,0.0,0.035689,0.0,0.23952,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-11,0,-0.780732243890827,0.0,0.042558,0.0,0.23532,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-12,0,-0.22462596861011583,0.0,0.054359,0.0,0.25158,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-13,0,-0.26953468237102957,0.0,0.054766,0.0,0.26402,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-14,0,-0.12371305461468696,0.0,0.052161,0.0,0.24813,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-15,0,0.020024348456268243,0.0,0.051032,0.0,0.2394,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-16,0,0.19556396194456527,0.0,0.049319,0.0,0.22679,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-17,0,0.3302942578344872,0.0,0.051196,0.0,0.23594,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-18,0,-0.5880835828311989,0.0,0.054483,0.0,0.30729,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-19,0,-0.3576025963911023,0.0,0.053602,0.0,0.29228,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-20,0,-0.21247397398568998,0.0,0.053554,0.0,0.2884,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-21,0,-0.12121635638898938,0.0,0.054826,0.0,0.29609,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-22,0,-0.115617991343663,0.0,0.050147,0.0,0.27521,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-23,0,0.14229802075792447,0.0,0.042224,0.0,0.22399,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-24,0,-0.07006631000605532,0.0,0.042694,0.0,0.23287,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-25,0,-0.4348929863607983,0.0,0.039342,0.0,0.22555,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-26,0,-0.39839922345167095,0.0,0.039453,0.0,0.22514,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-27,-2,-1.46372556118285,0.0,0.040822,0.0,0.27529,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-02-28,-1,-1.0165854456165,2460674.5510045276,0.039735,-396138.4947903934,0.24682,200000,195549.8065683298,-4450.193431670195,0.977749032841649
2021-03-01,-1,-1.0244684036794356,2460674.5510045276,0.045729,-396138.4947903934,0.27925,200000,223145.8612131034,23145.861213103402,1.115729306065517
2021-03-02,-2,-2.0018566926012755,0.0,0.043803,0.0,0.31185,200000,211300.66881106264,11300.668811062642,1.0565033440553133
