date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,IOTAUSDT_position,IOTAUSDT_price,init,total_asset,pnl,return
2021-03-05,1,1.1927801700437388,-27780.00871780089,4.12896,86339.89070037725,1.3285,200000,229405.08959090235,29405.089590902353,1.1470254479545117
2021-03-06,2,1.4992005620256907,0.0,4.15675,0.0,1.2805,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-07,2,1.5033675420435544,0.0,4.33521,0.0,1.3112,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-08,2,2.397826310313176,0.0,4.92836,0.0,1.3015,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-09,2,1.9647160740697749,0.0,5.36426,0.0,1.4244,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-10,2,3.182380280333902,0.0,6.49261,0.0,1.307,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-11,2,2.5594691414840884,0.0,7.03079,0.0,1.39,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-12,2,2.266033750038085,0.0,6.92649,0.0,1.321,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-13,2,1.6791167422171471,0.0,6.83,0.0,1.378,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-14,2,2.018254371579986,0.0,7.33788,0.0,1.311,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-15,2,1.4935288627639909,0.0,6.75292,0.0,1.2802,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-16,2,1.3404192457078798,0.0,7.02166,0.0,1.3295,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-17,2,1.624190407958385,0.0,7.87,0.0,1.3525,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-18,2,1.8179735197842577,0.0,8.40472,0.0,1.3245,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-19,2,1.4804558521822597,0.0,8.21023,0.0,1.334,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-20,1,1.144385990437127,-14112.670055493209,8.30181,83080.91433370733,1.4102,200000,234321.41078678815,34321.410786788154,1.1716070539339407
2021-03-21,2,1.721378368409082,0.0,9.62516,0.0,1.4101,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-22,2,1.5040985121376027,0.0,10.00622,0.0,1.4771,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-23,2,1.986645173969592,0.0,12.9,0.0,1.6571,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-24,2,1.8514981425612203,0.0,11.2236,0.0,1.4053,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-25,2,2.525328138427967,0.0,13.12322,0.0,1.335,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-26,2,1.6534105233995242,0.0,12.61731,0.0,1.447,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-27,2,1.365969116899231,0.0,11.81375,0.0,1.3982,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-28,2,1.661412360150515,0.0,12.86302,0.0,1.3908,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-29,2,1.2232965844332606,0.0,13.13282,0.0,1.5107,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-30,0,0.9633386741268769,0.0,12.88211,0.0,1.5266,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-03-31,0,0.6188743947564417,0.0,12.32709,0.0,1.5381,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-04-01,0,0.08938027296963916,0.0,11.51814,0.0,1.5777,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-04-02,0,-0.07099482628704935,0.0,11.67188,0.0,1.625,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-04-03,0,0.23514560109126273,0.0,11.39042,0.0,1.4801,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-04-04,0,0.07080220135742019,0.0,11.78727,0.0,1.5535,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-04-05,0,-0.7352741641285933,0.0,11.60442,0.0,1.7195,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-04-06,-1,-1.0304091615448234,10793.971246712112,11.71977,-70154.64751446275,1.8032,200000,253005.72079615842,53005.72079615842,1.265028603980792
2021-04-07,-1,-0.24625608702208238,10793.971246712112,12.2877,-70154.64751446275,1.6591,200000,249026.65617946954,49026.656179469544,1.2451332808973476
2021-04-08,-1,-0.837302426516465,10793.971246712112,12.91336,-70154.64751446275,1.8809,200000,271340.3130483953,71340.31304839533,1.3567015652419767
2021-04-09,-1,-1.0509275605930979,10793.971246712112,12.63749,-70154.64751446275,1.8672,200000,267401.4615296167,67401.46152961667,1.3370073076480833
2021-04-10,-2,-1.7658177186752606,0.0,12.37453,0.0,2.08,200000,265357.0666146645,65357.06661466451,1.3267853330733226
2021-04-11,-2,-1.7384362845974421,0.0,12.19659,0.0,2.0996,200000,265357.0666146645,65357.06661466451,1.3267853330733226
2021-04-12,-2,-1.3424558932651345,0.0,12.13286,0.0,2.0001,200000,265357.0666146645,65357.06661466451,1.3267853330733226
2021-04-13,-2,-1.4666596529737588,0.0,12.42308,0.0,2.1742,200000,265357.0666146645,65357.06661466451,1.3267853330733226
2021-04-14,-2,-1.374788141478515,0.0,12.14722,0.0,2.1199,200000,265357.0666146645,65357.06661466451,1.3267853330733226
2021-04-15,-2,-1.223697247403982,0.0,12.5658,0.0,2.1813,200000,265357.0666146645,65357.06661466451,1.3267853330733226
2021-04-16,-1,-1.1925869047747666,9343.538943743939,14.20003,-52881.04157326913,2.509,200000,265357.0666146645,65357.06661466451,1.3267853330733226
2021-04-17,-1,-1.0946035771201854,9343.538943743939,13.28915,-52881.04157326913,2.3274,200000,247243.02671188134,47243.026711881335,1.2362151335594067
2021-04-18,-2,-1.7211372034187447,0.0,11.76513,0.0,2.3721,200000,280868.2349974061,80868.23499740608,1.4043411749870303
2021-04-19,-2,-1.3906946967140146,0.0,10.79894,0.0,2.0812,200000,280868.2349974061,80868.23499740608,1.4043411749870303
2021-04-20,-1,-1.1232698710935873,11949.948135759194,11.75186,-63961.612998134005,2.1956,200000,280868.2349974061,80868.23499740608,1.4043411749870303
2021-04-21,-1,-1.036105324543583,11949.948135759194,11.01359,-63961.612998134005,2.0638,200000,263615.8061940651,63615.80619406508,1.3180790309703254
2021-04-22,-1,-0.8354218760089366,11949.948135759194,9.90408,-63961.612998134005,1.8239,200000,235012.82827970653,35012.82827970653,1.1750641413985328
2021-04-23,-1,-0.9145724819874249,11949.948135759194,9.94528,-63961.612998134005,1.8719,200000,238575.32356681023,38575.32356681023,1.192876617834051
2021-04-24,-1,-1.0159054092804591,11949.948135759194,8.66017,-63961.612998134005,1.6647,200000,209965.4795048514,9965.479504851392,1.049827397524257
2021-04-25,-1,-0.35700391221096434,11949.948135759194,9.167,-63961.612998134005,1.6397,200000,214423.03139354486,14423.031393544865,1.0721151569677243
2021-04-26,-1,-0.5752120338328157,11949.948135759194,10.759,-63961.612998134005,1.9897,200000,255833.9133750204,55833.913375020406,1.279169566875102
2021-04-27,-1,-1.095615155830582,11949.948135759194,11.265,-63961.612998134005,2.2069,200000,275773.0494749093,75773.04947490932,1.3788652473745466
2021-04-28,-2,-1.2141007290049706,0.0,11.041,0.0,2.1884,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-04-29,0,-0.9383559741550532,0.0,10.896,0.0,2.1037,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-04-30,0,-0.7955509053834705,0.0,11.184,0.0,2.1512,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-01,0,0.09029959028201887,0.0,11.485,0.0,2.109,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-02,0,-0.11179933667728971,0.0,10.946,0.0,2.0433,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-03,0,0.6151718703243101,0.0,11.498,0.0,2.0836,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-04,0,0.9267213186532562,0.0,10.211,0.0,1.8319,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-05,0,0.34242172813003624,0.0,10.992,0.0,2.0282,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-06,-2,-1.9309173716436028,0.0,10.868,0.0,2.2188,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-07,0,-0.10779441348835657,0.0,11.507,0.0,2.184,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-08,2,1.8580174221492385,0.0,12.297,0.0,2.1611,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-09,0,-0.2648228477883373,0.0,11.956,0.0,2.2647,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-10,0,-0.5900477529554858,0.0,10.491,0.0,2.0144,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-11,0,-0.9586538785805424,0.0,10.842,0.0,2.1175,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-12,-2,-1.2143090780822108,0.0,9.16,0.0,1.817,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-13,-2,-1.3057508913388867,0.0,9.78,0.0,1.9589,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-14,0,-0.7256077531682091,0.0,10.005,0.0,1.9569,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-15,-1,-1.0175067934247588,15469.182454251732,9.338,-77766.47416301625,1.8575,200000,288902.4515156053,88902.45151560532,1.4445122575780265
2021-05-16,-2,-2.0493804385713665,0.0,9.433,0.0,1.9991,200000,298444.61192393454,98444.61192393454,1.4922230596196728
2021-05-17,0,0.07550544504682338,0.0,9.688,0.0,1.8508,200000,298444.61192393454,98444.61192393454,1.4922230596196728
2021-05-18,0,-0.2028568398846194,0.0,9.775,0.0,1.8888,200000,298444.61192393454,98444.61192393454,1.4922230596196728
2021-05-19,0,-0.20520754777054087,0.0,5.844,0.0,1.1294,200000,298444.61192393454,98444.61192393454,1.4922230596196728
2021-05-20,1,1.1172868135682927,-20477.879231778137,7.287,112850.56792102191,1.3223,200000,298444.61192393454,98444.61192393454,1.4922230596196728
2021-05-21,2,1.854755633347162,0.0,6.362,0.0,1.1072,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-22,2,3.3118276726126763,0.0,6.884,0.0,1.0244,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-23,2,2.2780986193226935,0.0,5.902,0.0,0.9075,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-24,2,1.6242643252167313,0.0,6.756,0.0,1.0765,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-25,2,1.5821271158806558,0.0,6.896,0.0,1.0832,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-26,0,0.7420366087023341,0.0,7.647,0.0,1.2899,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-27,2,1.81532608145805,0.0,7.879,0.0,1.1728,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-28,1,1.0663187853098168,-23164.307670760372,6.557,145920.22806914765,1.0409,200000,303776.73079435155,103776.73079435155,1.5188836539717578
2021-05-29,2,1.232337221357878,0.0,6.342,0.0,0.976,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-05-30,0,0.8635551290734543,0.0,6.512,0.0,1.0321,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-05-31,0,0.8683406338701065,0.0,7.106,0.0,1.1147,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-06-01,2,1.218260686013646,0.0,7.504,0.0,1.1197,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-06-02,0,0.4358531885896412,0.0,7.944,0.0,1.278,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-06-03,2,1.3639266862728245,0.0,9.573,0.0,1.3829,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-06-04,2,1.4026573278773835,0.0,8.841,0.0,1.2558,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-06-05,2,1.7804463227396672,0.0,8.95,0.0,1.2156,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-06-06,1,1.1954138074385416,-17428.00924054872,8.844,123060.52991889251,1.2525,200000,308266.62744682573,108266.62744682573,1.5413331372341288
2021-06-07,2,2.336944871622847,0.0,8.729,0.0,1.0948,200000,325669.051952372,125669.05195237201,1.62834525976186
2021-06-08,2,1.8627980648305718,0.0,8.92,0.0,1.1481,200000,325669.051952372,125669.05195237201,1.62834525976186
2021-06-09,2,1.910641756966359,0.0,9.385,0.0,1.182,200000,325669.051952372,125669.05195237201,1.62834525976186
2021-06-10,2,1.5891481274033183,0.0,8.732,0.0,1.1132,200000,325669.051952372,125669.05195237201,1.62834525976186
2021-06-11,1,1.1531318357395097,-20500.380961373034,7.943,156677.11534319833,1.0393,200000,325669.051952372,125669.05195237201,1.62834525976186
2021-06-12,1,1.0827737329878393,-20500.380961373034,7.808,156677.11534319833,1.0177,200000,319517.2748311736,119517.27483117359,1.597586374155868
2021-06-13,2,1.4493821719000748,0.0,8.771,0.0,1.091,200000,334543.16052514553,134543.16052514553,1.6727158026257276
2021-06-14,2,1.2833187730633613,0.0,9.062,0.0,1.129,200000,334543.16052514553,134543.16052514553,1.6727158026257276
2021-06-15,1,1.1125634244813372,-18762.936653120894,8.915,149536.545916836,1.1186,200000,334543.16052514553,134543.16052514553,1.6727158026257276
2021-06-16,2,1.554400694638335,0.0,8.973,0.0,1.0665,200000,343422.26489329373,143422.26489329373,1.7171113244664686
2021-06-17,2,1.6757135423357366,0.0,9.519,0.0,1.1005,200000,343422.26489329373,143422.26489329373,1.7171113244664686
2021-06-18,2,1.770287459238088,0.0,9.011,0.0,1.0119,200000,343422.26489329373,143422.26489329373,1.7171113244664686
2021-06-19,2,1.8404654076494484,0.0,8.811,0.0,0.964,200000,343422.26489329373,143422.26489329373,1.7171113244664686
2021-06-20,2,1.5792134803876803,0.0,8.7,0.0,0.9605,200000,343422.26489329373,143422.26489329373,1.7171113244664686
2021-06-21,1,1.0164512590656727,-26344.144284542326,6.518,228978.70708980778,0.7499,200000,343422.26489329373,143422.26489329373,1.7171113244664686
2021-06-22,2,1.4840202801852136,0.0,6.488,0.0,0.7139,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-23,0,0.8308923925398041,0.0,6.918,0.0,0.7961,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-24,0,0.7786394600622859,0.0,7.304,0.0,0.8391,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-25,0,0.628831768439052,0.0,6.677,0.0,0.771,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-26,0,-0.061788384338683125,0.0,6.557,0.0,0.7872,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-27,0,0.5556757382644061,0.0,6.918,0.0,0.7979,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-28,0,0.03355992595870574,0.0,6.929,0.0,0.8205,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-29,0,-0.017280938485196122,0.0,7.122,0.0,0.8432,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-06-30,-1,-1.0844795743301925,25363.248085874697,6.917,-202210.220159054,0.8676,200000,350875.17401999055,150875.17401999055,1.7543758700999528
2021-07-01,-2,-1.3988843615151725,0.0,6.297,0.0,0.8002,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-02,-2,-2.077265898772455,0.0,6.243,0.0,0.8277,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-03,-2,-1.850753207422582,0.0,6.272,0.0,0.8306,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-04,-2,-1.7690957193665708,0.0,6.34,0.0,0.8455,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-05,-2,-2.005166825093608,0.0,5.938,0.0,0.822,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-06,-2,-1.7844070828421705,0.0,6.123,0.0,0.8522,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-07,-2,-1.5858831233872597,0.0,6.369,0.0,0.8887,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-08,0,-0.9549119092341926,0.0,6.137,0.0,0.8154,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-09,-1,-1.0300389135384218,29079.866452011258,6.069,-215462.95873184752,0.8191,200000,352971.41899451264,152971.41899451264,1.7648570949725633
2021-07-10,-1,-0.8778531602260128,29079.866452011258,5.9,-215462.95873184752,0.7916,200000,342131.6901989969,142131.69019899692,1.7106584509949845
2021-07-11,-2,-1.3349412559947984,0.0,5.94,0.0,0.8403,200000,361290.53649193724,161290.53649193724,1.8064526824596863
2021-07-12,-2,-1.3278000203755185,0.0,5.56,0.0,0.7931,200000,361290.53649193724,161290.53649193724,1.8064526824596863
2021-07-13,-2,-1.2399906672910983,0.0,5.284,0.0,0.7559,200000,361290.53649193724,161290.53649193724,1.8064526824596863
2021-07-14,-1,-1.1678231105855252,34968.11232016427,5.166,-243851.60400373733,0.7408,200000,361290.53649193724,161290.53649193724,1.8064526824596863
2021-07-15,-1,-0.9914065566405302,34968.11232016427,4.876,-243851.60400373733,0.6936,200000,339639.98821011325,139639.98821011325,1.6981999410505662
2021-07-16,-2,-1.4074897246461517,0.0,4.416,0.0,0.6568,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-17,-2,-1.7902562311362784,0.0,4.437,0.0,0.6872,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-18,-2,-1.6297802046718912,0.0,4.433,0.0,0.6833,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-19,-2,-1.548331906089732,0.0,4.071,0.0,0.6247,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-20,-2,-2.0259125952269854,0.0,3.658,0.0,0.59,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-21,0,-0.5785095701693542,0.0,4.418,0.0,0.6491,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-22,0,0.9985520680327962,0.0,4.842,0.0,0.6513,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-23,0,0.7559222365348093,0.0,5.013,0.0,0.6852,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-24,2,1.5589934452126835,0.0,5.608,0.0,0.7329,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-25,2,2.424184589131702,0.0,6.127,0.0,0.7427,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-26,0,0.7231594738115898,0.0,5.638,0.0,0.7569,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-27,0,-0.5931092426407248,0.0,5.968,0.0,0.8796,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-28,0,-0.3180313882466089,0.0,5.805,0.0,0.8423,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-29,0,0.1569963455408438,0.0,6.036,0.0,0.8496,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-30,0,0.3107285894578774,0.0,5.98,0.0,0.8352,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-07-31,0,-0.924226258357146,0.0,6.102,0.0,0.9318,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-01,0,-0.7936778068019045,0.0,5.75,0.0,0.8735,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-02,0,-0.8845371547215322,0.0,5.825,0.0,0.8955,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-03,0,0.01334416066578464,0.0,5.915,0.0,0.8512,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-04,0,-0.004935532176001869,0.0,6.069,0.0,0.8751,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-05,2,1.9765390933797045,0.0,7.135,0.0,0.88,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-06,0,0.7798813016130094,0.0,6.887,0.0,0.9197,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-07,0,0.5202105776975754,0.0,6.936,0.0,0.9394,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-08,0,0.2779876153949477,0.0,6.408,0.0,0.8794,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-09,0,0.34347123968843085,0.0,6.767,0.0,0.9191,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-10,0,-0.25965893598001427,0.0,6.938,0.0,0.9781,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-11,0,-0.8667474557385793,0.0,7.152,0.0,1.0562,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-12,-2,-1.3990959151226663,0.0,6.772,0.0,1.0518,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-13,-2,-1.2729463671886474,0.0,7.162,0.0,1.1139,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-14,-2,-1.663554045358073,0.0,7.217,0.0,1.1634,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-15,-1,-1.1794761118138355,24593.479361816306,7.462,-156610.806449798,1.1718,200000,367033.08599574654,167033.08599574654,1.8351654299787326
2021-08-16,0,-0.10445877272039017,0.0,7.605,0.0,1.1061,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-17,0,-0.14800180387721432,0.0,6.98,0.0,1.0185,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-18,0,-0.14658385932716067,0.0,6.843,0.0,1.0003,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-19,0,-0.2982400305733404,0.0,7.151,0.0,1.0593,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-20,0,-0.7033545933595539,0.0,7.276,0.0,1.1084,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-21,0,-0.27552871158136505,0.0,7.264,0.0,1.0725,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-22,-2,-1.2751677857298664,0.0,7.341,0.0,1.1672,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-23,0,-0.2310023360906872,0.0,7.829,0.0,1.1563,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-24,0,-0.39862299514363303,0.0,7.057,0.0,1.0567,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-25,0,-0.3786450087699081,0.0,7.207,0.0,1.0833,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-26,0,-0.13927568620282738,0.0,6.525,0.0,0.9727,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-27,0,-0.14660155998929353,0.0,6.951,0.0,1.0413,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-28,0,0.4790755590553911,0.0,6.918,0.0,1.0135,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-29,0,0.9329389963820057,0.0,6.914,0.0,1.0045,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-30,0,0.7704532833546047,0.0,6.583,0.0,0.9656,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-08-31,0,0.37840349414183283,0.0,6.661,0.0,0.9891,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-09-01,-2,-1.7246484115085807,0.0,7.109,0.0,1.1333,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-09-02,-2,-3.878887376927369,0.0,7.024,0.0,1.5463,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-09-03,-2,-2.765853197284813,0.0,7.256,0.0,1.5744,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-09-04,-2,-2.8288526529193936,0.0,7.517,0.0,1.9835,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-09-05,-2,-1.7191491116193864,0.0,8.188,0.0,1.8008,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-09-06,-1,-1.0298638507128324,19165.864810811454,9.215,-98036.88272640995,1.8015,200000,353226.8884632551,153226.88846325508,1.7661344423162753
2021-09-07,-2,-1.3491587506558507,0.0,7.032,0.0,1.518,200000,367272.5150923192,167272.51509231923,1.836362575461596
2021-09-08,-2,-1.3318875593166508,0.0,6.813,0.0,1.5197,200000,367272.5150923192,167272.51509231923,1.836362575461596
2021-09-09,-2,-1.2162409255423636,0.0,6.988,0.0,1.5672,200000,367272.5150923192,167272.51509231923,1.836362575461596
2021-09-10,-2,-1.2978489610840325,0.0,6.455,0.0,1.5375,200000,367272.5150923192,167272.51509231923,1.836362575461596
2021-09-11,-1,-1.1036914572781906,28470.737604055754,6.45,-122017.44687452467,1.505,200000,367272.5150923192,167272.51509231923,1.836362575461596
2021-09-12,-1,-0.9436530066249853,28470.737604055754,6.588,-122017.44687452467,1.5119,200000,372043.3972651132,172043.3972651132,1.860216986325566
2021-09-13,-1,-0.8445564133172981,28470.737604055754,6.125,-122017.44687452467,1.4021,200000,345463.9300876125,145463.93008761248,1.7273196504380623
2021-09-14,-1,-0.9416431010563481,28470.737604055754,6.466,-122017.44687452467,1.5609,200000,374548.82217427006,174548.82217427006,1.8727441108713503
2021-09-15,-1,-0.7467144229275292,28470.737604055754,6.867,-122017.44687452467,1.6074,200000,391639.3992331618,191639.39923316182,1.958196996165809
2021-09-16,-1,-0.5842930923785311,28470.737604055754,6.653,-122017.44687452467,1.523,200000,375248.38886968396,175248.38886968396,1.8762419443484197
2021-09-17,-2,-1.201670300295404,0.0,6.319,0.0,1.7462,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-18,0,-0.9424244912518572,0.0,6.367,0.0,1.6658,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-19,0,-0.731861166787686,0.0,6.099,0.0,1.5344,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-20,0,-0.7656226747666116,0.0,5.157,0.0,1.302,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-21,0,-0.49629729377485376,0.0,5.016,0.0,1.2204,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-22,0,-0.5115316394109364,0.0,5.575,0.0,1.3653,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-23,0,-0.3881880723706935,0.0,5.707,0.0,1.3906,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-24,0,-0.4697804367106506,0.0,5.181,0.0,1.264,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-25,0,-0.28907181209211075,0.0,5.098,0.0,1.2318,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-26,0,0.5910487597546995,0.0,5.099,0.0,1.1772,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-27,0,0.6825657292172741,0.0,4.924,0.0,1.1389,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-28,2,1.3339590259022813,0.0,4.69,0.0,1.0511,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-29,2,1.8423164914367531,0.0,4.827,0.0,1.0492,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-09-30,0,0.8227190532101053,0.0,5.048,0.0,1.1522,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-01,2,1.304612575241852,0.0,5.983,0.0,1.3241,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-02,2,1.9913286870401126,0.0,6.051,0.0,1.2704,200000,400432.7899045859,200432.78990458592,2.0021639495229295
2021-10-03,2,2.2655104508550243,0.0,6.123,0.0,1.231,200000,400432.7899045859,200432.78990458592,2.0021639495229295
