date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2020-08-05,-2,-1.9682023236448642,0.0,0.005596,0.0,2.773,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-06,-2,-1.6371595678184871,0.0,0.005625,0.0,2.762,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-07,0,-0.7670792329612421,0.0,0.005853,0.0,2.642,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-08,0,-0.6788188573220223,0.0,0.006114,0.0,2.756,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-09,0,-0.4349770759523042,0.0,0.006132,0.0,2.717,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-10,0,-0.42831946774706897,0.0,0.006566,0.0,2.926,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-11,0,-0.29867699751183774,0.0,0.006139,0.0,2.722,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-12,0,-0.0591902783683436,0.0,0.006396,0.0,2.799,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-13,0,-0.440537620111831,0.0,0.006301,0.0,2.86,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-14,0,-0.5758479949110048,0.0,0.006723,0.0,3.1,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-15,0,0.2759513186295999,0.0,0.007066,0.0,3.095,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-16,0,-0.883655917672452,0.0,0.007034,0.0,3.336,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-17,0,-0.32928265263919715,0.0,0.007432,0.0,3.418,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-18,0,-0.07066511958391165,0.0,0.007234,0.0,3.293,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-19,-1,-1.043627534947357,14787322.0199751,0.006832,-30651.39078897752,3.296,200000,202053.96808093978,2053.9680809397832,1.0102698404046988
2020-08-20,-2,-2.5680416549083565,0.0,0.007554,0.0,4.078,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-21,-2,-1.6684457636439223,0.0,0.007278,0.0,3.769,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-22,-2,-2.345806279042807,0.0,0.007366,0.0,4.162,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-23,-2,-1.7639879329569736,0.0,0.007242,0.0,3.988,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-24,0,-0.8322705604734386,0.0,0.007515,0.0,3.818,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-25,0,-0.7981413711143629,0.0,0.00686,0.0,3.482,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-26,-2,-1.62589945675332,0.0,0.006817,0.0,3.784,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-27,0,-0.9315120516731197,0.0,0.006428,0.0,3.37,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-28,0,-0.7444086917779221,0.0,0.006439,0.0,3.342,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-29,0,-0.5319859874193454,0.0,0.006697,0.0,3.431,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-30,0,-0.21822793910342497,0.0,0.006882,0.0,3.449,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-08-31,0,0.5731776186877939,0.0,0.007111,0.0,3.359,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-01,0,0.03314369032825015,0.0,0.007094,0.0,3.518,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-02,0,0.372539568818798,0.0,0.006661,0.0,3.238,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-03,0,0.8575322271761017,0.0,0.005066,0.0,2.388,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-04,0,0.9991021187803621,0.0,0.005465,0.0,2.578,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-05,0,0.566232097595988,0.0,0.004833,0.0,2.344,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-06,0,0.8971030578261037,0.0,0.005073,0.0,2.422,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-07,2,3.0388151682909297,0.0,0.005963,0.0,2.41,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-08,2,3.21660881640555,0.0,0.006604,0.0,2.359,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-09,2,1.8841235107887524,0.0,0.00625,0.0,2.439,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-10,2,2.5565501959899075,0.0,0.007731,0.0,2.622,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-11,2,1.499748276016928,0.0,0.007514,0.0,2.816,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-12,2,1.951940217366975,0.0,0.008372,0.0,2.854,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-13,2,1.370685696009906,0.0,0.007372,0.0,2.648,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-14,0,0.7112915532871029,0.0,0.006765,0.0,2.639,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-15,0,0.6254446279647864,0.0,0.006313,0.0,2.466,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-16,0,0.9983493839968303,0.0,0.006689,0.0,2.448,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-17,0,0.3088863391274306,0.0,0.00644,0.0,2.566,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-18,0,-0.29096971882887873,0.0,0.006525,0.0,2.804,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-19,0,-0.0987861471183118,0.0,0.006347,0.0,2.631,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-20,0,-0.025097806528252026,0.0,0.00618,0.0,2.52,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-21,0,-0.293390207494257,0.0,0.005421,0.0,2.263,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-22,0,-0.5216329661164706,0.0,0.00551,0.0,2.341,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-23,0,-0.30034988112394956,0.0,0.005294,0.0,2.176,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-24,0,-0.12361481669825473,0.0,0.005795,0.0,2.319,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-25,0,-0.34807779082201157,0.0,0.005842,0.0,2.36,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-26,0,-0.7329939557575965,0.0,0.00583,0.0,2.399,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-27,0,-0.5988985349908943,0.0,0.005815,0.0,2.37,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-28,0,-0.5751395476139303,0.0,0.005927,0.0,2.425,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-29,0,-0.5005043742961103,0.0,0.005964,0.0,2.433,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-09-30,0,-0.5412292318773271,0.0,0.005923,0.0,2.435,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-01,0,-0.6235065417189468,0.0,0.005696,0.0,2.365,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-02,0,-0.7953046719217133,0.0,0.005456,0.0,2.288,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-03,-2,-1.2710485240892078,0.0,0.005366,0.0,2.297,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-04,0,-0.650369152719466,0.0,0.005502,0.0,2.306,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-05,0,-0.4966766462697493,0.0,0.005509,0.0,2.302,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-06,0,0.2764608672869004,0.0,0.005287,0.0,2.172,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-07,0,0.7161316317828897,0.0,0.00537,0.0,2.192,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-08,0,0.11972565123350963,0.0,0.005464,0.0,2.251,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-09,2,1.4874370466696591,0.0,0.0058,0.0,2.33,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-10,2,1.7274946377105054,0.0,0.005769,0.0,2.3,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-11,2,1.803887194570176,0.0,0.005945,0.0,2.354,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-12,2,1.3493626985106326,0.0,0.005883,0.0,2.345,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-13,2,2.3368462048029497,0.0,0.006026,0.0,2.33,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-14,2,1.7742170833049538,0.0,0.005782,0.0,2.254,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-15,2,1.8937126219339013,0.0,0.00578,0.0,2.23,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-16,0,0.7886514401066953,0.0,0.005459,0.0,2.166,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-17,0,0.8962160628270883,0.0,0.00552,0.0,2.179,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-18,0,0.41206782596760516,0.0,0.005543,0.0,2.216,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-19,0,0.6281637494845499,0.0,0.005576,0.0,2.212,200000,215346.90917949818,15346.90917949818,1.0767345458974908
2020-10-20,-1,-1.1018809104882306,20984886.88165057,0.005131,-50174.02357397442,2.146,200000,215346.90917949815,15346.90917949815,1.0767345458974908
2020-10-21,-1,-0.799906055703604,20984886.88165057,0.005511,-50174.02357397442,2.283,200000,230195.0074241599,30195.007424159907,1.1509750371207996
2020-10-22,-2,-1.2065208114948227,0.0,0.00558,0.0,2.341,200000,215708.62956656207,15708.629566562071,1.0785431478328102
2020-10-23,-1,-1.0549061838270561,19584949.116266757,0.005507,-47077.39623888304,2.291,200000,215708.62956656207,15708.629566562071,1.0785431478328102
2020-10-24,-2,-1.4978762003049448,0.0,0.005481,0.0,2.312,200000,217206.46356460155,17206.463564601552,1.0860323178230078
2020-10-25,0,-0.8566482679336805,0.0,0.00539,0.0,2.229,200000,217206.46356460155,17206.463564601552,1.0860323178230078
2020-10-26,0,-0.8736758244162331,0.0,0.005251,0.0,2.174,200000,217206.46356460155,17206.463564601552,1.0860323178230078
2020-10-27,0,-0.9828731809468167,0.0,0.005274,0.0,2.194,200000,217206.46356460155,17206.463564601552,1.0860323178230078
2020-10-28,-1,-1.0868586885494773,21829795.33312578,0.004975,-52238.20672549339,2.079,200000,217206.46356460155,17206.463564601552,1.0860323178230078
2020-10-29,-1,-0.6544421952132004,21829795.33312578,0.004921,-52238.20672549339,2.033,200000,213624.69710724003,13624.697107240034,1.0681234855362
2020-10-30,0,0.6006051783900886,0.0,0.004891,0.0,1.946,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-10-31,0,0.07773176676626424,0.0,0.004855,0.0,1.964,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-01,0,0.2367132916985391,0.0,0.004984,0.0,2.008,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-02,0,-0.6304707371265836,0.0,0.004645,0.0,1.924,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-03,-2,-1.3491353720884174,0.0,0.004405,0.0,1.868,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-04,-2,-1.4162881306105826,0.0,0.004309,0.0,1.833,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-05,0,-0.9422949583679778,0.0,0.004583,0.0,1.931,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-06,0,0.3161056581141081,0.0,0.005049,0.0,2.071,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-07,-1,-1.0696850151953166,23028499.986763675,0.004605,-54410.591297612475,1.949,200000,212092.48487809344,12092.48487809344,1.0604624243904672
2020-11-08,0,1.9545788120655985,0.0,0.005081,0.0,2.027,200000,205374.9450056077,5374.945005607704,1.0268747250280386
2020-11-09,1,1.1514778957675005,-20862956.623893507,0.004922,51627.68853836292,1.989,200000,205374.94500560767,5374.945005607675,1.0268747250280383
2020-11-10,2,2.563901821498228,0.0,0.005183,0.0,2.006,200000,209942.50597929175,9942.505979291745,1.0497125298964587
2020-11-11,1,1.1611873881990815,-20394647.948250607,0.005147,51105.77068629303,2.054,200000,209942.50597929175,9942.505979291745,1.0497125298964587
2020-11-12,1,0.5714956895109568,-20394647.948250607,0.005019,51105.77068629303,2.03,200000,206105.45254544463,6105.452545444627,1.030527262727223
2020-11-13,1,0.2064676829675989,-20394647.948250607,0.005137,51105.77068629303,2.094,200000,211782.79032726097,11782.79032726097,1.0589139516363049
2020-11-14,0,-0.9001535233617755,0.0,0.004861,0.0,2.04,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-15,0,0.027422626180185778,0.0,0.00483,0.0,1.978,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-16,-2,-1.4737862371814459,0.0,0.004852,0.0,2.073,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-17,-2,-2.818650740735106,0.0,0.004816,0.0,2.206,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-18,-2,-2.432437709506394,0.0,0.004638,0.0,2.15,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-19,-2,-2.4392383492211915,0.0,0.004694,0.0,2.25,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-20,-2,-2.261084690052616,0.0,0.004817,0.0,2.362,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-21,-2,-2.1467866691223634,0.0,0.005356,0.0,2.695,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-22,-2,-1.5721545067447573,0.0,0.005232,0.0,2.557,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-23,-2,-1.6065158356409435,0.0,0.005586,0.0,2.794,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-24,-1,-1.1319654330658702,16077324.761043971,0.00637,-33261.629986310516,3.079,200000,204825.11745570018,4825.11745570018,1.024125587278501
2020-11-25,-1,-0.6861616363334136,16077324.761043971,0.006273,-33261.629986310516,2.924,200000,198110.06430600077,-1889.9356939992285,0.9905503215300039
2020-11-26,-1,-0.24107024505290864,16077324.761043971,0.005612,-33261.629986310516,2.522,200000,174111.77738445386,-25888.22261554614,0.8705588869222693
2020-11-27,-1,-0.5970202741592439,16077324.761043971,0.005576,-33261.629986310516,2.602,200000,176193.92409196115,-23806.075908038853,0.8809696204598058
2020-11-28,-1,-0.31241551764838255,16077324.761043971,0.005881,-33261.629986310516,2.69,200000,184024.5315828749,-15975.468417125114,0.9201226579143744
2020-11-29,-1,-0.20004118823482267,16077324.761043971,0.006002,-33261.629986310516,2.734,200000,187433.39959835887,-12566.600401641132,0.9371669979917944
2020-11-30,-1,-0.5534260900180098,16077324.761043971,0.006207,-33261.629986310516,2.932,200000,197315.05391166237,-2684.9460883376305,0.9865752695583119
2020-12-01,0,0.22707760230140117,0.0,0.006059,0.0,2.718,200000,197817.71703132673,-2182.282968673273,0.9890885851566337
2020-12-02,0,0.6528056283354854,0.0,0.00634,0.0,2.787,200000,197817.71703132673,-2182.282968673273,0.9890885851566337
2020-12-03,0,-0.00532948582907128,0.0,0.006244,0.0,2.877,200000,197817.71703132673,-2182.282968673273,0.9890885851566337
2020-12-04,2,1.2936222320905686,0.0,0.006009,0.0,2.591,200000,197817.71703132673,-2182.282968673273,0.9890885851566337
2020-12-05,1,1.1096828649617148,-16020223.277561285,0.006174,36390.30850465907,2.718,200000,197817.71703132673,-2182.282968673273,0.9890885851566337
2020-12-06,2,1.2115949330822797,0.0,0.006027,0.0,2.653,200000,197828.11426232808,-2171.8857376719243,0.9891405713116403
2020-12-07,1,1.1266325805140105,-16669035.579906309,0.005934,37869.087722497716,2.612,200000,197828.11426232808,-2171.8857376719243,0.9891405713116403
2020-12-08,2,1.2875342215094174,0.0,0.005546,0.0,2.41,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-09,2,2.270090452879262,0.0,0.006129,0.0,2.491,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-10,2,1.7425011871478577,0.0,0.005897,0.0,2.43,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-11,2,1.6484290561228365,0.0,0.005692,0.0,2.337,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-12,2,1.2862600750537525,0.0,0.00594,0.0,2.469,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-13,0,0.4335460853814553,0.0,0.005905,0.0,2.557,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-14,2,1.586571366977358,0.0,0.006184,0.0,2.521,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-15,2,1.2161537982986221,0.0,0.006275,0.0,2.586,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-16,0,0.2135985930373351,0.0,0.006424,0.0,2.766,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-17,0,0.7445617312790188,0.0,0.006419,0.0,2.688,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-18,0,0.7099864234977441,0.0,0.006556,0.0,2.74,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-19,0,0.2267362301282527,0.0,0.00661,0.0,2.811,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-20,0,-0.3809883453733939,0.0,0.006469,0.0,2.802,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-21,0,0.4039302344223989,0.0,0.006164,0.0,2.592,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-22,0,0.3967528320305546,0.0,0.006132,0.0,2.574,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-23,0,0.8743432750743989,0.0,0.005073,0.0,2.096,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-24,2,1.2263417760894524,0.0,0.005668,0.0,2.312,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-25,2,2.211657535323428,0.0,0.005818,0.0,2.288,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-26,2,2.347258786658709,0.0,0.005847,0.0,2.26,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-27,2,1.6193553271273153,0.0,0.005785,0.0,2.275,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-28,0,0.6427228494272719,0.0,0.005892,0.0,2.384,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-29,2,1.5512399039159253,0.0,0.005797,0.0,2.271,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-30,2,2.461543571587443,0.0,0.005945,0.0,2.215,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2020-12-31,1,1.046719814556326,-17540109.657788556,0.005673,44781.747114596976,2.222,200000,199010.08417726896,-989.91582273104,0.9950504208863448
2021-01-01,1,0.9407298076179641,-17540109.657788556,0.005787,44781.747114596976,2.268,200000,203069.6170455283,3069.6170455283136,1.0153480852276415
2021-01-02,1,0.3416689829185895,-17540109.657788556,0.005615,44781.747114596976,2.249,200000,199201.86498921135,-798.1350107886537,0.9960093249460568
2021-01-03,0,-1.2941205662790205,0.0,0.005726,0.0,2.466,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-04,-2,-1.335034487618408,0.0,0.005796,0.0,2.515,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-05,-2,-2.0585233084934726,0.0,0.005739,0.0,2.612,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-06,-2,-2.6221646417957305,0.0,0.006113,0.0,3.013,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-07,-2,-1.3811685502290478,0.0,0.006353,0.0,2.894,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-08,2,2.682628217531619,0.0,0.008581,0.0,2.861,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-09,2,3.227009784660555,0.0,0.011344,0.0,3.228,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-10,2,1.381104214412925,0.0,0.010123,0.0,3.383,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-11,2,2.5670645950096174,0.0,0.010585,0.0,2.898,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-12,2,2.285711702327779,0.0,0.010376,0.0,2.75,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-13,2,2.5115577662127375,0.0,0.012541,0.0,2.948,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-14,2,2.654732382687592,0.0,0.01478,0.0,3.021,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-15,2,3.6248036331980416,0.0,0.024766,0.0,2.941,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-16,2,2.0718996571777164,0.0,0.02079,0.0,3.056,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-17,2,1.6329751598570477,0.0,0.020653,0.0,3.188,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-18,2,1.292324765246536,0.0,0.020286,0.0,3.301,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-19,0,0.9319866465343374,0.0,0.017878,0.0,3.161,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-20,0,0.8350500273872011,0.0,0.01825,0.0,3.238,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-21,0,0.6583645921342872,0.0,0.014886,0.0,2.736,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-22,0,0.5696351439288005,0.0,0.015771,0.0,2.918,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-23,0,-0.2873863474469122,0.0,0.01545,0.0,3.938,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-24,0,0.2505499335211973,0.0,0.017724,0.0,3.545,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-25,0,0.15947388860007253,0.0,0.016313,0.0,3.284,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-26,0,0.05043971392631865,0.0,0.016927,0.0,3.434,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-27,0,0.033807143049531106,0.0,0.015691,0.0,3.112,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-28,0,0.10168252616725265,0.0,0.017132,0.0,3.271,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-29,0,-0.05531041242194156,0.0,0.016936,0.0,3.307,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-30,0,-0.3749121780587114,0.0,0.01605,0.0,3.297,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-01-31,0,-0.5178976686876171,0.0,0.015755,0.0,3.283,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-02-01,0,-0.744652574765945,0.0,0.016121,0.0,3.471,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-02-02,0,-0.7251327084634074,0.0,0.01666,0.0,3.543,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-02-03,0,-0.6982654540321549,0.0,0.017367,0.0,3.683,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-02-04,0,-0.8237628908257155,0.0,0.016295,0.0,3.506,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-02-05,0,-0.6634083236895363,0.0,0.018217,0.0,3.857,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-02-06,-1,-1.0953491903926977,4775225.195623517,0.019791,-21323.66467657604,4.432,200000,189012.96369317005,-10987.036306829948,0.9450648184658502
2021-02-07,-1,-1.128927787760774,4775225.195623517,0.018838,-21323.66467657604,4.246,200000,180495.9724518977,-19504.027548102313,0.9024798622594884
2021-02-08,-2,-1.4635591121887994,0.0,0.02006,0.0,4.731,200000,194104.20385384356,-5895.796146156441,0.9705210192692177
2021-02-09,-1,-1.0993750598672245,4437276.057375722,0.021872,-19352.363295497864,5.015,200000,194104.20385384356,-5895.796146156441,0.9705210192692177
2021-02-10,-2,-3.1659970598609437,0.0,0.022485,0.0,7.514,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-11,-2,-1.7962533832667713,0.0,0.026566,0.0,7.411,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-12,0,-0.6589817085997753,0.0,0.031099,0.0,7.345,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-13,0,-0.08362944619025005,0.0,0.034867,0.0,7.718,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-14,0,-0.1852406163326337,0.0,0.031014,0.0,6.986,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-15,0,0.46362534503501235,0.0,0.030545,0.0,6.412,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-16,0,0.575685773244981,0.0,0.030866,0.0,6.426,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-17,2,2.5467345649556696,0.0,0.0402,0.0,6.639,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-18,2,2.103158432020564,0.0,0.042707,0.0,7.133,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-19,2,1.851650368693668,0.0,0.043628,0.0,7.262,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-20,2,1.8257039338788013,0.0,0.0415,0.0,6.693,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-21,2,2.805365313955073,0.0,0.056268,0.0,7.118,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-22,2,2.896281946787208,0.0,0.059897,0.0,6.389,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-23,2,2.7607130073601525,0.0,0.055317,0.0,5.148,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-24,2,1.9600776034234453,0.0,0.052644,0.0,5.303,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-25,1,1.1504529058372137,-2768170.4866308123,0.043304,23376.14172251574,5.128,200000,239745.7095061214,39745.709506121406,1.198728547530607
2021-02-26,1,0.7727872502297993,-2768170.4866308123,0.040312,23376.14172251574,5.184,200000,232772.4073465829,32772.40734658291,1.1638620367329147
2021-02-27,1,0.582272647191507,-2768170.4866308123,0.039475,23376.14172251574,5.267,200000,232395.66841224174,32395.668412241735,1.1619783420612086
2021-02-28,1,0.3990965759499837,-2768170.4866308123,0.035048,23376.14172251574,4.855,200000,210510.00727825065,10510.007278250647,1.0525500363912532
2021-03-01,1,0.539392083821776,-2768170.4866308123,0.04045,23376.14172251574,5.27,200000,235164.7630618743,35164.76306187431,1.1758238153093716
2021-03-02,1,0.5494914278897942,-2768170.4866308123,0.040816,23376.14172251574,5.193,200000,234377.95054734743,34377.95054734743,1.1718897527367371
2021-03-03,1,0.6705989582061999,-2768170.4866308123,0.044099,23376.14172251574,5.34,200000,246902.1470881662,46902.14708816621,1.2345107354408311
2021-03-04,1,0.47457599431110276,-2768170.4866308123,0.045633,23376.14172251574,5.685,200000,259213.28950892584,59213.28950892584,1.296066447544629
2021-03-05,0,0.008200873932923989,0.0,0.04828,0.0,6.588,200000,219390.95893272333,19390.958932723326,1.0969547946636167
