date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-02-28,-1,-1.000816107009523,202.75176393041806,196.77,-1840196.7061156994,0.02168,200000,79790.92917717673,-120209.07082282327,0.3989546458858837
2021-03-01,-1,-0.5353611633404671,202.75176393041806,224.94,-1840196.7061156994,0.02207,200000,86220.12308248173,-113779.87691751827,0.4311006154124086
2021-03-02,-1,-0.5064154462326124,202.75176393041806,216.04,-1840196.7061156994,0.02071,200000,81912.96486318365,-118087.03513681635,0.40956482431591823
2021-03-03,-1,-0.5871638192180797,202.75176393041806,222.59,-1840196.7061156994,0.0211,200000,83958.66563231302,-116041.33436768698,0.4197933281615651
2021-03-04,-1,-0.9893753926829791,202.75176393041806,211.18,-1840196.7061156994,0.02055,200000,80633.1598175033,-119366.8401824967,0.4031657990875165
2021-03-05,-2,-1.8068120914602526,0.0,205.7,0.0,0.02328,200000,80924.67065506321,-119075.32934493679,0.40462335327531607
2021-03-06,-2,-1.4013443610351055,0.0,208.61,0.0,0.02257,200000,80924.67065506321,-119075.32934493679,0.40462335327531607
2021-03-07,-2,-1.4042846521364627,0.0,214.79,0.0,0.02394,200000,80924.67065506321,-119075.32934493679,0.40462335327531607
2021-03-08,-2,-1.2217109450523982,0.0,218.23,0.0,0.02414,200000,80924.67065506321,-119075.32934493679,0.40462335327531607
2021-03-09,-1,-1.083560170834751,165.69342885967077,244.2,-1503617.0690275587,0.02691,200000,80924.67065506321,-119075.32934493679,0.40462335327531607
2021-03-10,-2,-1.5524554986627659,0.0,234.41,0.0,0.02952,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-11,-2,-1.7103294998332934,0.0,235.39,0.0,0.03248,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-12,-2,-1.4432885316009005,0.0,224.69,0.0,0.03015,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-13,-2,-1.4735986989169498,0.0,243.04,0.0,0.0343,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-14,-2,-1.3428640789614055,0.0,231.17,0.0,0.03254,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-15,-2,-2.1235796921223073,0.0,221.42,0.0,0.0428,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-16,-2,-2.2126176038619505,0.0,223.59,0.0,0.05222,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-17,-2,-2.010457289239325,0.0,229.47,0.0,0.05506,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-18,-2,-1.7288169348956086,0.0,225.83,0.0,0.05155,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-19,-2,-1.595707944245399,0.0,225.72,0.0,0.05399,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-20,-2,-1.272939443447514,0.0,227.11,0.0,0.04972,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-21,-2,-1.2717180327279067,0.0,221.01,0.0,0.05201,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-22,-1,-1.0631665982965108,209.27214393456273,206.6,-940927.6373641058,0.04595,200000,86471.24987376132,-113528.75012623868,0.43235624936880657
2021-03-23,-1,-0.9388285757005594,209.27214393456273,206.62,-940927.6373641058,0.04504,200000,85619.19116663867,-114380.80883336133,0.4280959558331934
2021-03-24,-1,-0.9654565000970627,209.27214393456273,190.75,-940927.6373641058,0.0438,200000,81131.29197206566,-118868.70802793434,0.4056564598603283
2021-03-25,-1,-0.7368841199293614,209.27214393456273,189.1,-940927.6373641058,0.04063,200000,77803.25232412943,-122196.74767587057,0.3890162616206472
2021-03-26,-1,-0.817772590134049,209.27214393456273,203.51,-940927.6373641058,0.04693,200000,86746.70803362035,-113253.29196637965,0.4337335401681017
2021-03-27,-1,-0.7224099322345158,209.27214393456273,201.64,-940927.6373641058,0.0461,200000,85574.39918545051,-114425.60081454949,0.42787199592725256
2021-03-28,-2,-1.401317260064798,0.0,207.72,0.0,0.06858,200000,107530.05750610432,-92469.94249389568,0.5376502875305216
2021-03-29,-1,-1.1983697231650583,250.09316565751308,214.98,-827663.619966936,0.06496,200000,107530.05750610432,-92469.94249389568,0.5376502875305216
2021-03-30,-1,-1.1282257282277908,250.09316565751308,216.3,-827663.619966936,0.0652,200000,108058.81975356431,-91941.18024643569,0.5402940987678215
2021-03-31,-1,-0.868016857466316,250.09316565751308,222.44,-827663.619966936,0.06232,200000,107210.72056519667,-92789.27943480333,0.5360536028259832
2021-04-01,-1,-0.8109194275276639,250.09316565751308,233.44,-827663.619966936,0.06505,200000,112221.26706993903,-87778.73293006097,0.5611063353496952
2021-04-02,-1,-0.6572934862586024,250.09316565751308,243.59,-827663.619966936,0.06568,200000,115281.14078194197,-84718.85921805803,0.5764057039097099
2021-04-03,-1,-0.75872249903377,250.09316565751308,222.84,-827663.619966936,0.06045,200000,105763.0268621215,-94236.9731378785,0.5288151343106074
2021-04-04,-2,-1.8329156944860776,0.0,270.78,0.0,0.09,200000,114299.55590638718,-85700.44409361282,0.5714977795319358
2021-04-05,-2,-2.9397628763079795,0.0,273.66,0.0,0.16143,200000,114299.55590638718,-85700.44409361282,0.5714977795319358
2021-04-06,-2,-1.9606729753458705,0.0,275.99,0.0,0.12899,200000,114299.55590638718,-85700.44409361282,0.5714977795319358
2021-04-07,-2,-1.521603045183783,0.0,253.45,0.0,0.10868,200000,114299.55590638718,-85700.44409361282,0.5714977795319358
2021-04-08,-2,-1.989818866327242,0.0,267.79,0.0,0.16899,200000,114299.55590638718,-85700.44409361282,0.5714977795319358
2021-04-09,-2,-1.5063176441663642,0.0,265.1,0.0,0.14176,200000,114299.55590638718,-85700.44409361282,0.5714977795319358
2021-04-10,-1,-1.1621029314648026,201.71459110967666,283.32,-421210.0379804952,0.13568,200000,114299.55590638718,-85700.44409361282,0.5714977795319358
2021-04-11,-1,-1.1652529848064477,201.71459110967666,286.79,-421210.0379804952,0.14642,200000,119523.30134544827,-80476.69865455173,0.5976165067272414
2021-04-12,-1,-0.8954750693672106,201.71459110967666,280.48,-421210.0379804952,0.13076,200000,111654.33308077166,-88345.66691922834,0.5582716654038582
2021-04-13,-1,-0.5977185138137758,201.71459110967666,294.31,-421210.0379804952,0.12438,200000,111756.72583350293,-88243.27416649707,0.5587836291675147
2021-04-14,-1,-0.599513124435123,201.71459110967666,305.36,-421210.0379804952,0.13306,200000,117641.77519493556,-82358.22480506444,0.5882088759746777
2021-04-15,-1,-0.26402746447631215,201.71459110967666,326.8,-421210.0379804952,0.12981,200000,120597.60340489043,-79402.39659510957,0.6029880170244521
2021-04-16,0,0.02434363888821693,0.0,378.47,0.0,0.14225,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-17,0,-0.09396413856758006,0.0,356.64,0.0,0.13962,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-18,0,0.250216430164956,0.0,317.23,0.0,0.11485,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-19,0,0.473154860774682,0.0,294.09,0.0,0.102,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-20,0,0.818887742676485,0.0,317.15,0.0,0.10363,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-21,0,0.830047683015177,0.0,294.62,0.0,0.098,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-22,2,1.4149089918955333,0.0,275.97,0.0,0.08429,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-23,2,1.5808615213199124,0.0,262.52,0.0,0.07999,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-24,2,1.8358141130417887,0.0,246.17,0.0,0.07019,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-25,1,1.1248098663593298,-198.07690947914125,247.06,628766.3016306905,0.07783,200000,97873.76251183328,-102126.23748816672,0.4893688125591664
2021-04-26,1,0.35694071879515,-198.07690947914125,278.62,628766.3016306905,0.09973,200000,117895.05178070709,-82104.94821929291,0.5894752589035355
2021-04-27,0,-0.4540805436014089,0.0,292.8,0.0,0.1236,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-04-28,-2,-1.2098176912960852,0.0,288.78,0.0,0.14151,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-04-29,0,-0.9162187446301241,0.0,286.63,0.0,0.12896,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-04-30,0,-0.4387698277759156,0.0,319.62,0.0,0.12936,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-01,0,-0.3957000605685897,0.0,321.98,0.0,0.12723,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-02,0,-0.8556664295774232,0.0,315.17,0.0,0.13354,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-03,0,0.022634431584975745,0.0,342.75,0.0,0.12537,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-04,2,1.4815844951536397,0.0,360.62,0.0,0.1065,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-05,2,1.5260388680366146,0.0,396.74,0.0,0.11368,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-06,2,2.2411900786432883,0.0,443.11,0.0,0.10978,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-07,2,1.4207645609926178,0.0,404.11,0.0,0.10888,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-08,2,1.5187018675067971,0.0,408.83,0.0,0.10555,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-09,2,1.2621301427463347,0.0,406.96,0.0,0.10691,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-10,1,1.1187192612339796,-105.15185362561216,371.63,397655.26979633915,0.09827,200000,78155.16672577249,-121844.83327422751,0.3907758336288625
2021-05-11,2,1.6060129612032426,0.0,426.74,0.0,0.10109,200000,82828.69751825431,-117171.30248174569,0.4141434875912715
2021-05-12,2,1.8219811427302408,0.0,359.0,0.0,0.07877,200000,82828.69751825431,-117171.30248174569,0.4141434875912715
2021-05-13,1,1.1770112690507932,-115.91242060826542,357.29,482459.7944912297,0.08584,200000,82828.69751825431,-117171.30248174569,0.4141434875912715
2021-05-14,1,1.0022371905929743,-115.91242060826542,371.01,482459.7944912297,0.091,200000,86908.50846857447,-113091.49153142553,0.4345425423428724
2021-05-15,1,0.9323232679678176,-115.91242060826542,336.28,482459.7944912297,0.08231,200000,78690.29448672061,-121309.70551327939,0.393451472433603
2021-05-16,1,0.7382950023359854,-115.91242060826542,331.6,482459.7944912297,0.08309,200000,78524.14299797709,-121475.85700202291,0.3926207149898855
2021-05-17,1,0.6036104860921887,-115.91242060826542,294.45,482459.7944912297,0.07467,200000,70155.68510276388,-129844.31489723612,0.35077842551381944
2021-05-18,1,0.6576976333689842,-115.91242060826542,304.52,482459.7944912297,0.07537,200000,71660.64503443296,-128339.35496556704,0.35830322517216484
2021-05-19,1,0.7571939545550401,-115.91242060826542,189.04,482459.7944912297,0.04546,200000,43844.7062493578,-156155.29375064222,0.21922353124678895
2021-05-20,1,0.9801683599444194,-115.91242060826542,226.94,482459.7944912297,0.0522,200000,51489.566005281944,-148510.43399471807,0.2574478300264097
2021-05-21,1,0.989118888668141,-115.91242060826542,188.34,482459.7944912297,0.04295,200000,42552.59347075903,-157447.40652924098,0.21276296735379507
2021-05-22,1,1.1901437246319866,-115.91242060826542,178.31,482459.7944912297,0.03999,200000,39961.91090036408,-160038.08909963592,0.19980955450182036
2021-05-23,1,1.0239120897277831,-115.91242060826542,149.93,482459.7944912297,0.03438,200000,33965.71695640571,-166034.28304359427,0.16982858478202867
2021-05-24,1,0.42275240141063725,-115.91242060826542,201.48,482459.7944912297,0.04799,200000,46507.280041787424,-153492.71995821258,0.23253640020893707
2021-05-25,0,-0.4367742253220508,0.0,195.0,0.0,0.04864,200000,81964.77513281265,-118035.22486718735,0.4098238756640632
2021-05-26,0,-0.8433875310929113,0.0,214.1,0.0,0.05483,200000,81964.77513281265,-118035.22486718735,0.4098238756640632
2021-05-27,-2,-2.802959778829598,0.0,205.1,0.0,0.06268,200000,81964.77513281265,-118035.22486718735,0.4098238756640632
2021-05-28,-2,-1.9215018472337706,0.0,183.22,0.0,0.05315,200000,81964.77513281265,-118035.22486718735,0.4098238756640632
2021-05-29,-1,-1.0794965570025938,232.1553705682112,176.53,-860251.6281781343,0.04764,200000,81964.77513281265,-118035.22486718735,0.4098238756640632
2021-05-30,-1,-1.1257407536468087,232.1553705682112,181.8,-860251.6281781343,0.04941,200000,84710.87931758241,-115289.12068241759,0.42355439658791205
2021-05-31,-1,-0.9362926101572848,232.1553705682112,197.42,-860251.6281781343,0.0532,200000,91597.49987665299,-108402.50012334701,0.457987499383265
2021-06-01,-1,-0.7494872032240022,232.1553705682112,191.5,-860251.6281781343,0.0511,200000,88416.6116637151,-111583.3883362849,0.44208305831857553
2021-06-02,0,-0.1669706853458426,0.0,202.42,0.0,0.05164,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-03,0,-0.4457910644039354,0.0,210.25,0.0,0.05505,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-04,0,-0.0774677623060837,0.0,191.25,0.0,0.0487,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-05,0,-0.571553937784682,0.0,185.23,0.0,0.04927,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-06,-2,-1.6083706714726336,0.0,185.45,0.0,0.05515,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-07,0,-0.8461769957154608,0.0,172.58,0.0,0.048,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-08,-2,-1.5083288214892305,0.0,166.22,0.0,0.05043,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-09,-2,-2.862741394609,0.0,176.76,0.0,0.07322,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-10,-2,-2.138503031724254,0.0,170.04,0.0,0.06629,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-11,-1,-1.053236542026586,239.56091696793857,165.71,-735959.2056128494,0.05394,200000,79395.2791015142,-120604.7208984858,0.396976395507571
2021-06-12,-1,-0.9475045855051625,239.56091696793857,163.5,-735959.2056128494,0.05305,200000,78210.84578201962,-121789.15421798038,0.3910542289100981
2021-06-13,-1,-0.9976433931027058,239.56091696793857,172.55,-735959.2056128494,0.05724,200000,83462.54115209731,-116537.45884790269,0.4173127057604866
2021-06-14,-1,-0.6393990635219181,239.56091696793857,177.91,-735959.2056128494,0.05663,200000,84297.6525516216,-115702.3474483784,0.421488262758108
2021-06-15,-1,-0.7747890551778567,239.56091696793857,171.94,-735959.2056128494,0.05646,200000,82742.36081236883,-117257.63918763117,0.41371180406184416
2021-06-16,-1,-0.6001962772992327,239.56091696793857,164.5,-735959.2056128494,0.05289,200000,78332.6532260895,-121667.3467739105,0.39166326613044755
2021-06-17,-1,-0.46252253865534976,239.56091696793857,163.93,-735959.2056128494,0.05197,200000,77519.02103425396,-122480.97896574604,0.3875951051712698
2021-06-18,-1,-0.3078466792062527,239.56091696793857,155.32,-735959.2056128494,0.04856,200000,72946.78064802018,-127053.21935197982,0.3647339032401009
2021-06-19,-1,-0.40851953077081454,239.56091696793857,150.94,-735959.2056128494,0.04822,200000,71647.27770179225,-128352.72229820775,0.3582363885089612
2021-06-20,-1,-0.5110166255932638,239.56091696793857,153.28,-735959.2056128494,0.05012,200000,73606.17273816164,-126393.82726183836,0.3680308636908082
2021-06-21,0,0.18821156225880684,0.0,123.09,0.0,0.03702,200000,77152.93562371831,-122847.06437628169,0.3857646781185915
2021-06-22,0,0.44888454402870004,0.0,119.37,0.0,0.03522,200000,77152.93562371831,-122847.06437628169,0.3857646781185915
2021-06-23,0,0.021347968110302318,0.0,127.43,0.0,0.03983,200000,77152.93562371831,-122847.06437628169,0.3857646781185915
2021-06-24,0,0.2636213488678176,0.0,131.43,0.0,0.04062,200000,77152.93562371831,-122847.06437628169,0.3857646781185915
2021-06-25,0,0.9371080338198948,0.0,119.77,0.0,0.03534,200000,77152.93562371831,-122847.06437628169,0.3857646781185915
2021-06-26,2,1.3545154737344494,0.0,124.32,0.0,0.03531,200000,77152.93562371831,-122847.06437628169,0.3857646781185915
2021-06-27,1,1.050555941152451,-303.2264409044109,127.22,1035331.9326854309,0.03726,200000,77152.93562371831,-122847.06437628169,0.3857646781185915
2021-06-28,2,1.2812737562772276,0.0,132.23,0.0,0.0378,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-06-29,2,1.5366182870460867,0.0,140.85,0.0,0.03963,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-06-30,2,1.9055964549850675,0.0,145.62,0.0,0.04022,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-01,2,2.250589329793358,0.0,138.16,0.0,0.0365,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-02,2,1.8606248654024538,0.0,135.35,0.0,0.03592,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-03,2,1.8420613223227844,0.0,138.81,0.0,0.03626,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-04,2,1.6102879440366507,0.0,140.22,0.0,0.03664,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-05,0,0.36580069962187683,0.0,132.52,0.0,0.03767,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-06,0,0.7217556393974961,0.0,134.94,0.0,0.0372,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-07,0,0.3766191090472035,0.0,135.15,0.0,0.03796,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-08,0,0.19522072372639407,0.0,126.48,0.0,0.0358,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-09,-2,-2.0911972798246348,0.0,128.41,0.0,0.04307,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-10,-2,-1.4082218985393018,0.0,128.42,0.0,0.04061,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-11,-2,-2.4169272503106782,0.0,128.44,0.0,0.046,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-12,-2,-2.45090517556268,0.0,126.62,0.0,0.04884,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-13,-2,-2.4135409378610295,0.0,123.93,0.0,0.0516,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-14,-2,-1.8678337901462838,0.0,123.25,0.0,0.04923,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-15,-2,-1.3538396261425871,0.0,122.87,0.0,0.0461,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-16,0,-0.8687369163700122,0.0,114.77,0.0,0.04019,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-17,0,-0.3411727938307377,0.0,116.08,0.0,0.03752,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-18,0,-0.6101128429702548,0.0,115.78,0.0,0.03945,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-19,1,1.1393302347030185,-283.0592145564549,137.98,1078015.744534906,0.03623,200000,78113.02084899928,-121886.97915100072,0.39056510424499635
2021-07-20,1,0.7795849385841692,-283.0592145564549,125.26,1078015.744534906,0.0345,200000,72647.5404017958,-127352.4595982042,0.363237702008979
2021-07-21,1,0.7599164997359388,-283.0592145564549,139.02,1078015.744534906,0.03856,200000,80919.17911690433,-119080.82088309567,0.4045958955845217
2021-07-22,1,1.0082442704855454,-283.0592145564549,142.2,1078015.744534906,0.03821,200000,81442.00190860665,-118557.99809139335,0.4072100095430332
2021-07-23,1,0.8714122651091608,-283.0592145564549,142.76,1078015.744534906,0.03926,200000,82732.43160051992,-117267.56839948008,0.41366215800259964
2021-07-24,1,0.77194692220537,-283.0592145564549,140.89,1078015.744534906,0.03952,200000,82483.3949628784,-117516.6050371216,0.412416974814392
2021-07-25,1,0.606280841876981,-283.0592145564549,139.6,1078015.744534906,0.04004,200000,82678.81676325874,-117321.18323674126,0.4133940838162937
2021-07-26,1,0.7277836310712216,-283.0592145564549,142.17,1078015.744534906,0.04022,200000,83600.32177868512,-116399.67822131488,0.41800160889342564
2021-07-27,1,0.631503268422744,-283.0592145564549,146.04,1078015.744534906,0.0419,200000,86506.82738983723,-113493.17261016277,0.4325341369491862
2021-07-28,1,1.1048751745837366,-283.0592145564549,152.63,1078015.744534906,0.04104,200000,87445.09407346425,-112554.90592653575,0.4372254703673213
2021-07-29,2,1.3785912562791915,0.0,164.24,0.0,0.04185,200000,79487.70733896561,-120512.29266103439,0.3974385366948281
2021-07-30,2,1.3589249106289572,0.0,165.36,0.0,0.04142,200000,79487.70733896561,-120512.29266103439,0.3974385366948281
2021-07-31,1,1.0077592715448014,-242.68091634293708,163.77,938461.7159263946,0.04235,200000,79487.70733896561,-120512.29266103439,0.3974385366948281
2021-08-01,1,0.7945558376617008,-242.68091634293708,160.19,938461.7159263946,0.04216,200000,78440.60193243189,-121559.39806756811,0.3922030096621595
2021-08-02,1,0.8666495481503587,-242.68091634293708,161.75,938461.7159263946,0.04188,200000,78556.41488146747,-121443.58511853253,0.39278207440733737
2021-08-03,1,0.7155871453499281,-242.68091634293708,156.41,938461.7159263946,0.04096,200000,76397.1140095439,-123602.8859904561,0.3819855700477195
2021-08-04,1,0.5050455735750553,-242.68091634293708,161.58,938461.7159263946,0.04293,200000,79500.5439274119,-120499.4560725881,0.3975027196370595
2021-08-05,0,-0.2038615027156209,0.0,164.41,0.0,0.04581,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-06,0,-0.41216354893969337,0.0,167.19,0.0,0.0468,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-07,-2,-1.8114256786816627,0.0,170.34,0.0,0.0502,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-08,0,-0.6920026026448687,0.0,161.62,0.0,0.04535,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-09,0,-0.3120926702936881,0.0,179.06,0.0,0.04939,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-10,0,-0.9960538357961917,0.0,175.82,0.0,0.05016,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-11,0,-0.9484873969562843,0.0,181.49,0.0,0.05188,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-12,-2,-2.1168929401115824,0.0,180.2,0.0,0.05591,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-13,-2,-1.7316774959255974,0.0,204.6,0.0,0.06291,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-14,0,-0.9072082273131086,0.0,199.02,0.0,0.05813,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-15,0,-0.7038740854382726,0.0,215.87,0.0,0.06234,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-16,0,-0.8389295378748091,0.0,200.98,0.0,0.05862,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-17,0,-0.046268938860658866,0.0,194.76,0.0,0.05413,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-18,2,1.7061784555487194,0.0,209.79,0.0,0.05248,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-19,0,0.6774969879849275,0.0,220.09,0.0,0.05882,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-20,1,1.1438788369724633,-164.12999095157429,232.73,629602.3206553466,0.06067,200000,76395.94558831977,-123604.05441168023,0.38197972794159885
2021-08-21,2,1.996102862017925,0.0,237.27,0.0,0.0583,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-22,2,2.581212855532613,0.0,255.26,0.0,0.05858,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-23,2,2.5182435022859306,0.0,270.58,0.0,0.05966,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-24,2,1.7712931251855235,0.0,248.16,0.0,0.0568,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-25,2,1.516103216374421,0.0,264.46,0.0,0.0608,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-26,0,0.9615502030752807,0.0,232.1,0.0,0.05573,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-27,0,0.9988953622494324,0.0,242.3,0.0,0.05737,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-28,0,0.7414337446532041,0.0,236.4,0.0,0.05699,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-29,0,0.36108222833617676,0.0,225.3,0.0,0.0562,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-30,0,0.4171868758324447,0.0,216.6,0.0,0.05339,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-08-31,0,0.15551424564788843,0.0,223.7,0.0,0.05631,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-09-01,0,0.2706519929328997,0.0,238.9,0.0,0.05898,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-09-02,0,0.4886714150940763,0.0,239.0,0.0,0.0575,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-09-03,0,0.03340189383747283,0.0,247.5,0.0,0.06129,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-09-04,0,0.3745846631593941,0.0,251.8,0.0,0.06049,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-09-05,0,-0.15805619491233147,0.0,264.4,0.0,0.06512,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-09-06,-1,-1.14104825745534,153.7607611403854,255.7,-598062.4676543435,0.06574,200000,78633.25324719309,-121366.74675280691,0.3931662662359654
2021-09-07,0,-0.11217468353742993,0.0,207.3,0.0,0.05065,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-08,0,-0.17282710877859617,0.0,201.7,0.0,0.04916,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-09,0,-0.5413259815615784,0.0,202.5,0.0,0.04989,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-10,-2,-1.737000271225448,0.0,192.9,0.0,0.05028,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-11,-2,-2.3713691280546576,0.0,194.1,0.0,0.05341,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-12,-2,-1.3691254077142538,0.0,203.5,0.0,0.05325,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-13,0,-0.47243177659543,0.0,196.6,0.0,0.04959,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-14,0,-0.9231917226549801,0.0,205.7,0.0,0.05298,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-15,0,-0.5747593892231585,0.0,209.0,0.0,0.05328,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-16,0,-0.6224821338830401,0.0,208.3,0.0,0.05334,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-17,0,-0.2640470001327289,0.0,199.3,0.0,0.05053,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-18,-2,-1.47792183588712,0.0,199.4,0.0,0.05298,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-19,-2,-2.356191919331201,0.0,192.9,0.0,0.05421,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
2021-09-20,-2,-2.200830016926311,0.0,170.1,0.0,0.0486,200000,77050.51144948369,-122949.48855051631,0.38525255724741847
