date,statusList,zscore,DASHUSDT_position,DASHUSDT_price,EOSUSDT_position,EOSUSDT_price,init,total_asset,pnl,return
2021-03-03,1,0.32341656523793366,-243.49352363900982,222.59,14112.931794423483,3.8258,200000,108192.47788591255,-91807.52211408745,0.5409623894295628
2021-03-04,0,-0.19477168541314033,0.0,211.18,0.0,3.7483,200000,130835.84082248648,-69164.15917751352,0.6541792041124324
2021-03-05,0,-0.49428475223095414,0.0,205.7,0.0,3.6904,200000,130835.84082248648,-69164.15917751352,0.6541792041124324
2021-03-06,0,-0.8566646244425661,0.0,208.61,0.0,3.7207,200000,130835.84082248648,-69164.15917751352,0.6541792041124324
2021-03-07,0,-0.9003200416468236,0.0,214.79,0.0,3.831,200000,130835.84082248648,-69164.15917751352,0.6541792041124324
2021-03-08,-1,-1.0732002562414493,299.7659369071312,218.23,-16782.001593402747,3.8981,200000,130835.8408224865,-69164.1591775135,0.6541792041124325
2021-03-09,0,0.09887731643194365,0.0,244.2,0.0,4.1673,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-10,0,0.1600420318964366,0.0,234.41,0.0,3.991,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-11,0,0.699438042022601,0.0,235.39,0.0,3.9532,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-12,0,0.7303096412305855,0.0,224.69,0.0,3.7828,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-13,0,-0.7992812746047493,0.0,243.04,0.0,4.2816,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-14,0,0.45531758948347645,0.0,231.17,0.0,3.9256,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-15,0,-0.014946649121035759,0.0,221.42,0.0,3.8169,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-16,-2,-1.736207154446952,0.0,223.59,0.0,4.0661,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-17,0,-0.9064697452604533,0.0,229.47,0.0,4.0867,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-18,-2,-1.6983140510195869,0.0,225.83,0.0,4.1434,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-19,-2,-1.4845133590131716,0.0,225.72,0.0,4.1375,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-20,-2,-2.1738589814267013,0.0,227.11,0.0,4.3278,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-21,-2,-1.6631424431171273,0.0,221.01,0.0,4.1536,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-22,-2,-2.3275746218743794,0.0,206.6,0.0,4.0777,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-23,-2,-2.002307298185607,0.0,206.62,0.0,4.0899,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-24,-2,-1.4104537949936355,0.0,190.75,0.0,3.6938,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-25,-2,-1.3277542286157071,0.0,189.1,0.0,3.6745,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-26,-2,-1.9242365861814301,0.0,203.51,0.0,4.1849,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-27,-2,-1.5215387580804107,0.0,201.64,0.0,4.0912,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-28,-1,-1.063627082801734,307.0687325966501,207.72,-15517.033312649286,4.1106,200000,127568.63426995231,-72431.36573004769,0.6378431713497615
2021-03-29,-1,-1.0346679637082472,307.0687325966501,214.98,-15517.033312649286,4.2785,200000,132403.2631617978,-67596.7368382022,0.662016315808989
2021-03-30,-1,-1.0318786974065526,307.0687325966501,216.3,-15517.033312649286,4.3361,200000,133702.375007634,-66297.624992366,0.66851187503817
2021-03-31,-2,-1.8144819308559224,0.0,222.44,0.0,4.8021,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-01,-2,-2.518995135649182,0.0,233.44,0.0,5.5947,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-02,-2,-2.5043828031811826,0.0,243.59,0.0,6.2557,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-03,-2,-1.815227634911886,0.0,222.84,0.0,5.4107,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-04,-2,-1.3075710074690285,0.0,270.78,0.0,6.28,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-05,-2,-1.5650020950313872,0.0,273.66,0.0,6.6959,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-06,-2,-1.3043609337829203,0.0,275.99,0.0,6.6436,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-07,0,-0.9038134849040317,0.0,253.45,0.0,5.8824,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-08,-1,-1.1104862697136584,249.78268617541096,267.79,-10383.313494398215,6.442,200000,133778.6110618266,-66221.38893817339,0.668893055309133
2021-04-09,-1,-0.785888698608057,249.78268617541096,265.1,-10383.313494398215,6.2072,200000,130668.69362753005,-69331.30637246995,0.6533434681376502
2021-04-10,-1,-0.6802506603749964,249.78268617541096,283.32,-10383.313494398215,6.6137,200000,139440.5511051189,-60559.44889488109,0.6972027555255946
2021-04-11,-1,-0.6497274523863179,249.78268617541096,286.79,-10383.313494398215,6.7266,200000,141479.57311966515,-58520.42688033485,0.7073978655983257
2021-04-12,-1,-0.42636597037789736,249.78268617541096,280.48,-10383.313494398215,6.4775,200000,137316.9609784437,-62683.039021556295,0.6865848048922185
2021-04-13,-1,-1.1494573920336242,249.78268617541096,294.31,-10383.313494398215,7.3816,200000,150159.00925853505,-49840.99074146495,0.7507950462926752
2021-04-14,-1,-1.0740132620542833,249.78268617541096,305.36,-10383.313494398215,7.6652,200000,155863.81564778468,-44136.18435221532,0.7793190782389234
2021-04-15,-1,-0.5779145571964022,249.78268617541096,326.8,-10383.313494398215,7.8873,200000,163525.29036649136,-36474.70963350864,0.8176264518324567
2021-04-16,0,0.36087739448383976,0.0,378.47,0.0,8.4974,200000,127474.52591231822,-72525.47408768178,0.6373726295615911
2021-04-17,0,0.9036857549082109,0.0,356.64,0.0,7.7859,200000,127474.52591231822,-72525.47408768178,0.6373726295615911
2021-04-18,0,0.3201657450977249,0.0,317.23,0.0,7.2854,200000,127474.52591231822,-72525.47408768178,0.6373726295615911
2021-04-19,1,1.0773742504680655,-216.72706639518213,294.09,9656.429506273631,6.6005,200000,127474.5259123182,-72525.4740876818,0.637372629561591
2021-04-20,2,2.359961124381458,0.0,317.15,0.0,6.6944,200000,131565.51333275202,-68434.48666724798,0.6578275666637601
2021-04-21,2,1.7123707717657728,0.0,294.62,0.0,6.3226,200000,131565.51333275202,-68434.48666724798,0.6578275666637601
2021-04-22,2,1.759192532331096,0.0,275.97,0.0,5.855,200000,131565.51333275202,-68434.48666724798,0.6578275666637601
2021-04-23,2,1.5343515486124868,0.0,262.52,0.0,5.5746,200000,131565.51333275202,-68434.48666724798,0.6578275666637601
2021-04-24,2,1.7965162768963006,0.0,246.17,0.0,5.085,200000,131565.51333275202,-68434.48666724798,0.6578275666637601
2021-04-25,2,1.8765325998601217,0.0,247.06,0.0,4.9992,200000,131565.51333275202,-68434.48666724798,0.6578275666637601
2021-04-26,1,1.0833059223216348,-236.10206254531622,278.62,11220.556512592493,5.8627,200000,131565.51333275202,-68434.48666724798,0.6578275666637601
2021-04-27,2,1.2192299356190157,0.0,292.8,0.0,6.0626,200000,132670.45133277736,-67329.54866722264,0.6633522566638868
2021-04-28,1,1.166760863184559,-229.70851744022676,288.78,11143.159023414863,5.953,200000,132670.45133277736,-67329.54866722264,0.6633522566638868
2021-04-29,1,1.087611752094704,-229.70851744022676,286.63,11143.159023414863,5.8949,200000,131529.16048102046,-68470.83951897954,0.6576458024051023
2021-04-30,2,1.2558280579720407,0.0,319.62,0.0,6.4491,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-01,0,0.879495845352216,0.0,321.98,0.0,6.6129,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-02,0,0.6756691601681865,0.0,315.17,0.0,6.5255,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-03,2,1.3004592869183338,0.0,342.75,0.0,6.8056,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-04,2,2.9760464839851397,0.0,360.62,0.0,6.34,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-05,0,-0.8364884087326758,0.0,396.74,0.0,8.7205,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-06,-2,-2.6094814194782985,0.0,443.11,0.0,11.4643,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-07,-2,-2.115493114126044,0.0,404.11,0.0,10.3757,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-08,-2,-1.7798684595922236,0.0,408.83,0.0,10.3392,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-09,-2,-1.764502374457596,0.0,406.96,0.0,10.5283,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-10,-2,-1.3022917810593488,0.0,371.63,0.0,9.2671,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-11,-2,-2.634472956505075,0.0,426.74,0.0,14.5164,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-12,-2,-1.55538516356228,0.0,359.0,0.0,10.3536,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-13,-2,-1.493214359066342,0.0,357.29,0.0,10.576,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-14,-2,-1.3912820194097506,0.0,371.01,0.0,11.1496,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-15,-2,-1.2965975537484675,0.0,336.28,0.0,10.2365,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-16,-1,-1.172496410062032,202.39225093353113,331.6,-6638.7653358352145,10.1093,200000,134226.54081911786,-65773.45918088214,0.6711327040955892
2021-05-17,-1,-1.125405394758344,202.39225093353113,294.45,-6638.7653358352145,9.1406,200000,120276.6967161136,-79723.3032838864,0.601383483580568
2021-05-18,-1,-0.9665206723343266,202.39225093353113,304.52,-6638.7653358352145,9.3233,200000,123527.68910987135,-76472.31089012865,0.6176384455493568
2021-05-19,-1,-0.8059675541825226,202.39225093353113,189.04,-6638.7653358352145,5.6863,200000,76010.2424456345,-123989.7575543655,0.3800512122281725
2021-05-20,-1,-0.6165268622600196,202.39225093353113,226.94,-6638.7653358352145,6.6506,200000,90082.67016936123,-109917.32983063877,0.4504133508468061
2021-05-21,-1,-0.5736405358874253,202.39225093353113,188.34,-6638.7653358352145,5.5587,200000,75021.46141312846,-124978.53858687154,0.3751073070656423
2021-05-22,-1,-0.35097270921958007,202.39225093353113,178.31,-6638.7653358352145,5.1018,200000,69958.21525432204,-130041.78474567796,0.3497910762716102
2021-05-23,-1,-0.2686815263719789,202.39225093353113,149.93,-6638.7653358352145,4.2923,200000,58840.24263346981,-141159.7573665302,0.29420121316734904
2021-05-24,0,0.05845596578931181,0.0,201.48,0.0,5.6421,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-05-25,0,-0.23826045179574187,0.0,195.0,0.0,5.6926,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-05-26,0,-0.5046690136281718,0.0,214.1,0.0,6.4315,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-05-27,-2,-1.7808136384268924,0.0,205.1,0.0,7.021,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-05-28,-2,-1.4137675869009079,0.0,183.22,0.0,6.113,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-05-29,-2,-1.5447064174028402,0.0,176.53,0.0,6.0225,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-05-30,-2,-1.2742058541296275,0.0,181.8,0.0,6.0358,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-05-31,-2,-1.472700388131962,0.0,197.42,0.0,6.6297,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-06-01,-1,-1.06861845123479,341.7888459591276,191.5,-10377.929569387963,6.3069,200000,130905.12800234588,-69094.87199765412,0.6545256400117294
2021-06-02,-1,-0.32543933816361176,341.7888459591276,202.42,-10377.929569387963,6.3695,200000,135287.12059126323,-64712.87940873677,0.6764356029563161
2021-06-03,0,-0.10018342413259401,0.0,210.25,0.0,6.5335,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-04,0,-0.2633446187430699,0.0,191.25,0.0,6.0142,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-05,0,-0.11552114008626461,0.0,185.23,0.0,5.7776,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-06,0,-0.27010534038218653,0.0,185.45,0.0,5.8457,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-07,0,0.474356243825913,0.0,172.58,0.0,5.1894,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-08,0,0.3141108717979476,0.0,166.22,0.0,5.0502,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-09,0,0.43937582472408443,0.0,176.76,0.0,5.3404,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-10,0,0.6441652419327681,0.0,170.04,0.0,5.0799,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-11,0,0.8274049193915382,0.0,165.71,0.0,4.9157,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-12,0,0.9651966712400926,0.0,163.5,0.0,4.8302,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-13,1,1.1457378603721715,-367.56947545939016,172.55,12466.901165726653,5.0874,200000,126848.22598103555,-73151.77401896445,0.6342411299051778
2021-06-14,1,0.9848704809924687,-367.56947545939016,177.91,12466.901165726653,5.2992,200000,131458.8880363988,-68541.1119636012,0.657294440181994
2021-06-15,1,0.7534550920059353,-367.56947545939016,171.94,12466.901165726653,5.1808,200000,127788.41716988418,-72211.58283011582,0.6389420858494209
2021-06-16,1,1.0500447609228836,-367.56947545939016,164.5,12466.901165726653,4.8657,200000,121125.37971514586,-78874.62028485414,0.6056268985757293
2021-06-17,1,0.8580246891453058,-367.56947545939016,163.93,12466.901165726653,4.8725,200000,121000.64004206096,-78999.35995793904,0.6050032002103047
2021-06-18,1,1.0661033291952382,-367.56947545939016,155.32,12466.901165726653,4.564,200000,113989.82784872892,-86010.17215127108,0.5699491392436447
2021-06-19,1,0.8578871971117843,-367.56947545939016,150.94,12466.901165726653,4.4597,200000,111079.57575463151,-88920.42424536849,0.5553978787731575
2021-06-20,1,0.9817300705747315,-367.56947545939016,153.28,12466.901165726653,4.5069,200000,112528.12606222878,-87471.87393777122,0.562640630311144
2021-06-21,2,1.932639491588473,0.0,123.09,0.0,3.5181,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-22,2,1.947242831521275,0.0,119.37,0.0,3.3869,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-23,2,1.232834840215918,0.0,127.43,0.0,3.6732,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-24,0,-0.15751545738670453,0.0,131.43,0.0,3.924,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-25,0,0.23792298666717082,0.0,119.77,0.0,3.5333,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-26,2,1.4884801295093306,0.0,124.32,0.0,3.5712,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-27,0,-0.336555242834545,0.0,127.22,0.0,3.7766,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-28,0,0.6470803577044154,0.0,132.23,0.0,3.8507,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-29,0,0.1798633512033013,0.0,140.85,0.0,4.1289,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-06-30,2,1.8574079160006074,0.0,145.62,0.0,4.1383,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-01,2,1.6620774484784735,0.0,138.16,0.0,3.9227,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-02,0,0.4736426081996282,0.0,135.35,0.0,3.9224,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-03,0,0.06908454810801469,0.0,138.81,0.0,4.0504,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-04,0,0.416947188217058,0.0,140.22,0.0,4.061,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-05,0,0.7619257520905056,0.0,132.52,0.0,3.8101,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-06,0,0.7157068608988714,0.0,134.94,0.0,3.8776,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-07,2,1.5118799077983192,0.0,135.15,0.0,3.8249,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-08,1,1.1040935549391353,-506.9281614650099,126.48,17830.382897770924,3.5959,200000,128232.54772418892,-71767.45227581108,0.6411627386209446
2021-07-09,0,-3.662718030838375,0.0,128.41,0.0,4.2174,200000,118129.33610485177,-81870.66389514823,0.5906466805242588
2021-07-10,-2,-1.6348356368378962,0.0,128.42,0.0,3.9633,200000,118129.33610485177,-81870.66389514823,0.5906466805242588
2021-07-11,-2,-2.0092749420673366,0.0,128.44,0.0,4.0766,200000,118129.33610485177,-81870.66389514823,0.5906466805242588
2021-07-12,-2,-2.366916448841162,0.0,126.62,0.0,4.1873,200000,118129.33610485177,-81870.66389514823,0.5906466805242588
2021-07-13,-1,-1.1847711109831454,476.5970148666657,123.93,-15180.20716349068,3.8909,200000,118129.33610485177,-81870.66389514823,0.5906466805242588
2021-07-14,-1,-0.762828475042025,476.5970148666657,123.25,-15180.20716349068,3.7983,200000,116399.5629514032,-83600.4370485968,0.581997814757016
2021-07-15,0,-0.11362673633369068,0.0,122.87,0.0,3.6707,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-16,-2,-1.2454253266255582,0.0,114.77,0.0,3.6529,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-17,0,-0.9629992649757887,0.0,116.08,0.0,3.6562,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-18,0,-0.8226038882718624,0.0,115.78,0.0,3.6353,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-19,2,2.851635853133784,0.0,137.98,0.0,3.437,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-20,2,1.8575583050925228,0.0,125.26,0.0,3.2596,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-21,2,2.0161089003044412,0.0,139.02,0.0,3.5026,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-22,2,1.8051625503276263,0.0,142.2,0.0,3.5647,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-23,2,1.4410743703235902,0.0,142.76,0.0,3.6341,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-24,1,1.085979569133251,-409.1555373809702,140.89,15718.471849704118,3.6674,200000,115291.84732320977,-84708.15267679023,0.5764592366160488
2021-07-25,1,0.9377933347483691,-409.1555373809702,139.6,15718.471849704118,3.6587,200000,114627.2859748959,-85372.7140251041,0.5731364298744794
2021-07-26,1,0.9917614600871357,-409.1555373809702,142.17,15718.471849704118,3.6795,200000,116005.75992043882,-83994.24007956118,0.5800287996021941
2021-07-27,1,0.9836921563976144,-409.1555373809702,146.04,15718.471849704118,3.7556,200000,118785.36755786567,-81214.63244213433,0.5939268377893283
2021-07-28,1,0.9253569905069088,-409.1555373809702,152.63,15718.471849704118,3.9195,200000,124057.96008537276,-75942.03991462724,0.6202898004268638
2021-07-29,2,1.4106980838145333,0.0,164.24,0.0,3.9667,200000,120141.09049643899,-79858.90950356101,0.600705452482195
2021-07-30,1,1.0962574634442188,-363.2713186273554,165.36,14765.152209276252,4.0684,200000,120141.09049643899,-79858.90950356101,0.600705452482195
2021-07-31,1,0.9046182303103827,-363.2713186273554,163.77,14765.152209276252,4.068,200000,119557.5830389378,-80442.4169610622,0.597787915194689
2021-08-01,1,0.9266685935787542,-363.2713186273554,160.19,14765.152209276252,3.9414,200000,116387.80344855748,-83612.19655144252,0.5819390172427874
2021-08-02,1,0.7160998324989711,-363.2713186273554,161.75,14765.152209276252,4.027,200000,118218.40373473021,-81781.59626526979,0.591092018673651
2021-08-03,1,0.25707599415191695,-363.2713186273554,156.41,14765.152209276252,4.0245,200000,116241.62201273693,-83758.37798726307,0.5812081100636847
2021-08-04,1,0.31226241013123984,-363.2713186273554,161.58,14765.152209276252,4.1142,200000,119444.16888321245,-80555.83111678755,0.5972208444160623
2021-08-05,1,0.21088794030283528,-363.2713186273554,164.41,14765.152209276252,4.1876,200000,121555.98888708872,-78444.01111291128,0.6077799444354436
2021-08-06,0,-0.192351047353793,0.0,167.19,0.0,4.3191,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-07,-2,-2.193760056031288,0.0,170.34,0.0,4.5919,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-08,-2,-1.4762941706208772,0.0,161.62,0.0,4.2948,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-09,0,0.22633663624182684,0.0,179.06,0.0,4.5323,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-10,0,-0.8841853970803449,0.0,175.82,0.0,4.5973,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-11,0,-0.832650354728052,0.0,181.49,0.0,4.75,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-12,0,-0.3694522452893618,0.0,180.2,0.0,4.6588,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-13,0,0.4800550470495325,0.0,204.6,0.0,5.1583,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-14,-2,-2.2093646521135937,0.0,199.02,0.0,5.4806,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-15,0,-0.8697976434525496,0.0,215.87,0.0,5.6931,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-16,-2,-1.7739990780664714,0.0,200.98,0.0,5.517,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-17,0,-0.2753224381647838,0.0,194.76,0.0,5.0604,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-18,2,2.193403256952685,0.0,209.79,0.0,4.98,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-19,2,1.8619546096394166,0.0,220.09,0.0,5.2541,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-20,2,2.034876648535324,0.0,232.73,0.0,5.456,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-21,2,2.4174986575747015,0.0,237.27,0.0,5.3545,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-22,2,2.7589320246222484,0.0,255.26,0.0,5.4142,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-23,2,2.4740389839960395,0.0,270.58,0.0,5.5928,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-24,2,2.177062026123421,0.0,248.16,0.0,5.0583,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-25,2,2.1389093159933052,0.0,264.46,0.0,5.2094,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-26,2,1.5279406848589803,0.0,232.1,0.0,4.74,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-27,1,1.121069409877667,-241.65136886228123,242.3,11503.364769220185,5.09,200000,117104.25335066149,-82895.74664933851,0.5855212667533074
2021-08-28,1,0.9394815394618137,-241.65136886228123,236.4,11503.364769220185,5.008,200000,114735.23436329796,-85264.76563670204,0.5736761718164898
2021-08-29,1,0.3361547553683262,-241.65136886228123,225.3,11503.364769220185,5.059,200000,112639.57577215688,-87360.42422784312,0.5631978788607844
2021-08-30,1,0.358971311244672,-241.65136886228123,216.6,11503.364769220185,4.82,200000,107787.90468321141,-92212.09531678859,0.538939523416057
2021-08-31,0,0.18551868461674773,0.0,223.7,0.0,5.037,200000,113219.21622259173,-86780.78377740827,0.5660960811129586
2021-09-01,0,0.24820338596318556,0.0,238.9,0.0,5.312,200000,113219.21622259173,-86780.78377740827,0.5660960811129586
2021-09-02,0,0.3029509371790027,0.0,239.0,0.0,5.256,200000,113219.21622259173,-86780.78377740827,0.5660960811129586
2021-09-03,0,-0.23449582941101335,0.0,247.5,0.0,5.671,200000,113219.21622259173,-86780.78377740827,0.5660960811129586
2021-09-04,0,-0.1772293610219515,0.0,251.8,0.0,5.692,200000,113219.21622259173,-86780.78377740827,0.5660960811129586
2021-09-05,-1,-1.043504147411305,214.1059308294095,264.4,-8994.218003065756,6.294,200000,113219.21622259173,-86780.78377740827,0.5660960811129586
2021-09-06,-2,-1.5100597791163344,0.0,255.7,0.0,6.216,200000,114380.38881656846,-85619.61118343154,0.5719019440828423
2021-09-07,-1,-1.0536799167852677,275.8813044297358,207.3,-11702.515737320286,4.887,200000,114380.38881656846,-85619.61118343154,0.5719019440828423
2021-09-08,-1,-1.0466374519441983,275.8813044297358,201.7,-11702.515737320286,4.745,200000,111173.69627706247,-88826.30372293753,0.5558684813853123
2021-09-09,-1,-1.188479797108116,275.8813044297358,202.5,-11702.515737320286,4.815,200000,112213.57742221869,-87786.42257778131,0.5610678871110935
2021-09-10,-1,-1.0534671849657093,275.8813044297358,192.9,-11702.515737320286,4.567,200000,106662.89299683779,-93337.10700316221,0.533314464984189
2021-09-11,-1,-1.1758746800992466,275.8813044297358,194.1,-11702.515737320286,4.674,200000,108246.11974604672,-91753.88025395328,0.5412305987302336
2021-09-12,-1,-1.0070172933498536,275.8813044297358,203.5,-11702.515737320286,4.878,200000,113226.7172180996,-86773.2827819004,0.566133586090498
2021-09-13,-1,-1.0064786734131812,275.8813044297358,196.6,-11702.515737320286,4.741,200000,109719.89156152152,-90280.10843847848,0.5485994578076077
2021-09-14,-1,-0.6575487196174943,275.8813044297358,205.7,-11702.515737320286,4.864,200000,113669.8208675225,-86330.1791324775,0.5683491043376125
2021-09-15,-2,-1.2251190479977143,0.0,209.0,0.0,5.103,200000,116439.13399829909,-83560.86600170091,0.5821956699914954
2021-09-16,0,-0.8856072029271169,0.0,208.3,0.0,5.016,200000,116439.13399829909,-83560.86600170091,0.5821956699914954
2021-09-17,-2,-2.5753480134931914,0.0,199.3,0.0,5.251,200000,116439.13399829909,-83560.86600170091,0.5821956699914954
2021-09-18,-2,-2.594029779408065,0.0,199.4,0.0,5.466,200000,116439.13399829909,-83560.86600170091,0.5821956699914954
2021-09-19,-1,-1.1932834883096193,301.81216692145955,192.9,-11859.761050957333,4.909,200000,116439.1339982991,-83560.8660017009,0.5821956699914955
2021-09-20,-1,-0.5798419632759022,301.81216692145955,170.1,-11859.761050957333,4.202,200000,101172.96552946299,-98827.03447053701,0.505864827647315
2021-09-21,-1,-0.49385627491336953,301.81216692145955,157.4,-11859.761050957333,3.886,200000,93592.26651745793,-106407.73348254207,0.46796133258728967
2021-09-22,-1,-0.25237266339612247,301.81216692145955,175.5,-11859.761050957333,4.3,200000,103965.0078138327,-96034.9921861673,0.5198250390691634
2021-09-23,0,0.6062196220590835,0.0,184.7,0.0,4.374,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
2021-09-24,0,0.0339909094705191,0.0,165.5,0.0,4.028,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
2021-09-25,0,0.0023434963902292483,0.0,164.4,0.0,4.011,200000,112569.02160479288,-87430.97839520712,0.5628451080239645
