date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,HOTUSDT_position,HOTUSDT_price,init,total_asset,pnl,return
2021-02-25,-2,-1.4701297438374317,0.0,1.0979,0.0,0.0029679,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-26,-2,-1.2257428158202572,0.0,1.1196,0.0,0.0028118,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-27,0,-0.9914494891284653,0.0,1.1489,0.0,0.0026422,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-02-28,0,-0.8242737981163086,0.0,1.1247,0.0,0.0024256,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-01,0,-0.888762447868807,0.0,1.2144,0.0,0.002807,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-02,0,-0.7743238267003723,0.0,1.1847,0.0,0.0026748,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-03,0,-0.6588205247704066,0.0,1.2171,0.0,0.0026857,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-04,0,-0.37434030796861983,0.0,1.2712,0.0,0.0024918,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-05,0,-0.5833002736449326,0.0,1.3285,0.0,0.0030274,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-06,0,-0.5495077098545915,0.0,1.2805,0.0,0.0029855,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-07,0,-0.4622609548367157,0.0,1.3112,0.0,0.0030384,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-08,0,-0.3764513018270018,0.0,1.3015,0.0,0.0030073,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-09,0,-0.1644101525784459,0.0,1.4244,0.0,0.0031371,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-10,0,-0.29029905761804387,0.0,1.307,0.0,0.0030958,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-11,0,0.17590591837623887,0.0,1.39,0.0,0.0031403,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-12,0,0.5630858911111246,0.0,1.321,0.0,0.0029625,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-13,-2,-2.7079495366408444,0.0,1.378,0.0,0.004619,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-14,-2,-3.2888602579080537,0.0,1.311,0.0,0.0072737,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-15,-2,-2.553972613877556,0.0,1.2802,0.0,0.00708,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-16,-2,-2.0183287515263366,0.0,1.3295,0.0,0.0068416,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-17,-2,-1.7994396507117438,0.0,1.3525,0.0,0.0071676,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-18,-2,-1.6021607817081787,0.0,1.3245,0.0,0.0071323,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-19,-2,-1.5683949953333314,0.0,1.334,0.0,0.00815,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-20,-2,-1.2686588347243666,0.0,1.4102,0.0,0.0077178,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-21,-1,-1.1868567255404423,53339.314093536006,1.4101,-9393853.498107225,0.0080067,200000,150427.53360659024,-49572.46639340976,0.7521376680329512
2021-03-22,-1,-0.9166525645301178,53339.314093536006,1.4771,-9393853.498107225,0.00742,200000,148489.89380351765,-51510.106196482346,0.7424494690175882
2021-03-23,-1,-0.7026234492752658,53339.314093536006,1.6571,-9393853.498107225,0.0076374,200000,160133.19409084262,-39866.80590915738,0.8006659704542131
2021-03-24,-1,-0.7960488423390758,53339.314093536006,1.4053,-9393853.498107225,0.0072311,200000,142885.6321258093,-57114.367874190706,0.7144281606290465
2021-03-25,-1,-0.8864325985237895,53339.314093536006,1.335,-9393853.498107225,0.0077737,200000,144232.9832531067,-55767.01674689329,0.7211649162655336
2021-03-26,-1,-1.0490747639500395,53339.314093536006,1.447,-9393853.498107225,0.0104099,200000,174971.06302329298,-25028.936976707017,0.8748553151164649
2021-03-27,-1,-0.9489207748230273,53339.314093536006,1.3982,-9393853.498107225,0.0099946,200000,168466.8371377645,-31533.162862235506,0.8423341856888225
2021-03-28,-1,-0.8945349916734775,53339.314093536006,1.3908,-9393853.498107225,0.0101872,200000,169881.3823972078,-30118.61760279219,0.849406911986039
2021-03-29,-1,-1.014432994715865,53339.314093536006,1.5107,-9393853.498107225,0.0129999,200000,202698.85789114895,2698.857891148946,1.0134942894557448
2021-03-30,-2,-1.2617786728015499,0.0,1.5266,0.0,0.0181274,200000,239285.87661298708,39285.87661298708,1.1964293830649355
2021-03-31,-1,-1.1986656581473372,77786.18965378944,1.5381,-7142094.479786861,0.0167518,200000,239285.87661298708,39285.87661298708,1.1964293830649355
2021-04-01,-2,-1.5188134509411637,0.0,1.5777,0.0,0.0173532,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-02,-2,-1.9938860538612464,0.0,1.625,0.0,0.0242549,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-03,-2,-1.768192868838135,0.0,1.4801,0.0,0.0230732,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-04,-2,-1.6647709594277114,0.0,1.5535,0.0,0.0272443,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-05,-2,-1.428545110915248,0.0,1.7195,0.0,0.0285997,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-06,0,-0.9669445775704284,0.0,1.8032,0.0,0.0227351,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-07,0,-0.8445988256620941,0.0,1.6591,0.0,0.0204695,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-08,0,-0.7587703633817711,0.0,1.8809,0.0,0.0231061,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-09,0,-0.5394058283993911,0.0,1.8672,0.0,0.0209399,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-10,0,-0.09583989541375153,0.0,2.08,0.0,0.0191341,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-11,0,-0.054728193283593844,0.0,2.0996,0.0,0.0197457,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-12,0,0.08435180574964316,0.0,2.0001,0.0,0.0187987,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-13,0,0.5494721976826122,0.0,2.1742,0.0,0.0187208,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-14,0,0.9186516521924849,0.0,2.1199,0.0,0.01757,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-15,0,0.88824694066093,0.0,2.1813,0.0,0.0185614,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-16,2,1.5350044214485434,0.0,2.509,0.0,0.0190209,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-17,2,1.257766927962627,0.0,2.3274,0.0,0.0188709,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-18,2,1.7689146548483203,0.0,2.3721,0.0,0.0170608,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-19,2,1.3185422665116209,0.0,2.0812,0.0,0.0157814,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-20,2,1.3445557397962682,0.0,2.1956,0.0,0.0160758,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-21,2,1.271466103458639,0.0,2.0638,0.0,0.0149,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-22,2,1.3056195424664092,0.0,1.8239,0.0,0.0127212,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-23,2,1.2863232304012804,0.0,1.8719,0.0,0.0128001,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-24,0,0.9084685035158372,0.0,1.6647,0.0,0.0120997,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-25,0,0.941735634181893,0.0,1.6397,0.0,0.011748,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-26,0,0.9563991053375281,0.0,1.9897,0.0,0.014055,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-27,0,0.5156355818040557,0.0,2.2069,0.0,0.016473,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-28,0,0.6951292877699727,0.0,2.1884,0.0,0.015843,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-29,0,0.5562386601845495,0.0,2.1037,0.0,0.015375,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-04-30,0,0.24429351898179175,0.0,2.1512,0.0,0.016071,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-01,0,-0.1897194436206793,0.0,2.109,0.0,0.016197,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-02,0,-0.2200948049418657,0.0,2.0433,0.0,0.015528,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-03,0,0.2525781061386196,0.0,2.0836,0.0,0.01529,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-04,0,0.042209868743900335,0.0,1.8319,0.0,0.013525,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-05,0,0.2209030397568239,0.0,2.0282,0.0,0.014775,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-06,2,1.9883366845695436,0.0,2.2188,0.0,0.014982,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-07,1,1.1353012191745466,-55059.70675889213,2.184,7894072.051560455,0.015233,200000,240500.79912284084,40500.799122840835,1.202503995614204
2021-05-08,2,1.5620248026512178,0.0,2.1611,0.0,0.01477,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-09,2,2.7367435020356745,0.0,2.2647,0.0,0.01442,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-10,2,2.3832254366127303,0.0,2.0144,0.0,0.012672,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-11,2,2.2760930485535673,0.0,2.1175,0.0,0.01303,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-12,2,2.5444959631479986,0.0,1.817,0.0,0.010559,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-13,2,2.2218733654477196,0.0,1.9589,0.0,0.01125,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-14,2,1.3749167417827433,0.0,1.9569,0.0,0.011847,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-15,2,1.5835730002674775,0.0,1.8575,0.0,0.010849,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-16,2,1.436021957222418,0.0,1.9991,0.0,0.011639,200000,242894.8871979347,42894.8871979347,1.2144744359896735
2021-05-17,1,1.096179497611897,-65618.89107357216,1.8508,11041680.479949754,0.010999,200000,242894.88719793467,42894.88719793467,1.2144744359896733
2021-05-18,1,1.1526585450630573,-65618.89107357216,1.8888,11041680.479949754,0.011034,200000,245774.86387552868,45774.86387552868,1.2288743193776435
2021-05-19,1,0.22567571745834306,-65618.89107357216,1.1294,11041680.479949754,0.007187,200000,153466.53318789127,-46533.46681210873,0.7673326659394564
2021-05-20,0,0.0437916834212065,0.0,1.3223,0.0,0.008513,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-21,0,-0.7112538012726816,0.0,1.1072,0.0,0.007614,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-22,0,-0.8229058492057377,0.0,1.0244,0.0,0.007051,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-23,0,-0.4726855546782628,0.0,0.9075,0.0,0.00601,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-24,-2,-1.4006591779702986,0.0,1.0765,0.0,0.007672,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-25,-2,-2.754333017562683,0.0,1.0832,0.0,0.009328,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-26,-2,-2.0927354130161104,0.0,1.2899,0.0,0.010742,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-27,-2,-1.725022247553324,0.0,1.1728,0.0,0.009547,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-28,-2,-1.5000197525669734,0.0,1.0409,0.0,0.008392,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-29,-2,-1.5360997023188911,0.0,0.976,0.0,0.008174,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-30,-2,-1.3602894804729686,0.0,1.0321,0.0,0.008629,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-05-31,-1,-1.056097549253657,105707.7782985139,1.1147,-13076513.20268044,0.009011,200000,235664.9209387069,35664.9209387069,1.1783246046935345
2021-06-01,-1,-0.6467099352878516,105707.7782985139,1.1197,-13076513.20268044,0.008551,200000,230178.26375696645,30178.26375696645,1.1508913187848322
2021-06-02,0,0.13723649389836715,0.0,1.278,0.0,0.008754,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-03,0,0.34387479905038726,0.0,1.3829,0.0,0.009274,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-04,0,0.3019471757241123,0.0,1.2558,0.0,0.008559,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-05,0,0.33252496709659046,0.0,1.2156,0.0,0.008355,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-06,0,0.48476372415382674,0.0,1.2525,0.0,0.008559,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-07,0,0.24465321600670767,0.0,1.0948,0.0,0.007787,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-08,0,0.613695522684535,0.0,1.1481,0.0,0.007943,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-09,0,0.617216476142968,0.0,1.182,0.0,0.008231,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-10,0,0.5123683590546185,0.0,1.1132,0.0,0.007834,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-11,0,0.22360352736903952,0.0,1.0393,0.0,0.00752,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-12,0,0.30558910128596095,0.0,1.0177,0.0,0.007354,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-13,0,-0.13479196288758444,0.0,1.091,0.0,0.008202,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-14,0,0.0629182391809376,0.0,1.129,0.0,0.008289,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-15,0,0.22282236473756653,0.0,1.1186,0.0,0.008067,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-16,0,0.03389175880317591,0.0,1.0665,0.0,0.007755,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-17,0,0.5622897373473407,0.0,1.1005,0.0,0.007689,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-18,0,0.15816227413866676,0.0,1.0119,0.0,0.007206,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-19,0,-0.4262161907930099,0.0,0.964,0.0,0.007011,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-20,-2,-2.068107863640669,0.0,0.9605,0.0,0.007439,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-21,-2,-2.395337115167255,0.0,0.7499,0.0,0.005966,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-22,-2,-1.3482210766199718,0.0,0.7139,0.0,0.005448,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-23,0,-0.7329707006062115,0.0,0.7961,0.0,0.005925,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-24,0,-0.08480951310379671,0.0,0.8391,0.0,0.006093,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-25,0,0.14460415416665776,0.0,0.771,0.0,0.005563,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-26,0,0.3933908051404578,0.0,0.7872,0.0,0.005647,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-27,0,-0.46054685713755317,0.0,0.7979,0.0,0.005911,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-28,0,0.23571073562884298,0.0,0.8205,0.0,0.005948,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-29,0,-0.3515011703959512,0.0,0.8432,0.0,0.006248,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-06-30,2,1.2053080949136172,0.0,0.8676,0.0,0.006132,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-07-01,0,-0.032304088189288385,0.0,0.8002,0.0,0.005876,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-07-02,0,0.996682553424668,0.0,0.8277,0.0,0.005883,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-07-03,0,0.1174085693976461,0.0,0.8306,0.0,0.006057,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-07-04,0,0.08958535839568081,0.0,0.8455,0.0,0.006169,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-07-05,0,0.32069319898342125,0.0,0.822,0.0,0.005957,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-07-06,1,1.0458695335545518,-126168.8434930009,0.8522,17833983.815680105,0.006029,200000,215042.1768494707,15042.176849470707,1.0752108842473536
2021-07-07,2,2.322485772753655,0.0,0.8887,0.0,0.005991,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-08,0,0.9926301980882913,0.0,0.8154,0.0,0.00574,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-09,0,0.7589768545112343,0.0,0.8191,0.0,0.005803,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-10,0,0.27813711419600334,0.0,0.7916,0.0,0.005689,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-11,2,1.7609830694492434,0.0,0.8403,0.0,0.005761,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-12,0,0.48655732330800544,0.0,0.7931,0.0,0.005621,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-13,0,-0.35373712255065315,0.0,0.7559,0.0,0.005462,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-14,-2,-1.2557181419232848,0.0,0.7408,0.0,0.005484,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-15,-2,-1.7683943458049318,0.0,0.6936,0.0,0.005239,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-16,-2,-1.8328866088810796,0.0,0.6568,0.0,0.005015,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-17,-2,-1.3040953583979376,0.0,0.6872,0.0,0.005169,200000,220325.0310219611,20325.0310219611,1.1016251551098055
2021-07-18,-1,-1.066102974670632,161221.30178688795,0.6833,-21541360.092096314,0.005114,200000,220325.03102196107,20325.03102196107,1.1016251551098053
2021-07-19,-2,-1.6467462962149229,0.0,0.6247,0.0,0.004795,200000,222900.90543729402,22900.905437294015,1.11450452718647
2021-07-20,-1,-1.0803214118615359,188899.07240448648,0.59,-25016936.63718227,0.004455,200000,222900.90543729404,22900.905437294045,1.1145045271864702
2021-07-21,-1,-0.4147789225357947,188899.07240448648,0.6491,-25016936.63718227,0.004785,200000,242320.42970666933,42320.429706669325,1.2116021485333466
2021-07-22,-1,-0.859224105017317,188899.07240448648,0.6513,-25016936.63718227,0.004895,200000,245487.87069604924,45487.87069604924,1.2274393534802461
2021-07-23,-1,-0.8277173175583304,188899.07240448648,0.6852,-25016936.63718227,0.005155,200000,258395.95277622872,58395.95277622872,1.2919797638811437
2021-07-24,0,0.7061577602124748,0.0,0.7329,0.0,0.005202,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-07-25,0,0.3458604549377129,0.0,0.7427,0.0,0.005339,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-07-26,-2,-1.6558272776390424,0.0,0.7569,0.0,0.005932,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-07-27,0,0.6851564329658549,0.0,0.8796,0.0,0.006306,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-07-28,0,-0.09050615499085085,0.0,0.8423,0.0,0.006218,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-07-29,0,0.09591685024232115,0.0,0.8496,0.0,0.006245,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-07-30,0,-0.9364285437482068,0.0,0.8352,0.0,0.006373,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-07-31,2,2.6234327717324546,0.0,0.9318,0.0,0.006315,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-08-01,1,1.0943279522217153,-122836.22189963827,0.8735,17236536.51876852,0.006225,200000,214594.87965866807,14594.87965866807,1.0729743982933404
2021-08-02,2,1.667864846667983,0.0,0.8955,0.0,0.006227,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-03,0,0.5916659915185017,0.0,0.8512,0.0,0.006138,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-04,0,0.26083426752498085,0.0,0.8751,0.0,0.006376,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-05,0,-0.2945859849979353,0.0,0.88,0.0,0.006532,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-06,-2,-2.8398516214053497,0.0,0.9197,0.0,0.007851,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-07,-2,-2.0480965175911887,0.0,0.9394,0.0,0.007848,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-08,-2,-2.7276779196225562,0.0,0.8794,0.0,0.008157,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-09,-2,-2.228902167480441,0.0,0.9191,0.0,0.008541,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-10,-2,-2.3111182297129926,0.0,0.9781,0.0,0.009772,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-11,-2,-2.330318631727662,0.0,1.0562,0.0,0.011505,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-12,-2,-1.7863561336828697,0.0,1.0518,0.0,0.010991,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-13,-2,-1.738182273797754,0.0,1.1139,0.0,0.012131,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-14,-2,-1.2424441089865275,0.0,1.1634,0.0,0.011825,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-15,-1,-1.0805094328397937,92704.72924877222,1.1718,-9216204.43995175,0.011787,200000,217262.80346742255,17262.80346742255,1.0863140173371129
2021-08-16,-1,-1.0484196085431605,92704.72924877222,1.1061,-9216204.43995175,0.011304,200000,206720.67601128155,6720.676011281554,1.0336033800564077
2021-08-17,-1,-0.8772625192135031,92704.72924877222,1.0185,-9216204.43995175,0.010245,200000,188839.78122718018,-11160.218772819819,0.9441989061359009
2021-08-18,-1,-0.8779951370286271,92704.72924877222,1.0003,-9216204.43995175,0.010253,200000,187226.28479037213,-12773.715209627873,0.9361314239518607
2021-08-19,-1,-0.7535660653855963,92704.72924877222,1.0593,-9216204.43995175,0.010762,200000,197386.91187598516,-2613.0881240148447,0.9869345593799258
2021-08-20,-1,-0.7040700981699942,92704.72924877222,1.1084,-9216204.43995175,0.011314,200000,207026.05893295322,7026.058932953223,1.035130294664766
2021-08-21,-1,-0.5438266016701845,92704.72924877222,1.0725,-9216204.43995175,0.010777,200000,198748.8573686682,-1251.142631331808,0.9937442868433409
2021-08-22,0,-0.07033765924698748,0.0,1.1672,0.0,0.011033,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-23,0,-0.12603025272877014,0.0,1.1563,0.0,0.011176,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-24,0,-0.33210760687201374,0.0,1.0567,0.0,0.010591,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-25,0,-0.3054213143911263,0.0,1.0833,0.0,0.010917,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-26,0,-0.4357105199325745,0.0,0.9727,0.0,0.00995,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-27,0,-0.20033465268324388,0.0,1.0413,0.0,0.010566,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-28,-2,-2.171908959038007,0.0,1.0135,0.0,0.011382,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-29,-2,-1.6004516020387178,0.0,1.0045,0.0,0.011022,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-30,-1,-1.1882208728456702,109123.97839387077,0.9656,-10068811.613676218,0.010465,200000,210740.22707424324,10740.227074243245,1.0537011353712162
2021-08-31,-1,-0.878634098132311,109123.97839387077,0.9891,-10068811.613676218,0.010549,200000,214150.420742048,14150.420742048009,1.07075210371024
2021-09-01,0,1.2089700887411237,0.0,1.1333,0.0,0.011023,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-02,2,3.2403806350957214,0.0,1.5463,0.0,0.012984,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-03,2,3.0272081218950904,0.0,1.5744,0.0,0.012381,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-04,2,3.619996880688425,0.0,1.9835,0.0,0.012047,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-05,2,1.739264595770943,0.0,1.8008,0.0,0.013077,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-06,2,1.8765621352981343,0.0,1.8015,0.0,0.012305,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-07,2,1.8024720926511155,0.0,1.518,0.0,0.010046,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-08,2,1.534084296300301,0.0,1.5197,0.0,0.010142,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-09,2,1.4957262790959072,0.0,1.5672,0.0,0.010196,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-10,2,1.4670176157323624,0.0,1.5375,0.0,0.009741,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-11,1,1.166454976063421,-65800.17700266528,1.505,10085473.713108385,0.009819,200000,198058.53277802246,-1941.4672219775384,0.9902926638901123
2021-09-12,1,0.9817856808574946,-65800.17700266528,1.5119,10085473.713108385,0.010011,200000,200448.9649522577,448.9649522576947,1.0022448247612885
2021-09-13,1,0.7191062272855153,-65800.17700266528,1.4021,10085473.713108385,0.009609,200000,189169.74508469546,-10830.25491530454,0.9458487254234773
2021-09-14,1,1.054159002399171,-65800.17700266528,1.5609,10085473.713108385,0.009865,200000,202200.69446327444,2200.6944632744417,1.011003472316372
2021-09-15,1,0.9818983918822014,-65800.17700266528,1.6074,10085473.713108385,0.010107,200000,207701.0873324706,7701.087332470604,1.038505436662353
2021-09-16,1,0.7972899047224807,-65800.17700266528,1.523,10085473.713108385,0.009743,200000,198476.43996187422,-1523.5600381257827,0.992382199809371
2021-09-17,2,1.6566241616051778,0.0,1.7462,0.0,0.009506,200000,217086.28874326826,17086.288743268262,1.0854314437163413
2021-09-18,1,1.1067117276356329,-65159.76970322616,1.6658,11154366.906960655,0.009731,200000,217086.28874326826,17086.288743268262,1.0854314437163413
2021-09-19,1,0.675892842739432,-65159.76970322616,1.5344,11154366.906960655,0.009469,200000,205601.85087464066,5601.850874640659,1.0280092543732033
2021-09-20,1,0.5429491707862092,-65159.76970322616,1.302,11154366.906960655,0.008118,200000,175389.17070430706,-24610.829295692936,0.8769458535215353
