date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-20,2,2.936686511197896,0.0,0.0022773,0.0,0.053554,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-21,2,3.790886725340941,0.0,0.00378,0.0,0.054826,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-22,2,2.7237819668810657,0.0,0.0034332,0.0,0.050147,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-23,2,2.340026749381229,0.0,0.0030186,0.0,0.042224,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-24,2,2.043813261153828,0.0,0.0031333,0.0,0.042694,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-25,2,1.8436222737978463,0.0,0.0029679,0.0,0.039342,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-26,2,1.4395164563010374,0.0,0.0028118,0.0,0.039453,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-27,1,1.0056346503002864,-27698484.606382586,0.0026422,1792781.7359998059,0.040822,200000,146369.87205396814,-53630.12794603186,0.7318493602698407
2021-02-28,1,0.7533931701658784,-27698484.606382586,0.0024256,1792781.7359998059,0.039735,200000,138421.62654119387,-61578.373458806134,0.6921081327059693
2021-03-01,1,0.6994879252018738,-27698484.606382586,0.002807,1792781.7359998059,0.045729,200000,159731.76229565105,-40268.237704348954,0.7986588114782552
2021-03-02,1,0.6153628531889205,-27698484.606382586,0.0026748,1792781.7359998059,0.043803,200000,152617.12500715163,-47382.874992848374,0.7630856250357582
2021-03-03,0,0.06487795186613109,0.0,0.0026857,0.0,0.052864,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-04,0,-0.05919884708735163,0.0,0.0024918,0.0,0.050284,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-05,0,0.32092699035809136,0.0,0.0030274,0.0,0.05201,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-06,0,0.12490706007924979,0.0,0.0029855,0.0,0.053272,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-07,0,-0.10791159126819777,0.0,0.0030384,0.0,0.05667,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-08,0,-0.7135988129038546,0.0,0.0030073,0.0,0.065316,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-09,0,-0.6489534356988262,0.0,0.0031371,0.0,0.064429,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-10,0,-0.7001014230754808,0.0,0.0030958,0.0,0.061343,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-11,-2,-1.2026708030516258,0.0,0.0031403,0.0,0.067237,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-12,-2,-1.3924846763117404,0.0,0.0029625,0.0,0.065552,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-13,0,0.9325881833070035,0.0,0.004619,0.0,0.067523,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-14,2,3.2442353232678034,0.0,0.0072737,0.0,0.066074,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-15,2,1.7022060499552139,0.0,0.00708,0.0,0.078901,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-16,2,1.6617484410951047,0.0,0.0068416,0.0,0.074411,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-17,2,1.5965464251556785,0.0,0.0071676,0.0,0.076673,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-18,2,1.3891545432815477,0.0,0.0071323,0.0,0.077475,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-19,2,1.6182222074616615,0.0,0.00815,0.0,0.080765,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-20,0,0.8473443338181528,0.0,0.0077178,0.0,0.089496,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-21,0,0.7411068356031701,0.0,0.0080067,0.0,0.093802,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-22,0,0.6202811122749785,0.0,0.00742,0.0,0.088369,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-23,0,0.8923584076090424,0.0,0.0076374,0.0,0.083028,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-24,0,0.5253590182324911,0.0,0.0072311,0.0,0.0846,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-25,0,0.931867072411378,0.0,0.0077737,0.0,0.080762,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-26,2,1.6039577064150508,0.0,0.0104099,0.0,0.090047,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-27,2,1.3373678562671525,0.0,0.0099946,0.0,0.088445,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-28,1,1.1990356912806928,-6183547.906659145,0.0101872,694268.2291417461,0.090733,200000,125986.07846943609,-74013.92153056391,0.6299303923471804
2021-03-29,2,2.140621408976495,0.0,0.0129999,0.0,0.092003,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-03-30,2,3.172596627641551,0.0,0.0181274,0.0,0.089331,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-03-31,2,2.3279481198768006,0.0,0.0167518,0.0,0.087721,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-01,2,2.1371629035069057,0.0,0.0173532,0.0,0.088056,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-02,2,2.728702828169687,0.0,0.0242549,0.0,0.094023,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-03,2,2.2816699738426456,0.0,0.0230732,0.0,0.087307,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-04,2,2.253790735490705,0.0,0.0272443,0.0,0.092423,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-05,2,1.7499223631417498,0.0,0.0285997,0.0,0.102343,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-06,0,0.6554946144467929,0.0,0.0227351,0.0,0.111808,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-07,0,0.45795300294275515,0.0,0.0204695,0.0,0.105908,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-08,0,0.4632135734412834,0.0,0.0231061,0.0,0.116636,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-09,0,-0.03560383026119044,0.0,0.0209399,0.0,0.125996,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-10,0,-0.5383359051400399,0.0,0.0191341,0.0,0.141922,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-11,0,-0.5001802501728443,0.0,0.0197457,0.0,0.139394,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-12,0,-0.49698415511195876,0.0,0.0187987,0.0,0.128931,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-13,0,-0.944200532940899,0.0,0.0187208,0.0,0.153447,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-14,-2,-1.254075239612422,0.0,0.01757,0.0,0.168004,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-15,-2,-1.2146385486534355,0.0,0.0185614,0.0,0.175601,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-16,-2,-1.54132607860638,0.0,0.0190209,0.0,0.234485,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-17,-2,-1.4384353237087197,0.0,0.0188709,0.0,0.226425,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-18,-2,-1.5328095622925768,0.0,0.0170608,0.0,0.253321,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-19,-2,-1.3436713823106772,0.0,0.0157814,0.0,0.228215,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-20,-2,-1.2709583279469812,0.0,0.0160758,0.0,0.251237,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-21,-1,-1.124875396811896,4781772.58441229,0.0149,-314880.87959899026,0.226271,200000,142496.82301548624,-57503.17698451376,0.7124841150774313
2021-04-22,-1,-1.0131819920506455,4781772.58441229,0.0127212,-314880.87959899026,0.190174,200000,120712.04179768401,-79287.95820231599,0.60356020898842
2021-04-23,-1,-0.9760701059637679,4781772.58441229,0.0128001,-314880.87959899026,0.202086,200000,124840.1846923773,-75159.8153076227,0.6242009234618865
2021-04-24,-1,-0.8744763976950503,4781772.58441229,0.0120997,-314880.87959899026,0.178425,200000,114040.63468206322,-85959.36531793678,0.5702031734103161
2021-04-25,-1,-0.8296643720955146,4781772.58441229,0.011748,-314880.87959899026,0.1683,200000,109170.71635818564,-90829.28364181436,0.5458535817909282
2021-04-26,-1,-0.6634868304251389,4781772.58441229,0.014055,-314880.87959899026,0.18849,200000,126559.7106695284,-73440.2893304716,0.632798553347642
2021-04-27,-1,-0.4872213400460029,4781772.58441229,0.016473,-314880.87959899026,0.2081,200000,144296.85082757354,-55703.14917242646,0.7214842541378677
2021-04-28,-1,-0.3956296411178984,4781772.58441229,0.015843,-314880.87959899026,0.1984,200000,138229.98956728357,-61770.01043271643,0.6911499478364178
2021-04-29,-1,-0.29123152094905685,4781772.58441229,0.015375,-314880.87959899026,0.19127,200000,133747.01932623782,-66252.98067376218,0.6687350966311891
2021-04-30,-1,-0.2248440325046979,4781772.58441229,0.016071,-314880.87959899026,0.20098,200000,140132.62638589495,-59867.37361410505,0.7006631319294747
2021-05-01,0,-0.14882632810403967,0.0,0.016197,0.0,0.20422,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-02,0,-0.42422740489050703,0.0,0.015528,0.0,0.21488,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-03,0,-0.32766609872333424,0.0,0.01529,0.0,0.21084,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-04,0,-0.2703275713047561,0.0,0.013525,0.0,0.18753,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-05,0,-0.261565106497893,0.0,0.014775,0.0,0.20705,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-06,0,-0.4978274515530808,0.0,0.014982,0.0,0.21584,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-07,0,-0.9780968832270446,0.0,0.015233,0.0,0.2306,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-08,0,-0.9477892979211792,0.0,0.01477,0.0,0.2234,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-09,-2,-1.5575628491084565,0.0,0.01442,0.0,0.23386,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-10,-2,-1.3787365464019872,0.0,0.012672,0.0,0.20262,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-11,-2,-1.4809112053160158,0.0,0.01303,0.0,0.21269,200000,129351.42569746617,-70648.57430253383,0.6467571284873308
2021-05-12,-1,-1.098772349021005,6125174.055188283,0.010559,-388209.56091676524,0.1666,200000,129351.42569746618,-70648.57430253382,0.6467571284873309
2021-05-13,-2,-1.314535397816503,0.0,0.01125,0.0,0.18222,200000,131182.76376685096,-68817.23623314904,0.6559138188342548
2021-05-14,-1,-1.0039371348665296,5536539.367217479,0.011847,-351244.4140699662,0.18674,200000,131182.76376685096,-68817.23623314904,0.6559138188342548
2021-05-15,-1,-1.0061606897458908,5536539.367217479,0.010849,-351244.4140699662,0.17254,200000,120669.6267985744,-79330.3732014256,0.603348133992872
2021-05-16,-1,-0.5123816702773576,5536539.367217479,0.011639,-351244.4140699662,0.17646,200000,126420.37100183047,-73579.62899816953,0.6321018550091524
2021-05-17,0,0.0938910602522124,0.0,0.010999,0.0,0.15775,200000,125695.17358636306,-74304.82641363694,0.6284758679318153
2021-05-18,0,-0.053580508074258265,0.0,0.011034,0.0,0.16183,200000,125695.17358636306,-74304.82641363694,0.6284758679318153
2021-05-19,0,0.05931622241948387,0.0,0.007187,0.0,0.10533,200000,125695.17358636306,-74304.82641363694,0.6284758679318153
2021-05-20,0,-0.4344982114308485,0.0,0.008513,0.0,0.13077,200000,125695.17358636306,-74304.82641363694,0.6284758679318153
2021-05-21,0,0.9499700707613135,0.0,0.007614,0.0,0.10813,200000,125695.17358636306,-74304.82641363694,0.6284758679318153
2021-05-22,1,1.1199583756597287,-8913287.022150267,0.007051,632015.1527874249,0.09944,200000,125695.17358636306,-74304.82641363694,0.6284758679318153
2021-05-23,1,0.8503349520709255,-8913287.022150267,0.00601,632015.1527874249,0.08638,200000,108162.32390090085,-91837.67609909915,0.5408116195045043
2021-05-24,1,0.5733913743880418,-8913287.022150267,0.007672,632015.1527874249,0.1124,200000,139421.2412072434,-60578.75879275659,0.697106206036217
2021-05-25,2,3.2385876322675364,0.0,0.009328,0.0,0.11267,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-05-26,2,2.2932256381874745,0.0,0.010742,0.0,0.13306,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-05-27,2,1.4778792140629526,0.0,0.009547,0.0,0.1238,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-05-28,2,1.386127976356049,0.0,0.008392,0.0,0.10815,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-05-29,2,1.853151979773981,0.0,0.008174,0.0,0.09896,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-05-30,2,1.3579380849993385,0.0,0.008629,0.0,0.10752,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-05-31,0,0.08199630330381479,0.0,0.009011,0.0,0.12588,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-06-01,0,-0.08180154644442456,0.0,0.008551,0.0,0.12068,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-06-02,0,-0.3482274156813132,0.0,0.008754,0.0,0.12573,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-06-03,-1,-1.1588166805968392,7420162.155726848,0.009274,-480448.1172394805,0.14323,200000,137629.16766442158,-62370.83233557842,0.688145838322108
2021-06-04,-1,-0.9626814477763453,7420162.155726848,0.008559,-480448.1172394805,0.12902,200000,125496.58397710387,-74503.41602289613,0.6274829198855194
2021-06-05,-1,-0.9200384556009911,7420162.155726848,0.008355,-480448.1172394805,0.12534,200000,122214.8218258943,-77785.1781741057,0.6110741091294715
2021-06-06,-1,-0.8194459807905523,7420162.155726848,0.008559,-480448.1172394805,0.12766,200000,124843.17453765817,-75156.82546234183,0.6242158726882908
2021-06-07,-1,-0.6631139544393091,7420162.155726848,0.007787,-480448.1172394805,0.11458,200000,112830.54797994465,-87169.45202005535,0.5641527398997233
2021-06-08,-1,-0.2773949675612219,7420162.155726848,0.007943,-480448.1172394805,0.11285,200000,113156.91803341373,-86843.08196658627,0.5657845901670686
2021-06-09,-1,-0.6238806172156531,7420162.155726848,0.008231,-480448.1172394805,0.11996,200000,118709.91084783577,-81290.08915216423,0.5935495542391789
2021-06-10,-1,-0.39175192316060997,7420162.155726848,0.007834,-480448.1172394805,0.11204,200000,111958.95738347553,-88041.04261652447,0.5597947869173776
2021-06-11,0,-0.08307962622935264,0.0,0.00752,0.0,0.10482,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-12,0,-0.5173389924858887,0.0,0.007354,0.0,0.10624,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-13,0,0.08942567885792138,0.0,0.008202,0.0,0.11244,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-14,0,0.22918355031717513,0.0,0.008289,0.0,0.11334,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-15,0,0.1922208407861041,0.0,0.008067,0.0,0.11135,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-16,0,0.18414593795010342,0.0,0.007755,0.0,0.10752,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-17,0,0.16094344200788024,0.0,0.007689,0.0,0.10726,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-18,0,0.5650353147724193,0.0,0.007206,0.0,0.09957,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-19,1,1.0508674125572715,-9427337.03483084,0.007011,685704.5331590312,0.09639,200000,132190.11990239803,-67809.88009760197,0.6609505995119902
2021-06-20,2,1.9086298229976946,0.0,0.007439,0.0,0.0984,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-21,2,2.8341481725995004,0.0,0.005966,0.0,0.07332,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-22,2,1.231958173321262,0.0,0.005448,0.0,0.07176,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-23,2,1.5670489579472227,0.0,0.005925,0.0,0.07614,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-24,0,0.8608856769282458,0.0,0.006093,0.0,0.08077,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-25,2,1.2176205483380989,0.0,0.005563,0.0,0.07209,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-26,0,0.8973921026548528,0.0,0.005647,0.0,0.074,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-27,0,0.6492971934361358,0.0,0.005911,0.0,0.07806,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-28,0,0.3296496389208279,0.0,0.005948,0.0,0.07942,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-29,-2,-1.4752763297840403,0.0,0.006248,0.0,0.09008,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-06-30,-2,-1.996265168110686,0.0,0.006132,0.0,0.09134,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-07-01,-1,-1.1450342513437801,11474366.409262761,0.005876,-800372.4717572174,0.08424,200000,134846.75404165598,-65153.24595834402,0.6742337702082799
2021-07-02,-2,-1.604017926982061,0.0,0.005883,0.0,0.08655,200000,136615.29388655032,-63384.706113449676,0.6830764694327516
2021-07-03,-1,-1.1237158201305804,11277471.841386026,0.006057,-781909.8780136809,0.08736,200000,136615.29388655032,-63384.706113449676,0.6830764694327516
2021-07-04,-1,-0.8094287909454929,11277471.841386026,0.006169,-781909.8780136809,0.08778,200000,138206.7728815513,-61793.2271184487,0.6910338644077565
2021-07-05,-1,-0.4868527293986937,11277471.841386026,0.005957,-781909.8780136809,0.08342,200000,132406.8217830378,-67593.1782169622,0.662034108915189
2021-07-06,-1,-0.48210472337567717,11277471.841386026,0.006029,-781909.8780136809,0.08446,200000,134031.98602875182,-65968.01397124818,0.6701599301437591
2021-07-07,-1,-0.3634144269157268,11277471.841386026,0.005991,-781909.8780136809,0.0834,200000,132774.61762808467,-67225.38237191533,0.6638730881404233
2021-07-08,0,0.5620662810155957,0.0,0.00574,0.0,0.07607,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-09,0,0.491921349275378,0.0,0.005803,0.0,0.07703,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-10,0,0.38430853510348584,0.0,0.005689,0.0,0.07597,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-11,0,0.3310236492399585,0.0,0.005761,0.0,0.07768,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-12,0,0.6060173120346671,0.0,0.005621,0.0,0.07495,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-13,0,0.6495669186286301,0.0,0.005462,0.0,0.07294,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-14,0,0.8715155378734638,0.0,0.005484,0.0,0.07256,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-15,1,1.0180979028575168,-12536981.28817477,0.005239,951350.593405962,0.06904,200000,131362.48993749524,-68637.51006250476,0.6568124496874762
2021-07-16,2,1.3314014581785458,0.0,0.005015,0.0,0.06521,200000,132197.8789016889,-67802.1210983111,0.6609893945084445
2021-07-17,2,1.8020559276863222,0.0,0.005169,0.0,0.0655,200000,132197.8789016889,-67802.1210983111,0.6609893945084445
2021-07-18,0,0.8019390398026696,0.0,0.005114,0.0,0.06755,200000,132197.8789016889,-67802.1210983111,0.6609893945084445
2021-07-19,2,1.23695458347586,0.0,0.004795,0.0,0.0618,200000,132197.8789016889,-67802.1210983111,0.6609893945084445
2021-07-20,1,1.0412930678162482,-14837023.445756331,0.004455,1144966.9054364187,0.05773,200000,132197.8789016889,-67802.1210983111,0.6609893945084445
2021-07-21,0,-0.5664805633229091,0.0,0.004785,0.0,0.06605,200000,127567.9719855575,-72432.0280144425,0.6378398599277875
2021-07-22,0,-0.8038889740913403,0.0,0.004895,0.0,0.06777,200000,127567.9719855575,-72432.0280144425,0.6378398599277875
2021-07-23,0,-0.7910537913044502,0.0,0.005155,0.0,0.07099,200000,127567.9719855575,-72432.0280144425,0.6378398599277875
2021-07-24,-1,-1.130140611960918,12261435.215835975,0.005202,-883557.0853688703,0.07219,200000,127567.9719855575,-72432.0280144425,0.6378398599277875
2021-07-25,-2,-1.2794837396840115,0.0,0.005339,0.0,0.07438,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-07-26,0,0.7886120333428114,0.0,0.005932,0.0,0.07754,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-07-27,0,0.04896237137663375,0.0,0.006306,0.0,0.08396,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-07-28,0,0.039703743832435856,0.0,0.006218,0.0,0.08283,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-07-29,0,0.27760642353885007,0.0,0.006245,0.0,0.08266,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-07-30,0,-0.41575442354386083,0.0,0.006373,0.0,0.08596,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-07-31,-2,-1.941984113638771,0.0,0.006315,0.0,0.08962,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-08-01,0,-0.9045662021854073,0.0,0.006225,0.0,0.08574,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-08-02,0,-0.934317086932097,0.0,0.006227,0.0,0.08606,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-08-03,-1,-1.0358140076745657,10412442.601657365,0.006138,-748379.0712994485,0.0854,200000,127823.14537794581,-72176.85462205419,0.6391157268897291
2021-08-04,-1,-0.8470672045571676,10412442.601657365,0.006376,-748379.0712994485,0.08841,200000,132553.9277217516,-67446.07227824841,0.662769638608758
2021-08-05,-1,-0.8395065251490869,10412442.601657365,0.006532,-748379.0712994485,0.09082,200000,135981.86232944182,-64018.13767055818,0.679909311647209
2021-08-06,0,2.7041693601685517,0.0,0.007851,0.0,0.09665,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-07,0,0.6186585720399511,0.0,0.007848,0.0,0.10371,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-08,2,2.1629023474760345,0.0,0.008157,0.0,0.1013,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-09,2,1.9903117573699771,0.0,0.008541,0.0,0.10574,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-10,2,3.28712513410035,0.0,0.009772,0.0,0.10633,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-11,2,3.331395256573485,0.0,0.011505,0.0,0.11096,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-12,2,2.461244829884702,0.0,0.010991,0.0,0.10725,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-13,2,1.9030138715952303,0.0,0.012131,0.0,0.12083,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-14,0,0.9254728439081036,0.0,0.011825,0.0,0.13014,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-15,0,0.31269889868134215,0.0,0.011787,0.0,0.13937,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-16,0,0.5539498455795435,0.0,0.011304,0.0,0.12869,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-17,0,0.3989537616912844,0.0,0.010245,0.0,0.11816,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-18,0,0.2673381502757933,0.0,0.010253,0.0,0.11955,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-19,0,-0.058924835733892025,0.0,0.010762,0.0,0.13013,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-20,0,0.10358839319078837,0.0,0.011314,0.0,0.13295,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-21,0,-0.059208986019268,0.0,0.010777,0.0,0.12822,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-22,0,0.08268782942956013,0.0,0.011033,0.0,0.12817,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-23,0,-0.12200265160859113,0.0,0.011176,0.0,0.13164,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-24,0,0.07428357599547539,0.0,0.010591,0.0,0.12128,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-25,0,-0.24356579333700223,0.0,0.010917,0.0,0.1275,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-26,0,-0.24968652219135434,0.0,0.00995,0.0,0.11591,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-27,0,-0.8082948599548806,0.0,0.010566,0.0,0.12803,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-28,0,0.570717897641857,0.0,0.011382,0.0,0.12328,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-29,0,0.037444452376975725,0.0,0.011022,0.0,0.12352,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-30,0,0.0805822778948328,0.0,0.010465,0.0,0.11709,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-08-31,0,-0.3984749723420072,0.0,0.010549,0.0,0.12282,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-01,-2,-1.5388388545750011,0.0,0.011023,0.0,0.13728,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-02,2,1.4409105340987114,0.0,0.012984,0.0,0.14307,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-03,0,0.15507015541956337,0.0,0.012381,0.0,0.14294,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-04,0,-0.998514269936483,0.0,0.012047,0.0,0.14477,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-05,0,-0.34713137882025796,0.0,0.013077,0.0,0.15391,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-06,-2,-1.2284525831809183,0.0,0.012305,0.0,0.14998,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-07,-2,-1.2026944923711822,0.0,0.010046,0.0,0.12286,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-08,0,-4.35177681540979e-05,0.0,0.010142,0.0,0.11837,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-09,0,-0.580174267059187,0.0,0.010196,0.0,0.12163,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-10,0,0.26997695019163764,0.0,0.009741,0.0,0.11252,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-11,0,-0.21808662228428738,0.0,0.009819,0.0,0.11549,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-12,0,-0.6718665546945644,0.0,0.010011,0.0,0.11984,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
2021-09-13,0,-0.024967467430549835,0.0,0.009609,0.0,0.11245,200000,118405.89575342553,-81594.10424657447,0.5920294787671276
