date,statusList,zscore,LTCUSDT_position,LTCUSDT_price,XLMUSDT_position,XLMUSDT_price,init,total_asset,pnl,return
2021-02-26,0,-0.362762214640258,0.0,170.25,0.0,0.4003,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-02-27,-2,-1.503640541446651,0.0,171.76,0.0,0.43792,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-02-28,0,-0.9491005150249894,0.0,165.22,0.0,0.40587,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-01,0,-0.8217057653872882,0.0,175.89,0.0,0.43069,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-02,0,-0.1543650660878311,0.0,179.08,0.0,0.41856,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-03,0,0.3966019621222553,0.0,187.64,0.0,0.42052,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-04,0,0.0295178102166537,0.0,180.67,0.0,0.41182,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-05,0,0.21065296921802543,0.0,180.23,0.0,0.40483,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-06,0,0.5747042174914029,0.0,182.85,0.0,0.40142,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-07,0,0.7841635980345861,0.0,190.75,0.0,0.41265,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-08,0,0.5720768818611817,0.0,191.85,0.0,0.41821,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-09,1,1.1827731117793445,-537.3258963354092,203.81,253583.08463881753,0.43186,200000,219024.78186423949,19024.781864239485,1.0951239093211975
2021-03-10,2,1.749135887453878,0.0,200.29,0.0,0.40889,200000,222958.1981632925,22958.198163292487,1.1147909908164624
2021-03-11,2,1.782682955199138,0.0,201.36,0.0,0.40564,200000,222958.1981632925,22958.198163292487,1.1147909908164624
2021-03-12,2,3.071658795509424,0.0,220.84,0.0,0.38657,200000,222958.1981632925,22958.198163292487,1.1147909908164624
2021-03-13,2,2.181523539058587,0.0,226.06,0.0,0.40661,200000,222958.1981632925,22958.198163292487,1.1147909908164624
2021-03-14,2,1.7774905794900007,0.0,213.94,0.0,0.38831,200000,222958.1981632925,22958.198163292487,1.1147909908164624
2021-03-15,1,1.083206653303386,-555.7560151634989,200.59,290091.0746614438,0.38429,200000,222958.1981632925,22958.198163292487,1.1147909908164624
2021-03-16,1,0.76669458027273,-555.7560151634989,201.6,290091.0746614438,0.39563,200000,226809.1445252684,26809.144525268406,1.134045722626342
2021-03-17,1,0.7538878874009449,-555.7560151634989,205.98,290091.0746614438,0.40268,200000,231288.4979480477,31288.497948047705,1.1564424897402386
2021-03-18,1,0.5843409004728048,-555.7560151634989,199.7,290091.0746614438,0.39439,200000,225393.49516387755,25393.495163877553,1.1269674758193877
2021-03-19,1,0.5102765429105272,-555.7560151634989,199.96,290091.0746614438,0.39486,200000,225674.33453291096,25674.334532910958,1.1283716726645547
2021-03-20,0,-0.09903079227416435,0.0,200.17,0.0,0.41577,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-21,0,-0.13720620895431848,0.0,195.31,0.0,0.40347,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-22,0,-0.4933738620973284,0.0,185.67,0.0,0.39238,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-23,0,-0.6220028208780017,0.0,185.83,0.0,0.39518,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-24,0,-0.24751710206749608,0.0,176.05,0.0,0.36153,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-25,0,-0.6705877637765618,0.0,171.53,0.0,0.36112,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-26,0,-0.6647439060337921,0.0,183.45,0.0,0.3846,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-27,0,-0.5524435011697587,0.0,184.06,0.0,0.38185,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-28,-1,-1.1749338326279413,579.6589057929373,184.24,-268636.2892800674,0.39755,200000,213592.71360658156,13592.713606581558,1.0679635680329078
2021-03-29,-1,-0.6834077466835901,579.6589057929373,193.73,-268636.2892800674,0.40446,200000,220949.95338148176,20949.953381481755,1.1047497669074087
2021-03-30,-1,-0.36834180387452226,579.6589057929373,195.74,-268636.2892800674,0.40076,200000,221121.11351178936,21121.113511789357,1.1056055675589467
2021-03-31,-1,-0.46130334519062244,579.6589057929373,196.7,-268636.2892800674,0.4056,200000,222977.78570146608,22977.785701466084,1.1148889285073305
2021-04-01,-1,-0.6365384761668846,579.6589057929373,202.86,-268636.2892800674,0.4243,200000,231571.98317068786,31571.98317068786,1.1578599158534393
2021-04-02,-1,-0.4224989608667248,579.6589057929373,211.46,-268636.2892800674,0.43897,200000,240497.9441242457,40497.944124245696,1.2024897206212284
2021-04-03,-1,-0.5477436359764656,579.6589057929373,195.23,-268636.2892800674,0.40809,200000,222794.59147025784,22794.591470257845,1.1139729573512893
2021-04-04,-1,-0.9212699049340735,579.6589057929373,202.21,-268636.2892800674,0.42851,200000,232326.16365979152,32326.16365979152,1.1616308182989576
2021-04-05,-2,-3.351487751928686,0.0,221.48,0.0,0.53706,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-06,-2,-1.8652547053137425,0.0,237.04,0.0,0.54206,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-07,0,-0.5233152235646593,0.0,219.05,0.0,0.47257,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-08,-2,-1.2280865677968633,0.0,226.11,0.0,0.505,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-09,0,-0.7702021242314441,0.0,221.12,0.0,0.48607,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-10,0,-0.6329357989583507,0.0,256.34,0.0,0.56192,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-11,-2,-1.6754631188640285,0.0,252.31,0.0,0.5844,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-12,-2,-2.0971978324065716,0.0,244.42,0.0,0.59051,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-13,-2,-2.0054094563822824,0.0,267.59,0.0,0.65701,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-14,0,-0.7051435821784833,0.0,278.86,0.0,0.63505,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-15,0,-0.3657151812782317,0.0,285.63,0.0,0.63966,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-16,2,1.7671221840632152,0.0,308.43,0.0,0.61005,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-17,2,1.6595150545341995,0.0,300.86,0.0,0.59137,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-18,2,1.3378844169687942,0.0,273.36,0.0,0.54459,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-19,2,1.8136647246494224,0.0,261.38,0.0,0.49982,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-20,0,0.8976922134393076,0.0,260.68,0.0,0.52877,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-21,2,1.6909305832237589,0.0,257.69,0.0,0.48894,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-22,2,2.182067334844966,0.0,252.5,0.0,0.44951,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-23,2,1.4122006438285801,0.0,241.31,0.0,0.45069,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-24,1,1.1549922011531697,-510.5309558894656,224.75,269936.3218673569,0.42507,200000,229483.66467231477,29483.66467231477,1.1474183233615738
2021-04-25,2,1.22747837381153,0.0,223.88,0.0,0.4162,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-04-26,0,0.536904998561518,0.0,247.42,0.0,0.486,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-04-27,0,0.49948383918916284,0.0,259.77,0.0,0.50963,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-04-28,0,0.657322568285415,0.0,258.51,0.0,0.49687,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-04-29,0,0.5697399340619949,0.0,255.31,0.0,0.49162,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-04-30,0,0.34732833361926263,0.0,271.13,0.0,0.52966,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-01,0,0.28781180980600546,0.0,276.78,0.0,0.54,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-02,0,-0.5649833865179342,0.0,268.88,0.0,0.55601,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-03,0,0.8697636505064872,0.0,294.87,0.0,0.55044,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-04,2,2.8352504398525666,0.0,305.23,0.0,0.50152,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-05,2,2.0595245318755167,0.0,356.04,0.0,0.60473,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-06,0,0.5559749131648825,0.0,354.67,0.0,0.65085,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-07,0,0.5593500471642773,0.0,344.89,0.0,0.63063,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-08,1,1.061629364546736,-333.3820770896779,347.1,188525.44633077094,0.6138,200000,231433.8379156544,31433.83791565441,1.157169189578272
2021-05-09,2,2.2315763384548783,0.0,387.8,0.0,0.62804,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-10,0,0.1800157523781203,0.0,358.89,0.0,0.65643,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-11,0,-0.7527937174030981,0.0,377.6,0.0,0.73465,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-12,0,-0.4868178801123188,0.0,310.4,0.0,0.59554,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-13,-2,-1.3547328932973308,0.0,317.95,0.0,0.65366,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-14,-2,-1.2102243287473806,0.0,326.23,0.0,0.66885,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-15,-2,-2.0356621199223612,0.0,300.3,0.0,0.68081,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-16,-2,-2.162675259125777,0.0,295.89,0.0,0.71027,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-17,-2,-1.5534416796899257,0.0,281.53,0.0,0.64323,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-18,-1,-1.1170023840181031,412.13328474293166,293.98,-187726.90277150148,0.6454,200000,242317.88609745412,42317.88609745412,1.2115894304872705
2021-05-19,-2,-1.560830116535538,0.0,185.93,0.0,0.44315,200000,248881.12142839172,48881.12142839172,1.2444056071419587
2021-05-20,-2,-1.3123372698968747,0.0,210.74,0.0,0.49469,200000,248881.12142839172,48881.12142839172,1.2444056071419587
2021-05-21,-1,-1.1432241472448206,691.4516903605927,179.97,-297107.63230397255,0.41884,200000,248881.12142839172,48881.12142839172,1.2444056071419587
2021-05-22,-1,-0.9965690691617635,691.4516903605927,169.32,-297107.63230397255,0.38917,200000,232701.97747559255,32701.977475592546,1.1635098873779628
2021-05-23,-2,-1.438950799605689,0.0,142.39,0.0,0.362,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-24,0,-0.9533793207674043,0.0,185.32,0.0,0.43964,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-25,0,-0.7752359245570214,0.0,183.76,0.0,0.42922,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-26,0,-0.38763562882779373,0.0,198.91,0.0,0.44368,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-27,0,-0.0969396330063839,0.0,194.32,0.0,0.42058,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-28,0,-0.3265278868428727,0.0,177.33,0.0,0.39933,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-29,0,-0.1657781605566679,0.0,164.01,0.0,0.36728,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-30,0,0.2036574269538463,0.0,170.51,0.0,0.37466,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-05-31,0,0.7208580136536796,0.0,187.97,0.0,0.40243,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-06-01,0,-0.20885164250500535,0.0,182.99,0.0,0.41864,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-06-02,0,0.3337670242749554,0.0,187.14,0.0,0.4188,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-06-03,0,0.9377052558345125,0.0,193.5,0.0,0.4253,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-06-04,2,1.3182939602015749,0.0,178.44,0.0,0.3845,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-06-05,1,1.0623553718474976,-745.860639909752,172.94,344081.1434752254,0.37488,200000,257978.27813198502,57978.27813198502,1.2898913906599252
2021-06-06,1,1.0798804186381343,-745.860639909752,176.41,344081.1434752254,0.38053,200000,262510.47301310685,62510.47301310685,1.3125523650655342
2021-06-07,2,1.2225989281565826,0.0,161.95,0.0,0.3463,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-08,0,0.74548486815721,0.0,160.63,0.0,0.34928,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-09,2,1.2735361496691877,0.0,172.56,0.0,0.36501,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-10,2,2.067857667934304,0.0,168.16,0.0,0.33887,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-11,2,2.247101626439329,0.0,162.83,0.0,0.31816,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-12,2,1.5147523304640458,0.0,161.8,0.0,0.32784,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-13,2,1.4746164717542614,0.0,170.85,0.0,0.34486,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-14,2,2.3565753247897145,0.0,179.89,0.0,0.343,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-15,2,2.0024867345118413,0.0,175.15,0.0,0.33352,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-16,2,1.7054915181128907,0.0,166.57,0.0,0.31766,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-17,2,1.5658311380375538,0.0,167.08,0.0,0.31751,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-18,2,1.3934697208773659,0.0,156.34,0.0,0.29725,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-19,2,1.322144045332661,0.0,152.49,0.0,0.28853,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-20,0,0.9734437601294829,0.0,154.88,0.0,0.29739,200000,259615.1087798988,59615.10877989879,1.298075543899494
2021-06-21,1,1.104738855716312,-1042.9660484488945,124.46,550475.1893047343,0.23581,200000,259615.10877989882,59615.108779898816,1.2980755438994942
2021-06-22,1,0.4054017570614643,-1042.9660484488945,119.64,550475.1893047343,0.23503,200000,254158.64177871746,54158.64177871746,1.2707932088935872
2021-06-23,0,0.19721158229821523,0.0,129.1,0.0,0.25546,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-06-24,0,-0.054735778819362674,0.0,134.58,0.0,0.2688,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-06-25,0,0.6047418272434728,0.0,125.0,0.0,0.24091,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-06-26,0,0.07726362426142243,0.0,126.89,0.0,0.2494,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-06-27,0,0.059231485415348985,0.0,132.6,0.0,0.25979,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-06-28,0,0.678697105859495,0.0,137.69,0.0,0.26349,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-06-29,0,-0.4337273066689417,0.0,144.2,0.0,0.2832,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-06-30,0,-0.6078085272729159,0.0,144.26,0.0,0.28389,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-07-01,0,-0.46850243643743605,0.0,137.02,0.0,0.2689,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-07-02,0,0.4538772547108377,0.0,136.85,0.0,0.26287,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-07-03,2,1.4348088716922989,0.0,140.17,0.0,0.26394,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-07-04,2,2.100096667248762,0.0,144.95,0.0,0.26814,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-07-05,2,2.0499936122584543,0.0,137.71,0.0,0.25326,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-07-06,1,1.086919222832258,-913.2196794659163,138.87,486959.3245303222,0.26043,200000,253637.6337748636,53637.633774863614,1.268188168874318
2021-07-07,2,1.2221179668467066,0.0,137.41,0.0,0.25641,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-08,2,1.6689116674786808,0.0,132.15,0.0,0.24286,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-09,2,1.7217371856659605,0.0,134.58,0.0,0.24566,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-10,2,1.4992524486884748,0.0,133.99,0.0,0.24478,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-11,2,1.28989324741347,0.0,134.28,0.0,0.24595,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-12,2,1.8196938207056148,0.0,133.38,0.0,0.23834,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-13,2,1.8805350162555419,0.0,131.44,0.0,0.23222,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-14,0,0.7642205110892983,0.0,131.07,0.0,0.23994,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-15,0,-0.5607917555124913,0.0,125.86,0.0,0.24081,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-16,-1,-1.123560655863989,1053.7169893388116,120.65,-540683.684615862,0.23513,200000,254261.90952745525,54261.90952745525,1.2713095476372762
2021-07-17,-1,-1.010739173792681,1053.7169893388116,119.95,-540683.684615862,0.2326,200000,252156.37791283993,52156.37791283993,1.2607818895641998
2021-07-18,-1,-0.821333033468462,1053.7169893388116,119.17,-540683.684615862,0.22977,200000,249804.34383369278,49804.34383369278,1.2490217191684638
2021-07-19,0,0.04168658596823156,0.0,113.13,0.0,0.21148,200000,249398.69214611797,49398.69214611797,1.24699346073059
2021-07-20,-2,-1.6726675717243418,0.0,107.29,0.0,0.21192,200000,249398.69214611797,49398.69214611797,1.24699346073059
2021-07-21,-1,-1.1478617468005208,1059.1077465012654,117.74,-546327.9126968631,0.22825,200000,249398.69214611797,49398.69214611797,1.24699346073059
2021-07-22,-2,-3.1274346161590096,0.0,120.67,0.0,0.26356,200000,265586.3450461955,65586.34504619549,1.3279317252309775
2021-07-23,-2,-2.353446598268246,0.0,124.24,0.0,0.26925,200000,265586.3450461955,65586.34504619549,1.3279317252309775
2021-07-24,-2,-1.7160726905480999,0.0,125.99,0.0,0.26706,200000,265586.3450461955,65586.34504619549,1.3279317252309775
2021-07-25,-1,-1.0767302763968924,1040.0467772799009,127.68,-507386.414959108,0.26172,200000,265586.3450461955,65586.34504619549,1.3279317252309775
2021-07-26,-1,-0.5220409304672322,1040.0467772799009,131.06,-507386.414959108,0.26019,200000,268325.4019385141,68325.40193851409,1.3416270096925704
2021-07-27,-1,-0.206417731751032,1040.0467772799009,134.74,-507386.414959108,0.2629,200000,273527.79126344336,73527.79126344336,1.3676389563172169
2021-07-28,0,0.06536350422617507,0.0,140.42,0.0,0.27016,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-07-29,0,0.09481191593725602,0.0,141.44,0.0,0.27244,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-07-30,0,0.2082363599362599,0.0,145.51,0.0,0.27926,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-07-31,0,-0.18312678805809782,0.0,144.37,0.0,0.28422,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-01,0,-0.01882477031649799,0.0,140.31,0.0,0.27504,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-02,0,0.31542725301801455,0.0,141.35,0.0,0.27437,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-03,0,-0.05769610109308172,0.0,138.49,0.0,0.27433,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-04,0,0.14169167215203757,0.0,142.57,0.0,0.28056,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-05,0,0.34396855618384053,0.0,143.53,0.0,0.28022,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-06,0,0.6474274058408191,0.0,147.95,0.0,0.28532,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-07,0,0.11575257960631473,0.0,155.92,0.0,0.30745,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-08,0,0.8924506812301878,0.0,149.69,0.0,0.28716,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-09,2,2.2294934378110045,0.0,166.31,0.0,0.2986,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-10,1,1.1019819616552475,-775.8449946967725,165.38,413647.26529853384,0.31019,200000,256618.49044590443,56618.490445904434,1.2830924522295222
2021-08-11,0,-0.19766650147697823,0.0,170.6,0.0,0.33718,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-12,0,-0.5375264262924137,0.0,165.38,0.0,0.32876,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-13,0,-0.3393663462652913,0.0,183.31,0.0,0.35999,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-14,-2,-2.9190251703929455,0.0,182.76,0.0,0.39474,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-15,-2,-2.0176559833089938,0.0,184.6,0.0,0.39079,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-16,-2,-1.475696631026342,0.0,177.93,0.0,0.37128,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-17,0,-0.6790477508132609,0.0,168.61,0.0,0.3412,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-18,0,-0.8910536831123215,0.0,166.65,0.0,0.34151,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-19,-2,-1.2272346719390301,0.0,175.59,0.0,0.36732,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-20,-1,-1.1587038879836602,679.5143025976747,183.59,-324123.85568320064,0.38489,200000,249504.0616278142,49504.0616278142,1.2475203081390709
2021-08-21,-1,-0.8037321038186666,679.5143025976747,179.63,-324123.85568320064,0.37167,200000,242528.2676173955,42528.2676173955,1.2126413380869776
2021-08-22,0,-0.06305304771927804,0.0,185.91,0.0,0.37232,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-23,0,-0.28505109366464937,0.0,187.01,0.0,0.37873,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-24,0,-0.20368042323974903,0.0,173.42,0.0,0.35037,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-25,0,-0.15613483801381256,0.0,177.75,0.0,0.35894,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-26,0,0.1422264638709199,0.0,167.7,0.0,0.3348,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-27,0,-0.17048068922022835,0.0,176.2,0.0,0.3571,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-28,0,0.4219795500497256,0.0,175.6,0.0,0.3476,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-29,0,0.8969060629974139,0.0,174.3,0.0,0.3431,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-30,1,1.131001284201217,-728.7906502685289,167.3,369923.1668383643,0.3296,200000,243853.35157984978,43853.35157984978,1.2192667578992489
2021-08-31,1,0.9740947819354008,-728.7906502685289,171.5,369923.1668383643,0.3393,200000,250502.5270293097,50502.52702930971,1.2525126351465485
2021-09-01,2,1.3740095190936052,0.0,180.9,0.0,0.3534,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-02,2,1.266285506413137,0.0,183.3,0.0,0.359,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-03,2,3.5732116190618717,0.0,212.9,0.0,0.3688,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-04,2,2.594903390250469,0.0,211.9,0.0,0.3699,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-05,2,2.387249054450872,0.0,232.2,0.0,0.3976,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-06,0,0.23547373414415426,0.0,219.4,0.0,0.4239,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-07,0,0.6156637149825733,0.0,178.5,0.0,0.3358,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-08,0,0.9447467474275012,0.0,179.7,0.0,0.3298,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-09,0,0.7894288573712624,0.0,180.5,0.0,0.3326,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-10,0,0.917878990602683,0.0,174.1,0.0,0.3169,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-11,0,0.8253211164506008,0.0,178.6,0.0,0.3252,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-12,0,0.7752547327639919,0.0,183.0,0.0,0.3326,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-13,1,1.1021048933156006,-682.7222214402137,179.4,384433.0399446778,0.3186,200000,244960.7330527487,44960.73305274869,1.2248036652637435
2021-09-14,1,0.6656274407790295,-682.7222214402137,183.1,384433.0399446778,0.3313,200000,252369.10487937488,52369.10487937488,1.2618455243968745
2021-09-15,1,0.6448153145445625,-682.7222214402137,189.0,384433.0399446778,0.341,200000,260126.16647333553,60126.16647333553,1.3006308323666778
2021-09-16,1,0.7770080823411007,-682.7222214402137,185.2,384433.0399446778,0.3307,200000,253572.16172043252,53572.161720432516,1.2678608086021625
2021-09-17,1,0.8213542261119418,-682.7222214402137,180.0,384433.0399446778,0.3195,200000,245716.356121563,45716.356121563,1.228581780607815
2021-09-18,1,0.7463859802217534,-682.7222214402137,181.4,384433.0399446778,0.3219,200000,247594.80652744655,47594.80652744655,1.2379740326372328
2021-09-19,1,0.5370705947574371,-682.7222214402137,175.6,384433.0399446778,0.3134,200000,240367.33680356355,40367.33680356355,1.2018366840178178
2021-09-20,1,0.32799101897320815,-682.7222214402137,157.2,384433.0399446778,0.282,200000,215734.05047480072,15734.050474800722,1.0786702523740037
2021-09-21,1,0.29539453797861354,-682.7222214402137,148.5,384433.0399446778,0.2659,200000,203604.99520516157,3604.995205161569,1.0180249760258078
2021-09-22,0,-0.2418785190835494,0.0,161.4,0.0,0.2926,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-09-23,0,-0.87145654256954,0.0,163.9,0.0,0.303,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-09-24,0,-0.777209807104952,0.0,152.1,0.0,0.2811,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-09-25,0,-0.37739441676735797,0.0,151.0,0.0,0.2768,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-09-26,0,-0.6005725780631216,0.0,150.7,0.0,0.276,200000,242666.99210538645,42666.99210538645,1.2133349605269323
2021-09-27,0,-0.6488420833525013,0.0,145.0,0.0,0.265,200000,242666.99210538645,42666.99210538645,1.2133349605269323
