date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,LTCUSDT_position,LTCUSDT_price,init,total_asset,pnl,return
2021-03-06,2,1.5933112959464732,0.0,4.15675,0.0,182.85,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-07,2,1.411949605683306,0.0,4.33521,0.0,190.75,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-08,2,2.0223549333560533,0.0,4.92836,0.0,191.85,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-09,2,1.912692756933518,0.0,5.36426,0.0,203.81,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-10,2,2.7195081197599738,0.0,6.49261,0.0,200.29,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-11,2,2.5433507056465765,0.0,7.03079,0.0,201.36,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-12,2,1.6407417803295345,0.0,6.92649,0.0,220.84,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-13,2,1.2924929285452482,0.0,6.83,0.0,226.06,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-14,2,1.7605254022436028,0.0,7.33788,0.0,213.94,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-15,2,1.4727263229372998,0.0,6.75292,0.0,200.59,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-16,2,1.476947752200752,0.0,7.02166,0.0,201.6,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-17,2,1.7693750558075854,0.0,7.87,0.0,205.98,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-18,2,2.0122740737649445,0.0,8.40472,0.0,199.7,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-19,2,1.655198681539561,0.0,8.21023,0.0,199.96,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-20,2,1.5327004048962647,0.0,8.30181,0.0,200.17,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-21,2,2.17941615508477,0.0,9.62516,0.0,195.31,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-22,2,2.265169900748178,0.0,10.00622,0.0,185.67,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-23,2,2.8688573236279407,0.0,12.9,0.0,185.83,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-24,2,2.00727635212127,0.0,11.2236,0.0,176.05,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-25,2,2.385001664868711,0.0,13.12322,0.0,171.53,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-26,2,1.6514261035598092,0.0,12.61731,0.0,183.45,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-27,2,1.2330932869850972,0.0,11.81375,0.0,184.06,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-28,2,1.4225866591584153,0.0,12.86302,0.0,184.24,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-29,1,1.176816025732109,-7854.901042428163,13.13282,532.4781990813061,193.73,200000,206314.00301604287,6314.003016042872,1.0315700150802143
2021-03-30,1,0.9536801304650026,-7854.901042428163,12.88211,532.4781990813061,195.74,200000,205414.98195584913,5414.981955849129,1.0270749097792455
2021-03-31,1,0.6799270794346455,-7854.901042428163,12.32709,532.4781990813061,196.7,200000,201566.5338503987,1566.5338503987005,1.0078326692519934
2021-04-01,1,0.23658831895818164,-7854.901042428163,11.51814,532.4781990813061,202.86,200000,198492.37735846732,-1507.6226415326819,0.9924618867923366
2021-04-02,0,0.051523017175129825,0.0,11.67188,0.0,211.46,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-03,0,0.2021056993293334,0.0,11.39042,0.0,195.23,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-04,0,0.11400147131402699,0.0,11.78727,0.0,202.21,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-05,0,-0.4882932038625037,0.0,11.60442,0.0,221.48,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-06,0,-0.8688025783484687,0.0,11.71977,0.0,237.04,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-07,0,-0.3097455998746866,0.0,12.2877,0.0,219.05,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-08,0,-0.31986269507555726,0.0,12.91336,0.0,226.11,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-09,0,-0.4681133274393457,0.0,12.63749,0.0,221.12,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-10,-2,-1.636063987613819,0.0,12.37453,0.0,256.34,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-11,-2,-1.5189568072252058,0.0,12.19659,0.0,252.31,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-12,-2,-1.2226690950991783,0.0,12.13286,0.0,244.42,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-13,-2,-1.4416271352289673,0.0,12.42308,0.0,267.59,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-14,-2,-1.6923079618731507,0.0,12.14722,0.0,278.86,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-15,-2,-1.4849922325846094,0.0,12.5658,0.0,285.63,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-16,-1,-1.10596897219758,6528.071610320764,14.20003,-300.55057130857296,308.43,200000,185397.62541740632,-14602.374582593678,0.9269881270870316
2021-04-17,-2,-1.2681495081358127,0.0,13.28915,0.0,300.86,200000,189068.7474610094,-10931.252538990608,0.945343737305047
2021-04-18,-2,-1.3450074807682317,0.0,11.76513,0.0,273.36,200000,189068.7474610094,-10931.252538990608,0.945343737305047
2021-04-19,-2,-1.5079572961691161,0.0,10.79894,0.0,261.38,200000,189068.7474610094,-10931.252538990608,0.945343737305047
2021-04-20,0,-0.8466569262327991,0.0,11.75186,0.0,260.68,200000,189068.7474610094,-10931.252538990608,0.945343737305047
2021-04-21,-1,-1.1288510872167135,8583.429538461545,11.01359,-366.85309375802206,257.69,200000,189068.7474610094,-10931.252538990608,0.945343737305047
2021-04-22,-2,-1.5304224516897258,0.0,9.90408,0.0,252.5,200000,196688.18081162372,-3311.8191883762775,0.9834409040581186
2021-04-23,-1,-1.1087027903042308,9888.51901664024,9.94528,-407.5425403249424,241.31,200000,196688.18081162372,-3311.8191883762775,0.9834409040581186
2021-04-24,-2,-1.4549487652675466,0.0,8.66017,0.0,224.75,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-04-25,0,-0.927086017008101,0.0,9.167,0.0,223.88,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-04-26,0,-0.4206035505250338,0.0,10.759,0.0,247.42,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-04-27,0,-0.36248752455008953,0.0,11.265,0.0,259.77,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-04-28,0,-0.4198691856165321,0.0,11.041,0.0,258.51,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-04-29,0,-0.36274581586741483,0.0,10.896,0.0,255.31,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-04-30,0,-0.7719215268816138,0.0,11.184,0.0,271.13,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-01,0,-0.6106249327241339,0.0,11.485,0.0,276.78,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-02,0,-0.9181815203017669,0.0,10.946,0.0,268.88,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-03,-2,-1.6166661859832434,0.0,11.498,0.0,294.87,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-04,-2,-2.9816772429140133,0.0,10.211,0.0,305.23,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-05,-2,-2.8097711965423113,0.0,10.992,0.0,356.04,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-06,-2,-2.3446077196232498,0.0,10.868,0.0,354.67,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-07,-2,-1.4906668831348306,0.0,11.507,0.0,344.89,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-08,0,-0.9140240401832788,0.0,12.297,0.0,347.1,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-09,-2,-1.709802675513067,0.0,11.956,0.0,387.8,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-10,-2,-1.7953733117697208,0.0,10.491,0.0,358.89,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-11,-2,-1.6606305575039435,0.0,10.842,0.0,377.6,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-12,-2,-1.346084717072895,0.0,9.16,0.0,310.4,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-13,-1,-1.0105260602596629,10360.281749351598,9.78,-318.6776395932021,317.95,200000,202647.11101731722,2647.11101731722,1.0132355550865861
2021-05-14,-1,-0.9364328237966146,10360.281749351598,10.005,-318.6776395932021,326.23,200000,207616.8252667531,7616.825266753091,1.0380841263337655
2021-05-15,-1,-0.7775079315958888,10360.281749351598,9.338,-318.6776395932021,300.3,200000,192443.20614528382,-7556.793854716176,0.9622160307264191
2021-05-16,-1,-0.5625679725997399,10360.281749351598,9.433,-318.6776395932021,295.89,200000,192022.0645208662,-7977.935479133797,0.960110322604331
2021-05-17,0,-0.0046292633633457075,0.0,9.688,0.0,281.53,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-18,0,-0.15622735190564732,0.0,9.775,0.0,293.98,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-19,0,-0.4811293349772569,0.0,5.844,0.0,185.93,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-20,0,0.4123091363840641,0.0,7.287,0.0,210.74,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-21,0,0.8242170967639049,0.0,6.362,0.0,179.97,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-22,2,2.518323317824078,0.0,6.884,0.0,169.32,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-23,2,2.4996075704498537,0.0,5.902,0.0,142.39,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-24,0,0.973586305168048,0.0,6.756,0.0,185.32,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-25,1,1.1511954220837441,-13920.679908952518,6.896,522.4042699833292,183.76,200000,191994.01730427312,-8005.9826957268815,0.9599700865213656
2021-05-26,2,1.2585372432001565,0.0,7.647,0.0,198.91,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-05-27,2,1.5994611703528245,0.0,7.879,0.0,194.32,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-05-28,0,0.6858327585471623,0.0,6.557,0.0,177.33,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-05-29,0,0.9966528768251536,0.0,6.342,0.0,164.01,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-05-30,0,0.7958927571656266,0.0,6.512,0.0,170.51,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-05-31,0,0.6229415715280728,0.0,7.106,0.0,187.97,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-01,2,1.3591381552951045,0.0,7.504,0.0,182.99,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-02,2,1.5760271312605918,0.0,7.944,0.0,187.14,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-03,2,2.6972642759935876,0.0,9.573,0.0,193.5,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-04,2,2.260551464777567,0.0,8.841,0.0,178.44,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-05,2,2.2468197948890514,0.0,8.95,0.0,172.94,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-06,2,1.696945351515554,0.0,8.844,0.0,176.41,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-07,2,1.9966129817029725,0.0,8.729,0.0,161.95,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-08,2,1.968510813361971,0.0,8.92,0.0,160.63,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-09,2,1.590766834638802,0.0,9.385,0.0,172.56,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-10,1,1.1156616809147908,-11139.144710584576,8.732,578.4194315700792,168.16,200000,194534.02322564903,-5465.976774350973,0.9726701161282452
2021-06-11,1,0.5922794737222029,-11139.144710584576,7.943,578.4194315700792,162.83,200000,182662.26247872927,-17337.737521270727,0.9133113123936464
2021-06-12,1,0.465608494010989,-11139.144710584576,7.808,578.4194315700792,161.8,200000,180562.7059282832,-19437.29407171681,0.9028135296414159
2021-06-13,1,0.8311023475250002,-11139.144710584576,8.771,578.4194315700792,170.85,200000,196524.39814028534,-3475.6018597146613,0.9826219907014266
2021-06-14,1,0.6099322372341124,-11139.144710584576,9.062,578.4194315700792,179.89,200000,204994.80091245897,4994.8009124589735,1.0249740045622948
2021-06-15,1,0.6157182633078538,-11139.144710584576,8.915,578.4194315700792,175.15,200000,200615.63853436086,615.6385343608563,1.0030781926718042
2021-06-16,1,0.9928761426729623,-11139.144710584576,8.973,578.4194315700792,166.57,200000,196298.87020470347,-3701.129795296525,0.9814943510235173
2021-06-17,2,1.3855525525639008,0.0,9.519,0.0,167.08,200000,203925.2230989748,3925.2230989747914,1.019626115494874
2021-06-18,2,1.3808944355380905,0.0,9.011,0.0,156.34,200000,203925.2230989748,3925.2230989747914,1.019626115494874
2021-06-19,2,1.3309855365370244,0.0,8.811,0.0,152.49,200000,203925.2230989748,3925.2230989747914,1.019626115494874
2021-06-20,1,1.0120979746158967,-11719.840407987058,8.7,658.332977463116,154.88,200000,203925.2230989748,3925.2230989747914,1.019626115494874
2021-06-21,0,0.051315260227187076,0.0,6.518,0.0,124.46,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-22,0,0.4882075325963018,0.0,6.488,0.0,119.64,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-23,0,0.21193420978438635,0.0,6.918,0.0,129.1,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-24,0,0.38073234629647296,0.0,7.304,0.0,134.58,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-25,0,0.04480461920152721,0.0,6.677,0.0,125.0,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-26,0,-0.6270270113100445,0.0,6.557,0.0,126.89,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-27,0,-0.40953498519922044,0.0,6.918,0.0,132.6,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-28,0,-0.9870589576081791,0.0,6.929,0.0,137.69,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-29,-1,-1.1953783308310202,13927.198855881426,7.122,-687.8606813563629,144.2,200000,198379.02050317504,-1620.9794968249626,0.9918951025158752
2021-06-30,-2,-1.5288319260411198,0.0,6.917,0.0,144.26,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-01,-2,-1.9815524143335077,0.0,6.297,0.0,137.02,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-02,-2,-1.9138682264772229,0.0,6.243,0.0,136.85,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-03,-2,-1.8638461903064487,0.0,6.272,0.0,140.17,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-04,-2,-1.8444893712160186,0.0,6.34,0.0,144.95,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-05,-2,-1.7343879172765688,0.0,5.938,0.0,137.71,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-06,-2,-1.3597219574558157,0.0,6.123,0.0,138.87,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-07,0,-0.8132777890481981,0.0,6.369,0.0,137.41,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-08,0,-0.7170840070650799,0.0,6.137,0.0,132.15,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-09,0,-0.941590698301769,0.0,6.069,0.0,134.58,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-10,-1,-1.1073638437635356,17057.234568602722,5.9,-751.0835432103594,133.99,200000,201275.36790951213,1275.3679095121333,1.0063768395475607
2021-07-11,-1,-0.9558339063039474,17057.234568602722,5.94,-751.0835432103594,134.28,200000,202175.47151978724,2175.471519787243,1.0108773575989363
2021-07-12,-2,-1.4567478402000233,0.0,5.56,0.0,133.38,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-13,-2,-1.6521986081330624,0.0,5.284,0.0,131.44,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-14,-2,-1.7056849385415298,0.0,5.166,0.0,131.07,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-15,-2,-1.7320965712219796,0.0,4.876,0.0,125.86,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-16,-2,-2.0193973807165237,0.0,4.416,0.0,120.65,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-17,-2,-1.7693809633543907,0.0,4.437,0.0,119.95,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-18,-2,-1.5691101864784365,0.0,4.433,0.0,119.17,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-19,-2,-1.7092297465957829,0.0,4.071,0.0,113.13,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-20,-2,-1.926963999307932,0.0,3.658,0.0,107.29,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-21,0,-0.9599425509719024,0.0,4.418,0.0,117.74,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-22,0,-0.23537412787561732,0.0,4.842,0.0,120.67,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-23,0,-0.1220236093987666,0.0,5.013,0.0,124.24,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-24,0,0.9828123550813284,0.0,5.608,0.0,125.99,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-25,2,1.7094713725745474,0.0,6.127,0.0,127.68,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-26,0,0.49685756104052087,0.0,5.638,0.0,131.06,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-27,0,0.8666315364793769,0.0,5.968,0.0,134.74,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-28,0,0.18253999195690265,0.0,5.805,0.0,140.42,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-29,0,0.5987686428369884,0.0,6.036,0.0,141.44,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-30,0,0.2005726682206357,0.0,5.98,0.0,145.51,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-07-31,0,0.5822039570560037,0.0,6.102,0.0,144.37,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-01,0,0.21175011380022782,0.0,5.75,0.0,140.31,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-02,0,0.26444480021043176,0.0,5.825,0.0,141.35,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-03,0,0.6550325947921961,0.0,5.915,0.0,138.49,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-04,0,0.5561712470646193,0.0,6.069,0.0,142.57,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-05,2,2.197075313944845,0.0,7.135,0.0,143.53,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-06,2,1.2343335053941966,0.0,6.887,0.0,147.95,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-07,0,0.6205000897164858,0.0,6.936,0.0,155.92,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-08,0,0.08556299462531462,0.0,6.408,0.0,149.69,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-09,0,-0.7586988084693631,0.0,6.767,0.0,166.31,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-10,0,-0.4346720722717993,0.0,6.938,0.0,165.38,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-11,0,-0.49623940781590825,0.0,7.152,0.0,170.6,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-12,0,-0.9121094926767933,0.0,6.772,0.0,165.38,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-13,-2,-1.48033098020811,0.0,7.162,0.0,183.31,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-14,-2,-1.244209493710989,0.0,7.217,0.0,182.76,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-15,0,-0.7902595860097661,0.0,7.462,0.0,184.6,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-16,0,0.1906827092051593,0.0,7.605,0.0,177.93,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-17,0,-0.36827138361884143,0.0,6.98,0.0,168.61,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-18,0,-0.47132501896952717,0.0,6.843,0.0,166.65,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-19,0,-0.6000150368517743,0.0,7.151,0.0,175.59,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-20,0,-0.969188182439867,0.0,7.276,0.0,183.59,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-21,0,-0.6316235550338392,0.0,7.264,0.0,179.63,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-22,0,-0.9538362975874762,0.0,7.341,0.0,185.91,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-23,0,-0.013285374389132555,0.0,7.829,0.0,187.01,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-24,0,-0.4316505713189384,0.0,7.057,0.0,173.42,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-25,0,-0.44743943925704266,0.0,7.207,0.0,177.75,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-26,-2,-1.4778623243313225,0.0,6.525,0.0,167.7,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-27,-1,-1.0925880465746691,14862.36992529699,6.951,-586.3129021040827,176.2,200000,206616.66670147874,6616.666701478738,1.0330833335073937
2021-08-28,-1,-1.0610740775332315,14862.36992529699,6.918,-586.3129021040827,175.6,200000,205774.4207526815,5774.420752681501,1.0288721037634074
2021-08-29,-1,-0.7511694410223901,14862.36992529699,6.914,-586.3129021040827,174.3,200000,204952.764500245,4952.764500244986,1.024763822501225
2021-08-30,-1,-0.9478118596533847,14862.36992529699,6.583,-586.3129021040827,167.3,200000,195929.12974024314,-4070.8702597568627,0.9796456487012157
2021-08-31,-2,-1.2981740744443162,0.0,6.661,0.0,171.5,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-01,0,-0.7819001892522741,0.0,7.109,0.0,180.9,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-02,-2,-1.5947912156069246,0.0,7.024,0.0,183.3,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-03,-2,-3.2947777756909544,0.0,7.256,0.0,212.9,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-04,-2,-2.063364283188995,0.0,7.517,0.0,211.9,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-05,-2,-1.9103948762196126,0.0,8.188,0.0,232.2,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-06,2,1.3243627958741258,0.0,9.215,0.0,219.4,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-07,0,0.12356735220741087,0.0,7.032,0.0,178.5,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-08,0,-0.534705020460275,0.0,6.813,0.0,179.7,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-09,0,-0.11838389691488393,0.0,6.988,0.0,180.5,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-10,0,-0.8387607665905593,0.0,6.455,0.0,174.1,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-11,-1,-1.1831901486200653,16137.293282164781,6.45,-582.7857876257718,178.6,200000,208171.08333992568,8171.083339925681,1.0408554166996284
2021-09-12,-1,-1.1352291658499407,16137.293282164781,6.588,-582.7857876257718,183.0,200000,212962.28727841785,12962.287278417847,1.0648114363920893
2021-09-13,-2,-1.7771612654637543,0.0,6.125,0.0,179.4,200000,213881.93228672986,13881.932286729862,1.0694096614336492
2021-09-14,-1,-1.120361718958266,16538.96785390735,6.466,-584.057706954478,183.1,200000,213881.93228672986,13881.932286729862,1.0694096614336492
2021-09-15,-1,-0.5883836997142903,16538.96785390735,6.867,-584.057706954478,189.0,200000,223959.9988671781,23959.998867178103,1.1197999943358905
2021-09-16,-1,-0.7010058499925509,16538.96785390735,6.653,-584.057706954478,185.2,200000,218201.2404600149,18201.240460014902,1.0910062023000746
2021-09-17,-1,-0.9780746489509422,16538.96785390735,6.319,-584.057706954478,180.0,200000,209640.12512064658,9640.125120646582,1.048200625603233
2021-09-18,-1,-0.8881564519683024,16538.96785390735,6.367,-584.057706954478,181.4,200000,211251.6763673704,11251.676367370412,1.056258381836852
2021-09-19,-1,-0.9608644312651918,16538.96785390735,6.099,-584.057706954478,175.6,200000,203431.69828218728,3431.6982821872807,1.0171584914109364
2021-09-20,-2,-1.6425719293917254,0.0,5.157,0.0,157.2,200000,220404.3465973736,20404.346597373602,1.102021732986868
2021-09-21,-1,-1.0950444294804411,21970.130242959887,5.016,-742.102177095534,148.5,200000,220404.3465973736,20404.346597373602,1.102021732986868
2021-09-22,-1,-0.670305421914753,21970.130242959887,5.575,-742.102177095534,161.4,200000,242258.76748772056,42258.76748772056,1.2112938374386029
2021-09-23,-1,-0.5659169372734657,21970.130242959887,5.707,-742.102177095534,163.9,200000,247014.0801225301,47014.08012253011,1.2350704006126505
2021-09-24,-1,-0.8704384108161723,21970.130242959887,5.181,-742.102177095534,152.1,200000,226700.9859250059,26700.985925005894,1.1335049296250295
2021-09-25,-1,-0.9524266146848426,21970.130242959887,5.098,-742.102177095534,151.0,200000,224061.1527200351,24061.152720035112,1.1203057636001756
2021-09-26,-1,-0.9411290988275061,21970.130242959887,5.099,-742.102177095534,150.7,200000,223860.49219714943,23860.492197149433,1.1193024609857471
2021-09-27,-1,-0.826319687253697,21970.130242959887,4.924,-742.102177095534,145.0,200000,215785.73699518695,15785.736995186948,1.0789286849759347
2021-09-28,-1,-1.1431794263777755,21970.130242959887,4.69,-742.102177095534,140.6,200000,207379.47693911396,7379.476939113956,1.0368973846955698
2021-09-29,-1,-1.1703195988517825,21970.130242959887,4.827,-742.102177095534,144.7,200000,213432.00370849113,13432.003708491131,1.0671600185424557
2021-09-30,-2,-1.463426876060486,0.0,5.048,0.0,153.3,200000,223263.39287965745,23263.392879657447,1.1163169643982873
2021-10-01,2,1.4157561973981945,0.0,5.983,0.0,166.2,200000,223263.39287965745,23263.392879657447,1.1163169643982873
2021-10-02,2,1.2762363818482387,0.0,6.051,0.0,168.9,200000,223263.39287965745,23263.392879657447,1.1163169643982873
2021-10-03,2,1.2235531492557525,0.0,6.123,0.0,170.5,200000,223263.39287965745,23263.392879657447,1.1163169643982873
2021-10-04,1,1.187320632273845,-18543.471169406766,6.02,666.4578891930073,167.5,200000,223263.39287965745,23263.392879657447,1.1163169643982873
