date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,XRPUSDT_position,XRPUSDT_price,init,total_asset,pnl,return
2021-03-04,0,-0.38213205042751114,0.0,5.685,0.0,0.48096,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-05,2,2.723104110008209,0.0,6.588,0.0,0.45457,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-06,2,1.515407860068338,0.0,6.315,0.0,0.46285,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-07,2,1.345780616610497,0.0,6.35,0.0,0.46558,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-08,0,0.9292229041229185,0.0,6.314,0.0,0.47412,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-09,1,1.0530130949189582,-8786.07837748867,6.558,118826.77252953328,0.4849,200000,115238.20399914138,-84761.79600085862,0.5761910199957069
2021-03-10,1,1.0170155634627989,-8786.07837748867,6.23,118826.77252953328,0.46155,200000,109581.7651527605,-90418.2348472395,0.5479088257638025
2021-03-11,1,1.0460472018249873,-8786.07837748867,6.142,118826.77252953328,0.45187,200000,107658.34709745561,-92341.65290254439,0.538291735487278
2021-03-12,1,0.7321977393739161,-8786.07837748867,5.837,118826.77252953328,0.43934,200000,103489.6937325265,-96510.3062674735,0.5174484686626325
2021-03-13,1,0.7916357394607721,-8786.07837748867,6.122,118826.77252953328,0.45787,200000,108195.58616508303,-91804.41383491697,0.5409779308254152
2021-03-14,1,0.6312909902209951,-8786.07837748867,5.832,118826.77252953328,0.43905,200000,103411.30357660551,-96588.69642339449,0.5170565178830275
2021-03-15,1,0.9259872017270102,-8786.07837748867,5.95,118826.77252953328,0.43574,200000,104054.74420807642,-95945.25579192358,0.520273721040382
2021-03-16,1,1.028386585320192,-8786.07837748867,6.368,118826.77252953328,0.46024,200000,110638.58089684024,-89361.41910315976,0.5531929044842012
2021-03-17,1,0.26651704679375604,-8786.07837748867,6.208,118826.77252953328,0.4698,200000,110368.79230182439,-89631.20769817561,0.551843961509122
2021-03-18,1,0.6284048617182999,-8786.07837748867,6.372,118826.77252953328,0.46893,200000,111706.32986363184,-88293.67013636816,0.5585316493181591
2021-03-19,2,1.977304297376354,0.0,7.005,0.0,0.46651,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-20,0,-0.6881927557573,0.0,6.665,0.0,0.52613,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-21,0,-0.6690451052821024,0.0,6.596,0.0,0.51651,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-22,-2,-1.6419768052488404,0.0,6.538,0.0,0.5441,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-23,0,-0.8483860632527501,0.0,6.999,0.0,0.5498,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-24,2,2.1081645988140036,0.0,7.226,0.0,0.48021,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-25,2,2.764379327295147,0.0,8.225,0.0,0.51058,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-26,2,1.664069838339321,0.0,8.635,0.0,0.56357,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-27,2,1.6844552740947918,0.0,8.535,0.0,0.54752,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-28,1,1.0697578179354172,-7393.12814552802,8.207,111224.8912786854,0.54552,200000,121350.80538069693,-78649.19461930307,0.6067540269034846
2021-03-29,2,1.3118628110158552,0.0,8.753,0.0,0.56538,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-03-30,2,1.257258725998418,0.0,8.76,0.0,0.5621,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-03-31,2,1.7210502401669112,0.0,9.389,0.0,0.56982,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-04-01,2,2.1037071754437684,0.0,10.032,0.0,0.57087,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-04-02,2,1.391855742918683,0.0,10.178,0.0,0.60701,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-04-03,2,1.2968652170466057,0.0,9.749,0.0,0.57831,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-04-04,2,1.2212735133926114,0.0,10.77,0.0,0.635,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-04-05,-1,-1.1509169059822568,-5202.674734218641,11.838,67248.93376974174,0.91584,200000,123178.52700736054,-76821.47299263946,0.6158926350368027
2021-04-06,-1,-0.6052011172666405,-5202.674734218641,15.252,67248.93376974174,1.09663,200000,153098.39328621462,-46901.60671378538,0.7654919664310731
2021-04-07,0,1.193128377538725,0.0,15.695,0.0,0.91542,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-08,0,0.4484088217965899,0.0,16.809,0.0,1.05599,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-09,0,0.1191205632394206,0.0,15.745,0.0,1.01721,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-10,-2,-2.0948918473736575,0.0,15.907,0.0,1.3728,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-11,-2,-2.239196011444681,0.0,14.94,0.0,1.35118,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-12,-2,-2.4225077327297333,0.0,14.51,0.0,1.46843,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-13,-2,-2.4348851395960422,0.0,15.052,0.0,1.79611,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-14,-2,-1.953864437847979,0.0,15.895,0.0,1.83468,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-15,-2,-1.3279923840400227,0.0,17.62,0.0,1.75781,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-16,0,-0.6622371464341871,0.0,18.348,0.0,1.54805,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-17,0,-0.7994252479852546,0.0,17.246,0.0,1.53896,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-18,0,-0.166080831383091,0.0,18.38,0.0,1.40797,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-19,0,0.1611063573069111,0.0,18.299,0.0,1.30945,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-20,0,-0.22277365876100538,0.0,17.496,0.0,1.38501,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-21,0,-0.28520800841005417,0.0,15.787,0.0,1.29097,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-22,0,-0.44891530738028773,0.0,13.361,0.0,1.15489,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-23,0,-0.5316109615107362,0.0,13.052,0.0,1.17073,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-24,0,-0.46315063046948496,0.0,11.668,0.0,1.04833,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-25,0,-0.25651430912509987,0.0,11.938,0.0,1.0351,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-26,0,-0.7236119300459477,0.0,14.025,0.0,1.3629,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-27,0,-0.5037900915290499,0.0,14.913,0.0,1.4017,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-28,0,-0.46956355934565286,0.0,14.347,0.0,1.3576,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-29,0,-0.6736955155806903,0.0,14.21,0.0,1.3978,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-04-30,-1,-1.1243700153806075,3431.3150258070677,15.021,-32237.792721195874,1.5988,200000,103083.56600529593,-96916.43399470407,0.5154178300264796
2021-05-01,-1,-1.1757500671644674,3431.3150258070677,15.126,-32237.792721195874,1.651,200000,105126.66686305209,-94873.33313694791,0.5256333343152604
2021-05-02,-1,-0.7559812615223543,3431.3150258070677,15.237,-32237.792721195874,1.5605,200000,102590.02258964845,-97409.97741035155,0.5129501129482422
2021-05-03,-1,-0.6082688936568056,3431.3150258070677,15.754,-32237.792721195874,1.5546,200000,104173.80948093566,-95826.19051906434,0.5208690474046782
2021-05-04,-1,-0.8536184021035726,3431.3150258070677,13.793,-32237.792721195874,1.3877,200000,92064.51311016039,-107935.48688983961,0.460322565550802
2021-05-05,0,-0.04547440167651404,0.0,17.768,0.0,1.6133,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-06,2,2.663225003832546,0.0,24.776,0.0,1.6028,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-07,2,2.6601918625958625,0.0,26.732,0.0,1.5793,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-08,2,2.073960937975585,0.0,25.673,0.0,1.5611,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-09,2,2.2610746598183717,0.0,27.365,0.0,1.5345,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-10,2,1.6859419582400437,0.0,23.534,0.0,1.3906,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-11,2,1.7636314909141353,0.0,26.51,0.0,1.4786,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-12,0,0.9814601367996123,0.0,20.008,0.0,1.2691,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-13,0,0.7459155072741376,0.0,20.782,0.0,1.364,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-14,0,0.8022549350070152,0.0,21.944,0.0,1.4,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-15,0,0.07521259123663121,0.0,19.938,0.0,1.4904,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-16,0,0.012715502843289447,0.0,19.315,0.0,1.4496,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-17,0,-0.5314821094804811,0.0,17.42,0.0,1.4946,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-18,0,-0.643359783092767,0.0,18.053,0.0,1.5889,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-19,0,-0.9938127151286678,0.0,10.861,0.0,1.0568,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-20,0,-0.6437753542998922,0.0,13.621,0.0,1.1795,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-21,0,-0.8784534976752859,0.0,11.104,0.0,1.0062,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-22,-1,-1.0267069377463043,4852.814581556056,9.698,-51991.37849307405,0.9052,200000,94125.19162386126,-105874.80837613874,0.4706259581193063
2021-05-23,-1,-1.1898819974340598,4852.814581556056,8.109,-51991.37849307405,0.7898,200000,80414.26417566794,-119585.73582433206,0.40207132087833963
2021-05-24,-1,-0.8527924946359674,4852.814581556056,11.282,-51991.37849307405,0.993,200000,106376.89295273795,-93623.10704726205,0.5318844647636898
2021-05-25,-1,-0.6805267270771048,4852.814581556056,11.604,-51991.37849307405,0.9746,200000,106982.85788372645,-93017.14211627355,0.5349142894186323
2021-05-26,-1,-0.507488880141264,4852.814581556056,12.605,-51991.37849307405,1.0316,200000,114804.03385396927,-85195.96614603073,0.5740201692698463
2021-05-27,0,0.5756816626646084,0.0,14.614,0.0,0.9747,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-05-28,0,0.05583475928356332,0.0,12.116,0.0,0.8985,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-05-29,0,0.17549036798412856,0.0,11.254,0.0,0.8318,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-05-30,0,-0.14950093428718592,0.0,11.412,0.0,0.9058,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-05-31,0,-0.39950029838869405,0.0,12.402,0.0,1.0409,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-01,0,-0.42055340440498984,0.0,11.87,0.0,1.0108,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-02,0,-0.296383570416738,0.0,12.096,0.0,1.0241,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-03,0,-0.14535574032685727,0.0,12.41,0.0,1.045,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-04,0,-0.25732553771392064,0.0,11.296,0.0,0.9683,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-05,0,-0.04618348535106811,0.0,10.927,0.0,0.923,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-06,0,-0.18139684234090758,0.0,11.07,0.0,0.947,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-07,0,-0.5634744197095037,0.0,9.701,0.0,0.8618,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-08,-1,-1.0769646553172327,3939.961387915974,9.376,-42310.24850887661,0.8731,200000,73882.15594620034,-126117.84405379966,0.36941077973100167
2021-06-09,-1,-0.982281978830032,3939.961387915974,9.934,-42310.24850887661,0.9218,200000,78141.16350303974,-121858.83649696026,0.39070581751519873
2021-06-10,-1,-0.6113483894481718,3939.961387915974,9.73,-42310.24850887661,0.8686,200000,75086.50615923265,-124913.49384076735,0.37543253079616323
2021-06-11,-1,-1.0667468910059936,3939.961387915974,9.06,-42310.24850887661,0.8471,200000,71537.0616863881,-128462.9383136119,0.35768530843194046
2021-06-12,-2,-1.4258319753154425,0.0,8.578,0.0,0.8326,200000,75312.68006914778,-124687.31993085222,0.3765634003457389
2021-06-13,-1,-1.1955514542599084,4074.038735753964,9.243,-42636.25456813167,0.8832,200000,75312.68006914778,-124687.31993085222,0.3765634003457389
2021-06-14,-1,-1.0034505572926864,4074.038735753964,9.428,-42636.25456813167,0.8906,200000,76381.88551906645,-123618.11448093355,0.3819094275953322
2021-06-15,-1,-0.8405251069108779,4074.038735753964,9.257,-42636.25456813167,0.8663,200000,74649.16390924691,-125350.83609075309,0.3732458195462346
2021-06-16,-1,-1.0774971590153177,4074.038735753964,8.694,-42636.25456813167,0.832,200000,70893.05656933051,-129106.94343066949,0.3544652828466526
2021-06-17,-2,-1.234744721554467,0.0,8.632,0.0,0.8419,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-18,-2,-1.4936176788625655,0.0,8.02,0.0,0.7972,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-19,-2,-1.3419122374999124,0.0,7.672,0.0,0.7582,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-20,-2,-1.6875724269793193,0.0,7.545,0.0,0.7741,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-21,-2,-2.25211929091929,0.0,5.478,0.0,0.6067,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-22,-2,-1.8421493441975576,0.0,4.997,0.0,0.5468,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-23,-2,-1.5520790069551107,0.0,5.898,0.0,0.6383,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-24,-2,-1.4756092103553973,0.0,6.175,0.0,0.6731,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-25,-2,-1.5365394250675666,0.0,5.512,0.0,0.6111,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-26,0,-0.922774174453458,0.0,5.822,0.0,0.6162,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-27,0,-0.772478147382978,0.0,6.16,0.0,0.6484,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-28,0,-0.25878375229875594,0.0,6.323,0.0,0.6444,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-29,1,1.0986050151593811,-5025.181101178272,7.566,53830.55388859522,0.7063,200000,76041.04042302961,-123958.95957697039,0.3802052021151481
2021-06-30,2,1.426843303884984,0.0,7.68,0.0,0.7063,200000,76613.91106856393,-123386.08893143607,0.3830695553428196
2021-07-01,1,1.1733658603345096,-5424.377730711125,7.062,58120.09639551201,0.6591,200000,76613.91106856393,-123386.08893143607,0.3830695553428196
2021-07-02,1,1.1826035956865446,-5424.377730711125,7.06,58120.09639551201,0.6556,200000,76399.6419757182,-123600.3580242818,0.381998209878591
2021-07-03,1,1.136853511405391,-5424.377730711125,7.251,58120.09639551201,0.6732,200000,78458.61181884506,-121541.38818115494,0.3922930590942253
2021-07-04,1,0.9148430945215614,-5424.377730711125,7.395,58120.09639551201,0.696,200000,80564.86040988512,-119435.13959011488,0.40282430204942565
2021-07-05,1,0.9608182297555944,-5424.377730711125,6.952,58120.09639551201,0.6526,200000,75639.44889161488,-124360.55110838512,0.37819724445807446
2021-07-06,1,1.100958276713463,-5424.377730711125,7.167,58120.09639551201,0.6648,200000,77514.75527974301,-122485.24472025699,0.38757377639871504
2021-07-07,1,1.1389878631814265,-5424.377730711125,7.086,58120.09639551201,0.6522,200000,76343.06746897197,-123656.93253102803,0.38171533734485985
2021-07-08,1,0.5266097756049749,-5424.377730711125,6.495,58120.09639551201,0.6215,200000,71352.97327077948,-128647.02672922052,0.35676486635389737
2021-07-09,1,0.7412687384052888,-5424.377730711125,6.776,58120.09639551201,0.6369,200000,73772.27289760018,-126227.72710239982,0.3688613644880009
2021-07-10,1,0.6634236667138723,-5424.377730711125,6.639,58120.09639551201,0.6246,200000,72314.25596282797,-127685.74403717203,0.36157127981413983
2021-07-11,1,0.4507131140360087,-5424.377730711125,6.7,58120.09639551201,0.6364,200000,73330.96014186839,-126669.03985813161,0.366654800709342
2021-07-12,1,0.20653384616316814,-5424.377730711125,6.548,58120.09639551201,0.6288,200000,72064.7419941944,-127935.2580058056,0.36032370997097196
2021-07-13,0,-0.48261551714667933,0.0,6.212,0.0,0.6192,200000,74322.1818436404,-125677.8181563596,0.37161090921820195
2021-07-14,0,-0.662329108993386,0.0,6.2,0.0,0.6197,200000,74322.1818436404,-125677.8181563596,0.37161090921820195
2021-07-15,-1,-1.1144378883532433,6277.21130436152,5.92,-62152.68593714701,0.5979,200000,74322.1818436404,-125677.8181563596,0.37161090921820195
2021-07-16,-2,-2.218710747924329,0.0,5.528,0.0,0.5893,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-17,-2,-1.8596828868825044,0.0,5.565,0.0,0.5821,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-18,-2,-1.5728121187329558,0.0,5.67,0.0,0.5866,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-19,-2,-1.6089286427176905,0.0,5.314,0.0,0.557,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-20,-2,-1.6293002846991336,0.0,4.977,0.0,0.5284,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-21,-2,-1.4415727022736415,0.0,5.388,0.0,0.5719,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-22,-2,-1.2342225300405993,0.0,5.6,0.0,0.592,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-23,0,-0.8229239659563184,0.0,5.87,0.0,0.6091,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-24,0,-0.08480203252356971,0.0,6.088,0.0,0.6085,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-25,0,0.41270279157375434,0.0,6.213,0.0,0.6069,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-26,0,0.2724958554579912,0.0,6.312,0.0,0.6234,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-27,0,0.3264088437943866,0.0,6.514,0.0,0.6451,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-28,-2,-1.8106178775458168,0.0,6.638,0.0,0.7327,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-29,-2,-1.6805148176979485,0.0,6.766,0.0,0.7488,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-30,0,-0.34998723709158025,0.0,7.228,0.0,0.7521,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-07-31,2,2.1513362665132822,0.0,7.986,0.0,0.746,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-01,0,0.8915499747290733,0.0,7.332,0.0,0.7242,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-02,2,2.1506033773033897,0.0,7.986,0.0,0.738,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-03,2,1.9789002530085975,0.0,7.779,0.0,0.7136,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-04,2,1.768919893095454,0.0,7.993,0.0,0.731,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-05,2,1.767269975073326,0.0,8.133,0.0,0.7327,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-06,2,2.208504925077884,0.0,8.752,0.0,0.7474,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-07,2,2.9900354085898284,0.0,10.89,0.0,0.8162,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-08,2,2.2616069687633025,0.0,10.247,0.0,0.7788,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-09,2,1.9219876399604894,0.0,10.755,0.0,0.817,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-10,2,1.309227674718984,0.0,10.689,0.0,0.8511,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-11,0,-0.12742969026373105,0.0,10.795,0.0,1.0105,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-12,0,-0.17845906101972367,0.0,10.31,0.0,0.966,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-13,2,1.334467392951451,0.0,13.981,0.0,1.0901,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-14,0,-0.04479219916617226,0.0,14.1,0.0,1.2791,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-15,0,-0.29220023972869014,0.0,13.778,0.0,1.2839,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-16,0,0.007058540162691979,0.0,13.249,0.0,1.1855,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-17,0,0.047739030928477415,0.0,12.446,0.0,1.0978,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-18,0,-0.07921623152609471,0.0,12.929,0.0,1.1431,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-19,0,-0.6795390354463076,0.0,13.314,0.0,1.2347,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-20,0,-0.27997937813894036,0.0,14.152,0.0,1.2629,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-21,0,-0.26725007570607856,0.0,13.727,0.0,1.2158,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-22,0,-0.5393594866214418,0.0,13.555,0.0,1.226,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-23,0,-0.5152114729124845,0.0,13.816,0.0,1.2457,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-24,0,-0.45848826048377606,0.0,12.666,0.0,1.1353,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-25,0,-0.5787025624422608,0.0,12.961,0.0,1.1735,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-26,0,-0.5465713637416955,0.0,11.822,0.0,1.0712,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-27,0,-0.76000304799643,0.0,12.854,0.0,1.1918,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-28,0,-0.42939425477563103,0.0,12.597,0.0,1.1459,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-29,0,0.2278328745967876,0.0,12.926,0.0,1.1408,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-30,0,-0.06085574138020303,0.0,12.217,0.0,1.1002,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-08-31,-2,-1.3974135347247665,0.0,12.414,0.0,1.1856,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-01,0,-0.9061212594788357,0.0,13.23,0.0,1.2362,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-02,-2,-1.7146537991098352,0.0,13.249,0.0,1.2533,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-03,-2,-1.628128442494168,0.0,13.597,0.0,1.2907,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-04,0,0.9404953642791833,0.0,14.146,0.0,1.2548,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-05,2,3.107739990033031,0.0,16.112,0.0,1.3076,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-06,0,0.4408443166714824,0.0,15.619,0.0,1.3894,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-07,0,0.08449191719068125,0.0,12.52,0.0,1.1292,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-08,0,0.6404838026666211,0.0,12.466,0.0,1.0998,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-09,2,2.4659690880938325,0.0,13.402,0.0,1.0868,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-10,2,1.7584508240090106,0.0,12.78,0.0,1.0552,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-11,1,1.1619427940100817,-2980.3133042483846,12.792,35342.69749508236,1.0787,200000,76248.33557589067,-123751.66442410933,0.3812416778794534
2021-09-12,2,1.2584910506278604,0.0,13.404,0.0,1.1181,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-13,0,0.7410824587868285,0.0,12.479,0.0,1.0643,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-14,0,0.6642543288612525,0.0,12.845,0.0,1.0963,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-15,0,0.47565147955901693,0.0,13.04,0.0,1.1207,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-16,0,0.39264634962425543,0.0,12.672,0.0,1.0902,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-17,0,0.5026657261424278,0.0,12.496,0.0,1.0661,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-18,0,0.38596709331201606,0.0,12.549,0.0,1.0751,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-19,0,0.23370591612035413,0.0,12.17,0.0,1.0483,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-20,0,-0.4756183194657955,0.0,10.386,0.0,0.9216,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-21,-2,-1.6253150622219876,0.0,9.325,0.0,0.8743,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-22,-2,-1.5519591297951378,0.0,10.77,0.0,1.0033,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-23,-2,-1.2532316998680295,0.0,10.969,0.0,1.0016,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-24,-2,-1.8818682251638477,0.0,9.934,0.0,0.944,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-25,-2,-1.9581316536669466,0.0,9.715,0.0,0.94,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-26,-2,-2.044467470547407,0.0,9.507,0.0,0.9436,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-27,-2,-1.8328458363698563,0.0,9.252,0.0,0.9218,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
2021-09-28,-2,-1.9579753859482991,0.0,8.659,0.0,0.8928,200000,76679.78503678442,-123320.21496321558,0.38339892518392216
