date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-02-23,2,1.9325667964769877,0.0,0.4466,0.0,0.01769,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-02-24,2,2.1886552131007266,0.0,0.5354,0.0,0.01935,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-02-25,2,1.9537539379018756,0.0,0.4952,0.0,0.0176,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-02-26,2,1.7018236380059721,0.0,0.4866,0.0,0.01726,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-02-27,0,-0.06790688581098617,0.0,0.4879,0.0,0.024,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-02-28,0,0.6649293314828846,0.0,0.5186,0.0,0.02168,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-03-01,0,0.5989135809642557,0.0,0.5286,0.0,0.02207,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-03-02,0,0.5742226654782875,0.0,0.4999,0.0,0.02071,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-03-03,0,0.6179971453126146,0.0,0.5203,0.0,0.0211,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-03-04,1,1.0679266431846897,-117081.90708913842,0.5541,3156938.4291042145,0.02055,200000,129750.1694361832,-70249.8305638168,0.648750847180916
2021-03-05,2,1.5633850837110497,0.0,0.6913,0.0,0.02328,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-06,2,2.1683641195995236,0.0,0.7626,0.0,0.02257,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-07,2,1.771276451688692,0.0,0.7888,0.0,0.02394,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-08,2,1.3460663255746246,0.0,0.7665,0.0,0.02414,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-09,0,0.5827980667919503,0.0,0.7679,0.0,0.02691,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-10,0,-0.1027516043300156,0.0,0.763,0.0,0.02952,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-11,0,-0.9528096482871371,0.0,0.7457,0.0,0.03248,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-12,0,-0.6366059513192415,0.0,0.742,0.0,0.03015,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-13,-1,-1.1633536470440582,89099.4708256647,0.7699,-1999932.4369877335,0.0343,200000,137195.3651773585,-62804.6348226415,0.6859768258867924
2021-03-14,-1,-0.7296024477867064,89099.4708256647,0.7764,-1999932.4369877335,0.03254,200000,134254.63064862692,-65745.36935137308,0.6712731532431346
2021-03-15,-2,-2.139971298278723,0.0,0.7364,0.0,0.0428,200000,157179.62316441402,-42820.37683558598,0.7858981158220701
2021-03-16,-2,-2.337561008222961,0.0,0.722,0.0,0.05222,200000,157179.62316441402,-42820.37683558598,0.7858981158220701
2021-03-17,-2,-1.9376635448723623,0.0,0.7711,0.0,0.05506,200000,157179.62316441402,-42820.37683558598,0.7858981158220701
2021-03-18,-2,-1.5671078994267886,0.0,0.7644,0.0,0.05155,200000,157179.62316441402,-42820.37683558598,0.7858981158220701
2021-03-19,-2,-1.4131652153613536,0.0,0.8133,0.0,0.05399,200000,157179.62316441402,-42820.37683558598,0.7858981158220701
2021-03-20,-2,-1.2450474562590668,0.0,0.7615,0.0,0.04972,200000,157179.62316441402,-42820.37683558598,0.7858981158220701
2021-03-21,-1,-1.1482359232001995,99292.24457638283,0.7915,-1511051.9435148435,0.05201,200000,157179.62316441402,-42820.37683558598,0.7858981158220701
2021-03-22,-1,-0.7587641385008771,99292.24457638283,0.7997,-1511051.9435148435,0.04595,200000,148836.84479224042,-51163.155207759584,0.7441842239612021
2021-03-23,-1,-0.47898363906810715,99292.24457638283,0.856,-1511051.9435148435,0.04504,200000,153051.94089329225,-46948.05910670775,0.7652597044664613
2021-03-24,-1,-0.7293554666546169,99292.24457638283,0.7352,-1511051.9435148435,0.0438,200000,139183.73333850678,-60816.266661493224,0.6959186666925339
2021-03-25,-1,-0.619310170613818,99292.24457638283,0.6915,-1511051.9435148435,0.04063,200000,130054.62758957682,-69945.37241042318,0.6502731379478841
2021-03-26,-1,-0.7025897235233397,99292.24457638283,0.7518,-1511051.9435148435,0.04693,200000,145561.57718167623,-54438.42281832377,0.7278078859083812
2021-03-27,0,-0.038770080705615204,0.0,0.8921,0.0,0.0461,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-03-28,-2,-1.2775173890231648,0.0,0.8781,0.0,0.06858,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-03-29,0,-0.8736064769166109,0.0,0.937,0.0,0.06496,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-03-30,0,-0.5412319406030677,0.0,1.0083,0.0,0.0652,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-03-31,0,-0.18701884032082702,0.0,1.0245,0.0,0.06232,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-01,0,-0.5981235632087107,0.0,0.969,0.0,0.06505,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-02,0,0.07232704696985287,0.0,1.0801,0.0,0.06568,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-03,2,1.3509211484124573,0.0,1.1088,0.0,0.06045,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-04,-2,-1.2879280082740676,0.0,1.214,0.0,0.09,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-05,-2,-3.163280606110229,0.0,1.1686,0.0,0.16143,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-06,-2,-2.2102633888958163,0.0,1.0994,0.0,0.12899,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-07,-2,-1.8151566384517897,0.0,0.9606,0.0,0.10868,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-08,-2,-2.0987676411660874,0.0,1.0825,0.0,0.16899,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-09,-2,-1.4153427987215537,0.0,1.1855,0.0,0.14176,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-10,-1,-1.1238247798079433,56094.00615622249,1.2324,-509509.53115366003,0.13568,200000,138260.50637385718,-61739.49362614282,0.6913025318692858
2021-04-11,-1,-1.180924404919766,56094.00615622249,1.2135,-509509.53115366003,0.14642,200000,142672.4620220949,-57327.5379779051,0.7133623101104745
2021-04-12,-1,-0.9440066468152297,56094.00615622249,1.1638,-509509.53115366003,0.13076,200000,131905.6706582643,-68094.32934173569,0.6595283532913215
2021-04-13,-1,-0.7572689071352908,56094.00615622249,1.1615,-509509.53115366003,0.12438,200000,128525.98363534466,-71474.01636465534,0.6426299181767232
2021-04-14,-1,-0.842415349009333,56094.00615622249,1.1461,-509509.53115366003,0.13306,200000,132084.6786709526,-67915.32132904741,0.660423393354763
2021-04-15,-1,-0.5173183254192839,56094.00615622249,1.2549,-509509.53115366003,0.12981,200000,136531.8005645002,-63468.19943549979,0.682659002822501
2021-04-16,-1,-0.47524453507380987,56094.00615622249,1.3563,-509509.53115366003,0.14225,200000,148558.0313562927,-51441.96864370731,0.7427901567814634
2021-04-17,-1,-0.48709685957567317,56094.00615622249,1.3005,-509509.53115366003,0.13962,200000,144087.97574584134,-55912.02425415866,0.7204398787292067
2021-04-18,0,0.1021583502194971,0.0,1.2961,0.0,0.11485,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-19,0,0.11361058899318781,0.0,1.131,0.0,0.102,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-20,0,0.07124142058482283,0.0,1.1021,0.0,0.10363,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-21,0,0.1790892389701438,0.0,1.0513,0.0,0.098,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-22,0,0.05203302664880642,0.0,0.8442,0.0,0.08429,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-23,0,0.31402858915926374,0.0,0.7958,0.0,0.07999,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-24,0,0.9325057549469805,0.0,0.7353,0.0,0.07019,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-25,0,0.2114132483381019,0.0,0.7533,0.0,0.07783,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-26,0,-0.5115367183736524,0.0,0.8849,0.0,0.09973,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-27,-2,-1.3568977075316944,0.0,0.9627,0.0,0.1236,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-28,-2,-2.432700633705831,0.0,0.9299,0.0,0.14151,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-29,-2,-1.7133695155826354,0.0,0.9307,0.0,0.12896,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-04-30,-1,-1.1619706089968806,61611.99456141378,1.0069,-479569.5525965332,0.12936,200000,124074.23464777507,-75925.76535222493,0.6203711732388754
2021-05-01,-1,-1.0726582808775296,61611.99456141378,0.9994,-479569.5525965332,0.12723,200000,122590.66154153386,-77409.33845846614,0.6129533077076693
2021-05-02,-2,-1.229388231986254,0.0,1.003,0.0,0.13354,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-03,0,-0.807141413895509,0.0,1.0033,0.0,0.12537,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-04,0,-0.6897419250206037,0.0,0.8662,0.0,0.1065,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-05,0,-0.24933744771254474,0.0,0.9898,0.0,0.11368,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-06,0,0.6467982371625832,0.0,1.0975,0.0,0.10978,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-07,0,0.4354458268177768,0.0,1.0584,0.0,0.10888,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-08,0,0.5936584313542849,0.0,1.0369,0.0,0.10555,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-09,0,0.5652700816942345,0.0,1.0338,0.0,0.10691,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-10,0,0.21998377923094098,0.0,0.8988,0.0,0.09827,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-11,0,0.698839554675545,0.0,0.9724,0.0,0.10109,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-12,1,1.1147680011318852,-79386.07475893544,0.7956,801822.5349525077,0.07877,200000,126319.12215641807,-73680.87784358193,0.6315956107820904
2021-05-13,1,0.5272546487065981,-79386.07475893544,0.8062,801822.5349525077,0.08584,200000,132829.49987097702,-67170.50012902298,0.664147499354885
2021-05-14,1,0.4797103565398302,-79386.07475893544,0.8414,801822.5349525077,0.091,200000,139761.2939828465,-60238.70601715351,0.6988064699142325
2021-05-15,1,0.732397220348701,-79386.07475893544,0.7817,801822.5349525077,0.08231,200000,128054.10749100073,-71945.89250899927,0.6402705374550037
2021-05-16,1,0.5906395203138486,-79386.07475893544,0.7794,801822.5349525077,0.08309,200000,128496.94109631814,-71503.05890368186,0.6424847054815908
2021-05-17,1,0.4688262393989844,-79386.07475893544,0.6959,801822.5349525077,0.07467,200000,115116.85810964691,-84883.14189035309,0.5755842905482346
2021-05-18,1,0.7397380139205535,-79386.07475893544,0.7277,801822.5349525077,0.07537,200000,118202.61106144782,-81797.38893855218,0.5910130553072391
2021-05-19,2,2.267710018860079,0.0,0.5153,0.0,0.04546,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-20,2,4.224911620421088,0.0,2.4318,0.0,0.0522,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-21,2,2.0156131224112555,0.0,1.3506,0.0,0.04295,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-22,0,0.9576466303941192,0.0,0.8925,0.0,0.03999,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-23,0,0.8338648235013932,0.0,0.7534,0.0,0.03438,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-24,0,0.4954202394627043,0.0,0.9185,0.0,0.04799,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-25,0,0.665143318924072,0.0,1.0436,0.0,0.04864,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-26,0,0.5974975573500001,0.0,1.1722,0.0,0.05483,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-27,0,0.11507991045655733,0.0,1.065,0.0,0.06268,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-28,0,0.5673217350413098,0.0,1.1689,0.0,0.05315,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-29,0,0.501517181502627,0.0,1.0449,0.0,0.04764,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-30,0,0.3432356525977143,0.0,1.0348,0.0,0.04941,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-05-31,0,0.1871017977064911,0.0,1.0609,0.0,0.0532,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-01,0,0.12832744508746372,0.0,1.0147,0.0,0.0511,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-02,0,0.12762585361112114,0.0,1.0517,0.0,0.05164,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-03,0,0.02177544155242052,0.0,1.0986,0.0,0.05505,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-04,0,0.046532683134307404,0.0,1.0087,0.0,0.0487,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-05,0,-0.1787692588708773,0.0,0.9579,0.0,0.04927,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-06,0,-0.3401056613938746,0.0,1.0378,0.0,0.05515,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-07,0,-0.34063769047238307,0.0,0.935,0.0,0.048,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-08,0,-0.6019051071706952,0.0,0.9221,0.0,0.05043,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-09,-2,-2.1394576096624953,0.0,0.9842,0.0,0.07322,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-10,-2,-2.261124880874233,0.0,0.9379,0.0,0.06629,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-11,-2,-1.375980268974216,0.0,0.8579,0.0,0.05394,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-12,-2,-1.6117616705031161,0.0,0.784,0.0,0.05305,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-13,-2,-1.3171476845024017,0.0,0.8681,0.0,0.05724,200000,130775.91404075653,-69224.08595924347,0.6538795702037826
2021-06-14,-1,-1.001672118028095,73370.68785949088,0.8912,-1154652.2518166744,0.05663,200000,130775.91404075654,-69224.08595924346,0.6538795702037827
2021-06-15,-1,-1.0404969011268834,73370.68785949088,0.8658,-1154652.2518166744,0.05646,200000,128716.00768631665,-71283.99231368335,0.6435800384315833
2021-06-16,-1,-0.9497464575450484,73370.68785949088,0.8172,-1154652.2518166744,0.05289,200000,121028.08371735986,-78971.91628264014,0.6051404185867992
2021-06-17,-1,-0.7227742845688115,73370.68785949088,0.8242,-1154652.2518166744,0.05197,200000,120479.39846070495,-79520.60153929505,0.6023969923035247
2021-06-18,-1,-0.709471022507344,73370.68785949088,0.7619,-1154652.2518166744,0.04856,200000,111971.0404283638,-88028.9595716362,0.559855202141819
2021-06-19,-1,-0.7140708357500887,73370.68785949088,0.7464,-1154652.2518166744,0.04822,200000,110441.21300092404,-89558.78699907596,0.5522060650046201
2021-06-20,-1,-1.0637312928678504,73370.68785949088,0.7205,-1154652.2518166744,0.05012,200000,110734.7514638149,-89265.2485361851,0.5536737573190744
2021-06-21,-2,-1.2689036847841844,0.0,0.5021,0.0,0.03702,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-22,-2,-1.2550253794783306,0.0,0.4694,0.0,0.03522,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-23,-2,-1.3578300453868668,0.0,0.5098,0.0,0.03983,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-24,0,-0.7064651838024247,0.0,0.5747,0.0,0.04062,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-25,0,-0.43159492253303516,0.0,0.514,0.0,0.03534,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-26,0,0.35260602115154666,0.0,0.5552,0.0,0.03531,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-27,0,0.14822073719569148,0.0,0.5636,0.0,0.03726,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-28,1,1.0547322487887414,-114072.54050138497,0.5991,1807959.2331846491,0.0378,200000,136681.71802875947,-63318.28197124053,0.6834085901437974
2021-06-29,2,2.088433111066599,0.0,0.6821,0.0,0.03963,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-06-30,2,3.237822740596987,0.0,0.8245,0.0,0.04022,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-01,2,2.388783191143638,0.0,0.735,0.0,0.0365,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-02,2,1.9075739890070285,0.0,0.7143,0.0,0.03592,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-03,2,1.8683583760364424,0.0,0.7438,0.0,0.03626,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-04,2,1.7001105337710656,0.0,0.7595,0.0,0.03664,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-05,2,1.655823107330071,0.0,0.8009,0.0,0.03767,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-06,2,1.5144264030533225,0.0,0.7976,0.0,0.0372,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-07,2,1.4556376290965731,0.0,0.8286,0.0,0.03796,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-08,0,0.8452946506698942,0.0,0.7214,0.0,0.0358,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-09,0,-0.09977127140745534,0.0,0.7407,0.0,0.04307,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-10,0,0.19131684892547218,0.0,0.7434,0.0,0.04061,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-11,0,-0.440009658623491,0.0,0.7617,0.0,0.046,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-12,0,-0.8546949909170375,0.0,0.7601,0.0,0.04884,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-13,0,-0.7989027691311121,0.0,0.8291,0.0,0.0516,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-14,-1,-1.0548733446528746,93116.80149520631,0.767,-1450753.336315727,0.04923,200000,142841.1734936465,-57158.82650635351,0.7142058674682324
2021-07-15,-1,-1.044945562377104,93116.80149520631,0.726,-1450753.336315727,0.0461,200000,134482.5266896748,-65517.47331032521,0.672412633448374
2021-07-16,0,0.13540268340659323,0.0,0.753,0.0,0.04019,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-17,0,0.12391407234224293,0.0,0.7084,0.0,0.03752,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-18,0,-0.3898301115446073,0.0,0.7055,0.0,0.03945,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-19,0,-0.27042651926615424,0.0,0.6591,0.0,0.03623,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-20,0,-0.5833978901671182,0.0,0.6001,0.0,0.0345,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-21,0,-0.7352623350641745,0.0,0.6524,0.0,0.03856,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-22,0,-0.37647658476516876,0.0,0.6707,0.0,0.03821,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-23,0,-0.42716097259741936,0.0,0.6797,0.0,0.03926,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-24,0,-0.1547619538968454,0.0,0.7003,0.0,0.03952,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-25,0,-0.09480596232814698,0.0,0.7075,0.0,0.04004,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-26,0,0.5476004761608123,0.0,0.7453,0.0,0.04022,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-27,0,0.4656694366879907,0.0,0.7566,0.0,0.0419,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-28,0,0.9937495152726514,0.0,0.7575,0.0,0.04104,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-29,2,1.3795532393262313,0.0,0.7966,0.0,0.04185,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-30,2,1.8445664061428435,0.0,0.8208,0.0,0.04142,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-07-31,2,1.3022589916573575,0.0,0.8193,0.0,0.04235,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-08-01,0,0.5980545049031605,0.0,0.7825,0.0,0.04216,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-08-02,0,0.7486847502005709,0.0,0.7883,0.0,0.04188,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-08-03,0,0.693775480019668,0.0,0.7709,0.0,0.04096,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-08-04,0,0.32417642472236063,0.0,0.7965,0.0,0.04293,200000,131029.99855428522,-68970.00144571478,0.6551499927714262
2021-08-05,-1,-1.0217189142130434,81832.37481531678,0.8006,-1430146.2404964552,0.04581,200000,131029.99855428524,-68970.00144571476,0.6551499927714262
2021-08-06,-1,-0.48756449009304215,81832.37481531678,0.8346,-1430146.2404964552,0.0468,200000,135228.1440760975,-64771.855923902505,0.6761407203804874
2021-08-07,-2,-1.2066661561054437,0.0,0.8649,0.0,0.0502,200000,132046.5188494398,-67953.4811505602,0.6602325942471989
2021-08-08,0,0.7001491416465252,0.0,0.85,0.0,0.04535,200000,132046.5188494398,-67953.4811505602,0.6602325942471989
2021-08-09,0,-0.5521244419870804,0.0,0.8785,0.0,0.04939,200000,132046.5188494398,-67953.4811505602,0.6602325942471989
2021-08-10,-1,-1.092787237978159,75481.03283951058,0.8747,-1316253.1783237618,0.05016,200000,132046.5188494398,-67953.4811505602,0.6602325942471989
2021-08-11,-1,-0.8291481846915579,75481.03283951058,0.9151,-1316253.1783237618,0.05188,200000,137359.9080428729,-62640.09195712709,0.6867995402143645
2021-08-12,-2,-2.8229881338247607,0.0,0.8683,0.0,0.05591,200000,140098.0532349743,-59901.9467650257,0.7004902661748715
2021-08-13,-2,-2.6976569386240343,0.0,0.9299,0.0,0.06291,200000,140098.0532349743,-59901.9467650257,0.7004902661748715
2021-08-14,-2,-1.4765942271336503,0.0,0.9328,0.0,0.05813,200000,140098.0532349743,-59901.9467650257,0.7004902661748715
2021-08-15,-2,-1.9330469202575908,0.0,0.9354,0.0,0.06234,200000,140098.0532349743,-59901.9467650257,0.7004902661748715
2021-08-16,-2,-1.355220731317008,0.0,0.9144,0.0,0.05862,200000,140098.0532349743,-59901.9467650257,0.7004902661748715
2021-08-17,-1,-1.0074221236744565,81065.8796637972,0.8641,-1294088.7976627962,0.05413,200000,140098.0532349743,-59901.9467650257,0.7004902661748715
2021-08-18,-1,-0.8044817958335714,81065.8796637972,0.8471,-1294088.7976627962,0.05248,200000,136584.68676454615,-63415.313235453854,0.6829234338227308
2021-08-19,-2,-1.4743308012258438,0.0,0.8775,0.0,0.05882,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-20,-2,-1.2803129382209364,0.0,0.9117,0.0,0.06067,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-21,0,-0.7053960622236994,0.0,0.9182,0.0,0.0583,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-22,0,-0.7186000162742234,0.0,0.9149,0.0,0.05858,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-23,0,-0.19359189769127183,0.0,0.9678,0.0,0.05966,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-24,2,3.3965288062448606,0.0,1.3197,0.0,0.0568,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-25,2,1.2461563976589785,0.0,1.1726,0.0,0.0608,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-26,2,1.3295234908819267,0.0,1.0959,0.0,0.05573,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-27,2,1.3783532657615851,0.0,1.1515,0.0,0.05737,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-28,2,1.5025138072669273,0.0,1.1745,0.0,0.05699,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-29,2,1.2634088702919404,0.0,1.1415,0.0,0.0562,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-30,2,1.2112056234781927,0.0,1.0925,0.0,0.05339,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-08-31,0,0.9742359036357635,0.0,1.129,0.0,0.05631,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-01,0,0.733966437904696,0.0,1.1576,0.0,0.05898,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-02,0,0.8679041109856738,0.0,1.1622,0.0,0.0575,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-03,0,0.6048035144132367,0.0,1.2082,0.0,0.06129,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-04,2,1.3365211483848642,0.0,1.3275,0.0,0.06049,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-05,0,0.891019302294347,0.0,1.3703,0.0,0.06512,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-06,0,0.5706304130737149,0.0,1.3423,0.0,0.06574,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-07,1,1.1473114016990464,-64716.32032675437,1.1209,1432191.9734305819,0.05065,200000,145081.04690851795,-54918.95309148205,0.7254052345425898
2021-09-08,2,1.407265621811115,0.0,1.1326,0.0,0.04916,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-09,2,1.5648185178652603,0.0,1.1803,0.0,0.04989,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-10,0,0.7850501423157438,0.0,1.1089,0.0,0.05028,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-11,0,0.25611903700126454,0.0,1.1309,0.0,0.05341,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-12,0,0.2917295109462039,0.0,1.1385,0.0,0.05325,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-13,0,0.783872776161941,0.0,1.0848,0.0,0.04959,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-14,0,0.16278246871177188,0.0,1.1241,0.0,0.05298,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-15,0,0.6518611221752519,0.0,1.1647,0.0,0.05328,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
2021-09-16,0,0.1536381737078396,0.0,1.14,0.0,0.05334,200000,147972.19389675255,-52027.80610324745,0.7398609694837628
