date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2020-08-04,0,-0.45943727478431645,0.0,0.14335,0.0,0.02039,200000,195000.8277867755,-4999.17221322449,0.9750041389338775
2020-08-05,0,-0.4857361297373426,0.0,0.14227,0.0,0.02031,200000,195000.8277867755,-4999.17221322449,0.9750041389338775
2020-08-06,0,-0.06563801588817218,0.0,0.14444,0.0,0.02022,200000,195000.8277867755,-4999.17221322449,0.9750041389338775
2020-08-07,0,-0.5366904446253763,0.0,0.13888,0.0,0.01988,200000,195000.8277867755,-4999.17221322449,0.9750041389338775
2020-08-08,0,0.04707360024332549,0.0,0.14696,0.0,0.02046,200000,195000.8277867755,-4999.17221322449,0.9750041389338775
2020-08-09,0,-0.2591003848261626,0.0,0.14512,0.0,0.02045,200000,195000.8277867755,-4999.17221322449,0.9750041389338775
2020-08-10,-2,-1.380266380445457,0.0,0.14383,0.0,0.02146,200000,195000.8277867755,-4999.17221322449,0.9750041389338775
2020-08-11,-1,-1.0357563856435947,712461.9210331585,0.13685,-4850766.86036755,0.0201,200000,195000.82778677548,-4999.1722132245195,0.9750041389338774
2020-08-12,-1,-1.098902469608736,712461.9210331585,0.1367,-4850766.86036755,0.02019,200000,195330.52751605358,-4669.472483946418,0.9766526375802679
2020-08-13,-2,-2.248868619703032,0.0,0.13944,0.0,0.02238,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-14,-2,-2.8238273763373702,0.0,0.13826,0.0,0.02471,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-15,-2,-2.5397212258639534,0.0,0.13837,0.0,0.02526,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-16,-2,-2.6567539258159276,0.0,0.13882,0.0,0.02824,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-17,-2,-2.46947417492563,0.0,0.14039,0.0,0.03036,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-18,-2,-1.943028493609718,0.0,0.13691,0.0,0.02875,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-19,-2,-1.5764546821522007,0.0,0.12966,0.0,0.02648,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-20,-2,-1.410859475620075,0.0,0.13413,0.0,0.02746,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-21,-1,-1.0928323972014196,829132.3583148097,0.12315,-4210624.739235828,0.02425,200000,204215.29985293763,4215.299852937635,1.0210764992646881
2020-08-22,-1,-1.0748582446500328,829132.3583148097,0.12515,-4210624.739235828,0.02512,200000,209536.80809270244,9536.808092702442,1.0476840404635122
2020-08-23,-1,-0.9687423438267924,829132.3583148097,0.12141,-4210624.739235828,0.02435,200000,203193.67202339345,3193.6720233934466,1.0159683601169673
2020-08-24,-1,-0.9323849468084339,829132.3583148097,0.12361,-4210624.739235828,0.0251,200000,208175.7317661129,8175.7317661129055,1.0408786588305645
2020-08-25,-1,-0.8769140761814455,829132.3583148097,0.11239,-4210624.739235828,0.02299,200000,189988.44850603316,-10011.551493966836,0.9499422425301658
2020-08-26,-1,-0.854483398841006,829132.3583148097,0.11435,-4210624.739235828,0.02369,200000,194560.98524579522,-5439.014754204778,0.9728049262289761
2020-08-27,-1,-0.9524691184667898,829132.3583148097,0.10725,-4210624.739235828,0.02307,200000,186063.5581634339,-13936.441836566111,0.9303177908171695
2020-08-28,-1,-0.9690438510557507,829132.3583148097,0.10927,-4210624.739235828,0.02392,200000,191317.43655558027,-8682.563444419735,0.9565871827779013
2020-08-29,-1,-0.7928231367654227,829132.3583148097,0.11623,-4210624.739235828,0.02491,200000,201256.71626129482,1256.716261294816,1.006283581306474
2020-08-30,-1,-1.131474127686252,829132.3583148097,0.11747,-4210624.739235828,0.02696,200000,210916.62110103865,10916.621101038647,1.0545831055051933
2020-08-31,-2,-1.3419649240902736,0.0,0.12253,0.0,0.02917,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-01,-2,-2.3674541279583567,0.0,0.12445,0.0,0.03466,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-02,-2,-2.5791722737235316,0.0,0.11489,0.0,0.03449,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-03,-2,-3.068415610788135,0.0,0.09446,0.0,0.03996,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-04,-2,-2.0226287186170517,0.0,0.10156,0.0,0.03552,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-05,-2,-1.5949443426559202,0.0,0.09,0.0,0.02988,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-06,-2,-1.4790596404057308,0.0,0.0926,0.0,0.03142,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-07,-2,-1.3823239408209291,0.0,0.0936,0.0,0.03249,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-08,-2,-1.5038031893778836,0.0,0.09101,0.0,0.03518,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-09,-2,-1.2023572139262735,0.0,0.09331,0.0,0.03397,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-10,0,-0.9077437133450725,0.0,0.09709,0.0,0.03299,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-11,0,-0.8665914393631761,0.0,0.09701,0.0,0.0335,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-12,0,-0.6914685886689633,0.0,0.09771,0.0,0.03272,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-13,0,-0.489220704542743,0.0,0.09507,0.0,0.03065,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-14,0,-0.32101254492334785,0.0,0.09663,0.0,0.03039,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-15,0,-0.027549427401505063,0.0,0.09313,0.0,0.02788,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-16,0,0.2527624653726987,0.0,0.09151,0.0,0.02639,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-17,0,0.17779512658469757,0.0,0.09408,0.0,0.02813,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-18,0,-0.06881227567602803,0.0,0.09093,0.0,0.02905,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-19,0,0.48686398276880377,0.0,0.09141,0.0,0.02768,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-20,0,0.8222025766128631,0.0,0.08936,0.0,0.02694,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-21,0,0.564952242943444,0.0,0.07983,0.0,0.0249,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-22,0,0.7778069054017877,0.0,0.08146,0.0,0.02499,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-23,0,0.013068531407794093,0.0,0.07663,0.0,0.02486,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-24,0,0.22854149842882973,0.0,0.08254,0.0,0.02625,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-25,2,1.8374049404840365,0.0,0.09693,0.0,0.02714,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-26,2,1.4163761926788974,0.0,0.09547,0.0,0.02718,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-27,2,2.137283334787431,0.0,0.1013,0.0,0.02659,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-28,2,1.9985607772487524,0.0,0.1003,0.0,0.02625,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-29,2,1.8724960180377024,0.0,0.1011,0.0,0.0263,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-09-30,2,1.7207158566208756,0.0,0.10136,0.0,0.02621,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-01,2,1.3610635489387743,0.0,0.09804,0.0,0.02581,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-02,0,0.5498281701828347,0.0,0.09286,0.0,0.0259,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-03,0,-0.0761797823810053,0.0,0.09328,0.0,0.02719,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-04,0,0.7267393910366565,0.0,0.09686,0.0,0.02644,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-05,0,0.735910928783749,0.0,0.09738,0.0,0.02643,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-06,0,0.5081909323903455,0.0,0.09289,0.0,0.02556,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-07,0,0.5990135321035528,0.0,0.09374,0.0,0.02551,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-08,0,0.7848861042162922,0.0,0.09632,0.0,0.02572,200000,225445.63563213308,25445.635632133082,1.1272281781606655
2020-10-09,1,1.1067256334110174,-1112872.1277131655,0.10129,4290933.300954188,0.02627,200000,225445.63563213305,25445.635632133053,1.1272281781606652
2020-10-10,2,1.3863219719121505,0.0,0.10493,0.0,0.02644,200000,228767.0315158468,28767.031515846786,1.1438351575792338
2020-10-11,2,1.405494406312518,0.0,0.10648,0.0,0.02656,200000,228767.0315158468,28767.031515846786,1.1438351575792338
2020-10-12,2,1.3903854219749556,0.0,0.10945,0.0,0.02709,200000,228767.0315158468,28767.031515846786,1.1438351575792338
2020-10-13,2,1.5094873253744356,0.0,0.10925,0.0,0.0268,200000,228767.0315158468,28767.031515846786,1.1438351575792338
2020-10-14,1,1.1955934041789524,-1068705.183200256,0.10703,4274421.366140635,0.02676,200000,228767.0315158468,28767.031515846786,1.1438351575792338
2020-10-15,1,1.189259307581657,-1068705.183200256,0.10666,4274421.366140635,0.02652,200000,227345.74947018892,27345.749470188923,1.1367287473509446
2020-10-16,2,1.2266506316349124,0.0,0.10414,0.0,0.02572,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-17,2,1.433110951303584,0.0,0.10598,0.0,0.02574,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-18,2,1.381591666313651,0.0,0.10735,0.0,0.02594,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-19,2,1.4746922004534202,0.0,0.10859,0.0,0.02589,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-20,0,0.31597219225588835,0.0,0.10238,0.0,0.02592,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-21,0,0.3715632829528415,0.0,0.10589,0.0,0.02667,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-22,0,0.8444753112001921,0.0,0.11077,0.0,0.02708,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-23,0,0.5838449542990104,0.0,0.10805,0.0,0.02669,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-24,0,0.16829999477452134,0.0,0.10797,0.0,0.02706,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-25,0,-0.23007728623478366,0.0,0.10639,0.0,0.02699,200000,230123.87175718427,30123.87175718427,1.1506193587859213
2020-10-26,-1,-1.0499811315968473,1116455.8109702324,0.10306,-4301380.780508118,0.02675,200000,230123.8717571843,30123.8717571843,1.1506193587859215
2020-10-27,-2,-1.715813944160087,0.0,0.10256,0.0,0.02701,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-10-28,-2,-2.576815876313083,0.0,0.09869,0.0,0.02688,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-10-29,-2,-2.5754916811047908,0.0,0.09531,0.0,0.02655,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-10-30,-2,-1.884415931223164,0.0,0.0933,0.0,0.0256,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-10-31,-2,-1.7909238301580146,0.0,0.093,0.0,0.02576,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-01,0,-0.6011750872243046,0.0,0.09827,0.0,0.02574,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-02,0,-0.7713885353025287,0.0,0.09221,0.0,0.02445,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-03,0,-0.3986288857641418,0.0,0.09357,0.0,0.02442,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-04,0,0.24805900983021692,0.0,0.0955,0.0,0.0242,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-05,0,0.09778086368456362,0.0,0.09752,0.0,0.02493,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-06,2,1.4990251900856582,0.0,0.1091,0.0,0.02616,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-07,1,1.0098926058440842,-1144354.5550237042,0.10128,4662117.028672596,0.02486,200000,231800.4586656015,31800.4586656015,1.1590022933280075
2020-11-08,2,1.7231157919422668,0.0,0.10655,0.0,0.02535,200000,235546.76982652687,35546.76982652687,1.1777338491326343
2020-11-09,2,1.779631750454752,0.0,0.10561,0.0,0.02479,200000,235546.76982652687,35546.76982652687,1.1777338491326343
2020-11-10,2,1.6053193568703445,0.0,0.1059,0.0,0.02483,200000,235546.76982652687,35546.76982652687,1.1777338491326343
2020-11-11,2,1.4070176309586928,0.0,0.10599,0.0,0.02498,200000,235546.76982652687,35546.76982652687,1.1777338491326343
2020-11-12,1,1.1465953991855509,-1125940.5823447746,0.1046,4729854.815793713,0.0249,200000,235546.76982652687,35546.76982652687,1.1777338491326343
2020-11-13,1,1.0049715030873283,-1125940.5823447746,0.10629,4729854.815793713,0.0254,200000,239814.53681858638,39814.53681858638,1.1990726840929318
2020-11-14,1,0.7705416964389409,-1125940.5823447746,0.10411,4729854.815793713,0.02513,200000,236082.92554881045,36082.92554881045,1.1804146277440521
2020-11-15,0,0.003939547046225947,0.0,0.10046,0.0,0.02533,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-16,0,0.40913249659074996,0.0,0.10387,0.0,0.02549,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-17,0,0.579475115103858,0.0,0.10947,0.0,0.02649,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-18,0,-0.20515522663439034,0.0,0.10658,0.0,0.02678,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-19,0,0.31922532397452413,0.0,0.1059,0.0,0.02581,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-20,2,2.2734299158534435,0.0,0.11828,0.0,0.02629,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-21,2,1.3773198031622218,0.0,0.13334,0.0,0.03057,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-22,2,3.394290998956974,0.0,0.14599,0.0,0.02875,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-23,2,2.168758347223194,0.0,0.15445,0.0,0.03174,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-24,2,1.5511844153325753,0.0,0.16721,0.0,0.03523,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-25,2,1.2150894052201362,0.0,0.15473,0.0,0.03304,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-26,1,1.1613814983868935,-826596.6128903712,0.13843,3889387.121767984,0.02942,200000,228851.53824482817,28851.538244828174,1.144257691224141
2020-11-27,2,1.3740974632065122,0.0,0.14178,0.0,0.02938,200000,231776.21238288167,31776.21238288167,1.1588810619144083
2020-11-28,2,2.452217778780996,0.0,0.16489,0.0,0.03047,200000,231776.21238288167,31776.21238288167,1.1588810619144083
2020-11-29,2,2.0566350370768287,0.0,0.16663,0.0,0.03072,200000,231776.21238288167,31776.21238288167,1.1588810619144083
2020-11-30,2,1.5897447284759552,0.0,0.17204,0.0,0.03236,200000,231776.21238288167,31776.21238288167,1.1588810619144083
2020-12-01,1,1.116554672936427,-744686.4554134483,0.15562,3832278.643896853,0.03024,200000,231776.21238288167,31776.21238288167,1.1588810619144083
2020-12-02,1,0.8934110891648923,-744686.4554134483,0.15845,3832278.643896853,0.03118,200000,237486.01697696478,37486.01697696478,1.1874300848848238
2020-12-03,1,0.9851911434738355,-744686.4554134483,0.16398,3832278.643896853,0.03166,200000,243443.6268244716,43443.626824471605,1.217218134122358
2020-12-04,1,0.5848070112532777,-744686.4554134483,0.14781,3832278.643896853,0.02947,200000,223009.35661030206,23009.356610302057,1.1150467830515103
2020-12-05,1,0.9443471399553328,-744686.4554134483,0.15993,3832278.643896853,0.03056,200000,236212.1401717606,36212.140171760606,1.181060700858803
2020-12-06,1,0.6574557874183757,-744686.4554134483,0.15873,3832278.643896853,0.03091,200000,236659.8139506284,36659.81395062839,1.183299069753142
2020-12-07,1,0.46659657053222114,-744686.4554134483,0.15401,3832278.643896853,0.03029,200000,230768.88112186085,30768.881121860846,1.1538444056093042
2020-12-08,1,0.3244018590782124,-744686.4554134483,0.1412,3832278.643896853,0.0279,200000,212070.3016691011,12070.301669101114,1.0603515083455055
2020-12-09,1,0.5368782708934832,-744686.4554134483,0.14796,3832278.643896853,0.0287,200000,220170.2050228135,20170.20502281349,1.1008510251140675
2020-12-10,0,0.07372121360520775,0.0,0.14188,0.0,0.02811,200000,229706.97399700113,29706.97399700113,1.1485348699850055
2020-12-11,0,-0.2241832378390304,0.0,0.13926,0.0,0.02778,200000,229706.97399700113,29706.97399700113,1.1485348699850055
2020-12-12,0,-0.010973906938982177,0.0,0.14438,0.0,0.02855,200000,229706.97399700113,29706.97399700113,1.1485348699850055
2020-12-13,0,0.917428591713296,0.0,0.15406,0.0,0.02921,200000,229706.97399700113,29706.97399700113,1.1485348699850055
2020-12-14,2,1.6031472125385098,0.0,0.15877,0.0,0.0291,200000,229706.97399700113,29706.97399700113,1.1485348699850055
2020-12-15,0,0.6687909450587495,0.0,0.15381,0.0,0.02918,200000,229706.97399700113,29706.97399700113,1.1485348699850055
2020-12-16,1,1.0393905119648985,-683082.4729302995,0.16814,3651939.1732432614,0.03145,200000,229706.97399700113,29706.97399700113,1.1485348699850055
2020-12-17,1,0.8122541014551157,-683082.4729302995,0.16336,3651939.1732432614,0.03072,200000,223775.92417992672,23775.92417992672,1.1188796208996337
2020-12-18,1,0.8150865245425816,-683082.4729302995,0.16502,3651939.1732432614,0.03109,200000,226261.05857909104,26261.05857909104,1.1313052928954552
2020-12-19,1,0.5682913430412071,-683082.4729302995,0.16433,3651939.1732432614,0.03124,200000,226337.5225487556,26337.5225487556,1.131687612743778
2020-12-20,0,0.062197789895840384,0.0,0.16201,0.0,0.03122,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-21,0,0.29203958959121556,0.0,0.15278,0.0,0.02926,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-22,2,1.675154279196243,0.0,0.15646,0.0,0.02885,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-23,2,1.8993506937218514,0.0,0.13635,0.0,0.0248,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-24,2,1.8330572709204045,0.0,0.15304,0.0,0.02769,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-25,2,1.586815426000183,0.0,0.15761,0.0,0.02854,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-26,2,2.159987005372533,0.0,0.15839,0.0,0.0278,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-27,0,0.291218863134756,0.0,0.15467,0.0,0.02889,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-28,2,2.6927623728931382,0.0,0.17627,0.0,0.02959,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-29,2,3.563531980429562,0.0,0.19067,0.0,0.02767,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-30,2,2.587561676243103,0.0,0.18389,0.0,0.02695,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2020-12-31,2,2.0781405771192443,0.0,0.18134,0.0,0.02677,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-01,2,1.4464681089021152,0.0,0.17509,0.0,0.02685,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-02,2,1.29234726973543,0.0,0.17742,0.0,0.02721,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-03,2,1.7794298943132607,0.0,0.20615,0.0,0.02949,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-04,2,1.887242954314126,0.0,0.22528,0.0,0.03095,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-05,2,2.9851869309847125,0.0,0.25873,0.0,0.02852,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-06,2,3.139914427337277,0.0,0.33309,0.0,0.03046,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-07,2,1.9175051884098835,0.0,0.29928,0.0,0.03095,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-08,2,1.8196486600181598,0.0,0.30389,0.0,0.0304,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-09,2,1.4981381833666496,0.0,0.33062,0.0,0.03382,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-10,1,1.0695713833071814,-375351.7468374363,0.30153,3455872.1289738063,0.03275,200000,226359.62444778433,26359.62444778433,1.1317981222389217
2021-01-11,1,1.1205720793925436,-375351.7468374363,0.2757,3455872.1289738063,0.02897,200000,203601.09217945236,3601.09217945236,1.0180054608972617
2021-01-12,2,1.2871365879311882,0.0,0.28888,0.0,0.02865,200000,235780.5005790834,35780.5005790834,1.178902502895417
2021-01-13,1,1.1933971309154527,-377490.3947791921,0.3123,3828848.6615635497,0.03079,200000,235780.5005790834,35780.5005790834,1.178902502895417
2021-01-14,1,1.1865259240876516,-377490.3947791921,0.31201,3828848.6615635497,0.03014,200000,233182.2767345811,33182.2767345811,1.1659113836729056
2021-01-15,1,0.983864878983197,-377490.3947791921,0.30188,3828848.6615635497,0.02972,200000,227750.18259761122,27750.182597611216,1.1387509129880562
2021-01-16,2,1.6574428956071146,0.0,0.35071,0.0,0.03008,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-17,2,1.92162062765736,0.0,0.38081,0.0,0.0302,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-18,2,1.304185171747255,0.0,0.37123,0.0,0.03164,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-19,2,1.3040601965318805,0.0,0.3672,0.0,0.03063,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-20,2,1.349920291397488,0.0,0.37532,0.0,0.03046,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-21,0,0.6415329956770552,0.0,0.30785,0.0,0.02762,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-22,2,1.2081120347015695,0.0,0.34867,0.0,0.02857,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-23,0,0.9142426680712941,0.0,0.34583,0.0,0.02925,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-24,0,0.8611315592302846,0.0,0.35345,0.0,0.02999,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-25,0,0.6508357535075585,0.0,0.34308,0.0,0.02949,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-26,0,0.6181840848307377,0.0,0.3433,0.0,0.02949,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-27,0,-0.007930945091332858,0.0,0.31144,0.0,0.02823,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-28,0,0.5134550977160967,0.0,0.34409,0.0,0.02955,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-29,0,-0.7495189665371866,0.0,0.34752,0.0,0.03335,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-30,0,0.06664955017803477,0.0,0.364,0.0,0.03216,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-01-31,0,-0.5212508469096888,0.0,0.34475,0.0,0.03154,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-01,2,1.2851059539472807,0.0,0.40876,0.0,0.03295,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-02,2,1.6671855997272607,0.0,0.42498,0.0,0.03317,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-03,2,1.5098346448115818,0.0,0.44189,0.0,0.03452,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-04,2,1.9860751340315435,0.0,0.43934,0.0,0.0331,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-05,2,2.9210779670954463,0.0,0.53917,0.0,0.03624,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-06,2,3.464531255679543,0.0,0.63444,0.0,0.03507,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-07,2,2.6777067016998495,0.0,0.66109,0.0,0.03597,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-08,2,1.661979075898972,0.0,0.67638,0.0,0.04042,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-09,0,0.9632982998215067,0.0,0.70562,0.0,0.04608,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-10,2,2.4008869811617815,0.0,0.93966,0.0,0.04629,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-11,0,0.9172167860039471,0.0,0.92796,0.0,0.05681,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-12,0,0.9640669669769847,0.0,0.92426,0.0,0.05515,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-13,0,0.38936111558737024,0.0,0.91299,0.0,0.05995,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-14,0,0.3520202389158884,0.0,0.84364,0.0,0.05519,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-15,0,0.8476183238572748,0.0,0.86143,0.0,0.05079,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-16,0,0.6856165194875393,0.0,0.87,0.0,0.05202,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-17,0,0.6958488378700353,0.0,0.89206,0.0,0.05256,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-18,0,0.501270512306292,0.0,0.91442,0.0,0.05492,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-19,0,-0.15711349113628886,0.0,0.92581,0.0,0.06073,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-20,2,1.5364711695360382,0.0,1.11568,0.0,0.05773,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-21,1,1.0724613059299692,-115110.19218167612,1.09894,2131410.1869609295,0.05935,200000,252998.38919226232,52998.389192262315,1.2649919459613117
2021-02-22,2,1.7266647822448975,0.0,1.09703,0.0,0.05425,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-02-23,2,2.04271821763449,0.0,0.96197,0.0,0.04501,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-02-24,2,2.0220444250971843,0.0,1.04902,0.0,0.048,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-02-25,2,2.3771280382657807,0.0,1.07691,0.0,0.0452,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-02-26,2,2.7872466927284854,0.0,1.24303,0.0,0.04517,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-02-27,2,2.372203908395962,0.0,1.31402,0.0,0.04652,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-02-28,2,2.0706402171476026,0.0,1.31203,0.0,0.04562,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-03-01,2,1.5009158130997018,0.0,1.29627,0.0,0.04784,200000,263648.72067869606,63648.72067869606,1.3182436033934803
2021-03-02,1,1.1730081320296475,-107805.33230237817,1.2228,2812553.026228889,0.04687,200000,263648.72067869606,63648.72067869606,1.3182436033934803
