date,statusList,zscore,XLMUSDT_position,XLMUSDT_price,ZILUSDT_position,ZILUSDT_price,init,total_asset,pnl,return
2020-07-30,0,0.10248713340423543,0.0,0.09628,0.0,0.01819,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-07-31,0,0.2834483717953638,0.0,0.0969,0.0,0.01799,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-01,2,1.2522645935217585,0.0,0.10758,0.0,0.01867,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-02,2,1.2176012686679412,0.0,0.10251,0.0,0.01782,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-03,2,1.9963299481699148,0.0,0.10516,0.0,0.01754,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-04,2,1.786146481615987,0.0,0.11015,0.0,0.01842,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-05,0,-0.06273890820567812,0.0,0.10749,0.0,0.01958,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-06,0,-0.7812884443598601,0.0,0.10624,0.0,0.02011,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-07,-2,-2.3525800082622688,0.0,0.10306,0.0,0.02183,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-08,-2,-3.1272405313507363,0.0,0.10325,0.0,0.02608,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-09,-2,-2.154126608578128,0.0,0.10505,0.0,0.02515,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-10,-2,-1.732003955494102,0.0,0.10625,0.0,0.02497,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-11,-2,-2.051629271269246,0.0,0.10015,0.0,0.02606,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-12,-2,-1.6379404380876907,0.0,0.10147,0.0,0.02554,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-13,-2,-1.4588289047562093,0.0,0.10111,0.0,0.02546,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-14,-1,-1.0631026619974746,1092147.7173709092,0.10479,-4568708.954223456,0.02505,200000,228892.31860659513,28892.31860659513,1.1444615930329756
2020-08-15,-1,-0.7840441969262785,1092147.7173709092,0.10707,-4568708.954223456,0.0247,200000,229783.36726822262,29783.367268222617,1.148916836341113
2020-08-16,-1,-0.6569452721521849,1092147.7173709092,0.11517,-4568708.954223456,0.02632,200000,246031.07228476898,46031.072284768976,1.230155361423845
2020-08-17,-1,-0.4168378963684089,1092147.7173709092,0.11383,-4568708.954223456,0.0252,200000,239450.64031476167,39450.640314761666,1.1972532015738082
2020-08-18,0,-0.1718164417311188,0.0,0.10807,0.0,0.02315,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-19,0,-0.11845553479606784,0.0,0.10222,0.0,0.02185,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-20,0,-0.025168959573248224,0.0,0.10728,0.0,0.02276,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-21,0,0.027937229284973625,0.0,0.09949,0.0,0.02118,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-22,0,0.07290645727558807,0.0,0.10223,0.0,0.02189,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-23,0,0.4351451251157227,0.0,0.10293,0.0,0.02144,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-24,0,-0.33194494999968926,0.0,0.10294,0.0,0.02372,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-25,0,0.3176837608681118,0.0,0.09714,0.0,0.02135,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-26,0,-0.038778527180629116,0.0,0.09804,0.0,0.02239,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-27,0,0.80012493354948,0.0,0.09376,0.0,0.02029,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-28,0,0.5363062273882685,0.0,0.09569,0.0,0.02096,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-29,0,0.5703772828269376,0.0,0.09615,0.0,0.02093,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-30,0,-0.7732107615832585,0.0,0.09821,0.0,0.02327,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-08-31,0,-0.5785307318559767,0.0,0.09678,0.0,0.02241,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-01,0,0.12358436019825457,0.0,0.09881,0.0,0.0219,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-02,0,0.09526577065198136,0.0,0.09228,0.0,0.02037,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-03,2,1.9839605290567472,0.0,0.07781,0.0,0.01587,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-04,2,1.5795258079658323,0.0,0.08074,0.0,0.01659,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-05,2,2.129523611519161,0.0,0.07541,0.0,0.01494,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-06,2,1.8834504871834612,0.0,0.07742,0.0,0.01528,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-07,2,1.8694928887920836,0.0,0.07867,0.0,0.01532,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-08,1,1.156548965007244,-1398512.1180154548,0.07745,6965579.648893697,0.01555,200000,216629.52708059398,16629.52708059398,1.0831476354029699
2020-09-09,1,0.2937718290292814,-1398512.1180154548,0.07832,6965579.648893697,0.01647,200000,224254.56590024958,24254.56590024958,1.121272829501248
2020-09-10,0,0.08420393851370685,0.0,0.08117,0.0,0.01727,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-11,0,0.6364770136400008,0.0,0.08374,0.0,0.01724,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-12,0,0.11821231365708168,0.0,0.08382,0.0,0.01778,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-13,0,0.35796216350166227,0.0,0.08001,0.0,0.01668,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-14,0,0.2708001158438679,0.0,0.08021,0.0,0.01676,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-15,0,0.9214351453112952,0.0,0.07778,0.0,0.01564,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-16,0,-0.06984523357308255,0.0,0.07999,0.0,0.01689,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-17,0,0.28001422297327827,0.0,0.08043,0.0,0.01664,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-18,0,-0.7462065433667858,0.0,0.07825,0.0,0.01706,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-19,0,-0.622924578212207,0.0,0.07857,0.0,0.01686,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-20,0,0.4429786958536231,0.0,0.07693,0.0,0.01572,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-21,2,1.3468968044565075,0.0,0.06996,0.0,0.0138,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-22,2,1.2374090588044588,0.0,0.07167,0.0,0.01415,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-23,0,-0.1050232803530871,0.0,0.0674,0.0,0.01389,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-24,0,-0.27264048663703017,0.0,0.07043,0.0,0.0146,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-25,-1,-1.0203286198822445,1405190.8073089211,0.07467,-6590803.8682008255,0.01592,200000,209851.1951635143,9851.19516351429,1.0492559758175715
2020-09-26,-2,-1.8396011572801712,0.0,0.07385,0.0,0.01633,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-09-27,0,-0.435036190382987,0.0,0.07335,0.0,0.01548,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-09-28,0,0.3669749414401205,0.0,0.07323,0.0,0.01511,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-09-29,-2,-2.827739824283564,0.0,0.07407,0.0,0.01747,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-09-30,-2,-3.1848498665533573,0.0,0.07484,0.0,0.01955,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-01,-2,-2.5814520776552863,0.0,0.07314,0.0,0.01945,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-02,-2,-1.7865451804992925,0.0,0.07096,0.0,0.01802,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-03,-2,-1.7840137465065513,0.0,0.071,0.0,0.01857,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-04,-2,-2.2036844559718,0.0,0.0729,0.0,0.02129,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-05,-2,-1.7090609610662508,0.0,0.07331,0.0,0.0207,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-06,0,-0.7979583306637196,0.0,0.07237,0.0,0.01818,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-07,0,-0.972679089856896,0.0,0.07233,0.0,0.01887,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-08,0,-0.9323135143723708,0.0,0.07311,0.0,0.01921,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-09,0,-0.984516187154266,0.0,0.07502,0.0,0.02016,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-10,0,-0.5556982306209848,0.0,0.0773,0.0,0.01972,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-11,0,-0.7871488178817196,0.0,0.07713,0.0,0.02056,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-12,0,-0.5589637321910568,0.0,0.07761,0.0,0.02026,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-13,0,-0.5118803537946018,0.0,0.07635,0.0,0.02,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-14,0,-0.2551151699662146,0.0,0.07398,0.0,0.019,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-15,0,0.03490414915528827,0.0,0.07408,0.0,0.01865,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-16,2,1.2277356292404256,0.0,0.07909,0.0,0.01803,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-17,2,1.698768570751013,0.0,0.08152,0.0,0.01812,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-18,2,1.5040612539214158,0.0,0.07942,0.0,0.0184,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-19,2,1.4260484207079265,0.0,0.0852,0.0,0.01979,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-20,2,1.5931552469648507,0.0,0.08075,0.0,0.0183,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-21,2,1.6670743578921206,0.0,0.08358,0.0,0.01854,200000,213705.68121146996,13705.681211469957,1.0685284060573497
2020-10-22,1,1.1610937940939732,-1249448.5571297356,0.08552,5479632.851576153,0.0195,200000,213705.68121147,13705.681211469986,1.0685284060573499
2020-10-23,1,0.6529607648072905,-1249448.5571297356,0.08368,5479632.851576153,0.01973,200000,212667.0114222138,12667.011422213807,1.0633350571110691
2020-10-24,1,1.0731556874100343,-1249448.5571297356,0.08561,5479632.851576153,0.01944,200000,213489.3536105171,13489.353610517108,1.0674467680525854
2020-10-25,1,0.9258283735076737,-1249448.5571297356,0.08304,5479632.851576153,0.01895,200000,207593.25072142135,7593.250721421355,1.0379662536071068
2020-10-26,1,0.9512929022027478,-1249448.5571297356,0.08104,5479632.851576153,0.01835,200000,201806.57389621617,1806.5738962161704,1.0090328694810808
2020-10-27,1,0.8065248477096051,-1249448.5571297356,0.08183,5479632.851576153,0.0186,200000,204163.54646924272,4163.5464692427195,1.0208177323462135
2020-10-28,1,0.7766104332606146,-1249448.5571297356,0.07832,5479632.851576153,0.01774,200000,195065.49778136186,-4934.502218638139,0.9753274889068093
2020-10-29,1,0.6887395857343559,-1249448.5571297356,0.0775,5479632.851576153,0.01757,200000,193109.4123797475,-6890.5876202525105,0.9655470618987374
2020-10-30,1,0.5150711395253662,-1249448.5571297356,0.07669,5479632.851576153,0.01749,200000,191658.98842034632,-8341.011579653685,0.9582949421017316
2020-10-31,1,0.44095351534226374,-1249448.5571297356,0.07775,5479632.851576153,0.01773,200000,194298.51577528214,-5701.48422471786,0.9714925788764107
2020-11-01,1,0.34318723469215495,-1249448.5571297356,0.07861,5479632.851576153,0.01794,200000,196523.7644332447,-3476.235566755291,0.9826188221662235
2020-11-02,1,0.3362574075241859,-1249448.5571297356,0.07557,5479632.851576153,0.01719,200000,188615.71618088818,-11384.28381911182,0.9430785809044409
2020-11-03,0,-0.40015762420739265,0.0,0.07542,0.0,0.01745,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-04,-2,-1.9013610327797317,0.0,0.07456,0.0,0.01753,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-05,-2,-1.55537002663415,0.0,0.08039,0.0,0.01886,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-06,-2,-2.946177555289215,0.0,0.08388,0.0,0.02053,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-07,0,-0.6399257347537594,0.0,0.07952,0.0,0.01852,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-08,-2,-1.3129399716558878,0.0,0.0815,0.0,0.0193,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-09,-2,-2.0645511030185353,0.0,0.0797,0.0,0.01939,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-10,-2,-2.779531571466077,0.0,0.07967,0.0,0.02023,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-11,-2,-2.056167449985703,0.0,0.08039,0.0,0.02021,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-12,0,-0.5721269188383421,0.0,0.08069,0.0,0.01923,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-13,-2,-1.2677176138616124,0.0,0.08249,0.0,0.02027,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-14,-2,-1.4166265647952514,0.0,0.08094,0.0,0.02014,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-15,-2,-1.2856161006775788,0.0,0.08009,0.0,0.01994,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-16,-2,-2.303481491717165,0.0,0.0825,0.0,0.02194,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-17,-2,-1.8824448312812043,0.0,0.0865,0.0,0.02287,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-18,-2,-1.4143713324199616,0.0,0.08365,0.0,0.02176,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-19,0,-0.659754494592636,0.0,0.08401,0.0,0.02109,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-20,0,-0.8106938061231002,0.0,0.08853,0.0,0.02249,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-21,2,2.3028121098042797,0.0,0.109,0.0,0.02371,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-22,2,2.127202735883249,0.0,0.10426,0.0,0.0226,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-23,2,3.349277007369046,0.0,0.13231,0.0,0.02442,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-24,2,3.847397466322265,0.0,0.19571,0.0,0.02535,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-25,2,2.1858981367675074,0.0,0.19295,0.0,0.02879,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-26,2,1.731833521025231,0.0,0.16835,0.0,0.02582,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-27,2,2.573805051530433,0.0,0.20699,0.0,0.02465,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-28,2,1.6714546246721649,0.0,0.20021,0.0,0.02673,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-29,1,1.0033210433016353,-546567.2093141912,0.19423,3625674.489928121,0.02928,200000,212319.49813019077,12319.498130190768,1.0615974906509538
2020-11-30,1,1.0727424153555847,-546567.2093141912,0.20295,3625674.489928121,0.02933,200000,217266.8479199069,17266.847919906897,1.0863342395995346
2020-12-01,1,0.7719886771534579,-546567.2093141912,0.18382,3625674.489928121,0.02796,200000,201843.84315452492,1843.8431545249186,1.0092192157726245
2020-12-02,1,0.3206575782372254,-546567.2093141912,0.18514,3625674.489928121,0.03114,200000,214094.95674879107,14094.956748791068,1.0704747837439554
2020-12-03,0,-0.0204611040146899,0.0,0.18436,0.0,0.0336,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-04,0,-0.08249399088634117,0.0,0.16154,0.0,0.02954,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-05,0,-0.4137109804358013,0.0,0.1717,0.0,0.03402,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-06,0,-0.5294028999869608,0.0,0.17593,0.0,0.03538,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-07,0,-0.7721460757016969,0.0,0.16804,0.0,0.03555,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-08,0,-0.7366806932513009,0.0,0.15263,0.0,0.03135,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-09,0,-0.282746712064644,0.0,0.17206,0.0,0.03105,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-10,0,-0.8913450551043182,0.0,0.16073,0.0,0.03265,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-11,0,-0.7725201098044646,0.0,0.15077,0.0,0.02955,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-12,-1,-1.0142592634637824,601906.9926289344,0.15888,-2927180.37921289,0.03267,200000,191261.96597777022,-8738.034022229782,0.956309829888851
2020-12-13,-1,-0.5434052989505879,601906.9926289344,0.1761,-2927180.37921289,0.03278,200000,201948.79423255386,1948.7942325538606,1.0097439711627694
2020-12-14,-1,-0.6592919957185659,601906.9926289344,0.1702,-2927180.37921289,0.03296,200000,198924.43544430152,-1075.5645556984819,0.9946221772215076
2020-12-15,-1,-0.9710365449213466,601906.9926289344,0.1661,-2927180.37921289,0.03503,200000,202515.88015949354,2515.8801594935358,1.0125794007974678
2020-12-16,-1,-0.7136749287666793,601906.9926289344,0.19321,-2927180.37921289,0.03921,200000,231069.19271477382,31069.192714773817,1.1553459635738692
2020-12-17,-1,-0.7104034665158389,601906.9926289344,0.18612,-2927180.37921289,0.0379,200000,222967.06584026583,22967.06584026583,1.114835329201329
2020-12-18,-2,-1.5530456058707578,0.0,0.18525,0.0,0.0438,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-19,-2,-2.1249504977041402,0.0,0.18139,0.0,0.05009,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-20,-2,-1.802222964909721,0.0,0.17666,0.0,0.04627,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-21,-2,-2.294689657785547,0.0,0.16519,0.0,0.0494,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-22,-2,-2.201307402219213,0.0,0.16212,0.0,0.05138,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-23,-2,-2.6633553193998245,0.0,0.12661,0.0,0.05727,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-24,-2,-1.8469987835025587,0.0,0.15818,0.0,0.05938,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-25,-2,-1.8117269967831453,0.0,0.15238,0.0,0.06327,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-26,-2,-2.0729045087508613,0.0,0.14673,0.0,0.0866,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-27,-2,-1.647670086449483,0.0,0.14527,0.0,0.07637,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-28,-2,-1.6335522217475251,0.0,0.14448,0.0,0.0893,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-29,-2,-1.451366043543109,0.0,0.13831,0.0,0.08431,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-30,-2,-1.2614130676584028,0.0,0.13175,0.0,0.07734,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2020-12-31,-2,-1.2420446331036412,0.0,0.12762,0.0,0.08257,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2021-01-01,-1,-1.0416361346593845,787344.5756143888,0.13207,-1318430.3043158657,0.07887,200000,207969.19620278466,7969.19620278466,1.0398459810139233
2021-01-02,-1,-0.8945350928608886,787344.5756143888,0.12751,-1318430.3043158657,0.07219,200000,195571.79050515307,-4428.209494846931,0.9778589525257654
2021-01-03,-1,-0.6276170776790981,787344.5756143888,0.13653,-1318430.3043158657,0.06763,200000,196661.5963895145,-3338.4036104854895,0.9833079819475725
2021-01-04,-1,-0.28104269410500793,787344.5756143888,0.16404,-1318430.3043158657,0.06998,200000,221419.7568798086,21419.756879808614,1.107098784399043
2021-01-05,0,0.1980450963162523,0.0,0.19291,0.0,0.07023,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-06,2,1.9883926878111224,0.0,0.33938,0.0,0.07772,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-07,2,1.7351440095351278,0.0,0.31124,0.0,0.07581,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-08,2,1.5940649409417542,0.0,0.297,0.0,0.07337,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-09,2,1.5913246842042243,0.0,0.31054,0.0,0.07587,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-10,2,1.3248947009777428,0.0,0.2845,0.0,0.07285,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-11,2,1.4701716306038073,0.0,0.27119,0.0,0.06481,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-12,2,1.5651652167276724,0.0,0.27993,0.0,0.06197,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-13,2,1.254935581006085,0.0,0.30356,0.0,0.07035,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-14,1,1.192779095463867,-244935.60855538084,0.3035,1076425.6761737342,0.06906,200000,148675.91439311617,-51324.08560688383,0.7433795719655809
2021-01-15,1,0.9982924791417249,-244935.60855538084,0.28374,1076425.6761737342,0.06622,200000,140778.93784772843,-59221.06215227157,0.7038946892386422
2021-01-16,1,0.6557585296149638,-244935.60855538084,0.29075,1076425.6761737342,0.07349,200000,150321.55112948472,-49678.448870515276,0.7516077556474237
2021-01-17,1,0.7250399433795265,-244935.60855538084,0.3038,1076425.6761737342,0.07341,200000,153431.8467670385,-46568.153232961486,0.7671592338351926
2021-01-18,1,0.424153800950339,-244935.60855538084,0.30544,1076425.6761737342,0.0789,200000,159743.11812726315,-40256.88187273685,0.7987155906363157
2021-01-19,1,0.5034489307082197,-244935.60855538084,0.29748,1076425.6761737342,0.07358,200000,152066.84608591808,-47933.15391408192,0.7603342304295904
2021-01-20,1,0.34375033066100164,-244935.60855538084,0.29358,1076425.6761737342,0.07413,200000,151703.63133444762,-48296.36866555238,0.7585181566722381
2021-01-21,1,0.35279606736367863,-244935.60855538084,0.2514,1076425.6761737342,0.06214,200000,128465.9035082586,-71534.0964917414,0.6423295175412931
2021-01-22,0,0.17824997262707984,0.0,0.26941,0.0,0.06757,200000,141929.93375496208,-58070.06624503792,0.7096496687748104
2021-01-23,0,0.02697811662814139,0.0,0.26977,0.0,0.06781,200000,141929.93375496208,-58070.06624503792,0.7096496687748104
2021-01-24,0,-0.3231778852834759,0.0,0.27138,0.0,0.06907,200000,141929.93375496208,-58070.06624503792,0.7096496687748104
2021-01-25,-1,-1.0262710073174521,271875.5914392807,0.26102,-1063464.212160663,0.06673,200000,141929.93375496208,-58070.06624503792,0.7096496687748104
2021-01-26,-2,-1.223118626774718,0.0,0.26144,0.0,0.06785,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-01-27,-2,-1.2144734843807647,0.0,0.23779,0.0,0.06206,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-01-28,2,1.8748031083656986,0.0,0.29306,0.0,0.0654,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-01-29,2,1.2116556524559134,0.0,0.29322,0.0,0.06717,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-01-30,2,1.5554476305341358,0.0,0.32791,0.0,0.07306,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-01-31,2,1.2326124035643118,0.0,0.30704,0.0,0.06918,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-02-01,0,0.777813213861869,0.0,0.32323,0.0,0.07504,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-02-02,1,1.0348388662600005,-210725.60698481897,0.33932,921317.0076290268,0.07761,200000,143006.82592417754,-56993.17407582246,0.7150341296208877
2021-02-03,1,1.0002849325653644,-210725.60698481897,0.3467,921317.0076290268,0.07951,200000,146312.48321822064,-53687.516781779355,0.7315624160911032
2021-02-04,1,0.5992082448156189,-210725.60698481897,0.32569,921317.0076290268,0.07633,200000,138955.3501312093,-61044.6498687907,0.6947767506560465
2021-02-05,1,0.4998521406712544,-210725.60698481897,0.35155,921317.0076290268,0.08256,200000,150144.51928536553,-49855.48071463447,0.7507225964268276
2021-02-06,2,2.3006321322634324,0.0,0.37739,0.0,0.07862,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-07,2,2.556051781625771,0.0,0.3854,0.0,0.07598,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-08,2,1.9084227489816863,0.0,0.3966,0.0,0.07972,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-09,-2,-1.261491110376467,0.0,0.40022,0.0,0.10507,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-10,0,-0.7703288304484887,0.0,0.41495,0.0,0.10409,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-11,0,-0.867532255180299,0.0,0.45604,0.0,0.11555,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-12,0,0.494306829070732,0.0,0.52853,0.0,0.11798,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-13,-2,-1.2353956473947723,0.0,0.56456,0.0,0.14755,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-14,-1,-1.102768455393305,145469.77147601743,0.51591,-563221.837164669,0.13325,200000,150098.6196043843,-49901.380395615706,0.7504930980219214
2021-02-15,-2,-1.3651353799701123,0.0,0.49474,0.0,0.13161,200000,152254.5308535815,-47745.4691464185,0.7612726542679075
2021-02-16,-2,-1.5056275843400526,0.0,0.48534,0.0,0.13183,200000,152254.5308535815,-47745.4691464185,0.7612726542679075
2021-02-17,-2,-1.464750168008906,0.0,0.49737,0.0,0.13734,200000,152254.5308535815,-47745.4691464185,0.7612726542679075
2021-02-18,-2,-1.4105996696159835,0.0,0.49656,0.0,0.13907,200000,152254.5308535815,-47745.4691464185,0.7612726542679075
2021-02-19,-2,-1.5094877398429434,0.0,0.51278,0.0,0.14922,200000,152254.5308535815,-47745.4691464185,0.7612726542679075
2021-02-20,-1,-1.049668531923435,156598.57533332802,0.48613,-563655.1564252239,0.13506,200000,152254.5308535815,-47745.4691464185,0.7612726542679075
2021-02-21,-1,-0.9343298416478119,156598.57533332802,0.49601,-563655.1564252239,0.13737,200000,155103.76818921702,-44896.23181078298,0.7755188409460851
