date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2020-08-01,-1,-0.3998516386535345,15221498.809611456,0.008929,-903245.395294078,0.1441,200000,266070.4243328973,66070.4243328973,1.3303521216644865
2020-08-02,0,-0.17278327715030464,0.0,0.008407,0.0,0.13375,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-03,0,-0.1951253387617538,0.0,0.008596,0.0,0.1373,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-04,0,0.06489220761697659,0.0,0.009153,0.0,0.14335,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-05,0,-0.15828411334484602,0.0,0.008894,0.0,0.14227,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-06,0,-0.20327433492880798,0.0,0.00895,0.0,0.14444,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-07,0,0.05245020246788189,0.0,0.008739,0.0,0.13888,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-08,0,-0.16229430315675478,0.0,0.009057,0.0,0.14696,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-09,0,-0.308090318678282,0.0,0.008792,0.0,0.14512,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-10,0,0.747120468539811,0.0,0.009303,0.0,0.14383,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-11,1,1.1887579177366911,-13632285.958263293,0.008995,896035.1640086103,0.13685,200000,245244.82438915662,45244.82438915662,1.226224121945783
2020-08-12,2,2.1692051821716807,0.0,0.00952,0.0,0.1367,200000,252536.17979184617,52536.17979184617,1.2626808989592309
2020-08-13,2,1.630261237856848,0.0,0.009449,0.0,0.13944,200000,252536.17979184617,52536.17979184617,1.2626808989592309
2020-08-14,2,1.66208192586681,0.0,0.009512,0.0,0.13826,200000,252536.17979184617,52536.17979184617,1.2626808989592309
2020-08-15,1,1.1958689798534614,-13559717.557551876,0.009312,912539.4948032311,0.13837,200000,252536.17979184617,52536.17979184617,1.2626808989592309
2020-08-16,2,1.3973378696458179,0.0,0.009515,0.0,0.13882,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-17,2,1.2566138368105964,0.0,0.009588,0.0,0.14039,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-18,2,2.3110136122966134,0.0,0.010091,0.0,0.13691,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-19,2,2.1418003602900786,0.0,0.009648,0.0,0.12966,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-20,2,2.258875027983991,0.0,0.010312,0.0,0.13413,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-21,2,3.0464165154841196,0.0,0.010778,0.0,0.12315,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-22,2,2.4947435929362687,0.0,0.011107,0.0,0.12515,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-23,2,2.668392852967132,0.0,0.011831,0.0,0.12141,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-24,2,2.8704342179466518,0.0,0.0138,0.0,0.12361,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-25,2,2.1881165423139244,0.0,0.012263,0.0,0.11239,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-26,2,1.570053791582216,0.0,0.011769,0.0,0.11435,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-27,1,1.168082951614774,-12064667.219699314,0.010563,1188243.168687029,0.10725,200000,254878.1596833677,54878.1596833677,1.2743907984168386
2020-08-28,2,1.2302434516768181,0.0,0.011119,0.0,0.10927,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-08-29,0,0.8456169546769667,0.0,0.011252,0.0,0.11623,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-08-30,0,0.6274709289361967,0.0,0.011099,0.0,0.11747,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-08-31,0,0.13293500828039873,0.0,0.010737,0.0,0.12253,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-01,0,-0.1424045890604812,0.0,0.01048,0.0,0.12445,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-02,0,-0.050663676414571965,0.0,0.009943,0.0,0.11489,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-03,0,0.07708322562210207,0.0,0.008438,0.0,0.09446,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-04,0,-0.09811549715289883,0.0,0.008947,0.0,0.10156,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-05,0,0.11670804458294765,0.0,0.008266,0.0,0.09,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-06,0,0.06168968513847064,0.0,0.00855,0.0,0.0926,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-07,0,-0.17790035530766246,0.0,0.008506,0.0,0.0936,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-08,0,-0.3319633178317846,0.0,0.008242,0.0,0.09101,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-09,0,0.07680061099540028,0.0,0.008849,0.0,0.09331,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-10,0,0.04402485152163151,0.0,0.009219,0.0,0.09709,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-11,0,0.1916444396472053,0.0,0.009351,0.0,0.09701,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-12,0,0.5057085550514429,0.0,0.009647,0.0,0.09771,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-13,0,0.3436807322444559,0.0,0.009166,0.0,0.09507,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-14,0,0.8541937901339547,0.0,0.009483,0.0,0.09663,200000,259185.86345677273,59185.86345677273,1.2959293172838637
2020-09-15,1,1.0747575229043347,-14096914.14428221,0.009193,1391527.2385738897,0.09313,200000,259185.8634567727,59185.8634567727,1.2959293172838635
2020-09-16,2,1.3464815597440383,0.0,0.009174,0.0,0.09151,200000,261172.29621452105,61172.29621452105,1.3058614810726052
2020-09-17,1,1.0966384838335472,-14074816.566852827,0.009278,1388033.036854385,0.09408,200000,261172.29621452105,61172.29621452105,1.3058614810726052
2020-09-18,2,2.580396117651304,0.0,0.009919,0.0,0.09093,200000,274566.557699965,74566.55769996502,1.372832788499825
2020-09-19,2,1.7516300684885708,0.0,0.009674,0.0,0.09141,200000,274566.557699965,74566.55769996502,1.372832788499825
2020-09-20,1,1.0611542229620796,-15041446.132352637,0.009127,1536294.5260741105,0.08936,200000,274566.557699965,74566.55769996502,1.372832788499825
2020-09-21,2,2.464776596610039,0.0,0.009133,0.0,0.07983,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-22,2,1.8148478423056587,0.0,0.009086,0.0,0.08146,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-23,2,1.5803292772951525,0.0,0.008529,0.0,0.07663,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-24,2,1.9627171687133065,0.0,0.009617,0.0,0.08254,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-25,0,0.23677371799496869,0.0,0.009992,0.0,0.09693,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-26,2,1.5495447463006866,0.0,0.010968,0.0,0.09547,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-27,0,0.14939894541670537,0.0,0.010552,0.0,0.1013,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-28,0,-0.22524713254538187,0.0,0.010232,0.0,0.1003,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-29,1,1.1654684527669128,-12700750.4262993,0.011389,1430750.2137005217,0.1011,200000,289297.69321024546,89297.69321024546,1.4464884660512274
2020-09-30,0,0.026734973884189734,0.0,0.010661,0.0,0.10136,200000,279679.55184433743,79679.55184433743,1.3983977592216872
2020-10-01,0,-0.6562466274947067,0.0,0.009906,0.0,0.09804,200000,279679.55184433743,79679.55184433743,1.3983977592216872
2020-10-02,0,-0.7699520293081851,0.0,0.009329,0.0,0.09286,200000,279679.55184433743,79679.55184433743,1.3983977592216872
2020-10-03,0,0.2934685188127327,0.0,0.01004,0.0,0.09328,200000,279679.55184433743,79679.55184433743,1.3983977592216872
2020-10-04,0,-0.5869988332957392,0.0,0.009952,0.0,0.09686,200000,279679.55184433743,79679.55184433743,1.3983977592216872
2020-10-05,0,-0.8839727955339184,0.0,0.009865,0.0,0.09738,200000,279679.55184433743,79679.55184433743,1.3983977592216872
2020-10-06,-1,-1.0935584703264638,15036535.045394488,0.0093,-1505434.1255481613,0.09289,200000,279679.55184433743,79679.55184433743,1.3983977592216872
2020-10-07,-1,-0.8257120264740208,15036535.045394488,0.009556,-1505434.1255481613,0.09374,200000,284808.5238226744,84808.52382267441,1.4240426191133722
2020-10-08,-1,-1.0543772042021604,15036535.045394488,0.009643,-1505434.1255481613,0.09632,200000,290000.7224155379,90000.72241553792,1.4500036120776896
2020-10-09,-2,-1.3369485355922273,0.0,0.009901,0.0,0.10129,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-10,-2,-1.4597335161203777,0.0,0.010102,0.0,0.10493,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-11,-2,-1.7623767433124216,0.0,0.009905,0.0,0.10648,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-12,-2,-1.891270786523634,0.0,0.009878,0.0,0.10945,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-13,-2,-1.6164326141449614,0.0,0.009907,0.0,0.10925,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-14,-2,-1.2919997199075433,0.0,0.0099,0.0,0.10703,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-15,-2,-1.2014329782093096,0.0,0.009838,0.0,0.10666,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-16,-1,-1.014571074688333,14596467.484370355,0.009704,-1360131.7502240248,0.10414,200000,283288.24093665986,83288.24093665986,1.4164412046832993
2020-10-17,-2,-1.3309566536968989,0.0,0.009573,0.0,0.10598,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-18,0,-0.9871556251785742,0.0,0.009858,0.0,0.10735,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-19,-2,-1.2618964137421387,0.0,0.009765,0.0,0.10859,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-20,0,-0.6714593728145933,0.0,0.009498,0.0,0.10238,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-21,0,-0.2878764178321242,0.0,0.010006,0.0,0.10589,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-22,0,-0.7727807687140081,0.0,0.010143,0.0,0.11077,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-23,0,-0.3277437786641122,0.0,0.010094,0.0,0.10805,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-24,0,0.21433941577144505,0.0,0.010287,0.0,0.10797,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-25,0,-0.023152108880602137,0.0,0.010001,0.0,0.10639,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-26,0,0.2108645458975923,0.0,0.009737,0.0,0.10306,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-27,1,1.1262642221027959,-14528988.011186983,0.009901,1402608.3297461225,0.10256,200000,287703.02059752465,87703.02059752465,1.4385151029876233
2020-10-28,2,1.5448498662401453,0.0,0.009571,0.0,0.09869,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-10-29,2,2.026143856518484,0.0,0.009362,0.0,0.09531,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-10-30,2,2.1802926041647215,0.0,0.00927,0.0,0.0933,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-10-31,2,2.020720698515842,0.0,0.009301,0.0,0.093,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-01,0,-0.28538250130362625,0.0,0.009161,0.0,0.09827,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-02,0,0.9834639782967488,0.0,0.008963,0.0,0.09221,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-03,0,-0.30395682878669167,0.0,0.008755,0.0,0.09357,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-04,-2,-1.7876245490376663,0.0,0.008475,0.0,0.0955,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-05,-2,-1.4962485184965262,0.0,0.008693,0.0,0.09752,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-06,-2,-2.4985028588402303,0.0,0.00916,0.0,0.1091,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-07,-2,-1.5845997423759828,0.0,0.008796,0.0,0.10128,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-08,-2,-1.6306971735527145,0.0,0.009168,0.0,0.10655,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-09,-2,-1.844687331808891,0.0,0.008844,0.0,0.10561,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-10,-2,-1.4727904240845298,0.0,0.008962,0.0,0.1059,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-11,-2,-1.4890094044106865,0.0,0.008863,0.0,0.10599,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-12,-2,-1.441367482219762,0.0,0.008668,0.0,0.1046,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-13,-1,-1.1170189167746125,16133423.723699108,0.008936,-1356367.2442842715,0.10629,200000,288336.54878995044,88336.54878995044,1.4416827439497522
2020-11-14,-1,-1.174928105745509,16133423.723699108,0.008634,-1356367.2442842715,0.10411,200000,280507.37423285353,80507.37423285353,1.4025368711642676
2020-11-15,-1,-0.7756524244781682,16133423.723699108,0.008533,-1356367.2442842715,0.10046,200000,273927.15799512237,73927.15799512237,1.3696357899756118
2020-11-16,-1,-0.9268707439643828,16133423.723699108,0.00866,-1356367.2442842715,0.10387,200000,280601.31511104153,80601.31511104153,1.4030065755552077
2020-11-17,-2,-1.3603841219545831,0.0,0.008727,0.0,0.10947,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-18,0,-0.973784121377572,0.0,0.008698,0.0,0.10658,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-19,0,-0.9057900105420362,0.0,0.008646,0.0,0.1059,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-20,-2,-2.0105729066052875,0.0,0.008891,0.0,0.11828,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-21,-2,-2.507093087801221,0.0,0.009271,0.0,0.13334,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-22,-2,-2.9906570567849924,0.0,0.008973,0.0,0.14599,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-23,-2,-2.5684063605702847,0.0,0.009236,0.0,0.15445,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-24,-2,-1.8736089493916104,0.0,0.010515,0.0,0.16721,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-25,0,-0.32449589580481675,0.0,0.011755,0.0,0.15473,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-26,0,-0.9758248688724431,0.0,0.009628,0.0,0.13843,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-27,-2,-1.2770506865586866,0.0,0.009312,0.0,0.14178,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-28,-2,-1.8718188264549294,0.0,0.009509,0.0,0.16489,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-29,-2,-1.7074985805544085,0.0,0.009457,0.0,0.16663,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-11-30,-2,-1.512055191488307,0.0,0.009765,0.0,0.17204,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-12-01,0,-0.7580203908355945,0.0,0.009941,0.0,0.15562,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-12-02,0,-0.273644948723787,0.0,0.010823,0.0,0.15845,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-12-03,0,-0.25993760764709734,0.0,0.011109,0.0,0.16398,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-12-04,1,1.0687742141794767,-12464070.828843264,0.011875,1001358.7787870493,0.14781,200000,296021.6821850275,96021.68218502752,1.4801084109251375
2020-12-05,1,0.8754100399040757,-12464070.828843264,0.012431,1001358.7787870493,0.15993,200000,315088.1739647634,115088.17396476341,1.575440869823817
2020-12-06,1,0.6904794130522681,-12464070.828843264,0.011956,1001358.7787870493,0.15873,200000,307966.1097865184,107966.10978651838,1.539830548932592
2020-12-07,2,1.6331567566420877,0.0,0.01297,0.0,0.15401,200000,303461.4153141312,103461.41531413118,1.5173070765706558
2020-12-08,2,2.645521116855663,0.0,0.014005,0.0,0.1412,200000,303461.4153141312,103461.41531413118,1.5173070765706558
2020-12-09,2,2.904071362746278,0.0,0.016865,0.0,0.14796,200000,303461.4153141312,103461.41531413118,1.5173070765706558
2020-12-10,2,2.0281975376490085,0.0,0.015172,0.0,0.14188,200000,303461.4153141312,103461.41531413118,1.5173070765706558
2020-12-11,2,1.3686471540024165,0.0,0.01376,0.0,0.13926,200000,303461.4153141312,103461.41531413118,1.5173070765706558
2020-12-12,1,1.0433035303261002,-11049425.25903478,0.013732,1050912.2292358053,0.14438,200000,303461.4153141312,103461.41531413118,1.5173070765706558
2020-12-13,1,0.6966515068454447,-11049425.25903478,0.013928,1050912.2292358053,0.15406,200000,315799.9330439046,115799.9330439046,1.578999665219523
2020-12-14,2,1.5687816591435155,0.0,0.017339,0.0,0.15877,200000,328194.0652447664,128194.06524476642,1.6409703262238322
2020-12-15,2,1.3233181956961362,0.0,0.01654,0.0,0.15381,200000,328194.0652447664,128194.06524476642,1.6409703262238322
2020-12-16,1,1.0943553491499336,-9257942.602109065,0.017725,975954.7556939645,0.16814,200000,328194.0652447664,128194.06524476642,1.6409703262238322
2020-12-17,1,0.8649548218494958,-9257942.602109065,0.016781,975954.7556939645,0.16336,200000,314789.5036961583,114789.5036961583,1.5739475184807916
2020-12-18,1,0.949315390464804,-9257942.602109065,0.017513,975954.7556939645,0.16502,200000,323186.4025753541,123186.40257535409,1.6159320128767705
2020-12-19,1,0.7475212687044397,-9257942.602109065,0.017049,975954.7556939645,0.16433,200000,318217.30842654663,118217.30842654663,1.5910865421327332
2020-12-20,1,0.5274285136111581,-9257942.602109065,0.01639,975954.7556939645,0.16201,200000,309852.1092185468,109852.10921854677,1.549260546092734
2020-12-21,1,0.5872236668896121,-9257942.602109065,0.015772,975954.7556939645,0.15278,200000,295122.6382953881,95122.63829538808,1.4756131914769404
2020-12-22,1,0.97738392715585,-9257942.602109065,0.01718,975954.7556939645,0.15646,200000,311749.33498011145,111749.33498011145,1.5587466749005574
2020-12-23,2,2.4301604568467914,0.0,0.018202,0.0,0.13635,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-24,2,1.7103372028924364,0.0,0.019371,0.0,0.15304,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-25,2,2.7115352531300707,0.0,0.023837,0.0,0.15761,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-26,2,3.660649643403234,0.0,0.035034,0.0,0.15839,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-27,2,1.7957917392784617,0.0,0.02702,0.0,0.15467,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-28,2,1.4294553462865545,0.0,0.029779,0.0,0.17627,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-29,0,0.7008647794230521,0.0,0.02797,0.0,0.19067,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-30,0,0.8048119334737907,0.0,0.028098,0.0,0.18389,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2020-12-31,2,1.513475150581696,0.0,0.03333,0.0,0.18134,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-01,2,1.5175087878938693,0.0,0.03345,0.0,0.17509,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-02,2,1.839222351064642,0.0,0.037912,0.0,0.17742,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-03,0,0.32620497280362,0.0,0.032107,0.0,0.20615,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-04,0,-0.36047220889752624,0.0,0.029352,0.0,0.22528,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-05,0,-0.749215065964673,0.0,0.03009,0.0,0.25873,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-06,-2,-1.3594298323936167,0.0,0.030533,0.0,0.33309,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-07,-2,-1.2426949956257138,0.0,0.028364,0.0,0.29928,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-08,-2,-1.361064845103208,0.0,0.026742,0.0,0.30389,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-09,-2,-1.4070160537245664,0.0,0.027671,0.0,0.33062,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-10,-2,-1.2761643532006437,0.0,0.026263,0.0,0.30153,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-11,-1,-1.1607455061818635,7342319.297934086,0.024763,-659477.1591394333,0.2757,200000,363635.70554948354,163635.70554948354,1.8181785277474178
2021-01-12,-1,-1.1166733889525025,7342319.297934086,0.025337,-659477.1591394333,0.28888,200000,376542.1057839554,176542.10578395543,1.8827105289197772
2021-01-13,-1,-0.9643011469471231,7342319.297934086,0.028643,-659477.1591394333,0.3123,200000,416260.76844997104,216260.76844997104,2.0813038422498553
2021-01-14,-1,-0.8373350356278583,7342319.297934086,0.029342,-659477.1591394333,0.31201,200000,421201.80126307654,221201.80126307654,2.1060090063153827
2021-01-15,-1,-0.820606291812174,7342319.297934086,0.02767,-659477.1591394333,0.30188,200000,402244.9397748483,202244.9397748483,2.0112246988742415
2021-01-16,-1,-1.0219391579945425,7342319.297934086,0.027542,-659477.1591394333,0.35071,200000,433507.3925854913,233507.3925854913,2.1675369629274566
2021-01-17,-1,-1.1138808879471729,7342319.297934086,0.026523,-659477.1591394333,0.38081,200000,445875.83171099337,245875.83171099337,2.229379158554967
2021-01-18,-1,-0.9168169173304539,7342319.297934086,0.027466,-659477.1591394333,0.37123,200000,446481.84762438945,246481.84762438945,2.2324092381219476
2021-01-19,-1,-0.7054755669424118,7342319.297934086,0.029265,-659477.1591394333,0.3672,200000,457032.98709004093,257032.98709004093,2.2851649354502044
2021-01-20,-1,-0.6496106556437612,7342319.297934086,0.029638,-659477.1591394333,0.37532,200000,465126.62672038254,265126.62672038254,2.3256331336019125
2021-01-21,-1,-0.5395276415222109,7342319.297934086,0.024845,-659477.1591394333,0.30785,200000,385439.96639824694,185439.96639824694,1.9271998319912347
2021-01-22,-1,-0.680598597187709,7342319.297934086,0.027276,-659477.1591394333,0.34867,200000,430209.0022475964,230209.0022475964,2.151045011237982
2021-01-23,-1,-0.26137100763193194,7342319.297934086,0.029377,-659477.1591394333,0.34583,200000,443762.29996059986,243762.29996059986,2.2188114998029995
2021-01-24,-1,-0.5514025579069672,7342319.297934086,0.028501,-659477.1591394333,0.35345,200000,442355.6442082521,242355.64420825208,2.2117782210412607
2021-01-25,0,0.03997421213602332,0.0,0.02909,0.0,0.34308,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-01-26,2,1.6248433247142295,0.0,0.033123,0.0,0.3433,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-01-27,2,1.2817794898797998,0.0,0.029239,0.0,0.31144,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-01-28,0,0.09116335291950278,0.0,0.029324,0.0,0.34409,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-01-29,0,0.01461124148876637,0.0,0.029445,0.0,0.34752,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-01-30,0,-0.7203767331325965,0.0,0.028771,0.0,0.364,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-01-31,0,-0.41389343369650694,0.0,0.027867,0.0,0.34475,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-01,-2,-1.5125417952950053,0.0,0.029253,0.0,0.40876,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-02,-2,-1.3342073996633066,0.0,0.030505,0.0,0.42498,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-03,0,-0.9155822258391259,0.0,0.032849,0.0,0.44189,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-04,0,-0.8428990776914265,0.0,0.032624,0.0,0.43934,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-05,-2,-1.8104737140415388,0.0,0.035359,0.0,0.53917,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-06,-2,-2.6515368798656045,0.0,0.03417,0.0,0.63444,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-07,-2,-2.1953778781518034,0.0,0.03559,0.0,0.66109,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-08,-2,-1.5949959832993788,0.0,0.039173,0.0,0.67638,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-09,-2,-1.320725948004667,0.0,0.041884,0.0,0.70562,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-10,-2,-2.0744880446212504,0.0,0.042009,0.0,0.93966,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-11,-2,-1.5867696075228126,0.0,0.044899,0.0,0.92796,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-12,-2,-1.2221163138814126,0.0,0.047867,0.0,0.92426,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-13,0,-0.6858220199776652,0.0,0.053836,0.0,0.91299,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-14,0,-0.04033602908698079,0.0,0.057474,0.0,0.84364,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-15,0,0.239699448891378,0.0,0.060898,0.0,0.86143,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-16,0,0.04694979725842468,0.0,0.057983,0.0,0.87,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-17,0,0.03269364110191099,0.0,0.058393,0.0,0.89206,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-18,0,0.23356401644430386,0.0,0.060869,0.0,0.91442,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-19,2,2.4579773440457875,0.0,0.086817,0.0,0.92581,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-20,2,1.288775143435601,0.0,0.089168,0.0,1.11568,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-21,2,1.361749688963472,0.0,0.090146,0.0,1.09894,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-22,2,1.4216546839126338,0.0,0.092491,0.0,1.09703,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-23,2,1.5451330101754228,0.0,0.084445,0.0,0.96197,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-24,1,1.1326740274369207,-2159968.43533394,0.087108,179358.38255235253,1.04902,200000,376301.06093013776,176301.06093013776,1.8815053046506889
2021-02-25,1,0.38873951720057354,-2159968.43533394,0.078599,179358.38255235253,1.07691,200000,362924.1948032663,162924.19480326632,1.8146209740163317
