date,statusList,zscore,OMGUSDT_position,OMGUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-02-28,0,-0.9985711937098221,0.0,4.2648,0.0,8.9026,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-01,0,-0.8476489665339817,0.0,4.6103,0.0,9.5234,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-02,0,-0.5696194125767284,0.0,4.6637,0.0,9.4175,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-03,0,-0.5505965653784627,0.0,4.8374,0.0,9.8182,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-04,0,-0.47106238841446124,0.0,4.6627,0.0,9.4472,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-05,-2,-1.215209484614692,0.0,4.6145,0.0,9.9125,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-06,0,0.08954081935560824,0.0,5.0591,0.0,9.9916,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-07,0,0.17503560256785242,0.0,5.128,0.0,10.1471,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-08,0,0.6392866632502687,0.0,5.1776,0.0,10.0798,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-09,0,0.5117597182063559,0.0,5.4214,0.0,10.7134,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-10,0,-0.05805153762543734,0.0,5.053,0.0,10.2479,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-11,2,1.382462572698249,0.0,5.22,0.0,10.0584,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-12,2,1.3032372669179948,0.0,5.123,0.0,9.873,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-13,2,1.4968822210701962,0.0,5.3225,0.0,10.153,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-14,2,1.3094288653588457,0.0,5.0665,0.0,9.7388,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-15,2,1.3697381118330287,0.0,5.023,0.0,9.5842,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-16,2,1.3497797481388512,0.0,5.1865,0.0,9.8411,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-17,2,2.1536850179249702,0.0,5.5978,0.0,10.1243,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-18,2,2.8868557731254,0.0,6.0847,0.0,10.2454,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-19,2,2.045011037644293,0.0,5.9129,0.0,10.2076,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-20,2,1.250017083865725,0.0,5.6783,0.0,10.1674,200000,230351.57537896265,30351.575378962647,1.1517578768948131
2021-03-21,1,1.185776126822684,-20651.555053608743,5.5771,11575.456049194103,9.95,200000,230351.57537896262,30351.575378962618,1.1517578768948131
2021-03-22,1,0.4359601018981773,-20651.555053608743,5.2687,11575.456049194103,9.7854,200000,222077.31573473234,22077.315734732343,1.1103865786736618
2021-03-23,0,-0.38599733698325445,0.0,5.7515,0.0,11.1934,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-24,-2,-1.6783452318650491,0.0,5.093,0.0,10.836,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-25,-2,-1.5994419858203064,0.0,4.9502,0.0,10.4376,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-26,-2,-2.356839341578195,0.0,5.3089,0.0,12.2797,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-27,-2,-1.712573063984097,0.0,5.324,0.0,11.8802,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-28,0,-0.4689194659198963,0.0,5.882,0.0,11.8043,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-29,0,0.609112466109166,0.0,6.779,0.0,12.44,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-30,0,0.3646278482446755,0.0,6.6116,0.0,12.3159,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-03-31,2,2.5495220229407005,0.0,7.9015,0.0,11.964,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-01,2,1.6386314013537489,0.0,7.385,0.0,11.8015,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-02,0,0.7121042997471402,0.0,7.5354,0.0,13.0557,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-03,0,0.7342889109972791,0.0,6.7512,0.0,11.5989,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-04,2,1.5885329368048406,0.0,7.8451,0.0,12.1824,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-05,2,1.8629337137588913,0.0,8.7112,0.0,12.7873,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-06,2,1.783364024001019,0.0,9.3097,0.0,13.3887,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-07,2,2.6248881891303695,0.0,9.9502,0.0,12.0935,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-08,2,1.591406574190211,0.0,10.2091,0.0,13.7169,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-09,0,0.3757742494520172,0.0,10.4425,0.0,16.7768,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-10,0,0.28346325769043,0.0,10.0534,0.0,16.3286,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-11,0,0.252770666371897,0.0,9.6193,0.0,15.608,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-12,0,0.21470780568555403,0.0,9.3644,0.0,15.1712,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-13,0,0.023223913620825352,0.0,9.5545,0.0,15.8069,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-14,0,0.008841248830257345,0.0,9.276,0.0,15.2118,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-15,0,-0.1144174380870764,0.0,9.6985,0.0,15.9422,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-16,0,-0.1387690119576096,0.0,10.15,0.0,16.4725,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-17,0,-0.42555915397665744,0.0,9.4085,0.0,15.5916,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-18,0,-0.25119143129733595,0.0,8.421,0.0,13.5951,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-19,0,-0.12974501022145854,0.0,7.8238,0.0,12.3721,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-20,0,-0.8563145874061963,0.0,7.9171,0.0,13.524,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-21,-2,-1.6057440250390518,0.0,7.6356,0.0,14.4456,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-22,-2,-1.2344950377555135,0.0,6.9702,0.0,12.6958,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-23,-2,-2.2707124815905044,0.0,6.5686,0.0,14.6013,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-24,-2,-1.8593679084412056,0.0,6.0045,0.0,13.1594,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-25,-2,-1.41256591456005,0.0,6.1973,0.0,12.936,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-26,-2,-2.084296328230024,0.0,7.1012,0.0,18.523,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-27,-2,-2.1246524852058406,0.0,7.5515,0.0,20.639,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-28,-2,-1.7225254710452342,0.0,7.4001,0.0,18.999,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-29,-2,-2.0935047328687544,0.0,7.2617,0.0,23.015,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-04-30,-2,-1.6727175578594295,0.0,7.7497,0.0,23.261,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-01,-2,-1.2664476375125926,0.0,8.1419,0.0,22.495,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-02,-2,-1.3875005399705715,0.0,7.8379,0.0,23.805,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-03,-2,-1.5484267367551696,0.0,9.3458,0.0,32.632,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-04,-2,-1.6439969017753375,0.0,8.694,0.0,35.175,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-05,-2,-1.2803997485446592,0.0,9.9096,0.0,35.932,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-06,0,-0.36680418854170904,0.0,13.1372,0.0,34.215,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-07,0,-0.4416490366593909,0.0,11.8693,0.0,32.447,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-08,0,-0.36811295284335094,0.0,11.8305,0.0,32.391,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-09,0,-0.2542689416603486,0.0,11.6274,0.0,31.619,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-10,0,-0.6493286438285185,0.0,10.0599,0.0,30.851,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-11,0,0.02187443773083954,0.0,12.3302,0.0,33.172,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-12,0,-0.8785949554077772,0.0,9.687,0.0,31.664,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-13,0,-0.8441821355675581,0.0,9.6622,0.0,31.874,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-14,0,-0.7155246975413416,0.0,10.2417,0.0,33.414,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-15,0,-0.852342699366218,0.0,9.3371,0.0,31.189,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-16,0,-0.6113170813683195,0.0,9.3233,0.0,30.456,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-17,0,-0.3521433962698192,0.0,8.4798,0.0,27.001,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-18,0,-0.2720963964688096,0.0,8.6829,0.0,27.64,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-19,0,-0.6687208634749376,0.0,5.4215,0.0,18.148,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-20,-2,-1.2246437437815259,0.0,6.6563,0.0,24.327,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-21,-1,-1.1323042721131777,19432.86523124903,5.6492,-5296.735610555439,20.726,200000,219560.28452874406,19560.284528744058,1.0978014226437203
2021-05-22,-1,-0.6852946518659176,19432.86523124903,5.1675,-5296.735610555439,17.991,200000,195712.90145198227,-4287.098548017733,0.9785645072599113
2021-05-23,-1,-0.6060574988666716,19432.86523124903,4.2821,-5296.735610555439,14.737,200000,161271.46489948698,-38728.53510051302,0.8063573244974349
2021-05-24,0,1.0973398762578768,0.0,6.2693,0.0,17.461,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-05-25,2,1.5119977865582035,0.0,6.1447,0.0,16.14,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-05-26,2,2.2078632206425115,0.0,7.2416,0.0,17.45,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-05-27,2,2.333328569695992,0.0,7.2504,0.0,16.512,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-05-28,2,2.1162852348848373,0.0,6.2628,0.0,14.031,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-05-29,2,1.8676607022129044,0.0,5.8594,0.0,13.105,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-05-30,2,1.7331262352229975,0.0,6.066,0.0,13.325,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-05-31,2,1.8072957071563607,0.0,6.5988,0.0,13.842,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-01,2,1.5985877689458519,0.0,6.3233,0.0,13.221,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-02,0,0.9553560904777426,0.0,6.4511,0.0,14.747,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-03,0,0.8618313689808444,0.0,6.6996,0.0,15.325,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-04,0,0.8875631540971745,0.0,6.192,0.0,13.875,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-05,0,0.42154044118467077,0.0,5.873,0.0,14.13,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-06,0,-0.23456592857594896,0.0,6.0297,0.0,16.297,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-07,0,-0.1793007654630243,0.0,5.364,0.0,14.208,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-08,0,-0.32795866463553924,0.0,5.3592,0.0,14.418,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-09,0,-0.34065206602126774,0.0,5.5175,0.0,14.592,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-10,0,-0.7606878239200411,0.0,5.0767,0.0,14.028,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-11,-2,-1.3407232587486215,0.0,4.7734,0.0,14.075,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-12,-2,-1.9192587342793908,0.0,4.6416,0.0,14.629,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-13,-2,-1.50600486379851,0.0,5.05,0.0,15.177,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-14,-2,-1.3949722736435783,0.0,5.2056,0.0,15.666,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-15,-2,-1.5634502912436101,0.0,5.1827,0.0,16.579,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-16,-2,-1.5922074115774953,0.0,5.056,0.0,16.936,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-17,-2,-1.736762176604441,0.0,5.0373,0.0,18.35,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-18,-2,-1.444644237883314,0.0,4.6319,0.0,16.448,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-19,-2,-1.2971878626284399,0.0,4.4689,0.0,15.839,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-20,-2,-1.5599108409714886,0.0,4.5779,0.0,17.904,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-21,-2,-1.5756714553612574,0.0,3.4552,0.0,13.972,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-22,-1,-1.18032091529081,28616.8381270322,3.3235,-7581.95643456565,12.544,200000,190216.12303038302,-9783.876969616977,0.9510806151519151
2021-06-23,-1,-0.7931565517330258,28616.8381270322,3.7162,-7581.95643456565,13.109,200000,205737.76074839814,5737.760748398141,1.0286888037419908
2021-06-24,-1,-0.6467378415154387,28616.8381270322,3.9014,-7581.95643456565,13.535,200000,214267.51261064952,14267.512610649515,1.0713375630532476
2021-06-25,-1,-0.946277231707078,28616.8381270322,3.5158,-7581.95643456565,12.973,200000,198971.80031263997,-1028.1996873600292,0.9948590015631998
2021-06-26,-1,-1.062930579851802,28616.8381270322,3.5499,-7581.95643456565,13.579,200000,204542.30009211856,4542.300092118559,1.022711500460593
2021-06-27,-1,-0.8332273261999608,28616.8381270322,3.7151,-7581.95643456565,13.867,200000,211453.4052038592,11453.405203859205,1.057267026019296
2021-06-28,-1,-0.6178662571467571,28616.8381270322,3.8691,-7581.95643456565,14.142,200000,217945.4362949277,17945.4362949277,1.0897271814746385
2021-06-29,-1,-0.5380854262528003,28616.8381270322,4.2251,-7581.95643456565,15.413,200000,237769.69729648414,37769.69729648414,1.1888484864824207
2021-06-30,-1,-0.683085012057416,28616.8381270322,4.3747,-7581.95643456565,16.329,200000,248995.84837435026,48995.84837435026,1.2449792418717514
2021-07-01,-1,-0.8584011512931773,28616.8381270322,4.1368,-7581.95643456565,15.821,200000,238336.26871516992,38336.26871516992,1.1916813435758495
2021-07-02,-1,-0.9248858900133765,28616.8381270322,4.1447,-7581.95643456565,16.086,200000,240571.5601915334,40571.56019153341,1.2028578009576671
2021-07-03,0,0.34055058172036196,0.0,4.5947,0.0,16.188,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-04,0,-0.36818721002614685,0.0,4.5299,0.0,16.891,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-05,0,0.37567791313859555,0.0,4.4189,0.0,15.974,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-06,0,0.9154319486636564,0.0,4.5508,0.0,16.191,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-07,0,0.12403778855570503,0.0,4.5056,0.0,16.542,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-08,0,0.4371795439397692,0.0,4.0768,0.0,14.806,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-09,0,0.6837702477632008,0.0,4.1638,0.0,15.0,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-10,2,1.3822732874650658,0.0,4.0625,0.0,14.189,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-11,2,1.7776183728857813,0.0,4.1632,0.0,14.31,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-12,2,1.6251137231689121,0.0,4.0631,0.0,13.932,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-13,1,1.1938935015188148,-23291.28345452009,3.8956,6704.612711551649,13.533,200000,181467.04765085693,-18532.952349143074,0.9073352382542846
2021-07-14,1,1.0967696536978393,-23291.28345452009,3.8973,6704.612711551649,13.594,200000,181915.62420813425,-18084.37579186575,0.9095781210406713
2021-07-15,1,1.0827033113871263,-23291.28345452009,3.7647,6704.612711551649,13.086,200000,175421.25676459668,-24578.743235403323,0.8771062838229834
2021-07-16,0,-0.9378640514842277,0.0,3.597,0.0,13.447,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-17,0,0.14561862748764637,0.0,3.6709,0.0,13.168,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-18,0,0.0006110090474111522,0.0,3.6544,0.0,13.166,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-19,-2,-1.5785378590823873,0.0,3.3424,0.0,12.832,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-20,0,-0.9272037117314147,0.0,3.1716,0.0,11.871,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-21,0,-0.5778309626472066,0.0,3.464,0.0,12.752,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-22,-2,-2.231802928398667,0.0,3.587,0.0,14.104,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-23,-2,-1.6272629929383289,0.0,3.7027,0.0,14.348,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-24,-2,-2.1058791053863253,0.0,3.7241,0.0,14.973,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-25,-2,-1.991893925966721,0.0,3.7793,0.0,15.406,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-26,-2,-1.2785578168214287,0.0,3.7911,0.0,14.97,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-27,0,-0.7012141783108561,0.0,3.9307,0.0,15.061,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-28,-1,-1.1806327681041497,22224.47603571002,3.9391,-5601.051410893496,15.63,200000,175088.86710453068,-24911.132895469316,0.8754443355226534
2021-07-29,-1,-0.5577915955547468,22224.47603571002,4.1039,-5601.051410893496,15.738,200000,179356.3743075922,-20643.625692407804,0.896781871537961
2021-07-30,-1,-0.4634638922485667,22224.47603571002,4.2468,-5601.051410893496,16.261,200000,185461.60182099245,-14538.398179007549,0.9273080091049622
2021-07-31,0,0.11828651779641,0.0,4.4565,0.0,16.587,200000,168950.1294038794,-31049.8705961206,0.8447506470193971
2021-08-01,0,0.5024078826022441,0.0,4.2991,0.0,15.775,200000,168950.1294038794,-31049.8705961206,0.8447506470193971
2021-08-02,0,0.48297238650618896,0.0,4.3664,0.0,16.115,200000,168950.1294038794,-31049.8705961206,0.8447506470193971
2021-08-03,0,-0.22914056634954763,0.0,4.2018,0.0,16.069,200000,168950.1294038794,-31049.8705961206,0.8447506470193971
2021-08-04,0,0.3617384975991515,0.0,4.3333,0.0,16.277,200000,168950.1294038794,-31049.8705961206,0.8447506470193971
2021-08-05,1,1.0312479492134616,-18914.727547959003,4.4661,5161.934903876548,16.365,200000,168950.1294038794,-31049.8705961206,0.8447506470193971
2021-08-06,2,2.0569384153450088,0.0,4.728,0.0,16.654,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-07,2,2.4336449482867475,0.0,5.0656,0.0,17.348,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-08,2,2.1039737755810726,0.0,4.7677,0.0,16.248,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-09,2,1.526199607386354,0.0,4.9782,0.0,17.266,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-10,2,1.5592453306537286,0.0,5.1233,0.0,17.585,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-11,0,0.9060017545875975,0.0,5.2565,0.0,18.579,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-12,0,-0.9832348824000001,0.0,5.0408,0.0,19.844,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-13,0,0.09244270111537342,0.0,5.6182,0.0,20.691,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-14,-2,-2.979033188457677,0.0,5.6398,0.0,26.469,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-15,-2,-1.906307683763697,0.0,5.6868,0.0,24.905,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-16,-2,-1.2117574470109167,0.0,5.6406,0.0,23.452,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-17,-2,-1.3415079880433554,0.0,5.2353,0.0,22.204,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-18,-2,-1.7538845336641296,0.0,5.1566,0.0,23.343,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-19,0,-0.20440456180258532,0.0,6.1676,0.0,23.869,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-20,0,-0.46225071188969524,0.0,6.1539,0.0,24.498,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-21,0,-0.5936222739744553,0.0,6.1431,0.0,24.909,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-22,0,-0.751455889801753,0.0,6.2723,0.0,26.022,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-23,0,0.023224446298723556,0.0,6.7673,0.0,26.007,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-24,0,0.2585474598165184,0.0,6.2922,0.0,23.651,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-25,0,0.5633565439495722,0.0,6.6412,0.0,24.268,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-26,0,0.07290041242514858,0.0,5.983,0.0,22.99,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-27,0,0.3859878963539147,0.0,6.558,0.0,24.65,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-28,0,-0.024656716565704586,0.0,6.447,0.0,25.31,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-29,0,0.6878130463452261,0.0,6.648,0.0,24.8,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-30,0,-0.9047544538822534,0.0,6.227,0.0,26.54,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-08-31,-2,-1.3228231903235337,0.0,6.325,0.0,28.13,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-09-01,0,-0.8119808564868612,0.0,6.764,0.0,29.07,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-09-02,0,-0.9871728429125345,0.0,6.768,0.0,29.72,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-09-03,-1,-1.186015851946168,12396.613270166057,6.954,-2802.537343326878,30.76,200000,172412.09736146952,-27587.902638530475,0.8620604868073476
2021-09-04,-1,-0.6832369075181641,12396.613270166057,7.175,-2802.537343326878,30.53,200000,174507.16530521103,-25492.834694788966,0.8725358265260552
2021-09-05,0,2.6307981610539968,0.0,8.97,0.0,29.49,200000,143861.3025827896,-56138.69741721041,0.719306512913948
2021-09-06,2,2.2931282512022215,0.0,9.035,0.0,29.23,200000,143861.3025827896,-56138.69741721041,0.719306512913948
2021-09-07,1,1.0116614408693971,-9412.54269712049,7.642,2637.720986116421,27.27,200000,143861.3025827896,-56138.69741721041,0.719306512913948
2021-09-08,2,1.3853481202634939,0.0,8.052,0.0,27.5,200000,147113.7692618022,-52886.2307381978,0.735568846309011
2021-09-09,0,0.8499809298284395,0.0,8.789,0.0,31.26,200000,147113.7692618022,-52886.2307381978,0.735568846309011
2021-09-10,0,0.7581104172161186,0.0,8.179,0.0,29.14,200000,147113.7692618022,-52886.2307381978,0.735568846309011
2021-09-11,2,1.3490683387483768,0.0,9.172,0.0,30.54,200000,147113.7692618022,-52886.2307381978,0.735568846309011
2021-09-12,1,1.061061042849311,-7771.461662007512,9.465,2294.3507370836273,32.06,200000,147113.7692618022,-52886.2307381978,0.735568846309011
2021-09-13,1,0.6911375336098619,-7771.461662007512,8.58,2294.3507370836273,29.98,200000,135463.7761577916,-64536.22384220839,0.6773188807889581
2021-09-14,1,1.128537449716699,-7771.461662007512,8.983,2294.3507370836273,29.84,200000,138274.46610438894,-61725.533895611065,0.6913723305219447
2021-09-15,1,0.9588732725054079,-7771.461662007512,9.098,2294.3507370836273,30.46,200000,140590.68165251164,-59409.318347488355,0.7029534082625581
2021-09-16,1,0.5928908195758426,-7771.461662007512,8.943,2294.3507370836273,30.94,200000,140487.3934487006,-59512.606551299396,0.702436967243503
2021-09-17,1,0.7188816204636113,-7771.461662007512,8.502,2294.3507370836273,28.82,200000,132196.155293138,-67803.844706862,0.66098077646569
2021-09-18,1,0.9138747467333297,-7771.461662007512,8.8,2294.3507370836273,29.01,200000,134947.97750846215,-65052.02249153785,0.6747398875423107
2021-09-19,2,2.110749300550159,0.0,9.67,0.0,27.4,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-20,2,3.2115782779016455,0.0,10.279,0.0,23.02,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-21,2,1.6409432033542477,0.0,8.53,0.0,22.37,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-22,2,1.5662667297652533,0.0,9.547,0.0,24.7,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-23,2,1.5284318159227088,0.0,9.867,0.0,25.15,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-24,0,0.7653962744882444,0.0,9.148,0.0,25.56,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-25,0,0.8955469052068736,0.0,8.918,0.0,24.23,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-26,1,1.11087648640927,-8777.455580249089,9.08,3369.9491191823145,23.65,200000,159398.59333732346,-40601.40666267654,0.7969929666866173
2021-09-27,2,1.4478039944409258,0.0,9.317,0.0,22.74,200000,164545.5040082984,-35454.49599170161,0.822727520041492
