date,statusList,zscore,ETCUSDT_position,ETCUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2021-02-24,0,-0.15915430551550963,0.0,11.8729,0.0,0.042694,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-25,0,-0.06607238631600984,0.0,11.039,0.0,0.039342,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-26,0,-0.5078004496901125,0.0,10.7153,0.0,0.039453,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-27,0,-0.4552671235906151,0.0,11.0991,0.0,0.040822,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-02-28,0,-0.9920099158921539,0.0,10.3656,0.0,0.039735,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-01,-2,-1.756707980004366,0.0,11.0783,0.0,0.045729,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-02,-2,-1.273458836920067,0.0,10.9081,0.0,0.043803,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-03,-2,-2.3655477964907283,0.0,11.2516,0.0,0.052864,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-04,-2,-2.123944825730067,0.0,11.0004,0.0,0.050284,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-05,-2,-2.0702424211217605,0.0,10.9437,0.0,0.05201,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-06,-2,-1.868254208401824,0.0,11.1134,0.0,0.053272,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-07,-2,-1.7573946427265086,0.0,11.5466,0.0,0.05667,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-08,-2,-2.1136079485919192,0.0,11.7082,0.0,0.065316,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-09,-2,-1.5514109703530443,0.0,12.3956,0.0,0.064429,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-10,-2,-1.3214595982243307,0.0,11.958,0.0,0.061343,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-11,-2,-1.482170764976912,0.0,12.2593,0.0,0.067237,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-12,-2,-1.3368444887375455,0.0,11.9365,0.0,0.065552,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-13,0,-0.6901174771590017,0.0,13.7733,0.0,0.067523,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-14,0,-0.9074728450229401,0.0,12.7214,0.0,0.066074,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-15,-2,-1.7295396666299994,0.0,12.156,0.0,0.078901,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-16,-2,-1.270531965475868,0.0,12.4297,0.0,0.074411,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-17,-2,-1.2628679558411111,0.0,12.5671,0.0,0.076673,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-18,-2,-1.356407850112836,0.0,12.169,0.0,0.077475,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-19,-2,-1.4407560915785813,0.0,12.2569,0.0,0.080765,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-20,-2,-1.7723784466207808,0.0,12.3108,0.0,0.089496,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-21,-2,-1.8802292634802549,0.0,11.9811,0.0,0.093802,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-22,-2,-1.650549313429639,0.0,11.6556,0.0,0.088369,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-23,0,-0.9999791986179001,0.0,12.2413,0.0,0.083028,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-24,-2,-1.369845242967562,0.0,11.292,0.0,0.0846,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-25,-1,-1.1245162080351792,6417.681029190212,11.0876,-881066.3453016195,0.080762,200000,142313.3603584988,-57686.63964150121,0.7115668017924939
2021-03-26,-2,-1.25849853311103,0.0,11.7593,0.0,0.090047,200000,146183.30502731726,-53816.694972682744,0.7309165251365863
2021-03-27,-1,-1.0586801220476105,6198.042222193275,11.7927,-826407.9655566581,0.088445,200000,146183.30502731726,-53816.694972682744,0.7309165251365863
2021-03-28,-1,-1.0486014985637786,6198.042222193275,11.8644,-826407.9655566581,0.090733,200000,148518.52607984215,-51481.47392015785,0.7425926303992108
2021-03-29,-1,-0.7108728245968026,6198.042222193275,12.6381,-826407.9655566581,0.092003,200000,154363.48946341005,-45636.51053658995,0.7718174473170503
2021-03-30,-1,-0.2937054964176448,6198.042222193275,13.016,-826407.9655566581,0.089331,200000,154497.5675352095,-45502.4324647905,0.7724878376760476
2021-03-31,0,0.4467532231764811,0.0,14.1287,0.0,0.087721,200000,131106.35902921075,-68893.64097078925,0.6555317951460538
2021-04-01,0,0.5886247352133209,0.0,14.315,0.0,0.088056,200000,131106.35902921075,-68893.64097078925,0.6555317951460538
2021-04-02,0,0.827021328882726,0.0,15.2454,0.0,0.094023,200000,131106.35902921075,-68893.64097078925,0.6555317951460538
2021-04-03,0,0.6774845244105903,0.0,13.571,0.0,0.087307,200000,131106.35902921075,-68893.64097078925,0.6555317951460538
2021-04-04,0,0.805837950355622,0.0,14.5489,0.0,0.092423,200000,131106.35902921075,-68893.64097078925,0.6555317951460538
2021-04-05,0,0.856760400655185,0.0,16.0744,0.0,0.102343,200000,131106.35902921075,-68893.64097078925,0.6555317951460538
2021-04-06,1,1.024319103283681,-3696.698200215722,17.7329,586301.3336666909,0.111808,200000,131106.35902921075,-68893.64097078925,0.6555317951460538
2021-04-07,2,2.340237128463955,0.0,19.1937,0.0,0.105908,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-08,2,1.332108624047407,0.0,19.6292,0.0,0.116636,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-09,0,0.03691025863279914,0.0,18.7707,0.0,0.125996,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-10,0,-0.359935715045587,0.0,20.4439,0.0,0.141922,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-11,0,-0.27508532909020444,0.0,20.3709,0.0,0.139394,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-12,0,0.09192507872596273,0.0,19.5225,0.0,0.128931,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-13,0,-0.8973419594177331,0.0,21.2069,0.0,0.153447,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-14,-2,-1.398271540575592,0.0,21.9193,0.0,0.168004,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-15,0,0.8362807418320626,0.0,28.6129,0.0,0.175601,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-16,0,0.7744473418267401,0.0,38.2734,0.0,0.234485,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-17,0,0.9565129162207032,0.0,37.7258,0.0,0.226425,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-18,0,-0.7752727057164709,0.0,37.0728,0.0,0.253321,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-19,0,-0.773621875868618,0.0,33.4166,0.0,0.228215,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-20,-2,-1.5880435005553313,0.0,33.739,0.0,0.251237,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-21,0,-0.9452142234276789,0.0,31.9236,0.0,0.226271,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-22,2,1.6632265780395168,0.0,33.5104,0.0,0.190174,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-23,0,0.5413272351857934,0.0,32.6158,0.0,0.202086,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-24,0,0.8471865358879658,0.0,29.6577,0.0,0.178425,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-25,2,1.2957546790860637,0.0,29.315,0.0,0.1683,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-26,1,1.1918064383440456,-2131.9980750756945,32.825,371281.43039078824,0.18849,200000,139965.67362871935,-60034.32637128065,0.6998283681435967
2021-04-27,1,0.5183347610428537,-2131.9980750756945,33.803,371281.43039078824,0.2081,200000,149331.5965961067,-50668.40340389329,0.7466579829805335
2021-04-28,2,1.4501018459863944,0.0,35.061,0.0,0.1984,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-04-29,2,1.5072632582922665,0.0,34.529,0.0,0.19127,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-04-30,2,1.3543488950668803,0.0,36.317,0.0,0.20098,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-01,2,2.7353204328754095,0.0,44.706,0.0,0.20422,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-02,2,1.9066308080917604,0.0,44.92,0.0,0.21488,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-03,2,2.6838992399928197,0.0,52.037,0.0,0.21084,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-04,2,3.63232776343691,0.0,69.249,0.0,0.18753,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-05,2,3.2423200553598064,0.0,93.962,0.0,0.20705,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-06,2,3.2600350825836513,0.0,133.864,0.0,0.21584,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-07,2,2.0270287930377733,0.0,119.763,0.0,0.2306,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-08,2,1.9994196771685713,0.0,127.317,0.0,0.2234,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-09,2,1.4003241426823916,0.0,117.904,0.0,0.23386,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-10,2,1.331086955016893,0.0,105.094,0.0,0.20262,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-11,2,1.2183042015449062,0.0,111.173,0.0,0.21269,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-12,1,1.0344894468183399,-829.7650615876975,84.996,423329.59888780274,0.1666,200000,141053.42234941587,-58946.577650584135,0.7052671117470793
2021-05-13,1,0.8023864136276452,-829.7650615876975,88.383,423329.59888780274,0.18222,200000,150476.24494764087,-49523.755052359134,0.7523812247382043
2021-05-14,1,1.087337291384285,-829.7650615876975,103.313,423329.59888780274,0.18674,200000,164778.08710411808,-35221.91289588192,0.8238904355205904
2021-05-15,1,0.9739970723277483,-829.7650615876975,95.088,423329.59888780274,0.17254,200000,151941.98916835245,-48058.01083164755,0.7597099458417622
2021-05-16,1,0.776614584899514,-829.7650615876975,93.859,423329.59888780274,0.17646,200000,152581.65993530137,-47418.34006469863,0.7629082996765069
2021-05-17,1,0.9115969631806992,-829.7650615876975,89.677,423329.59888780274,0.15775,200000,141191.08565255086,-58808.91434744914,0.7059554282627543
2021-05-18,1,0.7009486176890244,-829.7650615876975,88.577,423329.59888780274,0.16183,200000,142005.5288482666,-57994.47115173339,0.710027644241333
2021-05-19,1,0.7423480676537904,-829.7650615876975,59.436,423329.59888780274,0.10533,200000,93907.22285137864,-106092.77714862136,0.46953611425689323
2021-05-20,1,0.676475561041329,-829.7650615876975,73.744,423329.59888780274,0.13077,200000,116549.00634828112,-83450.99365171888,0.5827450317414056
2021-05-21,1,0.8683819382252882,-829.7650615876975,64.167,423329.59888780274,0.10813,200000,99018.1642346359,-100981.8357653641,0.4950908211731795
2021-05-22,1,0.8203432279896604,-829.7650615876975,58.498,423329.59888780274,0.09944,200000,90635.49188616022,-109364.50811383978,0.4531774594308011
2021-05-23,1,1.0639520316497957,-829.7650615876975,51.553,423329.59888780274,0.08638,200000,79344.08897195896,-120655.91102804104,0.39672044485979485
2021-05-24,2,2.2054752507779813,0.0,73.711,0.0,0.1124,200000,154633.98788911762,-45366.01211088238,0.7731699394455881
2021-05-25,2,2.544944221502423,0.0,78.364,0.0,0.11267,200000,154633.98788911762,-45366.01211088238,0.7731699394455881
2021-05-26,0,0.7505319819346824,0.0,79.886,0.0,0.13306,200000,154633.98788911762,-45366.01211088238,0.7731699394455881
2021-05-27,0,0.7155123671803292,0.0,74.596,0.0,0.1238,200000,154633.98788911762,-45366.01211088238,0.7731699394455881
2021-05-28,1,1.1617062399625622,-1133.6968862381973,68.199,714905.1682344781,0.10815,200000,154633.98788911762,-45366.01211088238,0.7731699394455881
2021-05-29,2,1.3701074317930122,0.0,64.293,0.0,0.09896,200000,156775.74634754605,-43224.25365245395,0.7838787317377303
2021-05-30,0,0.644468407076274,0.0,66.124,0.0,0.10752,200000,156775.74634754605,-43224.25365245395,0.7838787317377303
2021-05-31,0,-0.5266052171387732,0.0,70.019,0.0,0.12588,200000,156775.74634754605,-43224.25365245395,0.7838787317377303
2021-06-01,0,-0.49898024152197906,0.0,67.765,0.0,0.12068,200000,156775.74634754605,-43224.25365245395,0.7838787317377303
2021-06-02,-1,-1.0284668872125748,1145.9712757302023,68.403,-623461.9674999843,0.12573,200000,156775.74634754605,-43224.25365245395,0.7838787317377303
2021-06-03,-2,-2.020728628590121,0.0,69.864,0.0,0.14323,200000,166012.06674495398,-33987.933255046024,0.8300603337247698
2021-06-04,-2,-1.5831566811722173,0.0,64.72,0.0,0.12902,200000,166012.06674495398,-33987.933255046024,0.8300603337247698
2021-06-05,-2,-1.4644881466416733,0.0,63.122,0.0,0.12534,200000,166012.06674495398,-33987.933255046024,0.8300603337247698
2021-06-06,-2,-1.3590089839381723,0.0,64.086,0.0,0.12766,200000,166012.06674495398,-33987.933255046024,0.8300603337247698
2021-06-07,-2,-1.204751711941962,0.0,58.01,0.0,0.11458,200000,166012.06674495398,-33987.933255046024,0.8300603337247698
2021-06-08,-1,-1.1743380167283652,1464.441935965791,56.681,-735543.0515948337,0.11285,200000,166012.06674495398,-33987.933255046024,0.8300603337247698
2021-06-09,-1,-0.8345943959434388,1464.441935965791,62.32,-735543.0515948337,0.11996,200000,179499.76591870433,-20500.234081295668,0.8974988295935217
2021-06-10,-1,-0.8056429069530295,1464.441935965791,57.894,-735543.0515948337,0.11204,200000,167192.6449414887,-32807.35505851131,0.8359632247074434
2021-06-11,-1,-0.3541542870704757,1464.441935965791,56.865,-735543.0515948337,0.10482,200000,160375.1133568652,-39624.886643134814,0.8018755667843259
2021-06-12,-1,-0.6583808908267919,1464.441935965791,55.195,-735543.0515948337,0.10624,200000,158973.96645706697,-41026.03354293303,0.7948698322853348
2021-06-13,-1,-0.5005974988827019,1464.441935965791,58.998,-735543.0515948337,0.11244,200000,169103.60605943284,-30896.393940567155,0.8455180302971642
2021-06-14,-1,-0.45723158773880684,1464.441935965791,59.304,-735543.0515948337,0.11334,200000,170213.71403827373,-29786.285961726273,0.8510685701913686
2021-06-15,-1,-0.40989831331732723,1464.441935965791,58.154,-735543.0515948337,0.11135,200000,167065.87513923936,-32934.12486076064,0.8353293756961968
2021-06-16,-1,-0.49548080873659966,1464.441935965791,55.351,-735543.0515948337,0.10752,200000,160143.91450511903,-39856.08549488097,0.8007195725255951
2021-06-17,-1,-0.34425469867897374,1464.441935965791,55.552,-735543.0515948337,0.10726,200000,160247.02614083348,-39752.97385916652,0.8012351307041674
2021-06-18,0,0.08760764019476225,0.0,52.568,0.0,0.09957,200000,162267.30470240186,-37732.69529759814,0.8113365235120094
2021-06-19,0,0.3485154164450456,0.0,50.864,0.0,0.09639,200000,162267.30470240186,-37732.69529759814,0.8113365235120094
2021-06-20,0,-0.07925384120705035,0.0,50.956,0.0,0.0984,200000,162267.30470240186,-37732.69529759814,0.8113365235120094
2021-06-21,2,1.38783824263573,0.0,39.461,0.0,0.07332,200000,162267.30470240186,-37732.69529759814,0.8113365235120094
2021-06-22,0,-0.52815318084522,0.0,36.545,0.0,0.07176,200000,162267.30470240186,-37732.69529759814,0.8113365235120094
2021-06-23,2,1.377603865587398,0.0,40.763,0.0,0.07614,200000,162267.30470240186,-37732.69529759814,0.8113365235120094
2021-06-24,1,1.1717506480500146,-1880.2264687075833,43.151,1004502.3195642062,0.08077,200000,162267.30470240186,-37732.69529759814,0.8113365235120094
2021-06-25,2,1.8721781926840977,0.0,39.35,0.0,0.07209,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-06-26,2,1.8228574027495275,0.0,40.555,0.0,0.074,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-06-27,2,1.2308591706503937,0.0,42.307,0.0,0.07806,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-06-28,2,1.4404369989194301,0.0,43.351,0.0,0.07942,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-06-29,2,3.77635259275159,0.0,56.829,0.0,0.09008,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-06-30,2,2.733320496749802,0.0,57.551,0.0,0.09134,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-01,2,2.2180043306248587,0.0,53.076,0.0,0.08424,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-02,2,1.7122794183073968,0.0,53.737,0.0,0.08655,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-03,2,2.026734428222801,0.0,56.877,0.0,0.08736,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-04,2,1.604498077765409,0.0,56.363,0.0,0.08778,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-05,2,1.4466944930474859,0.0,53.683,0.0,0.08342,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-06,2,1.353948511949474,0.0,54.649,0.0,0.08446,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-07,0,0.9932942779793636,0.0,52.813,0.0,0.0834,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-08,1,1.1821845587764996,-1655.9160319041628,49.471,1076900.5128740743,0.07607,200000,163839.64402866166,-36160.355971338344,0.8191982201433083
2021-07-09,1,1.067319732703235,-1655.9160319041628,50.084,1076900.5128740743,0.07703,200000,165888.54504857803,-34111.45495142197,0.8294427252428902
2021-07-10,1,0.9137084027554074,-1655.9160319041628,49.135,1076900.5128740743,0.07597,200000,163175.56619065447,-36824.43380934553,0.8158778309532724
2021-07-11,1,0.702352404081784,-1655.9160319041628,49.704,1076900.5128740743,0.07768,200000,165959.2822898226,-34040.717710177414,0.829796411449113
2021-07-12,1,0.5597970583371363,-1655.9160319041628,47.689,1076900.5128740743,0.07495,200000,159682.67308538948,-40317.326914610516,0.7984133654269474
2021-07-13,1,0.22605266364185875,-1655.9160319041628,45.544,1076900.5128740743,0.07294,200000,153966.16316607816,-46033.83683392184,0.7698308158303908
2021-07-14,1,0.23722309478051715,-1655.9160319041628,45.61,1076900.5128740743,0.07256,200000,153666.23142929169,-46333.768570708315,0.7683311571464584
2021-07-15,0,0.08208531281966618,0.0,43.235,0.0,0.06904,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-16,0,0.11861047086033025,0.0,41.153,0.0,0.06521,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-17,0,0.040008621509227855,0.0,41.459,0.0,0.0655,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-18,-2,-1.5845396127826084,0.0,41.88,0.0,0.06755,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-19,2,2.716464758405236,0.0,41.582,0.0,0.0618,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-20,2,2.546045789673569,0.0,39.311,0.0,0.05773,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-21,0,0.5167090683658836,0.0,42.905,0.0,0.06605,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-22,0,-0.1350970516720471,0.0,43.395,0.0,0.06777,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-23,0,0.2186748572783815,0.0,45.814,0.0,0.07099,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-24,2,2.2725802043249193,0.0,49.414,0.0,0.07219,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-25,0,0.3692540154250037,0.0,48.433,0.0,0.07438,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-26,-1,-1.0654416294471716,1665.0193523164994,48.373,-1038715.2583132064,0.07754,200000,161083.96225921204,-38916.03774078796,0.8054198112960602
2021-07-27,-2,-2.353508357021485,0.0,49.515,0.0,0.08396,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-07-28,-2,-1.8103916263747935,0.0,49.275,0.0,0.08283,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-07-29,-2,-1.5040496192651922,0.0,49.379,0.0,0.08266,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-07-30,-2,-1.4832974610411527,0.0,50.963,0.0,0.08596,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-07-31,-2,-1.8873122837294816,0.0,51.324,0.0,0.08962,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-08-01,-2,-1.2998684127337592,0.0,50.245,0.0,0.08574,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-08-02,0,-0.9077230620113008,0.0,51.325,0.0,0.08606,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-08-03,-2,-1.29995576255913,0.0,49.451,0.0,0.0854,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-08-04,-1,-1.0745417202455974,1607.8317639719771,51.576,-937965.513614056,0.08841,200000,165851.0621172374,-34148.937882762606,0.829255310586187
2021-08-05,-1,-1.1305935192613428,1607.8317639719771,52.431,-937965.513614056,0.09082,200000,169486.2551632433,-30513.744836756698,0.8474312758162166
2021-08-06,-2,-1.6483929479255608,0.0,53.1,0.0,0.09665,200000,171129.5623411239,-28870.437658876093,0.8556478117056195
2021-08-07,0,-0.7106402966369154,0.0,60.587,0.0,0.10371,200000,171129.5623411239,-28870.437658876093,0.8556478117056195
2021-08-08,-1,-1.1292850368267582,1499.3478161239566,57.068,-844667.1388999205,0.1013,200000,171129.5623411239,-28870.437658876093,0.8556478117056195
2021-08-09,-1,-1.1837266203956858,1499.3478161239566,59.034,-844667.1388999205,0.10574,200000,177827.60224433924,-22172.397755660757,0.8891380112216962
2021-08-10,-1,-1.1902838462670546,1499.3478161239566,58.884,-844667.1388999205,0.10633,200000,178101.0536838716,-21898.946316128393,0.8905052684193581
2021-08-11,-2,-1.2431120769057946,0.0,60.721,0.0,0.11096,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-12,0,-0.8189301168200495,0.0,60.0,0.0,0.10725,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-13,-2,-1.7379334896006942,0.0,64.264,0.0,0.12083,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-14,-2,-2.204733119943128,0.0,67.268,0.0,0.13014,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-15,-2,-1.298892763581075,0.0,74.989,0.0,0.13937,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-16,-2,-1.228095210431534,0.0,69.036,0.0,0.12869,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-17,-2,-1.2666967823409079,0.0,62.891,0.0,0.11816,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-18,-1,-1.055595944463769,1358.9248915639569,63.952,-726942.4062341963,0.11955,200000,173811.92933059632,-26188.070669403678,0.8690596466529816
2021-08-19,-2,-1.6830167501857702,0.0,67.054,0.0,0.13013,200000,177287.59497492271,-22712.405025077285,0.8864379748746136
2021-08-20,-1,-1.0432777247858358,1262.732157941045,70.2,-666745.3741065164,0.13295,200000,177287.59497492271,-22712.405025077285,0.8864379748746136
2021-08-21,-1,-1.0046742043288217,1262.732157941045,67.512,-666745.3741065164,0.12822,200000,170739.66531485337,-29260.334685146634,0.8536983265742668
2021-08-22,-1,-0.9784809309649903,1262.732157941045,67.359,-666745.3741065164,0.12817,200000,170513.13002598306,-29486.86997401694,0.8525656501299153
2021-08-23,-1,-1.1861033291198106,1262.732157941045,68.257,-666745.3741065164,0.13164,200000,173960.6699519637,-26039.330048036296,0.8698033497598185
2021-08-24,-1,-1.1266225349828611,1262.732157941045,62.832,-666745.3741065164,0.12128,200000,160202.86591939005,-39797.13408060995,0.8010143295969503
2021-08-25,-2,-1.8215595902350072,0.0,63.773,0.0,0.1275,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-08-26,0,-0.9557092475759887,0.0,59.77,0.0,0.11591,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-08-27,-2,-1.6573136873542749,0.0,64.09,0.0,0.12803,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-08-28,0,-0.4885253119409899,0.0,64.19,0.0,0.12328,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-08-29,0,-0.9332357519821034,0.0,63.23,0.0,0.12352,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-08-30,0,0.19082913849383507,0.0,61.83,0.0,0.11709,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-08-31,0,-0.3307338891835619,0.0,63.8,0.0,0.12282,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-01,-2,-1.7406846225638892,0.0,68.75,0.0,0.13728,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-02,-2,-2.919595491339861,0.0,67.61,0.0,0.14307,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-03,-2,-1.6098756443264717,0.0,69.98,0.0,0.14294,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-04,-2,-2.077017874269849,0.0,68.81,0.0,0.14477,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-05,-2,-1.7065138022552078,0.0,73.54,0.0,0.15391,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-06,0,-0.9745171095350997,0.0,73.48,0.0,0.14998,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-07,-2,-1.2120028844836062,0.0,59.36,0.0,0.12286,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-08,0,-0.4764696867394624,0.0,58.71,0.0,0.11837,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-09,0,-0.9929951257492622,0.0,58.92,0.0,0.12163,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-10,0,-0.05622183225253076,0.0,56.31,0.0,0.11252,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-11,0,-0.33709885559121106,0.0,57.08,0.0,0.11549,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-12,0,-0.8288919492916589,0.0,58.07,0.0,0.11984,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-13,0,-0.0973853579375498,0.0,55.72,0.0,0.11245,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-14,0,-0.665925109292484,0.0,57.14,0.0,0.11764,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-15,0,-0.6438208847637363,0.0,59.18,0.0,0.12206,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-16,0,0.1535299693837227,0.0,57.99,0.0,0.11669,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
2021-09-17,1,1.0156234118257255,-1602.9048700628682,56.7,815475.1559673812,0.11145,200000,181769.41226512927,-18230.58773487073,0.9088470613256463
