date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-03-04,-1,-0.2471536658005368,11148.482198723243,5.685,-2795464.416126016,0.02055,200000,120825.91505113125,-79174.08494886875,0.6041295752556562
2021-03-05,0,0.017961337305202794,0.0,6.588,0.0,0.02328,200000,107420.34699816452,-92579.65300183548,0.5371017349908226
2021-03-06,0,-0.01277898142466722,0.0,6.315,0.0,0.02257,200000,107420.34699816452,-92579.65300183548,0.5371017349908226
2021-03-07,0,-0.4496826528830436,0.0,6.35,0.0,0.02394,200000,107420.34699816452,-92579.65300183548,0.5371017349908226
2021-03-08,0,-0.5084353929851034,0.0,6.314,0.0,0.02414,200000,107420.34699816452,-92579.65300183548,0.5371017349908226
2021-03-09,-1,-1.0731188856863147,8190.023406386438,6.558,-1995918.7476433392,0.02691,200000,107420.34699816452,-92579.65300183548,0.5371017349908226
2021-03-10,-2,-1.9940159630891745,0.0,6.23,0.0,0.02952,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-11,-2,-2.24178388025961,0.0,6.142,0.0,0.03248,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-12,-2,-1.8091020088227687,0.0,5.837,0.0,0.03015,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-13,-2,-1.914131172294973,0.0,6.122,0.0,0.0343,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-14,-2,-1.6768938099491582,0.0,5.832,0.0,0.03254,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-15,-2,-2.220941755780643,0.0,5.95,0.0,0.0428,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-16,-2,-2.1424356370503497,0.0,6.368,0.0,0.05222,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-17,-2,-1.9825389769266906,0.0,6.208,0.0,0.05506,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-18,-2,-1.598940635155209,0.0,6.372,0.0,0.05155,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-19,-2,-1.3364644292865249,0.0,7.005,0.0,0.05399,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-20,-1,-1.144332320600001,8650.864411613531,6.665,-1159654.2900926024,0.04972,200000,115316.02260680837,-84683.97739319163,0.5765801130340419
2021-03-21,-1,-1.139339036650756,8650.864411613531,6.596,-1159654.2900926024,0.05201,200000,117374.72128671911,-82625.27871328089,0.5868736064335955
2021-03-22,-1,-0.8052669465256292,8650.864411613531,6.538,-1159654.2900926024,0.04595,200000,109845.46615288434,-90154.53384711566,0.5492273307644218
2021-03-23,-1,-0.5254103182460078,8650.864411613531,6.999,-1159654.2900926024,0.04504,200000,112778.2292426539,-87221.7707573461,0.5638911462132695
2021-03-24,-1,-0.29348274610712355,8650.864411613531,7.226,-1159654.2900926024,0.0438,200000,113304.00414437536,-86695.99585562464,0.5665200207218768
2021-03-25,0,0.47189739883376425,0.0,8.225,0.0,0.04063,200000,91279.41662774951,-108720.58337225049,0.4563970831387475
2021-03-26,0,0.23723263166288194,0.0,8.635,0.0,0.04693,200000,91279.41662774951,-108720.58337225049,0.4563970831387475
2021-03-27,0,0.3915242390210588,0.0,8.535,0.0,0.0461,200000,91279.41662774951,-108720.58337225049,0.4563970831387475
2021-03-28,-1,-1.1545296588863372,5561.070831470056,8.207,-665495.8925907663,0.06858,200000,91279.41662774951,-108720.58337225049,0.4563970831387475
2021-03-29,-1,-0.6884840043737408,5561.070831470056,8.753,-665495.8925907663,0.06496,200000,91906.66617055358,-108093.33382944642,0.45953333085276793
2021-03-30,-1,-0.627434549544019,5561.070831470056,8.76,-665495.8925907663,0.0652,200000,92105.31268059564,-107894.68731940436,0.46052656340297826
2021-03-31,0,0.0004466342753546854,0.0,9.389,0.0,0.06232,200000,80540.22661733371,-119459.77338266629,0.40270113308666855
2021-04-01,0,0.21446784246131712,0.0,10.032,0.0,0.06505,200000,80540.22661733371,-119459.77338266629,0.40270113308666855
2021-04-02,0,0.2992577178120759,0.0,10.178,0.0,0.06568,200000,80540.22661733371,-119459.77338266629,0.40270113308666855
2021-04-03,0,0.6101879582436016,0.0,9.749,0.0,0.06045,200000,80540.22661733371,-119459.77338266629,0.40270113308666855
2021-04-04,-1,-1.0495107706978535,3739.1005857629393,10.77,-447445.7034296318,0.09,200000,80540.22661733371,-119459.77338266629,0.40270113308666855
2021-04-05,-2,-2.394307477811281,0.0,11.838,0.0,0.16143,200000,108507.91378771748,-91492.08621228252,0.5425395689385875
2021-04-06,0,-0.8731006305471782,0.0,15.252,0.0,0.12899,200000,108507.91378771748,-91492.08621228252,0.5425395689385875
2021-04-07,0,-0.003674532406264396,0.0,15.695,0.0,0.10868,200000,108507.91378771748,-91492.08621228252,0.5425395689385875
2021-04-08,-2,-1.4459915666948169,0.0,16.809,0.0,0.16899,200000,108507.91378771748,-91492.08621228252,0.5425395689385875
2021-04-09,0,-0.9964693183053397,0.0,15.745,0.0,0.14176,200000,108507.91378771748,-91492.08621228252,0.5425395689385875
2021-04-10,0,-0.7732745965475718,0.0,15.907,0.0,0.13568,200000,108507.91378771748,-91492.08621228252,0.5425395689385875
2021-04-11,-1,-1.151154492133222,3631.4562847295006,14.94,-370536.5175103042,0.14642,200000,108507.91378771748,-91492.08621228252,0.5425395689385875
2021-04-12,-1,-0.7982732064701538,3631.4562847295006,14.51,-370536.5175103042,0.13076,200000,101143.78572107243,-98856.21427892757,0.5057189286053622
2021-04-13,-1,-0.43127714728721134,3631.4562847295006,15.052,-370536.5175103042,0.12438,200000,100748.01204568008,-99251.98795431992,0.5037400602284003
2021-04-14,-1,-0.4014251937720818,3631.4562847295006,15.895,-370536.5175103042,0.13306,200000,107025.5866656965,-92974.4133343035,0.5351279333284824
2021-04-15,0,0.2897450632966587,0.0,17.62,0.0,0.12981,200000,92620.99938879626,-107379.00061120374,0.46310499694398133
2021-04-16,0,0.15785559184039397,0.0,18.348,0.0,0.14225,200000,92620.99938879626,-107379.00061120374,0.46310499694398133
2021-04-17,0,-0.10425292185455902,0.0,17.246,0.0,0.13962,200000,92620.99938879626,-107379.00061120374,0.46310499694398133
2021-04-18,2,1.446569693511914,0.0,18.38,0.0,0.11485,200000,92620.99938879626,-107379.00061120374,0.46310499694398133
2021-04-19,2,1.9557493147740705,0.0,18.299,0.0,0.102,200000,92620.99938879626,-107379.00061120374,0.46310499694398133
2021-04-20,2,1.4459167436356313,0.0,17.496,0.0,0.10363,200000,92620.99938879626,-107379.00061120374,0.46310499694398133
2021-04-21,1,1.127939858559674,-2933.4578890478324,15.787,472556.11933059315,0.098,200000,92620.99938879626,-107379.00061120374,0.46310499694398133
2021-04-22,1,1.0194106928781461,-2933.4578890478324,13.361,472556.11933059315,0.08429,200000,79025.6861539438,-120974.3138460562,0.39512843076971893
2021-04-23,1,1.1817776081580658,-2933.4578890478324,13.052,472556.11933059315,0.07999,200000,76087.25635310645,-123912.74364689355,0.38043628176553224
2021-04-24,1,1.167482435765727,-2933.4578890478324,11.668,472556.11933059315,0.07019,200000,67396.30066522444,-132603.69933477556,0.3369815033261222
2021-04-25,1,0.6523563415919273,-2933.4578890478324,11.938,472556.11933059315,0.07783,200000,71798.6630469531,-128201.3369530469,0.3589933152347655
2021-04-26,0,0.09669267344771948,0.0,14.025,0.0,0.09973,200000,86634.72450185206,-113365.27549814794,0.4331736225092603
2021-04-27,0,-0.6628093394007256,0.0,14.913,0.0,0.1236,200000,86634.72450185206,-113365.27549814794,0.4331736225092603
2021-04-28,-2,-1.4535038446264117,0.0,14.347,0.0,0.14151,200000,86634.72450185206,-113365.27549814794,0.4331736225092603
2021-04-29,-1,-1.0918857756553106,3048.3717277217474,14.21,-335897.660134352,0.12896,200000,86634.72450185206,-113365.27549814794,0.4331736225092603
2021-04-30,-1,-0.8476013240865046,3048.3717277217474,15.021,-335897.660134352,0.12936,200000,89241.31303708814,-110758.68696291186,0.44620656518544066
2021-05-01,-1,-0.8017553733569355,3048.3717277217474,15.126,-335897.660134352,0.12723,200000,88845.93005241276,-111154.06994758724,0.44422965026206385
2021-05-02,-1,-1.0177049762595969,3048.3717277217474,15.237,-335897.660134352,0.13354,200000,91303.81354963762,-108696.18645036238,0.45651906774818807
2021-05-03,-1,-0.5402568675947268,3048.3717277217474,15.754,-335897.660134352,0.12537,200000,90135.53784957211,-109864.46215042789,0.45067768924786056
2021-05-04,-1,-0.40262101647113413,3048.3717277217474,13.793,-335897.660134352,0.1065,200000,77819.29204477454,-122180.70795522546,0.3890964602238727
2021-05-05,0,0.7041672050486907,0.0,17.768,0.0,0.11368,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-06,2,2.6945898432851494,0.0,24.776,0.0,0.10978,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-07,2,2.553668948810744,0.0,26.732,0.0,0.10888,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-08,2,2.0790734364174828,0.0,25.673,0.0,0.10555,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-09,2,2.0294628893676467,0.0,27.365,0.0,0.10691,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-10,2,1.5084986877143376,0.0,23.534,0.0,0.09827,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-11,2,1.6995720653218123,0.0,26.51,0.0,0.10109,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-12,2,1.3871453065531758,0.0,20.008,0.0,0.07877,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-13,1,1.0824209327392442,-1699.9350795824557,20.782,411556.9760470945,0.08584,200000,70656.10164776519,-129343.89835223481,0.35328050823882595
2021-05-14,1,0.9789663775920241,-1699.9350795824557,21.944,411556.9760470945,0.091,200000,74755.06020664301,-125244.93979335699,0.3737753010332151
2021-05-15,1,0.9085050586490354,-1699.9350795824557,19.938,411556.9760470945,0.08231,200000,67768.56031515135,-132231.43968484865,0.33884280157575675
2021-05-16,1,0.683440429859615,-1699.9350795824557,19.315,411556.9760470945,0.08309,200000,67030.51520188822,-132969.48479811178,0.33515257600944115
2021-05-17,1,0.6216994652942072,-1699.9350795824557,17.42,411556.9760470945,0.07467,200000,60343.82848776293,-139656.17151223708,0.3017191424388146
2021-05-18,1,0.6448176435941428,-1699.9350795824557,18.053,411556.9760470945,0.07537,200000,61707.97727637159,-138292.0227236284,0.3085398863818579
2021-05-19,1,0.55921240547369,-1699.9350795824557,10.861,411556.9760470945,0.04546,200000,37172.37503044597,-162827.62496955402,0.18586187515222996
2021-05-20,1,0.8760572851835272,-1699.9350795824557,13.621,411556.9760470945,0.0522,200000,44638.08986865096,-155361.91013134905,0.22319044934325472
2021-05-21,1,0.7602398948148988,-1699.9350795824557,11.104,411556.9760470945,0.04295,200000,36552.4512449063,-163447.5487550937,0.18276225622453146
2021-05-22,1,0.3438282608459732,-1699.9350795824557,9.698,411556.9760470945,0.03999,200000,32944.13387391396,-167055.86612608604,0.16472066936956975
2021-05-23,0,0.05744194439662426,0.0,8.109,0.0,0.03438,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-24,0,-0.1898146356845553,0.0,11.282,0.0,0.04799,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-25,0,-0.47826351457206095,0.0,11.604,0.0,0.04864,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-26,-2,-1.4141571016088788,0.0,12.605,0.0,0.05483,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-27,0,-0.9867105735769692,0.0,14.614,0.0,0.06268,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-28,-2,-1.3575025002858816,0.0,12.116,0.0,0.05315,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-29,0,-0.49563018541520554,0.0,11.254,0.0,0.04764,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-30,0,-0.9533749404336319,0.0,11.412,0.0,0.04941,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-05-31,0,-0.6826207530573769,0.0,12.402,0.0,0.0532,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-01,0,-0.6980701046824548,0.0,11.87,0.0,0.0511,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-02,0,-0.42373988429908516,0.0,12.096,0.0,0.05164,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-03,-2,-1.3048797625553612,0.0,12.41,0.0,0.05505,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-04,0,-0.5166794353950789,0.0,11.296,0.0,0.0487,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-05,-2,-1.5053769268328723,0.0,10.927,0.0,0.04927,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-06,-2,-2.7321973080508917,0.0,11.07,0.0,0.05515,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-07,-2,-2.1420480421754333,0.0,9.701,0.0,0.048,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-08,-2,-2.511044592016269,0.0,9.376,0.0,0.05043,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-09,-2,-3.3692373782564355,0.0,9.934,0.0,0.07322,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-10,-2,-2.3816473345514657,0.0,9.73,0.0,0.06629,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-11,-2,-1.4795235505875837,0.0,9.06,0.0,0.05394,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-12,-2,-1.4827497737916773,0.0,8.578,0.0,0.05305,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-13,-2,-1.329093617632604,0.0,9.243,0.0,0.05724,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-14,-1,-1.068247332887151,3727.8079323080296,9.428,-620621.1051704063,0.05663,200000,70291.54637160021,-129708.45362839979,0.3514577318580011
2021-06-15,-1,-1.0317837721620564,3727.8079323080296,9.257,-620621.1051704063,0.05646,200000,69548.58562729656,-130451.41437270344,0.3477429281364828
2021-06-16,-1,-0.9225904872148812,3727.8079323080296,8.694,-620621.1051704063,0.05289,200000,65234.2124159488,-134765.7875840512,0.326171062079744
2021-06-17,-1,-0.7889480109595204,3727.8079323080296,8.632,-620621.1051704063,0.05197,200000,64432.11690738893,-135567.88309261107,0.3221605845369446
2021-06-18,-1,-0.7344421088735412,3727.8079323080296,8.02,-620621.1051704063,0.04856,200000,60034.38048418533,-139965.61951581467,0.3001719024209266
2021-06-19,-1,-0.8266916405680015,3727.8079323080296,7.672,-620621.1051704063,0.04822,200000,58526.09214798419,-141473.9078520158,0.29263046073992094
2021-06-20,-1,-0.99209435995005,3727.8079323080296,7.545,-620621.1051704063,0.05012,200000,59231.840640404844,-140768.15935959516,0.29615920320202427
2021-06-21,-1,-0.9844810362231241,3727.8079323080296,5.478,-620621.1051704063,0.03702,200000,43396.32516659182,-156603.67483340818,0.2169816258329591
2021-06-22,-1,-1.1073013771508362,3727.8079323080296,4.997,-620621.1051704063,0.03522,200000,40486.13156184493,-159513.86843815507,0.20243065780922465
2021-06-23,-1,-0.8190674201586239,3727.8079323080296,5.898,-620621.1051704063,0.03983,200000,46705.94980369003,-153294.05019630998,0.23352974901845014
2021-06-24,-1,-0.6168165563072413,3727.8079323080296,6.175,-620621.1051704063,0.04062,200000,48228.84327402399,-151771.156725976,0.24114421637011996
2021-06-25,-1,-0.3574854302708785,3727.8079323080296,5.512,-620621.1051704063,0.03534,200000,42480.42717960401,-157519.572820396,0.21240213589802004
2021-06-26,0,0.3000933246146307,0.0,5.822,0.0,0.03531,200000,70502.37981326992,-129497.62018673008,0.3525118990663496
2021-06-27,0,0.5957504869243176,0.0,6.16,0.0,0.03726,200000,70502.37981326992,-129497.62018673008,0.3525118990663496
2021-06-28,1,1.0031801016007078,-5575.073526274704,6.323,932571.1615511894,0.0378,200000,70502.37981326992,-129497.62018673008,0.3525118990663496
2021-06-29,2,2.8188884543369452,0.0,7.566,0.0,0.03963,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-06-30,2,2.303194547620153,0.0,7.68,0.0,0.04022,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-07-01,2,2.1013632851040196,0.0,7.062,0.0,0.0365,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-07-02,2,1.9514845385357524,0.0,7.06,0.0,0.03592,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-07-03,2,1.8463222321218093,0.0,7.251,0.0,0.03626,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-07-04,2,1.6973835919381752,0.0,7.395,0.0,0.03664,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-07-05,0,0.7320513057266697,0.0,6.952,0.0,0.03767,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-07-06,1,1.0467523760076687,-5282.935048192458,7.167,1017817.0830751439,0.0372,200000,75725.5909807907,-124274.4090192093,0.3786279549039535
2021-07-07,1,0.6875600190810476,-5282.935048192458,7.086,1017817.0830751439,0.03796,200000,76071.21422502422,-123928.78577497578,0.38035607112512104
2021-07-08,1,0.38736991500919743,-5282.935048192458,6.495,1017817.0830751439,0.0358,200000,70750.51471210016,-129249.48528789984,0.3537525735605008
2021-07-09,0,-0.7988586321498758,0.0,6.776,0.0,0.04307,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-10,0,-0.5423325430934999,0.0,6.639,0.0,0.04061,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-11,-2,-1.4296985853724324,0.0,6.7,0.0,0.046,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-12,-2,-1.9226500426722,0.0,6.548,0.0,0.04884,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-13,-2,-2.239373094363303,0.0,6.212,0.0,0.0516,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-14,-2,-1.7990906394345068,0.0,6.2,0.0,0.04923,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-15,-2,-1.5475211498755062,0.0,5.92,0.0,0.0461,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-16,-1,-1.113620542301105,6122.049303481942,5.528,-842067.3936215022,0.04019,200000,67685.37709929634,-132314.62290070366,0.3384268854964817
2021-07-17,-1,-0.6828184153509883,6122.049303481942,5.565,-842067.3936215022,0.03752,200000,65663.57298255576,-134336.42701744422,0.3283178649127789
2021-07-18,-1,-0.791215829367654,6122.049303481942,5.67,-842067.3936215022,0.03945,200000,67931.57822911086,-132068.42177088914,0.33965789114555434
2021-07-19,-1,-0.6161349360708086,6122.049303481942,5.314,-842067.3936215022,0.03623,200000,63040.67166961006,-136959.32833038992,0.31520335834805036
2021-07-20,-1,-0.6283844182397188,6122.049303481942,4.977,-842067.3936215022,0.0345,200000,59520.76446337145,-140479.23553662855,0.2976038223168572
2021-07-21,-1,-0.7117742943054752,6122.049303481942,5.388,-842067.3936215022,0.03856,200000,65455.720345205824,-134544.27965479417,0.3272786017260292
2021-07-22,-1,-0.38628988190011543,6122.049303481942,5.6,-842067.3936215022,0.03821,200000,66458.87120977648,-133541.1287902235,0.33229435604888247
2021-07-23,0,-0.18796889458115537,0.0,5.87,0.0,0.03926,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-24,0,0.12108342096133026,0.0,6.088,0.0,0.03952,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-25,0,0.26553163933556806,0.0,6.213,0.0,0.04004,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-26,0,0.5248466058652042,0.0,6.312,0.0,0.04022,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-27,0,0.627179105290505,0.0,6.514,0.0,0.0419,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-28,2,1.3453282790375194,0.0,6.638,0.0,0.04104,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-29,2,1.292757473399024,0.0,6.766,0.0,0.04185,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-30,2,2.121662594628865,0.0,7.228,0.0,0.04142,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-07-31,2,2.4645510729978213,0.0,7.986,0.0,0.04235,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-01,2,1.388764169887768,0.0,7.332,0.0,0.04216,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-02,2,2.0961632451651644,0.0,7.986,0.0,0.04188,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-03,2,1.8251031228154084,0.0,7.779,0.0,0.04096,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-04,2,1.4754435873380558,0.0,7.993,0.0,0.04293,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-05,0,0.8923942752756646,0.0,8.133,0.0,0.04581,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-06,2,1.2932432126386162,0.0,8.752,0.0,0.0468,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-07,2,2.39050084995867,0.0,10.89,0.0,0.0502,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-08,2,2.289643253974555,0.0,10.247,0.0,0.04535,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-09,2,1.70297988133809,0.0,10.755,0.0,0.04939,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-10,2,1.375345073093697,0.0,10.689,0.0,0.05016,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-11,1,1.0665371982033065,-3001.7838611133643,10.795,624600.1692505544,0.05188,200000,64808.51356143753,-135191.48643856245,0.32404256780718776
2021-08-12,0,0.018474891294166147,0.0,10.31,0.0,0.05591,200000,60835.509706717814,-139164.4902932822,0.304177548533589
2021-08-13,2,1.4922122828713222,0.0,13.981,0.0,0.06291,200000,60835.509706717814,-139164.4902932822,0.304177548533589
2021-08-14,2,2.022553132335204,0.0,14.1,0.0,0.05813,200000,60835.509706717814,-139164.4902932822,0.304177548533589
2021-08-15,1,1.0623955267428828,-2207.704663475026,13.778,487933.18661146786,0.06234,200000,60835.509706717814,-139164.4902932822,0.304177548533589
2021-08-16,1,1.1664332508064725,-2207.704663475026,13.249,487933.18661146786,0.05862,200000,57852.52248554486,-142147.47751445515,0.2892626124277242
2021-08-17,2,1.2226104039237522,0.0,12.446,0.0,0.05413,200000,61900.77855704923,-138099.22144295077,0.30950389278524615
2021-08-18,2,1.7546682363831685,0.0,12.929,0.0,0.05248,200000,61900.77855704923,-138099.22144295077,0.30950389278524615
2021-08-19,0,0.7984000923123945,0.0,13.314,0.0,0.05882,200000,61900.77855704923,-138099.22144295077,0.30950389278524615
2021-08-20,1,1.0049987028234275,-2186.997546532265,14.152,510143.22199644987,0.06067,200000,61900.77855704923,-138099.22144295077,0.30950389278524615
2021-08-21,1,1.018945992778013,-2186.997546532265,13.727,510143.22199644987,0.0583,200000,59762.26516364142,-140237.73483635858,0.29881132581820713
2021-08-22,1,0.7435028111656146,-2186.997546532265,13.555,510143.22199644987,0.05858,200000,59528.94168779688,-140471.05831220312,0.2976447084389844
2021-08-23,1,0.673969704708363,-2186.997546532265,13.816,510143.22199644987,0.05966,200000,60650.702727197975,-139349.29727280204,0.30325351363598985
2021-08-24,0,0.1624113387539477,0.0,12.666,0.0,0.0568,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-08-25,0,-0.5498685865934053,0.0,12.961,0.0,0.0608,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-08-26,0,-0.8029413861909552,0.0,11.822,0.0,0.05573,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-08-27,0,0.04921589526617578,0.0,12.854,0.0,0.05737,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-08-28,0,-0.15594140681604873,0.0,12.597,0.0,0.05699,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-08-29,0,0.46180391184948383,0.0,12.926,0.0,0.0562,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-08-30,0,0.32145702203254667,0.0,12.217,0.0,0.05339,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-08-31,0,-0.3675795314889551,0.0,12.414,0.0,0.05631,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-01,0,-0.3348084962249198,0.0,13.23,0.0,0.05898,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-02,0,0.3377807437915537,0.0,13.249,0.0,0.0575,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-03,0,-0.6045597671585358,0.0,13.597,0.0,0.06129,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-04,0,0.857202572876819,0.0,14.146,0.0,0.06049,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-05,2,2.1294264121698134,0.0,16.112,0.0,0.06512,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-06,0,0.9697613097880918,0.0,15.619,0.0,0.06574,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-07,2,1.985794214573192,0.0,12.52,0.0,0.05065,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-08,2,2.1735718842864746,0.0,12.466,0.0,0.04916,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-09,2,2.6583111545226465,0.0,13.402,0.0,0.04989,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-10,2,1.4565958123116614,0.0,12.78,0.0,0.05028,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-11,0,0.4303630341085422,0.0,12.792,0.0,0.05341,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-12,1,1.1442504265077895,-2261.4575675928286,13.404,569250.2767326625,0.05325,200000,60625.154472028546,-139374.84552797145,0.3031257723601427
2021-09-13,1,1.030046626022603,-2261.4575675928286,12.479,569250.2767326625,0.04959,200000,56449.85020916364,-143550.14979083635,0.2822492510458182
2021-09-14,1,0.3670592075215636,-2261.4575675928286,12.845,569250.2767326625,0.05298,200000,59207.30211702634,-140792.69788297365,0.2960365105851318
2021-09-15,1,0.4467512078899726,-2261.4575675928286,13.04,569250.2767326625,0.05328,200000,59819.061425726744,-140180.93857427326,0.29909530712863375
2021-09-16,0,-0.13517563914093558,0.0,12.672,0.0,0.05334,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-17,0,0.5298158547706303,0.0,12.496,0.0,0.05053,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-18,0,-0.33640380957216137,0.0,12.549,0.0,0.05298,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-19,-2,-1.2957653391796689,0.0,12.17,0.0,0.05421,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-20,-2,-2.023013014284471,0.0,10.386,0.0,0.0486,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-21,-2,-1.458111686614123,0.0,9.325,0.0,0.04227,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-22,0,-0.803432934639255,0.0,10.77,0.0,0.04696,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-23,0,-0.8093852760736966,0.0,10.969,0.0,0.04768,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
2021-09-24,-1,-1.1588225108434214,2965.499044073116,9.934,-665896.6433956223,0.04424,200000,58918.53500764466,-141081.46499235532,0.2945926750382234
