date,statusList,zscore,ATOMUSDT_position,ATOMUSDT_price,ONEUSDT_position,ONEUSDT_price,init,total_asset,pnl,return
2021-02-28,-1,-0.4845807841543677,2840.2355701478073,17.649,-1873621.6457848074,0.02414,200000,95356.5441067839,-104643.4558932161,0.47678272053391946
2021-03-01,-2,-1.2127312902076934,0.0,18.701,0.0,0.02913,200000,108597.03885035258,-91402.96114964742,0.542985194251763
2021-03-02,-1,-1.014052006423489,2880.405253046326,18.851,-1884056.8849818283,0.02882,200000,108597.03885035258,-91402.96114964742,0.542985194251763
2021-03-03,-1,-0.4214374875378998,2880.405253046326,21.431,-1884056.8849818283,0.02998,200000,118213.99038979103,-81786.00961020897,0.5910699519489551
2021-03-04,-2,-1.538231003107418,0.0,18.855,0.0,0.03257,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-05,-2,-1.845126319539166,0.0,18.671,0.0,0.03619,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-06,-2,-1.8825403579046007,0.0,18.91,0.0,0.03766,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-07,-2,-1.5017010091859,0.0,19.458,0.0,0.03705,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-08,-2,-1.2875734126816505,0.0,19.392,0.0,0.03623,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-09,-2,-1.385627173050631,0.0,21.107,0.0,0.04191,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-10,-2,-1.4347412207231969,0.0,19.61,0.0,0.0413,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-11,-2,-1.384927190473189,0.0,19.333,0.0,0.04211,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-12,-2,-2.0042580492512347,0.0,18.552,0.0,0.05866,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-13,-2,-1.4975509749841702,0.0,19.363,0.0,0.05312,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-14,-2,-1.9776485982803562,0.0,18.444,0.0,0.0812,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-15,-2,-1.8432383341961656,0.0,19.838,0.0,0.08642,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-16,-2,-1.5805407489805356,0.0,21.008,0.0,0.08425,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-17,-2,-1.395974820267538,0.0,20.896,0.0,0.08221,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-18,-2,-1.3608475097301633,0.0,22.106,0.0,0.09517,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-19,-2,-1.4513135507996704,0.0,22.19,0.0,0.11644,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-20,-2,-1.363575797884057,0.0,20.915,0.0,0.11328,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-21,-2,-1.5723544435266297,0.0,20.52,0.0,0.17651,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-22,-2,-1.3922065100468155,0.0,19.179,0.0,0.15511,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-23,-2,-1.3460986921044198,0.0,18.724,0.0,0.15772,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-24,-2,-1.399412455811691,0.0,17.424,0.0,0.19799,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-25,-2,-1.2246366247423548,0.0,17.1,0.0,0.17853,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-26,-1,-1.0642648661080296,3053.081587856976,18.94,-319547.774502714,0.18096,200000,115650.73054802226,-84349.26945197774,0.5782536527401112
2021-03-27,-1,-0.9246526106216673,3053.081587856976,18.704,-319547.774502714,0.16448,200000,109664.05596948328,-90335.94403051672,0.5483202798474164
2021-03-28,-1,-0.9807612081774398,3053.081587856976,19.331,-319547.774502714,0.20116,200000,123299.35049382914,-76700.64950617086,0.6164967524691457
2021-03-29,-1,-0.8795790326778798,3053.081587856976,20.273,-319547.774502714,0.19846,200000,125312.57435843309,-74687.42564156691,0.6265628717921654
2021-03-30,-1,-0.8087404191090767,3053.081587856976,19.968,-319547.774502714,0.18989,200000,121642.86004664845,-78357.13995335155,0.6082143002332423
2021-03-31,-1,-0.7607889846315584,3053.081587856976,19.081,-319547.774502714,0.17622,200000,114566.55860076722,-85433.44139923278,0.5728327930038362
2021-04-01,-1,-0.6669736895040096,3053.081587856976,19.473,-319547.774502714,0.17699,200000,116009.41836957424,-83990.58163042576,0.5800470918478712
2021-04-02,-1,-0.47755802845270723,3053.081587856976,20.315,-319547.774502714,0.16906,200000,116046.0992147433,-83953.9007852567,0.5802304960737166
2021-04-03,-1,-0.20668999124141477,3053.081587856976,20.033,-319547.774502714,0.15166,200000,109624.99893062041,-90375.00106937959,0.548124994653102
2021-04-04,0,-0.06483126297310629,0.0,21.525,0.0,0.15868,200000,100638.99022749151,-99361.00977250849,0.5031949511374576
2021-04-05,0,0.1157643189842869,0.0,21.431,0.0,0.15433,200000,100638.99022749151,-99361.00977250849,0.5031949511374576
2021-04-06,0,0.5762437503224178,0.0,21.656,0.0,0.14504,200000,100638.99022749151,-99361.00977250849,0.5031949511374576
2021-04-07,0,0.12433181838842233,0.0,19.558,0.0,0.15477,200000,100638.99022749151,-99361.00977250849,0.5031949511374576
2021-04-08,0,0.3578679910843977,0.0,20.543,0.0,0.16085,200000,100638.99022749151,-99361.00977250849,0.5031949511374576
2021-04-09,1,1.1291703798592378,-2352.1476704410675,21.393,319671.52730922913,0.15741,200000,100638.99022749151,-99361.00977250849,0.5031949511374576
2021-04-10,2,1.243929163451687,0.0,21.025,0.0,0.15029,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-11,2,2.1805369364682634,0.0,23.365,0.0,0.14247,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-12,2,1.219469499380919,0.0,22.012,0.0,0.14936,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-13,2,1.7226322208495688,0.0,23.829,0.0,0.14724,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-14,2,2.2049462928462273,0.0,27.068,0.0,0.14964,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-15,2,1.884021195805111,0.0,27.786,0.0,0.1538,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-16,2,1.634070896453064,0.0,25.46,0.0,0.14116,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-17,1,1.1330669980997352,-2096.16015855745,24.342,355870.6275603671,0.14338,200000,102049.46115921088,-97950.53884078912,0.5102473057960544
2021-04-18,1,0.9279629336707567,-2096.16015855745,21.403,355870.6275603671,0.12835,200000,90540.11092097822,-109459.88907902178,0.4527005546048911
2021-04-19,1,0.8056181134564742,-2096.16015855745,19.199,355870.6275603671,0.11587,200000,81478.90849956422,-118521.09150043578,0.40739454249782114
2021-04-20,2,1.2240629774797156,0.0,21.254,0.0,0.11962,200000,104032.00470041981,-95967.99529958019,0.5201600235020991
2021-04-21,0,0.839013449462193,0.0,19.551,0.0,0.11453,200000,104032.00470041981,-95967.99529958019,0.5201600235020991
2021-04-22,1,1.1697654530431747,-2777.8906462061364,18.725,498524.07849539875,0.10434,200000,104032.00470041981,-95967.99529958019,0.5201600235020991
2021-04-23,2,1.6476717480402394,0.0,20.515,0.0,0.10626,200000,108047.26272641763,-91952.73727358237,0.5402363136320881
2021-04-24,1,1.1718372064471845,-2926.8410100340675,18.458,544099.4195106134,0.09929,200000,108047.26272641763,-91952.73727358237,0.5402363136320881
2021-04-25,2,1.4624950219026913,0.0,18.687,0.0,0.09564,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-04-26,0,-0.17850191961534295,0.0,22.058,0.0,0.13624,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-04-27,0,-0.2742162187327546,0.0,23.038,0.0,0.14192,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-04-28,0,0.21028134220855835,0.0,22.927,0.0,0.13256,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-04-29,0,-0.24317252537095588,0.0,22.222,0.0,0.13236,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-04-30,-2,-1.7986084724751101,0.0,22.704,0.0,0.15268,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-01,0,-0.6635588918624586,0.0,23.801,0.0,0.1459,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-02,0,-0.6873013696720681,0.0,23.088,0.0,0.14035,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-03,0,-0.8815960813722239,0.0,22.938,0.0,0.14134,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-04,0,-0.070778747963415,0.0,20.963,0.0,0.12244,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-05,2,1.4668632766240284,0.0,24.877,0.0,0.1309,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-06,2,2.0012405750494264,0.0,25.542,0.0,0.12751,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-07,2,2.606048724636847,0.0,28.641,0.0,0.1301,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-08,2,2.521525511511066,0.0,29.524,0.0,0.12732,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-09,2,1.649107660526523,0.0,28.712,0.0,0.13121,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-10,1,1.0755446735310359,-2182.8976653178447,25.357,454709.07828361605,0.12173,200000,110703.47219892917,-89296.52780107083,0.5535173609946459
2021-05-11,2,1.2599085209588383,0.0,26.902,0.0,0.12458,200000,112780.12821873697,-87219.87178126303,0.5639006410936849
2021-05-12,1,1.137829665858825,-2450.4634151472483,23.012,528838.6393075915,0.10663,200000,112780.12821873697,-87219.87178126303,0.5639006410936849
2021-05-13,1,1.048272889296397,-2450.4634151472483,23.494,528838.6393075915,0.10902,200000,115225.17593278308,-84774.82406721692,0.5761258796639155
2021-05-14,2,1.2451865535345132,0.0,25.856,0.0,0.11548,200000,115069.02421354354,-84930.97578645646,0.5753451210677176
2021-05-15,-2,-1.21370055640979,0.0,24.495,0.0,0.15842,200000,115069.02421354354,-84930.97578645646,0.5753451210677176
2021-05-16,0,-0.9173831055508403,0.0,24.264,0.0,0.14886,200000,115069.02421354354,-84930.97578645646,0.5753451210677176
2021-05-17,-1,-1.1167969419209314,2727.9176950723895,21.091,-427829.50704024226,0.13448,200000,115069.02421354354,-84930.97578645646,0.5753451210677176
2021-05-18,-2,-1.8118649273998266,0.0,22.84,0.0,0.17543,200000,127817.51447815986,-72182.48552184014,0.6390875723907994
2021-05-19,-2,-1.6904699435795405,0.0,13.757,0.0,0.10765,200000,127817.51447815986,-72182.48552184014,0.6390875723907994
2021-05-20,-2,-1.3068323966901447,0.0,16.916,0.0,0.12139,200000,127817.51447815986,-72182.48552184014,0.6390875723907994
2021-05-21,-2,-1.4572045065336432,0.0,13.572,0.0,0.10445,200000,127817.51447815986,-72182.48552184014,0.6390875723907994
2021-05-22,-1,-1.1808602149176906,5222.583741037831,12.237,-715503.3277998201,0.08932,200000,127817.51447815986,-72182.48552184014,0.6390875723907994
2021-05-23,-1,-0.936040370736228,5222.583741037831,11.648,-715503.3277998201,0.08059,200000,118495.06860299615,-81504.93139700385,0.5924753430149807
2021-05-24,-1,-1.1147267699652064,5222.583741037831,14.541,-715503.3277998201,0.1081,200000,153287.49991359166,-46712.50008640834,0.7664374995679583
2021-05-25,-1,-1.0367136670032489,5222.583741037831,13.934,-715503.3277998201,0.10431,200000,147405.63397042037,-52594.36602957963,0.7370281698521018
2021-05-26,-1,-0.8878056074595425,5222.583741037831,15.278,-715503.3277998201,0.1124,200000,160213.20844027575,-39786.79155972425,0.8010660422013787
2021-05-27,-1,-0.7469124600446824,5222.583741037831,14.525,-715503.3277998201,0.10503,200000,151007.34335738962,-48992.65664261038,0.7550367167869481
2021-05-28,-1,-0.619561522688504,5222.583741037831,12.701,-715503.3277998201,0.09049,200000,131077.93222752723,-68922.06777247277,0.6553896611376362
2021-05-29,-1,-0.40352179150578005,5222.583741037831,12.059,-715503.3277998201,0.08284,200000,122251.43300811229,-77748.56699188771,0.6112571650405614
2021-05-30,-1,-0.6268846056621898,5222.583741037831,12.551,-715503.3277998201,0.09285,200000,131983.1325199791,-68016.86748002091,0.6599156625998954
2021-05-31,-1,-0.4773901512689141,5222.583741037831,13.962,-715503.3277998201,0.10145,200000,145505.52679766194,-54494.473202338064,0.7275276339883097
2021-06-01,-1,-0.26797432291758794,5222.583741037831,13.757,-715503.3277998201,0.09739,200000,141529.95361988194,-58470.04638011806,0.7076497680994097
2021-06-02,0,0.07565121786640439,0.0,14.86,0.0,0.10153,200000,122854.97295785343,-77145.02704214657,0.6142748647892672
2021-06-03,1,1.0931710502728103,-3686.0177905146547,16.665,558482.4663962788,0.10999,200000,122854.97295785343,-77145.02704214657,0.6142748647892672
2021-06-04,2,1.2782293303903063,0.0,15.067,0.0,0.09845,200000,123409.60419082409,-76590.39580917591,0.6170480209541205
2021-06-05,2,2.183732000471745,0.0,14.858,0.0,0.09238,200000,123409.60419082409,-76590.39580917591,0.6170480209541205
2021-06-06,2,1.7702251836582796,0.0,15.125,0.0,0.09625,200000,123409.60419082409,-76590.39580917591,0.6170480209541205
2021-06-07,2,1.5209738208066295,0.0,13.46,0.0,0.08596,200000,123409.60419082409,-76590.39580917591,0.6170480209541205
2021-06-08,2,1.516214950116175,0.0,13.56,0.0,0.08582,200000,123409.60419082409,-76590.39580917591,0.6170480209541205
2021-06-09,0,0.9123185773439726,0.0,13.932,0.0,0.09094,200000,123409.60419082409,-76590.39580917591,0.6170480209541205
2021-06-10,1,1.0207275020420798,-4809.79048214296,12.829,746037.9893049455,0.08271,200000,123409.60419082409,-76590.39580917591,0.6170480209541205
2021-06-11,1,0.6157727432618226,-4809.79048214296,11.95,746037.9893049455,0.07858,200000,116100.66146119099,-83899.33853880901,0.5805033073059549
2021-06-12,1,0.506774859119869,-4809.79048214296,11.616,746037.9893049455,0.07669,200000,113084.17964036888,-86915.82035963112,0.5654208982018444
2021-06-13,1,0.5229844222678064,-4809.79048214296,12.53,746037.9893049455,0.08228,200000,121650.68050126219,-78349.31949873781,0.6082534025063109
2021-06-14,2,1.2846537799179654,0.0,13.301,0.0,0.08323,200000,125291.885543957,-74708.114456043,0.626459427719785
2021-06-15,0,0.6098599989480119,0.0,12.951,0.0,0.08366,200000,125291.885543957,-74708.114456043,0.626459427719785
2021-06-16,2,1.8687118130137956,0.0,13.425,0.0,0.08053,200000,125291.885543957,-74708.114456043,0.626459427719785
2021-06-17,2,1.9806560989898963,0.0,13.618,0.0,0.07998,200000,125291.885543957,-74708.114456043,0.626459427719785
2021-06-18,2,1.6030142733159094,0.0,12.472,0.0,0.07382,200000,125291.885543957,-74708.114456043,0.626459427719785
2021-06-19,1,1.169971667463336,-5286.57744911211,11.85,874943.334804169,0.0716,200000,125291.885543957,-74708.114456043,0.626459427719785
2021-06-20,1,1.0287922963212908,-5286.57744911211,11.977,874943.334804169,0.07271,200000,126934.46798162686,-73065.53201837314,0.6346723399081343
2021-06-21,2,1.4069015263155513,0.0,9.519,0.0,0.05663,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-22,2,1.9712229649180268,0.0,9.002,0.0,0.05179,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-23,0,0.2683937149653989,0.0,9.613,0.0,0.05931,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-24,2,1.4944439054274081,0.0,10.386,0.0,0.06043,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-25,0,0.35292799398911306,0.0,9.066,0.0,0.05533,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-26,0,0.20285328038843925,0.0,9.596,0.0,0.05885,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-27,-2,-1.5661810116390795,0.0,10.087,0.0,0.06751,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-28,0,0.6634619577061159,0.0,10.89,0.0,0.06531,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-29,2,1.7083550881157012,0.0,11.65,0.0,0.06598,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-06-30,2,1.7807496104094787,0.0,12.045,0.0,0.06714,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-07-01,1,1.0894248858254174,-5713.168459716083,11.033,996102.8384331153,0.06328,200000,126066.77523209508,-73933.22476790492,0.6303338761604754
2021-07-02,2,2.2863714941156617,0.0,11.795,0.0,0.06271,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-03,2,1.5670519917878147,0.0,11.8,0.0,0.0645,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-04,2,1.5149477255443367,0.0,12.307,0.0,0.06678,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-05,2,3.1483522224031004,0.0,13.531,0.0,0.06307,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-06,0,0.6377562189306782,0.0,13.136,0.0,0.07216,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-07,-2,-1.3562563584689806,0.0,12.939,0.0,0.08422,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-08,-2,-1.6400594876838221,0.0,11.916,0.0,0.08126,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-09,-2,-1.4522544575752634,0.0,13.181,0.0,0.0895,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-10,0,0.2521629408501834,0.0,14.425,0.0,0.08231,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-11,0,0.008411958067257091,0.0,14.077,0.0,0.08208,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-12,0,-0.3589501098125314,0.0,12.981,0.0,0.0786,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-13,-2,-1.389564434957734,0.0,12.092,0.0,0.08244,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-14,-2,-1.22053245185356,0.0,11.747,0.0,0.07969,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-15,0,-0.7018827236056122,0.0,11.474,0.0,0.07354,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-16,0,-0.14978074381409467,0.0,11.149,0.0,0.06715,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-17,0,-0.15934723228368386,0.0,11.022,0.0,0.06607,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-18,0,0.022985422799234715,0.0,10.972,0.0,0.06449,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-19,0,-0.06940352517860242,0.0,9.98,0.0,0.05936,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-20,0,-0.16134322765882747,0.0,9.443,0.0,0.05692,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-21,0,-0.22456308062145253,0.0,10.481,0.0,0.06378,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-22,0,0.5450983490883897,0.0,11.377,0.0,0.06445,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-23,0,-0.18398425595928428,0.0,11.442,0.0,0.06992,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-24,0,-0.505321506034847,0.0,11.426,0.0,0.07261,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-25,0,-0.44409243023062994,0.0,11.446,0.0,0.07256,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-26,0,-0.47638049059964616,0.0,11.386,0.0,0.0727,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-27,0,-0.558098173684772,0.0,11.702,0.0,0.07501,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-28,0,-0.09413861014669878,0.0,11.589,0.0,0.07191,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-29,0,-0.33384914800607307,0.0,11.799,0.0,0.07378,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-30,0,-0.3845869746224516,0.0,12.14,0.0,0.0764,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-07-31,0,-0.09557389514026234,0.0,12.598,0.0,0.07846,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-01,0,0.10142057935127086,0.0,12.312,0.0,0.07609,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-02,0,-0.09923812014150458,0.0,12.476,0.0,0.0774,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-03,0,0.3217469456879364,0.0,12.12,0.0,0.07374,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-04,0,0.21282927756763204,0.0,12.808,0.0,0.07803,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-05,0,0.8380634790373789,0.0,13.032,0.0,0.07784,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-06,0,0.9221747673029144,0.0,13.589,0.0,0.08091,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-07,0,0.79117755061341,0.0,14.006,0.0,0.08388,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-08,0,-0.19103602020598984,0.0,13.139,0.0,0.08121,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-09,-2,-2.5911692694864588,0.0,13.651,0.0,0.09345,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-10,-1,-1.0437447010976055,4643.317554636853,14.105,-718687.5245051334,0.09113,200000,130987.98821630562,-69012.01178369438,0.6549399410815281
2021-08-11,-2,-1.9140172821361454,0.0,14.558,0.0,0.09767,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-12,-2,-1.2653340924384175,0.0,14.06,0.0,0.09257,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-13,0,-0.7215661289592049,0.0,15.212,0.0,0.09821,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-14,0,-0.05329664989906032,0.0,15.56,0.0,0.09792,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-15,-2,-1.8254796090488525,0.0,15.91,0.0,0.10834,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-16,0,-0.9670499818280778,0.0,15.784,0.0,0.10377,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-17,2,1.2591438842056377,0.0,16.003,0.0,0.09549,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-18,2,2.701296755173256,0.0,17.948,0.0,0.09737,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-19,2,2.226280772437996,0.0,18.688,0.0,0.10111,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-20,0,0.8272493166865813,0.0,18.928,0.0,0.11084,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-21,2,2.788234874821828,0.0,22.14,0.0,0.10871,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-22,2,1.550744384212147,0.0,21.862,0.0,0.11564,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-23,2,1.3655252835563967,0.0,21.808,0.0,0.11563,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-24,0,0.9493040782396698,0.0,19.538,0.0,0.10663,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-25,0,0.8743818697379399,0.0,20.056,0.0,0.10954,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-26,0,0.6887810660705154,0.0,17.9,0.0,0.09903,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-27,2,1.3167184292540417,0.0,20.42,0.0,0.10525,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-28,2,1.965423602071125,0.0,21.31,0.0,0.10028,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-29,2,1.6125080215804115,0.0,21.2,0.0,0.10123,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-30,0,0.6856494653900238,0.0,22.14,0.0,0.11541,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-08-31,0,0.6665792607272855,0.0,22.89,0.0,0.11858,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-01,2,1.2859191219556687,0.0,25.44,0.0,0.12259,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-02,0,0.9264662681013511,0.0,24.14,0.0,0.11931,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-03,0,0.6042298262542264,0.0,24.11,0.0,0.1219,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-04,0,0.45575592478071875,0.0,24.4,0.0,0.12422,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-05,0,0.21170507798276728,0.0,25.73,0.0,0.13243,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-06,0,-0.037244322866070156,0.0,25.08,0.0,0.13021,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-07,-2,-1.4924274585425803,0.0,21.08,0.0,0.11971,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-08,-2,-2.9585696793115224,0.0,20.69,0.0,0.14202,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-09,-2,-2.8372628141153577,0.0,26.85,0.0,0.20086,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-10,0,-0.8300457871756447,0.0,29.41,0.0,0.17201,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-11,-2,-1.5661049027369869,0.0,27.33,0.0,0.1792,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-12,-1,-1.0592642369627663,1914.3706187205319,34.89,-308296.28842446045,0.21665,200000,133584.78177431872,-66415.21822568128,0.6679239088715936
2021-09-13,0,0.4543628771484394,0.0,35.82,0.0,0.18428,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-14,0,0.6128048498169766,0.0,34.2,0.0,0.17208,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-15,0,0.5206063834043066,0.0,34.12,0.0,0.17264,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-16,2,1.629505125159455,0.0,37.07,0.0,0.16357,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-17,2,1.27260784096522,0.0,33.46,0.0,0.15283,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-18,2,2.052725359616961,0.0,40.76,0.0,0.16603,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-19,2,2.5849198475533326,0.0,44.27,0.0,0.15662,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-20,2,1.799051729042475,0.0,34.01,0.0,0.12793,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-21,2,1.2978118181425098,0.0,30.45,0.0,0.12106,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-22,2,1.9333780713289919,0.0,39.71,0.0,0.13673,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-23,1,1.16386167628732,-1467.415878614898,41.51,383724.5377428778,0.15874,200000,121824.86624260883,-78175.13375739117,0.6091243312130441
2021-09-24,2,1.4441615451225023,0.0,42.58,0.0,0.15055,200000,126537.70519684095,-73462.29480315905,0.6326885259842048
