date,statusList,zscore,FETUSDT_position,FETUSDT_price,ATOMUSDT_position,ATOMUSDT_price,init,total_asset,pnl,return
2021-03-09,2,1.3945832740655253,0.0,0.42838,0.0,21.107,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-10,2,1.890525276488257,0.0,0.454,0.0,19.61,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-11,2,1.5873841229897971,0.0,0.44166,0.0,19.333,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-12,2,2.353530368981145,0.0,0.5255,0.0,18.552,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-13,2,2.4522746006182454,0.0,0.62092,0.0,19.363,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-14,2,2.571299029895189,0.0,0.68704,0.0,18.444,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-15,2,1.6690722583547388,0.0,0.6461,0.0,19.838,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-16,1,1.1032592885565151,-149757.26903680846,0.61549,4387.571473698841,21.008,200000,184348.2030389305,-15651.796961069515,0.9217410151946525
2021-03-17,2,1.2697241695684967,0.0,0.658,0.0,20.896,200000,191205.79255073948,-8794.207449260517,0.9560289627536974
2021-03-18,0,0.5612692987519898,0.0,0.59455,0.0,22.106,200000,191205.79255073948,-8794.207449260517,0.9560289627536974
2021-03-19,0,0.5336469126802609,0.0,0.6038,0.0,22.19,200000,191205.79255073948,-8794.207449260517,0.9560289627536974
2021-03-20,0,0.581998138330903,0.0,0.58633,0.0,20.915,200000,191205.79255073948,-8794.207449260517,0.9560289627536974
2021-03-21,1,1.0044234477010434,-148955.93199864408,0.64182,4659.010539735367,20.52,200000,191205.79255073948,-8794.207449260517,0.9560289627536974
2021-03-22,2,1.4661893732117408,0.0,0.67196,0.0,19.179,200000,201943.05747496377,1943.0574749637744,1.009715287374819
2021-03-23,1,1.1191019590323874,-160751.97213507272,0.62812,5392.625974016337,18.724,200000,201943.05747496377,1943.0574749637744,1.009715287374819
2021-03-24,2,1.33504280921889,0.0,0.61858,0.0,17.424,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-03-25,2,1.228539496333015,0.0,0.60863,0.0,17.1,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-03-26,2,1.3190847548930416,0.0,0.69757,0.0,18.94,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-03-27,2,2.021835972757075,0.0,0.78885,0.0,18.704,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-03-28,2,1.5191647446973224,0.0,0.77916,0.0,19.331,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-03-29,2,1.445526525722078,0.0,0.82,0.0,20.273,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-03-30,2,1.3527113364129815,0.0,0.80995,0.0,19.968,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-03-31,0,0.8249422691306365,0.0,0.72674,0.0,19.081,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-01,0,0.39555325630151167,0.0,0.70796,0.0,19.473,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-02,0,-0.10594580734544126,0.0,0.69364,0.0,20.315,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-03,0,-0.5881837481722633,0.0,0.63403,0.0,20.033,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-04,0,-0.17714862013426472,0.0,0.72304,0.0,21.525,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-05,0,-0.612444054907402,0.0,0.68135,0.0,21.431,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-06,0,-0.8220691963115805,0.0,0.66701,0.0,21.656,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-07,0,-0.9945167907591095,0.0,0.59566,0.0,19.558,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-08,-2,-1.2981958600686776,0.0,0.6066,0.0,20.543,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-09,0,-0.7976936009704654,0.0,0.68365,0.0,21.393,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-10,-1,-1.003011006167928,158268.14295188044,0.65528,-4932.696728347596,21.025,200000,207419.8974270164,7419.8974270164035,1.037099487135082
2021-04-11,-2,-1.789935257895197,0.0,0.63278,0.0,23.365,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-12,-2,-1.480049298484404,0.0,0.60938,0.0,22.012,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-13,-2,-1.7022632867122869,0.0,0.60803,0.0,23.829,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-14,-2,-2.016920072146965,0.0,0.59596,0.0,27.068,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-15,-2,-1.550335902695378,0.0,0.6501,0.0,27.786,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-16,-2,-1.3655019306524552,0.0,0.60559,0.0,25.46,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-17,0,-0.8529986899894964,0.0,0.63834,0.0,24.342,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-18,0,-0.9325428291537983,0.0,0.54358,0.0,21.403,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-19,0,-0.98032803173824,0.0,0.47802,0.0,19.199,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-20,0,-0.8571546619240594,0.0,0.53494,0.0,21.254,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-21,-1,-1.1022042030366612,238191.6903810313,0.46711,-5690.845506310856,19.551,200000,222523.44098776707,22523.44098776707,1.1126172049388354
2021-04-22,-2,-1.532821319483909,0.0,0.40685,0.0,18.725,200000,232176.2338619153,32176.2338619153,1.1608811693095764
2021-04-23,-2,-1.7003269446838014,0.0,0.41488,0.0,20.515,200000,232176.2338619153,32176.2338619153,1.1608811693095764
2021-04-24,-2,-1.6092538076050105,0.0,0.36899,0.0,18.458,200000,232176.2338619153,32176.2338619153,1.1608811693095764
2021-04-25,-2,-1.6292259283592982,0.0,0.35865,0.0,18.687,200000,232176.2338619153,32176.2338619153,1.1608811693095764
2021-04-26,-1,-1.100164534723415,252684.07324661018,0.45942,-5262.8577808939,22.058,200000,232176.2338619153,32176.2338619153,1.1608811693095764
2021-04-27,0,0.6118305032066504,0.0,0.6231,0.0,23.038,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-04-28,0,0.1959354694156043,0.0,0.58004,0.0,22.927,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-04-29,0,0.33543841340885405,0.0,0.56209,0.0,22.222,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-04-30,0,0.9227007787910974,0.0,0.60008,0.0,22.704,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-01,2,1.5781154621990072,0.0,0.6741,0.0,23.801,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-02,2,1.2810471697212058,0.0,0.63506,0.0,23.088,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-03,2,1.2184474748511336,0.0,0.63211,0.0,22.938,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-04,0,0.6252352949887574,0.0,0.54757,0.0,20.963,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-05,0,-0.24827921984218737,0.0,0.59101,0.0,24.877,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-06,0,-0.8433899018955899,0.0,0.56206,0.0,25.542,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-07,-2,-1.4136867857345345,0.0,0.57068,0.0,28.641,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-08,-2,-1.5789319250653218,0.0,0.55482,0.0,29.524,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-09,-2,-1.4740053939391784,0.0,0.53163,0.0,28.712,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-10,-1,-1.1122687283522557,200063.8096473786,0.48978,-3864.307792289825,25.357,200000,195974.50537818618,-4025.494621813821,0.9798725268909309
2021-05-11,-1,-0.7783464852650887,200063.8096473786,0.54404,-3864.307792289825,26.902,200000,212800.32322874072,12800.323228740715,1.0640016161437036
2021-05-12,-1,-0.9726053733606043,200063.8096473786,0.4454,-3864.307792289825,23.012,200000,178033.8717331159,-21966.1282668841,0.8901693586655794
2021-05-13,-1,-1.0368114157400325,200063.8096473786,0.44661,-3864.307792289825,23.494,200000,180138.54529867292,-19861.45470132708,0.9006927264933646
2021-05-14,-1,-1.1803357909281769,200063.8096473786,0.47341,-3864.307792289825,25.856,200000,194627.75040261121,-5372.249597388785,0.9731387520130561
2021-05-15,-1,-0.8495670043970318,200063.8096473786,0.47902,-3864.307792289825,24.495,200000,190490.78546942657,-9509.21453057343,0.9524539273471329
2021-05-16,-1,-0.9344163837757712,200063.8096473786,0.4634,-3864.307792289825,24.264,200000,186473.13366271555,-13526.866337284446,0.9323656683135778
2021-05-17,-1,-0.4727003285038008,200063.8096473786,0.43345,-3864.307792289825,21.091,200000,168219.77393884095,-31780.226061159046,0.8410988696942048
2021-05-18,0,0.05303419163906537,0.0,0.50894,0.0,22.84,200000,182414.82007214893,-17585.179927851073,0.9120741003607447
2021-05-19,0,0.5206625532708586,0.0,0.32775,0.0,13.757,200000,182414.82007214893,-17585.179927851073,0.9120741003607447
2021-05-20,0,-0.32465063478216494,0.0,0.34948,0.0,16.916,200000,182414.82007214893,-17585.179927851073,0.9120741003607447
2021-05-21,0,0.03870215871680901,0.0,0.29189,0.0,13.572,200000,182414.82007214893,-17585.179927851073,0.9120741003607447
2021-05-22,0,-0.2870608068895353,0.0,0.24842,0.0,12.237,200000,182414.82007214893,-17585.179927851073,0.9120741003607447
2021-05-23,-1,-1.0983467875652235,429049.816709354,0.21258,-7830.3064934816675,11.648,200000,182414.82007214893,-17585.179927851073,0.9120741003607447
2021-05-24,-1,-0.30169488498591995,429049.816709354,0.28716,-7830.3064934816675,14.541,200000,237066.43208797503,37066.43208797503,1.1853321604398752
2021-05-25,0,-0.02327023486739343,0.0,0.27909,0.0,13.934,200000,171778.79740690885,-28221.202593091148,0.8588939870345442
2021-05-26,2,1.2430834687142347,0.0,0.33353,0.0,15.278,200000,171778.79740690885,-28221.202593091148,0.8588939870345442
2021-05-27,0,0.20683445337553036,0.0,0.29591,0.0,14.525,200000,171778.79740690885,-28221.202593091148,0.8588939870345442
2021-05-28,2,2.501991723968879,0.0,0.31372,0.0,12.701,200000,171778.79740690885,-28221.202593091148,0.8588939870345442
2021-05-29,2,1.5364189934291355,0.0,0.28186,0.0,12.059,200000,171778.79740690885,-28221.202593091148,0.8588939870345442
2021-05-30,2,1.9180639746962942,0.0,0.30984,0.0,12.551,200000,171778.79740690885,-28221.202593091148,0.8588939870345442
2021-05-31,1,1.1802039258941595,-262057.66194799216,0.32775,6151.654397898183,13.962,200000,171778.79740690885,-28221.202593091148,0.8588939870345442
2021-06-01,1,1.1899025051066285,-262057.66194799216,0.32699,6151.654397898183,13.757,200000,170318.54443225925,-29681.455567740748,0.8515927221612962
2021-06-02,1,1.0125090813946294,-262057.66194799216,0.35097,6151.654397898183,14.86,200000,183387.96196665382,-16612.03803334618,0.9169398098332691
2021-06-03,2,1.2785110667263266,0.0,0.40705,0.0,16.665,200000,175932.04816186585,-24067.951838134148,0.8796602408093293
2021-06-04,1,1.097336944645393,-240350.89505432642,0.36599,5838.323759270786,15.067,200000,175932.04816186585,-24067.951838134148,0.8796602408093293
2021-06-05,1,0.755392484820716,-240350.89505432642,0.35295,5838.323759270786,14.858,200000,171577.66282466985,-28422.337175330147,0.8578883141233493
2021-06-06,1,0.47678771377102674,-240350.89505432642,0.35291,5838.323759270786,15.125,200000,173126.88123259298,-26873.118767407024,0.8656344061629648
2021-06-07,0,0.17515284677386525,0.0,0.30655,0.0,13.46,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-08,0,0.4324446526810318,0.0,0.31507,0.0,13.56,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-09,0,0.039654246542817184,0.0,0.31454,0.0,13.932,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-10,0,-0.12989571044745216,0.0,0.2861,0.0,12.829,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-11,0,0.030334089281377367,0.0,0.27147,0.0,11.95,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-12,0,-0.6367593841689202,0.0,0.25456,0.0,11.616,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-13,0,-0.3335147572459305,0.0,0.28271,0.0,12.53,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-14,-1,-1.0664376981757402,293468.8514379094,0.29139,-6429.13229234587,13.301,200000,171027.77724098484,-28972.22275901516,0.8551388862049242
2021-06-15,-1,-0.6476867139729454,293468.8514379094,0.2903,-6429.13229234587,12.951,200000,168457.69989059647,-31542.300109403528,0.8422884994529823
2021-06-16,-2,-1.3918128609267084,0.0,0.29433,0.0,13.425,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-17,-2,-1.6946370119617338,0.0,0.29256,0.0,13.618,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-18,-2,-1.5170965341849854,0.0,0.26762,0.0,12.472,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-19,-2,-1.2832594988876105,0.0,0.25588,0.0,11.85,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-20,0,-0.9406733197035416,0.0,0.26132,0.0,11.977,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-21,-2,-2.032428388142743,0.0,0.19472,0.0,9.519,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-22,-2,-1.4551237072788037,0.0,0.1878,0.0,9.002,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-23,0,-0.992904403626723,0.0,0.20455,0.0,9.613,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-24,-2,-1.6812074174232154,0.0,0.21317,0.0,10.386,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-25,-2,-1.474010544816971,0.0,0.1869,0.0,9.066,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-26,-2,-2.3300028394775785,0.0,0.18698,0.0,9.596,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-27,-2,-2.2650048906746667,0.0,0.19229,0.0,10.087,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-28,-2,-1.829796967609238,0.0,0.20999,0.0,10.89,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-29,-2,-1.7063902518680687,0.0,0.2231,0.0,11.65,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-06-30,-2,-1.656434579783174,0.0,0.22804,0.0,12.045,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-07-01,2,1.3871013679725,0.0,0.25016,0.0,11.033,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-07-02,0,0.27709037359725974,0.0,0.25092,0.0,11.795,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-07-03,2,1.444331822995127,0.0,0.26797,0.0,11.8,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-07-04,1,1.1623763054144838,-309781.4583279124,0.27594,6945.729715690594,12.307,200000,170962.1912220083,-29037.80877799171,0.8548109561100414
2021-07-05,0,-0.4489567194871357,0.0,0.27501,0.0,13.531,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-06,0,0.9464458680254946,0.0,0.28923,0.0,13.136,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-07,0,0.10825453684715744,0.0,0.27141,0.0,12.939,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-08,2,1.2616989215022865,0.0,0.26782,0.0,11.916,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-09,0,0.6377294503099576,0.0,0.28606,0.0,13.181,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-10,0,-0.9328499727612727,0.0,0.28287,0.0,14.425,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-11,0,-0.20915054456101084,0.0,0.28901,0.0,14.077,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-12,0,-0.22284786886335045,0.0,0.26604,0.0,12.981,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-13,0,-0.7485004508511738,0.0,0.2387,0.0,12.092,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-14,0,-0.026101278247474245,0.0,0.24286,0.0,11.747,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-15,0,-0.8193742556857386,0.0,0.22473,0.0,11.474,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-16,-2,-1.8588688575210075,0.0,0.20001,0.0,11.149,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-17,0,-0.567511424427094,0.0,0.21857,0.0,11.022,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-18,0,0.37208938938373837,0.0,0.23281,0.0,10.972,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-19,1,1.1989649569650491,-360896.6558967377,0.22468,8124.875816320543,9.98,200000,162172.52129375804,-37827.478706241964,0.8108626064687902
2021-07-20,2,3.1983080892946,0.0,0.26,0.0,9.443,200000,179282.449493395,-20717.55050660501,0.8964122474669749
2021-07-21,2,1.784648041253508,0.0,0.26425,0.0,10.481,200000,179282.449493395,-20717.55050660501,0.8964122474669749
2021-07-22,0,0.9303313583324341,0.0,0.26815,0.0,11.377,200000,179282.449493395,-20717.55050660501,0.8964122474669749
2021-07-23,2,1.5114519901858443,0.0,0.28779,0.0,11.442,200000,179282.449493395,-20717.55050660501,0.8964122474669749
2021-07-24,1,1.1315492770086817,-320605.23872209404,0.2796,7845.3723741202075,11.426,200000,179282.449493395,-20717.55050660501,0.8964122474669749
2021-07-25,2,2.638339333432544,0.0,0.34563,0.0,11.446,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-07-26,2,1.611331874495774,0.0,0.31642,0.0,11.386,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-07-27,2,1.9990461119643959,0.0,0.35495,0.0,11.702,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-07-28,2,1.5880605877598872,0.0,0.34348,0.0,11.589,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-07-29,2,2.024446216411837,0.0,0.389,0.0,11.799,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-07-30,2,1.435013473748255,0.0,0.37801,0.0,12.14,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-07-31,2,1.4423068350465302,0.0,0.40334,0.0,12.598,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-01,2,1.2475214218364874,0.0,0.39102,0.0,12.312,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-02,0,0.9161317080246324,0.0,0.38177,0.0,12.476,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-03,0,0.8780445051102423,0.0,0.374,0.0,12.12,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-04,0,0.7940583936667945,0.0,0.39503,0.0,12.808,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-05,0,0.9769205296462204,0.0,0.41578,0.0,13.032,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-06,0,0.5283207197443522,0.0,0.41292,0.0,13.589,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-07,0,0.026451473450285742,0.0,0.40583,0.0,14.006,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-08,0,-0.1949940694289157,0.0,0.37665,0.0,13.139,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-09,0,-0.03734836911528246,0.0,0.39836,0.0,13.651,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-10,1,1.027959737365164,-219650.72812073125,0.45594,7100.1455497601,14.105,200000,200295.10595873243,295.1059587324271,1.0014755297936622
2021-08-11,2,1.337322590993488,0.0,0.48337,0.0,14.558,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-12,2,2.3442435366015246,0.0,0.50981,0.0,14.06,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-13,2,1.3749446365656148,0.0,0.51539,0.0,15.212,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-14,0,0.5021743165029838,0.0,0.50178,0.0,15.56,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-15,0,-0.08262270760103042,0.0,0.49755,0.0,15.91,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-16,0,-0.20275786533414988,0.0,0.49082,0.0,15.784,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-17,-2,-1.3466990830095213,0.0,0.46319,0.0,16.003,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-18,-2,-1.6755300855679942,0.0,0.50033,0.0,17.948,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-19,0,-0.9410047785558211,0.0,0.54524,0.0,18.688,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-20,0,-0.6118501788164563,0.0,0.56253,0.0,18.928,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-21,-2,-2.168533803399009,0.0,0.56597,0.0,22.14,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-22,-2,-1.8601573202809205,0.0,0.55844,0.0,21.862,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-23,-2,-1.5860824065630734,0.0,0.56006,0.0,21.808,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-24,-1,-1.1238858089189656,194962.14050937144,0.52088,-5197.659931851847,19.538,200000,203103.7594970428,3103.7594970428036,1.015518797485214
2021-08-25,-1,-0.47880837776279445,194962.14050937144,0.56895,-5197.659931851847,20.056,200000,215167.97743602755,15167.977436027548,1.0758398871801378
2021-08-26,-1,-0.30002903164952477,194962.14050937144,0.5156,-5197.659931851847,17.9,200000,193560.59242677997,-6439.407573220029,0.9678029621338998
2021-08-27,-1,-0.7062565860862299,194962.14050937144,0.5622,-5197.659931851847,20.42,200000,215743.93120278337,15743.931202783366,1.0787196560139167
2021-08-28,-1,-1.1930152264676668,194962.14050937144,0.5504,-5197.659931851847,21.31,200000,218069.2952841209,18069.29528412089,1.0903464764206046
2021-08-29,-1,-0.2752122520956929,194962.14050937144,0.6061,-5197.659931851847,21.2,200000,228356.9439179892,28356.943917989207,1.141784719589946
2021-08-30,-1,-0.3193218091141065,194962.14050937144,0.626,-5197.659931851847,22.14,200000,237122.49085006642,37122.49085006642,1.1856124542503321
2021-08-31,0,0.8703582640318827,0.0,0.7248,0.0,22.89,200000,180769.63589593914,-19230.364104060864,0.9038481794796956
2021-09-01,0,-0.33862783730194385,0.0,0.7106,0.0,25.44,200000,180769.63589593914,-19230.364104060864,0.9038481794796956
2021-09-02,0,0.36190734640140393,0.0,0.7058,0.0,24.14,200000,180769.63589593914,-19230.364104060864,0.9038481794796956
2021-09-03,1,1.0678367093743715,-123173.64124825507,0.7338,3748.851843549132,24.11,200000,180769.63589593914,-19230.364104060864,0.9038481794796956
2021-09-04,1,0.29947224826337115,-123173.64124825507,0.7032,3748.851843549132,24.4,200000,178087.68950837175,-21912.310491628246,0.8904384475418587
2021-09-05,0,-1.1548784668982852,0.0,0.6704,0.0,25.73,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-06,2,2.1659574886427557,0.0,0.815,0.0,25.08,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-07,2,3.6611722524029306,0.0,0.9115,0.0,21.08,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-08,2,2.651345141447634,0.0,0.8872,0.0,20.69,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-09,0,0.7086060981445537,0.0,0.8977,0.0,26.85,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-10,0,-0.6085747743172263,0.0,0.7903,0.0,29.41,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-11,0,0.8568902431964487,0.0,0.9472,0.0,27.33,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-12,-1,-1.0232714056535652,94876.22913828891,0.8795,-2391.620622732161,34.89,200000,166887.2870542502,-33112.71294574981,0.834436435271251
2021-09-13,-1,-1.0150909174746983,94876.22913828891,0.899,-2391.620622732161,35.82,200000,170961.58070158772,-29038.41929841228,0.8548079035079386
2021-09-14,-1,-0.7025894704396783,94876.22913828891,0.9085,-2391.620622732161,34.2,200000,167988.4794695754,-32011.520530424605,0.839942397347877
2021-09-15,-1,-0.444931069935745,94876.22913828891,0.9497,-2391.620622732161,34.12,200000,171706.0504602543,-28293.949539745692,0.8585302523012716
2021-09-16,-1,-1.0290019651467086,94876.22913828891,0.9098,-2391.620622732161,37.07,200000,174975.76975469646,-25024.230245303537,0.8748788487734823
2021-09-17,-1,-0.9847329935357316,94876.22913828891,0.8253,-2391.620622732161,33.46,200000,158324.97794444795,-41675.02205555205,0.7916248897222398
2021-09-18,-2,-1.561478937294009,0.0,0.8385,0.0,40.76,200000,184816.0255043578,-15183.974495642207,0.9240801275217889
2021-09-19,-2,-1.8404349940905862,0.0,0.7651,0.0,44.27,200000,184816.0255043578,-15183.974495642207,0.9240801275217889
2021-09-20,-2,-1.2659251886461276,0.0,0.6805,0.0,34.01,200000,184816.0255043578,-15183.974495642207,0.9240801275217889
2021-09-21,-1,-1.1861988650426332,153221.70908999984,0.6031,-3034.7459031914254,30.45,200000,184816.0255043578,-15183.974495642207,0.9240801275217889
2021-09-22,-2,-1.2167213828326795,0.0,0.743,0.0,39.71,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-23,0,-0.9032216732036459,0.0,0.8443,0.0,41.51,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-24,0,-0.9817902044620535,0.0,0.8129,0.0,42.58,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-25,0,-0.662083668889112,0.0,0.8359,0.0,39.45,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-26,0,-0.6918854106030203,0.0,0.8114,0.0,39.8,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-27,0,-0.7201299509659229,0.0,0.7378,0.0,37.21,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-28,0,-0.6322925009923698,0.0,0.684,0.0,33.7,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-29,0,-0.49660252119530907,0.0,0.6981,0.0,33.88,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-09-30,0,-0.5810562540964436,0.0,0.7229,0.0,36.23,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-01,0,-0.26458438125148653,0.0,0.7902,0.0,37.85,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-02,0,-0.23765693188393328,0.0,0.8018,0.0,38.62,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-03,0,-0.2473905053448322,0.0,0.7957,0.0,38.74,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
2021-10-04,0,-0.23670819906107918,0.0,0.7482,0.0,36.8,200000,191482.05546621943,-8517.944533780566,0.9574102773310972
