date,statusList,zscore,OMGUSDT_position,OMGUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2020-08-03,-1,-0.6576463673434347,49023.72978862857,1.569,-553604.6440058557,0.1373,200000,152928.1496603622,-47071.85033963781,0.764640748301811
2020-08-04,-1,-0.9553725843425328,49023.72978862857,1.5876,-553604.6440058557,0.14335,200000,157189.29913066613,-42810.70086933387,0.7859464956533306
2020-08-05,-1,-0.8034056819382447,49023.72978862857,1.593,-553604.6440058557,0.14227,200000,156856.1342559984,-43143.86574400161,0.7842806712799919
2020-08-06,-1,-0.814824608851949,49023.72978862857,1.6053,-553604.6440058557,0.14444,200000,158660.44820989124,-41339.55179010876,0.7933022410494562
2020-08-07,-1,-0.6135239827296846,49023.72978862857,1.5632,-553604.6440058557,0.13888,200000,153518.5073651174,-46481.4926348826,0.767592536825587
2020-08-08,-1,-0.8603695957804329,49023.72978862857,1.6016,-553604.6440058557,0.14696,200000,159874.14411256806,-40125.85588743194,0.7993707205628403
2020-08-09,0,0.06414450690136161,0.0,1.712,0.0,0.14512,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-10,0,0.8763144195885793,0.0,1.7979,0.0,0.14383,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-11,0,0.6707413273288131,0.0,1.6571,0.0,0.13685,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-12,2,1.3836186828528774,0.0,1.6977,0.0,0.1367,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-13,2,2.666280473007246,0.0,1.8385,0.0,0.13944,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-14,2,3.185619712973712,0.0,2.0292,0.0,0.13826,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-15,2,2.044440335647926,0.0,1.9358,0.0,0.13837,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-16,2,3.700062766919087,0.0,2.7942,0.0,0.13882,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-17,2,2.527154035600716,0.0,2.7049,0.0,0.14039,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-18,2,2.18192710818272,0.0,2.6932,0.0,0.13691,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-19,2,2.953362844644173,0.0,3.3775,0.0,0.12966,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-20,2,3.5708268311302303,0.0,5.6755,0.0,0.13413,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-21,2,3.0740386670994218,0.0,6.2394,0.0,0.12315,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-22,2,2.321148258401745,0.0,6.1359,0.0,0.12515,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-23,2,2.141244098467582,0.0,6.41,0.0,0.12141,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-24,2,1.5505584720966552,0.0,5.8441,0.0,0.12361,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-25,2,1.3024904413221745,0.0,5.15,0.0,0.11239,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-26,2,1.2922463310199128,0.0,5.4999,0.0,0.11435,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-27,1,1.0962214618607473,-15050.77313356514,5.02,704474.4161351701,0.10725,200000,151109.762260994,-48890.237739006,0.75554881130497
2020-08-28,1,1.139001779018467,-15050.77313356514,5.4159,704474.4161351701,0.10927,200000,158491.4016651655,-41508.5983348345,0.7924570083258275
2020-08-29,1,0.7230408282424975,-15050.77313356514,5.1059,704474.4161351701,0.11623,200000,158728.80393006108,-41271.19606993892,0.7936440196503054
2020-08-30,1,0.8049834379267906,-15050.77313356514,5.4857,704474.4161351701,0.11747,200000,165318.63584219673,-34681.36415780327,0.8265931792109836
2020-08-31,1,0.42773687405387556,-15050.77313356514,5.1197,704474.4161351701,0.12253,200000,163374.69342095585,-36625.30657904415,0.8168734671047793
2020-09-01,1,0.24597263483884893,-15050.77313356514,4.9959,704474.4161351701,0.12445,200000,162863.998586,-37136.001414,0.81431999293
2020-09-02,0,0.022741763793108383,0.0,4.3826,0.0,0.11489,200000,136134.21492638686,-63865.78507361314,0.6806710746319343
2020-09-03,0,-0.13628696383914649,0.0,3.5248,0.0,0.09446,200000,136134.21492638686,-63865.78507361314,0.6806710746319343
2020-09-04,0,0.12556281813169995,0.0,4.235,0.0,0.10156,200000,136134.21492638686,-63865.78507361314,0.6806710746319343
2020-09-05,0,0.03068714916662118,0.0,3.756,0.0,0.09,200000,136134.21492638686,-63865.78507361314,0.6806710746319343
2020-09-06,0,-0.030233140431276374,0.0,3.9219,0.0,0.0926,200000,136134.21492638686,-63865.78507361314,0.6806710746319343
2020-09-07,0,-0.8448361154984803,0.0,3.5991,0.0,0.0936,200000,136134.21492638686,-63865.78507361314,0.6806710746319343
2020-09-08,-1,-1.1595692019542756,19232.342750676264,3.5392,-747908.0042104542,0.09101,200000,136134.21492638686,-63865.78507361314,0.6806710746319343
2020-09-09,-1,-0.6340719491913368,19232.342750676264,3.8453,-747908.0042104542,0.09331,200000,143741.42345205293,-56258.57654794707,0.7187071172602646
2020-09-10,-1,-0.9045383245654626,19232.342750676264,3.8411,-747908.0042104542,0.09709,200000,146487.73986841558,-53512.26013158442,0.732438699342078
2020-09-11,-1,-0.8156284100268734,19232.342750676264,3.839,-747908.0042104542,0.09701,200000,146387.51930830232,-53612.48069169768,0.7319375965415116
2020-09-12,0,-0.11861800186808874,0.0,4.116,0.0,0.09771,200000,130051.98325600685,-69948.01674399315,0.6502599162800342
2020-09-13,0,-0.5121496383438348,0.0,3.8423,0.0,0.09507,200000,130051.98325600685,-69948.01674399315,0.6502599162800342
2020-09-14,0,-0.623395091023908,0.0,3.8423,0.0,0.09663,200000,130051.98325600685,-69948.01674399315,0.6502599162800342
2020-09-15,-2,-1.2473672169992003,0.0,3.4731,0.0,0.09313,200000,130051.98325600685,-69948.01674399315,0.6502599162800342
2020-09-16,-1,-1.1458756625910804,19042.401202999714,3.4148,-710588.9151787064,0.09151,200000,130051.98325600685,-69948.01674399315,0.6502599162800342
2020-09-17,-2,-1.9832532517932933,0.0,3.2787,0.0,0.09408,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-18,-2,-2.169182219984559,0.0,3.0236,0.0,0.09093,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-19,-2,-1.9830442040864786,0.0,3.0656,0.0,0.09141,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-20,-2,-2.0126416337322217,0.0,2.8976,0.0,0.08936,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-21,-2,-1.8461544429913617,0.0,2.551,0.0,0.07983,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-22,0,0.4625360394960103,0.0,3.2355,0.0,0.08146,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-23,0,-0.6451426276738417,0.0,2.7528,0.0,0.07663,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-24,0,-0.055041176870935495,0.0,3.1137,0.0,0.08254,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-25,-2,-1.4801658119703642,0.0,3.148,0.0,0.09693,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-26,-2,-1.3351015565681938,0.0,3.1049,0.0,0.09547,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-27,-2,-1.6965453229628014,0.0,3.0844,0.0,0.1013,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-28,0,0.31599400413379575,0.0,3.7724,0.0,0.1003,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-29,1,1.1896887863874572,-16358.864668095424,4.11,665033.9642519506,0.1011,200000,134469.8675717444,-65530.1324282556,0.672349337858722
2020-09-30,1,0.9062646728440178,-16358.864668095424,4.0202,665033.9642519506,0.10136,200000,133173.75035525495,-66826.24964474505,0.6658687517762747
2020-10-01,2,1.2276932634224684,0.0,4.0159,0.0,0.09804,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-02,2,1.2294112697408883,0.0,3.7868,0.0,0.09286,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-03,0,0.9935308855211558,0.0,3.7216,0.0,0.09328,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-04,0,0.33727003440927145,0.0,3.6295,0.0,0.09686,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-05,0,0.7772578267604818,0.0,3.8074,0.0,0.09738,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-06,0,-0.03652379081902433,0.0,3.3658,0.0,0.09289,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-07,0,-0.45682916245375454,0.0,3.2604,0.0,0.09374,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-08,0,-0.4020946567637025,0.0,3.3796,0.0,0.09632,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-09,0,-0.6275457080259936,0.0,3.4831,0.0,0.10129,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-10,0,-0.6250836111670385,0.0,3.6272,0.0,0.10493,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-11,0,-0.7721080083249984,0.0,3.6538,0.0,0.10648,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-12,-1,-1.0023686375787197,18532.598568792408,3.6413,-616562.3679172571,0.10945,200000,134965.5023370876,-65034.497662912414,0.6748275116854379
2020-10-13,-1,-1.197201521587237,18532.598568792408,3.5317,-616562.3679172571,0.10925,200000,132811.01706036448,-67188.98293963552,0.6640550853018223
2020-10-14,-2,-1.3944824708219798,0.0,3.3307,0.0,0.10703,200000,139229.64652219473,-60770.35347780527,0.6961482326109736
2020-10-15,-1,-1.075108984277496,20283.448402172828,3.4321,-652679.7605578227,0.10666,200000,139229.64652219473,-60770.35347780527,0.6961482326109736
2020-10-16,-2,-1.377385353750178,0.0,3.2204,0.0,0.10414,200000,141878.899552329,-58121.10044767099,0.7093944977616451
2020-10-17,-2,-1.444678092682008,0.0,3.257,0.0,0.10598,200000,141878.899552329,-58121.10044767099,0.7093944977616451
2020-10-18,-1,-1.060877362312364,20852.89096568521,3.4019,-660823.9382968282,0.10735,200000,141878.899552329,-58121.10044767099,0.7093944977616451
2020-10-19,-1,-1.1432070991196375,20852.89096568521,3.3666,-660823.9382968282,0.10859,200000,141962.2141847284,-58037.78581527161,0.709811070923642
2020-10-20,-1,-1.1514654196722147,20852.89096568521,3.1297,-660823.9382968282,0.10238,200000,132918.44765813428,-67081.55234186572,0.6645922382906714
2020-10-21,-1,-1.0032665764000996,20852.89096568521,3.2646,-660823.9382968282,0.10589,200000,138050.99467282707,-61949.00532717293,0.6902549733641354
2020-10-22,-1,-0.7217897687614786,20852.89096568521,3.4942,-660823.9382968282,0.11077,200000,146063.6392574369,-53936.36074256309,0.7303181962871845
2020-10-23,-1,-0.2499787173724379,20852.89096568521,3.5255,-660823.9382968282,0.10805,200000,144918.89363249548,-55081.106367504515,0.7245944681624774
2020-10-24,-1,-0.30894606910372835,20852.89096568521,3.4863,-660823.9382968282,0.10797,200000,144048.5943915769,-55951.40560842311,0.7202429719578844
2020-10-25,-1,-0.6477835786091238,20852.89096568521,3.3493,-660823.9382968282,0.10639,200000,140147.64650676903,-59852.35349323097,0.7007382325338452
2020-10-26,-1,-0.630710142815103,20852.89096568521,3.2363,-660823.9382968282,0.10306,200000,135590.72611311817,-64409.27388688183,0.6779536305655909
2020-10-27,-1,-0.6115251782466835,20852.89096568521,3.2119,-660823.9382968282,0.10256,200000,134751.50360440701,-65248.496395592985,0.6737575180220351
2020-10-28,-1,-0.7293984157870279,20852.89096568521,3.0657,-660823.9382968282,0.09869,200000,129145.42230401511,-70854.57769598489,0.6457271115200756
2020-10-29,-2,-1.2356192971759203,0.0,2.8905,0.0,0.09531,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-10-30,0,-0.8575670524123167,0.0,2.8675,0.0,0.0933,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-10-31,0,-0.012944890015137359,0.0,2.9233,0.0,0.093,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-01,0,0.8845479328676562,0.0,3.1391,0.0,0.09827,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-02,2,1.7084475637969905,0.0,2.9974,0.0,0.09221,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-03,0,-0.5685829955067122,0.0,2.9012,0.0,0.09357,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-04,-2,-2.7233399897319504,0.0,2.7676,0.0,0.0955,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-05,-2,-1.6876634488622289,0.0,2.8914,0.0,0.09752,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-06,0,-0.768285833801122,0.0,3.322,0.0,0.1091,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-07,0,-0.9420129543237626,0.0,3.0592,0.0,0.10128,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-08,-1,-1.126314986226603,22657.527779967815,3.1907,-678492.481347192,0.10655,200000,144586.7477750866,-55413.25222491339,0.7229337388754331
2020-11-09,-1,-0.9201417292707368,22657.527779967815,3.1791,-678492.481347192,0.10561,200000,143686.13752037263,-56313.862479627365,0.7184306876018631
2020-11-10,-1,-0.41354083146706927,22657.527779967815,3.2382,-678492.481347192,0.1059,200000,145221.9602317594,-54778.03976824059,0.726109801158797
2020-11-11,0,1.8835699870866651,0.0,3.5058,0.0,0.10599,200000,137067.40498206436,-62932.595017935644,0.6853370249103218
2020-11-12,2,2.015860364821855,0.0,3.4937,0.0,0.1046,200000,137067.40498206436,-62932.595017935644,0.6853370249103218
2020-11-13,2,2.2528272647849863,0.0,3.628,0.0,0.10629,200000,137067.40498206436,-62932.595017935644,0.6853370249103218
2020-11-14,1,1.1779048028154309,-20034.993565946203,3.4207,658281.6491310362,0.10411,200000,137067.40498206436,-62932.595017935644,0.6853370249103218
2020-11-15,2,1.217148880847428,0.0,3.3217,0.0,0.10046,200000,137486.66863836395,-62513.331361636054,0.6874333431918198
2020-11-16,1,1.1292051582065572,-20001.552072851107,3.4369,661820.8753170499,0.10387,200000,137486.66863836395,-62513.331361636054,0.6874333431918198
2020-11-17,0,0.10319556897589041,0.0,3.4599,0.0,0.10947,200000,134240.50743426406,-65759.49256573594,0.6712025371713203
2020-11-18,0,-0.16409919620090474,0.0,3.3321,0.0,0.10658,200000,134240.50743426406,-65759.49256573594,0.6712025371713203
2020-11-19,0,-0.42086900858783355,0.0,3.2726,0.0,0.1059,200000,134240.50743426406,-65759.49256573594,0.6712025371713203
2020-11-20,-1,-1.0677805194245382,19017.468611416112,3.5294,-567469.1724478528,0.11828,200000,134240.50743426406,-65759.49256573594,0.6712025371713203
2020-11-21,0,0.31465185373539695,0.0,4.253,0.0,0.13334,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-22,-2,-2.454577684268945,0.0,3.9019,0.0,0.14599,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-23,-2,-1.7974345703779047,0.0,4.2309,0.0,0.15445,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-24,-2,-2.118530484279353,0.0,4.3646,0.0,0.16721,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-25,0,-0.9502063001443727,0.0,4.4269,0.0,0.15473,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-26,-2,-1.569717687598793,0.0,3.7036,0.0,0.13843,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-27,-2,-1.8151184399587228,0.0,3.6088,0.0,0.14178,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-28,-2,-2.234932083536364,0.0,3.779,0.0,0.16489,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-29,-2,-1.947927900314264,0.0,3.7798,0.0,0.16663,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-11-30,-2,-1.6280477836950702,0.0,3.9528,0.0,0.17204,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-12-01,-2,-1.3285035428079335,0.0,3.662,0.0,0.15562,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-12-02,-1,-1.1122196577796968,17014.657780898302,3.7916,-407149.1097636731,0.15845,200000,129025.55288410801,-70974.44711589199,0.64512776442054
2020-12-03,-2,-1.207894726512228,0.0,3.7903,0.0,0.16398,200000,131299.20651621628,-68700.79348378372,0.6564960325810814
2020-12-04,0,-0.9179919788630877,0.0,3.5286,0.0,0.14781,200000,131299.20651621628,-68700.79348378372,0.6564960325810814
2020-12-05,0,-0.8948424948645907,0.0,3.7819,0.0,0.15993,200000,131299.20651621628,-68700.79348378372,0.6564960325810814
2020-12-06,0,-0.913637367508039,0.0,3.701,0.0,0.15873,200000,131299.20651621628,-68700.79348378372,0.6564960325810814
2020-12-07,0,-0.851309772145711,0.0,3.5819,0.0,0.15401,200000,131299.20651621628,-68700.79348378372,0.6564960325810814
2020-12-08,0,-0.8785861680395505,0.0,3.2384,0.0,0.1412,200000,131299.20651621628,-68700.79348378372,0.6564960325810814
2020-12-09,-1,-1.0595569065768802,19993.17921126451,3.2836,-443698.3188571785,0.14796,200000,131299.20651621628,-68700.79348378372,0.6564960325810814
2020-12-10,-1,-0.9808428077135724,19993.17921126451,3.1493,-443698.3188571785,0.14188,200000,125916.43676949182,-74083.56323050818,0.6295821838474591
2020-12-11,-2,-1.355232832648968,0.0,2.9914,0.0,0.13926,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-12,0,-0.956264278984671,0.0,3.1878,0.0,0.14438,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-13,-2,-1.2782236658076493,0.0,3.2779,0.0,0.15406,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-14,-2,-1.5839984832043517,0.0,3.234,0.0,0.15877,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-15,-2,-1.588876227388038,0.0,3.1584,0.0,0.15381,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-16,-2,-1.955715935987915,0.0,3.3508,0.0,0.16814,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-17,-2,-1.8891787945055476,0.0,3.2374,0.0,0.16336,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-18,-2,-1.725174821527302,0.0,3.2463,0.0,0.16502,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-19,-2,-1.4286736956354196,0.0,3.2597,0.0,0.16433,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-20,-2,-1.4242957934760343,0.0,3.17,0.0,0.16201,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-21,-2,-1.3913223515423563,0.0,2.9574,0.0,0.15278,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-22,-2,-1.3498352212542524,0.0,3.0043,0.0,0.15646,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-23,-2,-2.188061877536318,0.0,2.3303,0.0,0.13635,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-24,-2,-1.9752148313057396,0.0,2.5923,0.0,0.15304,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-25,-2,-1.9333876666273813,0.0,2.5971,0.0,0.15761,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-26,-2,-1.8842131185303967,0.0,2.5391,0.0,0.15839,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-27,-2,-1.2642264589399053,0.0,2.6441,0.0,0.15467,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-28,-2,-1.9519831827359035,0.0,2.661,0.0,0.17627,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-29,-2,-2.246338590817826,0.0,2.5641,0.0,0.19067,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-30,-2,-1.961195136176737,0.0,2.4605,0.0,0.18389,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2020-12-31,-2,-1.6402088368182002,0.0,2.4737,0.0,0.18134,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2021-01-01,-2,-1.2001450018272417,0.0,2.5432,0.0,0.17509,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2021-01-02,-1,-1.16196656657024,26213.720027474294,2.5422,-375608.832453191,0.17742,200000,133281.03810769028,-66718.96189230972,0.6664051905384514
2021-01-03,-1,-0.8886857942966964,26213.720027474294,3.0498,-375608.832453191,0.20615,200000,157378.36415001642,-42621.63584998358,0.7868918207500821
2021-01-04,-1,-0.869865556184558,26213.720027474294,3.2938,-375608.832453191,0.22528,200000,170959.9088015497,-29040.091198450304,0.8547995440077485
2021-01-05,-1,-1.177094371323083,26213.720027474294,3.5141,-375608.832453191,0.25873,200000,189298.90676916152,-10701.09323083848,0.9464945338458076
2021-01-06,-2,-1.905027879836112,0.0,3.7082,0.0,0.33309,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-07,-2,-1.5090561294807376,0.0,3.508,0.0,0.29928,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-08,-2,-1.5588746580279838,0.0,3.4039,0.0,0.30389,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-09,-2,-1.4325367992882962,0.0,3.7078,0.0,0.33062,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-10,0,-0.9970278217745135,0.0,3.6526,0.0,0.30153,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-11,-2,-1.3244901595591638,0.0,3.0974,0.0,0.2757,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-12,-2,-1.5648827545189714,0.0,2.9982,0.0,0.28888,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-13,-2,-1.4216976955971765,0.0,3.2459,0.0,0.3123,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-14,-2,-1.29743841503354,0.0,3.2451,0.0,0.31201,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-15,0,-0.46010788968539895,0.0,3.604,0.0,0.30188,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-16,-2,-1.3768245462186237,0.0,3.5499,0.0,0.35071,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-17,-2,-1.4376315319605,0.0,3.7236,0.0,0.38081,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-18,0,-0.4509544507562428,0.0,4.21,0.0,0.37123,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-19,0,-0.8677717457532472,0.0,3.8539,0.0,0.3672,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-20,0,-0.9348747130256843,0.0,3.8353,0.0,0.37532,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-21,0,-0.7525120009987734,0.0,3.2004,0.0,0.30785,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-22,-1,-1.158236894719809,24010.437273378346,3.3566,-231145.30573843967,0.34867,200000,161186.8675036435,-38813.1324963565,0.8059343375182175
2021-01-23,-1,-0.5058431159584946,24010.437273378346,3.629,-231145.30573843967,0.34583,200000,167070.85794861463,-32929.142051385366,0.8353542897430731
2021-01-24,-1,-0.7895242567865974,24010.437273378346,3.5888,-231145.30573843967,0.35345,200000,167866.9655999517,-32133.034400048287,0.8393348279997586
2021-01-25,-1,-0.57460307288563,24010.437273378346,3.5439,-231145.30573843967,0.34308,200000,164391.92014586937,-35608.07985413063,0.8219596007293468
2021-01-26,-1,-0.9197565835845847,24010.437273378346,3.4403,-231145.30573843967,0.3433,200000,161955.29081160986,-38044.709188390145,0.8097764540580492
2021-01-27,-1,-0.8510749294262286,24010.437273378346,3.1175,-231145.30573843967,0.31144,200000,146840.43221893662,-53159.56778106338,0.7342021610946832
2021-01-28,-2,-1.2899259059479442,0.0,3.3054,0.0,0.34409,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-01-29,0,-0.5404846813377943,0.0,3.5045,0.0,0.34752,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-01-30,-2,-1.2778786207766595,0.0,3.4828,0.0,0.364,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-01-31,0,-0.1038754213423857,0.0,3.5237,0.0,0.34475,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-02-01,0,-0.13130428426937962,0.0,4.168,0.0,0.40876,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-02-02,-2,-1.534685557773706,0.0,3.9526,0.0,0.42498,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-02-03,0,0.4395908816807047,0.0,4.6318,0.0,0.44189,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-02-04,0,-0.04147135893478928,0.0,4.4415,0.0,0.43934,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-02-05,-1,-1.171501758291879,15645.427927914989,5.1567,-149635.1395587277,0.53917,200000,161357.55639175844,-38642.44360824156,0.8067877819587922
2021-02-06,-2,-3.2471937135121793,0.0,4.902,0.0,0.63444,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-07,-2,-3.0807663695195044,0.0,4.6205,0.0,0.66109,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-08,-2,-2.2875466395002277,0.0,4.8692,0.0,0.67638,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-09,-2,-1.8918800600742645,0.0,5.1196,0.0,0.70562,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-10,-2,-2.382316036943456,0.0,5.582,0.0,0.93966,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-11,-2,-1.7499947491274555,0.0,5.9635,0.0,0.92796,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-12,-2,-1.4267203913151016,0.0,6.1436,0.0,0.92426,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-13,0,-0.24305162428015545,0.0,7.6958,0.0,0.91299,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-14,0,-0.49817138172646847,0.0,6.6903,0.0,0.84364,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-15,0,-0.8926470081625244,0.0,6.1937,0.0,0.86143,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-16,0,-0.8646402043286396,0.0,6.1716,0.0,0.87,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-17,0,-0.7406082259575248,0.0,6.3886,0.0,0.89206,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-18,0,-0.6710227943206547,0.0,6.5367,0.0,0.91442,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-19,0,-0.6554632989417268,0.0,6.5368,0.0,0.92581,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-20,-2,-1.5258944333981292,0.0,6.2251,0.0,1.11568,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-21,-2,-1.2918015019828828,0.0,6.3325,0.0,1.09894,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-22,-2,-1.5992242755763924,0.0,5.5483,0.0,1.09703,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
2021-02-23,-2,-1.6561381747057617,0.0,4.6802,0.0,0.96197,200000,179598.18663075834,-20401.81336924166,0.8979909331537917
