date,statusList,zscore,ADAUSDT_position,ADAUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2021-03-02,2,1.2258873664703187,0.0,1.2228,0.0,10.9081,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-03,0,0.9652015212749908,0.0,1.21311,0.0,11.2516,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-04,0,0.6430587191918722,0.0,1.11239,0.0,11.0004,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-05,0,0.7506304720592525,0.0,1.15908,0.0,10.9437,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-06,0,0.5002675008555012,0.0,1.129,0.0,11.1134,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-07,0,0.2711215936477384,0.0,1.13042,0.0,11.5466,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-08,0,0.09006973514515026,0.0,1.11848,0.0,11.7082,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-09,0,0.053237413185254254,0.0,1.1972,0.0,12.3956,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-10,0,-0.14527574312286656,0.0,1.13261,0.0,11.958,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-11,0,-0.4701767933558131,0.0,1.1243,0.0,12.2593,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-12,0,-0.9095697230616027,0.0,1.03207,0.0,11.9365,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-13,-2,-1.5025230197488577,0.0,1.1,0.0,13.7733,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-14,-2,-1.3338501220742671,0.0,1.05243,0.0,12.7214,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-15,-1,-1.1754670932548106,91749.6740159997,1.03103,-7781.890951029628,12.156,200000,189193.33280143232,-10806.66719856768,0.9459666640071616
2021-03-16,0,-0.01886410631627026,0.0,1.24924,0.0,12.4297,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-17,0,0.6396952535714581,0.0,1.377,0.0,12.5671,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-18,0,0.03381124057180761,0.0,1.22925,0.0,12.169,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-19,0,0.4836116335301517,0.0,1.29474,0.0,12.2569,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-20,0,-0.09997148768781879,0.0,1.20046,0.0,12.3108,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-21,0,0.15174280471957763,0.0,1.18561,0.0,11.9811,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-22,0,-0.2684960978687658,0.0,1.1015,0.0,11.6556,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-23,0,-0.5927593443784446,0.0,1.11639,0.0,12.2413,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-24,0,-0.11484405462782409,0.0,1.06902,0.0,11.292,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-25,0,0.4809288427408166,0.0,1.0956,0.0,11.0876,200000,171302.53998769782,-28697.46001230218,0.8565126999384891
2021-03-26,1,1.0515643212653438,-70541.31938218491,1.2142,7283.704811838197,11.7593,200000,171302.53998769785,-28697.460012302152,0.8565126999384892
2021-03-27,1,0.5775962357519576,-70541.31938218491,1.17678,7283.704811838197,11.7927,200000,168906.15955713188,-31093.840442868124,0.8445307977856593
2021-03-28,1,0.6053917391680892,-70541.31938218491,1.18983,7283.704811838197,11.8644,200000,170348.96541007818,-29651.034589921823,0.8517448270503909
2021-03-29,0,-0.05428207367980586,0.0,1.20239,0.0,12.6381,200000,164068.52721715084,-35931.47278284916,0.8203426360857542
2021-03-30,0,-0.3074590903058188,0.0,1.21189,0.0,13.016,200000,164068.52721715084,-35931.47278284916,0.8203426360857542
2021-03-31,-2,-1.333214824273009,0.0,1.19191,0.0,14.1287,200000,164068.52721715084,-35931.47278284916,0.8203426360857542
2021-04-01,-2,-1.4704381895212495,0.0,1.18377,0.0,14.315,200000,164068.52721715084,-35931.47278284916,0.8203426360857542
2021-04-02,-2,-1.97467270080982,0.0,1.18998,0.0,15.2454,200000,164068.52721715084,-35931.47278284916,0.8203426360857542
2021-04-03,-1,-1.123612730860471,70574.39357918703,1.16238,-6044.820839184689,13.571,200000,164068.52721715084,-35931.47278284916,0.8203426360857542
2021-04-04,-2,-1.582445179038267,0.0,1.18206,0.0,14.5489,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-05,-2,-1.9160177686408852,0.0,1.2118,0.0,16.0744,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-06,-2,-2.0994612289236176,0.0,1.252,0.0,17.7329,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-07,-2,-2.40576140422925,0.0,1.17359,0.0,19.1937,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-08,-2,-1.99373723135827,0.0,1.21926,0.0,19.6292,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-09,-2,-1.6111602404330672,0.0,1.20201,0.0,18.7707,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-10,-2,-1.6942731478457105,0.0,1.21747,0.0,20.4439,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-11,-2,-1.3553466342008,0.0,1.26355,0.0,20.3709,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-12,0,-0.9066070169100403,0.0,1.31431,0.0,19.5225,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-13,0,-0.8632445891657206,0.0,1.41246,0.0,21.2069,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-14,0,-0.8053115097410463,0.0,1.45092,0.0,21.9193,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-15,-2,-1.6428380705013248,0.0,1.4782,0.0,28.6129,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-16,-2,-2.263571674218975,0.0,1.40989,0.0,38.2734,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-17,-2,-2.031251384060159,0.0,1.36802,0.0,37.7258,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-18,-2,-1.8940999493137123,0.0,1.27693,0.0,37.0728,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-19,-2,-1.6416598700576994,0.0,1.1945,0.0,33.4166,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-20,-2,-1.381040269927894,0.0,1.26689,0.0,33.739,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-21,-2,-1.2440317104093381,0.0,1.20358,0.0,31.9236,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-22,-2,-1.3116463232522146,0.0,1.144,0.0,33.5104,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-23,-1,-1.141233914511991,72752.51301078449,1.15866,-2584.4966772262387,32.6158,200000,168590.8534501511,-31409.146549848898,0.8429542672507555
2021-04-24,-1,-0.9581038093003121,72752.51301078449,1.10287,-2584.4966772262387,29.6577,200000,156886.7911283765,-43113.2088716235,0.7844339556418825
2021-04-25,-1,-0.8736515683264293,72752.51301078449,1.0913,-2584.4966772262387,29.315,200000,155159.3375415563,-44840.662458443694,0.7757966877077815
2021-04-26,-1,-0.7601374091592019,72752.51301078449,1.2375,-2584.4966772262387,32.825,200000,174867.33828079712,-25132.66171920288,0.8743366914039856
2021-04-27,-1,-0.6177017823665953,72752.51301078449,1.3063,-2584.4966772262387,33.803,200000,182400.3489262663,-17599.651073733694,0.9120017446313315
2021-04-28,-1,-0.5802830390642064,72752.51301078449,1.3379,-2584.4966772262387,35.061,200000,187950.62515735772,-12049.374842642283,0.9397531257867886
2021-04-29,-1,-0.5307729905070614,72752.51301078449,1.3063,-2584.4966772262387,34.529,200000,184276.69351393258,-15723.30648606742,0.9213834675696629
2021-04-30,-1,-0.5047868099220106,72752.51301078449,1.3532,-2584.4966772262387,36.317,200000,192309.86643301888,-7690.133566981123,0.9615493321650944
2021-05-01,-1,-1.0026353405020687,72752.51301078449,1.3516,-2584.4966772262387,44.706,200000,213874.80503745255,13874.805037452548,1.0693740251872628
2021-05-02,-1,-1.0257404189458204,72752.51301078449,1.3267,-2584.4966772262387,44.92,200000,212616.34975241043,12616.349752410431,1.063081748762052
2021-05-03,-2,-1.4060998351173177,0.0,1.3622,0.0,52.037,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-04,-2,-2.7054865750537087,0.0,1.2698,0.0,69.249,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-05,-2,-2.728716613288367,0.0,1.4798,0.0,93.962,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-06,-2,-2.4969263201567227,0.0,1.6491,0.0,133.864,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-07,-2,-1.9443479860623554,0.0,1.653,0.0,119.763,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-08,-2,-1.7717467881452729,0.0,1.6211,0.0,127.317,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-09,-2,-1.3730361915545244,0.0,1.7663,0.0,117.904,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-10,-1,-1.17873255012429,62100.96627281321,1.6423,-970.4494729465159,105.094,200000,203976.83381968227,3976.8338196822733,1.0198841690984113
2021-05-11,-1,-1.0452071884742575,62100.96627281321,1.7632,-970.4494729465159,111.173,200000,217384.20298810728,17384.20298810728,1.0869210149405364
2021-05-12,-1,-0.724552711572446,62100.96627281321,1.5694,-970.4494729465159,84.996,200000,179945.5798711151,-20054.4201288849,0.8997278993555755
2021-05-13,-1,-0.3498041439222574,62100.96627281321,1.9296,-970.4494729465159,88.383,200000,205601.26028745226,5601.260287452256,1.0280063014372613
2021-05-14,-1,-0.5098302216979261,62100.96627281321,2.0069,-970.4494729465159,103.313,200000,224890.47561143222,24890.475611432223,1.1244523780571611
2021-05-15,0,-0.1041268418267086,0.0,2.1744,0.0,95.088,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-16,0,0.14110796229801753,0.0,2.3002,0.0,93.859,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-17,0,0.027100645916991326,0.0,2.0307,0.0,89.677,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-18,0,0.1301140474674113,0.0,2.0036,0.0,88.577,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-19,0,0.563038535726724,0.0,1.4663,0.0,59.436,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-20,0,0.7551741542935538,0.0,1.8006,0.0,73.744,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-21,0,0.8275203218084479,0.0,1.5493,0.0,64.167,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-22,1,1.1302019876136962,-55103.76383881863,1.4629,1378.0179855688705,58.498,200000,161222.59223961557,-38777.407760384434,0.8061129611980778
2021-05-23,2,1.2548912982377467,0.0,1.3139,0.0,51.553,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-24,0,0.24607169145389554,0.0,1.55,0.0,73.711,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-25,0,-0.06588067172183074,0.0,1.5532,0.0,78.364,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-26,0,0.40862303469559047,0.0,1.7791,0.0,79.886,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-27,0,0.30966161743237086,0.0,1.6552,0.0,74.596,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-28,0,0.21482705546370245,0.0,1.5133,0.0,68.199,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-29,0,-0.008610882255395096,0.0,1.4029,0.0,64.293,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-30,0,0.6469148329660015,0.0,1.5751,0.0,66.124,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-05-31,1,1.0764014326951774,-46791.707343984155,1.7373,1160.9882056113865,70.019,200000,162582.46633740736,-37417.53366259264,0.8129123316870368
2021-06-01,2,1.429973893499553,0.0,1.7363,0.0,67.765,200000,165152.54204551145,-34847.45795448855,0.8257627102275573
2021-06-02,2,1.2846098265044488,0.0,1.7534,0.0,68.403,200000,165152.54204551145,-34847.45795448855,0.8257627102275573
2021-06-03,2,1.6054977516954239,0.0,1.8453,0.0,69.864,200000,165152.54204551145,-34847.45795448855,0.8257627102275573
2021-06-04,2,1.4119801347849144,0.0,1.7077,0.0,64.72,200000,165152.54204551145,-34847.45795448855,0.8257627102275573
2021-06-05,2,1.2271745617102607,0.0,1.6551,0.0,63.122,200000,165152.54204551145,-34847.45795448855,0.8257627102275573
2021-06-06,1,1.0842926263381463,-49237.53564054363,1.6771,1288.5227822419206,64.086,200000,165152.54204551145,-34847.45795448855,0.8257627102275573
2021-06-07,2,1.3404357874535422,0.0,1.5659,0.0,58.01,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-08,2,1.5872686382249117,0.0,1.5819,0.0,56.681,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-09,0,0.7251680840513968,0.0,1.6279,0.0,62.32,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-10,0,0.8167593233608753,0.0,1.5328,0.0,57.894,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-11,0,0.2809423924903372,0.0,1.4371,0.0,56.865,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-12,0,0.9033273769436033,0.0,1.4789,0.0,55.195,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-13,0,0.6507191509990481,0.0,1.5566,0.0,58.998,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-14,0,0.6999871498387021,0.0,1.5769,0.0,59.304,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-15,0,0.7077981489945872,0.0,1.5552,0.0,58.154,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-16,0,0.6922381832608406,0.0,1.4851,0.0,55.351,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-17,0,0.5375542754880545,0.0,1.4826,0.0,55.552,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-18,0,0.7943141577169273,0.0,1.4163,0.0,52.568,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-19,1,1.1393437997594618,-60519.688021961454,1.3839,1646.6104957060486,50.864,200000,167506.3925071849,-32493.607492815092,0.8375319625359245
2021-06-20,2,2.0953382501798488,0.0,1.4263,0.0,50.956,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-21,2,3.1344888952270105,0.0,1.174,0.0,39.461,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-22,2,3.244538568335098,0.0,1.1567,0.0,36.545,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-23,2,2.108694416030708,0.0,1.2512,0.0,40.763,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-24,2,2.1460776786936924,0.0,1.3604,0.0,43.151,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-25,2,1.9426559839356596,0.0,1.2521,0.0,39.35,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-26,2,1.3240387114351042,0.0,1.2521,0.0,40.555,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-27,2,1.4810827417583237,0.0,1.338,0.0,42.307,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-28,0,0.9369855131797166,0.0,1.326,0.0,43.351,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-29,-2,-1.7056634150537264,0.0,1.373,0.0,56.829,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-06-30,-2,-1.5948411954451178,0.0,1.3853,0.0,57.551,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-07-01,-1,-1.1959185078796095,63817.67412067569,1.3313,-1600.732337720543,53.076,200000,169920.9391137111,-30079.060886288906,0.8496046955685554
2021-07-02,-1,-0.8364978028037002,63817.67412067569,1.3946,-1600.732337720543,53.737,200000,175018.68196078314,-24981.318039216858,0.8750934098039157
2021-07-03,-2,-1.2413966939310963,0.0,1.4045,0.0,56.877,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-04,0,-0.7687674453406833,0.0,1.4615,0.0,56.363,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-05,0,-0.6729574913761424,0.0,1.4039,0.0,53.683,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-06,0,-0.7377674414446007,0.0,1.4157,0.0,54.649,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-07,0,-0.49225506464310187,0.0,1.404,0.0,52.813,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-08,0,-0.4041203384448091,0.0,1.327,0.0,49.471,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-09,0,-0.3495827483680918,0.0,1.3504,0.0,50.084,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-10,0,-0.2563079383366941,0.0,1.3356,0.0,49.135,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-11,0,-0.23047739884082658,0.0,1.3485,0.0,49.704,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-12,0,-0.015251642441678665,0.0,1.3126,0.0,47.689,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-13,0,0.14185716701314408,0.0,1.265,0.0,45.544,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-14,0,0.2042264247538944,0.0,1.2635,0.0,45.61,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-15,0,0.6232126458725208,0.0,1.2258,0.0,43.235,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-16,0,0.7932683845920272,0.0,1.1708,0.0,41.153,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-17,0,0.9407498495218531,0.0,1.1721,0.0,41.459,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-18,1,1.1354918355335526,-72519.20298982196,1.1813,2045.533297322748,41.88,200000,171333.86898375337,-28666.131016246625,0.8566693449187669
2021-07-19,0,0.16664040592117618,0.0,1.1225,0.0,41.582,200000,167679.30877055405,-32320.691229445947,0.8383965438527703
2021-07-20,0,-0.107592010316091,0.0,1.0539,0.0,39.311,200000,167679.30877055405,-32320.691229445947,0.8383965438527703
2021-07-21,0,0.26590427599442756,0.0,1.1711,0.0,42.905,200000,167679.30877055405,-32320.691229445947,0.8383965438527703
2021-07-22,0,0.23008599648775263,0.0,1.1856,0.0,43.395,200000,167679.30877055405,-32320.691229445947,0.8383965438527703
2021-07-23,-1,-1.0555610867978942,69420.9277016453,1.2077,-1830.0007505408178,45.814,200000,167679.30877055405,-32320.691229445947,0.8383965438527703
2021-07-24,-2,-2.464442482813567,0.0,1.2327,0.0,49.414,200000,172531.78827995987,-27468.211720040126,0.8626589413997994
2021-07-25,-2,-1.825548049192976,0.0,1.2284,0.0,48.433,200000,172531.78827995987,-27468.211720040126,0.8626589413997994
2021-07-26,-2,-1.2173202179327052,0.0,1.2551,0.0,48.373,200000,172531.78827995987,-27468.211720040126,0.8626589413997994
2021-07-27,-2,-1.2361796584376146,0.0,1.2799,0.0,49.515,200000,172531.78827995987,-27468.211720040126,0.8626589413997994
2021-07-28,0,-0.8965608960784314,0.0,1.2875,0.0,49.275,200000,172531.78827995987,-27468.211720040126,0.8626589413997994
2021-07-29,0,-0.9212003736552538,0.0,1.2856,0.0,49.379,200000,172531.78827995987,-27468.211720040126,0.8626589413997994
2021-07-30,-1,-1.1168123161415302,65811.63727493129,1.3108,-1692.71616937739,50.963,200000,172531.78827995987,-27468.211720040126,0.8626589413997994
2021-07-31,-1,-1.0334951709898195,65811.63727493129,1.3193,-1692.71616937739,51.324,200000,173702.257733942,-26297.74226605799,0.8685112886697101
2021-08-01,-1,-0.5611794290170905,65811.63727493129,1.3142,-1692.71616937739,50.245,200000,171540.17763708165,-28459.82236291835,0.8577008881854082
2021-08-02,-1,-1.056759852494408,65811.63727493129,1.3083,-1692.71616937739,51.325,200000,172980.02244008717,-27019.977559912833,0.8649001122004358
2021-08-03,0,0.9449393890162782,0.0,1.3696,0.0,49.451,200000,166102.6771600953,-33897.32283990469,0.8305133858004765
2021-08-04,0,0.11391109402305602,0.0,1.3765,0.0,51.576,200000,166102.6771600953,-33897.32283990469,0.8305133858004765
2021-08-05,0,-0.04104563030492562,0.0,1.3859,0.0,52.431,200000,166102.6771600953,-33897.32283990469,0.8305133858004765
2021-08-06,0,0.041794562577446855,0.0,1.4025,0.0,53.1,200000,166102.6771600953,-33897.32283990469,0.8305133858004765
2021-08-07,-2,-2.2580980450055335,0.0,1.4727,0.0,60.587,200000,166102.6771600953,-33897.32283990469,0.8305133858004765
2021-08-08,-2,-1.2992810427144328,0.0,1.4255,0.0,57.068,200000,166102.6771600953,-33897.32283990469,0.8305133858004765
2021-08-09,-1,-1.171340507647226,56325.08550698383,1.4745,-1406.8390856124886,59.034,200000,166102.6771600953,-33897.32283990469,0.8305133858004765
2021-08-10,0,2.4636714041002614,0.0,1.678,0.0,58.884,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-11,2,2.730259762226981,0.0,1.7934,0.0,60.721,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-12,2,2.6435312961913136,0.0,1.8324,0.0,60.0,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-13,2,2.99104581050296,0.0,2.1386,0.0,64.264,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-14,2,2.160028284362625,0.0,2.1878,0.0,67.268,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-15,0,0.6398384977720798,0.0,2.1667,0.0,74.989,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-16,0,0.9827275412020268,0.0,2.0714,0.0,69.036,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-17,1,1.096007064595105,-40134.49150074905,1.9239,1227.7551350477986,62.891,200000,154429.4963965822,-45570.503603417805,0.7721474819829109
2021-08-18,2,1.7119536104033635,0.0,2.1043,0.0,63.952,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-19,2,2.3472049309345002,0.0,2.4411,0.0,67.054,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-20,2,1.6715402036992548,0.0,2.4557,0.0,70.2,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-21,2,1.7116390931772214,0.0,2.4341,0.0,67.512,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-22,2,2.270606809188054,0.0,2.7049,0.0,67.359,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-23,2,2.286216688971792,0.0,2.9152,0.0,68.257,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-24,2,2.008988912031352,0.0,2.7187,0.0,62.832,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-25,2,1.6998996382927603,0.0,2.739,0.0,63.773,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-26,2,1.4193101387068325,0.0,2.528,0.0,59.77,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-27,2,1.7793724094094006,0.0,2.946,0.0,64.09,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-28,2,1.3896432926321618,0.0,2.847,0.0,64.19,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-29,2,1.3847031608962266,0.0,2.851,0.0,63.23,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-30,1,1.1304440653414098,-29328.293793897516,2.734,1296.8389977764161,61.83,200000,160367.1104650316,-39632.88953496839,0.801835552325158
2021-08-31,1,0.8995029674052765,-29328.293793897516,2.767,1296.8389977764161,63.8,200000,163889.71698584978,-36110.28301415022,0.8194485849292489
2021-09-01,1,0.5496332521245185,-29328.293793897516,2.869,1296.8389977764161,68.75,200000,173300.55599182058,-26699.444008179416,0.866502779959103
2021-09-02,1,0.8206199347578876,-29328.293793897516,2.96,1296.8389977764161,67.61,200000,174491.03426960015,-25508.965730399854,0.8724551713480008
2021-09-03,1,0.5040277850749748,-29328.293793897516,2.966,1296.8389977764161,69.98,200000,177740.51245709363,-22259.48754290637,0.8887025622854682
2021-09-04,0,0.18562664583888852,0.0,2.83,0.0,68.81,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-05,0,-0.2625124486010348,0.0,2.91,0.0,73.54,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-06,0,-0.7023562548584519,0.0,2.833,0.0,73.48,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-07,0,0.2565540931797793,0.0,2.514,0.0,59.36,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-08,0,0.0789480580711089,0.0,2.47,0.0,58.71,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-09,0,0.21652410388095925,0.0,2.518,0.0,58.92,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-10,0,-0.1290711337869786,0.0,2.383,0.0,56.31,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-11,2,1.7957591530274257,0.0,2.638,0.0,57.08,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-12,0,0.7905304179073777,0.0,2.581,0.0,58.07,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-13,0,0.09268364050778388,0.0,2.402,0.0,55.72,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-14,0,-0.49487870255038696,0.0,2.396,0.0,57.14,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-15,0,-0.2890949617823764,0.0,2.505,0.0,59.18,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-16,0,-0.5525351333087908,0.0,2.417,0.0,57.99,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-17,0,-0.6106776545990027,0.0,2.35,0.0,56.7,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-18,0,-0.5289691366785203,0.0,2.371,0.0,57.19,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-19,0,-0.5736137666909351,0.0,2.283,0.0,55.33,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-20,0,0.11969044652460967,0.0,2.079,0.0,49.11,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-21,0,0.6971835966274399,0.0,1.986,0.0,45.81,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-22,1,1.0982439795224905,-34145.03554824244,2.257,1503.420702933734,51.26,200000,154130.6904647664,-45869.309535233595,0.770653452323832
2021-09-23,2,1.6700771718368754,0.0,2.327,0.0,51.31,200000,156445.67191799666,-43554.32808200334,0.7822283595899833
2021-09-24,2,2.394186290560303,0.0,2.277,0.0,47.64,200000,156445.67191799666,-43554.32808200334,0.7822283595899833
2021-09-25,2,2.2937681378752206,0.0,2.3,0.0,47.34,200000,156445.67191799666,-43554.32808200334,0.7822283595899833
2021-09-26,2,1.4320439270086844,0.0,2.207,0.0,47.19,200000,156445.67191799666,-43554.32808200334,0.7822283595899833
2021-09-27,2,1.347802036934543,0.0,2.13,0.0,45.37,200000,156445.67191799666,-43554.32808200334,0.7822283595899833
