date,statusList,zscore,QTUMUSDT_position,QTUMUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-03-06,0,-0.9351830188718293,0.0,6.315,0.0,0.140474,200000,268313.4751652718,68313.47516527178,1.3415673758263589
2021-03-07,0,-0.9156303321367538,0.0,6.35,0.0,0.146994,200000,268313.4751652718,68313.47516527178,1.3415673758263589
2021-03-08,-1,-1.1009420365548868,21247.503576597384,6.314,-781749.0579428817,0.171611,200000,268313.4751652718,68313.47516527178,1.3415673758263589
2021-03-09,-1,-1.1255279776811122,21247.503576597384,6.558,-781749.0579428817,0.184748,200000,283767.70341215713,83767.70341215713,1.4188385170607858
2021-03-10,-2,-1.8148005273281886,0.0,6.23,0.0,0.253021,200000,333740.4562728359,133740.4562728359,1.6687022813641796
2021-03-11,-2,-2.0482984770111017,0.0,6.142,0.0,0.361876,200000,333740.4562728359,133740.4562728359,1.6687022813641796
2021-03-12,-2,-1.9144404365962366,0.0,5.837,0.0,0.394429,200000,333740.4562728359,133740.4562728359,1.6687022813641796
2021-03-13,-2,-1.6697218065513615,0.0,6.122,0.0,0.369683,200000,333740.4562728359,133740.4562728359,1.6687022813641796
2021-03-14,-2,-1.5622834306473599,0.0,5.832,0.0,0.374202,200000,333740.4562728359,133740.4562728359,1.6687022813641796
2021-03-15,-2,-1.31585388271892,0.0,5.95,0.0,0.344795,200000,333740.4562728359,133740.4562728359,1.6687022813641796
2021-03-16,-1,-1.1536228691918624,26204.49562443749,6.368,-472626.4710579147,0.35307,200000,333740.4562728359,133740.4562728359,1.6687022813641796
2021-03-17,-1,-1.0778000098696081,26204.49562443749,6.208,-472626.4710579147,0.346803,200000,326585.78687880596,126585.78687880596,1.6329289343940299
2021-03-18,-1,-0.9920751810374077,26204.49562443749,6.372,-472626.4710579147,0.352472,200000,333562.643625641,133562.643625641,1.667813218128205
2021-03-19,-1,-0.7467967581467756,26204.49562443749,7.005,-472626.4710579147,0.341767,200000,345090.62298323493,145090.62298323493,1.7254531149161747
2021-03-20,-1,-0.6371059258959187,26204.49562443749,6.665,-472626.4710579147,0.317905,200000,324903.28161854227,124903.28161854227,1.6245164080927115
2021-03-21,-1,-0.6520089477812203,26204.49562443749,6.596,-472626.4710579147,0.332983,200000,330221.4333510673,130221.4333510673,1.6511071667553365
2021-03-22,-1,-0.7547593375047283,26204.49562443749,6.538,-472626.4710579147,0.371675,200000,346988.43602302275,146988.43602302275,1.7349421801151137
2021-03-23,-1,-0.9132478408210841,26204.49562443749,6.999,-472626.4710579147,0.476938,200000,408818.78872885776,208818.78872885776,2.044093943644289
2021-03-24,-1,-0.5121146038422112,26204.49562443749,7.226,-472626.4710579147,0.392889,200000,375043.42696965835,175043.42696965835,1.8752171348482918
2021-03-25,-1,-0.30622899262919295,26204.49562443749,8.225,-472626.4710579147,0.417473,200000,412840.76726295915,212840.76726295915,2.064203836314796
2021-03-26,0,-0.08316782947431872,0.0,8.635,0.0,0.416534,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-03-27,0,0.20583660139951263,0.0,8.535,0.0,0.396588,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-03-28,0,0.23613305224456094,0.0,8.207,0.0,0.399384,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-03-29,0,0.9932228811837379,0.0,8.753,0.0,0.41121,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-03-30,2,1.2195846226924465,0.0,8.76,0.0,0.411099,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-03-31,2,1.5646706481387762,0.0,9.389,0.0,0.416252,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-01,2,1.983965908718447,0.0,10.032,0.0,0.415404,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-02,2,1.4096975985215894,0.0,10.178,0.0,0.439453,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-03,2,1.8334610804801272,0.0,9.749,0.0,0.393855,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-04,2,2.0489872372238347,0.0,10.77,0.0,0.410231,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-05,2,2.817321985999518,0.0,11.838,0.0,0.376921,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-06,2,3.4784245848212874,0.0,15.252,0.0,0.347919,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-07,2,2.5962350723844354,0.0,15.695,0.0,0.359988,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-08,2,2.1578647517307283,0.0,16.809,0.0,0.382227,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-09,2,1.6734029024707875,0.0,15.745,0.0,0.375167,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-10,2,1.6409690357811373,0.0,15.907,0.0,0.361716,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-11,2,1.3111798041646632,0.0,14.94,0.0,0.354218,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-12,1,1.0507272079907684,-10486.892868761393,14.51,425145.88928487396,0.357912,200000,304329.6310514556,104329.63105145562,1.521648155257278
2021-04-13,1,1.1428079335151942,-10486.892868761393,15.052,425145.88928487396,0.352329,200000,307639.93748644687,107639.93748644687,1.5381996874322343
2021-04-14,2,1.439089723943906,0.0,15.895,0.0,0.334358,200000,328867.8639509061,128867.86395090609,1.6443393197545304
2021-04-15,2,1.3707865044576617,0.0,17.62,0.0,0.363338,200000,328867.8639509061,128867.86395090609,1.6443393197545304
2021-04-16,1,1.1445211814788923,-8961.953999098161,18.348,424439.8291632544,0.387414,200000,328867.8639509061,128867.86395090609,1.6443393197545304
2021-04-17,1,1.139103328572888,-8961.953999098161,17.246,424439.8291632544,0.355571,200000,305476.3531638544,105476.3531638544,1.527381765819272
2021-04-18,2,1.7813373074320924,0.0,18.38,0.0,0.318046,200000,358597.1885482739,158597.18854827387,1.7929859427413692
2021-04-19,2,1.833894559752215,0.0,18.299,0.0,0.300044,200000,358597.1885482739,158597.18854827387,1.7929859427413692
2021-04-20,2,1.2995705432753417,0.0,17.496,0.0,0.31082,200000,358597.1885482739,158597.18854827387,1.7929859427413692
2021-04-21,1,1.0415324336279497,-11357.356956618542,15.787,618187.8791270724,0.290039,200000,358597.1885482739,158597.18854827387,1.7929859427413692
2021-04-22,1,0.8630397724409489,-11357.356956618542,13.361,618187.8791270724,0.250976,200000,306895.9674491765,106895.96744917647,1.5344798372458823
2021-04-23,1,0.36529179942321316,-11357.356956618542,13.052,618187.8791270724,0.265,200000,312056.0109664594,112056.0109664594,1.560280054832297
2021-04-24,1,0.2281147284193799,-11357.356956618542,11.668,618187.8791270724,0.238531,200000,279974.6139658848,79974.61396588478,1.399873069829424
2021-04-25,0,-0.5495862585324081,0.0,11.938,0.0,0.26626,200000,329582.61120001174,129582.61120001174,1.6479130560000588
2021-04-26,0,-0.30645238570664984,0.0,14.025,0.0,0.3023,200000,329582.61120001174,129582.61120001174,1.6479130560000588
2021-04-27,0,-0.3321178189872402,0.0,14.913,0.0,0.32129,200000,329582.61120001174,129582.61120001174,1.6479130560000588
2021-04-28,0,-0.4815275596446724,0.0,14.347,0.0,0.31404,200000,329582.61120001174,129582.61120001174,1.6479130560000588
2021-04-29,-1,-1.0985380605258934,11596.854722027154,14.21,-490231.46095494827,0.33615,200000,329582.61120001174,129582.61120001174,1.6479130560000588
2021-04-30,-1,-1.1193000340802954,11596.854722027154,15.021,-490231.46095494827,0.35815,200000,349772.7525205846,149772.75252058462,1.748863762602923
2021-05-01,-1,-1.0792315112356479,11596.854722027154,15.126,-490231.46095494827,0.35872,200000,351269.85419914173,151269.85419914173,1.7563492709957087
2021-05-02,-1,-1.0291826055019628,11596.854722027154,15.237,-490231.46095494827,0.35685,200000,351640.372241301,151640.372241301,1.758201861206505
2021-05-03,-1,-1.087386321910569,11596.854722027154,15.754,-490231.46095494827,0.37214,200000,365131.5851705902,165131.5851705902,1.825657925852951
2021-05-04,-1,-1.0715332622987377,11596.854722027154,13.793,-490231.46095494827,0.32882,200000,321153.3261721266,121153.32617212657,1.6057666308606329
2021-05-05,-1,-0.3019355726163378,11596.854722027154,17.768,-490231.46095494827,0.38419,200000,394394.93968526006,194394.93968526006,1.9719746984263002
2021-05-06,0,2.317707081691181,0.0,24.776,0.0,0.38257,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-07,2,2.0549363067206485,0.0,26.732,0.0,0.40605,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-08,2,1.66985849487825,0.0,25.673,0.0,0.40215,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-09,2,2.193345097934563,0.0,27.365,0.0,0.3874,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-10,2,1.6945960828979065,0.0,23.534,0.0,0.34681,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-11,2,1.8764913956858946,0.0,26.51,0.0,0.36499,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-12,2,1.4456815348135756,0.0,20.008,0.0,0.28697,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-13,0,0.7339908628428137,0.0,20.782,0.0,0.33436,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-14,0,0.8522716842589683,0.0,21.944,0.0,0.34021,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-15,0,0.6789084290668257,0.0,19.938,0.0,0.31496,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-16,0,0.041778590065321905,0.0,19.315,0.0,0.344,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-17,0,-0.29624834757415,0.0,17.42,0.0,0.33172,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-18,0,-0.15307570650066757,0.0,18.053,0.0,0.33024,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-19,0,-0.8945546409091097,0.0,10.861,0.0,0.23274,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-20,0,-0.8624540739188736,0.0,13.621,0.0,0.28624,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-21,-2,-1.2520491863532157,0.0,11.104,0.0,0.25489,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-22,-2,-1.869502732545515,0.0,9.698,0.0,0.27369,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-23,-2,-1.9583613170615168,0.0,8.109,0.0,0.25157,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-24,-2,-1.2737942442658776,0.0,11.282,0.0,0.27944,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-25,-1,-1.1355259771107937,9902.050526740844,11.604,-411618.8225409305,0.27915,200000,229806.7886246015,29806.788624601497,1.1490339431230074
2021-05-26,-1,-1.0581714428386113,9902.050526740844,12.605,-411618.8225409305,0.30654,200000,250992.98075126516,50992.98075126516,1.2549649037563257
2021-05-27,-1,-0.5502542209809541,9902.050526740844,14.614,-411618.8225409305,0.31268,200000,273413.53982988885,73413.53982988885,1.3670676991494441
2021-05-28,-1,-0.8882957976859275,9902.050526740844,12.116,-411618.8225409305,0.29327,200000,240688.69626857073,40688.696268570726,1.2034434813428536
2021-05-29,-1,-0.9550201830256608,9902.050526740844,11.254,-411618.8225409305,0.28627,200000,229271.79695673363,29271.796956733626,1.1463589847836682
2021-05-30,-1,-1.0088336986765671,9902.050526740844,11.412,-411618.8225409305,0.30461,200000,238385.41014535935,38385.41014535935,1.1919270507267967
2021-05-31,-1,-1.0273312976783557,9902.050526740844,12.402,-411618.8225409305,0.34008,200000,262788.55980235955,62788.55980235955,1.3139427990117978
2021-06-01,-2,-1.3182699938223996,0.0,11.87,0.0,0.36487,200000,262456.808652697,62456.808652697015,1.312284043263485
2021-06-02,-1,-1.179331958725915,10848.90908782643,12.096,-357200.7303782147,0.36738,200000,262456.808652697,62456.808652697015,1.312284043263485
2021-06-03,-2,-1.5339051898320202,0.0,12.41,0.0,0.43258,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-04,-2,-1.7425006542018568,0.0,11.296,0.0,0.43143,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-05,-2,-1.7641962055169613,0.0,10.927,0.0,0.44424,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-06,-2,-1.6507728888606301,0.0,11.07,0.0,0.4597,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-07,-2,-1.9380000921218814,0.0,9.701,0.0,0.4784,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-08,-2,-2.068064722811491,0.0,9.376,0.0,0.5775,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-09,-2,-1.7353375265618174,0.0,9.934,0.0,0.57565,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-10,-2,-1.4456603588772643,0.0,9.73,0.0,0.53091,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-11,-2,-1.2573580812509162,0.0,9.06,0.0,0.48342,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-12,-1,-1.0090033358801607,16457.20091045577,8.578,-333238.6030495705,0.42363,200000,282339.73881977913,82339.73881977913,1.4116986940988956
2021-06-13,-2,-1.2824059541727544,0.0,9.243,0.0,0.57385,200000,321454.8031644325,121454.80316443252,1.6072740158221626
2021-06-14,-1,-1.0717842423905506,17047.87882713367,9.428,-292130.72135483427,0.55019,200000,321454.8031644325,121454.80316443252,1.6072740158221626
2021-06-15,-1,-0.8409444809204435,17047.87882713367,9.257,-292130.72135483427,0.49849,200000,303436.45759094774,103436.45759094774,1.5171822879547388
2021-06-16,-1,-0.9243614260401344,17047.87882713367,8.694,-292130.72135483427,0.504,200000,295448.1420859366,95448.14208593662,1.4772407104296832
2021-06-17,-1,-1.0719671890783262,17047.87882713367,8.632,-292130.72135483427,0.56207,200000,311355.20458772953,111355.20458772953,1.5567760229386476
2021-06-18,-1,-1.1887346155111012,17047.87882713367,8.02,-292130.72135483427,0.5792,200000,305926.10200233205,105926.10200233205,1.52963051001166
2021-06-19,-2,-1.2279672011494325,0.0,7.672,0.0,0.5873,200000,362231.8494543572,162231.84945435717,1.811159247271786
2021-06-20,-2,-1.2248947505818273,0.0,7.545,0.0,0.58881,200000,362231.8494543572,162231.84945435717,1.811159247271786
2021-06-21,-2,-1.3008450729665806,0.0,5.478,0.0,0.45868,200000,362231.8494543572,162231.84945435717,1.811159247271786
2021-06-22,-2,-1.4639828372225285,0.0,4.997,0.0,0.45324,200000,362231.8494543572,162231.84945435717,1.811159247271786
2021-06-23,-1,-1.160269812742275,30708.023860152356,5.898,-377332.7042796279,0.47999,200000,362231.8494543572,162231.84945435717,1.811159247271786
2021-06-24,-1,-1.0122834377008851,30708.023860152356,6.175,-377332.7042796279,0.48658,200000,373224.59458482213,173224.59458482213,1.8661229729241107
2021-06-25,-1,-0.8888895433118463,30708.023860152356,5.512,-377332.7042796279,0.42552,200000,329825.239842227,129825.23984222702,1.649126199211135
2021-06-26,-1,-0.6034566692203222,30708.023860152356,5.822,-377332.7042796279,0.42354,200000,338597.6084844006,138597.6084844006,1.692988042422003
2021-06-27,-1,-0.3430052566241848,30708.023860152356,6.16,-377332.7042796279,0.43151,200000,351984.26220224076,151984.26220224076,1.7599213110112037
2021-06-28,0,-0.14246164876819653,0.0,6.323,0.0,0.429,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-06-29,0,0.9441605441933818,0.0,7.566,0.0,0.42802,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-06-30,2,1.287621736280803,0.0,7.68,0.0,0.41198,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-01,2,1.3109606646351937,0.0,7.062,0.0,0.37767,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-02,2,1.5525819409760824,0.0,7.06,0.0,0.36884,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-03,2,1.440054337089961,0.0,7.251,0.0,0.3772,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-04,2,1.4867971146860608,0.0,7.395,0.0,0.37538,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-05,2,1.4280933930238975,0.0,6.952,0.0,0.35303,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-06,2,1.4870088683784781,0.0,7.167,0.0,0.35359,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-07,2,1.286582368799302,0.0,7.086,0.0,0.35301,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-08,0,0.3139629264283426,0.0,6.495,0.0,0.38178,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-09,0,0.8053640212180602,0.0,6.776,0.0,0.35844,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-10,0,0.8670473522504846,0.0,6.639,0.0,0.34214,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-11,0,0.7595579994765198,0.0,6.7,0.0,0.34683,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-12,0,0.82660069685721,0.0,6.548,0.0,0.33194,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-13,0,0.8364611248827148,0.0,6.212,0.0,0.31135,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-14,1,1.0435100434237192,-26608.124574401143,6.2,549479.973224818,0.30023,200000,329940.7447225742,129940.74472257419,1.649703723612871
2021-07-15,1,0.9148945012295576,-26608.124574401143,5.92,549479.973224818,0.28951,200000,316600.04452877183,116600.04452877183,1.583000222643859
2021-07-16,1,1.1724151642311869,-26608.124574401143,5.528,549479.973224818,0.26293,200000,291564.48200729094,91564.48200729094,1.4578224100364547
2021-07-17,1,0.691412438957461,-26608.124574401143,5.565,549479.973224818,0.27528,200000,299335.0602858703,99335.06028587028,1.4966753014293515
2021-07-18,0,-0.2899847677637654,0.0,5.67,0.0,0.29584,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-19,0,0.8748975263927882,0.0,5.314,0.0,0.26095,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-20,2,1.92449309627802,0.0,4.977,0.0,0.23041,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-21,0,0.06826624457795279,0.0,5.388,0.0,0.27142,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-22,0,0.08862210803384121,0.0,5.6,0.0,0.2813,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-23,0,0.7212972884681945,0.0,5.87,0.0,0.28544,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-24,0,-0.9125999442993358,0.0,6.088,0.0,0.32065,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-25,-2,-2.0791257006033046,0.0,6.213,0.0,0.35555,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-26,0,-0.662213528956095,0.0,6.312,0.0,0.33305,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-27,0,-0.5030104453882173,0.0,6.514,0.0,0.34149,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-28,0,0.41666200099227135,0.0,6.638,0.0,0.32909,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-29,0,0.49974464226621096,0.0,6.766,0.0,0.33316,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-30,2,1.7676777436332654,0.0,7.228,0.0,0.33288,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-07-31,2,2.9701190750446327,0.0,7.986,0.0,0.3292,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-01,2,2.0702931391864166,0.0,7.332,0.0,0.31032,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-02,2,2.7509106057125927,0.0,7.986,0.0,0.30342,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-03,2,2.260036699862385,0.0,7.779,0.0,0.29418,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-04,2,1.8476148534638035,0.0,7.993,0.0,0.30479,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-05,2,1.2385970477341257,0.0,8.133,0.0,0.32597,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-06,2,1.9099902995533735,0.0,8.752,0.0,0.3149,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-07,2,2.949186036456824,0.0,10.89,0.0,0.31047,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-08,2,2.437364249441641,0.0,10.247,0.0,0.28578,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-09,2,1.9500158849021856,0.0,10.755,0.0,0.30498,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-10,2,1.6160162537212799,0.0,10.689,0.0,0.3081,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-11,1,1.0071074894955032,-14740.651031986963,10.795,466465.35892562737,0.34113,200000,318250.6557805985,118250.65578059852,1.5912532789029927
2021-08-12,1,0.7979387612867384,-14740.651031986963,10.31,466465.35892562737,0.3339,200000,307728.8954850526,107728.8954850526,1.538644477425263
2021-08-13,2,1.9183707639852086,0.0,13.981,0.0,0.352,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-14,2,1.7947250501568937,0.0,14.1,0.0,0.34815,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-15,2,1.532664436802591,0.0,13.778,0.0,0.34505,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-16,1,1.027187224764291,-13591.361292059304,13.249,503866.88051512046,0.35738,200000,360143.89151698747,160143.89151698747,1.8007194575849375
2021-08-17,1,0.9954150213022919,-13591.361292059304,12.446,503866.88051512046,0.332,200000,336441.8869719901,136441.8869719901,1.6822094348599506
2021-08-18,2,1.2624300265484145,0.0,12.929,0.0,0.32373,200000,372749.7764328623,172749.77643286227,1.8637488821643113
2021-08-19,1,1.1980589481749186,-13998.414316991973,13.314,562386.5063863342,0.3314,200000,372749.7764328623,172749.77643286227,1.8637488821643113
2021-08-20,2,1.340026004174399,0.0,14.152,0.0,0.33806,200000,380734.9534979685,180734.9534979685,1.9036747674898424
2021-08-21,1,1.0587174904814582,-13868.104957309262,13.727,564252.4060376555,0.33738,200000,380734.9534979685,180734.9534979685,1.9036747674898424
2021-08-22,1,0.8867388067150578,-13868.104957309262,13.555,564252.4060376555,0.3372,200000,378248.0740122245,178248.0740122245,1.8912403700611224
2021-08-23,1,0.6641892508218398,-13868.104957309262,13.816,564252.4060376555,0.35075,200000,389513.26950789243,189513.26950789243,1.9475663475394622
2021-08-24,1,0.3557082232683452,-13868.104957309262,12.666,564252.4060376555,0.33145,200000,362674.8773704601,162674.87737046008,1.8133743868523005
2021-08-25,0,0.1600545636069765,0.0,12.961,0.0,0.34281,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-26,0,-0.16659390277820565,0.0,11.822,0.0,0.318,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-27,0,0.0978675211198265,0.0,12.854,0.0,0.3372,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-28,0,0.1190679429021256,0.0,12.597,0.0,0.3289,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-29,0,0.3926175936788448,0.0,12.926,0.0,0.3291,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-30,0,-0.24158524302195394,0.0,12.217,0.0,0.3246,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-08-31,0,-0.45614646421653177,0.0,12.414,0.0,0.3305,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-01,0,-0.2064705000009916,0.0,13.23,0.0,0.3418,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-02,0,-0.34409682171155614,0.0,13.249,0.0,0.3445,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-03,-2,-1.3624013018685006,0.0,13.597,0.0,0.3688,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-04,0,-0.6807469836225933,0.0,14.146,0.0,0.3752,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-05,2,1.6699320996528366,0.0,16.112,0.0,0.3908,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-06,-2,-2.0874385587831403,0.0,15.619,0.0,0.4413,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-07,-1,-1.0362263949913497,14658.470229068897,12.52,-540890.2070967951,0.3393,200000,367048.09453588515,167048.09453588515,1.8352404726794256
2021-09-08,0,-0.14212719237924812,0.0,12.466,0.0,0.3258,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-09,2,1.4186291579359598,0.0,13.402,0.0,0.3311,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-10,2,2.007176104701698,0.0,12.78,0.0,0.3077,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-11,2,1.6872752573122385,0.0,12.792,0.0,0.3103,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-12,2,1.8665912926188033,0.0,13.404,0.0,0.3195,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-13,2,1.6263254112706864,0.0,12.479,0.0,0.2975,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-14,0,0.8763572276796499,0.0,12.845,0.0,0.3158,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-15,0,0.4291565120997144,0.0,13.04,0.0,0.3266,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-16,0,0.46944043762579274,0.0,12.672,0.0,0.316,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-17,0,0.7611595369682077,0.0,12.496,0.0,0.3063,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-18,0,0.6110314937722139,0.0,12.549,0.0,0.3092,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-19,0,0.6332026854325924,0.0,12.17,0.0,0.2985,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-20,0,0.0841926755946669,0.0,10.386,0.0,0.2608,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-21,-2,-1.6393783544840501,0.0,9.325,0.0,0.2572,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-22,0,-0.6147562418540979,0.0,10.77,0.0,0.2812,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-23,0,-0.7522947409851403,0.0,10.969,0.0,0.2876,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-24,-2,-1.233735266247144,0.0,9.934,0.0,0.2675,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-25,-2,-1.2769743619660419,0.0,9.715,0.0,0.2643,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-26,-2,-2.146515959206917,0.0,9.507,0.0,0.2729,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-27,-2,-1.8960877104009488,0.0,9.252,0.0,0.2646,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-28,-2,-1.8873203670160734,0.0,8.659,0.0,0.2523,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-29,-1,-1.1791072079530882,19925.811547056932,9.047,-712524.9686412018,0.253,200000,360537.6341324481,160537.63413244812,1.8026881706622406
2021-09-30,0,0.4014678244580968,0.0,10.406,0.0,0.2621,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-01,0,0.4605326483000879,0.0,11.603,0.0,0.2919,200000,339942.43345463276,139942.43345463276,1.6997121672731637
2021-10-02,2,2.464576376976837,0.0,13.805,0.0,0.3013,200000,339942.43345463276,139942.43345463276,1.6997121672731637
