date,statusList,zscore,ONGUSDT_position,ONGUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2021-02-23,-1,-1.1004114740257305,9473.443431561918,0.4466,-19.236230652089155,231.3646,200000,8681.422646863899,-191318.5773531361,0.04340711323431956
2021-02-24,-1,-0.7859465282736302,9473.443431561918,0.5354,-19.236230652089155,254.5056,200000,9967.810037106592,-190032.1899628934,0.04983905018553303
2021-02-25,-1,-0.7035750557170166,9473.443431561918,0.4952,-19.236230652089155,234.9146,200000,9210.120616452725,-190789.8793835473,0.0460506030822635
2021-02-26,-1,-0.484437440450433,9473.443431561918,0.4866,-19.236230652089155,221.717,200000,8874.77692528728,-191125.22307471273,0.04437388462643632
2021-02-27,-1,-0.46476877284660006,9473.443431561918,0.4879,-19.236230652089155,225.3853,200000,8957.65666664937,-191042.34333335064,0.0447882833332468
2021-02-28,0,0.2752678028272103,0.0,0.5186,0.0,210.2138,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-01,0,-0.5680526372775663,0.0,0.5286,0.0,254.9637,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-02,0,-0.5022938538299353,0.0,0.4999,0.0,239.6841,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-03,0,-0.2617252168748999,0.0,0.5203,0.0,240.5701,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-04,0,0.3498518160142584,0.0,0.5541,0.0,229.6369,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-05,2,1.8663897748873204,0.0,0.6913,0.0,225.4714,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-06,2,2.1977203658677236,0.0,0.7626,0.0,226.3814,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-07,2,1.79838657147562,0.0,0.7888,0.0,240.11,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-08,2,1.6372255348558882,0.0,0.7665,0.0,240.5509,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-09,0,0.5303173446972906,0.0,0.7679,0.0,293.2052,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-10,0,0.7066012663632246,0.0,0.763,0.0,278.4499,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-11,0,0.30512300016329674,0.0,0.7457,0.0,290.0301,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-12,0,0.7450053174073406,0.0,0.742,0.0,263.2201,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-13,0,0.6086818202460642,0.0,0.7699,0.0,276.2822,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-14,0,0.8731276087970344,0.0,0.7764,0.0,263.238,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-15,0,0.6709626216143303,0.0,0.7364,0.0,254.5144,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-16,0,0.3713560012819558,0.0,0.722,0.0,258.5352,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-17,0,0.45645643749793524,0.0,0.7711,0.0,269.7896,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-18,0,0.5457378778321489,0.0,0.7644,0.0,261.4816,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-19,0,0.8943672176906935,0.0,0.8133,0.0,262.935,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-20,0,0.2780681079306612,0.0,0.7615,0.0,264.3023,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-21,0,0.5005525708676597,0.0,0.7915,0.0,264.6513,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-22,0,0.9019656504519301,0.0,0.7997,0.0,254.7976,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-23,2,1.6204286794501457,0.0,0.856,0.0,255.4646,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-24,0,-0.02371030707920057,0.0,0.7352,0.0,248.5236,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-25,0,-0.010191808876762595,0.0,0.6915,0.0,233.9466,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-26,0,0.04418265673354672,0.0,0.7518,0.0,255.2105,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-27,2,1.844135673714475,0.0,0.8921,0.0,269.2234,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-28,2,1.5673117997736707,0.0,0.8781,0.0,268.4263,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-29,2,1.92431843532446,0.0,0.937,0.0,275.2991,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-30,1,1.0625118692856168,-4672.588675737878,1.0083,15.134688961016876,311.2962,200000,9422.742323493003,-190577.257676507,0.047113711617465026
2021-03-31,2,1.629252350418029,0.0,1.0245,0.0,302.3724,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-01,0,-0.7651197199039549,0.0,0.969,0.0,334.7991,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-02,0,0.6124161433050964,0.0,1.0801,0.0,338.2932,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-03,2,1.6392179216553684,0.0,1.1088,0.0,321.9497,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-04,2,1.589686420604988,0.0,1.214,0.0,348.8617,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-05,0,0.14584405832023614,0.0,1.1686,0.0,368.0263,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-06,-2,-1.8756287410263517,0.0,1.0994,0.0,403.3648,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-07,-2,-2.2333187012328026,0.0,0.9606,0.0,375.5538,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-08,-2,-1.827029107912362,0.0,1.0825,0.0,418.7048,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-09,-2,-1.5892756886414259,0.0,1.1855,0.0,453.9937,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-10,-2,-1.4289374300808941,0.0,1.2324,0.0,471.2975,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-11,-2,-2.0105260190678917,0.0,1.2135,0.0,525.9275,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-12,-2,-2.3892011104547213,0.0,1.1638,0.0,596.7104,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-13,-2,-1.7472097561586157,0.0,1.1615,0.0,551.6442,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-14,-2,-1.578493076198831,0.0,1.1461,0.0,550.0182,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-15,-1,-1.0160348110636126,3838.352537011026,1.2549,-8.888918700247759,541.8824,200000,9633.497197390272,-190366.50280260973,0.04816748598695131
2021-04-16,-1,-0.26603507433157475,3838.352537011026,1.3563,-8.888918700247759,508.2743,200000,9723.966476073394,-190276.0335239266,0.048619832380367045
2021-04-17,-1,-0.485128083698838,3838.352537011026,1.3005,-8.888918700247759,514.6861,200000,9566.780373430429,-190433.21962656957,0.047833901867152195
2021-04-18,0,-0.07708333558576295,0.0,1.2961,0.0,481.4367,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-19,0,-0.9444066197629534,0.0,1.131,0.0,504.0322,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-20,-2,-1.5688492149559359,0.0,1.1021,0.0,586.3635,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-21,-2,-1.297045209536088,0.0,1.0513,0.0,543.6327,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-22,-2,-1.6394891750398284,0.0,0.8442,0.0,505.2411,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-23,-2,-1.8032646724816874,0.0,0.7958,0.0,526.5357,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-24,-2,-1.7855379243163398,0.0,0.7353,0.0,496.992,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-25,-2,-1.6399173867856454,0.0,0.7533,0.0,505.0,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-26,-1,-1.1471278580788393,5050.32216057512,0.8849,-8.348177908753335,535.33,200000,8938.060159785848,-191061.93984021415,0.04469030079892922
2021-04-27,-1,-0.9542995850065916,5050.32216057512,0.9627,-8.348177908753335,568.78,200000,9610.22177492639,-190389.77822507362,0.04805110887463193
2021-04-28,-1,-0.9498821126677055,5050.32216057512,0.9299,-8.348177908753335,562.78,200000,9394.482140607004,-190605.517859393,0.04697241070303504
2021-04-29,-1,-1.0802288765384023,5050.32216057512,0.9307,-8.348177908753335,599.7,200000,9706.737126726639,-190293.26287327337,0.04853368563363314
2021-04-30,-1,-0.8400022355694212,5050.32216057512,1.0069,-8.348177908753335,622.65,200000,10283.16235836835,-189716.83764163166,0.05141581179184174
2021-05-01,-1,-0.7702323877642024,5050.32216057512,0.9994,-8.348177908753335,620.0,200000,10223.162270705841,-189776.83772929414,0.05111581135352927
2021-05-02,-1,-0.7144584352413671,5050.32216057512,1.003,-8.348177908753335,621.78,200000,10256.203187161493,-189743.7968128385,0.05128101593580747
2021-05-03,-1,-0.9421824342399979,5050.32216057512,1.0033,-8.348177908753335,676.15,200000,10711.608716708586,-189288.39128329142,0.05355804358354288
2021-05-04,-1,-0.9930243376343705,5050.32216057512,0.8662,-8.348177908753335,609.3,200000,9461.133855293574,-190538.86614470644,0.04730566927646784
2021-05-05,-1,-0.6780699796681265,5050.32216057512,0.9898,-8.348177908753335,651.1,200000,10434.30751092655,-189565.69248907344,0.052171537554632774
2021-05-06,0,-0.05081682023248,0.0,1.0975,0.0,633.99,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-07,0,-0.04015185522975558,0.0,1.0584,0.0,624.3,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-08,0,-0.2539851694944135,0.0,1.0369,0.0,646.1,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-09,0,-0.4379440796781115,0.0,1.0338,0.0,661.74,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-10,-2,-1.4225218499674939,0.0,0.8988,0.0,631.1,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-11,-2,-1.302183711082097,0.0,0.9724,0.0,671.91,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-12,-2,-2.0503941182836587,0.0,0.7956,0.0,594.65,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-13,-2,-1.2549824438243484,0.0,0.8062,0.0,571.1,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-14,-2,-1.306042129941633,0.0,0.8414,0.0,602.61,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-15,-2,-1.2830261215471128,0.0,0.7817,0.0,563.41,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-16,-2,-1.2018988320450277,0.0,0.7794,0.0,564.32,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-17,-2,-1.257194916634601,0.0,0.6959,0.0,512.07,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-18,0,-0.5709388005821757,0.0,0.7277,0.0,507.88,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-19,0,0.3449188179607478,0.0,0.5153,0.0,334.8,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-20,2,4.224325016177691,0.0,2.4318,0.0,391.17,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-21,2,1.9210428351703426,0.0,1.3506,0.0,326.01,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-22,0,0.8673302205393167,0.0,0.8925,0.0,299.76,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-23,0,0.7290092804950172,0.0,0.7534,0.0,260.72,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-24,0,0.489355300851392,0.0,0.9185,0.0,345.64,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-25,0,0.7322818579228821,0.0,1.0436,0.0,343.18,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-26,0,0.7101950144613031,0.0,1.1722,0.0,379.16,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-27,0,0.4941034045110147,0.0,1.065,0.0,369.67,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-28,0,0.9357123700776091,0.0,1.1689,0.0,328.82,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-29,0,0.7578337572600806,0.0,1.0449,0.0,305.04,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-30,0,0.5032647316920003,0.0,1.0348,0.0,325.57,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-05-31,0,0.30968013290947327,0.0,1.0609,0.0,353.33,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-01,0,0.09198133053604152,0.0,1.0147,0.0,362.39,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-02,0,-0.11003281970571445,0.0,1.0517,0.0,401.54,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-03,0,-0.21426372174580313,0.0,1.0986,0.0,428.48,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-04,0,-0.26233165154113547,0.0,1.0087,0.0,390.7,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-05,0,-0.4493842703739767,0.0,0.9579,0.0,390.08,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-06,0,-0.35916170678262227,0.0,1.0378,0.0,393.73,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-07,0,-0.47667161299383876,0.0,0.935,0.0,357.96,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-08,0,-0.5727168441761473,0.0,0.9221,0.0,352.5,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-09,0,-0.7154471535268743,0.0,0.9842,0.0,375.54,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-10,0,-0.5936598352463754,0.0,0.9379,0.0,351.94,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-11,-1,-1.0903882446063131,5063.52308015222,0.8579,-12.563981057013997,345.75,200000,8687.99290092518,-191312.00709907484,0.04343996450462584
2021-06-12,-2,-1.5311890982156717,0.0,0.784,0.0,343.7,200000,9036.431095381544,-190963.56890461844,0.04518215547690774
2021-06-13,-1,-1.1686135790916885,5204.717829386905,0.8681,-12.35160073179544,365.8,200000,9036.431095381544,-190963.56890461844,0.04518215547690774
2021-06-14,-1,-0.9671234015704752,5204.717829386905,0.8912,-12.35160073179544,370.19,200000,9210.883604452963,-190789.11639554703,0.04605441802226484
2021-06-15,-1,-0.9925430874805671,5204.717829386905,0.8658,-12.35160073179544,366.48,200000,9032.859332871576,-190967.14066712843,0.04516429666435784
2021-06-16,-1,-0.9260586684757492,5204.717829386905,0.8172,-12.35160073179544,347.22,200000,8542.018216268993,-191457.981783731,0.04271009108134505
2021-06-17,-1,-0.9647869534547597,5204.717829386905,0.8242,-12.35160073179544,352.85,200000,8647.990753194708,-191352.0092468053,0.04323995376597345
2021-06-18,-2,-1.2836699583808442,0.0,0.7619,0.0,337.16,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-19,-2,-1.4295664781893338,0.0,0.7464,0.0,334.01,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-20,-2,-1.948584957517311,0.0,0.7205,0.0,339.08,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-21,-2,-2.7365802798702705,0.0,0.5021,0.0,270.76,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-22,-2,-2.404796595694235,0.0,0.4694,0.0,262.1,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-23,-2,-2.191862502988647,0.0,0.5098,0.0,296.25,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-24,-2,-1.4939700668848812,0.0,0.5747,0.0,308.62,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-25,-2,-1.4202427943341562,0.0,0.514,0.0,280.81,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-26,0,-0.8328283971190619,0.0,0.5552,0.0,279.65,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-27,0,-0.8972962913763594,0.0,0.5636,0.0,290.87,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-28,0,-0.39416491857157615,0.0,0.5991,0.0,290.0,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-29,0,0.4087716287155155,0.0,0.6821,0.0,300.79,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-06-30,2,2.051376496297357,0.0,0.8245,0.0,303.71,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-07-01,2,1.4245627165463504,0.0,0.735,0.0,287.43,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-07-02,1,1.0996529923848972,-6464.66630540656,0.7143,16.080061085600537,287.17,200000,9235.422283903812,-190764.5777160962,0.04617711141951908
2021-07-03,1,1.0828196368590328,-6464.66630540656,0.7438,16.080061085600537,298.13,200000,9602.367409411487,-190397.6325905885,0.04801183704705747
2021-07-04,1,0.972733741062205,-6464.66630540656,0.7595,16.080061085600537,307.62,200000,9856.46245010872,-190143.53754989128,0.04928231225054358
2021-07-05,2,1.4698904506745871,0.0,0.8009,0.0,302.02,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-06,0,0.9154718615998221,0.0,0.7976,0.0,319.92,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-07,0,0.9799704537581208,0.0,0.8286,0.0,327.51,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-08,0,0.3309582860346441,0.0,0.7214,0.0,310.14,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-09,0,0.34487237074953475,0.0,0.7407,0.0,317.09,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-10,0,0.35814721207881395,0.0,0.7434,0.0,316.12,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-11,0,0.33062713786119197,0.0,0.7617,0.0,322.16,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-12,0,0.38502369061060027,0.0,0.7601,0.0,316.12,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-13,2,1.2700683056361062,0.0,0.8291,0.0,308.94,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-14,0,0.43554723661725875,0.0,0.767,0.0,309.4,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-15,0,-0.4615814854698587,0.0,0.726,0.0,316.11,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-16,0,0.34848161547134693,0.0,0.753,0.0,302.88,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-17,0,-0.5432954165354092,0.0,0.7084,0.0,300.52,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-18,0,-0.9216876882714365,0.0,0.7055,0.0,302.1,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-19,0,-0.8784467059667793,0.0,0.6591,0.0,280.54,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-20,-2,-1.446533589735323,0.0,0.6001,0.0,264.44,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-21,-2,-1.613239843622319,0.0,0.6524,0.0,293.26,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-22,0,-0.9999394746801511,0.0,0.6707,0.0,293.36,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-23,-1,-1.0152664826901554,7029.920169803484,0.6797,-15.966307145438662,299.27,200000,9556.473478830856,-190443.52652116914,0.04778236739415431
2021-07-24,-1,-0.548930841769945,7029.920169803484,0.7003,-15.966307145438662,301.56,200000,9737.852677691862,-190262.14732230813,0.04868926338845936
2021-07-25,-1,-0.3372783637347778,7029.920169803484,0.7075,-15.966307145438662,302.56,200000,9804.434410059886,-190195.56558994012,0.04902217205029946
2021-07-26,0,0.7309097520630393,0.0,0.7453,0.0,304.0,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-07-27,0,0.45559514728992107,0.0,0.7566,0.0,313.48,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-07-28,0,0.4161714353624026,0.0,0.7575,0.0,313.8,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-07-29,2,1.2493780723021548,0.0,0.7966,0.0,317.03,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-07-30,2,1.382327680106575,0.0,0.8208,0.0,322.58,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-07-31,0,0.6187584895381589,0.0,0.8193,0.0,332.38,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-01,0,-0.353392634525041,0.0,0.7825,0.0,332.59,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-02,0,0.0787672359356038,0.0,0.7883,0.0,330.55,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-03,0,0.1217388561444838,0.0,0.7709,0.0,323.43,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-04,0,0.025428938211529858,0.0,0.7965,0.0,334.77,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-05,0,-0.024436266788529035,0.0,0.8006,0.0,337.91,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-06,0,0.7589744502263069,0.0,0.8346,0.0,342.39,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-07,0,0.5872392261378032,0.0,0.8649,0.0,356.18,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-08,1,1.1730618649570956,-5394.606675582164,0.85,13.415885995040345,341.79,200000,9170.831348489679,-190829.16865151032,0.045854156742448415
2021-08-09,1,0.988904390652515,-5394.606675582164,0.8785,13.415885995040345,354.32,200000,9492.678690261626,-190507.32130973839,0.04746339345130812
2021-08-10,0,-0.7054467997154142,0.0,0.8747,0.0,371.92,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-11,0,-0.9419757079961172,0.0,0.9151,0.0,390.96,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-12,-2,-2.1411156735693084,0.0,0.8683,0.0,385.66,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-13,-2,-1.8123501678105394,0.0,0.9299,0.0,410.76,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-14,-2,-1.4663471146248628,0.0,0.9328,0.0,408.67,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-15,-2,-1.544610567483947,0.0,0.9354,0.0,414.05,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-16,-2,-1.901291243043082,0.0,0.9144,0.0,415.72,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-17,-2,-2.0148372612052032,0.0,0.8641,0.0,401.8,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-18,-2,-1.8568508187088495,0.0,0.8471,0.0,396.15,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-19,-2,-2.3374097342665063,0.0,0.8775,0.0,431.27,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-20,-2,-2.151171708322269,0.0,0.9117,0.0,454.93,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-21,-2,-1.6097568375660716,0.0,0.9182,0.0,448.74,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-22,-2,-1.46528501635627,0.0,0.9149,0.0,448.68,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-23,-2,-1.807900556016505,0.0,0.9678,0.0,499.06,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-24,2,2.566168552686606,0.0,1.3197,0.0,471.62,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-25,0,0.32493287796923237,0.0,1.1726,0.0,503.19,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-26,0,0.17917959154748153,0.0,1.0959,0.0,478.1,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-27,0,0.3893743356392167,0.0,1.1515,0.0,494.5,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-28,0,0.8595710985950675,0.0,1.1745,0.0,486.2,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-29,0,0.7193856292917234,0.0,1.1415,0.0,479.7,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-30,0,0.6789219170868215,0.0,1.0925,0.0,460.3,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-08-31,0,0.951366781822235,0.0,1.129,0.0,463.9,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-01,0,0.5668006892493719,0.0,1.1576,0.0,489.4,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-02,0,0.7112372925948213,0.0,1.1622,0.0,483.7,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-03,0,0.9891125125153367,0.0,1.2082,0.0,488.5,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-04,2,1.6843261128940221,0.0,1.3275,0.0,497.7,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-05,2,1.648628114038853,0.0,1.3703,0.0,504.8,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-06,2,1.4287013517817861,0.0,1.3423,0.0,496.1,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-07,1,1.1832529999350903,-3969.96051759568,1.1209,10.627964519161685,418.7,200000,8899.857488345995,-191100.142511654,0.04449928744172993
2021-09-08,2,1.2547424743314235,0.0,1.1326,0.0,415.0,200000,8985.629495122776,-191014.37050487724,0.0449281474756138
2021-09-09,2,1.4014121805098485,0.0,1.1803,0.0,421.3,200000,8985.629495122776,-191014.37050487724,0.0449281474756138
2021-09-10,1,1.1472691896552993,-4051.5959487432483,1.1089,11.19286185242,401.4,200000,8985.629495122776,-191014.37050487724,0.0449281474756138
2021-09-11,1,1.1804554370779152,-4051.5959487432483,1.1309,11.19286185242,405.1,200000,9116.178194849083,-190883.82180515092,0.04558089097424545
2021-09-12,1,0.9221471298845473,-4051.5959487432483,1.1385,11.19286185242,416.3,200000,9272.330376806634,-190727.66962319336,0.046361651884033184
2021-09-13,1,0.8763349562247766,-4051.5959487432483,1.0848,11.19286185242,399.1,200000,8862.242450497499,-191137.7575495025,0.044311212252487464
2021-09-14,1,0.7666744066648055,-4051.5959487432483,1.1241,11.19286185242,414.3,200000,9191.601671439892,-190808.3983285601,0.04595800835719943
2021-09-15,1,0.6203416439677154,-4051.5959487432483,1.1647,11.19286185242,431.3,200000,9546.375118450007,-190453.62488155,0.047731875592250006
2021-09-16,1,0.4652859675149143,-4051.5959487432483,1.14,11.19286185242,424.3,200000,9367.95066554911,-190632.0493344509,0.04683975332774559
2021-09-17,2,1.7630735868053744,0.0,1.1934,0.0,406.6,200000,9269.786471158994,-190730.213528841,0.04634893235579496
2021-09-18,2,1.7574561652273255,0.0,1.2201,0.0,410.7,200000,9269.786471158994,-190730.213528841,0.04634893235579496
2021-09-19,1,1.066398925295799,-3957.3883500508,1.1712,11.343351041555302,408.6,200000,9269.786471158994,-190730.213528841,0.04634893235579496
