date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,MATICUSDT_position,MATICUSDT_price,init,total_asset,pnl,return
2021-02-27,0,-0.7956843522354192,0.0,225.3853,0.0,0.1971,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-02-28,-2,-1.457241304253099,0.0,210.2138,0.0,0.2329,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-03-01,-1,-1.0825630919743086,663.591391877908,254.9637,-676496.2677382702,0.2501,200000,338383.43312268273,138383.43312268273,1.6919171656134138
2021-03-02,-1,-1.02561541274388,663.591391877908,239.6841,-676496.2677382702,0.23264,200000,316432.3972566349,116432.3972566349,1.5821619862831744
2021-03-03,-1,-0.9036991626988817,663.591391877908,240.5701,-676496.2677382702,0.22302,200000,310512.44513419655,110512.44513419655,1.5525622256709828
2021-03-04,-1,-0.680484403059256,663.591391877908,229.6369,-676496.2677382702,0.19877,200000,286852.23323586397,86852.23323586397,1.4342611661793199
2021-03-05,-1,-0.9252926247551321,663.591391877908,225.4714,-676496.2677382702,0.21233,200000,293261.33268352743,93261.33268352743,1.4663066634176372
2021-03-06,-1,-0.8496626943069363,663.591391877908,226.3814,-676496.2677382702,0.21215,200000,293743.43152194354,93743.43152194354,1.4687171576097175
2021-03-07,-1,-0.6492191290019431,663.591391877908,240.11,-676496.2677382702,0.21235,200000,302988.9115580262,102988.91155802622,1.514944557790131
2021-03-08,-1,-0.7014518326617256,663.591391877908,240.5509,-676496.2677382702,0.21746,200000,306738.3849308477,106738.38493084768,1.5336919246542384
2021-03-09,-1,-0.9656615500788864,663.591391877908,293.2052,-676496.2677382702,0.299,200000,396840.83082758315,196840.83082758315,1.9842041541379158
2021-03-10,-1,-0.8989142404353975,663.591391877908,278.4499,-676496.2677382702,0.28678,200000,378782.5563712454,178782.55637124542,1.8939127818562271
2021-03-11,-2,-1.5992284786259925,0.0,290.0301,0.0,0.40884,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-12,-2,-1.6511786381744935,0.0,263.2201,0.0,0.41354,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-13,-2,-1.5155299927190282,0.0,276.2822,0.0,0.42474,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-14,-2,-1.3233298043010266,0.0,263.238,0.0,0.38043,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-15,-2,-1.4399484726274698,0.0,254.5144,0.0,0.3911,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-16,-2,-1.2504413866164477,0.0,258.5352,0.0,0.37275,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-17,-2,-1.2530252286134025,0.0,269.7896,0.0,0.40081,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-18,-1,-1.1405047587339485,807.8975527901546,261.4816,-542794.8938555823,0.38919,200000,422500.6894793082,222500.6894793082,2.112503447396541
2021-03-19,-1,-1.1698112897328323,807.8975527901546,262.935,-542794.8938555823,0.40991,200000,434921.59798322106,234921.59798322106,2.1746079899161055
2021-03-20,-1,-0.8549361789745277,807.8975527901546,264.3023,-542794.8938555823,0.38276,200000,421289.3549389719,221289.35493897193,2.1064467746948594
2021-03-21,-1,-0.7485290155356126,807.8975527901546,264.6513,-542794.8938555823,0.38016,200000,420160.0444608712,220160.0444608712,2.100800222304356
2021-03-22,-1,-0.4869994193286229,807.8975527901546,254.7976,-542794.8938555823,0.34594,200000,393624.82307720487,193624.82307720487,1.9681241153860243
2021-03-23,-1,-0.23276644271019362,807.8975527901546,255.4646,-542794.8938555823,0.32987,200000,385440.97680065664,185440.97680065664,1.9272048840032832
2021-03-24,0,-0.16287910264858718,0.0,248.5236,0.0,0.32213,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-03-25,0,-0.04998833382793725,0.0,233.9466,0.0,0.30078,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-03-26,0,-0.08298717619207834,0.0,255.2105,0.0,0.33668,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-03-27,0,0.44486058560502567,0.0,269.2234,0.0,0.33195,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-03-28,0,0.3853850644387775,0.0,268.4263,0.0,0.34624,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-03-29,0,-0.11548750202365725,0.0,275.2991,0.0,0.38456,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-03-30,2,2.036286666647216,0.0,311.2962,0.0,0.37122,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-03-31,2,1.7735427897790828,0.0,302.3724,0.0,0.35995,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-01,2,2.4280294636237914,0.0,334.7991,0.0,0.36343,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-02,2,1.7001102900724887,0.0,338.2932,0.0,0.38249,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-03,2,1.8050976086468162,0.0,321.9497,0.0,0.35134,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-04,2,2.0396964772993504,0.0,348.8617,0.0,0.36072,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-05,2,1.9691867532529723,0.0,368.0263,0.0,0.37011,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-06,2,2.272766135850446,0.0,403.3648,0.0,0.37426,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-07,2,2.1455157797712117,0.0,375.5538,0.0,0.33755,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-08,2,2.2171711605160787,0.0,418.7048,0.0,0.3559,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-09,2,2.1887448221908494,0.0,453.9937,0.0,0.36713,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-10,2,2.2245482829694403,0.0,471.2975,0.0,0.35775,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-11,2,2.286219646144389,0.0,525.9275,0.0,0.3692,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-12,2,2.6229273859614395,0.0,596.7104,0.0,0.35732,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-13,1,1.0783629384372964,-359.4432791882954,551.6442,468969.0409243013,0.42281,200000,396569.6003864077,196569.6003864077,1.9828480019320385
2021-04-14,1,1.0605531013223384,-359.4432791882954,550.0182,468969.0409243013,0.41376,200000,391740.9757940826,191740.97579408262,1.9587048789704131
2021-04-15,1,0.6134500607996682,-359.4432791882954,541.8824,468969.0409243013,0.43962,200000,400944.1565615649,200944.1565615649,2.0047207828078246
2021-04-16,1,0.294654890586843,-359.4432791882954,508.2743,468969.0409243013,0.43532,200000,386847.3840143022,186847.38401430222,1.9342369200715113
2021-04-17,1,0.6764378895610776,-359.4432791882954,514.6861,468969.0409243013,0.40185,200000,373455.6686320654,173455.6686320654,1.867278343160327
2021-04-18,1,0.7889288901645037,-359.4432791882954,481.4367,468969.0409243013,0.36329,200000,343420.949046981,143420.949046981,1.7171047452349049
2021-04-19,2,1.6100699401897083,0.0,504.0322,0.0,0.3254,200000,425138.0612541308,225138.0612541308,2.125690306270654
2021-04-20,2,2.023653431138175,0.0,586.3635,0.0,0.34227,200000,425138.0612541308,225138.0612541308,2.125690306270654
2021-04-21,1,1.120345590178677,-391.015902146919,543.6327,596032.4995151004,0.35664,200000,425138.0612541308,225138.0612541308,2.125690306270654
2021-04-22,1,0.7135426695340312,-391.015902146919,505.2411,596032.4995151004,0.34929,200000,405745.4962738311,205745.49627383112,2.0287274813691556
2021-04-23,1,0.3361402913793927,-391.015902146919,526.5357,596032.4995151004,0.3815,200000,433270.23031307035,233270.23031307035,2.166351151565352
2021-04-24,1,0.37080405833751656,-391.015902146919,496.992,596032.4995151004,0.35421,200000,405452.44689304533,205452.44689304533,2.0272622344652267
2021-04-25,0,-0.2055344062220131,0.0,505.0,0.0,0.38426,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-04-26,-2,-1.954053870194144,0.0,535.33,0.0,0.53696,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-04-27,-2,-2.8146553023508645,0.0,568.78,0.0,0.8284,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-04-28,-2,-2.204491076999292,0.0,562.78,0.0,0.777,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-04-29,-2,-2.0220204618296296,0.0,599.7,0.0,0.89196,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-04-30,-2,-1.5285871122059216,0.0,622.65,0.0,0.82066,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-01,-2,-1.2813960468382672,0.0,620.0,0.0,0.78531,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-02,-2,-1.2541627569929767,0.0,621.78,0.0,0.82132,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-03,0,-0.8835533865520753,0.0,676.15,0.0,0.79482,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-04,0,-0.7626948101779473,0.0,609.3,0.0,0.70375,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-05,0,-0.8667887227480832,0.0,651.1,0.0,0.80978,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-06,0,-0.7237716398206365,0.0,633.99,0.0,0.76126,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-07,0,-0.6583115851475577,0.0,624.3,0.0,0.75002,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-08,0,-0.7813156479988435,0.0,646.1,0.0,0.84888,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-09,0,-0.9192528488396041,0.0,661.74,0.0,0.96945,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-10,0,-0.7486549347590695,0.0,631.1,0.0,0.8747,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-11,0,-0.9947548200749278,0.0,671.91,0.0,1.06343,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-12,-1,-1.18632839762761,330.92545495220077,594.65,-187239.35925262724,1.05098,200000,393569.6435746524,193569.64357465238,1.967848217873262
2021-05-13,-2,-1.2410041978176807,0.0,571.1,0.0,1.05366,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-14,-2,-1.9085991546109455,0.0,602.61,0.0,1.47376,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-15,-2,-2.3180720225505422,0.0,563.41,0.0,1.59501,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-16,-2,-2.1665781555327417,0.0,564.32,0.0,1.72443,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-17,-2,-1.9785809525873865,0.0,512.07,0.0,1.72678,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-18,-2,-2.0423433146270655,0.0,507.88,0.0,2.44124,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-19,-2,-1.763882302514855,0.0,334.8,0.0,1.61982,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-20,-2,-1.5254841264692325,0.0,391.17,0.0,1.83289,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-21,-2,-1.3385920047098274,0.0,326.01,0.0,1.4835,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-22,-1,-1.092215206631232,670.3108145209063,299.76,-168751.46532358014,1.1907,200000,401864.73952157376,201864.73952157376,2.0093236976078686
2021-05-23,-1,-1.024131930543557,670.3108145209063,260.72,-168751.46532358014,1.0731,200000,355850.63300062454,155850.63300062454,1.7792531650031227
2021-05-24,-1,-1.103428735963234,670.3108145209063,345.64,-168751.46532358014,1.74861,200000,526766.7297104716,326766.7297104716,2.6338336485523577
2021-05-25,-1,-1.08327716783098,670.3108145209063,343.18,-168751.46532358014,1.93463,200000,556508.9126862425,356508.9126862425,2.7825445634312125
2021-05-26,-1,-1.0226827458388723,670.3108145209063,379.16,-168751.46532358014,2.20646,200000,626498.4066116135,426498.40661161346,3.1324920330580674
2021-05-27,-1,-0.9143786859994885,670.3108145209063,369.67,-168751.46532358014,2.03704,200000,591547.2837266892,391547.2837266892,2.957736418633446
2021-05-28,-1,-0.8517938545115731,670.3108145209063,328.82,-168751.46532358014,1.81759,200000,527132.5778882505,327132.57788825047,2.635662889441252
2021-05-29,-1,-0.7879267814204589,670.3108145209063,305.04,-168751.46532358014,1.69553,200000,490594.7828615471,290594.7828615471,2.4529739143077354
2021-05-30,-1,-0.783387713087729,670.3108145209063,325.57,-168751.46532358014,1.86437,200000,532848.2612888946,332848.2612888946,2.664241306444473
2021-05-31,-1,-0.6359302424787644,670.3108145209063,353.33,-168751.46532358014,1.87126,200000,552618.7870960743,352618.7870960743,2.763093935480372
2021-06-01,-1,-0.49423540338735156,670.3108145209063,362.39,-168751.46532358014,1.82485,200000,550860.0475699664,350860.0475699664,2.754300237849832
2021-06-02,0,-0.10591907573417947,0.0,401.54,0.0,1.7996,200000,436393.27205516375,236393.27205516375,2.181966360275819
2021-06-03,0,0.26185680313688714,0.0,428.48,0.0,1.82434,200000,436393.27205516375,236393.27205516375,2.181966360275819
2021-06-04,0,0.5798453749486568,0.0,390.7,0.0,1.63024,200000,436393.27205516375,236393.27205516375,2.181966360275819
2021-06-05,2,1.2987115926500676,0.0,390.08,0.0,1.52665,200000,436393.27205516375,236393.27205516375,2.181966360275819
2021-06-06,2,1.3792194737937238,0.0,393.73,0.0,1.58189,200000,436393.27205516375,236393.27205516375,2.181966360275819
2021-06-07,1,1.0152194089675748,-609.5559169392723,357.96,146955.53282478338,1.48478,200000,436393.27205516375,236393.27205516375,2.181966360275819
2021-06-08,1,0.8484123800317873,-609.5559169392723,352.5,146955.53282478338,1.47931,200000,432261.24998412374,232261.24998412374,2.161306249920619
2021-06-09,1,1.1936286142983783,-609.5559169392723,375.54,146955.53282478338,1.49033,200000,447924.8682821337,247924.8682821337,2.2396243414106687
2021-06-10,2,1.2727572366219666,0.0,351.94,0.0,1.36286,200000,450640.56399718695,250640.56399718695,2.253202819985935
2021-06-11,2,1.7002516536291779,0.0,345.75,0.0,1.2507,200000,450640.56399718695,250640.56399718695,2.253202819985935
2021-06-12,1,1.0920145020869798,-655.5725400017268,343.7,168492.7366938565,1.33727,200000,450640.56399718695,250640.56399718695,2.253202819985935
2021-06-13,1,0.7956859423401271,-655.5725400017268,365.8,168492.7366938565,1.46641,200000,486887.8691478698,286887.8691478698,2.4344393457393494
2021-06-14,1,0.43518479094984425,-655.5725400017268,370.19,168492.7366938565,1.54737,200000,503407.004561212,303407.004561212,2.51703502280606
2021-06-15,0,-0.06792079471721968,0.0,366.48,0.0,1.62868,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-16,0,0.16875709444367898,0.0,347.22,0.0,1.4786,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-17,0,0.08084803370332692,0.0,352.85,0.0,1.50324,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-18,0,0.35095325675696026,0.0,337.16,0.0,1.38,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-19,0,0.3343866310493993,0.0,334.01,0.0,1.35812,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-20,0,0.033667031796132334,0.0,339.08,0.0,1.39814,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-21,0,0.17995686269328645,0.0,270.76,0.0,1.09807,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-22,0,-0.16330814193120802,0.0,262.1,0.0,1.07596,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-23,0,0.50953294399988,0.0,296.25,0.0,1.17646,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-24,0,0.8694029748842905,0.0,308.62,0.0,1.20227,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-25,2,1.857778602044582,0.0,280.81,0.0,1.03904,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-26,0,0.9128735023960596,0.0,279.65,0.0,1.07699,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-27,0,0.938751048444457,0.0,290.87,0.0,1.11376,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-28,0,0.6682722034189329,0.0,290.0,0.0,1.12095,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-29,0,0.48169754193066244,0.0,300.79,0.0,1.17193,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-06-30,0,0.7272539345849923,0.0,303.71,0.0,1.16878,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-01,2,1.5008945832240967,0.0,287.43,0.0,1.07275,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-02,0,0.8393281074865072,0.0,287.17,0.0,1.10263,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-03,2,1.2348818887385244,0.0,298.13,0.0,1.11802,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-04,2,1.2167520720015412,0.0,307.62,0.0,1.14733,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-05,2,1.639108755710879,0.0,302.02,0.0,1.10063,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-06,2,2.077944280330389,0.0,319.92,0.0,1.13028,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-07,2,2.2957673610212526,0.0,327.51,0.0,1.128,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-08,2,2.324556284718868,0.0,310.14,0.0,1.04172,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-09,2,2.141565368022386,0.0,317.09,0.0,1.052,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-10,2,2.0972579391299107,0.0,316.12,0.0,1.0302,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-11,2,1.9129941358850058,0.0,322.16,0.0,1.04231,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-12,2,2.037434972123664,0.0,316.12,0.0,0.99456,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-13,2,2.0741651463586064,0.0,308.94,0.0,0.94572,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-14,2,1.9835467605328678,0.0,309.4,0.0,0.92959,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-15,2,2.3960293715200582,0.0,316.11,0.0,0.87913,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-16,2,2.2978668828129125,0.0,302.88,0.0,0.81149,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-17,2,1.982308494890515,0.0,300.52,0.0,0.80126,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-18,2,1.8338844088808393,0.0,302.1,0.0,0.7937,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-19,2,1.661668524625277,0.0,280.54,0.0,0.73285,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-20,2,1.5038464910248033,0.0,264.44,0.0,0.68892,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-21,0,0.21497885181498294,0.0,293.26,0.0,0.88833,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-22,0,0.21225715849418464,0.0,293.36,0.0,0.88062,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-23,0,-0.30935067471294747,0.0,299.27,0.0,0.94856,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-24,0,-0.33210612850334703,0.0,301.56,0.0,0.94834,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-25,0,-0.301361694393582,0.0,302.56,0.0,0.9391,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-26,-1,-1.0510081861808669,684.9901941751144,304.0,-205355.87608772403,1.01403,200000,416474.0380584696,216474.0380584696,2.082370190292348
2021-07-27,-1,-1.0398958393826645,684.9901941751144,313.48,-205355.87608772403,1.04,200000,428300.83720124786,228300.83720124786,2.141504186006239
2021-07-28,-1,-0.8505820838349212,684.9901941751144,313.8,-205355.87608772403,1.01803,200000,424008.3654657366,224008.3654657366,2.120041827328683
2021-07-29,-1,-0.8668077286838344,684.9901941751144,317.03,-205355.87608772403,1.02794,200000,428255.9605249516,228255.96052495157,2.1412798026247577
2021-07-30,-1,-1.0462255066649175,684.9901941751144,322.58,-205355.87608772403,1.06595,200000,439863.2329527178,239863.2329527178,2.199316164763589
2021-07-31,-1,-0.8924008182015865,684.9901941751144,332.38,-205355.87608772403,1.08246,200000,449966.5623698423,249966.56236984232,2.2498328118492115
2021-08-01,-1,-0.5629791272215552,684.9901941751144,332.59,-205355.87608772403,1.04943,200000,443327.50572344154,243327.50572344154,2.2166375286172078
2021-08-02,-1,-0.5656327934781366,684.9901941751144,330.55,-205355.87608772403,1.0454,200000,441102.5415466908,241102.5415466908,2.2055127077334538
2021-08-03,-1,-0.5302787223832116,684.9901941751144,323.43,-205355.87608772403,1.02249,200000,431520.70824299415,231520.70824299415,2.1576035412149706
2021-08-04,-1,-0.42518956669266966,684.9901941751144,334.77,-205355.87608772403,1.05387,200000,445732.5644365728,245732.56443657278,2.228662822182864
2021-08-05,-1,-0.37002784294550695,684.9901941751144,337.91,-205355.87608772403,1.06558,200000,450288.1509552699,250288.15095526993,2.2514407547763495
2021-08-06,-1,-0.3038322407209325,684.9901941751144,342.39,-205355.87608772403,1.08093,200000,456509.11972312094,256509.11972312094,2.282545598615605
2021-08-07,-1,-0.6753117112612098,684.9901941751144,356.18,-205355.87608772403,1.16618,200000,483461.72293727426,283461.72293727426,2.4173086146863714
2021-08-08,0,-0.08658293803825236,0.0,341.79,0.0,1.08129,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-09,0,0.047444082907486466,0.0,354.32,0.0,1.12629,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-10,0,0.9837755619276143,0.0,371.92,0.0,1.15611,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-11,-2,-2.887069293969507,0.0,390.96,0.0,1.37115,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-12,-2,-1.8364040303527154,0.0,385.66,0.0,1.32175,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-13,-2,-2.7705183966697176,0.0,410.76,0.0,1.51075,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-14,-2,-1.6496174637134884,0.0,408.67,0.0,1.4416,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-15,-2,-1.5632987245887302,0.0,414.05,0.0,1.46666,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-16,0,-0.7972262441290058,0.0,415.72,0.0,1.41963,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-17,0,-0.4354065850358739,0.0,401.8,0.0,1.34998,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-18,0,-0.4355694603182554,0.0,396.15,0.0,1.33364,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-19,0,-0.6500627132819897,0.0,431.27,0.0,1.47056,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-20,0,-0.5799332856786718,0.0,454.93,0.0,1.54956,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-21,-1,-1.1270169962884324,450.5955507044751,448.74,-127712.9477673165,1.58324,200000,404400.4948462523,204400.49484625232,2.022002474231262
2021-08-22,-2,-1.4105799366522864,0.0,448.68,0.0,1.62299,200000,409504.1202530454,209504.1202530454,2.047520601265227
2021-08-23,0,0.5774582763631605,0.0,499.06,0.0,1.62482,200000,409504.1202530454,209504.1202530454,2.047520601265227
2021-08-24,2,1.3919299034027461,0.0,471.62,0.0,1.47371,200000,409504.1202530454,209504.1202530454,2.047520601265227
2021-08-25,2,1.8408235264986852,0.0,503.19,0.0,1.52737,200000,409504.1202530454,209504.1202530454,2.047520601265227
2021-08-26,2,2.446258738191665,0.0,478.1,0.0,1.372,200000,409504.1202530454,209504.1202530454,2.047520601265227
2021-08-27,1,1.1868673876662406,-414.058766686598,494.5,134882.7800569978,1.518,200000,409504.12025304534,209504.12025304534,2.0475206012652265
2021-08-28,2,1.451998638243584,0.0,486.2,0.0,1.458,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-08-29,2,1.5275907401750166,0.0,479.7,0.0,1.418,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-08-30,2,1.7898564059721578,0.0,460.3,0.0,1.319,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-08-31,2,1.5153811160506951,0.0,463.9,0.0,1.336,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-01,0,0.8722607195370755,0.0,489.4,0.0,1.47,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-02,0,0.8573208477919463,0.0,483.7,0.0,1.445,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-03,0,0.793541976806702,0.0,488.5,0.0,1.457,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-04,-2,-1.2395479387484771,0.0,497.7,0.0,1.739,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-05,0,-0.6729165203300912,0.0,504.8,0.0,1.68,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-06,0,-0.624376360374493,0.0,496.1,0.0,1.643,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-07,0,-0.4211259257977241,0.0,418.7,0.0,1.362,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-08,0,-0.30988584851768963,0.0,415.0,0.0,1.334,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-09,0,-0.4830020607191946,0.0,421.3,0.0,1.367,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-10,0,-0.5936733709522168,0.0,401.4,0.0,1.304,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-11,0,-0.7594484972651467,0.0,405.1,0.0,1.316,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-12,0,-0.47151637508975225,0.0,416.3,0.0,1.328,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-13,0,-0.1196232714060817,0.0,399.1,0.0,1.248,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-14,0,-0.38121719917896,0.0,414.3,0.0,1.318,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-15,0,-0.8416721642571471,0.0,431.3,0.0,1.416,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-16,0,-0.6642752304080517,0.0,424.3,0.0,1.384,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-17,-2,-1.6280607902248572,0.0,406.6,0.0,1.422,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-18,0,-0.7396943294695176,0.0,410.7,0.0,1.366,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-19,0,-0.07268652718265035,0.0,408.6,0.0,1.315,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-20,0,0.7592582209510197,0.0,364.1,0.0,1.135,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-21,2,1.4109852807466758,0.0,344.4,0.0,1.047,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-22,0,-0.07418669335701976,0.0,379.0,0.0,1.23,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-23,0,0.5059910996610726,0.0,383.5,0.0,1.225,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-24,0,0.6624421523370252,0.0,355.0,0.0,1.126,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-25,0,0.22307257351178217,0.0,349.6,0.0,1.121,200000,414160.3992929665,214160.39929296653,2.0708019964648328
2021-09-26,0,-0.4468720967765746,0.0,344.0,0.0,1.123,200000,414160.3992929665,214160.39929296653,2.0708019964648328
