date,statusList,zscore,BNBUSDT_position,BNBUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2021-02-22,2,1.6386823236886083,0.0,267.5147,0.0,0.27521,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-23,2,1.6671067976410627,0.0,231.3646,0.0,0.22399,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-24,2,1.6716410532602346,0.0,254.5056,0.0,0.23287,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-25,2,1.3221765100759422,0.0,234.9146,0.0,0.22555,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-26,1,1.001223855562696,-427.2318391076788,221.717,420736.260422125,0.22514,200000,189449.12334287446,-10550.87665712554,0.9472456167143724
2021-02-27,1,0.2993365539167419,-427.2318391076788,225.3853,420736.260422125,0.27529,200000,212116.26135844272,12116.261358442716,1.0605813067922136
2021-02-28,1,0.3564681689033323,-427.2318391076788,210.2138,420736.260422125,0.24682,200000,193656.15217720266,-6343.847822797339,0.9682807608860133
2021-03-01,1,0.5417125393352797,-427.2318391076788,254.9637,420736.260422125,0.27925,200000,226419.21117957687,26419.211179576872,1.1320960558978843
2021-03-02,0,-0.1616744850389009,0.0,239.6841,0.0,0.31185,200000,160643.19937810354,-39356.80062189646,0.8032159968905177
2021-03-03,0,-0.7145812755546895,0.0,240.5701,0.0,0.36388,200000,160643.19937810354,-39356.80062189646,0.8032159968905177
2021-03-04,0,-0.5417712689172782,0.0,229.6369,0.0,0.32349,200000,160643.19937810354,-39356.80062189646,0.8032159968905177
2021-03-05,-1,-1.1374314038587887,356.2385282082418,225.4714,-214936.04412376712,0.3737,200000,160643.19937810354,-39356.80062189646,0.8032159968905177
2021-03-06,-2,-1.2322258577575012,0.0,226.3814,0.0,0.3831,200000,162339.42113219743,-37660.57886780257,0.8116971056609872
2021-03-07,-1,-1.0113872138288802,338.05218677314025,240.11,-217928.6650005335,0.37246,200000,162339.42113219743,-37660.57886780257,0.8116971056609872
2021-03-08,-2,-1.5434221654091942,0.0,240.5509,0.0,0.44438,200000,177863.80350988754,-22136.19649011246,0.8893190175494377
2021-03-09,0,-0.7684249613886431,0.0,293.2052,0.0,0.42838,200000,177863.80350988754,-22136.19649011246,0.8893190175494377
2021-03-10,-1,-1.1346113381961778,319.3820567180802,278.4499,-195885.2461562638,0.454,200000,177863.80350988754,-22136.19649011246,0.8893190175494377
2021-03-11,-1,-0.8270635143884123,319.3820567180802,290.0301,-195885.2461562638,0.44166,200000,179145.08766552596,-20854.912334474036,0.8957254383276299
2021-03-12,-2,-1.505671285291151,0.0,263.2201,0.0,0.5255,200000,196733.7234574654,-3266.276542534586,0.983668617287327
2021-03-13,-2,-1.593234766183713,0.0,276.2822,0.0,0.62092,200000,196733.7234574654,-3266.276542534586,0.983668617287327
2021-03-14,-2,-1.6739502994265325,0.0,263.238,0.0,0.68704,200000,196733.7234574654,-3266.276542534586,0.983668617287327
2021-03-15,-2,-1.4687937013551209,0.0,254.5144,0.0,0.6461,200000,196733.7234574654,-3266.276542534586,0.983668617287327
2021-03-16,-2,-1.2635644968809154,0.0,258.5352,0.0,0.61549,200000,196733.7234574654,-3266.276542534586,0.983668617287327
2021-03-17,-2,-1.245387440692578,0.0,269.7896,0.0,0.658,200000,196733.7234574654,-3266.276542534586,0.983668617287327
2021-03-18,-1,-1.016606949000622,376.19037717656886,261.4816,-165447.58511266118,0.59455,200000,196733.7234574654,-3266.276542534586,0.983668617287327
2021-03-19,-1,-0.9498342328011913,376.19037717656886,262.935,-165447.58511266118,0.6038,200000,198810.86871394597,-1189.1312860540347,0.9940543435697299
2021-03-20,-1,-0.777408114313513,376.19037717656886,264.3023,-165447.58511266118,0.58633,200000,196434.86450474127,-3565.135495258728,0.9821743225237064
2021-03-21,-1,-1.026205131283628,376.19037717656886,264.6513,-165447.58511266118,0.64182,200000,205746.84144427747,5746.8414442774665,1.0287342072213874
2021-03-22,-2,-1.2151946876277708,0.0,254.7976,0.0,0.67196,200000,212055.4775020847,12055.477502084686,1.0602773875104234
2021-03-23,0,-0.8843799084087189,0.0,255.4646,0.0,0.62812,200000,212055.4775020847,12055.477502084686,1.0602773875104234
2021-03-24,0,-0.8570513083200296,0.0,248.5236,0.0,0.61858,200000,212055.4775020847,12055.477502084686,1.0602773875104234
2021-03-25,0,-0.927698102482853,0.0,233.9466,0.0,0.60863,200000,212055.4775020847,12055.477502084686,1.0602773875104234
2021-03-26,-1,-1.0032736247584952,415.4521022882771,255.2105,-151995.84092068515,0.69757,200000,212055.4775020847,12055.477502084686,1.0602773875104234
2021-03-27,-1,-1.153065433476846,415.4521022882771,269.2234,-151995.84092068515,0.78885,200000,231751.34662548022,31751.34662548022,1.1587567331274011
2021-03-28,-1,-1.0125524075394392,415.4521022882771,268.4263,-151995.84092068515,0.77916,200000,229947.3500562248,29947.350056224794,1.149736750281124
2021-03-29,-1,-1.0961135800982695,415.4521022882771,275.2991,-151995.84092068515,0.82,200000,239010.17940803245,39010.17940803245,1.1950508970401623
2021-03-30,-1,-0.4323462433695157,415.4521022882771,311.2962,-151995.84092068515,0.80995,200000,252437.69207806088,52437.69207806088,1.2621884603903044
2021-03-31,0,0.3316318888791877,0.0,302.3724,0.0,0.72674,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-01,2,1.9118758312441342,0.0,334.7991,0.0,0.70796,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-02,2,2.0492018161770384,0.0,338.2932,0.0,0.69364,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-03,2,2.0904706080702034,0.0,321.9497,0.0,0.63403,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-04,2,1.382978417293295,0.0,348.8617,0.0,0.72304,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-05,2,2.1068293158567135,0.0,368.0263,0.0,0.68135,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-06,2,2.488919061673505,0.0,403.3648,0.0,0.66701,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-07,2,2.291356565797653,0.0,375.5538,0.0,0.59566,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-08,2,2.369619834215134,0.0,418.7048,0.0,0.6066,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-09,2,1.8119346033771158,0.0,453.9937,0.0,0.68365,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-10,2,1.941303084983762,0.0,471.2975,0.0,0.65528,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-11,2,2.2834446873196197,0.0,525.9275,0.0,0.63278,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-12,2,2.527985458262947,0.0,596.7104,0.0,0.60938,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-13,2,1.8173553350673213,0.0,551.6442,0.0,0.60803,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-14,2,1.6557464125485246,0.0,550.0182,0.0,0.59596,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-15,1,1.1048414926972376,-181.67750574555623,541.8824,151434.9220726285,0.6501,200000,196895.6856788316,-3104.3143211684073,0.984478428394158
2021-04-16,1,1.0295318271343004,-181.67750574555623,508.2743,151434.9220726285,0.60559,200000,184049.48151653167,-15950.518483468331,0.9202474075826583
2021-04-17,1,0.7848732663627127,-181.67750574555623,514.6861,151434.9220726285,0.63834,200000,190173.85504574963,-9826.144954250369,0.9508692752287482
2021-04-18,1,1.0975761960993486,-181.67750574555623,481.4367,151434.9220726285,0.54358,200000,169783.21377061104,-30216.786229388963,0.8489160688530552
2021-04-19,2,1.7805833038783634,0.0,504.0322,0.0,0.47802,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-20,2,1.77740942434426,0.0,586.3635,0.0,0.53494,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-21,2,1.8551614917211714,0.0,543.6327,0.0,0.46711,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-22,2,1.9387255010895783,0.0,505.2411,0.0,0.40685,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-23,2,1.8148464662489308,0.0,526.5357,0.0,0.41488,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-24,2,1.909058110479698,0.0,496.992,0.0,0.36899,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-25,2,1.9052400427275433,0.0,505.0,0.0,0.35865,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-26,0,0.8223260272439116,0.0,535.33,0.0,0.45942,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-27,0,-0.33582742716621566,0.0,568.78,0.0,0.6231,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-28,0,-0.14632519079458964,0.0,562.78,0.0,0.58004,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-29,0,0.23670489732314362,0.0,599.7,0.0,0.56209,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-04-30,0,0.003822076072020219,0.0,622.65,0.0,0.60008,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-01,0,-0.6902007474131744,0.0,620.0,0.0,0.6741,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-02,0,-0.35334781662448933,0.0,621.78,0.0,0.63506,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-03,0,0.11651562588314701,0.0,676.15,0.0,0.63211,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-04,0,0.3139333063801794,0.0,609.3,0.0,0.54757,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-05,0,0.17978533378668513,0.0,651.1,0.0,0.59101,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-06,0,0.26769899380787554,0.0,633.99,0.0,0.56206,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-07,0,-0.05198990510758933,0.0,624.3,0.0,0.57068,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-08,0,0.3803617812299823,0.0,646.1,0.0,0.55482,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-09,0,0.9088573723199435,0.0,661.74,0.0,0.53163,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-10,1,1.1271322314733077,-171.19163139052372,631.1,220586.8728215924,0.48978,200000,216078.07714111905,16078.07714111905,1.0803903857055952
2021-05-11,1,0.7014144777479124,-171.19163139052372,671.91,220586.8728215924,0.54404,200000,235033.4513374659,35033.4513374659,1.1751672566873295
2021-05-12,2,1.3398156029328632,0.0,594.65,0.0,0.4454,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-13,0,0.9414857506684471,0.0,571.1,0.0,0.44661,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-14,0,0.9574558156209119,0.0,602.61,0.0,0.47341,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-15,0,0.38816938756026365,0.0,563.41,0.0,0.47902,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-16,0,0.6925250319848734,0.0,564.32,0.0,0.4634,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-17,0,0.3250957397820931,0.0,512.07,0.0,0.43345,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-18,-2,-1.2935034833438137,0.0,507.88,0.0,0.50894,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-19,-1,-1.0471209426820347,327.9984880417514,334.8,-335053.8330934504,0.32775,200000,219627.78759275674,19627.787592756737,1.0981389379637836
2021-05-20,-1,-0.2437213671176096,327.9984880417514,391.17,-335053.8330934504,0.34948,200000,245397.78215679096,45397.782156790956,1.226988910783955
2021-05-21,-1,-0.39722776586898323,327.9984880417514,326.01,-335053.8330934504,0.29189,200000,204729.65042813862,4729.650428138615,1.023648252140693
2021-05-22,0,0.4197198621291385,0.0,299.76,0.0,0.24842,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-23,0,0.5634106632701619,0.0,260.72,0.0,0.21258,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-24,0,0.26113435269849444,0.0,345.64,0.0,0.28716,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-25,0,0.49025786092597656,0.0,343.18,0.0,0.27909,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-26,0,-0.5827129706679227,0.0,379.16,0.0,0.33353,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-27,0,0.6372122518896076,0.0,369.67,0.0,0.29591,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-28,-2,-1.5531872763052386,0.0,328.82,0.0,0.31372,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-29,-1,-1.0648966930148926,335.2692008170015,305.04,-362841.5419613217,0.28186,200000,204541.03403443628,4541.034034436278,1.0227051701721814
2021-05-30,-2,-1.2653670568149986,0.0,325.57,0.0,0.30984,200000,207810.26368574105,7810.263685741054,1.0390513184287054
2021-05-31,0,-0.8830866038657529,0.0,353.33,0.0,0.32775,200000,207810.26368574105,7810.263685741054,1.0390513184287054
2021-06-01,0,-0.4883184724746657,0.0,362.39,0.0,0.32699,200000,207810.26368574105,7810.263685741054,1.0390513184287054
2021-06-02,0,0.008631625732989503,0.0,401.54,0.0,0.35097,200000,207810.26368574105,7810.263685741054,1.0390513184287054
2021-06-03,-1,-1.0418350606913778,242.49704033530276,428.48,-255263.80504328833,0.40705,200000,207810.26368574105,7810.263685741054,1.0390513184287054
2021-06-04,-1,-0.7707072618820955,242.49704033530276,390.7,-255263.80504328833,0.36599,200000,188167.59366679587,-11832.406333204126,0.9408379683339794
2021-06-05,-1,-0.2172815332667741,242.49704033530276,390.08,-255263.80504328833,0.35295,200000,184688.60548402352,-15311.394515976484,0.9234430274201175
2021-06-06,0,-0.03248754141756484,0.0,393.73,0.0,0.35291,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-07,0,0.6072758835277299,0.0,357.96,0.0,0.30655,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-08,0,-0.1991107925814303,0.0,352.5,0.0,0.31507,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-09,0,0.9096697309588874,0.0,375.54,0.0,0.31454,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-10,2,1.3167721481336647,0.0,351.94,0.0,0.2861,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-11,2,1.7799470428183455,0.0,345.75,0.0,0.27147,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-12,2,2.3668662845185353,0.0,343.7,0.0,0.25456,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-13,2,1.5506685327882324,0.0,365.8,0.0,0.28271,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-14,2,1.2354905375386265,0.0,370.19,0.0,0.29139,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-15,1,1.0480276886819664,-276.16384718449734,366.48,348634.26357621286,0.2903,200000,202417.05343234917,2417.053432349174,1.012085267161746
2021-06-16,1,0.2161704660000401,-276.16384718449734,347.22,348634.26357621286,0.29433,200000,198503.1338177879,-1496.8661822121067,0.9925156690889395
2021-06-17,1,0.431205007551505,-276.16384718449734,352.85,348634.26357621286,0.29256,200000,199440.85363090673,-559.1463690932724,0.9972042681545337
2021-06-18,1,0.9348653819708447,-276.16384718449734,337.16,348634.26357621286,0.26762,200000,186412.90433499124,-13587.095665008761,0.9320645216749562
2021-06-19,2,1.312685326159655,0.0,334.01,0.0,0.25588,200000,205450.00466656178,5450.004666561785,1.027250023332809
2021-06-20,1,1.1121318515713794,-302.95211257898103,339.08,393100.4222152185,0.26132,200000,205450.00466656178,5450.004666561785,1.027250023332809
2021-06-21,2,1.8655103584041903,0.0,270.76,0.0,0.19472,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-22,2,1.6687374589739818,0.0,262.1,0.0,0.1878,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-23,2,1.9403142826986537,0.0,296.25,0.0,0.20455,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-24,2,1.747353941696036,0.0,308.62,0.0,0.21317,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-25,2,1.9767980858215994,0.0,280.81,0.0,0.1869,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-26,2,1.7113517276079975,0.0,279.65,0.0,0.18698,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-27,2,1.6459492140511391,0.0,290.87,0.0,0.19229,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-28,0,0.4344452546141405,0.0,290.0,0.0,0.20999,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-29,0,0.056061079824392186,0.0,300.79,0.0,0.2231,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-06-30,0,-0.16233189021999542,0.0,303.71,0.0,0.22804,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-01,-2,-1.8140241398115158,0.0,287.43,0.0,0.25016,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-02,-2,-1.6259808675276277,0.0,287.17,0.0,0.25092,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-03,-2,-1.6809949882061948,0.0,298.13,0.0,0.26797,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-04,-2,-1.5039853418936822,0.0,307.62,0.0,0.27594,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-05,-2,-1.47585543906755,0.0,302.02,0.0,0.27501,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-06,-2,-1.351748918283719,0.0,319.92,0.0,0.28923,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-07,0,-0.659355503300484,0.0,327.51,0.0,0.27141,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-08,0,-0.9381360783985374,0.0,310.14,0.0,0.26782,200000,210932.80445469936,10932.804454699362,1.0546640222734969
2021-07-09,-1,-1.1597655048639375,332.6071532604298,317.09,-368686.2973758991,0.28606,200000,210932.8044546994,10932.804454699391,1.0546640222734969
2021-07-10,-1,-1.0127476581935726,332.6071532604298,316.12,-368686.2973758991,0.28287,200000,209434.06622740766,9434.06622740766,1.0471703311370384
2021-07-11,-1,-0.9337266105514451,332.6071532604298,322.16,-368686.2973758991,0.28901,200000,213706.7472989887,13706.747298988688,1.0685337364949434
2021-07-12,-1,-0.41716738645812496,332.6071532604298,316.12,-368686.2973758991,0.26604,200000,203229.07584257127,3229.07584257127,1.0161453792128563
2021-07-13,0,0.31308665438478583,0.0,308.94,0.0,0.2387,200000,196182.5697100493,-3817.4302899506874,0.9809128485502465
2021-07-14,0,0.2488726412044358,0.0,309.4,0.0,0.24286,200000,196182.5697100493,-3817.4302899506874,0.9809128485502465
2021-07-15,2,1.266399781701825,0.0,316.11,0.0,0.22473,200000,196182.5697100493,-3817.4302899506874,0.9809128485502465
2021-07-16,2,2.0173196415858032,0.0,302.88,0.0,0.20001,200000,196182.5697100493,-3817.4302899506874,0.9809128485502465
2021-07-17,1,1.160463823909603,-326.4051805371511,300.52,448786.5894451419,0.21857,200000,196182.5697100493,-3817.4302899506874,0.9809128485502465
2021-07-18,1,0.6049381373722372,-326.4051805371511,302.1,448786.5894451419,0.23281,200000,203089.01092899684,3089.0109289968386,1.0154450546449842
2021-07-19,1,0.25485131159895136,-326.4051805371511,280.54,448786.5894451419,0.22468,200000,192403.08026442686,-7596.919735573145,0.9620154013221343
2021-07-20,0,-1.4844120329551915,0.0,264.44,0.0,0.26,200000,165812.64239555667,-34187.35760444333,0.8290632119777833
2021-07-21,0,-0.718976390372681,0.0,293.26,0.0,0.26425,200000,165812.64239555667,-34187.35760444333,0.8290632119777833
2021-07-22,0,-0.8133244796847237,0.0,293.36,0.0,0.26815,200000,165812.64239555667,-34187.35760444333,0.8290632119777833
2021-07-23,-1,-1.1762679141885788,277.0285066922122,299.27,-288079.22859647084,0.28779,200000,165812.64239555667,-34187.35760444333,0.8290632119777833
2021-07-24,-1,-0.8586625925552033,277.0285066922122,301.56,-288079.22859647084,0.2796,200000,164087.66879367677,-35912.33120632323,0.8204383439683839
2021-07-25,-2,-2.0495677337453393,0.0,302.56,0.0,0.34563,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-07-26,-2,-1.362933499846814,0.0,304.0,0.0,0.31642,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-07-27,-2,-1.6240793472223463,0.0,313.48,0.0,0.35495,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-07-28,-2,-1.3055149687141885,0.0,313.8,0.0,0.34348,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-07-29,-2,-1.6417161267224976,0.0,317.03,0.0,0.389,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-07-30,-2,-1.3071809914447892,0.0,322.58,0.0,0.37801,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-07-31,-2,-1.3126660301767448,0.0,332.38,0.0,0.40334,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-08-01,-1,-1.077176782210151,272.9542698075095,332.59,-232166.79605974013,0.39102,200000,181563.72119055915,-18436.278809440846,0.9078186059527957
2021-08-02,-1,-0.9114462835303972,272.9542698075095,330.55,-232166.79605974013,0.38177,200000,178859.35161659925,-21140.648383400752,0.8942967580829962
2021-08-03,-1,-0.8280916779442538,272.9542698075095,323.43,-232166.79605974013,0.374,200000,175111.98121018562,-24888.018789814378,0.8755599060509281
2021-08-04,-1,-0.8309386399844149,272.9542698075095,334.77,-232166.79605974013,0.39503,200000,183089.75035093908,-16910.24964906092,0.9154487517546954
2021-08-05,-1,-0.9869260161014644,272.9542698075095,337.91,-232166.79605974013,0.41578,200000,188764.2877763743,-11235.712223625713,0.9438214388818714
2021-08-06,-1,-0.8520319995039624,272.9542698075095,342.39,-232166.79605974013,0.41292,200000,189323.12586838106,-10676.87413161894,0.9466156293419052
2021-08-07,-1,-0.45076686426817847,272.9542698075095,356.18,-232166.79605974013,0.40583,200000,191441.10266496308,-8558.89733503692,0.9572055133248154
2021-08-08,0,-0.0874300551074995,0.0,341.79,0.0,0.37665,200000,175716.3050489516,-24283.694951048412,0.878581525244758
2021-08-09,0,-0.21210307731139766,0.0,354.32,0.0,0.39836,200000,175716.3050489516,-24283.694951048412,0.878581525244758
2021-08-10,0,-0.9344348529303269,0.0,371.92,0.0,0.45594,200000,175716.3050489516,-24283.694951048412,0.878581525244758
2021-08-11,0,-0.9892146215646291,0.0,390.96,0.0,0.48337,200000,175716.3050489516,-24283.694951048412,0.878581525244758
2021-08-12,-2,-1.6325952300789253,0.0,385.66,0.0,0.50981,200000,175716.3050489516,-24283.694951048412,0.878581525244758
2021-08-13,-1,-1.1762993140579066,213.8916947231371,410.76,-170469.26118953762,0.51539,200000,175716.3050489516,-24283.694951048412,0.878581525244758
2021-08-14,-1,-0.7349731560138938,213.8916947231371,408.67,-170469.26118953762,0.50178,200000,172949.18476219062,-27050.81523780938,0.8647459238109532
2021-08-15,-1,-0.27103641252190247,213.8916947231371,414.05,-170469.26118953762,0.49755,200000,173378.83710496937,-26621.162895030633,0.8668941855248469
2021-08-16,0,0.15162888309939998,0.0,415.72,0.0,0.49082,200000,170466.97249569788,-29533.027504302125,0.8523348624784894
2021-08-17,0,0.8114113909326264,0.0,401.8,0.0,0.46319,200000,170466.97249569788,-29533.027504302125,0.8523348624784894
2021-08-18,-2,-1.2582144898555485,0.0,396.15,0.0,0.50033,200000,170466.97249569788,-29533.027504302125,0.8523348624784894
2021-08-19,-1,-1.1556410220132034,197.63370104076088,431.27,-156322.878453248,0.54524,200000,170466.97249569788,-29533.027504302125,0.8523348624784894
2021-08-20,-1,-0.6580030023727442,197.63370104076088,454.93,-156322.878453248,0.56253,200000,177845.80843077894,-22154.19156922106,0.8892290421538946
2021-08-21,-1,-0.9769813169515573,197.63370104076088,448.74,-156322.878453248,0.56597,200000,177160.2065232158,-22839.793476784194,0.885801032616079
2021-08-22,-1,-0.6322626196156278,197.63370104076088,448.68,-156322.878453248,0.55844,200000,175971.2372264004,-24028.762773599592,0.879856186132002
2021-08-23,0,1.5414193393683275,0.0,499.06,0.0,0.56006,200000,159386.0889608218,-40613.9110391782,0.796930444804109
2021-08-24,2,1.6859044964861138,0.0,471.62,0.0,0.52088,200000,159386.0889608218,-40613.9110391782,0.796930444804109
2021-08-25,1,1.0896754196916487,-158.3756522991532,503.19,140070.38312753476,0.56895,200000,159386.0889608218,-40613.9110391782,0.796930444804109
2021-08-26,2,1.762748475752465,0.0,478.1,0.0,0.5156,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-08-27,0,0.7909295656697259,0.0,494.5,0.0,0.5622,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-08-28,0,0.9189056200841607,0.0,486.2,0.0,0.5504,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-08-29,0,-0.905968839714129,0.0,479.7,0.0,0.6061,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-08-30,-2,-1.8187581463529556,0.0,460.3,0.0,0.626,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-08-31,-2,-2.6990823729378497,0.0,463.9,0.0,0.7248,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-09-01,-2,-1.7942027641155505,0.0,489.4,0.0,0.7106,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-09-02,-2,-1.6325540018540068,0.0,483.7,0.0,0.7058,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-09-03,-2,-1.648129542303101,0.0,488.5,0.0,0.7338,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-09-04,-1,-1.0488536809110134,163.63793327756684,497.7,-115817.1208649673,0.7032,200000,162885.19878449003,-37114.80121550997,0.8144259939224501
2021-09-05,-1,-0.4783030663091789,163.63793327756684,504.8,-115817.1208649673,0.6704,200000,160248.2265463898,-39751.77345361019,0.8012411327319491
2021-09-06,-2,-1.827342778211532,0.0,496.1,0.0,0.815,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-07,-2,-2.571342605984995,0.0,418.7,0.0,0.9115,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-08,-2,-2.068285647145113,0.0,415.0,0.0,0.8872,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-09,-2,-1.7666125451444687,0.0,421.3,0.0,0.8977,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-10,-2,-1.344896462529803,0.0,401.4,0.0,0.7903,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-11,-2,-1.620779821122717,0.0,405.1,0.0,0.9472,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-12,-2,-1.217202373116889,0.0,416.3,0.0,0.8795,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-13,-2,-1.263678809187196,0.0,399.1,0.0,0.899,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-14,-1,-1.086064507222535,212.52157083084418,414.3,-96915.45051757705,0.9085,200000,176095.3735904375,-23904.62640956251,0.8804768679521875
2021-09-15,-1,-1.0207141351751192,212.52157083084418,431.3,-96915.45051757705,0.9497,200000,183701.15685588602,-16298.843144113984,0.9185057842794301
2021-09-16,-1,-0.866831160581978,212.52157083084418,424.3,-96915.45051757705,0.9098,200000,178346.5793844188,-21653.420615581213,0.8917328969220939
