date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2021-03-02,-1,-1.1375540216983087,689.0354108235219,120.51,-54049.761845731315,1.661,200000,172812.31178410235,-27187.68821589765,0.8640615589205117
2021-03-03,-1,-1.1696507734599888,689.0354108235219,126.69,-54049.761845731315,1.7768,200000,183329.51304472738,-16670.486955272616,0.9166475652236369
2021-03-04,-2,-1.7440341234243142,0.0,122.03,0.0,1.9399,200000,201240.29662463669,1240.296624636685,1.0062014831231834
2021-03-05,-2,-1.5389074669336038,0.0,121.12,0.0,1.8595,200000,201240.29662463669,1240.296624636685,1.0062014831231834
2021-03-06,-2,-1.3207505692313715,0.0,125.19,0.0,1.8405,200000,201240.29662463669,1240.296624636685,1.0062014831231834
2021-03-07,-2,-1.4045587375385709,0.0,130.08,0.0,1.958,200000,201240.29662463669,1240.296624636685,1.0062014831231834
2021-03-08,-1,-1.037147367096625,776.6896820711565,129.55,-53266.35696787631,1.889,200000,201240.29662463669,1240.296624636685,1.0062014831231834
2021-03-09,-1,-0.8153930578738225,776.6896820711565,137.69,-53266.35696787631,1.9806,200000,212441.74893495336,12441.748934953357,1.0622087446747668
2021-03-10,0,0.07338966877458784,0.0,139.82,0.0,1.8591,200000,191671.02951642638,-8328.97048357362,0.9583551475821319
2021-03-11,0,0.8954536459447967,0.0,151.86,0.0,1.8846,200000,191671.02951642638,-8328.97048357362,0.9583551475821319
2021-03-12,0,0.941200679364864,0.0,145.36,0.0,1.7958,200000,191671.02951642638,-8328.97048357362,0.9583551475821319
2021-03-13,2,1.4484866171764945,0.0,156.12,0.0,1.8371,200000,191671.02951642638,-8328.97048357362,0.9583551475821319
2021-03-14,1,1.0226434462743448,-669.3359041640815,143.18,55115.89300564366,1.7388,200000,191671.02951642638,-8328.97048357362,0.9583551475821319
2021-03-15,0,-0.7556806222048053,0.0,135.1,0.0,1.943,200000,175008.13005902816,-24991.86994097184,0.8750406502951408
2021-03-16,0,-0.23523609175643984,0.0,139.41,0.0,1.9204,200000,175008.13005902816,-24991.86994097184,0.8750406502951408
2021-03-17,0,0.600230748072867,0.0,146.02,0.0,1.8758,200000,175008.13005902816,-24991.86994097184,0.8750406502951408
2021-03-18,0,0.43218365266194636,0.0,142.97,0.0,1.8669,200000,175008.13005902816,-24991.86994097184,0.8750406502951408
2021-03-19,0,0.4304793080285,0.0,150.31,0.0,1.9662,200000,175008.13005902816,-24991.86994097184,0.8750406502951408
2021-03-20,1,1.0858601776901133,-564.4331099110758,155.03,45463.742416747584,1.9247,200000,175008.13005902816,-24991.86994097184,0.8750406502951408
2021-03-21,1,0.41350666040247364,-564.4331099110758,148.18,45463.742416747584,1.937,200000,171700.9672878633,-28299.032712136686,0.8585048364393166
2021-03-22,1,0.30080952716668885,-564.4331099110758,139.53,45463.742416747584,1.8366,200000,162254.06114849102,-37745.93885150898,0.8112703057424551
2021-03-23,0,-0.25293337456962633,0.0,136.02,0.0,1.8737,200000,166596.90750287275,-33403.09249712725,0.8329845375143637
2021-03-24,-2,-1.21512238238614,0.0,127.67,0.0,1.8979,200000,166596.90750287275,-33403.09249712725,0.8329845375143637
2021-03-25,-1,-1.1466253679827394,677.1131015398828,123.02,-46082.34883350098,1.8076,200000,166596.90750287275,-33403.09249712725,0.8329845375143637
2021-03-26,-2,-1.5475142705746543,0.0,133.46,0.0,2.0416,200000,170311.1163498356,-29688.88365016441,0.851555581749178
2021-03-27,-2,-2.0325618693746343,0.0,133.62,0.0,2.1777,200000,170311.1163498356,-29688.88365016441,0.851555581749178
2021-03-28,-2,-1.7599721142460552,0.0,144.87,0.0,2.3399,200000,170311.1163498356,-29688.88365016441,0.851555581749178
2021-03-29,-2,-1.9979812173628426,0.0,149.18,0.0,2.5673,200000,170311.1163498356,-29688.88365016441,0.851555581749178
2021-03-30,-2,-1.7272987162223736,0.0,154.6,0.0,2.6613,200000,170311.1163498356,-29688.88365016441,0.851555581749178
2021-03-31,-2,-2.044176663441027,0.0,158.22,0.0,3.0308,200000,170311.1163498356,-29688.88365016441,0.851555581749178
2021-04-01,-1,-1.1795348215606418,514.4418424147756,165.53,-30337.938000968254,2.8069,200000,170311.1163498356,-29688.88365016441,0.851555581749178
2021-04-02,-1,-0.798077531347314,514.4418424147756,169.52,-30337.938000968254,2.7439,200000,170452.44920700957,-29547.550792990427,0.8522622460350479
2021-04-03,0,0.18693596643277993,0.0,171.61,0.0,2.4666,200000,156859.30964622425,-43140.690353775746,0.7842965482311213
2021-04-04,0,0.43374297648977284,0.0,187.14,0.0,2.6105,200000,156859.30964622425,-43140.690353775746,0.7842965482311213
2021-04-05,1,1.145701314560384,-397.85752966627166,197.13,31034.209727410624,2.5272,200000,156859.30964622425,-43140.690353775746,0.7842965482311213
2021-04-06,1,1.0393161191109048,-397.85752966627166,191.11,31034.209727410624,2.4811,200000,153033.53024919968,-46966.469750800316,0.7651676512459984
2021-04-07,1,0.7006136333293062,-397.85752966627166,171.26,31034.209727410624,2.3141,200000,139953.3452608466,-60046.6547391534,0.6997667263042331
2021-04-08,1,0.7730445100830657,-397.85752966627166,184.74,31034.209727410624,2.4822,200000,150533.3154159257,-49466.684584074304,0.7526665770796285
2021-04-09,1,0.8039888785759836,-397.85752966627166,194.65,31034.209727410624,2.6295,200000,159047.42262776603,-40952.577372233965,0.7952371131388302
2021-04-10,2,1.5859608364626288,0.0,206.15,0.0,2.5537,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-11,2,2.0039988046964217,0.0,222.31,0.0,2.5783,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-12,2,1.4958308716045268,0.0,221.39,0.0,2.6644,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-13,2,1.7151432488073406,0.0,225.98,0.0,2.5786,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-14,2,1.9888667859156326,0.0,237.5,0.0,2.5159,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-15,2,1.971627629607817,0.0,252.27,0.0,2.5585,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-16,2,1.998531442805225,0.0,270.03,0.0,2.6004,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-17,2,1.7545814612491588,0.0,279.95,0.0,2.6851,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-18,2,1.8690335951141392,0.0,260.05,0.0,2.354,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-19,2,1.4140762900531252,0.0,225.55,0.0,2.1366,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-20,2,1.696314805027046,0.0,249.64,0.0,2.2134,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-21,2,1.444424400306102,0.0,237.29,0.0,2.14,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-22,2,1.6412149365906075,0.0,223.91,0.0,1.9181,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-23,2,1.6473798852839536,0.0,220.31,0.0,1.8336,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-24,2,1.4712008652176054,0.0,198.46,0.0,1.6537,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-25,1,1.1496352114057387,-394.50738472156013,202.31,46049.382069593135,1.7332,200000,159625.57800603766,-40374.42199396234,0.7981278900301882
2021-04-26,1,0.9281485303507452,-394.50738472156013,227.09,46049.382069593135,1.9813,200000,180826.32269090397,-19173.677309096034,0.9041316134545199
2021-04-27,1,0.21745680268458717,-394.50738472156013,241.89,46049.382069593135,2.3196,200000,202243.5379389264,2243.537938926398,1.0112176896946319
2021-04-28,0,-0.12450826938625423,0.0,240.65,0.0,2.3933,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-04-29,0,-0.5117144168435043,0.0,229.42,0.0,2.3613,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-04-30,0,-0.8638281888965827,0.0,245.37,0.0,2.5999,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-01,0,-0.5575593178016052,0.0,257.4,0.0,2.6035,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-02,0,-0.8946128354558809,0.0,243.3,0.0,2.5085,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-03,0,-0.4878708314658682,0.0,250.48,0.0,2.4556,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-04,0,0.6015670696743585,0.0,241.0,0.0,2.1529,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-05,2,1.6583960389428065,0.0,292.01,0.0,2.3844,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-06,2,1.6280958529657663,0.0,308.57,0.0,2.483,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-07,0,0.7765814586396449,0.0,320.01,0.0,2.7322,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-08,0,0.8461942317499572,0.0,316.25,0.0,2.6727,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-09,0,0.5046855227976905,0.0,305.4,0.0,2.6422,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-10,2,1.237660163815178,0.0,283.76,0.0,2.2957,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-11,0,0.8472030912970209,0.0,302.07,0.0,2.5093,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-12,2,2.1080844086099866,0.0,280.13,0.0,2.0412,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-13,2,2.0761699486780145,0.0,296.36,0.0,2.1,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-14,2,1.9129193424342656,0.0,305.67,0.0,2.138,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-15,2,1.239985771952146,0.0,271.08,0.0,2.01,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-16,0,0.9550843141944216,0.0,262.4,0.0,1.9916,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-17,0,0.5786079397955448,0.0,235.52,0.0,1.8558,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-18,0,0.9013569774532036,0.0,254.91,0.0,1.9111,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-19,0,0.1930344907219785,0.0,146.22,0.0,1.1823,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-20,0,0.6566984869294722,0.0,182.4,0.0,1.3884,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-21,0,-0.08835829270248675,0.0,156.26,0.0,1.2715,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-22,0,-0.013966172444500942,0.0,142.57,0.0,1.1386,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-23,-1,-1.0304120869871956,631.3584413581345,114.32,-73982.05926205611,0.9756,200000,144353.79403212387,-55646.20596787613,0.7217689701606194
2021-05-24,0,-0.02706866168058147,0.0,149.16,0.0,1.1779,200000,137323.8365239204,-62676.163476079586,0.6866191826196021
2021-05-25,0,0.04755136032188298,0.0,145.4,0.0,1.1406,200000,137323.8365239204,-62676.163476079586,0.6866191826196021
2021-05-26,-1,-1.0296564130010688,432.92508361891686,158.6,-51263.19117661655,1.3394,200000,137323.8365239204,-62676.163476079586,0.6866191826196021
2021-05-27,-1,-0.6491299449478664,432.92508361891686,150.27,-51263.19117661655,1.2327,200000,128247.78807882985,-71752.21192117015,0.6412389403941492
2021-05-28,0,2.5105854277893864,0.0,164.62,0.0,1.079,200000,121368.69253814357,-78631.30746185643,0.6068434626907179
2021-05-29,2,1.716212006301114,0.0,149.24,0.0,1.0142,200000,121368.69253814357,-78631.30746185643,0.6068434626907179
2021-05-30,1,1.036914447463718,-404.99430238302045,149.84,57335.928069795715,1.0584,200000,121368.69253814357,-78631.30746185643,0.6068434626907179
2021-05-31,1,1.0264438622534067,-404.99430238302045,161.65,57335.928069795715,1.1341,200000,130492.00500417058,-69507.99499582942,0.652460025020853
2021-06-01,0,0.19838811732919015,0.0,154.04,0.0,1.1483,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-02,0,0.3614642708484548,0.0,164.35,0.0,1.2138,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-03,0,0.626279451323232,0.0,172.95,0.0,1.2575,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-04,0,0.3898427725847848,0.0,155.28,0.0,1.1474,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-05,0,0.6713740510051583,0.0,153.17,0.0,1.1067,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-06,0,-0.2511020835784506,0.0,149.63,0.0,1.1533,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-07,0,-0.15848363147862343,0.0,135.72,0.0,1.0402,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-08,0,-0.22597749215285423,0.0,130.88,0.0,1.0052,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-09,0,0.6488447148564186,0.0,145.05,0.0,1.0451,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-10,0,0.2968497565290456,0.0,134.0,0.0,0.9849,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-11,0,0.4296146379075182,0.0,124.74,0.0,0.905,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-12,0,0.6295061816784546,0.0,125.85,0.0,0.8972,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-13,0,0.5945873292851737,0.0,133.06,0.0,0.9465,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-14,0,0.5529823438644345,0.0,139.0,0.0,0.9871,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-15,-2,-1.8386143971923699,0.0,136.58,0.0,1.1075,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-16,0,-0.22138723766474477,0.0,137.31,0.0,1.0095,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-17,0,-0.7029436316149572,0.0,142.27,0.0,1.0726,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-18,0,-0.24997928623451615,0.0,132.88,0.0,0.9871,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-19,0,-0.3006745328435263,0.0,127.9,0.0,0.9541,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-20,0,0.47302210687447627,0.0,131.81,0.0,0.9606,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-21,0,0.20042006682927543,0.0,101.3,0.0,0.7441,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-22,2,2.593163731739624,0.0,106.5,0.0,0.7093,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-23,1,1.0988991818774272,-527.3958702687074,111.79,75124.34293748574,0.7848,200000,117915.16867467761,-82084.83132532239,0.589575843373388
2021-06-24,1,0.4143820929884378,-527.3958702687074,112.82,75124.34293748574,0.813,200000,120576.89289189148,-79423.10710810852,0.6028844644594573
2021-06-25,1,0.32093057008994974,-527.3958702687074,100.08,75124.34293748574,0.724,200000,107171.80298323192,-92828.19701676808,0.5358590149161595
2021-06-26,1,1.0134218891763447,-527.3958702687074,103.61,75124.34293748574,0.7259,200000,109176.24665686168,-90823.75334313832,0.5458812332843084
2021-06-27,2,1.3989368381279224,0.0,107.71,0.0,0.7388,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-06-28,2,2.385507165268256,0.0,118.0,0.0,0.7632,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-06-29,2,1.9927692600118658,0.0,126.49,0.0,0.8184,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-06-30,2,1.9059716409147873,0.0,130.91,0.0,0.8365,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-01,0,0.9502372454127256,0.0,120.17,0.0,0.8043,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-02,0,0.39537199802525075,0.0,118.5,0.0,0.8172,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-03,0,-0.25574194683504176,0.0,116.22,0.0,0.8333,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-04,0,-0.03529015436688305,0.0,120.25,0.0,0.8507,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-05,-2,-2.134555717825325,0.0,111.17,0.0,0.8979,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-06,-2,-1.2835476649613258,0.0,117.51,0.0,0.9021,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-07,-2,-1.4937856123084616,0.0,118.55,0.0,0.9283,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-08,-2,-2.8720269528604803,0.0,109.46,0.0,1.0412,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-09,-2,-1.8884486425158777,0.0,111.01,0.0,0.9786,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-10,-2,-1.4097884793308118,0.0,108.12,0.0,0.9184,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-11,-2,-1.356585509165424,0.0,110.84,0.0,0.9519,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-12,-1,-1.1127208442646646,553.58057809763,107.68,-65476.226548278566,0.9104,200000,119219.11329910561,-80780.88670089439,0.5960955664955281
2021-07-13,-1,-0.8452387569782822,553.58057809763,104.1,-65476.226548278566,0.8598,200000,113924.1977661732,-86075.8022338268,0.569620988830866
2021-07-14,-1,-0.5153726775837136,553.58057809763,104.55,-65476.226548278566,0.8336,200000,112457.83189075222,-87542.16810924778,0.5622891594537611
2021-07-15,-1,-0.3565363691080406,553.58057809763,100.17,-65476.226548278566,0.7868,200000,106968.86155622518,-93031.13844377482,0.5348443077811259
2021-07-16,-1,-0.3748656626106651,553.58057809763,93.06,-65476.226548278566,0.7371,200000,99778.73518650158,-100221.26481349842,0.4988936759325079
2021-07-17,-1,-0.8345385892026792,553.58057809763,93.16,-65476.226548278566,0.7903,200000,103317.42849667976,-96682.57150332024,0.5165871424833988
2021-07-18,-1,-0.45207664442096646,553.58057809763,93.95,-65476.226548278566,0.7666,200000,102202.97058418268,-97797.02941581732,0.5110148529209134
2021-07-19,-1,-0.3665703554734548,553.58057809763,89.25,-65476.226548278566,0.7277,200000,97054.1166543958,-102945.8833456042,0.48527058327197903
2021-07-20,0,-0.0021485048287386635,0.0,85.65,0.0,0.6807,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-21,0,0.3054538207131695,0.0,95.18,0.0,0.7456,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-22,0,0.3383549453999658,0.0,97.6,0.0,0.7708,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-23,0,-0.07534699446039902,0.0,97.73,0.0,0.7982,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-24,0,0.1435542784067251,0.0,99.26,0.0,0.8075,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-25,0,-0.05855210617303459,0.0,100.44,0.0,0.8259,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-26,0,-0.12206723872811899,0.0,101.33,0.0,0.8388,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-27,0,-0.45929872306328134,0.0,102.85,0.0,0.8677,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-28,0,0.017947502481548,0.0,105.88,0.0,0.8683,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-29,-2,-1.311233677955925,0.0,107.84,0.0,0.9188,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-30,-2,-2.495513892638034,0.0,109.91,0.0,0.9888,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-07-31,-2,-2.2233805528878325,0.0,111.15,0.0,1.0024,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-08-01,-1,-1.0143789115036173,503.6553457822938,115.53,-58656.554534504445,0.992,200000,116374.60419645681,-83625.39580354319,0.581873020982284
2021-08-02,-2,-1.603298439647195,0.0,115.26,0.0,1.0239,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-03,-2,-1.405738933879377,0.0,114.05,0.0,1.0121,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-04,-2,-1.2905616811241698,0.0,118.08,0.0,1.0489,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-05,-2,-1.2780044957614805,0.0,119.03,0.0,1.0637,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-06,0,-0.7202078725201008,0.0,126.93,0.0,1.1064,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-07,0,0.12175990338039777,0.0,134.17,0.0,1.1257,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-08,0,-0.23027968176518818,0.0,123.48,0.0,1.0553,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-09,0,-0.11004451963997987,0.0,130.65,0.0,1.1142,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-10,0,0.00738504827854588,0.0,131.87,0.0,1.1239,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-11,0,-0.10795847882638122,0.0,137.18,0.0,1.1789,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-12,0,0.5619949498014017,0.0,133.6,0.0,1.1256,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-13,0,0.5008373893828254,0.0,144.93,0.0,1.2274,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-14,0,-0.049825098715142166,0.0,144.89,0.0,1.25,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-15,2,1.9718643539703653,0.0,154.82,0.0,1.26,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-16,0,0.48375940482809515,0.0,150.12,0.0,1.2747,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-17,2,1.296046316414787,0.0,141.45,0.0,1.1763,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-18,1,1.1993192311909735,-420.50914758975824,140.76,50555.91699242771,1.1708,200000,118381.73522946873,-81618.26477053127,0.5919086761473437
2021-08-19,0,-0.20423030541406068,0.0,147.37,0.0,1.2728,200000,116004.5971618094,-83995.4028381906,0.5800229858090471
2021-08-20,-2,-2.551367737199019,0.0,153.75,0.0,1.4356,200000,116004.5971618094,-83995.4028381906,0.5800229858090471
2021-08-21,-2,-1.3709967365243545,0.0,155.89,0.0,1.4074,200000,116004.5971618094,-83995.4028381906,0.5800229858090471
2021-08-22,-2,-1.830488722832596,0.0,160.54,0.0,1.4833,200000,116004.5971618094,-83995.4028381906,0.5800229858090471
2021-08-23,-2,-2.1589983638195247,0.0,165.12,0.0,1.5689,200000,116004.5971618094,-83995.4028381906,0.5800229858090471
2021-08-24,-2,-1.4296590198894834,0.0,155.3,0.0,1.4367,200000,116004.5971618094,-83995.4028381906,0.5800229858090471
2021-08-25,-1,-1.068416204857521,354.1043869408101,163.8,-38828.69097663991,1.4938,200000,116004.5971618094,-83995.4028381906,0.5800229858090471
2021-08-26,-1,-1.0585918571814081,354.1043869408101,144.0,-38828.69097663991,1.318,200000,102167.24642668806,-97832.75357331194,0.5108362321334403
2021-08-27,-1,-0.9985301738465349,354.1043869408101,152.3,-38828.69097663991,1.397,200000,108173.77942545133,-91826.22057454867,0.5408688971272566
2021-08-28,-1,-1.1738244425241346,354.1043869408101,150.5,-38828.69097663991,1.401,200000,107691.70629286443,-92308.29370713557,0.5384585314643222
2021-08-29,-1,-1.0918792266399637,354.1043869408101,148.3,-38828.69097663991,1.383,200000,106213.76020401514,-93786.23979598486,0.5310688010200757
2021-08-30,-1,-1.04263544561228,354.1043869408101,141.2,-38828.69097663991,1.321,200000,101292.24021618371,-98707.75978381629,0.5064612010809185
2021-08-31,-1,-0.7068341696376331,354.1043869408101,143.8,-38828.69097663991,1.327,200000,102445.88376808967,-97554.11623191033,0.5122294188404484
2021-09-01,-1,-0.9233467780471685,354.1043869408101,151.7,-38828.69097663991,1.423,200000,108970.86275867949,-91029.13724132051,0.5448543137933974
2021-09-02,-2,-1.2323476405272276,0.0,150.7,0.0,1.447,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-03,-2,-1.4504721846644013,0.0,156.4,0.0,1.535,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-04,-2,-2.1277338644043384,0.0,160.1,0.0,1.656,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-05,-2,-1.8868889172025138,0.0,172.8,0.0,1.79,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-06,-2,-1.5168264528311155,0.0,171.1,0.0,1.742,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-07,-2,-1.4074475153745476,0.0,136.4,0.0,1.382,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-08,-2,-1.7200025408798085,0.0,135.4,0.0,1.404,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-09,-2,-2.6948735129407773,0.0,137.6,0.0,1.583,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-10,-2,-3.2299595610988954,0.0,128.2,0.0,1.786,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-11,-2,-2.3876539194437703,0.0,128.5,0.0,1.746,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-12,-2,-1.8894409519210285,0.0,131.3,0.0,1.743,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-13,-2,-2.1542445515382855,0.0,127.8,0.0,1.93,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-14,-2,-1.930893714814229,0.0,133.8,0.0,2.074,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-15,-2,-1.6826053799836735,0.0,139.8,0.0,2.166,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-16,-2,-1.3532913104484063,0.0,137.9,0.0,2.048,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-17,0,-0.9910135230887356,0.0,134.5,0.0,1.877,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-18,0,-0.8846651920880273,0.0,138.6,0.0,1.928,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-19,0,-0.6547198905739297,0.0,133.6,0.0,1.796,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-20,0,-0.744219240030048,0.0,119.1,0.0,1.661,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-21,0,-0.3817928220903348,0.0,111.7,0.0,1.469,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-22,0,-0.497955133766923,0.0,121.3,0.0,1.654,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-23,0,-0.535135414525688,0.0,122.6,0.0,1.706,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-24,0,-0.6546213128273769,0.0,110.6,0.0,1.592,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-25,0,-0.39677668972204605,0.0,110.7,0.0,1.547,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-26,0,-0.6900167969443857,0.0,111.2,0.0,1.64,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
2021-09-27,0,-0.4412736265712159,0.0,104.5,0.0,1.503,200000,118826.18189302727,-81173.81810697273,0.5941309094651364
