date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,TFUELUSDT_position,TFUELUSDT_price,init,total_asset,pnl,return
2021-02-26,-2,-1.214204773704853,0.0,0.040312,0.0,0.082858,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-02-27,-2,-1.8996250603242635,0.0,0.039475,0.0,0.094728,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-02-28,-2,-2.023926858863841,0.0,0.035048,0.0,0.092106,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-01,-2,-1.9482795395625927,0.0,0.04045,0.0,0.112899,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-02,-2,-1.8818896317385279,0.0,0.040816,0.0,0.122481,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-03,-2,-1.5740931793231778,0.0,0.044099,0.0,0.128678,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-04,-2,-1.5661166877730326,0.0,0.045633,0.0,0.143324,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-05,-2,-1.2204162264826883,0.0,0.04828,0.0,0.139971,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-06,-2,-1.2549646515250519,0.0,0.045334,0.0,0.140474,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-07,-2,-1.235392594171853,0.0,0.045319,0.0,0.146994,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-08,-2,-1.4075036672943197,0.0,0.04463,0.0,0.171611,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-09,-2,-1.3296136414074082,0.0,0.046748,0.0,0.184748,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-10,-2,-1.6902287306173158,0.0,0.045055,0.0,0.253021,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-11,-2,-1.762468142682612,0.0,0.045976,0.0,0.361876,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-12,-2,-1.6313503602288513,0.0,0.043395,0.0,0.394429,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-13,-2,-1.4320312689201398,0.0,0.043814,0.0,0.369683,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-14,-2,-1.3402201000945062,0.0,0.043502,0.0,0.374202,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-15,-2,-1.2313183503103111,0.0,0.04261,0.0,0.344795,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-16,-2,-1.2010394822799546,0.0,0.042184,0.0,0.35307,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-17,-1,-1.1157972751451761,1552137.5657977934,0.042714,-191169.06135612138,0.346803,200000,132596.0079709739,-67403.99202902609,0.6629800398548695
2021-03-18,-1,-0.9942989296166523,1552137.5657977934,0.045688,-191169.06135612138,0.352472,200000,138295.8025004844,-61704.197499515605,0.6914790125024219
2021-03-19,-1,-0.8427819710965483,1552137.5657977934,0.047011,-191169.06135612138,0.341767,200000,138302.8156982176,-61697.1843017824,0.691514078491088
2021-03-20,0,-0.15365537942789406,0.0,0.064004,0.0,0.317905,200000,94026.5956600697,-105973.4043399303,0.4701329783003485
2021-03-21,0,-0.45025122330588163,0.0,0.055,0.0,0.332983,200000,94026.5956600697,-105973.4043399303,0.4701329783003485
2021-03-22,0,-0.7503279354597772,0.0,0.04833,0.0,0.371675,200000,94026.5956600697,-105973.4043399303,0.4701329783003485
2021-03-23,-1,-1.0007183174224294,982472.9965316987,0.047852,-98573.18525685697,0.476938,200000,94026.5956600697,-105973.4043399303,0.4701329783003485
2021-03-24,-1,-0.7750072683263244,982472.9965316987,0.044295,-98573.18525685697,0.392889,200000,82246.96156375288,-117753.03843624712,0.4112348078187644
2021-03-25,-1,-0.8076673995491587,982472.9965316987,0.044273,-98573.18525685697,0.417473,200000,84648.67034418375,-115351.32965581625,0.42324335172091876
2021-03-26,-1,-0.5574851318884594,982472.9965316987,0.049652,-98573.18525685697,0.416534,200000,89840.83237157157,-110159.16762842843,0.44920416185785783
2021-03-27,-1,-0.4199725083877708,982472.9965316987,0.048931,-98573.18525685697,0.396588,200000,87166.32858793894,-112833.67141206106,0.4358316429396947
2021-03-28,-1,-0.34607331832081145,982472.9965316987,0.049154,-98573.18525685697,0.399384,200000,87661.03069214369,-112338.96930785631,0.4383051534607184
2021-03-29,0,-0.11543417512582203,0.0,0.052107,0.0,0.41121,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-03-30,0,0.1387533318523247,0.0,0.053531,0.0,0.411099,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-03-31,0,0.023302245474135595,0.0,0.053163,0.0,0.416252,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-01,0,0.15660699330827707,0.0,0.054694,0.0,0.415404,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-02,0,-0.0101343854323272,0.0,0.056503,0.0,0.439453,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-03,0,-0.08519316447211171,0.0,0.050236,0.0,0.393855,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-04,0,-0.07042897019996308,0.0,0.052547,0.0,0.410231,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-05,0,0.5013666014133318,0.0,0.05326,0.0,0.376921,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-06,2,1.540798540647655,0.0,0.058393,0.0,0.347919,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-07,0,0.43893844460785636,0.0,0.051696,0.0,0.359988,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-08,0,0.3316565527479098,0.0,0.054035,0.0,0.382227,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-09,0,0.781305508789799,0.0,0.054006,0.0,0.375167,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-10,1,1.154140011194669,-781044.7520027041,0.053369,115238.41181930664,0.361716,200000,83367.15473926463,-116632.84526073537,0.4168357736963232
2021-04-11,2,1.8069866340650402,0.0,0.057351,0.0,0.354218,200000,87341.33255356055,-112658.66744643945,0.4367066627678028
2021-04-12,2,2.0939718437741814,0.0,0.061344,0.0,0.357912,200000,87341.33255356055,-112658.66744643945,0.4367066627678028
2021-04-13,2,2.421714841867624,0.0,0.066042,0.0,0.352329,200000,87341.33255356055,-112658.66744643945,0.4367066627678028
2021-04-14,2,2.9948923985304385,0.0,0.074491,0.0,0.334358,200000,87341.33255356055,-112658.66744643945,0.4367066627678028
2021-04-15,2,2.300118455182212,0.0,0.079609,0.0,0.363338,200000,87341.33255356055,-112658.66744643945,0.4367066627678028
2021-04-16,1,1.0519441749345755,-609755.1839818525,0.07162,112723.51096444702,0.387414,200000,87341.33255356055,-112658.66744643945,0.4367066627678028
2021-04-17,2,1.8799715956181564,0.0,0.078152,0.0,0.355571,200000,94913.7081749709,-105086.2918250291,0.47456854087485456
2021-04-18,2,2.233333945736018,0.0,0.078993,0.0,0.318046,200000,94913.7081749709,-105086.2918250291,0.47456854087485456
2021-04-19,2,1.6368661065093018,0.0,0.070423,0.0,0.300044,200000,94913.7081749709,-105086.2918250291,0.47456854087485456
2021-04-20,1,1.0801635579599693,-703742.1826571581,0.067435,152682.75557391884,0.31082,200000,94913.7081749709,-105086.2918250291,0.47456854087485456
2021-04-21,1,1.0714076723132795,-703742.1826571581,0.064149,152682.75557391884,0.290039,200000,89428.31101917788,-110571.68898082212,0.4471415550958894
2021-04-22,1,0.5169532992578967,-703742.1826571581,0.050625,152682.75557391884,0.250976,200000,73946.65525993847,-126053.34474006153,0.3697332762996923
2021-04-23,0,0.17543047513335397,0.0,0.050674,0.0,0.265,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-04-24,0,0.10143617429908199,0.0,0.045657,0.0,0.238531,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-04-25,0,-0.5155344986137325,0.0,0.045949,0.0,0.26626,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-04-26,0,-0.013309215974253209,0.0,0.057489,0.0,0.3023,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-04-27,0,0.12391441300828664,0.0,0.063311,0.0,0.32129,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-04-28,0,-0.06101689159247448,0.0,0.060991,0.0,0.31404,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-04-29,0,-0.6688360165177489,0.0,0.060761,0.0,0.33615,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-04-30,0,-0.31260485222222545,0.0,0.069114,0.0,0.35815,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-05-01,0,-0.8620257733596567,0.0,0.065591,0.0,0.35872,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-05-02,-1,-1.1930291191079592,715282.9669787531,0.062992,-126263.42904841143,0.35685,200000,90114.20931185124,-109885.79068814876,0.45057104655925617
2021-05-03,-2,-1.2758424887758035,0.0,0.064435,0.0,0.37214,200000,91012.62382065112,-108987.37617934888,0.4550631191032556
2021-05-04,-1,-1.1749918816708298,801972.2593152558,0.056743,-138392.7738894397,0.32882,200000,91012.62382065112,-108987.37617934888,0.4550631191032556
2021-05-05,-2,-1.5026991348644532,0.0,0.061933,0.0,0.38419,200000,94513.19568506321,-105486.80431493679,0.4725659784253161
2021-05-06,-1,-1.1060457174401628,732535.5031317389,0.064511,-123524.05531675668,0.38257,200000,94513.19568506321,-105486.80431493679,0.4725659784253161
2021-05-07,-1,-1.1616473273976562,732535.5031317389,0.066767,-123524.05531675668,0.40605,200000,99066.14059896587,-100933.85940103413,0.4953307029948293
2021-05-08,-2,-1.3299400927836018,0.0,0.064462,0.0,0.40215,200000,96967.69092781877,-103032.30907218123,0.4848384546390938
2021-05-09,-1,-1.1392734314033857,764500.3147938218,0.063419,-125151.89846130455,0.3874,200000,96967.69092781877,-103032.30907218123,0.4848384546390938
2021-05-10,-2,-1.3059022815182753,0.0,0.055236,0.0,0.34681,200000,98143.68144523224,-101856.31855476776,0.4907184072261612
2021-05-11,-1,-1.0355176792709977,822139.135548454,0.059688,-134447.0827217626,0.36499,200000,98143.68144523224,-101856.31855476776,0.4907184072261612
2021-05-12,-1,-0.47968280356364207,822139.135548454,0.048843,-134447.0827217626,0.28697,200000,78738.02112625734,-121261.97887374266,0.3936901056312867
2021-05-13,-2,-1.7743393254047835,0.0,0.050246,0.0,0.33436,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-14,-2,-1.3783721168905116,0.0,0.052246,0.0,0.34021,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-15,-2,-1.3079394739939951,0.0,0.04807,0.0,0.31496,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-16,-2,-1.7086712827769044,0.0,0.049391,0.0,0.344,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-17,-2,-1.876502949758977,0.0,0.045819,0.0,0.33172,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-18,-2,-1.5719950952182948,0.0,0.046505,0.0,0.33024,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-19,-2,-2.109256755167373,0.0,0.02961,0.0,0.23274,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-20,-2,-1.9390382771578365,0.0,0.036352,0.0,0.28624,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-21,-2,-1.223680799073838,0.0,0.034814,0.0,0.25489,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-22,-2,-2.118356689600616,0.0,0.032072,0.0,0.27369,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-23,-2,-2.1813947420304136,0.0,0.027391,0.0,0.25157,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-24,-2,-1.293742737506513,0.0,0.034283,0.0,0.27944,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-25,-2,-1.3872114766728394,0.0,0.032883,0.0,0.27915,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-26,-2,-1.3755688250247415,0.0,0.035289,0.0,0.30654,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-27,-2,-1.4589016862420199,0.0,0.034445,0.0,0.31268,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-28,-2,-1.6203715664859704,0.0,0.030096,0.0,0.29327,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-29,-2,-1.3966220268177687,0.0,0.029807,0.0,0.28627,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-30,-2,-1.4482314822891156,0.0,0.03034,0.0,0.30461,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-05-31,-2,-1.480660716444182,0.0,0.032602,0.0,0.34008,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-01,-2,-1.8211741717916676,0.0,0.031354,0.0,0.36487,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-02,-2,-1.2764455723577575,0.0,0.034641,0.0,0.36738,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-03,-2,-1.7082108513910879,0.0,0.035518,0.0,0.43258,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-04,-2,-1.8840374447521946,0.0,0.032123,0.0,0.43143,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-05,-2,-1.862139795964348,0.0,0.031068,0.0,0.44424,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-06,-2,-1.6469624457583836,0.0,0.032299,0.0,0.4597,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-07,-2,-1.8165640825519553,0.0,0.029729,0.0,0.4784,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-08,-2,-2.0429886816269516,0.0,0.02846,0.0,0.5775,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-09,-2,-1.7065761805668063,0.0,0.029771,0.0,0.57565,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-10,-2,-1.4820561590720027,0.0,0.028738,0.0,0.53091,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-11,-2,-1.2129719846970335,0.0,0.027774,0.0,0.48342,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-12,0,-0.9082160898776783,0.0,0.026455,0.0,0.42363,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-13,-2,-1.36175377489669,0.0,0.027951,0.0,0.57385,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-14,-1,-1.0673168601307739,1731445.278276403,0.029394,-92502.77633118848,0.55019,200000,101788.20501931317,-98211.79498068683,0.5089410250965658
2021-06-15,-1,-0.7773716889686574,1731445.278276403,0.02902,-92502.77633118848,0.49849,200000,96358.25094891536,-103641.74905108464,0.48179125474457685
2021-06-16,-1,-0.8967143389635437,1731445.278276403,0.027293,-92502.77633118848,0.504,200000,93877.73525091686,-106122.26474908314,0.46938867625458425
2021-06-17,-1,-1.1309265651924687,1731445.278276403,0.026825,-92502.77633118848,0.56207,200000,98439.05508223562,-101560.94491776438,0.49219527541117813
2021-06-18,-2,-1.2505144972659528,0.0,0.025468,0.0,0.5792,200000,111269.3647231941,-88730.6352768059,0.5563468236159705
2021-06-19,-2,-1.3225500228570406,0.0,0.024234,0.0,0.5873,200000,111269.3647231941,-88730.6352768059,0.5563468236159705
2021-06-20,-2,-1.3203516611757118,0.0,0.02362,0.0,0.58881,200000,111269.3647231941,-88730.6352768059,0.5563468236159705
2021-06-21,-2,-1.3646765717207967,0.0,0.017301,0.0,0.45868,200000,111269.3647231941,-88730.6352768059,0.5563468236159705
2021-06-22,-2,-1.5088159746108933,0.0,0.01617,0.0,0.45324,200000,111269.3647231941,-88730.6352768059,0.5563468236159705
2021-06-23,-2,-1.2181294551356927,0.0,0.0186,0.0,0.47999,200000,111269.3647231941,-88730.6352768059,0.5563468236159705
2021-06-24,-1,-1.0254858967425706,2846054.960179919,0.019548,-114338.20206666335,0.48658,200000,111269.3647231941,-88730.6352768059,0.5563468236159705
2021-06-25,-1,-0.791659362235347,2846054.960179919,0.017821,-114338.20206666335,0.42552,200000,99372.73718877292,-100627.26281122708,0.49686368594386465
2021-06-26,-1,-0.5388424469385233,2846054.960179919,0.018492,-114338.20206666335,0.42354,200000,101056.05042696166,-98943.94957303834,0.5052802521348083
2021-06-27,-1,-0.4491337022544294,2846054.960179919,0.018889,-114338.20206666335,0.43151,200000,103097.20971662438,-96902.79028337562,0.5154860485831219
2021-06-28,0,-0.1101973636771782,0.0,0.019827,0.0,0.429,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-06-29,0,0.5428154557891476,0.0,0.021902,0.0,0.42802,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-06-30,0,0.9741219980786859,0.0,0.022451,0.0,0.41198,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-01,2,1.3035946950203374,0.0,0.021505,0.0,0.37767,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-02,2,2.5389191315252484,0.0,0.025264,0.0,0.36884,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-03,2,1.9711368515822254,0.0,0.025185,0.0,0.3772,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-04,2,1.8698892502262412,0.0,0.025675,0.0,0.37538,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-05,2,1.7123592243510026,0.0,0.02418,0.0,0.35303,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-06,2,1.5360477930981318,0.0,0.024184,0.0,0.35359,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-07,2,1.3308015275804375,0.0,0.023928,0.0,0.35301,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-08,0,0.2572187269201581,0.0,0.020973,0.0,0.38178,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-09,0,0.5455490096086804,0.0,0.021263,0.0,0.35844,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-10,0,0.578819294575913,0.0,0.020736,0.0,0.34214,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-11,0,0.6179767508623284,0.0,0.0215,0.0,0.34683,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-12,0,0.7332026178554156,0.0,0.021302,0.0,0.33194,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-13,0,0.7958634315810276,0.0,0.020447,0.0,0.31135,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-14,0,0.8669021082595718,0.0,0.020158,0.0,0.30023,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-15,0,0.688520623420373,0.0,0.019146,0.0,0.28951,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-16,0,0.9213281262493423,0.0,0.01806,0.0,0.26293,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-17,0,0.6446941468230833,0.0,0.018432,0.0,0.27528,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-18,0,-0.13536459495553269,0.0,0.018556,0.0,0.29584,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-19,0,0.6995863971534363,0.0,0.017635,0.0,0.26095,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-20,2,2.474514837285425,0.0,0.017964,0.0,0.23041,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-21,1,1.114269497616576,-2675001.846498415,0.019419,191385.53112207176,0.27142,200000,103891.72171430543,-96108.27828569457,0.5194586085715271
2021-07-22,1,1.0650840257299767,-2675001.846498415,0.020141,191385.53112207176,0.2813,200000,107713.96209496335,-92286.03790503665,0.5385698104748168
2021-07-23,2,1.5079921093636577,0.0,0.021322,0.0,0.28544,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-24,2,1.5062814537882434,0.0,0.024234,0.0,0.32065,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-25,0,-0.19282864768412042,0.0,0.023425,0.0,0.35555,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-26,0,0.2990440138294018,0.0,0.022869,0.0,0.33305,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-27,0,0.20778089057788704,0.0,0.02328,0.0,0.34149,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-28,0,0.620849176315832,0.0,0.023316,0.0,0.32909,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-29,0,0.8540475187940346,0.0,0.02411,0.0,0.33316,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-30,2,1.9419371116529958,0.0,0.026136,0.0,0.33288,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-07-31,2,2.406029186288044,0.0,0.0274,0.0,0.3292,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-08-01,2,1.8597628088190126,0.0,0.025413,0.0,0.31032,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-08-02,2,2.023389633867251,0.0,0.025796,0.0,0.30342,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-08-03,2,1.559627114096591,0.0,0.02455,0.0,0.29418,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-08-04,2,1.3329899641584446,0.0,0.025289,0.0,0.30479,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-08-05,1,1.0976615963784557,-1984005.0969028422,0.026789,163050.3191733296,0.32597,200000,106299.02508186048,-93700.97491813952,0.5314951254093024
2021-08-06,2,1.709987294876181,0.0,0.02775,0.0,0.3149,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-07,2,2.0039674017811238,0.0,0.028622,0.0,0.31047,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-08,2,1.931451134108162,0.0,0.026864,0.0,0.28578,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-09,2,1.5078473758905513,0.0,0.028102,0.0,0.30498,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-10,2,1.6631273351217823,0.0,0.02945,0.0,0.3081,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-11,0,0.9546671800148209,0.0,0.030708,0.0,0.34113,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-12,0,0.9155670067810996,0.0,0.030228,0.0,0.3339,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-13,0,0.9439367457922583,0.0,0.032278,0.0,0.352,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-14,1,1.1015628014815837,-1682325.3763951682,0.032696,157993.13659806526,0.34815,200000,110010.62101323286,-89989.37898676714,0.5500531050661643
2021-08-15,2,1.2163578676347357,0.0,0.033024,0.0,0.34505,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-16,0,0.5028031873094563,0.0,0.032301,0.0,0.35738,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-17,0,0.5848839540723992,0.0,0.030356,0.0,0.332,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-18,0,0.8489050921223769,0.0,0.030185,0.0,0.32373,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-19,2,1.2494099104255454,0.0,0.031719,0.0,0.3314,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-20,2,1.3816922343354008,0.0,0.032816,0.0,0.33806,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-21,2,2.426732501034983,0.0,0.035285,0.0,0.33738,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-22,2,2.6061477491671003,0.0,0.037027,0.0,0.3372,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-23,2,3.0961032278556773,0.0,0.043006,0.0,0.35075,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-24,2,2.289476141515898,0.0,0.039731,0.0,0.33145,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-25,2,2.5417782441325887,0.0,0.044358,0.0,0.34281,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-26,2,2.561093421972539,0.0,0.04423,0.0,0.318,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-27,2,2.068544507419328,0.0,0.04659,0.0,0.3372,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-28,2,1.7712446378987383,0.0,0.04541,0.0,0.3289,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-29,2,1.3409069130593194,0.0,0.04384,0.0,0.3291,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-30,0,0.915625157051402,0.0,0.04122,0.0,0.3246,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-08-31,0,0.8626655369037234,0.0,0.04221,0.0,0.3305,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-09-01,0,0.8081017533720332,0.0,0.04386,0.0,0.3418,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-09-02,0,0.8025161450746482,0.0,0.04472,0.0,0.3445,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-09-03,2,1.2949795976989895,0.0,0.05212,0.0,0.3688,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-09-04,2,1.8524955820315763,0.0,0.05884,0.0,0.3752,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-09-05,2,1.6561329666807574,0.0,0.06122,0.0,0.3908,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-09-06,1,1.009859976676335,-864219.4743980115,0.06425,125823.93208717932,0.4413,200000,111052.20246014447,-88947.79753985553,0.5552610123007223
2021-09-07,2,1.6060456066846442,0.0,0.0541,0.0,0.3393,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-08,2,3.5275852214573225,0.0,0.07866,0.0,0.3258,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-09,2,2.678107007985508,0.0,0.07978,0.0,0.3311,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-10,2,2.228159660478308,0.0,0.07458,0.0,0.3077,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-11,2,1.767192156435062,0.0,0.07282,0.0,0.3103,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-12,2,1.4371302416893739,0.0,0.07294,0.0,0.3195,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-13,2,1.206670494806711,0.0,0.06662,0.0,0.2975,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-14,2,1.2914012572882065,0.0,0.07417,0.0,0.3158,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-15,2,1.3137915736990486,0.0,0.0795,0.0,0.3266,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-16,0,0.9617763230682466,0.0,0.07301,0.0,0.316,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-17,0,0.7589282495718969,0.0,0.06893,0.0,0.3063,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-18,0,0.6977585083747617,0.0,0.06986,0.0,0.3092,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-19,0,0.5710893994381365,0.0,0.0667,0.0,0.2985,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
2021-09-20,0,0.29798959816004006,0.0,0.05589,0.0,0.2608,200000,115114.41586789695,-84885.58413210305,0.5755720793394847
