date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,VETUSDT_position,VETUSDT_price,init,total_asset,pnl,return
2020-08-05,-2,-2.1452652923935633,0.0,0.005596,0.0,0.018793,200000,197593.18106213398,-2406.818937866017,0.98796590531067
2020-08-06,-2,-2.276647578690342,0.0,0.005625,0.0,0.019704,200000,197593.18106213398,-2406.818937866017,0.98796590531067
2020-08-07,-1,-1.0348858658770128,16879649.84299795,0.005853,-5291446.121314712,0.018671,200000,197593.18106213398,-2406.818937866017,0.98796590531067
2020-08-08,-2,-1.6420450542363,0.0,0.006114,0.0,0.020815,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-09,-2,-1.894180470603868,0.0,0.006132,0.0,0.021929,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-10,0,-0.8300334678717254,0.0,0.006566,0.0,0.021422,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-11,0,-0.7147743595982294,0.0,0.006139,0.0,0.019966,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-12,0,-0.4387703345727934,0.0,0.006396,0.0,0.020429,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-13,0,-0.0614095182878411,0.0,0.006301,0.0,0.019598,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-14,0,0.1966458658707274,0.0,0.006723,0.0,0.020513,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-15,2,1.405473263114274,0.0,0.007066,0.0,0.019575,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-16,1,1.1610462731961904,-14538843.683338802,0.007034,5154028.145781934,0.019842,200000,204532.45293721027,4532.45293721027,1.0226622646860513
2020-08-17,2,1.7427891027765945,0.0,0.007432,0.0,0.02002,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-18,2,1.9190529142702066,0.0,0.007234,0.0,0.019089,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-19,2,1.7810596535584893,0.0,0.006832,0.0,0.017857,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-20,2,1.7619265456400042,0.0,0.007554,0.0,0.019392,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-21,2,1.9233182734833199,0.0,0.007278,0.0,0.017962,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-22,2,1.686239264327962,0.0,0.007366,0.0,0.018165,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-23,2,1.4806747941563774,0.0,0.007242,0.0,0.017889,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-24,2,1.488459733215543,0.0,0.007515,0.0,0.01817,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-25,1,1.1982678851258508,-15262499.687553203,0.00686,6201548.768383283,0.016883,200000,209401.49571322993,9401.495713229931,1.0470074785661496
2020-08-26,1,0.9347476850140438,-15262499.687553203,0.006817,6201548.768383283,0.017113,200000,210171.56444339332,10171.56444339332,1.0508578222169667
2020-08-27,1,0.9491804547647964,-15262499.687553203,0.006428,6201548.768383283,0.015933,200000,196916.62451824284,-3083.3754817571607,0.9845831225912142
2020-08-28,1,0.6737803136153357,-15262499.687553203,0.006439,6201548.768383283,0.016317,200000,199465.9067418651,-534.0932581349043,0.9973295337093255
2020-08-29,1,0.7406438442391873,-15262499.687553203,0.006697,6201548.768383283,0.016744,200000,206051.69298535347,6051.6929853534675,1.0302584649267674
2020-08-30,1,0.7266359697631659,-15262499.687553203,0.006882,6201548.768383283,0.017113,200000,211163.62692308426,11163.626923084259,1.0558181346154214
2020-08-31,1,0.8753946256590978,-15262499.687553203,0.007111,6201548.768383283,0.017372,200000,216264.9404825452,16264.940482545207,1.081324702412726
2020-09-01,1,1.1023734146617683,-15262499.687553203,0.007094,6201548.768383283,0.016989,200000,213630.28480956602,13630.284809566016,1.06815142404783
2020-09-02,1,1.044582316817391,-15262499.687553203,0.006661,6201548.768383283,0.015995,200000,200857.2829690825,857.282969082502,1.0042864148454125
2020-09-03,1,0.7883728051167795,-15262499.687553203,0.005066,6201548.768383283,0.012343,200000,153865.5398652994,-46134.46013470061,0.7693276993264969
2020-09-04,0,-0.8820721662544005,0.0,0.005465,0.0,0.014268,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-05,0,-0.018481049502311303,0.0,0.004833,0.0,0.012101,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-06,0,0.8157414259690426,0.0,0.005073,0.0,0.012354,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-07,2,3.7912311129470435,0.0,0.005963,0.0,0.012201,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-08,2,3.5139582151316975,0.0,0.006604,0.0,0.012119,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-09,2,1.6809863369606823,0.0,0.00625,0.0,0.012841,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-10,2,2.97799363121977,0.0,0.007731,0.0,0.013005,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-11,2,2.061980902867393,0.0,0.007514,0.0,0.013239,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-12,2,2.3397299038502153,0.0,0.008372,0.0,0.013419,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-13,2,1.4935362226975077,0.0,0.007372,0.0,0.01281,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-14,0,0.7912415297451089,0.0,0.006765,0.0,0.012861,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-15,0,0.4354112585295861,0.0,0.006313,0.0,0.012569,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-16,0,0.789343684194896,0.0,0.006689,0.0,0.01246,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-17,0,-0.027085058519556726,0.0,0.00644,0.0,0.013514,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-18,0,-0.38876211053176596,0.0,0.006525,0.0,0.01443,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-19,0,-0.8933669157759903,0.0,0.006347,0.0,0.015265,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-20,0,-0.7632500916759017,0.0,0.00618,0.0,0.014476,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-21,0,-0.7340720235023829,0.0,0.005421,0.0,0.012605,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-22,0,-0.536987352598395,0.0,0.00551,0.0,0.01234,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-23,0,-0.32349153323972973,0.0,0.005294,0.0,0.011381,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-24,0,-0.3676015519109589,0.0,0.005795,0.0,0.012385,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-25,0,-0.6739697742765356,0.0,0.005842,0.0,0.012909,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-26,0,-0.7177709674807106,0.0,0.00583,0.0,0.012851,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-27,0,-0.6381368733313973,0.0,0.005815,0.0,0.012741,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-28,0,-0.4471062072675472,0.0,0.005927,0.0,0.012765,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-29,0,-0.6038670795895704,0.0,0.005964,0.0,0.013169,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-09-30,0,-0.7745618920874344,0.0,0.005923,0.0,0.013519,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-10-01,0,-0.5344276947398452,0.0,0.005696,0.0,0.012732,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-10-02,0,-0.18423998497949284,0.0,0.005456,0.0,0.011859,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-10-03,0,-0.14300771636035844,0.0,0.005366,0.0,0.011739,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-10-04,0,0.5034171010053433,0.0,0.005502,0.0,0.011657,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-10-05,1,1.044755436373188,-18544868.2772205,0.005509,8975110.194079569,0.011383,200000,204327.35867841548,4327.358678415476,1.0216367933920774
2020-10-06,2,2.889669792868752,0.0,0.005287,0.0,0.010106,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-07,0,0.9197208224723655,0.0,0.00537,0.0,0.011227,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-08,2,1.5018212885466535,0.0,0.005464,0.0,0.011012,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-09,2,1.7399534405525703,0.0,0.0058,0.0,0.011455,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-10,2,1.5600775148161758,0.0,0.005769,0.0,0.0114,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-11,2,1.8709617610926919,0.0,0.005945,0.0,0.011436,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-12,2,1.5560100979487728,0.0,0.005883,0.0,0.011377,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-13,2,1.6127722480236735,0.0,0.006026,0.0,0.011482,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-14,2,1.2663218118985835,0.0,0.005782,0.0,0.011139,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-15,2,1.3754302461571046,0.0,0.00578,0.0,0.010963,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-16,0,0.8953550418903247,0.0,0.005459,0.0,0.010591,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-17,0,0.3991686264806351,0.0,0.00552,0.0,0.010988,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-18,0,-0.49815346633726726,0.0,0.005543,0.0,0.011627,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-19,0,-0.13515293637136033,0.0,0.005576,0.0,0.011396,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-20,0,-0.7648120129261444,0.0,0.005131,0.0,0.010781,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-21,0,-0.4854204192613064,0.0,0.005511,0.0,0.011339,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-22,-2,-1.6845659169871967,0.0,0.00558,0.0,0.012155,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-23,-2,-1.9867347822704904,0.0,0.005507,0.0,0.012218,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-24,-2,-1.9498627942479576,0.0,0.005481,0.0,0.012282,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-25,-2,-1.3893083650995104,0.0,0.00539,0.0,0.01179,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-26,-1,-1.0947780482558072,20155362.182318807,0.005251,-9309975.96933111,0.011368,200000,211671.6136387121,11671.613638712093,1.0583580681935605
2020-10-27,-1,-0.9734009099259426,20155362.182318807,0.005274,-9309975.96933111,0.01137,200000,212153.8069208441,12153.806920844101,1.0607690346042205
2020-10-28,-1,-0.7672584610249137,20155362.182318807,0.004975,-9309975.96933111,0.010638,200000,199312.45121878042,-687.5487812195788,0.9965622560939021
2020-10-29,0,-0.16156440154780452,0.0,0.004921,0.0,0.010186,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-10-30,0,-0.04585259411223049,0.0,0.004891,0.0,0.01008,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-10-31,0,0.22195498099086228,0.0,0.004855,0.0,0.009895,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-01,0,-0.3435011119193335,0.0,0.004984,0.0,0.010505,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-02,0,-0.7696680351992561,0.0,0.004645,0.0,0.01005,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-03,0,-0.06529695511718275,0.0,0.004405,0.0,0.00925,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-04,0,-0.8882280065026912,0.0,0.004309,0.0,0.009398,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-05,0,-0.033099698525190284,0.0,0.004583,0.0,0.009721,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-06,-2,-1.3608382401735528,0.0,0.005049,0.0,0.011196,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-07,-2,-1.6603813421293725,0.0,0.004605,0.0,0.010383,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-08,0,-0.6683746829536225,0.0,0.005081,0.0,0.011122,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-09,-2,-1.2960939548424752,0.0,0.004922,0.0,0.011035,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-10,-1,-1.0958568159114206,19999854.482262004,0.005183,-8949257.168398859,0.011583,200000,207318.49156312796,7318.491563127958,1.0365924578156398
2020-11-11,-1,-0.6094101694004856,19999854.482262004,0.005147,-8949257.168398859,0.01134,200000,204423.8273098456,4423.8273098455975,1.022119136549228
2020-11-12,0,0.5842671209546715,0.0,0.005019,0.0,0.010644,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-13,-2,-1.8956690202812598,0.0,0.005137,0.0,0.011814,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-14,-2,-1.803292945598746,0.0,0.004861,0.0,0.011245,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-15,-2,-1.3342006416745955,0.0,0.00483,0.0,0.011039,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-16,-2,-1.6473939132838509,0.0,0.004852,0.0,0.011336,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-17,-2,-2.7030870048770956,0.0,0.004816,0.0,0.012346,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-18,-2,-2.127673997783236,0.0,0.004638,0.0,0.011777,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-19,-2,-1.4324102067333202,0.0,0.004694,0.0,0.011504,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-20,-2,-1.5922115470398284,0.0,0.004817,0.0,0.012059,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-21,-2,-2.1960555188215816,0.0,0.005356,0.0,0.014426,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-22,-2,-1.752393193316215,0.0,0.005232,0.0,0.013905,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-23,-2,-2.187752626139192,0.0,0.005586,0.0,0.016023,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-24,0,-0.8221551112320366,0.0,0.00637,0.0,0.016174,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-25,-1,-1.1317479480584631,16116301.22884524,0.006273,-6109352.043059355,0.016548,200000,202195.1152170924,2195.115217092389,1.010975576085462
2020-11-26,-1,-0.9035356457707093,16116301.22884524,0.005612,-6109352.043059355,0.014627,200000,179806.17483010865,-20193.825169891352,0.8990308741505433
2020-11-27,-1,-0.7847481272398996,16116301.22884524,0.005576,-6109352.043059355,0.014487,200000,178370.67869984193,-21629.321300158073,0.8918533934992097
2020-11-28,-1,-0.7540725744429556,16116301.22884524,0.005881,-6109352.043059355,0.01535,200000,188558.52138779993,-11441.478612200066,0.9427926069389997
2020-11-29,-1,-0.2974669029915638,16116301.22884524,0.006002,-6109352.043059355,0.015151,200000,189292.83277992142,-10707.167220078583,0.9464641638996071
2020-11-30,-1,-0.4598567115194592,16116301.22884524,0.006207,-6109352.043059355,0.015972,200000,197612.45255918644,-2387.5474408135633,0.9880622627959322
2020-12-01,0,0.3708823768769502,0.0,0.006059,0.0,0.014737,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-02,0,-0.4286565809312654,0.0,0.00634,0.0,0.016405,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-03,-2,-1.485204768381141,0.0,0.006244,0.0,0.017397,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-04,0,-0.35258203598009724,0.0,0.006009,0.0,0.015698,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-05,-2,-1.7172243354685661,0.0,0.006174,0.0,0.017484,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-06,-2,-1.7134319911002005,0.0,0.006027,0.0,0.017144,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-07,-2,-2.4080293922900675,0.0,0.005934,0.0,0.018137,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-08,-2,-1.6370878670856082,0.0,0.005546,0.0,0.016382,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-09,0,-0.3802759859068633,0.0,0.006129,0.0,0.016758,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-10,0,-0.12074497082869248,0.0,0.005897,0.0,0.015937,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-11,0,-0.33624973453089635,0.0,0.005692,0.0,0.015587,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-12,0,-0.537012084558926,0.0,0.00594,0.0,0.016497,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-13,0,-0.6466639432197815,0.0,0.005905,0.0,0.01647,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-14,0,0.3297257288140402,0.0,0.006184,0.0,0.01637,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-15,0,0.45111827401212945,0.0,0.006275,0.0,0.016501,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-16,0,0.06472642891086715,0.0,0.006424,0.0,0.017274,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-17,0,0.27540949551485916,0.0,0.006419,0.0,0.017092,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-18,0,0.33173307855744316,0.0,0.006556,0.0,0.017424,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-19,0,0.6133406321921279,0.0,0.00661,0.0,0.017373,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-20,2,1.4000604385337165,0.0,0.006469,0.0,0.016325,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-21,2,1.596282503451604,0.0,0.006164,0.0,0.015523,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-22,1,1.0151329427031415,-15865946.439178469,0.006132,6136620.636119741,0.015854,200000,194579.96713008475,-5420.032869915245,0.9728998356504238
2020-12-23,1,0.7445235607888214,-15865946.439178469,0.005073,6136620.636119741,0.013236,200000,161712.25702563327,-38287.74297436673,0.8085612851281664
2020-12-24,1,0.6032195419637537,-15865946.439178469,0.005668,6136620.636119741,0.014893,200000,181320.87555099488,-18679.124449005118,0.9066043777549744
2020-12-25,2,1.4303729086240609,0.0,0.005818,0.0,0.014598,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2020-12-26,0,-0.9422546162776009,0.0,0.005847,0.0,0.016471,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2020-12-27,-2,-1.4843604462984619,0.0,0.005785,0.0,0.016542,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2020-12-28,-2,-3.430868442653197,0.0,0.005892,0.0,0.020212,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2020-12-29,-2,-2.9055765988351876,0.0,0.005797,0.0,0.021135,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2020-12-30,-2,-1.9224532794340237,0.0,0.005945,0.0,0.0202,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2020-12-31,-2,-1.5008229946186238,0.0,0.005673,0.0,0.018754,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-01,-2,-1.3243418601405315,0.0,0.005787,0.0,0.019052,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-02,-2,-1.6572787810612122,0.0,0.005615,0.0,0.019993,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-03,-2,-2.4175773366295967,0.0,0.005726,0.0,0.026226,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-04,-2,-1.7902860989128657,0.0,0.005796,0.0,0.024598,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-05,-2,-1.9534451351746625,0.0,0.005739,0.0,0.027964,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-06,-2,-1.7730647484590147,0.0,0.006113,0.0,0.030819,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-07,-2,-1.285172600019601,0.0,0.006353,0.0,0.028673,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-08,0,0.07149068151983791,0.0,0.008581,0.0,0.027299,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-09,2,1.2251382013020684,0.0,0.011344,0.0,0.028812,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-10,0,0.9745319792857539,0.0,0.010123,0.0,0.02707,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-11,2,1.7442157066080444,0.0,0.010585,0.0,0.024344,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-12,2,1.799480863049434,0.0,0.010376,0.0,0.02299,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-13,2,1.931483772733029,0.0,0.012541,0.0,0.026073,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-14,2,2.4577096152705655,0.0,0.01478,0.0,0.025743,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-15,2,3.5035566416775636,0.0,0.024766,0.0,0.025306,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-16,2,1.9720588195803015,0.0,0.02079,0.0,0.026863,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-17,2,1.6557545933164368,0.0,0.020653,0.0,0.027152,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-18,1,1.0688828708911708,-4863099.069978042,0.020286,3202701.93596645,0.030803,200000,197305.6554671491,-2694.344532850897,0.9865282773357456
2021-01-19,1,0.7969457920676486,-4863099.069978042,0.017878,3202701.93596645,0.029015,200000,179868.88184513396,-20131.11815486604,0.8993444092256698
2021-01-20,1,0.3504414254895103,-4863099.069978042,0.01825,3202701.93596645,0.034595,200000,199549.03150185858,-450.9684981414175,0.9977451575092929
2021-01-21,1,0.3272197827475807,-4863099.069978042,0.014886,3202701.93596645,0.027918,200000,161805.12540400447,-38194.87459599553,0.8090256270200223
2021-01-22,0,0.14715652218409653,0.0,0.015771,0.0,0.031268,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-23,0,0.12737867854902624,0.0,0.01545,0.0,0.030068,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-24,0,0.3748316756394298,0.0,0.017724,0.0,0.030606,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-25,0,0.14180390975297574,0.0,0.016313,0.0,0.029758,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-26,0,0.2017795228367796,0.0,0.016927,0.0,0.029444,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-27,0,0.23569978402152267,0.0,0.015691,0.0,0.026361,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-28,0,0.3579648259629396,0.0,0.017132,0.0,0.027389,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-29,0,0.16969525154621692,0.0,0.016936,0.0,0.02783,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-30,0,0.00849016189236446,0.0,0.01605,0.0,0.026842,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-01-31,0,0.11893715312625809,0.0,0.015755,0.0,0.025397,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-01,0,-0.544291448590432,0.0,0.016121,0.0,0.029382,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-02,0,-0.2196088805356467,0.0,0.01666,0.0,0.028127,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-03,0,-0.20337383817614726,0.0,0.017367,0.0,0.029177,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-04,0,-0.14322426543625658,0.0,0.016295,0.0,0.02771,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-05,0,-0.3550113960262761,0.0,0.018217,0.0,0.032096,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-06,2,1.7790837336277647,0.0,0.019791,0.0,0.029946,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-07,2,1.4997837942718515,0.0,0.018838,0.0,0.029139,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-08,2,1.288665601328885,0.0,0.02006,0.0,0.031326,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-09,0,0.7089985334651887,0.0,0.021872,0.0,0.035375,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-10,0,0.8921675426295722,0.0,0.022485,0.0,0.035689,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-11,0,0.6939453219772022,0.0,0.026566,0.0,0.042558,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-12,0,-0.9391679701349344,0.0,0.031099,0.0,0.054359,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-13,1,1.0034780383647806,-2493181.3285624497,0.034867,1587294.1858632534,0.054766,200000,173859.50676597387,-26140.49323402613,0.8692975338298694
2021-02-14,0,-0.4214089175445015,0.0,0.031014,0.0,0.052161,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-15,0,-0.3366014643347615,0.0,0.030545,0.0,0.051032,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-16,0,0.571174895668376,0.0,0.030866,0.0,0.049319,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-17,2,3.4574916091836916,0.0,0.0402,0.0,0.051196,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-18,2,2.582238345796419,0.0,0.042707,0.0,0.054483,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-19,2,2.404027171034024,0.0,0.043628,0.0,0.053602,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-20,2,1.6346585038295085,0.0,0.0415,0.0,0.053554,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-21,2,3.148315013241791,0.0,0.056268,0.0,0.054826,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-22,2,3.062835413327128,0.0,0.059897,0.0,0.050147,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-23,2,2.745628232543171,0.0,0.055317,0.0,0.042224,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-24,2,1.99181342453787,0.0,0.052644,0.0,0.042694,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-25,2,1.277628372421221,0.0,0.043304,0.0,0.039342,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-26,0,0.8633444265926906,0.0,0.040312,0.0,0.039453,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-27,0,0.574677094278793,0.0,0.039475,0.0,0.040822,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-02-28,0,0.17743646652207032,0.0,0.035048,0.0,0.039735,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-03-01,0,0.13540776270489652,0.0,0.04045,0.0,0.045729,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
2021-03-02,0,0.27995667857506074,0.0,0.040816,0.0,0.043803,200000,168388.18046119652,-31611.81953880348,0.8419409023059826
