date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,ADAUSDT_position,ADAUSDT_price,init,total_asset,pnl,return
2021-02-19,2,1.4589418580270077,0.0,0.0018465,0.0,0.92581,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-20,2,1.7693549128554957,0.0,0.0022773,0.0,1.11568,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-21,2,3.682846233034934,0.0,0.00378,0.0,1.09894,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-22,2,2.3998833494994463,0.0,0.0034332,0.0,1.09703,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-23,2,2.023337193147946,0.0,0.0030186,0.0,0.96197,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-24,2,1.5776053107380168,0.0,0.0031333,0.0,1.04902,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-25,1,1.1272686641455432,-33554896.367485985,0.0029679,92475.30149136107,1.07691,200000,199175.1538581233,-824.846141876711,0.9958757692906165
2021-02-26,1,0.3822594777087755,-33554896.367485985,0.0028118,92475.30149136107,1.24303,200000,209299.23161890364,9299.231618903636,1.0464961580945182
2021-02-27,0,-0.030772364953759762,0.0,0.0026422,0.0,1.31402,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-02-28,0,-0.28296557884081,0.0,0.0024256,0.0,1.31203,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-01,0,0.14988279236585356,0.0,0.002807,0.0,1.29627,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-02,0,0.11433371219076068,0.0,0.0026748,0.0,1.2228,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-03,0,0.0949411788729819,0.0,0.0026857,0.0,1.21311,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-04,0,0.08149330006660459,0.0,0.0024918,0.0,1.11239,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-05,0,0.6237548701107174,0.0,0.0030274,0.0,1.15908,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-06,0,0.6034325118240396,0.0,0.0029855,0.0,1.129,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-07,0,0.6038473392611129,0.0,0.0030384,0.0,1.13042,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-08,0,0.5304144911001915,0.0,0.0030073,0.0,1.11848,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-09,0,0.3233042152066398,0.0,0.0031371,0.0,1.1972,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-10,0,0.4834132387554776,0.0,0.0030958,0.0,1.13261,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-11,0,0.545913147697892,0.0,0.0031403,0.0,1.1243,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-12,0,0.6495997313808787,0.0,0.0029625,0.0,1.03207,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-13,2,3.0164773211344738,0.0,0.004619,0.0,1.1,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-14,2,3.7624496792888498,0.0,0.0072737,0.0,1.05243,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-15,2,2.7276535380544247,0.0,0.00708,0.0,1.03103,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-16,2,1.5421409646370428,0.0,0.0068416,0.0,1.24924,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-17,2,1.2295781611914482,0.0,0.0071676,0.0,1.377,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-18,2,1.4245834945010891,0.0,0.0071323,0.0,1.22925,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-19,2,1.5186673061341454,0.0,0.00815,0.0,1.29474,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-20,2,1.4227513824593296,0.0,0.0077178,0.0,1.20046,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-21,2,1.4268225453068144,0.0,0.0080067,0.0,1.18561,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-22,2,1.2739342800582654,0.0,0.00742,0.0,1.1015,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-23,2,1.2007206675203117,0.0,0.0076374,0.0,1.11639,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-24,1,1.0532248431561588,-11500290.78387911,0.0072311,77790.64253924925,1.06902,200000,166319.50537461648,-33680.49462538352,0.8315975268730824
2021-03-25,1,1.1146314975267462,-11500290.78387911,0.0077737,77790.64253924925,1.0956,200000,174627.2384326425,-25372.76156735749,0.8731361921632126
2021-03-26,2,1.6839914873681046,0.0,0.0104099,0.0,1.2142,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-03-27,2,1.4769640785630513,0.0,0.0099946,0.0,1.17678,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-03-28,2,1.3762801995813343,0.0,0.0101872,0.0,1.18983,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-03-29,2,2.1797618678378177,0.0,0.0129999,0.0,1.20239,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-03-30,2,3.008951301032821,0.0,0.0181274,0.0,1.21189,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-03-31,2,2.24290071253342,0.0,0.0167518,0.0,1.19191,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-04-01,2,2.103239261071025,0.0,0.0173532,0.0,1.18377,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-04-02,2,2.8485556527969296,0.0,0.0242549,0.0,1.18998,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-04-03,2,2.201115928617709,0.0,0.0230732,0.0,1.16238,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-04-04,2,2.2998507575475355,0.0,0.0272443,0.0,1.18206,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-04-05,2,2.012725756657875,0.0,0.0285997,0.0,1.2118,200000,191582.98423456322,-8417.01576543678,0.9579149211728161
2021-04-06,1,1.0186190847475594,-4213374.56695953,0.0227351,76510.77645150288,1.252,200000,191582.98423456325,-8417.01576543675,0.9579149211728163
2021-04-07,1,0.8148541119671775,-4213374.56695953,0.0204695,76510.77645150288,1.17359,200000,176037.95283409738,-23962.047165902623,0.8801897641704869
2021-04-08,1,0.9615567048409686,-4213374.56695953,0.0231061,76510.77645150288,1.21926,200000,190641.18337788302,-9358.816622116981,0.9532059168894151
2021-04-09,1,0.6339326183673691,-4213374.56695953,0.0209399,76510.77645150288,1.20201,200000,180194.36049714684,-19805.639502853155,0.9009718024857343
2021-04-10,1,0.28144364683292394,-4213374.56695953,0.0191341,76510.77645150288,1.21747,200000,173768.70530807157,-26231.29469192843,0.8688435265403578
2021-04-11,0,0.1972524350400606,0.0,0.0197457,0.0,1.26355,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-12,0,-0.12049570190879207,0.0,0.0187987,0.0,1.31431,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-13,0,-0.4153224583679853,0.0,0.0187208,0.0,1.41246,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-14,0,-0.7577457001352539,0.0,0.01757,0.0,1.45092,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-15,0,-0.7425484184977535,0.0,0.0185614,0.0,1.4782,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-16,0,-0.6269891435584667,0.0,0.0190209,0.0,1.40989,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-17,0,-0.678917903985093,0.0,0.0188709,0.0,1.36802,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-18,0,-0.876416389227395,0.0,0.0170608,0.0,1.27693,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-19,0,-0.8792618227835813,0.0,0.0157814,0.0,1.1945,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-20,0,-0.9938694321803527,0.0,0.0160758,0.0,1.26689,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-21,-1,-1.0239026518292034,5976638.350204012,0.0149,-73989.19175961697,1.20358,200000,178103.82283607958,-21896.177163920423,0.8905191141803979
2021-04-22,-2,-1.2411649719632112,0.0,0.0127212,0.0,1.144,200000,186717.44642846606,-13282.553571533936,0.9335872321423303
2021-04-23,-1,-1.142055533743983,7293593.269914535,0.0128001,-80574.73565518188,1.15866,200000,186717.44642846606,-13282.553571533936,0.9335872321423303
2021-04-24,-1,-1.1202991090474148,7293593.269914535,0.0120997,-80574.73565518188,1.10287,200000,177113.74920001533,-22886.25079998467,0.8855687460000766
2021-04-25,-2,-1.2576444220910081,0.0,0.011748,0.0,1.0913,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-04-26,0,-0.9415262420897034,0.0,0.014055,0.0,1.2375,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-04-27,0,-0.3327400155009722,0.0,0.016473,0.0,1.3063,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-04-28,0,-0.6481474559123522,0.0,0.015843,0.0,1.3379,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-04-29,0,-0.6491489985515164,0.0,0.015375,0.0,1.3063,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-04-30,0,-0.5039604478776971,0.0,0.016071,0.0,1.3532,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-01,0,-0.335675911321653,0.0,0.016197,0.0,1.3516,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-02,0,-0.5387172667254008,0.0,0.015528,0.0,1.3267,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-03,0,-0.966108312348832,0.0,0.01529,0.0,1.3622,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-04,-2,-1.433233282692428,0.0,0.013525,0.0,1.2698,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-05,-2,-1.8201351334328608,0.0,0.014775,0.0,1.4798,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-06,-2,-2.2453311808607617,0.0,0.014982,0.0,1.6491,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-07,-2,-1.9153320875366566,0.0,0.015233,0.0,1.653,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-08,-2,-1.7927692402878412,0.0,0.01477,0.0,1.6211,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-09,-2,-2.212030043525022,0.0,0.01442,0.0,1.7663,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-10,-2,-2.152901647687969,0.0,0.012672,0.0,1.6423,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-11,-2,-2.0212318127979985,0.0,0.01303,0.0,1.7632,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-12,-2,-2.037500765541029,0.0,0.010559,0.0,1.5694,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-13,-2,-2.1020327429226735,0.0,0.01125,0.0,1.9296,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-14,-2,-1.7726325457072873,0.0,0.011847,0.0,2.0069,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-15,-2,-1.8635426557809571,0.0,0.010849,0.0,2.1744,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-16,-2,-1.6048013107432229,0.0,0.011639,0.0,2.3002,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-17,-2,-1.327273386836079,0.0,0.010999,0.0,2.0307,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-18,-1,-1.169667023486703,8562784.19947481,0.011034,-47155.999629170015,2.0036,200000,188963.5217140101,-11036.478285989899,0.9448176085700505
2021-05-19,-2,-1.2763631250288296,0.0,0.007187,0.0,1.4663,200000,196567.63392863664,-3432.366071363358,0.9828381696431832
2021-05-20,-2,-1.2298588450922674,0.0,0.008513,0.0,1.8006,200000,196567.63392863664,-3432.366071363358,0.9828381696431832
2021-05-21,-1,-1.0688641957877296,12908302.727123499,0.007614,-63437.563392705306,1.5493,200000,196567.63392863664,-3432.366071363358,0.9828381696431832
2021-05-22,-1,-1.0348670780167015,12908302.727123499,0.007051,-63437.563392705306,1.4629,200000,183819.2540161364,-16180.745983863599,0.919096270080682
2021-05-23,-1,-1.0780101313344939,12908302.727123499,0.00601,-63437.563392705306,1.3139,200000,160929.51393168775,-39070.48606831225,0.8046475696584388
2021-05-24,-1,-0.8267468570091459,12908302.727123499,0.007672,-63437.563392705306,1.55,200000,197360.72178118472,-2639.278218815278,0.9868036089059236
2021-05-25,0,-0.15175919519956016,0.0,0.009328,0.0,1.5532,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-05-26,0,-0.040995385155575416,0.0,0.010742,0.0,1.7791,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-05-27,0,-0.12401834270130511,0.0,0.009547,0.0,1.6552,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-05-28,0,-0.19616425444960137,0.0,0.008392,0.0,1.5133,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-05-29,0,0.22803674692466575,0.0,0.008174,0.0,1.4029,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-05-30,0,-0.057133195117584516,0.0,0.008629,0.0,1.5751,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-05-31,0,-0.4007216457294195,0.0,0.009011,0.0,1.7373,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-01,0,-0.8422419477908583,0.0,0.008551,0.0,1.7363,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-02,0,-0.6220971572872496,0.0,0.008754,0.0,1.7534,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-03,0,-0.47600678742463004,0.0,0.009274,0.0,1.8453,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-04,0,-0.5109613329141974,0.0,0.008559,0.0,1.7077,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-05,0,-0.4263022451999381,0.0,0.008355,0.0,1.6551,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-06,0,-0.26343631291098607,0.0,0.008559,0.0,1.6771,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-07,0,-0.5061339184031999,0.0,0.007787,0.0,1.5659,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-08,0,-0.41107777716969013,0.0,0.007943,0.0,1.5819,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-09,0,-0.3789039282780514,0.0,0.008231,0.0,1.6279,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-10,0,-0.273988003988781,0.0,0.007834,0.0,1.5328,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-11,0,-0.027363186885170573,0.0,0.00752,0.0,1.4371,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-12,0,-0.7825123686060607,0.0,0.007354,0.0,1.4789,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-13,0,-0.028460424879267636,0.0,0.008202,0.0,1.5566,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-14,0,0.04481723848225905,0.0,0.008289,0.0,1.5769,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-15,0,-0.04751315309283184,0.0,0.008067,0.0,1.5552,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-16,0,0.22021974922776888,0.0,0.007755,0.0,1.4851,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-17,0,0.15352582844269858,0.0,0.007689,0.0,1.4826,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-18,0,-0.2187801432646915,0.0,0.007206,0.0,1.4163,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-19,0,-0.2926517500623615,0.0,0.007011,0.0,1.3839,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-20,1,1.106241322956038,-11741511.597767074,0.007439,61238.94326284041,1.4263,200000,174690.20955157853,-25309.790448421467,0.8734510477578927
2021-06-21,0,-0.24714953245453472,0.0,0.005966,0.0,1.174,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-22,-2,-2.9292411534393668,0.0,0.005448,0.0,1.1567,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-23,-2,-2.243102671808399,0.0,0.005925,0.0,1.2512,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-24,-2,-2.8202728497108485,0.0,0.006093,0.0,1.3604,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-25,-2,-2.3657049754176516,0.0,0.005563,0.0,1.2521,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-26,-2,-1.7914617392765424,0.0,0.005647,0.0,1.2521,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-27,-2,-1.8331103374791058,0.0,0.005911,0.0,1.338,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-28,-2,-1.4282234562722054,0.0,0.005948,0.0,1.326,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-29,-1,-1.1072075151513623,13832070.130704407,0.006248,-62944.48228451649,1.373,200000,172845.54835328227,-27154.45164671773,0.8642277417664114
2021-06-30,-2,-1.3280975772176875,0.0,0.006132,0.0,1.3853,200000,175224.28562054352,-24775.714379456476,0.8761214281027176
2021-07-01,-2,-1.2297646844835415,0.0,0.005876,0.0,1.3313,200000,175224.28562054352,-24775.714379456476,0.8761214281027176
2021-07-02,-2,-1.575486208388248,0.0,0.005883,0.0,1.3946,200000,175224.28562054352,-24775.714379456476,0.8761214281027176
2021-07-03,-1,-1.1970531228016434,14464610.006648798,0.006057,-62379.59616252884,1.4045,200000,175224.28562054352,-24775.714379456476,0.8761214281027176
2021-07-04,-2,-1.31357770017089,0.0,0.006169,0.0,1.4615,200000,177159.88628106302,-22840.113718936977,0.8857994314053151
2021-07-05,-1,-1.14012461762783,14869891.411873681,0.005957,-63095.621583112414,1.4039,200000,177159.88628106302,-22840.113718936977,0.8857994314053151
2021-07-06,-1,-1.00847056614297,14869891.411873681,0.006029,-63095.621583112414,1.4157,200000,178975.04679739865,-21024.953202601348,0.8948752339869932
2021-07-07,-1,-0.9060753435198077,14869891.411873681,0.005991,-63095.621583112414,1.404,200000,177671.77215122504,-22328.227848774957,0.8883588607561252
2021-07-08,-1,-0.6487803149676902,14869891.411873681,0.00574,-63095.621583112414,1.327,200000,169081.06654494512,-30918.93345505488,0.8454053327247256
2021-07-09,-1,-0.6729417892813588,14869891.411873681,0.005803,-63095.621583112414,1.3504,200000,171494.30724893796,-28505.692751062044,0.8574715362446897
2021-07-10,-1,-0.8080940249627637,14869891.411873681,0.005689,-63095.621583112414,1.3356,200000,168865.3244285543,-31134.675571445696,0.8443266221427715
2021-07-11,-1,-0.7845608275130159,14869891.411873681,0.005761,-63095.621583112414,1.3485,200000,170749.89012863138,-29250.109871368622,0.8537494506431569
2021-07-12,-1,-0.6548555488626183,14869891.411873681,0.005621,-63095.621583112414,1.3126,200000,166402.9725161353,-33597.02748386469,0.8320148625806766
2021-07-13,-1,-0.3077326277850781,14869891.411873681,0.005462,-63095.621583112414,1.265,200000,161035.30819429125,-38964.691805708746,0.8051765409714563
2021-07-14,0,-0.028164376185021673,0.0,0.005484,0.0,1.2635,200000,175334.71964861028,-24665.280351389723,0.8766735982430514
2021-07-15,0,-0.6154453616291891,0.0,0.005239,0.0,1.2258,200000,175334.71964861028,-24665.280351389723,0.8766735982430514
2021-07-16,0,-0.443297968653763,0.0,0.005015,0.0,1.1708,200000,175334.71964861028,-24665.280351389723,0.8766735982430514
2021-07-17,0,0.9696785227349051,0.0,0.005169,0.0,1.1721,200000,175334.71964861028,-24665.280351389723,0.8766735982430514
2021-07-18,0,0.1719253301955784,0.0,0.005114,0.0,1.1813,200000,175334.71964861028,-24665.280351389723,0.8766735982430514
2021-07-19,0,-0.49302386600535975,0.0,0.004795,0.0,1.1225,200000,175334.71964861028,-24665.280351389723,0.8766735982430514
2021-07-20,-1,-1.1824105563900633,19678419.71364874,0.004455,-83183.75540782345,1.0539,200000,175334.71964861028,-24665.280351389723,0.8766735982430514
2021-07-21,-2,-2.9564091068157503,0.0,0.004785,0.0,1.1711,200000,178589.9772769031,-21410.02272309689,0.8929498863845156
2021-07-22,-2,-1.999336828139179,0.0,0.004895,0.0,1.1856,200000,178589.9772769031,-21410.02272309689,0.8929498863845156
2021-07-23,0,0.003988596881521038,0.0,0.005155,0.0,1.2077,200000,178589.9772769031,-21410.02272309689,0.8929498863845156
2021-07-24,0,-0.6854233908359962,0.0,0.005202,0.0,1.2327,200000,178589.9772769031,-21410.02272309689,0.8929498863845156
2021-07-25,1,1.0140032077423695,-16725040.014694054,0.005339,72692.1105816115,1.2284,200000,178589.9772769031,-21410.02272309689,0.8929498863845156
2021-07-26,2,3.4619302857926866,0.0,0.005932,0.0,1.2551,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-07-27,2,3.1872186962781104,0.0,0.006306,0.0,1.2799,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-07-28,2,2.175591886413601,0.0,0.006218,0.0,1.2875,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-07-29,2,1.9398141660078678,0.0,0.006245,0.0,1.2856,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-07-30,2,1.6940183729499845,0.0,0.006373,0.0,1.3108,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-07-31,2,1.2633905286172302,0.0,0.006315,0.0,1.3193,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-01,0,0.9814316381188186,0.0,0.006225,0.0,1.3142,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-02,0,0.9655610738137251,0.0,0.006227,0.0,1.3083,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-03,0,-0.031632220228278565,0.0,0.006138,0.0,1.3696,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-04,0,0.4399184012772582,0.0,0.006376,0.0,1.3765,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-05,0,0.6562840830684693,0.0,0.006532,0.0,1.3859,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-06,2,2.760372907844489,0.0,0.007851,0.0,1.4025,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-07,2,1.7456143581972041,0.0,0.007848,0.0,1.4727,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-08,2,2.230673770482128,0.0,0.008157,0.0,1.4255,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-09,2,2.0136077891454587,0.0,0.008541,0.0,1.4745,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-10,2,1.8218642942520609,0.0,0.009772,0.0,1.678,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-11,2,2.4024893638814326,0.0,0.011505,0.0,1.7934,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-12,2,1.5146011511040915,0.0,0.010991,0.0,1.8324,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-13,0,0.8905138546983985,0.0,0.012131,0.0,2.1386,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-14,0,0.36206972806169524,0.0,0.011825,0.0,2.1878,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-15,0,0.36720519783182254,0.0,0.011787,0.0,2.1667,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-16,0,0.35200778395112975,0.0,0.011304,0.0,2.0714,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-17,0,0.06499509818018934,0.0,0.010245,0.0,1.9239,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-18,0,-0.7842059207008811,0.0,0.010253,0.0,2.1043,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-19,-2,-1.5298991083457247,0.0,0.010762,0.0,2.4411,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-20,-1,-1.1414132360531941,8244964.055731292,0.011314,-37986.53065380292,2.4557,200000,186567.04665308766,-13432.953346912342,0.9328352332654383
2021-08-21,-2,-1.3834575835149765,0.0,0.010777,0.0,2.4341,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-22,-2,-1.7746865669343015,0.0,0.011033,0.0,2.7049,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-23,-2,-1.9460822603768984,0.0,0.011176,0.0,2.9152,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-24,-2,-1.684672234102416,0.0,0.010591,0.0,2.7187,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-25,-2,-1.4376033697256838,0.0,0.010917,0.0,2.739,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-26,-2,-1.3388002004828468,0.0,0.00995,0.0,2.528,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-27,-2,-1.5533824553918179,0.0,0.010566,0.0,2.946,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-28,0,-0.9762195017364338,0.0,0.011382,0.0,2.847,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-29,-1,-1.021080992416858,8627022.468195118,0.011022,-33352.171744807645,2.851,200000,190174.0832888932,-9825.916711106809,0.9508704164444659
2021-08-30,-1,-0.9670475360886243,8627022.468195118,0.010465,-33352.171744807645,2.734,200000,181466.627679966,-18533.37232003399,0.9073331383998301
2021-08-31,-1,-0.9298369952684511,8627022.468195118,0.010549,-33352.171744807645,2.767,200000,183291.91923487303,-16708.08076512697,0.9164595961743651
2021-09-01,-1,-0.8260087211681841,8627022.468195118,0.011023,-33352.171744807645,2.869,200000,190783.0494027679,-9216.950597232091,0.9539152470138396
2021-09-02,0,0.058928747452342216,0.0,0.012984,0.0,2.96,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-03,0,-0.1978850350755912,0.0,0.012381,0.0,2.966,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-04,0,0.05516466742903431,0.0,0.012047,0.0,2.83,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-05,0,0.7401166127957735,0.0,0.013077,0.0,2.91,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-06,0,0.6419067614363652,0.0,0.012305,0.0,2.833,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-07,0,-0.32687121178406087,0.0,0.010046,0.0,2.514,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-08,0,0.12320666103605048,0.0,0.010142,0.0,2.47,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-09,0,0.018460585232201,0.0,0.010196,0.0,2.518,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-10,0,0.26901137189865504,0.0,0.009741,0.0,2.383,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-11,-2,-1.2389100705534157,0.0,0.009819,0.0,2.638,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-12,0,-0.5785887327533188,0.0,0.010011,0.0,2.581,200000,176883.2519264784,-23116.748073521594,0.884416259632392
2021-09-13,0,-0.07448169837883285,0.0,0.009609,0.0,2.402,200000,176883.2519264784,-23116.748073521594,0.884416259632392
