date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,WAVESUSDT_position,WAVESUSDT_price,init,total_asset,pnl,return
2021-02-28,1,1.1068840516756089,-2521299.572164489,0.04562,12920.010612870847,8.9026,200000,230043.372964288,30043.37296428799,1.15021686482144
2021-03-01,1,0.6407575774148473,-2521299.572164489,0.04784,12920.010612870847,9.5234,200000,243661.4006029634,43661.400602963404,1.218307003014817
2021-03-02,1,0.4179420414642784,-2521299.572164489,0.04687,12920.010612870847,9.4175,200000,239847.5108940608,39847.510894060804,1.199237554470304
2021-03-03,1,0.5744405016061942,-2521299.572164489,0.04883,12920.010612870847,9.8182,200000,249966.3063080805,49966.3063080805,1.2498315315404025
2021-03-04,2,2.3007586078153137,0.0,0.05142,0.0,9.4472,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-05,0,0.9155868177843192,0.0,0.05019,0.0,9.9125,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-06,0,0.652527294429285,0.0,0.05015,0.0,9.9916,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-07,0,0.9017241200859211,0.0,0.05173,0.0,10.1471,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-08,2,1.450530199861772,0.0,0.05307,0.0,10.0798,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-09,0,0.1117168580781957,0.0,0.0532,0.0,10.7134,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-10,0,0.25336128438166067,0.0,0.05142,0.0,10.2479,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-11,0,0.7243008678613833,0.0,0.05151,0.0,10.0584,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-12,0,0.3353089773986849,0.0,0.04997,0.0,9.873,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-13,1,1.0625119633210551,-2245612.102656138,0.05291,11702.485605391143,10.153,200000,237630.67270307255,37630.672703072545,1.1881533635153627
2021-03-14,1,1.1600411500267964,-2245612.102656138,0.05105,11702.485605391143,9.7388,200000,228606.66465437913,28606.66465437913,1.1430333232718957
2021-03-15,2,1.2783384798021855,0.0,0.05069,0.0,9.5842,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-16,2,1.3028989445392953,0.0,0.05237,0.0,9.8411,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-17,2,1.6690059147536247,0.0,0.05483,0.0,10.1243,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-18,0,0.4214792594920634,0.0,0.05329,0.0,10.2454,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-19,2,2.87083891413576,0.0,0.05862,0.0,10.2076,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-20,2,2.87940508394161,0.0,0.0609,0.0,10.1674,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-21,2,2.955005089540333,0.0,0.06337,0.0,9.95,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-22,2,1.805322060422915,0.0,0.05927,0.0,9.7854,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-23,0,-0.3308958161562371,0.0,0.05852,0.0,11.1934,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-24,0,-0.5201259350480203,0.0,0.05568,0.0,10.836,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-25,0,-0.14653406047577475,0.0,0.05528,0.0,10.4376,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-26,0,-0.26759144925821515,0.0,0.06464,0.0,12.2797,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-27,0,-0.0647764299303149,0.0,0.0636,0.0,11.8802,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-28,0,0.015760649447667655,0.0,0.06362,0.0,11.8043,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-29,0,-0.5299559025705682,0.0,0.06475,0.0,12.44,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-30,0,-0.15868921613668913,0.0,0.06598,0.0,12.3159,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-03-31,2,3.556848898015809,0.0,0.09296,0.0,11.964,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-01,2,2.2032555002264442,0.0,0.08543,0.0,11.8015,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-02,2,1.7042617368302033,0.0,0.09232,0.0,13.0557,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-03,2,2.7798511058893665,0.0,0.10143,0.0,11.5989,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-04,2,3.0133737767122026,0.0,0.12761,0.0,12.1824,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-05,2,2.4499126193481318,0.0,0.13655,0.0,12.7873,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-06,2,1.442323677764158,0.0,0.12401,0.0,13.3887,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-07,2,1.2304559032708868,0.0,0.11045,0.0,12.0935,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-08,1,1.0500113051215731,-968911.6027513256,0.12349,8722.881542021973,13.7169,200000,239301.7876475224,39301.787647522404,1.196508938237612
2021-04-09,0,-0.07516492451234068,0.0,0.11584,0.0,16.7768,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-10,0,0.3277659777683417,0.0,0.1263,0.0,16.3286,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-11,0,0.33079139876838787,0.0,0.12214,0.0,15.608,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-12,0,0.6082070144474166,0.0,0.12874,0.0,15.1712,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-13,0,0.928419376629002,0.0,0.14622,0.0,15.8069,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-14,0,0.8298709378948755,0.0,0.1404,0.0,15.2118,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-15,2,1.307692834160293,0.0,0.16421,0.0,15.9422,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-16,0,0.9168075914158786,0.0,0.16091,0.0,16.4725,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-17,0,0.9547839445438873,0.0,0.15535,0.0,15.5916,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-18,2,1.2513345516908654,0.0,0.14302,0.0,13.5951,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-19,2,1.221153901156354,0.0,0.12993,0.0,12.3721,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-20,0,0.5960428347521379,0.0,0.13279,0.0,13.524,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-21,0,-0.5796133192601294,0.0,0.12273,0.0,14.4456,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-22,0,-0.550660841179517,0.0,0.11001,0.0,12.6958,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-23,-2,-1.532593845105358,0.0,0.10915,0.0,14.6013,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-24,-1,-1.1323038317168324,1001065.8047421296,0.10249,-7796.649872184207,13.1594,200000,205198.46865604172,5198.468656041718,1.0259923432802085
2021-04-25,-1,-0.9707534490613721,1001065.8047421296,0.10176,-7796.649872184207,12.936,200000,202725.91903713404,2725.9190371340374,1.0136295951856702
2021-04-26,-2,-2.0093242241481772,0.0,0.11732,0.0,18.523,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-04-27,-2,-1.8693150248430164,0.0,0.12594,0.0,20.639,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-04-28,-2,-1.425373201386124,0.0,0.12266,0.0,18.999,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-04-29,-2,-2.0132662590753734,0.0,0.12123,0.0,23.015,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-04-30,-2,-1.567806330781605,0.0,0.13223,0.0,23.261,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-05-01,-2,-1.3501993706249107,0.0,0.13112,0.0,22.495,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-05-02,-2,-1.4397036514759611,0.0,0.12759,0.0,23.805,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-05-03,-2,-1.8376669003201842,0.0,0.13159,0.0,32.632,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-05-04,-2,-1.8390046136403275,0.0,0.11917,0.0,35.175,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-05-05,-2,-1.3767202503692821,0.0,0.14654,0.0,35.932,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-05-06,-1,-1.098293860997957,762916.5813162564,0.15216,-3392.8214821885595,34.215,200000,232170.77402616316,32170.774026163155,1.1608538701308158
2021-05-07,-1,-0.9583933777678284,762916.5813162564,0.14763,-3392.8214821885595,32.447,200000,222716.25353229116,22716.253532291157,1.1135812676614558
2021-05-08,-1,-0.9457432017266787,762916.5813162564,0.14301,-3392.8214821885595,32.391,200000,219001.58092360746,19001.580923607456,1.0950079046180372
2021-05-09,-1,-0.836237055963098,762916.5813162564,0.14295,-3392.8214821885595,31.619,200000,216336.5477444789,16336.547744478914,1.0816827387223946
2021-05-10,-1,-1.0058753223989036,762916.5813162564,0.12716,-3392.8214821885595,30.851,200000,201684.40802717442,1684.408027174417,1.008422040135872
2021-05-11,-1,-0.8875362449533267,762916.5813162564,0.13893,-3392.8214821885595,33.172,200000,218538.67484942637,18538.674849426374,1.0926933742471319
2021-05-12,-1,-1.1131496585198248,762916.5813162564,0.11918,-3392.8214821885595,31.664,200000,198354.69757328997,-1645.3024267100263,0.9917734878664499
2021-05-13,-1,-0.9893344933253314,762916.5813162564,0.12159,-3392.8214821885595,31.874,200000,200905.81904552178,905.8190455217846,1.004529095227609
2021-05-14,-1,-0.997413175467893,762916.5813162564,0.12473,-3392.8214821885595,33.414,200000,208526.32219342518,8526.322193425178,1.0426316109671259
2021-05-15,-1,-0.8695736868793089,762916.5813162564,0.12059,-3392.8214821885595,31.189,200000,197818.81974890636,-2181.1802510936395,0.9890940987445318
2021-05-16,-1,-0.7308448184818045,762916.5813162564,0.11964,-3392.8214821885595,30.456,200000,194607.1108502117,-5392.889149788301,0.9730355542510585
2021-05-17,-1,-0.3726011469252338,762916.5813162564,0.11279,-3392.8214821885595,27.001,200000,177658.93404723387,-22341.065952766134,0.8882946702361694
2021-05-18,-1,-0.24145997488773097,762916.5813162564,0.11627,-3392.8214821885595,27.64,200000,182481.89667733293,-17518.10332266707,0.9124094833866646
2021-05-19,0,0.031779001607646615,0.0,0.07881,0.0,18.148,200000,233618.24251138698,33618.24251138698,1.168091212556935
2021-05-20,0,-0.9756791392278966,0.0,0.08928,0.0,24.327,200000,233618.24251138698,33618.24251138698,1.168091212556935
2021-05-21,0,-0.8388483262754395,0.0,0.0779,0.0,20.726,200000,233618.24251138698,33618.24251138698,1.168091212556935
2021-05-22,0,0.40667950246148865,0.0,0.07534,0.0,17.991,200000,233618.24251138698,33618.24251138698,1.168091212556935
2021-05-23,0,0.6084331598465755,0.0,0.06285,0.0,14.737,200000,233618.24251138698,33618.24251138698,1.168091212556935
2021-05-24,1,1.0095162600531131,-1517790.0371062043,0.07696,6689.715437586249,17.461,200000,233618.24251138698,33618.24251138698,1.168091212556935
2021-05-25,2,1.9552884605649568,0.0,0.07714,0.0,16.14,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-05-26,2,1.7338487290212756,0.0,0.08312,0.0,17.45,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-05-27,2,1.7421152596866103,0.0,0.07949,0.0,16.512,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-05-28,2,2.1925341756637065,0.0,0.07204,0.0,14.031,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-05-29,2,2.097669417039105,0.0,0.06877,0.0,13.105,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-05-30,2,2.016769024114651,0.0,0.07196,0.0,13.325,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-05-31,2,1.931705951097447,0.0,0.07679,0.0,13.842,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-06-01,2,1.9433190239288027,0.0,0.07614,0.0,13.221,200000,242728.55881111752,42728.55881111752,1.2136427940555876
2021-06-02,1,1.1095270705863252,-1555154.7847970112,0.07804,8229.760588971232,14.747,200000,242728.5588111175,42728.55881111749,1.2136427940555874
2021-06-03,1,1.1099759079076201,-1555154.7847970112,0.08223,8229.760588971232,15.325,200000,254001.45897984237,54001.45897984237,1.2700072948992118
2021-06-04,2,1.2716333143102427,0.0,0.07714,0.0,13.875,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-05,0,0.8529487773076599,0.0,0.07552,0.0,14.13,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-06,0,-0.12490944058037223,0.0,0.07745,0.0,16.297,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-07,0,0.2889461475834352,0.0,0.0717,0.0,14.208,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-08,0,0.19767971999465478,0.0,0.07242,0.0,14.418,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-09,0,0.355482612973091,0.0,0.07536,0.0,14.592,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-10,0,0.282907137083076,0.0,0.07257,0.0,14.028,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-11,0,-0.45023806849445885,0.0,0.06919,0.0,14.075,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-12,-2,-1.317219702183951,0.0,0.06804,0.0,14.629,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-13,-2,-1.2813487010040943,0.0,0.07153,0.0,15.177,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-14,-2,-1.5523678500853677,0.0,0.07203,0.0,15.666,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-15,-2,-2.0739086079713887,0.0,0.07174,0.0,16.579,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-16,-2,-2.285071061196345,0.0,0.06895,0.0,16.936,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-17,-2,-1.995783896327441,0.0,0.0739,0.0,18.35,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-18,-2,-1.3978410576185112,0.0,0.06962,0.0,16.448,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-19,-1,-1.1238709262236908,1820018.0953448303,0.06827,-7844.727278817574,15.839,200000,248505.27073838311,48505.270738383115,1.2425263536919156
2021-06-20,-2,-1.8591567425537727,0.0,0.06768,0.0,17.904,200000,265778.44324539485,65778.44324539485,1.3288922162269743
2021-06-21,-2,-1.6144350228182642,0.0,0.05351,0.0,13.972,200000,265778.44324539485,65778.44324539485,1.3288922162269743
2021-06-22,-1,-1.0648551204345418,2604139.165641729,0.05103,-10593.847387013506,12.544,200000,265778.44324539485,65778.44324539485,1.3288922162269743
2021-06-23,-1,-0.3435926031229353,2604139.165641729,0.05797,-10593.847387013506,13.109,200000,289836.69282861106,89836.69282861106,1.4491834641430552
2021-06-24,0,0.6709541415872301,0.0,0.06611,0.0,13.535,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-06-25,0,0.44651752263493194,0.0,0.06139,0.0,12.973,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-06-26,0,0.2081061667642821,0.0,0.06274,0.0,13.579,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-06-27,0,0.3834839306109553,0.0,0.06479,0.0,13.867,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-06-28,0,0.317098013738124,0.0,0.06532,0.0,14.142,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-06-29,0,-0.12206660640900796,0.0,0.06793,0.0,15.413,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-06-30,0,-0.6608046349165534,0.0,0.06828,0.0,16.329,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-01,0,-0.8507100580016066,0.0,0.06471,0.0,15.821,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-02,0,-0.6270424958362836,0.0,0.06657,0.0,16.086,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-03,0,-0.5843083225682264,0.0,0.06683,0.0,16.188,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-04,0,-0.9442730363425176,0.0,0.06736,0.0,16.891,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-05,0,-0.7272618384393807,0.0,0.06448,0.0,15.974,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-06,0,-0.7946614271816648,0.0,0.06494,0.0,16.191,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-07,-1,-1.1381858255961876,1842115.089289973,0.06433,-7163.7809027943385,16.542,200000,237006.52738804792,37006.52738804792,1.1850326369402395
2021-07-08,-1,-0.3827610477030479,1842115.089289973,0.06106,-7163.7809027943385,14.806,200000,218546.48739881872,18546.487398818717,1.0927324369940936
2021-07-09,-1,-0.2881121897600076,1842115.089289973,0.06219,-7163.7809027943385,15.0,200000,222017.8509448585,22017.85094485851,1.1100892547242927
2021-07-10,0,0.20789485264739374,0.0,0.06142,0.0,14.189,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-11,0,0.10906712998536855,0.0,0.06184,0.0,14.31,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-12,0,0.025079265026648086,0.0,0.06004,0.0,13.932,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-13,0,0.30935645572481174,0.0,0.05937,0.0,13.533,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-14,0,0.5263327000517707,0.0,0.05989,0.0,13.594,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-15,0,0.7114876873713893,0.0,0.05784,0.0,13.086,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-16,0,-0.48452154841567996,0.0,0.05562,0.0,13.447,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-17,0,0.190836727031565,0.0,0.05597,0.0,13.168,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-18,0,0.32305559998197175,0.0,0.05592,0.0,13.166,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-19,0,-0.13529762604109488,0.0,0.05345,0.0,12.832,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-20,0,0.41529898136742177,0.0,0.05045,0.0,11.871,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-21,0,0.20468543995423222,0.0,0.05388,0.0,12.752,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-22,-2,-1.6847384987868648,0.0,0.05526,0.0,14.104,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-23,-2,-1.5900417902879511,0.0,0.056,0.0,14.348,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-24,-2,-1.8616782649631416,0.0,0.05727,0.0,14.973,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-25,-2,-1.93729395451016,0.0,0.05791,0.0,15.406,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-26,-1,-1.1705222256048555,1930081.357699475,0.05842,-7532.087703193275,14.97,200000,225510.70583360665,25510.705833606655,1.1275535291680332
2021-07-27,-1,-0.7651304966051099,1930081.357699475,0.06019,-7532.087703193275,15.061,200000,229612.36981772532,29612.369817725325,1.1480618490886267
2021-07-28,-2,-1.2121942638673455,0.0,0.0607,0.0,15.63,200000,226081.2982221594,26081.298222159414,1.1304064911107972
2021-07-29,0,-0.918435907705458,0.0,0.06185,0.0,15.738,200000,226081.2982221594,26081.298222159414,1.1304064911107972
2021-07-30,0,-0.9994922258333191,0.0,0.06325,0.0,16.261,200000,226081.2982221594,26081.298222159414,1.1304064911107972
2021-07-31,-1,-1.0441644762437141,1767364.7453264494,0.06396,-6815.0147170121,16.587,200000,226081.2982221594,26081.298222159414,1.1304064911107972
2021-08-01,-1,-0.29109942029424035,1767364.7453264494,0.0632,-6815.0147170121,15.775,200000,219204.30906549748,19204.30906549748,1.0960215453274873
2021-08-02,0,-0.1945713852445853,0.0,0.06463,0.0,16.115,200000,221680.47689636095,21680.476896360953,1.1084023844818047
2021-08-03,0,-0.2414391079314033,0.0,0.06403,0.0,16.069,200000,221680.47689636095,21680.476896360953,1.1084023844818047
2021-08-04,0,0.7998472040714512,0.0,0.06737,0.0,16.277,200000,221680.47689636095,21680.476896360953,1.1084023844818047
2021-08-05,2,1.5925165939555925,0.0,0.07013,0.0,16.365,200000,221680.47689636095,21680.476896360953,1.1084023844818047
2021-08-06,2,1.7254692872896287,0.0,0.07196,0.0,16.654,200000,221680.47689636095,21680.476896360953,1.1084023844818047
2021-08-07,2,1.7296862999063494,0.0,0.07527,0.0,17.348,200000,221680.47689636095,21680.476896360953,1.1084023844818047
2021-08-08,2,1.9405840517418007,0.0,0.07192,0.0,16.248,200000,221680.47689636095,21680.476896360953,1.1084023844818047
2021-08-09,1,1.1954520515914477,-1498853.799164036,0.07395,6419.566688762915,17.266,200000,221680.47689636092,21680.476896360924,1.1084023844818045
2021-08-10,1,0.9933201893097778,-1498853.799164036,0.07464,6419.566688762915,17.585,200000,224762.5277914995,24762.52779149951,1.1238126389574976
2021-08-11,2,1.8786805071364578,0.0,0.08341,0.0,18.579,200000,227430.742774107,27430.742774107,1.137153713870535
2021-08-12,0,0.680328591386633,0.0,0.08415,0.0,19.844,200000,227430.742774107,27430.742774107,1.137153713870535
2021-08-13,0,0.9689238970562556,0.0,0.08951,0.0,20.691,200000,227430.742774107,27430.742774107,1.137153713870535
2021-08-14,-2,-2.455935165015697,0.0,0.09264,0.0,26.469,200000,227430.742774107,27430.742774107,1.137153713870535
2021-08-15,-2,-1.4168835085383327,0.0,0.09295,0.0,24.905,200000,227430.742774107,27430.742774107,1.137153713870535
2021-08-16,-1,-1.0457481163680054,1272553.3951102674,0.08936,-4848.856020256417,23.452,200000,227430.742774107,27430.742774107,1.137153713870535
2021-08-17,-1,-0.9443843068406446,1272553.3951102674,0.08509,-4848.856020256417,22.204,200000,215945.56746370613,15945.567463706131,1.0797278373185306
2021-08-18,-2,-1.5733011575553806,0.0,0.08456,0.0,23.343,200000,233010.4737644283,33010.47376442829,1.1650523688221415
2021-08-19,-2,-1.2332170397544637,0.0,0.08825,0.0,23.869,200000,233010.4737644283,33010.47376442829,1.1650523688221415
2021-08-20,-1,-1.1728627371991447,1286071.7174325436,0.09059,-4755.704011846442,24.498,200000,233010.4737644283,33010.47376442829,1.1650523688221415
2021-08-21,-2,-1.5352947905575318,0.0,0.08799,0.0,24.909,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-22,-2,-1.7438148099746573,0.0,0.08795,0.0,26.022,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-23,-2,-1.3753785660359923,0.0,0.08987,0.0,26.007,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-24,0,-0.9575680902329993,0.0,0.08457,0.0,23.651,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-25,0,-0.7861220991598307,0.0,0.08758,0.0,24.268,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-26,0,-0.6995241887957347,0.0,0.08303,0.0,22.99,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-27,0,-0.701462020765058,0.0,0.08828,0.0,24.65,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-28,0,-0.8822620320785576,0.0,0.08829,0.0,25.31,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-29,0,-0.5722359303340906,0.0,0.08847,0.0,24.8,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-30,-2,-1.4381578644947544,0.0,0.08616,0.0,26.54,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-08-31,-2,-1.7173630239974853,0.0,0.08875,0.0,28.13,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-09-01,-2,-1.2648947715801524,0.0,0.095,0.0,29.07,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-09-02,-1,-1.0114601217339407,1197170.9764825772,0.09953,-4009.233758052184,29.72,200000,238308.8545786218,38308.8545786218,1.191544272893109
2021-09-03,-1,-1.1606676313038686,1197170.9764825772,0.10161,-4009.233758052184,30.76,200000,244968.57331807987,44968.57331807987,1.2248428665903994
2021-09-04,-1,-0.9566378568257351,1197170.9764825772,0.10146,-4009.233758052184,30.53,200000,243866.87390725547,43866.873907255474,1.2193343695362775
2021-09-05,0,0.41698757452453633,0.0,0.10519,0.0,29.49,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-06,0,0.4553249591784773,0.0,0.10381,0.0,29.23,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-07,-2,-1.8688003534500954,0.0,0.08539,0.0,27.27,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-08,0,-0.40619738360917806,0.0,0.09272,0.0,27.5,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-09,-2,-2.337732616083849,0.0,0.09303,0.0,31.26,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-10,-2,-1.4024494661175106,0.0,0.09075,0.0,29.14,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-11,-2,-1.208704302752511,0.0,0.09555,0.0,30.54,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-12,0,0.6748135305016107,0.0,0.11241,0.0,32.06,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-13,0,0.6251498474725707,0.0,0.10462,0.0,29.98,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-14,2,2.489558745726368,0.0,0.11822,0.0,29.84,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-15,2,2.143532630761534,0.0,0.12069,0.0,30.46,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-16,2,1.2485080960061108,0.0,0.11594,0.0,30.94,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-17,0,0.8725434204412135,0.0,0.10545,0.0,28.82,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-18,0,0.8133226067683519,0.0,0.10586,0.0,29.01,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-19,1,1.169711770739402,-1112020.1711224727,0.10369,4208.2252388207735,27.4,200000,230610.7430873784,30610.74308737839,1.1530537154368918
2021-09-20,2,1.602288799676733,0.0,0.0914,0.0,23.02,200000,235376.04173031822,35376.04173031822,1.176880208651591
2021-09-21,2,1.3533502369447354,0.0,0.08826,0.0,22.37,200000,235376.04173031822,35376.04173031822,1.176880208651591
2021-09-22,2,1.3568166124576133,0.0,0.09876,0.0,24.7,200000,235376.04173031822,35376.04173031822,1.176880208651591
2021-09-23,1,1.0780767265500533,-1186012.5049396262,0.09923,4679.444169588832,25.15,200000,235376.04173031822,35376.04173031822,1.176880208651591
2021-09-24,0,0.01874643110882808,0.0,0.09226,0.0,25.56,200000,225190.9624613576,25190.962461357587,1.125954812306788
2021-09-25,0,0.38406731308231923,0.0,0.09055,0.0,24.23,200000,225190.9624613576,25190.962461357587,1.125954812306788
2021-09-26,0,0.2699200375170445,0.0,0.08769,0.0,23.65,200000,225190.9624613576,25190.962461357587,1.125954812306788
2021-09-27,0,0.4210485493840972,0.0,0.08599,0.0,22.74,200000,225190.9624613576,25190.962461357587,1.125954812306788
