date,statusList,zscore,ONTUSDT_position,ONTUSDT_price,NEOUSDT_position,NEOUSDT_price,init,total_asset,pnl,return
2021-03-03,0,-0.07860771003495018,0.0,1.0305,0.0,39.6,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-04,0,-0.29545430898217884,0.0,0.9637,0.0,37.827,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-05,0,0.8649650284534134,0.0,1.012,0.0,37.408,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-06,0,0.9740639021914315,0.0,1.0387,0.0,38.079,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-07,0,0.6420406291649211,0.0,1.0489,0.0,39.279,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-08,2,1.6495471278117946,0.0,1.1332,0.0,40.113,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-09,2,1.6618861983419575,0.0,1.2132,0.0,42.587,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-10,2,1.2983973360157828,0.0,1.1403,0.0,40.867,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-11,0,0.6760443273608174,0.0,1.1317,0.0,41.937,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-12,0,0.6006004232321743,0.0,1.0677,0.0,39.895,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-13,0,0.6939732627228783,0.0,1.1342,0.0,42.044,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-14,0,0.5880443946548054,0.0,1.0655,0.0,39.616,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-15,2,1.9384076358325921,0.0,1.1384,0.0,38.597,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-16,2,1.3949628528406937,0.0,1.1775,0.0,40.793,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-17,0,0.32149061279096436,0.0,1.2581,0.0,46.428,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-18,0,0.26805875051419603,0.0,1.1845,0.0,43.643,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-19,0,0.1911738105666778,0.0,1.1945,0.0,44.023,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-20,0,0.606395125565891,0.0,1.1999,0.0,43.08,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-21,0,0.5794279223653606,0.0,1.1835,0.0,42.421,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-22,2,1.9212511740722482,0.0,1.2006,0.0,40.695,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-23,2,3.240833179884912,0.0,1.3469,0.0,41.081,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-24,2,1.657011919589121,0.0,1.2117,0.0,39.529,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-25,1,1.1635084685259538,-81422.04944637096,1.1624,2449.911738363575,38.632,200000,189289.98055292323,-10710.019447076775,0.9464499027646162
2021-03-26,2,1.4465471340960212,0.0,1.2845,0.0,41.652,200000,191832.8793404671,-8167.120659532899,0.9591643967023356
2021-03-27,2,2.3809395956779826,0.0,1.374,0.0,41.106,200000,191832.8793404671,-8167.120659532899,0.9591643967023356
2021-03-28,2,2.138461098542256,0.0,1.5167,0.0,44.763,200000,191832.8793404671,-8167.120659532899,0.9591643967023356
2021-03-29,2,2.6042166701336704,0.0,1.6797,0.0,45.499,200000,191832.8793404671,-8167.120659532899,0.9591643967023356
2021-03-30,2,2.063438332630343,0.0,1.645,0.0,44.947,200000,191832.8793404671,-8167.120659532899,0.9591643967023356
2021-03-31,1,1.1784299794292434,-55318.322665801694,1.7339,1888.9369347007278,50.778,200000,191832.8793404671,-8167.120659532899,0.9591643967023356
2021-04-01,1,0.7008625916917008,-55318.322665801694,1.7178,1888.9369347007278,52.326,200000,193866.32872046443,-6133.671279535571,0.9693316436023222
2021-04-02,1,0.8290391541327119,-55318.322665801694,1.7758,1888.9369347007278,52.958,200000,198268.59957781178,-1731.4004221882205,0.9913429978890589
2021-04-03,0,0.07787278222398719,0.0,1.5892,0.0,50.709,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-04,0,0.2966987079587327,0.0,1.7536,0.0,54.567,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-05,0,0.5951055000286279,0.0,1.9641,0.0,59.068,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-06,0,-0.4114581147692184,0.0,1.9191,0.0,63.036,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-07,0,-0.8625051871990368,0.0,1.7571,0.0,59.778,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-08,0,-0.4938015734412237,0.0,1.9432,0.0,63.351,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-09,0,0.32969963910861855,0.0,2.0021,0.0,60.801,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-10,0,-0.11880228730425303,0.0,1.9817,0.0,61.685,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-11,0,-0.7973610607559001,0.0,1.9709,0.0,63.922,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-12,-2,-1.5659099696587344,0.0,1.8651,0.0,64.65,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-13,-2,-1.3959059659815396,0.0,1.9314,0.0,66.587,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-14,-2,-1.8388504697917765,0.0,1.9029,0.0,69.12,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-15,-2,-1.6879235110575974,0.0,2.0493,0.0,74.829,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-16,-2,-1.6204496664291084,0.0,2.3388,0.0,86.833,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-17,-2,-2.1289691946198004,0.0,2.2737,0.0,93.96,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-18,-2,-2.739079381290605,0.0,2.3697,0.0,119.841,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-19,-2,-2.3611561833237418,0.0,2.1186,0.0,109.129,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-20,-2,-2.0023850213696273,0.0,2.0991,0.0,108.138,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-21,-2,-1.7450578254614533,0.0,1.8742,0.0,96.846,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-22,-2,-1.7049002820045513,0.0,1.6491,0.0,89.828,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-23,-2,-1.6124023048226026,0.0,1.5189,0.0,86.096,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-24,-2,-1.5459333504424948,0.0,1.3437,0.0,79.544,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-25,-2,-1.4040593286510163,0.0,1.3391,0.0,79.596,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-26,-1,-1.1636427771653453,58355.11188276232,1.5762,-1019.6586407734516,90.206,200000,183958.65469921994,-16041.345300780056,0.9197932734960997
2021-04-27,-1,-0.8690798107762551,58355.11188276232,1.7558,-1019.6586407734516,94.117,200000,198427.11773742904,-1572.8822625709581,0.9921355886871452
2021-04-28,-1,-0.7963046365633598,58355.11188276232,1.7057,-1019.6586407734516,91.795,200000,193135.87926822668,-6864.120731773321,0.9656793963411334
2021-04-29,-1,-0.684721125262703,58355.11188276232,1.6815,-1019.6586407734516,89.448,200000,189330.54673076852,-10669.453269231482,0.9466527336538426
2021-04-30,-1,-0.5842220208917625,58355.11188276232,1.8373,-1019.6586407734516,96.965,200000,206087.04716479694,6087.047164796939,1.0304352358239848
2021-05-01,-1,-0.7902536926824113,58355.11188276232,1.803,-1019.6586407734516,102.2,200000,209423.3798116672,9423.379811667197,1.047116899058336
2021-05-02,-1,-0.7238887748128495,58355.11188276232,1.8819,-1019.6586407734516,106.817,200000,218735.36208366818,18735.36208366818,1.093676810418341
2021-05-03,-1,-0.5403930887440758,58355.11188276232,1.9354,-1019.6586407734516,107.046,200000,222090.8623981331,22090.86239813309,1.1104543119906654
2021-05-04,-1,-0.41924170298736596,58355.11188276232,1.7593,-1019.6586407734516,96.468,200000,201028.57809347706,1028.5780934770592,1.0051428904673854
2021-05-05,0,-0.17662351973347995,0.0,2.1424,0.0,114.883,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-06,2,1.7320582742528388,0.0,2.67,0.0,122.794,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-07,2,1.7904889968005575,0.0,2.4568,0.0,117.784,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-08,2,1.7693354055299986,0.0,2.4528,0.0,116.473,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-09,2,2.3235764492432542,0.0,2.6934,0.0,119.599,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-10,2,1.7873345440923796,0.0,2.318,0.0,104.943,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-11,2,1.5889406116823968,0.0,2.5568,0.0,115.724,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-12,2,1.4741180778334249,0.0,2.0971,0.0,94.286,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-13,2,1.2161359877649083,0.0,2.1275,0.0,96.686,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-14,0,0.9271769620071072,0.0,2.1795,0.0,100.862,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-15,0,0.6932845410448296,0.0,1.9754,0.0,92.735,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-16,0,0.6103672269177918,0.0,1.978,0.0,92.911,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-17,0,0.4933313722795851,0.0,1.815,0.0,85.634,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-18,0,0.5398885351988744,0.0,1.8707,0.0,87.421,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-19,0,-0.044853756257861185,0.0,1.1288,0.0,55.124,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-20,2,1.261277547126901,0.0,1.6427,0.0,71.705,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-21,0,0.7053730538012982,0.0,1.2773,0.0,57.851,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-22,0,0.5098028737526861,0.0,1.1244,0.0,51.385,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-23,0,-0.05384530299761734,0.0,0.9174,0.0,43.103,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-24,0,-0.4796967840416416,0.0,1.1379,0.0,54.04,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-25,-2,-1.6919455323301797,0.0,1.1588,0.0,56.599,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-26,-1,-1.0126298123324518,67546.45796745681,1.3034,-1408.6408530365313,62.5,200000,176080.1066295664,-23919.893370433594,0.8804005331478321
2021-05-27,-2,-2.3243419971968655,0.0,1.2378,0.0,62.947,200000,181140.81673353887,-18859.18326646113,0.9057040836676944
2021-05-28,-2,-1.705890080982329,0.0,1.0874,0.0,54.421,200000,181140.81673353887,-18859.18326646113,0.9057040836676944
2021-05-29,-1,-1.0373195802191935,88378.6186248726,1.0248,-1808.0812977475332,50.092,200000,181140.81673353887,-18859.18326646113,0.9057040836676944
2021-05-30,-1,-0.943205564808871,88378.6186248726,1.055,-1808.0812977475332,51.579,200000,186498.46790576063,-13501.532094239374,0.9324923395288032
2021-05-31,-1,-0.8282049164336842,88378.6186248726,1.1439,-1808.0812977475332,55.865,200000,202104.76354365773,2104.7635436577257,1.0105238177182887
2021-06-01,-1,-0.5391844755468207,88378.6186248726,1.1142,-1808.0812977475332,53.951,200000,196019.2509666102,-3980.7490333897877,0.9800962548330511
2021-06-02,-1,-0.8468960563330953,88378.6186248726,1.1757,-1808.0812977475332,57.8,200000,208413.84092707012,8413.840927070123,1.0420692046353506
2021-06-03,-1,-1.170891222895836,88378.6186248726,1.2259,-1808.0812977475332,61.321,200000,219216.7018314078,19216.701831407787,1.096083509157039
2021-06-04,-2,-1.2912667090277692,0.0,1.1125,0.0,56.25,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-05,-2,-1.8521595828106796,0.0,1.06,0.0,55.635,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-06,-2,-1.217643500180172,0.0,1.1057,0.0,56.7,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-07,-2,-1.2249170191650043,0.0,0.9891,0.0,51.08,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-08,0,-0.7515002220633616,0.0,0.9635,0.0,48.735,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-09,0,-0.7728327966962684,0.0,1.0116,0.0,51.297,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-10,-2,-1.362263619399495,0.0,0.9709,0.0,50.561,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-11,0,-0.8638175785947464,0.0,0.927,0.0,47.443,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-12,0,-0.9523073960837511,0.0,0.8992,0.0,46.25,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-13,-1,-1.0719136120929518,97005.66528843806,0.9511,-1875.2075822815273,49.201,200000,184524.17651166685,-15475.823488333146,0.9226208825583343
2021-06-14,-2,-1.498533414668579,0.0,0.9641,0.0,50.735,200000,186139.67129413702,-13860.32870586298,0.9306983564706851
2021-06-15,-1,-1.0758088425223766,96705.98051441033,0.9624,-1856.2363758166,50.139,200000,186139.67129413702,-13860.32870586298,0.9306983564706851
2021-06-16,-2,-1.5650021363844835,0.0,0.9165,0.0,48.639,200000,187794.12123602355,-12205.878763976449,0.9389706061801177
2021-06-17,-2,-1.6242182460505417,0.0,0.9082,0.0,48.623,200000,187794.12123602355,-12205.878763976449,0.9389706061801177
2021-06-18,-2,-1.438903643034737,0.0,0.8492,0.0,45.422,200000,187794.12123602355,-12205.878763976449,0.9389706061801177
2021-06-19,-1,-1.1914124067169405,112505.4644356719,0.8346,-2112.6574556870687,44.445,200000,187794.12123602355,-12205.878763976449,0.9389706061801177
2021-06-20,-2,-1.3357989990384393,0.0,0.8325,0.0,44.679,200000,188524.74455596926,-11475.255444030743,0.9426237227798463
2021-06-21,0,0.17381248826215595,0.0,0.6215,0.0,32.046,200000,188524.74455596926,-11475.255444030743,0.9426237227798463
2021-06-22,0,0.10466005975181589,0.0,0.5813,0.0,30.115,200000,188524.74455596926,-11475.255444030743,0.9426237227798463
2021-06-23,-1,-1.1717564063506356,150218.91996491575,0.6275,-2817.75542635891,33.453,200000,188524.74455596926,-11475.255444030743,0.9426237227798463
2021-06-24,-1,-0.7960264253789047,150218.91996491575,0.66,-2817.75542635891,34.978,200000,197703.93648002634,-2296.063519973657,0.9885196824001317
2021-06-25,0,-0.018177773238786322,0.0,0.5981,0.0,31.229,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-06-26,2,1.2908564626436168,0.0,0.612,0.0,31.167,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-06-27,2,1.368392552693823,0.0,0.6298,0.0,31.961,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-06-28,2,1.6536773689498963,0.0,0.6576,0.0,33.171,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-06-29,2,2.618460961665888,0.0,0.7183,0.0,35.148,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-06-30,2,2.1649387863351053,0.0,0.7495,0.0,36.648,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-07-01,2,2.0401509479990496,0.0,0.7018,0.0,34.097,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-07-02,1,1.0180258835448903,-131664.89824708388,0.7089,2633.8181152254006,35.438,200000,186674.49273471552,-13325.507265284483,0.9333724636735776
2021-07-03,1,0.38524859056533617,-131664.89824708388,0.7132,2633.8181152254006,36.348,200000,189637.4262820331,-10362.573717966909,0.9481871314101654
2021-07-04,0,-0.31047093245562135,0.0,0.7206,0.0,37.545,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-05,0,0.7577862101115135,0.0,0.7149,0.0,35.916,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-06,0,0.5046741274338478,0.0,0.7297,0.0,36.88,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-07,2,1.7586185841401638,0.0,0.7668,0.0,36.998,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-08,2,1.477462245816719,0.0,0.7025,0.0,34.018,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-09,0,0.6797027038268779,0.0,0.6995,0.0,34.674,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-10,0,0.649979019186457,0.0,0.6881,0.0,34.062,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-11,1,1.1293509158110608,-129900.09762155205,0.7031,2670.3142600857595,34.203,200000,182665.51727542648,-17334.48272457352,0.9133275863771324
2021-07-12,1,0.9538333544409136,-129900.09762155205,0.6922,2670.3142600857595,33.747,200000,180031.94290875248,-19968.057091247523,0.9001597145437624
2021-07-13,2,2.0861311529376705,0.0,0.7143,0.0,33.463,200000,186096.43092125136,-13903.569078748638,0.9304821546062568
2021-07-14,2,1.485986008466438,0.0,0.6909,0.0,32.839,200000,186096.43092125136,-13903.569078748638,0.9304821546062568
2021-07-15,1,1.0152382668953177,-142362.63075371127,0.6536,2962.752832599684,31.406,200000,186096.43092125136,-13903.569078748638,0.9304821546062568
2021-07-16,2,1.2144660762041828,0.0,0.6227,0.0,29.665,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-17,2,1.7515173630743357,0.0,0.634,0.0,29.589,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-18,2,2.4639905875811032,0.0,0.6611,0.0,29.733,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-19,2,1.6702238420133577,0.0,0.6055,0.0,27.702,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-20,2,1.617624388929934,0.0,0.5684,0.0,25.845,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-21,2,1.4037562214609058,0.0,0.6127,0.0,27.907,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-22,0,0.9655788789604794,0.0,0.6268,0.0,28.93,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-23,1,1.0267935182642802,-144916.6886245678,0.6447,3159.760185208971,29.568,200000,186855.57831251773,-13144.421687482274,0.9342778915625887
2021-07-24,1,0.5413329952356668,-144916.6886245678,0.6589,3159.760185208971,30.712,200000,192528.16094286565,-7471.839057134348,0.9626408047143282
2021-07-25,1,0.8974791184771257,-144916.6886245678,0.6699,3159.760185208971,30.759,200000,194270.75324644073,-5729.246753559273,0.9713537662322036
2021-07-26,0,-0.570644849314941,0.0,0.6763,0.0,32.451,200000,182325.35705909663,-17674.642940903374,0.9116267852954831
2021-07-27,0,-0.8152429735196586,0.0,0.7047,0.0,34.072,200000,182325.35705909663,-17674.642940903374,0.9116267852954831
2021-07-28,-1,-1.1257940252982175,128906.50244562826,0.7072,-2638.1906679076346,34.555,200000,182325.35705909663,-17674.642940903374,0.9116267852954831
2021-07-29,0,-0.12246118982772791,0.0,0.7457,0.0,35.231,200000,179145.8736064455,-20854.1263935545,0.8957293680322275
2021-07-30,-2,-2.4677776243026464,0.0,0.8147,0.0,41.66,200000,179145.8736064455,-20854.1263935545,0.8957293680322275
2021-07-31,-2,-2.7786663668481046,0.0,0.8577,0.0,45.81,200000,179145.8736064455,-20854.1263935545,0.8957293680322275
2021-08-01,-2,-2.100401764708764,0.0,0.7994,0.0,42.102,200000,179145.8736064455,-20854.1263935545,0.8957293680322275
2021-08-02,-2,-1.8894464519335348,0.0,0.8183,0.0,43.389,200000,179145.8736064455,-20854.1263935545,0.8957293680322275
2021-08-03,0,-0.9433359614625474,0.0,0.8212,0.0,41.473,200000,179145.8736064455,-20854.1263935545,0.8957293680322275
2021-08-04,-1,-1.1276496704649777,105355.13620703688,0.8502,-2052.5420898996963,43.64,200000,179145.8736064455,-20854.1263935545,0.8957293680322275
2021-08-05,-1,-1.0415991109311902,105355.13620703688,0.8545,-2052.5420898996963,43.891,200000,180114.08875670057,-19885.91124329943,0.9005704437835028
2021-08-06,-1,-0.6610756010116089,105355.13620703688,0.8824,-2052.5420898996963,44.473,200000,184248.0765531985,-15751.923446801491,0.9212403827659925
2021-08-07,-1,-0.825572588821509,105355.13620703688,0.9176,-2052.5420898996963,46.954,200000,193048.93427272738,-6951.065727272624,0.9652446713636369
2021-08-08,-1,-0.8889687441994124,105355.13620703688,0.8723,-2052.5420898996963,45.051,200000,184370.35900546948,-15629.64099453052,0.9218517950273474
2021-08-09,-1,-0.49966989944978535,105355.13620703688,0.917,-2052.5420898996963,46.501,200000,192055.9196242786,-7944.080375721387,0.9602795981213931
2021-08-10,0,-0.11168504225355053,0.0,0.936,0.0,46.681,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-11,0,0.7886372797379227,0.0,1.0174,0.0,48.741,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-12,0,-0.08578026870317348,0.0,0.9701,0.0,48.611,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-13,0,-0.8362975495913577,0.0,1.0663,0.0,55.424,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-14,0,-0.5348696522051606,0.0,1.0845,0.0,55.809,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-15,0,-0.7502211700837798,0.0,1.1328,0.0,58.913,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-16,0,-0.7854672385051089,0.0,1.079,0.0,56.34,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-17,0,-0.3396485628805543,0.0,1.0055,0.0,51.863,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-18,0,-0.7560569859596558,0.0,0.9861,0.0,51.556,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-19,0,-0.21315720077713585,0.0,1.0529,0.0,54.334,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-20,0,-0.5651356795603213,0.0,1.0886,0.0,56.542,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-21,0,-0.4098074112141953,0.0,1.0712,0.0,55.368,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-22,2,1.8411492029241978,0.0,1.1339,0.0,55.495,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-23,0,-0.734439399263699,0.0,1.1692,0.0,60.763,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-24,0,0.36865827644251004,0.0,1.0971,0.0,55.528,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-25,1,1.1488765290044995,-77652.21638717159,1.1355,1566.0360135626836,56.304,200000,176348.18341526669,-23651.816584733315,0.8817409170763334
2021-08-26,1,1.1122954761739792,-77652.21638717159,1.0372,1566.0360135626836,51.39,200000,161019.4695737607,-38980.530426239304,0.8050973478688035
2021-08-27,0,0.04958379811089857,0.0,1.0922,0.0,55.52,200000,174213.6146803353,-25786.385319664696,0.8710680734016765
2021-08-28,0,0.8430788386153442,0.0,1.0956,0.0,54.51,200000,174213.6146803353,-25786.385319664696,0.8710680734016765
2021-08-29,0,0.1298433222503066,0.0,1.0754,0.0,54.45,200000,174213.6146803353,-25786.385319664696,0.8710680734016765
2021-08-30,0,0.3853019570115361,0.0,1.0246,0.0,51.58,200000,174213.6146803353,-25786.385319664696,0.8710680734016765
2021-08-31,0,0.9090303089751517,0.0,1.0419,0.0,52.09,200000,174213.6146803353,-25786.385319664696,0.8710680734016765
2021-09-01,1,1.1668347985952656,-78425.14390939736,1.1107,1578.307797430108,55.19,200000,174213.6146803353,-25786.385319664696,0.8710680734016765
2021-09-02,2,2.5592545461918856,0.0,1.1649,0.0,55.41,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-03,2,1.7251150454699862,0.0,1.1878,0.0,57.27,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-04,2,2.1636508929472904,0.0,1.2303,0.0,57.95,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-05,0,0.3366469946869973,0.0,1.3252,0.0,65.78,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-06,0,0.5315852911712008,0.0,1.2916,0.0,63.62,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-07,0,-0.1701033179527803,0.0,0.9938,0.0,49.84,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-08,0,0.4111340364405827,0.0,0.9973,0.0,49.14,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-09,0,0.47339699259668166,0.0,1.031,0.0,50.62,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-10,0,-0.6816435073122996,0.0,0.9543,0.0,48.09,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-11,0,-0.08455081031288086,0.0,0.9857,0.0,49.03,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-12,-2,-1.2656726929611748,0.0,1.0118,0.0,51.56,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-13,0,-0.856323285320368,0.0,0.959,0.0,48.43,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-14,-1,-1.1893311855375572,87612.90199940484,1.0165,-1718.281205525661,51.83,200000,178117.02976479003,-21882.97023520997,0.8905851488239501
2021-09-15,-1,-0.40923292057054644,87612.90199940484,1.0528,-1718.281205525661,52.79,200000,182946.9280646731,-17053.07193532691,0.9147346403233655
2021-09-16,-1,-0.25709733305981103,87612.90199940484,1.014,-1718.281205525661,50.62,200000,175818.87725110547,-24181.12274889453,0.8790943862555274
2021-09-17,0,0.815379212025629,0.0,1.0008,0.0,48.77,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-18,0,0.40149340676911294,0.0,1.0112,0.0,49.65,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-19,0,0.15930261597831033,0.0,0.9768,0.0,48.16,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-20,0,-0.022145049095249583,0.0,0.8404,0.0,41.57,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-21,2,1.3238806244494445,0.0,0.7815,0.0,37.49,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-22,0,0.49000598185886113,0.0,0.8771,0.0,42.93,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-23,0,0.6392976742858258,0.0,0.8986,0.0,43.9,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-24,2,1.58352886814371,0.0,0.8236,0.0,39.74,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-25,2,1.390187605459076,0.0,0.8081,0.0,39.01,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-26,0,0.19183040083957473,0.0,0.7856,0.0,38.72,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
2021-09-27,0,-0.7687178355250813,0.0,0.7471,0.0,37.45,200000,174234.61183727218,-25765.388162727817,0.8711730591863609
