date,statusList,zscore,ENJUSDT_position,ENJUSDT_price,TRXUSDT_position,TRXUSDT_price,init,total_asset,pnl,return
2020-08-03,-1,-1.0814380465715805,426603.9668141477,0.178,-3821615.807393976,0.01987,200000,151871.0121858366,-48128.98781416341,0.7593550609291829
2020-08-04,-1,-0.7882441195974603,426603.9668141477,0.18761,-3821615.807393976,0.02039,200000,157957.91652676542,-42042.08347323458,0.789789582633827
2020-08-05,-1,-0.5870293402587903,426603.9668141477,0.18978,-3821615.807393976,0.02031,200000,158577.9178701606,-41422.0821298394,0.792889589350803
2020-08-06,-1,-0.315708985544632,426603.9668141477,0.1932,-3821615.807393976,0.02022,200000,159692.9580139995,-40307.04198600049,0.7984647900699975
2020-08-07,0,0.759464389850425,0.0,0.20833,0.0,0.01988,200000,138970.33003043744,-61029.66996956256,0.6948516501521872
2020-08-08,0,0.8280099608433906,0.0,0.21207,0.0,0.02046,200000,138970.33003043744,-61029.66996956256,0.6948516501521872
2020-08-09,2,1.5079412504457734,0.0,0.22091,0.0,0.02045,200000,138970.33003043744,-61029.66996956256,0.6948516501521872
2020-08-10,1,1.1819113795848974,-308589.79888625804,0.22517,3237892.125592671,0.02146,200000,138970.33003043744,-61029.66996956256,0.6948516501521872
2020-08-11,1,0.6796201128219452,-308589.79888625804,0.20301,3237892.125592671,0.0201,200000,127728.44679631192,-72271.55320368808,0.6386422339815596
2020-08-12,1,1.0192466642792022,-308589.79888625804,0.20836,3237892.125592671,0.02019,200000,129670.81251165675,-70329.18748834325,0.6483540625582838
2020-08-13,0,-0.2802326919880411,0.0,0.21088,0.0,0.02238,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-14,-2,-1.590721683744002,0.0,0.20863,0.0,0.02471,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-15,-2,-1.749284396947602,0.0,0.20575,0.0,0.02526,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-16,-2,-2.0926577221496148,0.0,0.21471,0.0,0.02824,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-17,-2,-2.4125387552218234,0.0,0.20589,0.0,0.03036,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-18,-2,-1.715696598146127,0.0,0.20799,0.0,0.02875,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-19,-2,-1.3749131870588651,0.0,0.19695,0.0,0.02648,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-20,-1,-1.1545092072241099,315937.67059356405,0.20824,-2395879.8442972973,0.02746,200000,131581.72104880755,-68418.27895119245,0.6579086052440377
2020-08-21,-1,-0.2848037172274137,315937.67059356405,0.20989,-2395879.8442972973,0.02425,200000,124412.24390509262,-75587.75609490738,0.6220612195254631
2020-08-22,0,-0.01722429060046544,0.0,0.22542,0.0,0.02512,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-23,0,0.060189388938859334,0.0,0.22097,0.0,0.02435,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-24,0,0.5811546260953554,0.0,0.2447,0.0,0.0251,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-25,0,0.634430623491261,0.0,0.2264,0.0,0.02299,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-26,0,0.4260691881924078,0.0,0.22716,0.0,0.02369,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-27,0,0.13502108751110717,0.0,0.21113,0.0,0.02307,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-28,0,0.2696047513331857,0.0,0.22119,0.0,0.02392,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-29,0,-0.24200452368108585,0.0,0.2132,0.0,0.02491,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-30,0,-0.5888992199009752,0.0,0.21843,0.0,0.02696,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-08-31,-2,-1.2138685238845817,0.0,0.21423,0.0,0.02917,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-01,-2,-2.155465474867219,0.0,0.21008,0.0,0.03466,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-02,-2,-1.9804108073137705,0.0,0.20222,0.0,0.03449,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-03,-2,-2.5370547499033127,0.0,0.1711,0.0,0.03996,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-04,-2,-1.8608936800395781,0.0,0.17026,0.0,0.03552,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-05,-2,-1.48264845564064,0.0,0.15299,0.0,0.02988,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-06,-2,-1.3859202522529124,0.0,0.15969,0.0,0.03142,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-07,-2,-1.4729512553452733,0.0,0.15015,0.0,0.03249,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-08,-2,-1.432490861882916,0.0,0.1539,0.0,0.03518,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-09,-1,-1.09930910766551,366539.62853428134,0.16444,-1774323.7125751318,0.03397,200000,120547.55303235445,-79452.44696764555,0.6027377651617722
2020-09-10,-1,-0.7884803135374008,366539.62853428134,0.1757,-1774323.7125751318,0.03299,200000,122935.95201132682,-77064.04798867318,0.614679760056634
2020-09-11,-1,-0.7890780229911892,366539.62853428134,0.17235,-1774323.7125751318,0.0335,200000,122612.94934915031,-77387.05065084969,0.6130647467457515
2020-09-12,-1,-0.6534485792659727,366539.62853428134,0.17241,-1774323.7125751318,0.03272,200000,121250.96923105375,-78749.03076894625,0.6062548461552688
2020-09-13,-1,-0.5833106802767993,366539.62853428134,0.16116,-1774323.7125751318,0.03065,200000,113454.54832501257,-86545.45167498743,0.5672727416250629
2020-09-14,-1,-0.3812360483091968,366539.62853428134,0.16712,-1774323.7125751318,0.03039,200000,115177.80034580734,-84822.19965419266,0.5758890017290367
2020-09-15,0,-0.1783661310177033,0.0,0.15889,0.0,0.02788,200000,111776.21656113717,-88223.78343886283,0.5588810828056858
2020-09-16,0,0.06865108682746918,0.0,0.15613,0.0,0.02639,200000,111776.21656113717,-88223.78343886283,0.5588810828056858
2020-09-17,0,0.08685147196991495,0.0,0.16159,0.0,0.02813,200000,111776.21656113717,-88223.78343886283,0.5588810828056858
2020-09-18,0,0.24161549650146164,0.0,0.16631,0.0,0.02905,200000,111776.21656113717,-88223.78343886283,0.5588810828056858
2020-09-19,0,0.9973633992662856,0.0,0.16898,0.0,0.02768,200000,111776.21656113717,-88223.78343886283,0.5588810828056858
2020-09-20,1,1.1058589323348735,-348908.15507908975,0.16018,2074540.0252623828,0.02694,200000,111776.21656113717,-88223.78343886283,0.5588810828056858
2020-09-21,1,0.8265368761530438,-348908.15507908975,0.14348,2074540.0252623828,0.0249,200000,101717.38871978113,-98282.61128021887,0.5085869435989057
2020-09-22,2,1.5375797859616505,0.0,0.15481,0.0,0.02499,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-23,0,0.7191370062554535,0.0,0.14358,0.0,0.02486,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-24,0,0.8908764821607685,0.0,0.15513,0.0,0.02625,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-25,0,0.34744286220835635,0.0,0.15373,0.0,0.02714,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-26,0,0.8109376265011615,0.0,0.16132,0.0,0.02718,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-27,2,1.5983318333538317,0.0,0.16988,0.0,0.02659,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-28,2,1.6495560198313448,0.0,0.16803,0.0,0.02625,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-29,0,0.8360897075375895,0.0,0.16013,0.0,0.0263,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-09-30,0,0.849570231866791,0.0,0.16054,0.0,0.02621,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-01,0,0.28230116810527056,0.0,0.15373,0.0,0.02581,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-02,0,-0.30152685228360065,0.0,0.15051,0.0,0.0259,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-03,-2,-1.550364634805258,0.0,0.15,0.0,0.02719,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-04,0,-0.692849667544914,0.0,0.15222,0.0,0.02644,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-05,0,-0.3190326658065081,0.0,0.15475,0.0,0.02643,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-06,-2,-1.2059899571867605,0.0,0.14373,0.0,0.02556,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-07,0,-0.3370913737520747,0.0,0.14894,0.0,0.02551,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-08,0,-0.30165158158899724,0.0,0.15058,0.0,0.02572,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-09,0,-0.18193097260269467,0.0,0.15425,0.0,0.02627,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-10,0,0.5310144816542103,0.0,0.15976,0.0,0.02644,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-11,0,0.21311930719018987,0.0,0.15879,0.0,0.02656,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-12,0,0.8743885191215146,0.0,0.1659,0.0,0.02709,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-13,0,0.3885860924345371,0.0,0.16149,0.0,0.0268,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-14,0,-0.7981269707756443,0.0,0.15381,0.0,0.02676,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-15,0,-0.798549835038403,0.0,0.15265,0.0,0.02652,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-16,-1,-1.1354012385311378,391573.65229424095,0.1455,-2215161.991011355,0.02572,200000,113947.93281762411,-86052.06718237589,0.5697396640881205
2020-10-17,-1,-0.5966747645153481,391573.65229424095,0.14843,-2215161.991011355,0.02574,200000,115139.54685866646,-84860.45314133354,0.5756977342933323
2020-10-18,-1,-0.2837058548203942,391573.65229424095,0.15078,-2215161.991011355,0.02594,200000,116502.77733976021,-83497.22266023979,0.5825138866988011
2020-10-19,-1,-0.501058319070564,391573.65229424095,0.14922,-2215161.991011355,0.02589,200000,115781.16434263061,-84218.83565736939,0.5789058217131531
2020-10-20,-2,-2.2513475572184944,0.0,0.14048,0.0,0.02592,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-21,-2,-2.058459349826342,0.0,0.14353,0.0,0.02667,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-22,0,-0.9464484649304913,0.0,0.15113,0.0,0.02708,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-23,-2,-1.2764522521731414,0.0,0.1472,0.0,0.02669,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-24,-2,-1.5615213959731415,0.0,0.14662,0.0,0.02706,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-25,-2,-1.6992295369732384,0.0,0.14392,0.0,0.02699,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-26,-2,-2.042250386492491,0.0,0.13821,0.0,0.02675,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-27,-2,-1.8109961751224475,0.0,0.13901,0.0,0.02701,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-28,-2,-1.9282013687943453,0.0,0.13467,0.0,0.02688,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-29,-2,-1.7461297457228981,0.0,0.13221,0.0,0.02655,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-30,-2,-1.6819183009110261,0.0,0.12612,0.0,0.0256,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-10-31,-2,-1.4635468927302386,0.0,0.12736,0.0,0.02576,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-11-01,-2,-1.387473781844546,0.0,0.12697,0.0,0.02574,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-11-02,-2,-1.2104327044282375,0.0,0.12133,0.0,0.02445,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-11-03,-2,-1.331610313191647,0.0,0.11901,0.0,0.02442,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-11-04,-1,-1.1661212496516355,491661.7296980624,0.11833,-2404063.3254203196,0.0242,200000,116356.66495034346,-83643.33504965654,0.5817833247517172
2020-11-05,-1,-0.8659450091837201,491661.7296980624,0.12362,-2404063.3254203196,0.02493,200000,120712.52172800305,-79287.47827199695,0.6035626086400152
2020-11-06,0,0.16523867544411522,0.0,0.13769,0.0,0.02616,200000,111550.0579812128,-88449.9420187872,0.557750289906064
2020-11-07,0,-0.1525645659519143,0.0,0.12778,0.0,0.02486,200000,111550.0579812128,-88449.9420187872,0.557750289906064
2020-11-08,0,0.9387730239086534,0.0,0.13634,0.0,0.02535,200000,111550.0579812128,-88449.9420187872,0.557750289906064
2020-11-09,0,0.9953529740681182,0.0,0.13357,0.0,0.02479,200000,111550.0579812128,-88449.9420187872,0.557750289906064
2020-11-10,2,1.8510902910087588,0.0,0.13984,0.0,0.02483,200000,111550.0579812128,-88449.9420187872,0.557750289906064
2020-11-11,2,1.4706753006812447,0.0,0.1381,0.0,0.02498,200000,111550.0579812128,-88449.9420187872,0.557750289906064
2020-11-12,1,1.0165393381540804,-414437.7247035696,0.13458,2239961.0036388114,0.0249,200000,111550.0579812128,-88449.9420187872,0.557750289906064
2020-11-13,2,1.8613030939435977,0.0,0.14352,0.0,0.0254,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-14,2,1.6039533342507268,0.0,0.14142,0.0,0.02513,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-15,2,1.5996672584467697,0.0,0.14405,0.0,0.02533,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-16,2,1.4567867712706017,0.0,0.14528,0.0,0.02549,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-17,0,0.7714059062474109,0.0,0.14597,0.0,0.02649,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-18,0,-0.3662615339611582,0.0,0.13834,0.0,0.02678,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-19,0,-0.014541998267884658,0.0,0.13659,0.0,0.02581,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-20,0,0.011385349587286061,0.0,0.13982,0.0,0.02629,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-21,-2,-1.3678318768763758,0.0,0.1506,0.0,0.03057,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-22,0,-0.9413904572678093,0.0,0.1454,0.0,0.02875,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-23,-2,-1.5715759730048195,0.0,0.15501,0.0,0.03174,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-24,-2,-2.459433811923659,0.0,0.15931,0.0,0.03523,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-25,-2,-1.2368573576519126,0.0,0.16198,0.0,0.03304,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-26,-2,-1.377721165388811,0.0,0.1415,0.0,0.02942,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-27,-2,-1.2499752954784749,0.0,0.14159,0.0,0.02938,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-28,-2,-1.3105144091966496,0.0,0.14455,0.0,0.03047,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-29,-2,-1.336262755513224,0.0,0.14362,0.0,0.03072,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-11-30,-2,-1.3696237087012673,0.0,0.14889,0.0,0.03236,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-01,0,-0.6816337792907654,0.0,0.14642,0.0,0.03024,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-02,0,0.23341653360442932,0.0,0.16168,0.0,0.03118,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-03,0,-0.26653181592864467,0.0,0.15721,0.0,0.03166,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-04,0,-0.17882305549497848,0.0,0.14643,0.0,0.02947,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-05,0,-0.011641105658026892,0.0,0.15251,0.0,0.03056,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-06,0,-0.08033721318715924,0.0,0.15257,0.0,0.03091,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-07,0,0.34303036696959377,0.0,0.15153,0.0,0.03029,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-08,0,0.5103840022233912,0.0,0.14028,0.0,0.0279,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-09,0,-0.00861348458758228,0.0,0.1407,0.0,0.0287,200000,114135.15073824332,-85864.84926175668,0.5706757536912166
2020-12-10,1,1.0339565378429068,-401290.8752487283,0.14221,2030152.0942412543,0.02811,200000,114135.1507382433,-85864.8492617567,0.5706757536912166
2020-12-11,1,0.8621924849030409,-401290.8752487283,0.14,2030152.0942412543,0.02778,200000,112578.34771284401,-87421.65228715599,0.56289173856422
2020-12-12,1,0.985069544167071,-401290.8752487283,0.14447,2030152.0942412543,0.02855,200000,115935.33503777158,-84064.66496222842,0.5796766751888579
2020-12-13,0,0.1415666674036465,0.0,0.14378,0.0,0.02921,200000,112532.01010871843,-87467.98989128157,0.5626600505435921
2020-12-14,2,1.6531374380874584,0.0,0.15084,0.0,0.0291,200000,112532.01010871843,-87467.98989128157,0.5626600505435921
2020-12-15,2,2.108419591840147,0.0,0.1553,0.0,0.02918,200000,112532.01010871843,-87467.98989128157,0.5626600505435921
2020-12-16,0,-0.2481388018815277,0.0,0.15459,0.0,0.03145,200000,112532.01010871843,-87467.98989128157,0.5626600505435921
2020-12-17,0,0.022193293730343278,0.0,0.15266,0.0,0.03072,200000,112532.01010871843,-87467.98989128157,0.5626600505435921
2020-12-18,1,1.036731588972801,-350851.1882169933,0.16037,1809778.2262579356,0.03109,200000,112532.01010871844,-87467.98989128156,0.5626600505435922
2020-12-19,1,0.5183401184138173,-350851.1882169933,0.15884,1809778.2262579356,0.03124,200000,112266.67452468514,-87733.32547531486,0.5613333726234258
2020-12-20,0,-1.1703212284008953,0.0,0.15236,0.0,0.03122,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-21,0,-0.5925935745905513,0.0,0.14511,0.0,0.02926,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-22,0,-0.02396310097818034,0.0,0.1447,0.0,0.02885,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-23,0,-0.8754472121402928,0.0,0.12203,0.0,0.0248,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-24,2,1.4784289914842181,0.0,0.14394,0.0,0.02769,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-25,0,-0.8128021897770316,0.0,0.14067,0.0,0.02854,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-26,0,0.2523389447237878,0.0,0.14066,0.0,0.0278,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-27,-2,-2.141165333975029,0.0,0.13666,0.0,0.02889,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-28,-2,-2.038493151363148,0.0,0.13875,0.0,0.02959,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-29,-2,-1.2275649441813101,0.0,0.13286,0.0,0.02767,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-30,-1,-1.12375537037056,423250.428798851,0.12934,-2031287.9577307377,0.02695,200000,109486.42092168677,-90513.57907831323,0.5474321046084338
2020-12-31,-1,-0.7576728869123551,423250.428798851,0.12977,-2031287.9577307377,0.02677,200000,109302.78677367873,-90697.21322632127,0.5465139338683936
2021-01-01,0,0.4795961138444135,0.0,0.13561,0.0,0.02685,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-02,0,-0.7938651986145862,0.0,0.13156,0.0,0.02721,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-03,-2,-1.9959256370127494,0.0,0.135,0.0,0.02949,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-04,-2,-1.9504892397634375,0.0,0.14105,0.0,0.03095,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-05,2,1.2453900459970124,0.0,0.14654,0.0,0.02852,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-06,2,1.6634678030817578,0.0,0.16005,0.0,0.03046,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-07,2,1.740784503306598,0.0,0.16388,0.0,0.03095,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-08,2,3.9042144012875717,0.0,0.21488,0.0,0.0304,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-09,2,1.6905456921876225,0.0,0.20456,0.0,0.03382,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-10,0,0.9187391256727065,0.0,0.18527,0.0,0.03275,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-11,0,0.8119819972627772,0.0,0.16323,0.0,0.02897,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-12,1,1.0427986609245314,-319020.7992381071,0.16712,1860898.9866901382,0.02865,200000,106629.51193734491,-93370.48806265509,0.5331475596867246
2021-01-13,1,0.9738728651062105,-319020.7992381071,0.1798,1860898.9866901382,0.03079,200000,114657.01950320101,-85342.98049679899,0.5732850975160051
2021-01-14,2,1.2135824020564683,0.0,0.18307,0.0,0.03014,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-15,2,1.4574231885634312,0.0,0.18883,0.0,0.02972,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-16,2,1.4515641229909773,0.0,0.1948,0.0,0.03008,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-17,2,2.4449711330706716,0.0,0.23114,0.0,0.0302,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-18,2,2.158856307804087,0.0,0.24692,0.0,0.03164,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-19,2,3.4860516785550626,0.0,0.36023,0.0,0.03063,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-20,2,3.1073588931515923,0.0,0.42131,0.0,0.03046,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-21,2,1.9334099518661716,0.0,0.32925,0.0,0.02762,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-22,2,2.063773523949403,0.0,0.38157,0.0,0.02857,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-23,2,2.0932827609411215,0.0,0.42973,0.0,0.02925,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-24,2,1.657107575170383,0.0,0.42099,0.0,0.02999,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-25,2,1.895666299134662,0.0,0.4722,0.0,0.02949,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-26,2,1.4246869239136999,0.0,0.43936,0.0,0.02949,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-27,0,0.8181027227589814,0.0,0.36313,0.0,0.02823,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-28,0,0.6906100957845221,0.0,0.37379,0.0,0.02955,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-29,0,0.15375247466108044,0.0,0.35973,0.0,0.03335,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-30,0,-0.007576971679751632,0.0,0.33502,0.0,0.03216,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-01-31,0,0.05481007759222751,0.0,0.34366,0.0,0.03154,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-01,0,-0.1726849768922754,0.0,0.34187,0.0,0.03295,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-02,0,-0.061899094091408556,0.0,0.3651,0.0,0.03317,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-03,0,-0.21783943703689637,0.0,0.37383,0.0,0.03452,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-04,0,-0.24926555851331525,0.0,0.36555,0.0,0.0331,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-05,0,-0.24810139652793067,0.0,0.41204,0.0,0.03624,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-06,0,-0.47109978536214137,0.0,0.3917,0.0,0.03507,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-07,0,-0.9669173670822406,0.0,0.38024,0.0,0.03597,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-08,-2,-1.271930176244417,0.0,0.39831,0.0,0.04042,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-09,-2,-1.5080769028566015,0.0,0.4184,0.0,0.04608,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-10,-2,-1.3036917405230162,0.0,0.42595,0.0,0.04629,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-11,0,-0.5450287857980411,0.0,0.59987,0.0,0.05681,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-12,0,-0.20397453810762875,0.0,0.61036,0.0,0.05515,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-13,0,-0.7803385805351598,0.0,0.59249,0.0,0.05995,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-14,0,-0.7083215833216316,0.0,0.55135,0.0,0.05519,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-15,0,-0.4107636547783061,0.0,0.52371,0.0,0.05079,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-16,0,-0.1463689489846033,0.0,0.54418,0.0,0.05202,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-17,0,-0.0048479081957036275,0.0,0.54998,0.0,0.05256,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-18,0,0.3715600827309006,0.0,0.58712,0.0,0.05492,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-19,0,-0.8359612389358386,0.0,0.602,0.0,0.06073,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-20,-2,-1.2806269733892792,0.0,0.55072,0.0,0.05773,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-21,-1,-1.0117483491585317,95027.43592888056,0.57323,-917819.3276750161,0.05935,200000,108945.15419502441,-91054.84580497559,0.5447257709751221
2021-02-22,-1,-0.4287330140865006,95027.43592888056,0.54271,-917819.3276750161,0.05425,200000,101364.0382793324,-98635.9617206676,0.5068201913966619
2021-02-23,-1,-0.299313900142416,95027.43592888056,0.45247,-917819.3276750161,0.04501,200000,84308.11187339306,-115691.88812660694,0.42154055936696533
2021-02-24,0,0.06604602707534436,0.0,0.49174,0.0,0.048,200000,106271.69057975744,-93728.30942024256,0.5313584528987871
