date,statusList,zscore,ETHUSDT_position,ETHUSDT_price,BNBUSDT_position,BNBUSDT_price,init,total_asset,pnl,return
2020-08-09,1,0.8405189527376382,-290.4120395599608,390.14,5000.425926079693,22.422,200000,225420.903228482,25420.903228482,1.12710451614241
2020-08-10,1,0.838853437875618,-290.4120395599608,395.44,5000.425926079693,22.6369,200000,228034.6785696643,28034.678569664306,1.1401733928483215
2020-08-11,1,1.063877480541502,-290.4120395599608,379.0,5000.425926079693,21.2902,200000,216526.23104464705,16526.23104464705,1.0826311552232353
2020-08-12,2,1.2026016513315707,0.0,387.18,0.0,21.4919,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-13,2,2.4960919305750204,0.0,424.54,0.0,21.7667,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-14,2,1.7526682587065212,0.0,438.11,0.0,23.1047,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-15,2,1.3666249388531797,0.0,432.32,0.0,23.0881,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-16,0,0.9537383096140467,0.0,433.62,0.0,23.529,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-17,0,0.7941006578053363,0.0,430.89,0.0,23.4961,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-18,0,0.7727525951802104,0.0,421.95,0.0,22.9705,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-19,0,0.4810743426929033,0.0,407.46,0.0,22.3761,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-20,0,0.11987424880206361,0.0,415.94,0.0,23.0888,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-21,0,-0.5595162927611169,0.0,387.97,0.0,22.0988,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-22,0,-0.1891737070427868,0.0,395.24,0.0,22.2044,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-23,0,-0.10080622770685423,0.0,390.71,0.0,21.8555,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-24,0,0.11536897450056546,0.0,407.68,0.0,22.5953,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-25,0,-0.1643126239084435,0.0,382.93,0.0,21.3882,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-26,-1,-1.0307284389198395,308.0802785063223,385.81,-5354.098543260295,22.1999,200000,237720.90450104844,37720.90450104844,1.1886045225052422
2020-08-27,-2,-2.162404705749624,0.0,383.27,0.0,23.1127,200000,243390.64955874247,43390.64955874247,1.2169532477937124
2020-08-28,-2,-1.2961883000983125,0.0,395.11,0.0,23.0811,200000,243390.64955874247,43390.64955874247,1.2169532477937124
2020-08-29,0,-0.9000685785941479,0.0,398.65,0.0,22.9398,200000,243390.64955874247,43390.64955874247,1.2169532477937124
2020-08-30,0,0.23174067579293497,0.0,428.94,0.0,23.6208,200000,243390.64955874247,43390.64955874247,1.2169532477937124
2020-08-31,1,1.02231242597348,-280.5397191714222,433.79,5257.3398125676085,23.1477,200000,243390.64955874247,43390.64955874247,1.2169532477937124
2020-09-01,2,1.5655700621762065,0.0,475.4,0.0,24.7028,200000,246888.21813094144,46888.218130941445,1.2344410906547072
2020-09-02,0,-0.4369864575733707,0.0,439.5,0.0,24.7652,200000,246888.21813094144,46888.218130941445,1.2344410906547072
2020-09-03,1,1.1363636656930862,-323.6604852267193,381.4,6063.308433802444,20.3592,200000,246888.21813094144,46888.218130941445,1.2344410906547072
2020-09-04,1,0.604482271788252,-323.6604852267193,385.26,6063.308433802444,20.9712,200000,251848.29236540367,51848.29236540367,1.2592414618270182
2020-09-05,0,-1.1624155351395056,0.0,335.01,0.0,19.4698,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-06,-2,-2.9419803928867148,0.0,352.8,0.0,23.142,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-07,-2,-1.9729984747317524,0.0,353.59,0.0,22.4426,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-08,-2,-2.5166806548905516,0.0,337.39,0.0,23.2837,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-09,-2,-2.15835026552632,0.0,350.85,0.0,24.4716,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-10,-2,-1.4886599416131818,0.0,367.93,0.0,24.5489,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-11,-2,-1.4822137968903917,0.0,373.63,0.0,25.399,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-12,-2,-1.8671968220266715,0.0,387.78,0.0,28.505,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-13,-2,-2.3430105879072993,0.0,366.42,0.0,31.1656,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-14,-2,-1.8632961779271937,0.0,377.12,0.0,31.2523,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-15,-1,-1.1264036926521321,325.86155406017946,364.06,-4374.685445187862,27.1181,200000,237266.31474229787,37266.314742297865,1.1863315737114895
2020-09-16,-1,-1.150222823162761,325.86155406017946,365.11,-4374.685445187862,27.8695,200000,240895.60801757523,40895.60801757523,1.204478040087876
2020-09-17,-1,-0.5527512879213837,325.86155406017946,389.36,-4374.685445187862,27.095,200000,245409.5568262366,45409.5568262366,1.227047784131183
2020-09-18,-1,-0.6748755388334599,325.86155406017946,384.39,-4374.685445187862,27.629,200000,246126.1069302878,46126.10693028779,1.230630534651439
2020-09-19,-1,-0.49842900195733864,325.86155406017946,385.25,-4374.685445187862,27.2035,200000,244544.91920985212,44544.919209852116,1.2227245960492605
2020-09-20,-1,-0.45105333640810286,325.86155406017946,371.04,-4374.685445187862,26.316,200000,236031.89319405274,36031.89319405274,1.1801594659702637
2020-09-21,0,-0.06331920821895604,0.0,340.36,0.0,23.1232,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-22,0,-0.1990357119744404,0.0,344.21,0.0,24.0468,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-23,0,-0.2579191877449681,0.0,320.72,0.0,22.8331,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-24,0,-0.021142287575162504,0.0,348.97,0.0,24.5745,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-25,0,0.18267079685884943,0.0,351.92,0.0,24.6924,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-26,0,-0.5237825332287656,0.0,353.92,0.0,26.1998,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-27,0,-0.32254592418865846,0.0,357.49,0.0,26.251,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-28,0,-0.8432622889131665,0.0,353.96,0.0,26.9855,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-29,-2,-1.455263052945068,0.0,359.79,0.0,28.8946,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-09-30,-2,-1.4769330730124652,0.0,359.83,0.0,29.2656,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-01,0,-0.7639749229683268,0.0,352.85,0.0,27.4673,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-02,0,-0.9256201393161284,0.0,345.6,0.0,27.3369,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-03,-2,-1.4584876639278126,0.0,345.95,0.0,28.1867,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-04,-2,-1.6138600690780063,0.0,352.37,0.0,28.9668,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-05,-2,-1.2526482070333258,0.0,353.62,0.0,28.6158,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-06,-2,-1.2144159679902442,0.0,340.75,0.0,27.6812,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-07,-1,-1.0728088588672116,333.03004082285725,341.58,-4108.242072686388,27.6898,200000,227512.80268854313,27512.80268854313,1.1375640134427156
2020-10-08,-1,-0.6462068036180296,333.03004082285725,350.95,-4108.242072686388,27.7424,200000,230849.3877040766,30849.387704076595,1.154246938520383
2020-10-09,-1,-0.35534966122820755,333.03004082285725,365.02,-4108.242072686388,28.4076,200000,238267.92300520517,38267.92300520517,1.1913396150260258
2020-10-10,0,-0.08680088459197521,0.0,370.52,0.0,28.4414,200000,220962.66804896074,20962.66804896074,1.1048133402448037
2020-10-11,0,0.13293780085191761,0.0,374.16,0.0,28.5271,200000,220962.66804896074,20962.66804896074,1.1048133402448037
2020-10-12,0,-0.48379880630306354,0.0,386.51,0.0,30.6503,200000,220962.66804896074,20962.66804896074,1.1048133402448037
2020-10-13,0,-0.7212860868807572,0.0,381.04,0.0,30.7256,200000,220962.66804896074,20962.66804896074,1.1048133402448037
2020-10-14,0,-0.8665950162892424,0.0,378.69,0.0,30.838,200000,220962.66804896074,20962.66804896074,1.1048133402448037
2020-10-15,-2,-1.3327967049927496,0.0,377.64,0.0,31.3256,200000,220962.66804896074,20962.66804896074,1.1048133402448037
2020-10-16,-1,-1.0254414042819437,302.2745116948847,365.5,-3676.38774722412,30.0516,200000,220962.66804896074,20962.66804896074,1.1048133402448037
2020-10-17,-1,-0.9838711580653032,302.2745116948847,368.32,-3676.38774722412,30.2414,200000,222512.86056636344,22512.860566363437,1.1125643028318173
2020-10-18,-1,-0.44617959952348424,302.2745116948847,378.11,-3676.38774722412,30.6593,200000,227008.49047542133,27008.490475421335,1.1350424523771068
2020-10-19,0,0.6640044480987527,0.0,379.3,0.0,29.9107,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-20,0,0.9142434412121784,0.0,368.52,0.0,28.8227,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-21,2,1.847406061873381,0.0,390.38,0.0,29.7329,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-22,2,2.3834945383039203,0.0,413.98,0.0,30.6396,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-23,2,1.7183306953632944,0.0,409.11,0.0,30.6377,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-24,2,1.6804880331864553,0.0,412.14,0.0,30.6639,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-25,2,1.5366754972554362,0.0,405.86,0.0,30.128,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-26,0,-0.22968133690876374,0.0,392.52,0.0,31.0467,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-27,0,0.08760125103351603,0.0,403.45,0.0,31.4826,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-28,0,0.03581771674506304,0.0,388.23,0.0,30.3338,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-29,0,0.37521158730769133,0.0,387.13,0.0,29.8702,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-30,2,1.2880112435084228,0.0,382.49,0.0,28.4909,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-10-31,2,1.4441531676147468,0.0,386.46,0.0,28.5058,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-01,2,1.818569992805605,0.0,396.67,0.0,28.5318,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-02,2,1.417544743145383,0.0,383.02,0.0,27.7983,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-03,2,2.139468662924237,0.0,387.88,0.0,26.8638,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-04,2,2.390494431313643,0.0,402.49,0.0,26.96,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-05,2,2.162266955958635,0.0,416.69,0.0,27.6875,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-06,2,2.427909873171549,0.0,455.91,0.0,29.0435,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-07,2,2.0468346035598772,0.0,435.21,0.0,27.7651,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-08,2,2.005544819818203,0.0,454.3,0.0,28.4101,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-09,2,1.616621334485369,0.0,444.32,0.0,28.0941,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-10,2,1.5363947880746807,0.0,450.34,0.0,28.2188,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-11,2,1.743070546926319,0.0,463.09,0.0,28.016,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-12,2,1.6369746807416388,0.0,462.39,0.0,27.6874,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-13,2,1.5634718000203907,0.0,476.43,0.0,28.1974,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-14,1,1.1596418906462,-234.62569892380773,460.89,3871.549576529164,27.9311,200000,216273.27675398748,16273.276753987477,1.0813663837699374
2020-11-15,1,0.8617416043121098,-234.62569892380773,448.08,3871.549576529164,27.6786,200000,212290.15528269988,12290.155282699881,1.0614507764134995
2020-11-16,1,0.9809028497836907,-234.62569892380773,460.55,3871.549576529164,27.9451,200000,216247.70571042478,16247.70571042478,1.081238528552124
2020-11-17,1,1.1918094080701271,-234.62569892380773,482.15,3871.549576529164,28.5552,200000,223677.65320381947,23677.65320381947,1.1183882660190974
2020-11-18,2,1.2250540423650187,0.0,478.41,0.0,28.0931,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-19,0,0.9151169427875471,0.0,471.25,0.0,28.1387,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-20,2,1.5839257609862838,0.0,510.12,0.0,28.9715,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-21,2,1.8687825245027205,0.0,552.35,0.0,30.5161,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-22,2,2.194442066448772,0.0,560.03,0.0,30.0226,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-23,2,2.574255222471242,0.0,608.58,0.0,30.995,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-24,0,0.9233516499463372,0.0,604.97,0.0,33.9407,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-25,1,1.1576838296422256,-192.93830374691385,569.5,3511.01807568125,31.2953,200000,219756.72796773486,19756.727967734856,1.0987836398386743
2020-11-26,2,1.2250033161551455,0.0,519.83,0.0,28.2356,200000,220916.1444267876,20916.144426787592,1.1045807221339379
2020-11-27,0,0.9569574703680996,0.0,518.68,0.0,28.4606,200000,220916.1444267876,20916.144426787592,1.1045807221339379
2020-11-28,1,1.0389082401749,-205.4957438111955,537.52,3785.8445539711206,29.1766,200000,220916.1444267876,20916.144426787592,1.1045807221339379
2020-11-29,2,1.5565749233643256,0.0,576.3,0.0,30.1045,200000,225372.38421015593,25372.384210155928,1.1268619210507795
2020-11-30,2,1.7489796048652162,0.0,616.66,0.0,31.4935,200000,225372.38421015593,25372.384210155928,1.1268619210507795
2020-12-01,2,1.3971540026153255,0.0,585.26,0.0,30.1996,200000,225372.38421015593,25372.384210155928,1.1268619210507795
2020-12-02,2,1.500568339439516,0.0,596.89,0.0,30.2875,200000,225372.38421015593,25372.384210155928,1.1268619210507795
2020-12-03,2,1.585325952851364,0.0,615.85,0.0,30.7065,200000,225372.38421015593,25372.384210155928,1.1268619210507795
2020-12-04,1,1.0590102902424887,-198.65699193476829,567.24,3882.638040218928,29.0231,200000,225372.38421015593,25372.384210155928,1.1268619210507795
2020-12-05,2,1.3966039244183015,0.0,596.8,0.0,29.728,200000,228507.81333719735,28507.813337197353,1.1425390666859867
2020-12-06,2,1.5373204150437623,0.0,601.54,0.0,29.5026,200000,228507.81333719735,28507.813337197353,1.1425390666859867
2020-12-07,2,1.2026927324886598,0.0,591.28,0.0,29.37,200000,228507.81333719735,28507.813337197353,1.1425390666859867
2020-12-08,1,1.045940303976326,-205.8851527527276,554.94,4129.087174738392,27.6705,200000,228507.81333719735,28507.813337197353,1.1425390666859867
2020-12-09,2,1.3049147272712,0.0,573.09,0.0,28.1452,200000,230284.55117781105,30284.551177811052,1.1514227558890553
2020-12-10,1,1.0288737905751824,-205.98271094099272,558.99,4157.87161873228,27.6926,200000,230284.55117781105,30284.551177811052,1.1514227558890553
2020-12-11,1,0.6326812527329251,-205.98271094099272,544.43,4157.87161873228,27.3419,200000,225827.2773298208,25827.27732982079,1.129136386649104
2020-12-12,1,0.8595262182927983,-205.98271094099272,568.04,4157.87161873228,28.1603,200000,234093.3312679081,34093.3312679081,1.1704666563395405
2020-12-13,1,0.908140602522951,-205.98271094099272,590.7,4157.87161873228,29.1571,200000,242905.46592738334,42905.46592738334,1.2145273296369168
2020-12-14,0,-0.08914196719776661,0.0,586.29,0.0,30.0338,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-15,0,0.41749754506158177,0.0,588.64,0.0,29.5053,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-16,2,1.646835891682927,0.0,637.18,0.0,30.5577,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-17,2,2.163091488947385,0.0,642.7,0.0,30.2255,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-18,2,1.863816251353631,0.0,653.85,0.0,30.9882,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-19,0,-0.713740367331027,0.0,658.03,0.0,33.3167,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-20,-2,-2.4423183468402643,0.0,638.18,0.0,34.3148,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-21,-2,-1.716737305896385,0.0,607.58,0.0,32.05,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-22,-2,-1.5144022729085955,0.0,636.45,0.0,33.5151,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-23,-2,-1.6071181939446477,0.0,585.56,0.0,31.1843,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-24,-2,-1.394382657857073,0.0,612.31,0.0,32.4895,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-25,-2,-1.219400911705321,0.0,626.82,0.0,33.1996,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-26,-1,-1.0223408322062808,177.40765417350974,637.44,-3362.0644211535246,33.6361,200000,226173.47015272413,26173.470152724127,1.1308673507636207
2020-12-27,0,0.6875086506183107,0.0,685.11,0.0,33.674,200000,217843.86951983464,17843.86951983464,1.0892193475991732
2020-12-28,0,0.6311623927068325,0.0,730.41,0.0,35.951,200000,217843.86951983464,17843.86951983464,1.0892193475991732
2020-12-29,-1,-1.1662873996540206,148.8004573222914,732.0,-2788.1017531533844,39.0667,200000,217843.86951983464,17843.86951983464,1.0892193475991732
2020-12-30,0,0.02216478513630939,0.0,752.17,0.0,38.1558,200000,212302.8824086966,12302.882408696605,1.061514412043483
2020-12-31,0,0.03296673740504999,0.0,736.42,0.0,37.3588,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-01,0,-0.4168408419335322,0.0,728.91,0.0,37.7762,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-02,0,0.746010473889356,0.0,774.56,0.0,38.2331,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-03,2,3.1405625326227424,0.0,978.28,0.0,41.2575,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-04,2,2.9975820386850596,0.0,1041.43,0.0,41.1333,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-05,2,2.6634683933211587,0.0,1099.56,0.0,41.8219,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-06,2,2.727938336253085,0.0,1208.42,0.0,42.2417,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-07,2,2.112318968918165,0.0,1224.87,0.0,43.5728,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-08,2,1.9353780401844556,0.0,1216.93,0.0,42.356,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-09,2,1.7555027763293842,0.0,1276.0,0.0,43.8479,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-10,2,1.6359552903408476,0.0,1254.25,0.0,42.4031,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-11,2,1.2365971627592185,0.0,1087.01,0.0,38.1674,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-12,0,0.905535799020124,0.0,1050.16,0.0,38.2541,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-13,0,0.9695105358480666,0.0,1129.89,0.0,40.1114,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-14,1,1.1396259065262464,-86.18846819988983,1231.62,2535.1232486476333,41.8723,200000,212302.8824086966,12302.882408696605,1.061514412043483
2021-01-15,1,0.860253273164269,-86.18846819988983,1168.53,2535.1232486476333,40.8668,200000,204316.18552345037,4316.185523450375,1.0215809276172518
2021-01-16,1,0.7459671014783187,-86.18846819988983,1227.83,2535.1232486476333,43.142,200000,215195.07410302694,15195.074103026942,1.0759753705151347
2021-01-17,1,0.2900054556827734,-86.18846819988983,1232.45,2535.1232486476333,45.8675,200000,222502.74324029955,22502.743240299547,1.1125137162014977
2021-01-18,1,0.43878061939661867,-86.18846819988983,1258.45,2535.1232486476333,45.3412,200000,223409.40804773342,23409.40804773342,1.1170470402386672
2021-01-19,2,1.5250495077982107,0.0,1365.36,0.0,42.5241,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-20,2,1.4976566322529645,0.0,1376.99,0.0,42.6069,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-21,0,0.3213496095520744,0.0,1110.96,0.0,38.6343,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-22,0,0.877124415838918,0.0,1232.62,0.0,40.8936,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-23,0,0.8489076065723129,0.0,1233.6,0.0,40.9109,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-24,2,2.3430955359159267,0.0,1392.51,0.0,41.8263,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-25,2,1.2296098046526596,0.0,1317.88,0.0,41.8347,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-26,2,1.646657318373049,0.0,1365.97,0.0,41.8396,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-27,0,0.33535508676907916,0.0,1239.03,0.0,40.8826,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-28,0,0.7823860612844356,0.0,1329.69,0.0,42.5254,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-29,1,1.1538258376624915,-80.52821124040643,1379.5,2591.7872652604574,42.8618,200000,222177.33481228136,22177.334812281362,1.1108866740614067
2021-01-30,1,0.38390553740069555,-80.52821124040643,1378.05,2591.7872652604574,44.7849,200000,227044.83499580517,27044.83499580517,1.135224174979026
2021-01-31,0,-0.25354214962786203,0.0,1312.55,0.0,44.3292,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-01,-2,-1.718264929087666,0.0,1374.17,0.0,51.4781,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-02,0,-0.25392083961032785,0.0,1511.87,0.0,51.0071,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-03,0,0.8688882744774536,0.0,1664.49,0.0,52.12,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-04,0,-0.8912850130556167,0.0,1595.67,0.0,55.9599,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-05,-2,-2.1397969244602653,0.0,1719.19,0.0,67.7005,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-06,-2,-2.626151124241583,0.0,1676.35,0.0,72.8356,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-07,-2,-2.074154095358346,0.0,1611.62,0.0,68.3542,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-08,-2,-2.161252727289119,0.0,1750.15,0.0,79.8374,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-09,-2,-2.761528234811924,0.0,1769.13,0.0,107.3469,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-10,-2,-2.5947797011849385,0.0,1740.78,0.0,128.9711,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-11,-2,-2.022501928837367,0.0,1785.62,0.0,124.085,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-12,-2,-1.8484643735204058,0.0,1840.26,0.0,136.6139,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-13,-2,-1.6095940732439895,0.0,1814.96,0.0,133.3496,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-14,-2,-1.4711859558902454,0.0,1800.42,0.0,135.8623,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-15,-2,-1.2766422003595757,0.0,1779.25,0.0,130.303,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-16,-1,-1.147086641984017,59.75981415066666,1781.99,-818.0130371734134,130.183,200000,212982.78243669294,12982.782436692942,1.0649139121834648
2021-02-17,-2,-1.3308233178342295,0.0,1849.88,0.0,165.3233,200000,237670.91218418907,37670.912184189074,1.1883545609209454
2021-02-18,-2,-1.3595990232266122,0.0,1939.61,0.0,195.6,200000,237670.91218418907,37670.912184189074,1.1883545609209454
2021-02-19,-2,-1.6815851319648165,0.0,1955.0,0.0,333.111,200000,237670.91218418907,37670.912184189074,1.1883545609209454
2021-02-20,-2,-1.3270902780622358,0.0,1913.0,0.0,253.0,200000,237670.91218418907,37670.912184189074,1.1883545609209454
2021-02-21,-2,-1.3108616766512862,0.0,1933.53,0.0,295.2597,200000,237670.91218418907,37670.912184189074,1.1883545609209454
2021-02-22,-1,-1.1968288251802741,66.85238137923162,1777.58,-444.22028431370137,267.5147,200000,237670.91218418907,37670.912184189074,1.1883545609209454
2021-02-23,-1,-1.1255775891095212,66.85238137923162,1577.89,-444.22028431370137,231.3646,200000,208262.55244660156,8262.552446601563,1.0413127622330078
2021-02-24,-1,-1.1345444881297158,66.85238137923162,1623.39,-444.22028431370137,254.5056,200000,221584.03739865997,21584.037398659973,1.1079201869933
2021-02-25,-1,-1.0802964221438878,66.85238137923162,1481.75,-444.22028431370137,234.9146,200000,203412.3465101159,3412.3465101158945,1.0170617325505795
2021-02-26,-1,-0.974358055470178,66.85238137923162,1444.59,-444.22028431370137,221.717,200000,195065.47039380512,-4934.529606194876,0.9753273519690256
2021-02-27,-1,-0.951496427229728,66.85238137923162,1458.13,-444.22028431370137,225.3853,200000,197600.18490662787,-2399.8150933721336,0.9880009245331394
2021-02-28,-1,-0.8721995942271812,66.85238137923162,1419.18,-444.22028431370137,210.2138,200000,188256.79660844148,-11743.20339155852,0.9412839830422074
2021-03-01,-1,-0.9585436854597904,66.85238137923162,1569.86,-444.22028431370137,254.9637,200000,218208.9267356738,18208.9267356738,1.091044633678369
2021-03-02,-1,-0.8554204010172489,66.85238137923162,1486.78,-444.22028431370137,239.6841,200000,205867.32263448762,5867.322634487617,1.0293366131724382
2021-03-03,-1,-0.6856292819357594,66.85238137923162,1567.69,-444.22028431370137,240.5701,200000,211669.9279837832,11669.927983783185,1.0583496399189158
2021-03-04,-1,-0.5512521110190758,66.85238137923162,1539.23,-444.22028431370137,229.6369,200000,204910.5599972717,4910.559997271688,1.0245527999863584
2021-03-05,-1,-0.44959702000039775,66.85238137923162,1528.31,-444.22028431370137,225.4714,200000,202330.13239830174,2330.1323983017355,1.0116506619915087
2021-03-06,0,-0.16916172513253191,0.0,1650.35,0.0,226.3814,200000,227904.29444630793,27904.294446307933,1.1395214722315397
2021-03-07,0,-0.09465487148835859,0.0,1726.16,0.0,240.11,200000,227904.29444630793,27904.294446307933,1.1395214722315397
