date,statusList,zscore,CELRUSDT_position,CELRUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-02-26,-1,-1.1706381070143075,4695020.409896738,0.0174,-167886.05658077114,0.4866,200000,163386.71026440646,-36613.28973559354,0.8169335513220323
2021-02-27,0,-0.1505169736378561,0.0,0.02175,0.0,0.4879,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-02-28,0,-0.07033265574428965,0.0,0.02342,0.0,0.5186,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-01,0,-0.09874472189955731,0.0,0.02334,0.0,0.5286,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-02,0,0.04612189890763012,0.0,0.02249,0.0,0.4999,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-03,0,0.3899011787442323,0.0,0.02477,0.0,0.5203,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-04,0,0.25368474660529494,0.0,0.02562,0.0,0.5541,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-05,0,-0.28495106272486403,0.0,0.02889,0.0,0.6913,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-06,0,-0.7776554004671787,0.0,0.02892,0.0,0.7626,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-07,-1,-1.117853743753615,2556814.702766262,0.028,-90759.14259312289,0.7888,200000,143181.62335491067,-56818.37664508933,0.7159081167745533
2021-03-08,-1,-0.3197695042181476,2556814.702766262,0.03044,-90759.14259312289,0.7665,200000,147396.32234983367,-52603.677650166326,0.7369816117491683
2021-03-09,0,0.3872111357258909,0.0,0.03332,0.0,0.7679,200000,127682.50305599789,-72317.49694400211,0.6384125152799894
2021-03-10,0,0.23599603038486427,0.0,0.0322,0.0,0.763,200000,127682.50305599789,-72317.49694400211,0.6384125152799894
2021-03-11,1,1.0774371068014137,-1840866.5377162325,0.03468,85612.51378302125,0.7457,200000,127682.50305599789,-72317.49694400211,0.6384125152799894
2021-03-12,2,2.5590838939026033,0.0,0.04197,0.0,0.742,200000,141419.1864169464,-58580.81358305359,0.7070959320847321
2021-03-13,2,2.5066832120281326,0.0,0.04653,0.0,0.7699,200000,141419.1864169464,-58580.81358305359,0.7070959320847321
2021-03-14,2,2.784325552623104,0.0,0.05433,0.0,0.7764,200000,141419.1864169464,-58580.81358305359,0.7070959320847321
2021-03-15,2,2.7850237291135547,0.0,0.05877,0.0,0.7364,200000,141419.1864169464,-58580.81358305359,0.7070959320847321
2021-03-16,2,2.0090431350368685,0.0,0.05398,0.0,0.722,200000,141419.1864169464,-58580.81358305359,0.7070959320847321
2021-03-17,1,1.1878104739772897,-1394666.532711503,0.0507,91699.64104327999,0.7711,200000,141419.1864169464,-58580.81358305359,0.7070959320847321
2021-03-18,1,1.078627230721091,-1394666.532711503,0.0503,91699.64104327999,0.7644,200000,140246.93220887182,-59753.06779112818,0.7012346610443592
2021-03-19,1,1.088678440192699,-1394666.532711503,0.05486,91699.64104327999,0.8133,200000,151090.72404505266,-48909.27595494734,0.7554536202252633
2021-03-20,2,1.6597265764057973,0.0,0.0598,0.0,0.7615,200000,154990.96841863656,-45009.03158136344,0.7749548420931829
2021-03-21,2,2.2599729471524785,0.0,0.07533,0.0,0.7915,200000,154990.96841863656,-45009.03158136344,0.7749548420931829
2021-03-22,2,1.9765691693920058,0.0,0.07739,0.0,0.7997,200000,154990.96841863656,-45009.03158136344,0.7749548420931829
2021-03-23,2,1.3661644695548605,0.0,0.07573,0.0,0.856,200000,154990.96841863656,-45009.03158136344,0.7749548420931829
2021-03-24,2,1.6458139674034387,0.0,0.07258,0.0,0.7352,200000,154990.96841863656,-45009.03158136344,0.7749548420931829
2021-03-25,2,1.4334798032831224,0.0,0.06771,0.0,0.6915,200000,154990.96841863656,-45009.03158136344,0.7749548420931829
2021-03-26,1,1.0877867368656005,-1111205.6812348478,0.06974,103079.92046996312,0.7518,200000,154990.96841863656,-45009.03158136344,0.7749548420931829
2021-03-27,2,1.4473475563615914,0.0,0.09207,0.0,0.8921,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-03-28,2,1.2265216338019247,0.0,0.08853,0.0,0.8781,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-03-29,0,0.7502738495127496,0.0,0.08696,0.0,0.937,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-03-30,0,0.5984032293840851,0.0,0.09202,0.0,1.0083,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-03-31,0,-0.09952117793369225,0.0,0.08345,0.0,1.0245,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-01,0,-0.16805737504489887,0.0,0.0794,0.0,0.969,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-02,0,-0.8715654218323163,0.0,0.07996,0.0,1.0801,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-03,-2,-1.3464534936076125,0.0,0.0752,0.0,1.1088,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-04,-2,-1.5498072455615777,0.0,0.07657,0.0,1.214,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-05,-2,-1.387794629181826,0.0,0.07465,0.0,1.1686,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-06,-2,-1.440488990190406,0.0,0.0689,0.0,1.0994,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-07,-2,-1.311623166676061,0.0,0.06177,0.0,0.9606,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-08,-1,-1.1552591806616423,1149645.9354656853,0.07191,-76370.47502941101,1.0825,200000,165342.07843867486,-34657.92156132514,0.8267103921933743
2021-04-09,-2,-1.6081414063057453,0.0,0.0676,0.0,1.1855,200000,178163.21134856134,-21836.788651438663,0.8908160567428067
2021-04-10,-2,-1.6266686482923616,0.0,0.06543,0.0,1.2324,200000,178163.21134856134,-21836.788651438663,0.8908160567428067
2021-04-11,-2,-1.4847987184710232,0.0,0.0635,0.0,1.2135,200000,178163.21134856134,-21836.788651438663,0.8908160567428067
2021-04-12,-2,-1.2912065456752182,0.0,0.06171,0.0,1.1638,200000,178163.21134856134,-21836.788651438663,0.8908160567428067
2021-04-13,-1,-1.1853934573028118,1453681.554736956,0.06128,-76695.31267695279,1.1615,200000,178163.21134856134,-21836.788651438663,0.8908160567428067
2021-04-14,-1,-0.4871791439269543,1453681.554736956,0.07307,-76695.31267695279,1.1461,200000,194121.00906368496,-5878.990936315036,0.9706050453184248
2021-04-15,-1,-0.6968832417853881,1453681.554736956,0.07392,-76695.31267695279,1.2549,200000,203701.08840446384,3701.088404463837,1.0185054420223192
2021-04-16,-1,-1.1587524486551994,1453681.554736956,0.06835,-76695.31267695279,1.3563,200000,203380.986850022,3380.986850021989,1.01690493425011
2021-04-17,-1,-0.8977299894627837,1453681.554736956,0.06977,-76695.31267695279,1.3005,200000,201165.61621037452,1165.6162103745155,1.0058280810518725
2021-04-18,-2,-1.3771799609704907,0.0,0.06052,0.0,1.2961,200000,189591.19841647928,-10408.801583520719,0.9479559920823964
2021-04-19,-2,-1.305632683671605,0.0,0.05361,0.0,1.131,200000,189591.19841647928,-10408.801583520719,0.9479559920823964
2021-04-20,0,-0.9488930878358375,0.0,0.0556,0.0,1.1021,200000,189591.19841647928,-10408.801583520719,0.9479559920823964
2021-04-21,-1,-1.069232451442965,1829677.653121784,0.05181,-90169.88415127904,1.0513,200000,189591.19841647928,-10408.801583520719,0.9479559920823964
2021-04-22,0,0.4931110009668541,0.0,0.0508,0.0,0.8442,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-23,0,0.6828512006978223,0.0,0.04839,0.0,0.7958,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-24,0,0.303061732664223,0.0,0.04273,0.0,0.7353,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-25,0,0.28459364065239895,0.0,0.0434,0.0,0.7533,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-26,2,1.7732118301037567,0.0,0.05946,0.0,0.8849,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-27,2,2.080987579859963,0.0,0.06797,0.0,0.9627,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-28,2,1.6185236718940432,0.0,0.06295,0.0,0.9299,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-29,1,1.1479637172786834,-1424278.5642077692,0.06065,92814.54273041927,0.9307,200000,172764.98983840243,-27235.010161597573,0.8638249491920121
2021-04-30,1,1.0728135292041845,-1424278.5642077692,0.06589,92814.54273041927,1.0069,200000,187300.6776709091,-12699.322329090908,0.9365033883545455
2021-05-01,2,1.7173752782855984,0.0,0.07209,0.0,0.9994,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-02,2,1.3306472913613039,0.0,0.07056,0.0,1.003,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-03,0,0.8844854343504918,0.0,0.06767,0.0,1.0033,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-04,0,0.8197613890898469,0.0,0.05819,0.0,0.8662,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-05,0,0.25228102420929394,0.0,0.06199,0.0,0.9898,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-06,0,-0.9507043548481297,0.0,0.05798,0.0,1.0975,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-07,0,-0.7327800701590297,0.0,0.0579,0.0,1.0584,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-08,0,-0.8414291968190258,0.0,0.05669,0.0,1.0369,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-09,-1,-1.0737405893547458,1644305.8283290681,0.05555,-88354.79663733771,1.0338,200000,182682.37752735947,-17317.622472640534,0.9134118876367974
2021-05-10,-2,-1.2656907858944186,0.0,0.04735,0.0,0.8988,200000,184237.78777361725,-15762.212226382748,0.9211889388680863
2021-05-11,-2,-1.404229551406597,0.0,0.05076,0.0,0.9724,200000,184237.78777361725,-15762.212226382748,0.9211889388680863
2021-05-12,-2,-1.2686920203654872,0.0,0.04163,0.0,0.7956,200000,184237.78777361725,-15762.212226382748,0.9211889388680863
2021-05-13,-1,-1.1454160638499766,2177751.628529755,0.0423,-114263.07850013474,0.8062,200000,184237.78777361725,-15762.212226382748,0.9211889388680863
2021-05-14,-1,-0.3773382571659585,2177751.628529755,0.04888,-114263.07850013474,0.8414,200000,202589.4538525478,2589.4538525477983,1.012947269262739
2021-05-15,0,1.4522015279926899,0.0,0.05697,0.0,0.7817,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-16,0,0.7582806081206415,0.0,0.05263,0.0,0.7794,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-17,0,0.8319960316313253,0.0,0.04721,0.0,0.6959,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-18,2,2.943867290084317,0.0,0.06791,0.0,0.7277,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-19,2,2.549971014979751,0.0,0.0502,0.0,0.5153,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-20,-2,-2.5784935347180196,0.0,0.04892,0.0,2.4318,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-21,-2,-1.7841515160908312,0.0,0.03814,0.0,1.3506,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-22,-1,-1.0681144770363593,2150326.898156393,0.03476,-83748.30585985011,0.8925,200000,149490.72595983243,-50509.27404016757,0.7474536297991621
2021-05-23,-1,-1.1424287265113031,2150326.898156393,0.02663,-83748.30585985011,0.7534,200000,120359.17893271582,-79640.82106728418,0.6017958946635791
2021-05-24,-1,-0.8176289565026169,2150326.898156393,0.03666,-83748.30585985011,0.9185,200000,155753.80301868566,-44246.19698131434,0.7787690150934283
2021-05-25,-1,-0.986577948856326,2150326.898156393,0.0364,-83748.30585985011,1.0436,200000,165671.63108823227,-34328.36891176773,0.8283581554411614
2021-05-26,-1,-0.636927940031525,2150326.898156393,0.04797,-83748.30585985011,1.1722,200000,201320.94543347845,1320.9454334784532,1.0066047271673924
2021-05-27,0,-0.10738249522442633,0.0,0.05445,0.0,1.065,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-05-28,0,-0.6326207373347215,0.0,0.0467,0.0,1.1689,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-05-29,0,-0.515499965986456,0.0,0.04346,0.0,1.0449,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-05-30,0,-0.42313756797129587,0.0,0.0444,0.0,1.0348,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-05-31,0,-0.3673913755258683,0.0,0.04622,0.0,1.0609,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-01,0,-0.3600709597791471,0.0,0.04387,0.0,1.0147,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-02,0,-0.4100147005855856,0.0,0.0438,0.0,1.0517,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-03,0,-0.2549398644470917,0.0,0.04846,0.0,1.0986,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-04,0,-0.2562825053410946,0.0,0.04314,0.0,1.0087,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-05,0,-0.1903859217755711,0.0,0.04112,0.0,0.9579,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-06,0,-0.29918677530688126,0.0,0.04114,0.0,1.0378,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-07,0,-0.1925395039227612,0.0,0.03709,0.0,0.935,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-08,0,-0.09390513331469733,0.0,0.03589,0.0,0.9221,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-09,0,-0.10866580946391126,0.0,0.0394,0.0,0.9842,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-10,0,-0.9216846987601629,0.0,0.03544,0.0,0.9379,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-11,0,-0.330428138849517,0.0,0.03423,0.0,0.8579,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-12,0,0.10181393742638567,0.0,0.03268,0.0,0.784,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-13,0,-0.3167092521340331,0.0,0.03505,0.0,0.8681,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-14,0,0.08613121795934989,0.0,0.03741,0.0,0.8912,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-15,0,0.5468122761303509,0.0,0.03757,0.0,0.8658,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-16,2,2.5870735079511165,0.0,0.03875,0.0,0.8172,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-17,2,1.4437148656548802,0.0,0.03733,0.0,0.8242,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-18,2,1.534317664928033,0.0,0.03503,0.0,0.7619,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-19,2,1.7988087795744732,0.0,0.03531,0.0,0.7464,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-20,2,2.0447155467289098,0.0,0.03531,0.0,0.7205,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-21,2,2.601428683954585,0.0,0.0268,0.0,0.5021,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-22,2,2.0432568191198857,0.0,0.0248,0.0,0.4694,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-23,2,2.345601522709066,0.0,0.02901,0.0,0.5098,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-24,0,0.9421349706963252,0.0,0.02866,0.0,0.5747,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-25,0,0.8620034112137676,0.0,0.02563,0.0,0.514,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-26,0,-0.046228255501895466,0.0,0.02503,0.0,0.5552,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-27,0,0.23753081266142026,0.0,0.02646,0.0,0.5636,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-28,0,-0.27154887116227755,0.0,0.02673,0.0,0.5991,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-29,0,-0.3729431343496725,0.0,0.03028,0.0,0.6821,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-06-30,-2,-2.0672504530937865,0.0,0.02937,0.0,0.8245,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-07-01,-2,-1.7700508958932668,0.0,0.02681,0.0,0.735,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-07-02,-2,-1.5003586823671748,0.0,0.02664,0.0,0.7143,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-07-03,-2,-1.3207535452539607,0.0,0.02826,0.0,0.7438,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-07-04,-1,-1.1943623698775718,2088584.1995183306,0.02911,-80050.93620537012,0.7595,200000,121597.37209595721,-78402.62790404279,0.607986860479786
2021-07-05,-2,-1.7300184251499149,0.0,0.02702,0.0,0.8009,200000,129276.62183185286,-70723.37816814714,0.6463831091592642
2021-07-06,-1,-1.1543462307586156,2210612.5484242965,0.02924,-81041.01167994789,0.7976,200000,129276.62183185286,-70723.37816814714,0.6463831091592642
2021-07-07,-1,-0.849260759630742,2210612.5484242965,0.03168,-81041.01167994789,0.8286,200000,137182.78781208652,-62817.21218791348,0.6859139390604325
2021-07-08,-1,-0.5895142026871807,2210612.5484242965,0.02861,-81041.01167994789,0.7214,200000,121708.61083633354,-78291.38916366646,0.6085430541816677
2021-07-09,-1,-0.6931849395557236,2210612.5484242965,0.0285,-81041.01167994789,0.7407,200000,123029.53498142985,-76970.46501857015,0.6151476749071493
2021-07-10,-1,-0.7084146090636466,2210612.5484242965,0.02813,-81041.01167994789,0.7434,200000,122430.41907004871,-77569.58092995129,0.6121520953502435
2021-07-11,-1,-0.32733594005063626,2210612.5484242965,0.03042,-81041.01167994789,0.7617,200000,128975.77231968341,-71024.22768031659,0.6448788615984171
2021-07-12,-1,-0.5881842128504629,2210612.5484242965,0.02872,-81041.01167994789,0.7601,200000,125088.06536867419,-74911.93463132581,0.6254403268433709
2021-07-13,-2,-1.3729570835266665,0.0,0.02762,0.0,0.8291,200000,135410.60602821858,-64589.39397178142,0.6770530301410929
2021-07-14,0,-0.9078023278755843,0.0,0.02708,0.0,0.767,200000,135410.60602821858,-64589.39397178142,0.6770530301410929
2021-07-15,-1,-1.1026171887071006,2716906.2204698753,0.02492,-93257.99313238195,0.726,200000,135410.60602821858,-64589.39397178142,0.6770530301410929
2021-07-16,-2,-1.909159175475541,0.0,0.02277,0.0,0.753,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-17,-2,-1.2340891875017364,0.0,0.02324,0.0,0.7084,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-18,0,0.0954536569034337,0.0,0.02615,0.0,0.7055,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-19,0,-0.9625646886497228,0.0,0.02228,0.0,0.6591,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-20,0,-0.6369055386782768,0.0,0.02074,0.0,0.6001,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-21,0,-0.2848507887944643,0.0,0.0231,0.0,0.6524,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-22,0,0.5193701844440491,0.0,0.02514,0.0,0.6707,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-23,0,0.4748236892381993,0.0,0.02537,0.0,0.6797,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-24,0,0.3684676913502823,0.0,0.02589,0.0,0.7003,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-25,2,1.2397949830598047,0.0,0.02795,0.0,0.7075,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-26,0,-0.10361218063872386,0.0,0.02686,0.0,0.7453,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-27,0,0.34280318713811225,0.0,0.02808,0.0,0.7566,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-28,0,0.25009200210782184,0.0,0.0278,0.0,0.7575,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-29,0,0.7318746399496134,0.0,0.03011,0.0,0.7966,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-30,0,0.1754945219798971,0.0,0.02988,0.0,0.8208,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-07-31,2,1.7242639693136705,0.0,0.0328,0.0,0.8193,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-01,2,1.4276170119228277,0.0,0.03097,0.0,0.7825,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-02,2,1.4206058754191213,0.0,0.03151,0.0,0.7883,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-03,0,0.825488494869962,0.0,0.02982,0.0,0.7709,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-04,0,0.8586213033026285,0.0,0.03106,0.0,0.7965,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-05,2,2.240584173455032,0.0,0.0342,0.0,0.8006,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-06,2,1.7655663020679346,0.0,0.03501,0.0,0.8346,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-07,2,2.131398488025495,0.0,0.03794,0.0,0.8649,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-08,2,1.4234407376646185,0.0,0.03598,0.0,0.85,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-09,2,2.6111171634038484,0.0,0.04145,0.0,0.8785,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-10,2,2.3488929430064784,0.0,0.04202,0.0,0.8747,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-11,2,2.3204988362956507,0.0,0.04574,0.0,0.9151,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-12,2,1.961811048615435,0.0,0.04343,0.0,0.8683,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-13,2,1.677097246742261,0.0,0.04635,0.0,0.9299,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-14,2,2.1871270446502287,0.0,0.05102,0.0,0.9328,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-15,2,1.5737900762708077,0.0,0.04903,0.0,0.9354,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-16,1,1.0562629319071801,-1569540.6137205584,0.0458,78614.34832502359,0.9144,200000,143769.92021680315,-56230.07978319685,0.7188496010840157
2021-08-17,1,0.6673531730647512,-1569540.6137205584,0.04175,78614.34832502359,0.8641,200000,133458.9790104862,-66541.02098951381,0.6672948950524309
2021-08-18,1,0.7362434146021337,-1569540.6137205584,0.04163,78614.34832502359,0.8471,200000,131934.19021531433,-68065.80978468567,0.6596709510765717
2021-08-19,1,1.0226360636564342,-1569540.6137205584,0.04487,78614.34832502359,0.8775,200000,139409.37799284962,-60590.62200715038,0.6970468899642481
2021-08-20,1,0.8450742569366204,-1569540.6137205584,0.04621,78614.34832502359,0.9117,200000,144201.173127951,-55798.82687204899,0.7210058656397551
2021-08-21,1,0.6559264647079044,-1569540.6137205584,0.04603,78614.34832502359,0.9182,200000,144429.64908159396,-55570.35091840604,0.7221482454079697
2021-08-22,2,1.7237246367126353,0.0,0.05145,0.0,0.9149,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-23,0,0.5862431036876238,0.0,0.04939,0.0,0.9678,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-24,-2,-2.8696232012543033,0.0,0.04391,0.0,1.3197,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-25,-2,-1.5996490313513092,0.0,0.04609,0.0,1.1726,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-26,-2,-1.6498963006862313,0.0,0.04212,0.0,1.0959,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-27,-2,-1.348286151748802,0.0,0.04563,0.0,1.1515,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-28,-2,-1.4330978838566717,0.0,0.04535,0.0,1.1745,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-29,-2,-1.292967192834824,0.0,0.04412,0.0,1.1415,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-30,0,-0.7430084834334061,0.0,0.04568,0.0,1.0925,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-08-31,0,-0.5620273679051259,0.0,0.04812,0.0,1.129,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-01,0,0.6183697359163092,0.0,0.05832,0.0,1.1576,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-02,0,-0.011292354339249104,0.0,0.05353,0.0,1.1622,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-03,0,-0.21098062512576135,0.0,0.05353,0.0,1.2082,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-04,0,-0.6883373820295776,0.0,0.05424,0.0,1.3275,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-05,0,-0.40796561014716975,0.0,0.05783,0.0,1.3703,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-06,0,-0.27369969832928687,0.0,0.05737,0.0,1.3423,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-07,0,-0.6721155050131989,0.0,0.04477,0.0,1.1209,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-08,2,1.3449446801998892,0.0,0.05883,0.0,1.1326,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-09,2,1.7185453336068093,0.0,0.06483,0.0,1.1803,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-10,1,1.0703237284348595,-1350429.358497007,0.0565,68806.25733166281,1.1089,200000,152598.5175101618,-47401.48248983821,0.762992587550809
2021-09-11,2,2.0301010862333313,0.0,0.06478,0.0,1.1309,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-12,2,3.2006194935236367,0.0,0.08624,0.0,1.1385,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-13,2,2.3836643893184846,0.0,0.07966,0.0,1.0848,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-14,2,2.67727703582016,0.0,0.09757,0.0,1.1241,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-15,2,1.877644911139811,0.0,0.0935,0.0,1.1647,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-16,2,2.1411043792567943,0.0,0.104,0.0,1.14,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-17,2,2.182840411140502,0.0,0.11953,0.0,1.1934,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-18,2,1.570875329530089,0.0,0.11271,0.0,1.2201,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-19,1,1.1812187585653684,-795345.2354534869,0.10201,69273.53779765216,1.1712,200000,162266.3349372204,-37733.66506277959,0.811331674686102
2021-09-20,1,1.0843783886419442,-795345.2354534869,0.08876,69273.53779765216,1.0144,200000,140865.91984078987,-59134.080159210134,0.7043295992039493
