date,statusList,zscore,VETUSDT_position,VETUSDT_price,ICXUSDT_position,ICXUSDT_price,init,total_asset,pnl,return
2020-08-03,0,0.13569269954741275,0.0,0.0167,0.0,0.3754,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-04,2,1.3851382196280186,0.0,0.018734,0.0,0.3971,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-05,2,1.7486364780599295,0.0,0.018793,0.0,0.3899,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-06,2,2.328272149968834,0.0,0.019704,0.0,0.3898,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-07,2,1.7101293500329702,0.0,0.018671,0.0,0.3783,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-08,2,2.279104344113372,0.0,0.020815,0.0,0.3963,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-09,2,1.7456300272999545,0.0,0.021929,0.0,0.4258,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-10,0,0.3864857713404668,0.0,0.021422,0.0,0.4545,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-11,0,0.38564747494133284,0.0,0.019966,0.0,0.4217,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-12,0,-0.31356911747790134,0.0,0.020429,0.0,0.4512,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-13,-2,-1.7834774843316363,0.0,0.019598,0.0,0.4877,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-14,-2,-2.1746590269750565,0.0,0.020513,0.0,0.5501,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-15,-2,-1.663310050058181,0.0,0.019575,0.0,0.5104,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-16,-2,-1.7785617130613747,0.0,0.019842,0.0,0.5368,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-17,-1,-1.1527418584810762,4243013.283165871,0.02002,-167776.27084531056,0.5063,200000,169890.25185796147,-30109.74814203853,0.8494512592898074
2020-08-18,-2,-1.2916841787624513,0.0,0.019089,0.0,0.4951,200000,171961.40299112146,-28038.59700887854,0.8598070149556073
2020-08-19,-1,-1.0389590268210878,4814957.803413828,0.017857,-189093.2515846948,0.4547,200000,171961.40299112146,-28038.59700887854,0.8598070149556073
2020-08-20,-2,-1.5258370475733563,0.0,0.019392,0.0,0.5412,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-21,-2,-1.874693589155176,0.0,0.017962,0.0,0.5576,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-22,-2,-2.1141623064667088,0.0,0.018165,0.0,0.6455,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-23,-2,-1.6995925427231797,0.0,0.017889,0.0,0.6133,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-24,-2,-1.4407506645655332,0.0,0.01817,0.0,0.6116,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-25,-2,-1.3449094788066511,0.0,0.016883,0.0,0.5779,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-26,-2,-1.48613177661762,0.0,0.017113,0.0,0.6398,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-27,-2,-1.2735953992433813,0.0,0.015933,0.0,0.5815,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-28,-2,-1.2916185789276853,0.0,0.016317,0.0,0.6149,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-29,-2,-1.2358903535950907,0.0,0.016744,0.0,0.6333,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-30,0,-0.96056388055585,0.0,0.017113,0.0,0.6153,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-08-31,0,-0.6875225976169731,0.0,0.017372,0.0,0.5953,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-01,0,-0.6373512202474421,0.0,0.016989,0.0,0.5838,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-02,0,-0.5411290735907434,0.0,0.015995,0.0,0.5476,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-03,0,-0.6624539238751539,0.0,0.012343,0.0,0.437,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-04,0,-0.01815208974239617,0.0,0.014268,0.0,0.4613,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-05,0,-0.3767182673785209,0.0,0.012101,0.0,0.417,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-06,0,-0.5318238014715407,0.0,0.012354,0.0,0.4401,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-07,0,-0.29154533192259025,0.0,0.012201,0.0,0.4261,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-08,0,0.4437929931208943,0.0,0.012119,0.0,0.4036,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-09,2,1.3362643254866966,0.0,0.012841,0.0,0.4165,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-10,0,-0.10965509629065971,0.0,0.013005,0.0,0.4562,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-11,0,0.6392614329750412,0.0,0.013239,0.0,0.4483,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-12,-1,-1.0274430001203299,6741449.028428247,0.013419,-183868.91161072897,0.492,200000,180927.0090249573,-19072.99097504269,0.9046350451247865
2020-09-13,-2,-1.2898566499621424,0.0,0.01281,0.0,0.4792,200000,182679.02941465282,-17320.970585347182,0.9133951470732641
2020-09-14,-2,-2.113711933208732,0.0,0.012861,0.0,0.5144,200000,182679.02941465282,-17320.970585347182,0.9133951470732641
2020-09-15,-2,-2.041627135687943,0.0,0.012569,0.0,0.5096,200000,182679.02941465282,-17320.970585347182,0.9133951470732641
2020-09-16,-2,-1.5765119785369508,0.0,0.01246,0.0,0.4953,200000,182679.02941465282,-17320.970585347182,0.9133951470732641
2020-09-17,0,0.3087419184474696,0.0,0.013514,0.0,0.4707,200000,182679.02941465282,-17320.970585347182,0.9133951470732641
2020-09-18,1,1.1016565627019703,-6329834.6990524195,0.01443,192131.9198723736,0.4754,200000,182679.02941465282,-17320.970585347182,0.9133951470732641
2020-09-19,2,1.9876894411783268,0.0,0.015265,0.0,0.4672,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-20,2,1.3266085468479505,0.0,0.014476,0.0,0.4585,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-21,0,0.8387397483151342,0.0,0.012605,0.0,0.4115,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-22,0,0.30453813422993825,0.0,0.01234,0.0,0.4187,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-23,0,0.7672684480829323,0.0,0.011381,0.0,0.3715,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-24,0,0.6649530679638899,0.0,0.012385,0.0,0.4079,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-25,0,0.9877443437254515,0.0,0.012909,0.0,0.4131,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-26,0,0.4617474140527749,0.0,0.012851,0.0,0.4261,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-27,0,0.6325918724760307,0.0,0.012741,0.0,0.4155,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-28,1,1.0730641434307697,-7424203.8045951845,0.012765,236393.01961999884,0.4009,200000,189539.92313131507,-10460.076868684933,0.9476996156565753
2020-09-29,1,0.6756810817493316,-7424203.8045951845,0.013169,236393.01961999884,0.4261,200000,198496.40556279547,-1503.5944372045342,0.9924820278139773
2020-09-30,1,1.0868836062077865,-7424203.8045951845,0.013519,236393.01961999884,0.4206,200000,199794.71528649383,-205.28471350617474,0.9989735764324691
2020-10-01,0,-0.03910366869797309,0.0,0.012732,0.0,0.4333,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-02,0,0.17596379151753083,0.0,0.011859,0.0,0.3948,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-03,0,0.1498157237113198,0.0,0.011739,0.0,0.3896,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-04,0,-0.2223945283027375,0.0,0.011657,0.0,0.3942,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-05,0,-0.8266301871848198,0.0,0.011383,0.0,0.3936,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-06,-2,-1.877767422192754,0.0,0.010106,0.0,0.3583,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-07,0,0.012379889958262214,0.0,0.011227,0.0,0.3683,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-08,-1,-1.1890583203927447,8247175.380043383,0.011012,-239625.05352252699,0.379,200000,181635.79057007545,-18364.20942992455,0.9081789528503772
2020-10-09,-2,-1.364211731578829,0.0,0.011455,0.0,0.3982,200000,182583.09290434874,-17416.90709565126,0.9129154645217437
2020-10-10,-1,-1.0398884501066912,8008030.390541611,0.0114,-232234.91847411438,0.3931,200000,182583.09290434874,-17416.90709565126,0.9129154645217437
2020-10-11,-1,-1.0413813034180799,8008030.390541611,0.011436,-232234.91847411438,0.3959,200000,183521.63977013575,-16478.36022986425,0.9176081988506788
2020-10-12,-2,-1.7270210157774974,0.0,0.011377,0.0,0.4075,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-13,-2,-1.47029806065366,0.0,0.011482,0.0,0.4102,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-14,0,-0.9180373029215608,0.0,0.011139,0.0,0.3901,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-15,0,-0.6509613697911031,0.0,0.010963,0.0,0.3808,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-16,0,-0.5751325410147016,0.0,0.010591,0.0,0.3676,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-17,0,-0.5090554695415593,0.0,0.010988,0.0,0.3814,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-18,0,0.8286259219091338,0.0,0.011627,0.0,0.385,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-19,1,1.1533556047533302,-8165648.491986592,0.011396,248945.23866955377,0.3738,200000,186111.4604293584,-13888.539570641587,0.9305573021467921
2020-10-20,2,1.453768562556173,0.0,0.010781,0.0,0.3544,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-21,2,1.318573483868985,0.0,0.011339,0.0,0.3728,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-22,2,2.409958940524656,0.0,0.012155,0.0,0.3817,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-23,2,2.4842254881415675,0.0,0.012218,0.0,0.3749,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-24,2,2.222030498055522,0.0,0.012282,0.0,0.3732,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-25,2,1.2924761417572925,0.0,0.01179,0.0,0.3711,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-26,0,0.9987532138646013,0.0,0.011368,0.0,0.3611,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-27,1,1.1537312127372272,-8175862.983156377,0.01137,260390.93030388802,0.357,200000,185919.12423697603,-14080.87576302397,0.9295956211848801
2020-10-28,1,0.7302549771133822,-8175862.983156377,0.010638,260390.93030388802,0.3399,200000,175481.70762510906,-24518.292374890938,0.8774085381255453
2020-10-29,0,-0.024561315978945727,0.0,0.010186,0.0,0.3376,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-10-30,0,0.751534868682263,0.0,0.01008,0.0,0.32,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-10-31,0,0.4345479817597355,0.0,0.009895,0.0,0.3181,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-01,0,0.3576218092056699,0.0,0.010505,0.0,0.3377,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-02,0,0.46692454644783604,0.0,0.01005,0.0,0.3204,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-03,-2,-1.2483901657153949,0.0,0.00925,0.0,0.3157,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-04,0,-0.7024298505680837,0.0,0.009398,0.0,0.3124,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-05,0,-0.20690294106776208,0.0,0.009721,0.0,0.316,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-06,0,-0.02377531994760012,0.0,0.011196,0.0,0.3604,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-07,0,-0.22508233882759054,0.0,0.010383,0.0,0.3357,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-08,0,0.5693323570448341,0.0,0.011122,0.0,0.3512,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-09,0,0.9588926767943862,0.0,0.011035,0.0,0.3439,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-10,1,1.1641583620584848,-7825713.826850311,0.011583,253340.53453439672,0.3578,200000,181290.4865128143,-18709.5134871857,0.9064524325640715
2020-11-11,0,0.053817729140337035,0.0,0.01134,0.0,0.3613,200000,178502.14618201926,-21497.853817980736,0.8925107309100964
2020-11-12,-2,-2.1446230300794613,0.0,0.010644,0.0,0.365,200000,178502.14618201926,-21497.853817980736,0.8925107309100964
2020-11-13,0,0.5808060490366693,0.0,0.011814,0.0,0.3739,200000,178502.14618201926,-21497.853817980736,0.8925107309100964
2020-11-14,0,0.9533324077572145,0.0,0.011245,0.0,0.3522,200000,178502.14618201926,-21497.853817980736,0.8925107309100964
2020-11-15,2,1.3533054180775257,0.0,0.011039,0.0,0.341,200000,178502.14618201926,-21497.853817980736,0.8925107309100964
2020-11-16,1,1.0447868572322603,-7873242.156934512,0.011336,252907.54630492954,0.3529,200000,178502.14618201926,-21497.853817980736,0.8925107309100964
2020-11-17,2,2.4277750962534665,0.0,0.012346,0.0,0.3631,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-18,2,1.97738866794586,0.0,0.011777,0.0,0.3474,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-19,2,1.317357021965285,0.0,0.011504,0.0,0.3458,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-20,2,1.2174412931864587,0.0,0.012059,0.0,0.362,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-21,2,2.2902172422606872,0.0,0.014426,0.0,0.4062,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-22,2,2.0414392343524166,0.0,0.013905,0.0,0.3886,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-23,2,2.148886176180258,0.0,0.016023,0.0,0.4374,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-24,1,1.036720869447153,-5684260.658718091,0.016174,197205.55961841787,0.4662,200000,183874.46378821283,-16125.53621178717,0.9193723189410642
2020-11-25,1,1.1043126931371765,-5684260.658718091,0.016548,197205.55961841787,0.4722,200000,187183.6106322839,-12816.389367716096,0.9359180531614195
2020-11-26,2,1.520228743233637,0.0,0.014627,0.0,0.4039,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-11-27,2,1.4942385684481707,0.0,0.014487,0.0,0.3966,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-11-28,2,1.7618083186985052,0.0,0.01535,0.0,0.4078,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-11-29,2,1.3669870924521672,0.0,0.015151,0.0,0.4079,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-11-30,0,0.9223142373728909,0.0,0.015972,0.0,0.4394,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-01,0,0.38086142270400114,0.0,0.014737,0.0,0.4179,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-02,2,1.382935545011663,0.0,0.016405,0.0,0.4373,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-03,2,2.0976863701570068,0.0,0.017397,0.0,0.4402,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-04,2,1.7901772712516952,0.0,0.015698,0.0,0.3991,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-05,2,2.3021185490941876,0.0,0.017484,0.0,0.4227,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-06,2,2.0522075621227716,0.0,0.017144,0.0,0.4134,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-07,2,2.2021289839806237,0.0,0.018137,0.0,0.4219,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-08,2,1.671985192748362,0.0,0.016382,0.0,0.3884,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-09,2,1.7801697984314604,0.0,0.016758,0.0,0.3882,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-10,2,1.2815512712840418,0.0,0.015937,0.0,0.3791,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-11,2,1.513252738288825,0.0,0.015587,0.0,0.3601,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-12,2,1.2686752187956023,0.0,0.016497,0.0,0.3838,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-13,1,1.0191401626513998,-5688124.4357438795,0.01647,242013.45765099893,0.3871,200000,187366.81891340337,-12633.181086596625,0.9368340945670168
2020-12-14,1,0.2563456437879412,-5688124.4357438795,0.01637,242013.45765099893,0.4052,200000,191178.45005331206,-8821.549946687941,0.9558922502665603
2020-12-15,1,0.46871193899692704,-5688124.4357438795,0.016501,242013.45765099893,0.4001,200000,190689.3257203744,-9310.674279625586,0.9534466286018721
2020-12-16,0,0.17548921779427187,0.0,0.017274,0.0,0.4251,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-17,0,0.5571872603471877,0.0,0.017092,0.0,0.4087,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-18,0,-0.1625462847597442,0.0,0.017424,0.0,0.4336,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-19,0,-0.2975822233413841,0.0,0.017373,0.0,0.4338,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-20,-2,-1.26156962136532,0.0,0.016325,0.0,0.4277,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-21,-2,-1.2955128345640126,0.0,0.015523,0.0,0.4005,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-22,0,-0.7254906766416072,0.0,0.015854,0.0,0.3964,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-23,-2,-2.059636270296165,0.0,0.013236,0.0,0.3529,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-24,0,-0.9548080220550008,0.0,0.014893,0.0,0.3781,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-25,-2,-2.274548532431134,0.0,0.014598,0.0,0.4034,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-26,0,-0.5582186116389148,0.0,0.016471,0.0,0.4167,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-27,0,0.3325103037338952,0.0,0.016542,0.0,0.4014,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-28,2,1.9736118571825716,0.0,0.020212,0.0,0.4496,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-29,2,1.9048030686639807,0.0,0.021135,0.0,0.4673,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-30,0,0.8032910247885937,0.0,0.0202,0.0,0.4728,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2020-12-31,0,-0.21266312688591246,0.0,0.018754,0.0,0.4665,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-01,0,0.7611695578203469,0.0,0.019052,0.0,0.4497,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-02,2,2.073859286972054,0.0,0.019993,0.0,0.434,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-03,2,3.2155707604516928,0.0,0.026226,0.0,0.4864,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-04,2,1.2924398273679776,0.0,0.024598,0.0,0.523,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-05,2,1.934701034787108,0.0,0.027964,0.0,0.5472,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-06,2,1.374613679571828,0.0,0.030819,0.0,0.6253,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-07,2,1.3488961423821149,0.0,0.028673,0.0,0.574,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-08,0,0.023607039369872112,0.0,0.027299,0.0,0.628,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-09,0,-0.30666460334216944,0.0,0.028812,0.0,0.6849,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-10,0,-0.22556248825972713,0.0,0.02707,0.0,0.6342,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-11,0,-0.7605961720406142,0.0,0.024344,0.0,0.6058,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-12,0,-0.7784004382657708,0.0,0.02299,0.0,0.5695,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-13,0,-0.5466359447858887,0.0,0.026073,0.0,0.6271,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-14,0,-0.4035705088115547,0.0,0.025743,0.0,0.603,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-15,0,-0.7617355776806064,0.0,0.025306,0.0,0.6112,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-16,0,-0.9269547135186039,0.0,0.026863,0.0,0.66,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-17,0,-0.7925968370156518,0.0,0.027152,0.0,0.6625,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-18,0,-0.6552664244906536,0.0,0.030803,0.0,0.7455,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-19,0,-0.5438960890983046,0.0,0.029015,0.0,0.6956,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-20,0,-0.2682923123207585,0.0,0.034595,0.0,0.8043,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-21,0,-0.9716008113479561,0.0,0.027918,0.0,0.6985,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-22,0,0.0794162016840987,0.0,0.031268,0.0,0.7073,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-23,0,-0.5914054953157317,0.0,0.030068,0.0,0.7289,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-24,0,-0.7928732969761186,0.0,0.030606,0.0,0.7598,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-25,-2,-1.8111269485480368,0.0,0.029758,0.0,0.8088,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-26,-2,-2.6621669076578,0.0,0.029444,0.0,0.8941,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-27,-2,-2.489659120688686,0.0,0.026361,0.0,0.7986,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-28,-2,-1.9565237146517946,0.0,0.027389,0.0,0.8163,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-29,-2,-1.4319644717072098,0.0,0.02783,0.0,0.8025,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-30,-1,-1.1884648962799853,3404060.047109074,0.026842,-119362.22048922504,0.7655,200000,182743.55956900353,-17256.440430996474,0.9137177978450176
2021-01-31,-1,-1.033020575129383,3404060.047109074,0.025397,-119362.22048922504,0.7202,200000,172417.58421276903,-27582.415787230973,0.8620879210638451
2021-02-01,0,-0.1710191663271461,0.0,0.029382,0.0,0.7669,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-02,0,-0.812867072048654,0.0,0.028127,0.0,0.7886,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-03,0,-0.6038691720194161,0.0,0.029177,0.0,0.8069,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-04,0,-0.47889445667014174,0.0,0.02771,0.0,0.7617,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-05,0,0.17416394064042154,0.0,0.032096,0.0,0.8324,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-06,0,-0.4324350722946228,0.0,0.029946,0.0,0.8262,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-07,0,-0.6278797677457704,0.0,0.029139,0.0,0.8249,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-08,0,-0.04256330523686502,0.0,0.031326,0.0,0.8455,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-09,0,0.24408084738098262,0.0,0.035375,0.0,0.9404,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-10,-2,-2.2296145144647523,0.0,0.035689,0.0,1.227,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-11,-2,-1.3239687527665875,0.0,0.042558,0.0,1.3298,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-12,0,0.9568106540941129,0.0,0.054359,0.0,1.4273,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-13,0,-0.5844019175173697,0.0,0.054766,0.0,1.6156,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-14,0,0.1600697359212212,0.0,0.052161,0.0,1.4652,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-15,-2,-2.2876307508662213,0.0,0.051032,0.0,1.7707,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-16,-2,-2.0406039255512995,0.0,0.049319,0.0,1.725,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-17,-2,-2.321348660279106,0.0,0.051196,0.0,1.9668,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-18,-2,-2.285355837088641,0.0,0.054483,0.0,2.2613,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-19,-2,-2.011563858652524,0.0,0.053602,0.0,2.2766,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-20,-2,-1.31506935236663,0.0,0.053554,0.0,2.0461,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-21,-1,-1.068774541706499,1589249.208022028,0.054826,-42678.37827146146,2.0416,200000,174264.3541580314,-25735.645841968595,0.871321770790157
2021-02-22,-1,-0.8256967868766465,1589249.208022028,0.050147,-42678.37827146146,1.8129,200000,157067.71200301312,-42932.28799698688,0.7853385600150656
2021-02-23,-1,-0.5035485340676253,1589249.208022028,0.042224,-42678.37827146146,1.4568,200000,129278.32002538716,-70721.67997461284,0.6463916001269359
2021-02-24,-1,-1.0646529799453666,1589249.208022028,0.042694,-42678.37827146146,1.6695,200000,139102.95821149737,-60897.041788502625,0.6955147910574868
2021-02-25,-1,-0.9803758164989588,1589249.208022028,0.039342,-42678.37827146146,1.5406,200000,128274.55190701614,-71725.44809298386,0.6413727595350807
2021-02-26,-1,-0.6885054132140787,1589249.208022028,0.039453,-42678.37827146146,1.4844,200000,126052.43371025045,-73947.56628974955,0.6302621685512523
