date,statusList,zscore,TRXUSDT_position,TRXUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2020-08-02,-1,-1.1238618050932407,4886351.394683334,0.01907,-12953.018682023821,7.1939,200000,186365.44219322235,-13634.557806777651,0.9318272109661118
2020-08-03,0,0.10494663196518263,0.0,0.01987,0.0,7.1658,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-04,0,0.9107752358548342,0.0,0.02039,0.0,7.139,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-05,0,0.49146698175328213,0.0,0.02031,0.0,7.2239,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-06,0,0.8564448837949076,0.0,0.02022,0.0,7.0997,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-07,2,1.2732150196147591,0.0,0.01988,0.0,6.8756,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-08,2,1.712799128451479,0.0,0.02046,0.0,6.9377,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-09,2,1.7364877028889731,0.0,0.02045,0.0,6.8798,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-10,2,1.9851245196466696,0.0,0.02146,0.0,7.0649,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-11,2,1.402468549132899,0.0,0.0201,0.0,6.743,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-12,2,1.3214083333232778,0.0,0.02019,0.0,6.7535,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-13,2,2.402655258375804,0.0,0.02238,0.0,6.9236,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-14,2,3.005518661630697,0.0,0.02471,0.0,6.8833,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-15,2,2.2050526197610703,0.0,0.02526,0.0,7.1732,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-16,2,2.6473020425973037,0.0,0.02824,0.0,7.2479,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-17,2,2.508407633896841,0.0,0.03036,0.0,7.3884,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-18,2,1.8415740964315688,0.0,0.02875,0.0,7.2702,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-19,2,1.518832427449016,0.0,0.02648,0.0,6.798,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-20,2,1.4354296220436846,0.0,0.02746,0.0,6.9696,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-21,0,0.7811829103893193,0.0,0.02425,0.0,6.6324,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-22,0,0.8075452532318935,0.0,0.02512,0.0,6.7702,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-23,0,0.5069277694549211,0.0,0.02435,0.0,6.7588,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-24,0,0.564907716465709,0.0,0.0251,0.0,6.8537,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-25,0,0.2481561951994588,0.0,0.02299,0.0,6.4692,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-26,0,0.4446832644305633,0.0,0.02369,0.0,6.46,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-27,0,0.27685813449868435,0.0,0.02307,0.0,6.3544,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-28,0,0.2910788623416404,0.0,0.02392,0.0,6.5278,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-29,0,0.7137212739339212,0.0,0.02491,0.0,6.4926,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-30,2,1.2193089267225625,0.0,0.02696,0.0,6.6907,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-08-31,2,2.265145796016757,0.0,0.02917,0.0,6.5858,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-01,2,3.269086022886173,0.0,0.03466,0.0,6.7359,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-02,2,2.9458123935629557,0.0,0.03449,0.0,6.2946,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-03,2,3.4952010519713377,0.0,0.03996,0.0,5.4849,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-04,2,2.2812101694255085,0.0,0.03552,0.0,5.3018,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-05,2,1.3960073391119905,0.0,0.02988,0.0,5.023,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-06,2,1.369612025287948,0.0,0.03142,0.0,5.1492,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-07,2,1.4196248958808437,0.0,0.03249,0.0,5.0983,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-08,2,1.6193158823708609,0.0,0.03518,0.0,5.0882,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-09,2,1.3189874825865928,0.0,0.03397,0.0,5.0505,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-10,0,0.9545059204583878,0.0,0.03299,0.0,5.1856,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-11,0,0.9029062625895651,0.0,0.0335,0.0,5.2164,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-12,0,0.7015381143164388,0.0,0.03272,0.0,5.2316,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-13,0,0.48384503716078975,0.0,0.03065,0.0,5.06,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-14,0,0.2902178056968414,0.0,0.03039,0.0,5.1494,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-15,0,-0.2089865862611279,0.0,0.02788,0.0,5.1688,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-16,0,-0.5266989681420069,0.0,0.02639,0.0,5.1179,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-17,0,-0.4172756889117679,0.0,0.02813,0.0,5.2043,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-18,0,-0.344772949915438,0.0,0.02905,0.0,5.1854,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-19,0,-0.9079642078362122,0.0,0.02768,0.0,5.2177,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-20,-1,-1.1025658319222285,3379591.3372774837,0.02694,-17889.024585176423,5.0895,200000,182092.38125251082,-17907.618747489178,0.9104619062625541
2020-09-21,-2,-1.3024382877017557,0.0,0.0249,0.0,4.8161,200000,184095.88825896961,-15904.111741030385,0.920479441294848
2020-09-22,-2,-1.3986045935066647,0.0,0.02499,0.0,4.9453,200000,184095.88825896961,-15904.111741030385,0.920479441294848
2020-09-23,-1,-1.1983988989199892,3702652.6198505554,0.02486,-19035.08160752007,4.8357,200000,184095.88825896961,-15904.111741030385,0.920479441294848
2020-09-24,-1,-0.8752735872397963,3702652.6198505554,0.02625,-19035.08160752007,4.9688,200000,191776.1447625228,-8223.855237477197,0.958880723812614
2020-09-25,-1,-0.5379984236606202,3702652.6198505554,0.02714,-19035.08160752007,4.9772,200000,195231.40027969296,-4768.599720307044,0.9761570013984647
2020-09-26,-1,-1.0781241585790178,3702652.6198505554,0.02718,-19035.08160752007,5.3621,200000,202706.10929522145,2706.109295221453,1.0135305464761073
2020-09-27,-2,-1.2477904547586371,0.0,0.02659,0.0,5.444,200000,189269.33936848264,-10730.660631517356,0.9463466968424132
2020-09-28,-2,-1.2442713471883453,0.0,0.02625,0.0,5.411,200000,189269.33936848264,-10730.660631517356,0.9463466968424132
2020-09-29,-1,-1.1830900648497373,3598276.41384948,0.0263,-17480.58992634267,5.4137,200000,189269.33936848264,-10730.660631517356,0.9463466968424132
2020-09-30,-1,-1.1092413631524265,3598276.41384948,0.02621,-17480.58992634267,5.3972,200000,188657.06475745153,-11342.935242548469,0.9432853237872576
2020-10-01,-1,-1.1035064312006837,3598276.41384948,0.02581,-17480.58992634267,5.3287,200000,186020.33378195728,-13979.666218042723,0.9301016689097864
2020-10-02,-1,-0.6714274401136056,3598276.41384948,0.0259,-17480.58992634267,5.1802,200000,183748.31105514182,-16251.688944858179,0.9187415552757091
2020-10-03,0,0.3742407879084665,0.0,0.02719,0.0,5.1341,200000,181179.3004167512,-18820.69958324879,0.905896502083756
2020-10-04,0,-0.09627762171398768,0.0,0.02644,0.0,5.1535,200000,181179.3004167512,-18820.69958324879,0.905896502083756
2020-10-05,0,0.18734156520866202,0.0,0.02643,0.0,5.0997,200000,181179.3004167512,-18820.69958324879,0.905896502083756
2020-10-06,-1,-1.0988393920127917,3544196.017542082,0.02556,-17292.0611988195,5.2388,200000,181179.3004167512,-18820.69958324879,0.905896502083756
2020-10-07,-1,-0.7853990196210395,3544196.017542082,0.02551,-17292.0611988195,5.1736,200000,179874.64822571108,-20125.351774288923,0.8993732411285553
2020-10-08,-1,-0.5411701924977376,3544196.017542082,0.02572,-17292.0611988195,5.1745,200000,180634.49224447386,-19365.507755526138,0.9031724612223693
2020-10-09,-1,-0.3829645079330266,3544196.017542082,0.02627,-17292.0611988195,5.2674,200000,184190.23253949237,-15809.767460507632,0.9209511626974618
2020-10-10,0,-0.15553585838760017,0.0,0.02644,0.0,5.2712,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-11,0,-0.7859236567707534,0.0,0.02656,0.0,5.428,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-12,0,-0.3041915908777935,0.0,0.02709,0.0,5.4483,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-13,0,-0.05320464682449151,0.0,0.0268,0.0,5.3502,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-14,0,-0.18755070848462516,0.0,0.02676,0.0,5.3812,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-15,0,-0.04316930051232157,0.0,0.02652,0.0,5.3321,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-16,0,-0.022282224212045662,0.0,0.02572,0.0,5.1737,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-17,0,-0.18719698817570746,0.0,0.02574,0.0,5.1938,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-18,0,-0.19238710385675145,0.0,0.02594,0.0,5.2282,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-19,0,-0.1673176115768099,0.0,0.02589,0.0,5.2086,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-20,0,0.9531544317545828,0.0,0.02592,0.0,5.0807,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-21,0,-0.12312959157123055,0.0,0.02667,0.0,5.3379,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-22,-2,-1.6272480096204498,0.0,0.02708,0.0,5.612,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-23,-2,-1.2848958748164494,0.0,0.02669,0.0,5.482,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-24,0,-0.9118815219182862,0.0,0.02706,0.0,5.529,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-25,-2,-1.4566680192110886,0.0,0.02699,0.0,5.5585,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-26,0,-0.48466354920978977,0.0,0.02675,0.0,5.435,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-27,0,-0.07617203475187607,0.0,0.02701,0.0,5.4582,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-28,2,1.966434679155951,0.0,0.02688,0.0,5.2714,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-29,0,-0.6324311855507994,0.0,0.02655,0.0,5.4065,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-30,-1,-1.1053578706299134,3488684.9746905454,0.0256,-16984.317539950927,5.2584,200000,178620.67070415593,-21379.329295844072,0.8931033535207796
2020-10-31,-1,-0.8679582228568871,3488684.9746905454,0.02576,-16984.317539950927,5.2734,200000,179433.62506320566,-20566.37493679434,0.8971681253160283
2020-11-01,-1,-0.49155091782749766,3488684.9746905454,0.02574,-16984.317539950927,5.2434,200000,178854.32183751333,-21145.67816248667,0.8942716091875667
2020-11-02,-1,-0.6274152611593314,3488684.9746905454,0.02445,-16984.317539950927,4.9961,200000,170153.69649253268,-29846.303507467324,0.8507684824626633
2020-11-03,0,0.7779324200021459,0.0,0.02442,0.0,4.8866,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-04,0,0.2993430210739823,0.0,0.0242,0.0,4.8774,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-05,0,-0.6209863596556264,0.0,0.02493,0.0,5.0979,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-06,0,-0.6899067161950078,0.0,0.02616,0.0,5.3597,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-07,0,-0.4349455903049834,0.0,0.02486,0.0,5.0771,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-08,0,-0.42209126981954415,0.0,0.02535,0.0,5.1801,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-09,0,0.2245462605499093,0.0,0.02479,0.0,5.0283,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-10,-1,-1.1649341850056403,3552608.733647543,0.02483,-17187.139516886546,5.1324,200000,176422.549712937,-23577.450287062995,0.882112748564685
2020-11-11,0,-0.1123325371742002,0.0,0.02498,0.0,5.0917,200000,175190.14182455261,-24809.858175447385,0.8759507091227631
2020-11-12,0,0.3526520315415792,0.0,0.0249,0.0,5.0448,200000,175190.14182455261,-24809.858175447385,0.8759507091227631
2020-11-13,0,0.5032353459809796,0.0,0.0254,0.0,5.1344,200000,175190.14182455261,-24809.858175447385,0.8759507091227631
2020-11-14,1,1.181952327432952,-3485677.3144558817,0.02513,17403.109473362667,5.0333,200000,175190.14182455261,-24809.858175447385,0.8759507091227631
2020-11-15,2,1.7610284607786564,0.0,0.02533,0.0,5.0241,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-16,-2,-2.516525279486381,0.0,0.02549,0.0,5.395,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-17,-2,-3.157012412080948,0.0,0.02649,0.0,5.7751,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-18,-2,-3.0924462966584465,0.0,0.02678,0.0,6.0431,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-19,-2,-2.660522041564845,0.0,0.02581,0.0,5.9188,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-20,-2,-2.248458335894812,0.0,0.02629,0.0,6.0635,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-21,0,-0.7487032947685793,0.0,0.03057,0.0,6.5853,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-22,0,-0.14570457198041392,0.0,0.02875,0.0,6.0316,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-23,0,0.20118960164711097,0.0,0.03174,0.0,6.5685,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-24,0,0.2785233541912465,0.0,0.03523,0.0,7.2767,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-25,0,-0.11150512648128433,0.0,0.03304,0.0,6.95,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-26,0,0.0918713884361572,0.0,0.02942,0.0,6.1404,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-27,0,-0.16869228420956048,0.0,0.02938,0.0,6.2115,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-28,0,0.27808016090233967,0.0,0.03047,0.0,6.3268,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-29,0,0.2617241738793291,0.0,0.03072,0.0,6.3926,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-11-30,0,0.22977841343428537,0.0,0.03236,0.0,6.7458,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-12-01,0,0.848910276481912,0.0,0.03024,0.0,6.1466,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-12-02,2,1.2118918602871414,0.0,0.03118,0.0,6.2376,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-12-03,0,0.29457427880170783,0.0,0.03166,0.0,6.587,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-12-04,1,1.0603870480428743,-2986891.515008461,0.02947,14790.169360211601,5.9515,200000,176047.3858945987,-23952.6141054013,0.8802369294729935
2020-12-05,1,1.0417213719150324,-2986891.515008461,0.03056,14790.169360211601,6.1922,200000,182863.09141096083,-17136.908589039173,0.9143154570548041
2020-12-06,2,1.2973121575940667,0.0,0.03091,0.0,6.1708,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-07,0,0.7749740675911345,0.0,0.03029,0.0,6.1525,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-08,0,0.2376643412776718,0.0,0.0279,0.0,5.7707,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-09,0,-0.5264508377068644,0.0,0.0287,0.0,6.0625,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-10,0,-0.64590586557,0.0,0.02811,0.0,5.8918,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-11,0,-0.4975686137040048,0.0,0.02778,0.0,5.7895,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-12,0,-0.7093938052931671,0.0,0.02855,0.0,5.971,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-13,0,-0.7706593216777082,0.0,0.02921,0.0,6.1209,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-14,0,-0.21552155297484132,0.0,0.0291,0.0,6.0388,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-15,0,-0.21014172359172853,0.0,0.02918,0.0,6.0499,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-16,0,0.23751734412778328,0.0,0.03145,0.0,6.4654,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-17,-2,-1.251792371756886,0.0,0.03072,0.0,6.4786,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-18,0,0.2029674305604689,0.0,0.03109,0.0,6.3915,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-19,0,0.23369563161115214,0.0,0.03124,0.0,6.4149,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-20,0,-0.5441741600184585,0.0,0.03122,0.0,6.4949,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-21,0,-0.6663950456948322,0.0,0.02926,0.0,6.1075,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-22,-2,-1.502530202635269,0.0,0.02885,0.0,6.1198,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-23,0,0.3899732098352193,0.0,0.0248,0.0,5.099,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-24,2,1.4183258638549547,0.0,0.02769,0.0,5.6031,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-25,2,1.5731956124433961,0.0,0.02854,0.0,5.7568,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-26,0,-0.8743598521296956,0.0,0.0278,0.0,5.8379,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-27,2,2.032975417811496,0.0,0.02889,0.0,5.8101,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-28,2,2.0165881754981365,0.0,0.02959,0.0,5.9188,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-29,0,0.008026297982269358,0.0,0.02767,0.0,5.719,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-30,-1,-1.1321261682401602,3285807.5238500275,0.02695,-15590.505601816625,5.6799,200000,177105.0255355165,-22894.9744644835,0.8855251276775825
2020-12-31,-1,-1.1965373245989375,3285807.5238500275,0.02677,-15590.505601816625,5.6562,200000,176144.08519846044,-23855.914801539562,0.8807204259923022
2021-01-01,-2,-1.3101762377572606,0.0,0.02685,0.0,5.6938,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-02,-2,-1.2857488826113366,0.0,0.02721,0.0,5.7763,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-03,-2,-2.723258607445364,0.0,0.02949,0.0,6.5678,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-04,-2,-2.61961813241455,0.0,0.03095,0.0,7.0374,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-05,-2,-3.3687743993657135,0.0,0.02852,0.0,7.271,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-06,-2,-2.3433420143184125,0.0,0.03046,0.0,7.5723,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-07,-2,-1.2764266612241453,0.0,0.03095,0.0,7.2142,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-08,0,-0.9189328471059772,0.0,0.0304,0.0,6.9565,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-09,0,-0.8764639685800839,0.0,0.03382,0.0,7.763,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-10,-2,-2.3424652522788176,0.0,0.03275,0.0,8.8346,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-11,-2,-1.357442613916758,0.0,0.02897,0.0,7.2221,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-12,-1,-1.1085511968805304,3100354.525580572,0.02865,-12591.4545755675,7.0544,200000,177650.31431576677,-22349.685684233234,0.8882515715788338
2021-01-13,-1,-1.020971082605344,3100354.525580572,0.03079,-12591.4545755675,7.595,200000,191092.01334406098,-8907.986655939021,0.9554600667203049
2021-01-14,-2,-1.342774026074486,0.0,0.03014,0.0,7.788,200000,182267.87714928802,-17732.12285071198,0.9113393857464401
2021-01-15,-1,-1.0811959141991927,3066417.8524442804,0.02972,-12043.602296107309,7.567,200000,182267.87714928802,-17732.12285071198,0.9113393857464401
2021-01-16,-1,-1.1325817658090558,3066417.8524442804,0.03008,-12043.602296107309,7.7799,200000,185935.8705050092,-14064.129494990804,0.929679352525046
2021-01-17,-1,-0.8945755976908876,3066417.8524442804,0.0302,-12043.602296107309,7.684,200000,185148.85918710585,-14851.140812894155,0.9257442959355292
2021-01-18,-1,-0.3296601128943957,3066417.8524442804,0.03164,-12043.602296107309,7.7078,200000,189851.13862927293,-10148.86137072707,0.9492556931463646
2021-01-19,-1,-0.8139166773033946,3066417.8524442804,0.03063,-12043.602296107309,7.8177,200000,188077.64849064642,-11922.351509353583,0.940388242453232
2021-01-20,-1,-0.9384321253013425,3066417.8524442804,0.03046,-12043.602296107309,7.9,200000,188547.5459247005,-11452.454075299494,0.9427377296235026
2021-01-21,-1,-0.8244123805359587,3066417.8524442804,0.02762,-12043.602296107309,7.1346,200000,170620.74602631823,-29379.25397368177,0.8531037301315911
2021-01-22,-1,-0.8942734351908719,3066417.8524442804,0.02857,-12043.602296107309,7.4292,200000,177081.8882225735,-22918.1117774265,0.8854094411128675
2021-01-23,-1,-0.45241962471280656,3066417.8524442804,0.02925,-12043.602296107309,7.4488,200000,179403.10696723935,-20596.89303276065,0.8970155348361968
2021-01-24,-1,-0.3507789059384311,3066417.8524442804,0.02999,-12043.602296107309,7.6294,200000,183847.33075272507,-16152.669247274927,0.9192366537636254
2021-01-25,-1,-0.3404827161875495,3066417.8524442804,0.02949,-12043.602296107309,7.4976,200000,180726.77504387597,-19273.22495612403,0.9036338752193799
2021-01-26,0,-0.13235217544675607,0.0,0.02949,0.0,7.4342,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-01-27,0,0.7860590388797477,0.0,0.02823,0.0,6.8713,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-01-28,0,-0.6941744972393293,0.0,0.02955,0.0,7.6533,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-01-29,2,3.0372550718533584,0.0,0.03335,0.0,7.6132,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-01-30,2,1.8269387477686332,0.0,0.03216,0.0,7.5859,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-01-31,2,1.6893708776614047,0.0,0.03154,0.0,7.4155,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-01,2,2.1047665521891226,0.0,0.03295,0.0,7.5241,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-02,2,1.307998120616949,0.0,0.03317,0.0,7.7835,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-03,2,1.5582086060211322,0.0,0.03452,0.0,7.9413,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-04,2,1.279439904895896,0.0,0.0331,0.0,7.6584,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-05,0,0.8541134378347905,0.0,0.03624,0.0,8.5174,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-06,0,-0.4500694177272889,0.0,0.03507,0.0,8.7691,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-07,1,1.1925669539084096,-2521181.024053755,0.03597,10954.24178134412,8.2787,200000,181373.76287042716,-18626.237129572837,0.9068688143521358
2021-02-08,2,2.1878407961267703,0.0,0.04042,0.0,8.6941,200000,188042.62639149599,-11957.373608504015,0.9402131319574799
2021-02-09,2,2.3310802114636844,0.0,0.04608,0.0,9.578,200000,188042.62639149599,-11957.373608504015,0.9402131319574799
2021-02-10,0,0.9345079413356172,0.0,0.04629,0.0,10.3754,200000,188042.62639149599,-11957.373608504015,0.9402131319574799
2021-02-11,2,2.041724815095176,0.0,0.05681,0.0,11.7205,200000,188042.62639149599,-11957.373608504015,0.9402131319574799
2021-02-12,1,1.142241244857252,-1704828.8884088486,0.05515,7883.395228755124,11.9265,200000,188042.62639149599,-11957.373608504015,0.9402131319574799
2021-02-13,0,-2.156168789695888,0.0,0.05995,0.0,16.6377,200000,159085.55345414736,-40914.44654585264,0.7954277672707368
2021-02-14,-2,-2.283774423339009,0.0,0.05519,0.0,16.072,200000,159085.55345414736,-40914.44654585264,0.7954277672707368
2021-02-15,-2,-1.941632819179822,0.0,0.05079,0.0,14.6826,200000,159085.55345414736,-40914.44654585264,0.7954277672707368
2021-02-16,-2,-1.4082339760568061,0.0,0.05202,0.0,14.3907,200000,159085.55345414736,-40914.44654585264,0.7954277672707368
2021-02-17,-2,-1.672623791712321,0.0,0.05256,0.0,15.3015,200000,159085.55345414736,-40914.44654585264,0.7954277672707368
2021-02-18,-1,-1.0338471077335516,1448338.9790071684,0.05492,-5322.082238961693,14.9458,200000,159085.55345414736,-40914.44654585264,0.7954277672707368
2021-02-19,-1,-0.40981859653120273,1448338.9790071684,0.06073,-5322.082238961693,15.3876,200000,169851.6988553523,-30148.301144647703,0.8492584942767615
2021-02-20,-1,-0.6163079298139403,1448338.9790071684,0.05773,-5322.082238961693,15.0833,200000,163887.17229301474,-36112.82770698526,0.8194358614650736
2021-02-21,-1,-0.6364637794663435,1448338.9790071684,0.05935,-5322.082238961693,15.669,200000,169350.62500636623,-30649.37499363377,0.8467531250318312
2021-02-22,-1,-0.3722453357733181,1448338.9790071684,0.05425,-5322.082238961693,13.9359,200000,152740.39548508514,-47259.604514914856,0.7637019774254257
2021-02-23,0,-0.1880807652945667,0.0,0.04501,0.0,11.3651,200000,154381.81286305824,-45618.187136941764,0.7719090643152912
