date,statusList,zscore,IOSTUSDT_position,IOSTUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2020-08-02,-2,-2.3057525436146378,0.0,0.005414,0.0,0.27995,200000,236407.92695785675,36407.92695785675,1.1820396347892836
2020-08-03,-2,-2.011121211034159,0.0,0.005509,0.0,0.28687,200000,236407.92695785675,36407.92695785675,1.1820396347892836
2020-08-04,-2,-2.492947468640249,0.0,0.005589,0.0,0.33185,200000,236407.92695785675,36407.92695785675,1.1820396347892836
2020-08-05,-2,-1.7899005267422414,0.0,0.005596,0.0,0.31382,200000,236407.92695785675,36407.92695785675,1.1820396347892836
2020-08-06,-2,-1.601319730895679,0.0,0.005625,0.0,0.31719,200000,236407.92695785675,36407.92695785675,1.1820396347892836
2020-08-07,-1,-1.0252403696594892,20195449.082338694,0.005853,-384053.4260800844,0.30778,200000,236407.92695785675,36407.92695785675,1.1820396347892836
2020-08-08,-1,-1.0986490078672377,20195449.082338694,0.006114,-384053.4260800844,0.33064,200000,250458.40048853788,50458.40048853788,1.2522920024426893
2020-08-09,-1,-0.803659607543683,20195449.082338694,0.006132,-384053.4260800844,0.32145,200000,247292.46758634402,47292.46758634402,1.2364623379317201
2020-08-10,-2,-1.2239689908482663,0.0,0.006566,0.0,0.37231,200000,246791.5393470971,46791.5393470971,1.2339576967354855
2020-08-11,-2,-1.2494405888015414,0.0,0.006139,0.0,0.35598,200000,246791.5393470971,46791.5393470971,1.2339576967354855
2020-08-12,-2,-1.5971873482022905,0.0,0.006396,0.0,0.40377,200000,246791.5393470971,46791.5393470971,1.2339576967354855
2020-08-13,-2,-1.424188634305962,0.0,0.006301,0.0,0.39628,200000,246791.5393470971,46791.5393470971,1.2339576967354855
2020-08-14,-1,-1.0075949432527191,18354271.853867106,0.006723,-307513.0701860307,0.40127,200000,246791.5393470971,46791.5393470971,1.2339576967354855
2020-08-15,-1,-0.2897154837490531,18354271.853867106,0.007066,-307513.0701860307,0.38413,200000,247816.28056998496,47816.280569984956,1.2390814028499249
2020-08-16,-1,-0.49201522951615295,18354271.853867106,0.007034,-307513.0701860307,0.39647,200000,251023.6551567568,51023.65515675681,1.255118275783784
2020-08-17,0,0.30623165987728784,0.0,0.007432,0.0,0.38679,200000,229325.57134641157,29325.57134641157,1.1466278567320578
2020-08-18,0,-0.9953079219976113,0.0,0.007234,0.0,0.43526,200000,229325.57134641157,29325.57134641157,1.1466278567320578
2020-08-19,0,-0.7984707570712705,0.0,0.006832,0.0,0.40443,200000,229325.57134641157,29325.57134641157,1.1466278567320578
2020-08-20,-1,-1.0132415698701451,15179082.03246039,0.007554,-252011.6610765199,0.45499,200000,229325.57134641157,29325.57134641157,1.1466278567320578
2020-08-21,-1,-0.3518364016878812,15179082.03246039,0.007278,-252011.6610765199,0.42093,200000,216552.62752918625,16552.627529186255,1.0827631376459312
2020-08-22,-1,-1.0485841614604152,15179082.03246039,0.007366,-252011.6610765199,0.44905,200000,224974.95465751452,24974.95465751452,1.1248747732875726
2020-08-23,-2,-2.053907027054427,0.0,0.007242,0.0,0.48402,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-24,-2,-2.5045414995917756,0.0,0.007515,0.0,0.55199,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-25,-2,-2.113330269580655,0.0,0.00686,0.0,0.50751,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-26,-2,-1.6970524850097815,0.0,0.006817,0.0,0.49529,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-27,-2,-1.2578647931436808,0.0,0.006428,0.0,0.44932,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-28,-2,-1.4916468608019209,0.0,0.006439,0.0,0.47443,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-29,-2,-1.5114892484792124,0.0,0.006697,0.0,0.50518,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-30,-1,-1.0840044262054171,17536860.175936542,0.006882,-242293.21180220292,0.49811,200000,241377.3434615906,41377.343461590586,1.206886717307953
2020-08-31,-1,-0.4110663572859421,17536860.175936542,0.007111,-242293.21180220292,0.47619,200000,240082.21723917575,40082.21723917575,1.2004110861958788
2020-09-01,-1,-0.6054418200135308,17536860.175936542,0.007094,-242293.21180220292,0.489,200000,242887.86665937107,42887.866659371066,1.2144393332968553
2020-09-02,-1,-0.8064800923479382,17536860.175936542,0.006661,-242293.21180220292,0.47499,200000,231899.8783058417,31899.878305841703,1.1594993915292084
2020-09-03,-2,-1.3997909375491773,0.0,0.005066,0.0,0.4019,200000,249913.25163360144,49913.25163360144,1.2495662581680071
2020-09-04,-1,-1.1564979779447158,22864890.35989034,0.005465,-294556.18739522115,0.42422,200000,249913.25163360144,49913.25163360144,1.2495662581680071
2020-09-05,-2,-1.346362765858736,0.0,0.004833,0.0,0.39346,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-06,-2,-1.5369763288432037,0.0,0.005073,0.0,0.42602,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-07,0,0.04668784370640024,0.0,0.005963,0.0,0.41567,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-08,2,1.54667304316502,0.0,0.006604,0.0,0.3984,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-09,0,-0.6992548527629994,0.0,0.00625,0.0,0.47727,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-10,2,1.4647098503618536,0.0,0.007731,0.0,0.48698,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-11,0,0.9258995304037855,0.0,0.007514,0.0,0.50008,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-12,1,1.0969704940444178,-15247450.66989818,0.008372,232631.08816428398,0.54873,200000,255303.3140167751,55303.31401677511,1.2765165700838756
2020-09-13,0,-0.30827425693179233,0.0,0.007372,0.0,0.54238,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-14,0,-0.9503792483725964,0.0,0.006765,0.0,0.52979,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-15,-2,-1.568141520939846,0.0,0.006313,0.0,0.53596,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-16,0,-0.7878926563404788,0.0,0.006689,0.0,0.52668,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-17,-2,-1.5099850774481998,0.0,0.00644,0.0,0.55972,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-18,-2,-1.4610313405847455,0.0,0.006525,0.0,0.57489,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-19,-2,-1.5149177623814338,0.0,0.006347,0.0,0.57862,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-20,-2,-1.2883799382874441,0.0,0.00618,0.0,0.55705,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-21,-2,-1.918619540030398,0.0,0.005421,0.0,0.57114,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-22,-2,-1.6259119771349924,0.0,0.00551,0.0,0.57472,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-23,-2,-1.4730417156998366,0.0,0.005294,0.0,0.55482,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-24,-2,-1.5060139592660864,0.0,0.005795,0.0,0.63897,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-25,-2,-1.462413485620863,0.0,0.005842,0.0,0.66533,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-26,-2,-1.4664550667711969,0.0,0.00583,0.0,0.6965,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-27,-2,-1.5111588034013461,0.0,0.005815,0.0,0.74923,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-28,-2,-1.2289870186930931,0.0,0.005927,0.0,0.71583,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-29,-2,-1.3217984759940506,0.0,0.005964,0.0,0.77833,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-09-30,-1,-1.1497229407305167,20389420.12128315,0.005923,-161325.33880810605,0.74859,200000,241533.0707567202,41533.070756720204,1.207665353783601
2020-10-01,-1,-1.1099192306193018,20389420.12128315,0.005696,-161325.33880810605,0.7277,200000,233534.58606148761,33534.586061487615,1.167672930307438
2020-10-02,-1,-1.0874301666681625,20389420.12128315,0.005456,-161325.33880810605,0.69902,200000,224014.31451536316,24014.314515363163,1.1200715725768158
2020-10-03,-2,-1.3492311707490179,0.0,0.005366,0.0,0.75199,200000,253438.48391622247,53438.48391622247,1.2671924195811124
2020-10-04,-2,-1.2607444206271334,0.0,0.005502,0.0,0.7724,200000,253438.48391622247,53438.48391622247,1.2671924195811124
2020-10-05,0,-0.9959164609402212,0.0,0.005509,0.0,0.7428,200000,253438.48391622247,53438.48391622247,1.2671924195811124
2020-10-06,0,-0.7709990486416788,0.0,0.005287,0.0,0.68625,200000,253438.48391622247,53438.48391622247,1.2671924195811124
2020-10-07,-1,-1.0051926607227928,23597624.200765595,0.00537,-171348.73293954518,0.73954,200000,253438.48391622247,53438.48391622247,1.2671924195811124
2020-10-08,-1,-0.6944561034629289,23597624.200765595,0.005464,-171348.73293954518,0.71955,200000,252231.39941963297,52231.39941963297,1.2611569970981649
2020-10-09,0,-0.16277716330755956,0.0,0.0058,0.0,0.71524,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-10,0,-0.712704149799547,0.0,0.005769,0.0,0.76602,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-11,0,-0.059136074685376426,0.0,0.005945,0.0,0.74501,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-12,0,0.12422005032653823,0.0,0.005883,0.0,0.73336,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-13,0,0.25039771465371347,0.0,0.006026,0.0,0.754,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-14,0,0.16062435137644113,0.0,0.005782,0.0,0.73438,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-15,2,1.6351324044136961,0.0,0.00578,0.0,0.6885,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-16,2,1.2937276366574206,0.0,0.005459,0.0,0.66165,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-17,2,2.3228351976937103,0.0,0.00552,0.0,0.62437,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-18,1,1.0166801604596647,-21570244.56967908,0.005543,178498.8215662648,0.66983,200000,239127.73129946232,39127.73129946232,1.1956386564973116
2020-10-19,2,1.9420620634412538,0.0,0.005576,0.0,0.63118,200000,246738.52882379788,46738.52882379788,1.2336926441189895
2020-10-20,2,1.275499544106333,0.0,0.005131,0.0,0.5984,200000,246738.52882379788,46738.52882379788,1.2336926441189895
2020-10-21,2,1.2777436396632864,0.0,0.005511,0.0,0.6373,200000,246738.52882379788,46738.52882379788,1.2336926441189895
2020-10-22,0,0.9532695528013811,0.0,0.00558,0.0,0.65472,200000,246738.52882379788,46738.52882379788,1.2336926441189895
2020-10-23,0,0.9150668841771761,0.0,0.005507,0.0,0.64431,200000,246738.52882379788,46738.52882379788,1.2336926441189895
2020-10-24,-1,-1.0373422013731,22508532.09485476,0.005481,-171087.193570704,0.72109,200000,246738.52882379788,46738.52882379788,1.2336926441189895
2020-10-25,-1,-0.7835213277886215,22508532.09485476,0.00539,-171087.193570704,0.69502,200000,240230.00926677784,40230.00926677784,1.201150046333889
2020-10-26,-1,-0.23406518381553118,22508532.09485476,0.005251,-171087.193570704,0.65423,200000,230122.676679844,30122.676679844008,1.15061338339922
2020-10-27,-1,-0.4081143683171962,22508532.09485476,0.005274,-171087.193570704,0.65889,200000,231437.63924006518,31437.639240065182,1.1571881962003259
2020-10-28,-1,-0.5513297454258257,22508532.09485476,0.004975,-171087.193570704,0.62367,200000,218681.89718614338,18681.897186143382,1.0934094859307169
2020-10-29,0,0.23109340180384175,0.0,0.004921,0.0,0.59395,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-10-30,0,-0.6024162913462258,0.0,0.004891,0.0,0.61076,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-10-31,0,-0.7551751717006245,0.0,0.004855,0.0,0.61054,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-01,0,-0.21655455212597666,0.0,0.004984,0.0,0.61157,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-02,0,-0.9305221311544225,0.0,0.004645,0.0,0.58875,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-03,-2,-1.7085238220890249,0.0,0.004405,0.0,0.58275,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-04,-2,-2.0183982886349,0.0,0.004309,0.0,0.5912,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-05,-2,-1.7397467348072357,0.0,0.004583,0.0,0.62873,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-06,-2,-1.2781932868643209,0.0,0.005049,0.0,0.67759,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-07,-2,-1.5737641915779628,0.0,0.004605,0.0,0.6382,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-08,0,-0.6130568185081398,0.0,0.005081,0.0,0.66452,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-09,0,-0.5130998465304012,0.0,0.004922,0.0,0.64278,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-10,0,0.6431480429704144,0.0,0.005183,0.0,0.64041,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-11,2,1.5408749651521845,0.0,0.005147,0.0,0.61132,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-12,2,1.4615619654806784,0.0,0.005019,0.0,0.60069,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-13,0,0.7759012622504171,0.0,0.005137,0.0,0.63125,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-14,0,0.2004539562142636,0.0,0.004861,0.0,0.61226,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-15,0,0.38462228235437995,0.0,0.00483,0.0,0.60341,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-16,0,-0.0746088273817807,0.0,0.004852,0.0,0.61961,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-17,-2,-1.2423899446715052,0.0,0.004816,0.0,0.65411,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-18,0,-0.9159561058224616,0.0,0.004638,0.0,0.62259,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-19,0,-0.6021176697790377,0.0,0.004694,0.0,0.62245,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-20,0,-0.6847663233889824,0.0,0.004817,0.0,0.64345,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-21,0,-0.23449963022288936,0.0,0.005356,0.0,0.70207,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-22,0,0.9298794566992891,0.0,0.005232,0.0,0.64934,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-23,2,1.6244089598710096,0.0,0.005586,0.0,0.66535,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-24,2,2.7505273244321073,0.0,0.00637,0.0,0.69194,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-25,2,2.0403228176526715,0.0,0.006273,0.0,0.69374,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-26,2,1.7680154836291628,0.0,0.005612,0.0,0.62041,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-27,2,1.7749810178071486,0.0,0.005576,0.0,0.60688,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-28,2,1.8455559790073177,0.0,0.005881,0.0,0.62438,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-29,2,1.9439929467180008,0.0,0.006002,0.0,0.61777,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-11-30,2,1.624123059773001,0.0,0.006207,0.0,0.6428,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-01,2,1.6645086954064887,0.0,0.006059,0.0,0.61372,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-02,2,1.621904306306028,0.0,0.00634,0.0,0.63198,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-03,0,0.8568169345528482,0.0,0.006244,0.0,0.66365,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-04,0,0.37952073931389996,0.0,0.006009,0.0,0.66648,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-05,0,-0.35038150582352623,0.0,0.006174,0.0,0.73778,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-06,0,-0.12228314580637299,0.0,0.006027,0.0,0.69941,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-07,0,-0.11325961282548687,0.0,0.005934,0.0,0.68216,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-08,-2,-1.6331857802309864,0.0,0.005546,0.0,0.745,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-09,0,-0.4798466512927057,0.0,0.006129,0.0,0.72396,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-10,0,-0.31638389131022326,0.0,0.005897,0.0,0.67992,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-11,0,-0.86714804923124,0.0,0.005692,0.0,0.68052,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-12,0,-0.6022399895904169,0.0,0.00594,0.0,0.69225,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-13,-2,-1.3109718267530759,0.0,0.005905,0.0,0.72938,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-14,-1,-1.0143621238043516,19210161.788998805,0.006184,-157954.0221292247,0.75209,200000,237591.28100633723,37591.28100633723,1.1879564050316862
2020-12-15,-1,-0.9360978448616234,19210161.788998805,0.006275,-157954.0221292247,0.76353,200000,241146.39974229445,41146.39974229445,1.2057319987114723
2020-12-16,-2,-1.7184515736030463,0.0,0.006424,0.0,0.85623,200000,249430.17404151498,49430.17404151498,1.2471508702075749
2020-12-17,-1,-1.1024414974968355,19429052.34783572,0.006419,-152949.57937301628,0.8154,200000,249430.17404151498,49430.17404151498,1.2471508702075749
2020-12-18,-2,-1.696002888840381,0.0,0.006556,0.0,0.90713,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-19,-2,-1.4031339815529773,0.0,0.00661,0.0,0.90017,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-20,-2,-1.561989956650897,0.0,0.006469,0.0,0.915,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-21,-2,-1.872868478450947,0.0,0.006164,0.0,0.92725,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-22,-2,-2.6126648790795843,0.0,0.006132,0.0,1.08618,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-23,-2,-2.7607076516753697,0.0,0.005073,0.0,1.06912,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-24,-2,-2.239891814413638,0.0,0.005668,0.0,1.18574,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-25,-2,-2.0318723190487824,0.0,0.005818,0.0,1.28291,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-26,-2,-2.2534539007317007,0.0,0.005847,0.0,1.66866,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-27,-2,-1.5558900373328401,0.0,0.005785,0.0,1.35045,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-28,-2,-1.619452784125002,0.0,0.005892,0.0,1.55606,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-29,-2,-1.3197004616362427,0.0,0.005797,0.0,1.43206,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-30,-2,-1.348054458901107,0.0,0.005945,0.0,1.59692,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2020-12-31,-2,-1.524706689511349,0.0,0.005673,0.0,1.86224,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2021-01-01,-2,-1.4258476541262641,0.0,0.005787,0.0,1.96621,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2021-01-02,-2,-1.5531876187664413,0.0,0.005615,0.0,2.40024,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2021-01-03,-2,-1.2518845165200931,0.0,0.005726,0.0,2.12597,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2021-01-04,-1,-1.0330227028944738,22498141.717197053,0.005796,-66236.88430464784,1.96868,200000,260798.45878574823,60798.458785748226,1.3039922939287412
2021-01-05,-1,-1.070925571523786,22498141.717197053,0.005739,-66236.88430464784,2.13193,200000,270329.23607060174,70329.23607060174,1.3516461803530087
2021-01-06,-1,-0.9273906778471876,22498141.717197053,0.006113,-66236.88430464784,2.16676,200000,281050.57175316435,81050.57175316435,1.4052528587658217
2021-01-07,-1,-0.6258392784871925,22498141.717197053,0.006353,-66236.88430464784,1.98791,200000,274603.6590074054,74603.6590074054,1.3730182950370269
2021-01-08,0,0.24129058512338225,0.0,0.008581,0.0,1.99427,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-09,2,1.4256452216207613,0.0,0.011344,0.0,2.04103,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-10,2,1.25804194989681,0.0,0.010123,0.0,1.98621,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-11,2,1.9414441019095108,0.0,0.010585,0.0,1.81684,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-12,2,1.6631526043380154,0.0,0.010376,0.0,1.8215,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-13,2,1.7418903834336417,0.0,0.012541,0.0,2.09522,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-14,2,2.0315077251124607,0.0,0.01478,0.0,2.19146,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-15,2,3.417617837698261,0.0,0.024766,0.0,2.05549,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-16,2,2.113426374022969,0.0,0.02079,0.0,2.04406,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-17,2,1.8378637226943482,0.0,0.020653,0.0,2.00854,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-18,2,1.5037869952413232,0.0,0.020286,0.0,2.04695,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-19,1,1.069735407087761,-5588883.990734711,0.017878,50009.0430362138,1.998,200000,199836.13597271036,-163.86402728964458,0.9991806798635517
2021-01-20,1,0.976385137998266,-5588883.990734711,0.01825,50009.0430362138,2.03281,200000,203656.01560535427,3656.015605354274,1.0182800780267713
2021-01-21,1,0.7545407782068706,-5588883.990734711,0.014886,50009.0430362138,1.7418,200000,170301.87824655412,-29698.121753445885,0.8515093912327706
2021-01-22,1,0.6018939649781515,-5588883.990734711,0.015771,50009.0430362138,1.89757,200000,183037.94921210536,-16962.050787894637,0.9151897460605268
2021-01-23,1,0.4281271175386876,-5588883.990734711,0.01545,50009.0430362138,1.9288,200000,182805.69986510047,-17194.30013489953,0.9140284993255023
2021-01-24,1,0.7296054428663571,-5588883.990734711,0.017724,50009.0430362138,1.95055,200000,196602.51874606885,-3397.4812539311533,0.9830125937303442
2021-01-25,0,0.19636137082197214,0.0,0.016313,0.0,2.07529,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-01-26,0,-0.086858322041574,0.0,0.016927,0.0,2.287,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-01-27,0,0.020334091236972947,0.0,0.015691,0.0,1.99307,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-01-28,0,0.3014356515953245,0.0,0.017132,0.0,1.99193,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-01-29,0,0.03161751965923395,0.0,0.016936,0.0,2.05641,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-01-30,0,-0.1952898082702423,0.0,0.01605,0.0,2.00197,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-01-31,0,-0.13562727044038086,0.0,0.015755,0.0,1.91015,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-02-01,0,-0.4938430726922925,0.0,0.016121,0.0,2.04053,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-02-02,0,-0.7539902057598344,0.0,0.01666,0.0,2.1533,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-02-03,0,-0.6760071886720768,0.0,0.017367,0.0,2.18751,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-02-04,0,-0.9917059847417454,0.0,0.016295,0.0,2.129,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-02-05,-1,-1.1118140877501514,5138725.739445067,0.018217,-38544.78057672576,2.42866,200000,187224.33359094156,-12775.666409058438,0.9361216679547077
2021-02-06,0,0.6600631434438724,0.0,0.019791,0.0,2.27908,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-07,0,0.07337044469139249,0.0,0.018838,0.0,2.29069,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-08,-2,-2.2225268390180966,0.0,0.02006,0.0,2.90949,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-09,0,-0.9633327174155184,0.0,0.021872,0.0,2.90652,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-10,0,-0.0812358586431927,0.0,0.022485,0.0,2.83099,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-11,2,1.9464797344113864,0.0,0.026566,0.0,2.92562,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-12,2,2.95441796125434,0.0,0.031099,0.0,2.99681,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-13,2,2.476523834456069,0.0,0.034867,0.0,3.34869,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-14,2,1.5192541351488702,0.0,0.031014,0.0,3.18318,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-15,0,0.6744613704937248,0.0,0.030545,0.0,3.38903,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-16,0,0.6545951717412218,0.0,0.030866,0.0,3.40843,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-17,2,2.4815847975396648,0.0,0.0402,0.0,3.50799,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-18,2,2.320844470942964,0.0,0.042707,0.0,3.56669,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-19,2,1.8451542804058314,0.0,0.043628,0.0,3.70937,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-20,2,1.3503138613424515,0.0,0.0415,0.0,3.68594,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-21,2,2.912748752171668,0.0,0.056268,0.0,3.56677,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-22,2,2.8147757467619674,0.0,0.059897,0.0,3.33586,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-23,2,2.2906306697135688,0.0,0.055317,0.0,3.05975,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-24,2,1.4347871315539358,0.0,0.052644,0.0,3.32063,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-25,0,0.9335939374250071,0.0,0.043304,0.0,2.99269,200000,173370.4509983884,-26629.549001611595,0.866852254991942
2021-02-26,0,0.49947292828957596,0.0,0.040312,0.0,3.05508,200000,173370.4509983884,-26629.549001611595,0.866852254991942
