date,statusList,zscore,TFUELUSDT_position,TFUELUSDT_price,MITHUSDT_position,MITHUSDT_price,init,total_asset,pnl,return
2021-02-25,2,1.566780098047285,0.0,0.078599,0.0,0.0176,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-26,2,1.6937082177427893,0.0,0.082858,0.0,0.01726,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-27,0,0.7047452507197088,0.0,0.094728,0.0,0.024,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-02-28,0,0.9305231820023288,0.0,0.092106,0.0,0.02168,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-01,2,1.6246786619490186,0.0,0.112899,0.0,0.02207,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-02,2,2.044627771049291,0.0,0.122481,0.0,0.02071,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-03,2,1.9239116475696119,0.0,0.128678,0.0,0.0211,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-04,2,2.2400060727208744,0.0,0.143324,0.0,0.02055,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-05,2,1.3507092949890698,0.0,0.139971,0.0,0.02328,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-06,2,1.368787940792218,0.0,0.140474,0.0,0.02257,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-07,1,1.178872342094497,-310045.23228581855,0.146994,1903708.808463727,0.02394,200000,91149.57774924324,-108850.42225075676,0.4557478887462162
2021-03-08,2,1.7188585789346718,0.0,0.171611,0.0,0.02414,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-09,2,1.40683673688966,0.0,0.184748,0.0,0.02691,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-10,2,2.3380120514356983,0.0,0.253021,0.0,0.02952,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-11,2,2.9731999778380427,0.0,0.361876,0.0,0.03248,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-12,2,2.874714021144032,0.0,0.394429,0.0,0.03015,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-13,2,1.6719596645569113,0.0,0.369683,0.0,0.0343,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-14,2,1.7004949106653577,0.0,0.374202,0.0,0.03254,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-15,0,0.36795671968499283,0.0,0.344795,0.0,0.0428,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-16,0,-0.16554450095418763,0.0,0.35307,0.0,0.05222,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-17,0,-0.38990157986825313,0.0,0.346803,0.0,0.05506,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-18,0,-0.22236286598715216,0.0,0.352472,0.0,0.05155,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-19,0,-0.5020219145269708,0.0,0.341767,0.0,0.05399,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-20,0,-0.5465653998550748,0.0,0.317905,0.0,0.04972,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-21,0,-0.5870332777040904,0.0,0.332983,0.0,0.05201,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-22,0,0.14350763849866166,0.0,0.371675,0.0,0.04595,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-23,1,1.1854213729652376,-103159.34091090508,0.476938,1092375.8822239176,0.04504,200000,98401.21947073049,-101598.78052926951,0.4920060973536524
2021-03-24,1,0.3968258268064758,-103159.34091090508,0.392889,1092375.8822239176,0.0438,200000,88376.23393255219,-111623.76606744781,0.4418811696627609
2021-03-25,1,0.9021627679834134,-103159.34091090508,0.417473,1092375.8822239176,0.04063,200000,87449.47162285604,-112550.52837714396,0.43724735811428017
2021-03-26,1,0.20002479730316777,-103159.34091090508,0.416534,1092375.8822239176,0.04693,200000,94234.57305975139,-105765.42694024861,0.4711728652987569
2021-03-27,0,0.01292791669099373,0.0,0.396588,0.0,0.0461,200000,88954.44799338191,-111045.55200661809,0.4447722399669095
2021-03-28,-2,-1.2753761724796648,0.0,0.399384,0.0,0.06858,200000,88954.44799338191,-111045.55200661809,0.4447722399669095
2021-03-29,-1,-1.0102684159957984,108161.82485029778,0.41121,-684686.3299983212,0.06496,200000,88954.44799338191,-111045.55200661809,0.4447722399669095
2021-03-30,-1,-0.9446668382407255,108161.82485029778,0.411099,-684686.3299983212,0.0652,200000,89106.7667500231,-110893.2332499769,0.44553383375011557
2021-03-31,-1,-0.694223012481272,108161.82485029778,0.416252,-684686.3299983212,0.06232,200000,87692.22800308153,-112307.77199691847,0.4384611400154077
2021-04-01,-1,-0.7926618505915192,108161.82485029778,0.415404,-684686.3299983212,0.06505,200000,89469.7004565039,-110530.2995434961,0.44734850228251943
2021-04-02,-1,-0.5485381289866423,108161.82485029778,0.439453,-684686.3299983212,0.06568,200000,92502.23657022766,-107497.76342977234,0.46251118285113835
2021-04-03,-1,-0.5964590502700654,108161.82485029778,0.393855,-684686.3299983212,0.06045,200000,83989.36417481255,-116010.63582518745,0.41994682087406277
2021-04-04,-2,-1.709083997877205,0.0,0.410231,0.0,0.09,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-05,-2,-2.460187900345196,0.0,0.376921,0.0,0.16143,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-06,-2,-1.939212746498299,0.0,0.347919,0.0,0.12899,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-07,-2,-1.4675050231783218,0.0,0.359988,0.0,0.10868,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-08,-2,-1.6926935272390036,0.0,0.382227,0.0,0.16899,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-09,-2,-1.379873242391555,0.0,0.375167,0.0,0.14176,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-10,-2,-1.243409337441007,0.0,0.361716,0.0,0.13568,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-11,-1,-1.19920807924718,149914.57820193822,0.354218,-362672.05341848213,0.14642,200000,106204.8841230683,-93795.1158769317,0.5310244206153415
2021-04-12,-1,-1.00505713389214,149914.57820193822,0.357912,-362672.05341848213,0.13076,200000,101079.22421841283,-98920.77578158717,0.5053961210920641
2021-04-13,-1,-0.8804172313614113,149914.57820193822,0.352329,-362672.05341848213,0.12438,200000,97928.4034275015,-102071.5965724985,0.48964201713750755
2021-04-14,-1,-0.9533392183122125,149914.57820193822,0.334358,-362672.05341848213,0.13306,200000,98382.2819663069,-101617.7180336931,0.4919114098315345
2021-04-15,-1,-0.7577982409747378,149914.57820193822,0.363338,-362672.05341848213,0.12981,200000,101548.122268989,-98451.877731011,0.507740611344945
2021-04-16,-1,-0.7345049203995554,149914.57820193822,0.387414,-362672.05341848213,0.14225,200000,109669.10599830476,-90330.89400169524,0.5483455299915239
2021-04-17,-1,-0.7496465000917779,149914.57820193822,0.355571,-362672.05341848213,0.13962,200000,103941.54858412985,-96058.45141587015,0.5197077429206493
2021-04-18,-1,-0.5514883394245855,149914.57820193822,0.318046,-362672.05341848213,0.11485,200000,89332.6172739263,-110667.3827260737,0.4466630863696315
2021-04-19,-1,-0.3767613034754723,149914.57820193822,0.300044,-362672.05341848213,0.102,200000,81973.51915070752,-118026.48084929248,0.4098675957535376
2021-04-20,-1,-0.2549224245237529,149914.57820193822,0.31082,-362672.05341848213,0.10363,200000,84180.15409248375,-115819.84590751625,0.4209007704624187
2021-04-21,0,-0.1879788992993662,0.0,0.290039,0.0,0.098,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-22,0,-0.03463517360879488,0.0,0.250976,0.0,0.08429,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-23,0,0.9457439774834557,0.0,0.265,0.0,0.07999,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-24,2,1.9362589599654454,0.0,0.238531,0.0,0.07019,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-25,2,1.7756801185181155,0.0,0.26626,0.0,0.07783,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-26,0,0.5178873302817222,0.0,0.3023,0.0,0.09973,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-27,0,-0.7344752413410092,0.0,0.32129,0.0,0.1236,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-28,-2,-1.92462244726583,0.0,0.31404,0.0,0.14151,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-29,0,-0.6859108997491126,0.0,0.33615,0.0,0.12896,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-04-30,0,-0.19124780802890629,0.0,0.35815,0.0,0.12936,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-01,0,-0.09796435562649514,0.0,0.35872,0.0,0.12723,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-02,0,-0.5756084058783264,0.0,0.35685,0.0,0.13354,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-03,0,0.3836833269381571,0.0,0.37214,0.0,0.12537,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-04,0,0.6983911865698743,0.0,0.32882,0.0,0.1065,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-05,2,1.4904725190904804,0.0,0.38419,0.0,0.11368,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-06,2,1.5948912885479989,0.0,0.38257,0.0,0.10978,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-07,2,1.9783769570000085,0.0,0.40605,0.0,0.10888,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-08,2,1.8692926598281245,0.0,0.40215,0.0,0.10555,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-09,2,1.2634358291873773,0.0,0.3874,0.0,0.10691,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-10,0,0.9517535040248735,0.0,0.34681,0.0,0.09827,200000,98265.67101096759,-101734.32898903241,0.49132835505483796
2021-05-11,1,1.0371226906417028,-134614.19629437465,0.36499,486030.6212828548,0.10109,200000,98265.6710109676,-101734.3289890324,0.4913283550548381
2021-05-12,1,1.0102633878061988,-134614.19629437465,0.28697,486030.6212828548,0.07877,200000,76914.86794904717,-123085.13205095283,0.3845743397452358
2021-05-13,2,1.4193838286538887,0.0,0.33436,0.0,0.08584,200000,101554.40515303443,-98445.59484696557,0.5077720257651721
2021-05-14,1,1.029848446499684,-149252.52807535703,0.34021,557991.2371045848,0.091,200000,101554.40515303443,-98445.59484696557,0.5077720257651721
2021-05-15,1,1.1299680682927924,-149252.52807535703,0.31496,557991.2371045848,0.08231,200000,92936.83496869283,-107063.16503130717,0.46468417484346414
2021-05-16,2,1.5352066430746518,0.0,0.344,0.0,0.08309,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-17,2,1.8248473027488805,0.0,0.33172,0.0,0.07467,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-18,2,1.618032396650763,0.0,0.33024,0.0,0.07537,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-19,2,2.4466965380646455,0.0,0.23274,0.0,0.04546,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-20,2,2.448167415929604,0.0,0.28624,0.0,0.0522,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-21,2,2.4660192522943887,0.0,0.25489,0.0,0.04295,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-22,2,2.7321795079168294,0.0,0.27369,0.0,0.03999,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-23,2,2.510258200415617,0.0,0.25157,0.0,0.03438,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-24,1,1.1256661341853025,-190620.13834801264,0.27944,1109958.1466965755,0.04799,200000,106533.78291993731,-93466.21708006269,0.5326689145996866
2021-05-25,1,0.9545010036707158,-190620.13834801264,0.27915,1109958.1466965755,0.04864,200000,107199.97587516916,-92800.02412483084,0.5359998793758458
2021-05-26,1,0.7479876605525732,-190620.13834801264,0.30654,1109958.1466965755,0.05483,200000,119291.70239257302,-80708.29760742698,0.5964585119628651
2021-05-27,0,0.18580691996665286,0.0,0.31268,0.0,0.06268,200000,96564.71114365254,-103435.28885634746,0.48282355571826274
2021-05-28,0,0.576366441929848,0.0,0.29327,0.0,0.05315,200000,96564.71114365254,-103435.28885634746,0.48282355571826274
2021-05-29,0,0.9110824917791489,0.0,0.28627,0.0,0.04764,200000,96564.71114365254,-103435.28885634746,0.48282355571826274
2021-05-30,0,0.9530695270209681,0.0,0.30461,0.0,0.04941,200000,96564.71114365254,-103435.28885634746,0.48282355571826274
2021-05-31,1,1.055799984074255,-141973.52261769664,0.34008,907563.0746583886,0.0532,200000,96564.71114365254,-103435.28885634746,0.48282355571826274
2021-06-01,2,1.571671671852018,0.0,0.36487,0.0,0.0511,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-02,2,1.400417659416069,0.0,0.36738,0.0,0.05164,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-03,2,1.8562423721141381,0.0,0.43258,0.0,0.05505,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-04,2,2.3266086852898544,0.0,0.43143,0.0,0.0487,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-05,2,2.1078078650812295,0.0,0.44424,0.0,0.04927,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-06,2,1.4307977563484133,0.0,0.4597,0.0,0.05515,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-07,2,2.2646046634457333,0.0,0.4784,0.0,0.048,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-08,2,2.5620162974014526,0.0,0.5775,0.0,0.05043,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-09,0,0.3979087858467301,0.0,0.57565,0.0,0.07322,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-10,0,0.4284113670234536,0.0,0.53091,0.0,0.06629,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-11,0,0.9200893024592658,0.0,0.48342,0.0,0.05394,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-12,0,0.3220147129292062,0.0,0.42363,0.0,0.05305,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-13,2,1.3615283174498416,0.0,0.57385,0.0,0.05724,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-14,1,1.071641854592328,-92686.26949429094,0.55019,900495.4725951602,0.05663,200000,101990.11722612786,-98009.88277387214,0.5099505861306393
2021-06-15,1,0.4902016154472104,-92686.26949429094,0.49849,900495.4725951602,0.05646,200000,97045.15286293183,-102954.84713706817,0.48522576431465914
2021-06-16,1,0.8379150529455189,-92686.26949429094,0.504,900495.4725951602,0.05289,200000,94341.08537068067,-105658.91462931933,0.47170542685340333
2021-06-17,2,1.5372318093464443,0.0,0.56207,0.0,0.05197,200000,107287.53901001348,-92712.46098998652,0.5364376950500673
2021-06-18,2,1.994224206889911,0.0,0.5792,0.0,0.04856,200000,107287.53901001348,-92712.46098998652,0.5364376950500673
2021-06-19,2,1.909039830622788,0.0,0.5873,0.0,0.04822,200000,107287.53901001348,-92712.46098998652,0.5364376950500673
2021-06-20,2,1.5023178386508727,0.0,0.58881,0.0,0.05012,200000,107287.53901001348,-92712.46098998652,0.5364376950500673
2021-06-21,2,1.6926895479348316,0.0,0.45868,0.0,0.03702,200000,107287.53901001348,-92712.46098998652,0.5364376950500673
2021-06-22,2,1.7663642717766421,0.0,0.45324,0.0,0.03522,200000,107287.53901001348,-92712.46098998652,0.5364376950500673
2021-06-23,1,1.1577197790598235,-111760.18147254472,0.47999,1346818.2150390847,0.03983,200000,107287.53901001348,-92712.46098998652,0.5364376950500673
2021-06-24,1,1.0077259643741683,-111760.18147254472,0.48658,1346818.2150390847,0.04062,200000,109088.02499579843,-90911.97500420157,0.5454401249789922
2021-06-25,1,0.9456629031822258,-111760.18147254472,0.42552,1346818.2150390847,0.03534,200000,95152.74813967849,-104847.25186032151,0.47576374069839245
2021-06-26,1,0.8312192460746496,-111760.18147254472,0.42354,1346818.2150390847,0.03531,200000,94891.05843391168,-105108.94156608832,0.4744552921695584
2021-06-27,1,0.5310567317698949,-111760.18147254472,0.43151,1346818.2150390847,0.03726,200000,98408.08259957406,-101591.91740042594,0.49204041299787027
2021-06-28,1,0.3953630640643224,-111760.18147254472,0.429,1346818.2150390847,0.0378,200000,98854.84638019909,-101145.15361980091,0.4942742319009954
2021-06-29,0,-0.02538427507758025,0.0,0.42802,0.0,0.03963,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-06-30,0,-0.5130278962642623,0.0,0.41198,0.0,0.04022,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-01,0,-0.5148151744456363,0.0,0.37767,0.0,0.0365,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-02,0,-0.7775728762646238,0.0,0.36884,0.0,0.03592,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-03,0,-0.6841887573767451,0.0,0.3772,0.0,0.03626,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-04,0,-0.8764186675589973,0.0,0.37538,0.0,0.03664,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-05,-2,-1.8193929606604224,0.0,0.35303,0.0,0.03767,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-06,-2,-1.6823330968280263,0.0,0.35359,0.0,0.0372,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-07,-2,-1.6716178456676682,0.0,0.35301,0.0,0.03796,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-08,0,-0.37149411707702124,0.0,0.38178,0.0,0.0358,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-09,-2,-2.1084040604960443,0.0,0.35844,0.0,0.04307,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-10,-2,-1.7451414807633716,0.0,0.34214,0.0,0.04061,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-11,-2,-2.054197110693388,0.0,0.34683,0.0,0.046,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-12,-2,-2.2020812536613263,0.0,0.33194,0.0,0.04884,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-13,-2,-2.228559996185595,0.0,0.31135,0.0,0.0516,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-14,-2,-1.8902411104036652,0.0,0.30023,0.0,0.04923,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-15,-2,-1.5970390202791953,0.0,0.28951,0.0,0.0461,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-16,-2,-1.3259234390817867,0.0,0.26293,0.0,0.04019,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-17,0,-0.814006618061931,0.0,0.27528,0.0,0.03752,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-18,0,-0.6462185979016364,0.0,0.29584,0.0,0.03945,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-19,0,-0.7385859452220975,0.0,0.26095,0.0,0.03623,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-20,0,-0.9567124875841388,0.0,0.23041,0.0,0.0345,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-21,0,-0.6584367464598243,0.0,0.27142,0.0,0.03856,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-22,0,-0.3809958857262067,0.0,0.2813,0.0,0.03821,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-23,0,-0.3648714053825084,0.0,0.28544,0.0,0.03926,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-24,0,0.3526205004116409,0.0,0.32065,0.0,0.03952,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-25,1,1.0042105577674647,-143086.3816930012,0.35555,1270588.4867868775,0.04004,200000,101748.72602189315,-98251.27397810685,0.5087436301094657
2021-07-26,1,0.6005937818858812,-143086.3816930012,0.33305,1270588.4867868775,0.04022,200000,98757.98836142226,-101242.01163857774,0.49378994180711133
2021-07-27,1,0.5682939853393553,-143086.3816930012,0.34149,1270588.4867868775,0.0419,200000,102100.22608071315,-97899.77391928685,0.5105011304035658
2021-07-28,1,0.7565976351824901,-143086.3816930012,0.32909,1270588.4867868775,0.04104,200000,99233.24884908322,-100766.75115091678,0.4961662442454161
2021-07-29,1,0.7237726431013968,-143086.3816930012,0.33316,1270588.4867868775,0.04185,200000,100844.78709687109,-99155.21290312891,0.5042239354843554
2021-07-30,1,0.8653143343538245,-143086.3816930012,0.33288,1270588.4867868775,0.04142,200000,100258.36986067871,-99741.63013932129,0.5012918493033935
2021-07-31,1,0.512665783867314,-143086.3816930012,0.3292,1270588.4867868775,0.04235,200000,100913.45926876026,-99086.54073123974,0.5045672963438013
2021-08-01,0,-0.04533024603600318,0.0,0.31032,0.0,0.04216,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-02,0,-0.296736015458692,0.0,0.30342,0.0,0.04188,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-03,0,-0.5120176379169182,0.0,0.29418,0.0,0.04096,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-04,0,-0.7761381294734089,0.0,0.30479,0.0,0.04293,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-05,0,-0.8560656651865961,0.0,0.32597,0.0,0.04581,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-06,-2,-1.4326315664500515,0.0,0.3149,0.0,0.0468,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-07,-2,-2.000370582058431,0.0,0.31047,0.0,0.0502,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-08,-2,-1.6260907297897051,0.0,0.28578,0.0,0.04535,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-09,-2,-1.6824718333426054,0.0,0.30498,0.0,0.04939,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-10,-2,-1.560641513472931,0.0,0.3081,0.0,0.05016,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-11,0,-0.9361360101829123,0.0,0.34113,0.0,0.05188,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-12,-2,-1.5009626112923944,0.0,0.3339,0.0,0.05591,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-13,-2,-1.6903960082922516,0.0,0.352,0.0,0.06291,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-14,-1,-1.183064199807704,132964.64366785943,0.34815,-796346.8207976132,0.05813,200000,92583.28138593052,-107416.71861406948,0.46291640692965264
2021-08-15,-2,-1.5504928491048162,0.0,0.34505,0.0,0.06234,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-16,0,-0.8107125927491245,0.0,0.35738,0.0,0.05862,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-17,0,-0.6885492314908956,0.0,0.332,0.0,0.05413,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-18,0,-0.5680902481263508,0.0,0.32373,0.0,0.05248,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-19,-2,-1.262057755848622,0.0,0.3314,0.0,0.05882,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-20,-2,-1.29108891755764,0.0,0.33806,0.0,0.06067,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-21,0,-0.8541348510445342,0.0,0.33738,0.0,0.0583,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-22,0,-0.8362922955333779,0.0,0.3372,0.0,0.05858,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-23,0,-0.5251002490935646,0.0,0.35075,0.0,0.05966,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-24,0,-0.5520844582017949,0.0,0.33145,0.0,0.0568,200000,96348.09189685884,-103651.90810314116,0.4817404594842942
2021-08-25,-1,-1.0517929447743664,140526.9564727675,0.34281,-792336.2820465364,0.0608,200000,96348.09189685885,-103651.90810314115,0.4817404594842942
2021-08-26,-1,-0.8009721079499194,140526.9564727675,0.318,-792336.2820465364,0.05573,200000,88844.47315679354,-111155.52684320646,0.4442223657839677
2021-08-27,0,-0.146874340111459,0.0,0.3372,0.0,0.05737,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-08-28,0,-0.4560886468806214,0.0,0.3289,0.0,0.05699,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-08-29,0,-0.07867083684344028,0.0,0.3291,0.0,0.0562,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-08-30,0,0.8165148888366641,0.0,0.3246,0.0,0.05339,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-08-31,0,0.1649052356869766,0.0,0.3305,0.0,0.05631,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-01,0,-0.17706773318449429,0.0,0.3418,0.0,0.05898,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-02,0,0.7731892035582616,0.0,0.3445,0.0,0.0575,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-03,0,0.9003551428474408,0.0,0.3688,0.0,0.06129,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-04,2,1.7145022376268482,0.0,0.3752,0.0,0.06049,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-05,0,0.6750570399703764,0.0,0.3908,0.0,0.06512,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-06,2,3.1504539699712284,0.0,0.4413,0.0,0.06574,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-07,2,2.4951262352446677,0.0,0.3393,0.0,0.05065,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-08,2,1.9237591665354536,0.0,0.3258,0.0,0.04916,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-09,2,1.7135327975688366,0.0,0.3311,0.0,0.04989,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-10,0,0.1915025038193522,0.0,0.3077,0.0,0.05028,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-11,0,-0.7184995701880866,0.0,0.3103,0.0,0.05341,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-12,0,-0.18283773442489118,0.0,0.3195,0.0,0.05325,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-13,0,-0.21158724726045036,0.0,0.2975,0.0,0.04959,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-14,0,-0.3901111986280013,0.0,0.3158,0.0,0.05298,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-15,0,0.07113598584868927,0.0,0.3266,0.0,0.05328,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-16,0,-0.6027256237152253,0.0,0.316,0.0,0.05334,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
2021-09-17,0,-0.21098768717824273,0.0,0.3063,0.0,0.05053,200000,94418.73467525144,-105581.26532474856,0.4720936733762572
