date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,XMRUSDT_position,XMRUSDT_price,init,total_asset,pnl,return
2021-03-12,2,2.0304056544285496,0.0,6.92649,0.0,222.85,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-13,2,1.4094782374384658,0.0,6.83,0.0,239.46,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-14,2,1.675864349527796,0.0,7.33788,0.0,232.25,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-15,2,1.340327501344105,0.0,6.75292,0.0,221.88,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-16,2,1.2185319789012905,0.0,7.02166,0.0,229.92,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-17,2,1.461963184941295,0.0,7.87,0.0,236.2,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-18,2,1.7390209355612687,0.0,8.40472,0.0,228.04,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-19,2,1.3932895409062593,0.0,8.21023,0.0,231.43,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-20,2,1.316912668414445,0.0,8.30181,0.0,231.95,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-21,2,1.9114733783211824,0.0,9.62516,0.0,231.66,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-22,2,2.1694337586395007,0.0,10.00622,0.0,217.08,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-23,2,2.8474685469937824,0.0,12.9,0.0,218.02,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-24,2,1.9188196542606952,0.0,11.2236,0.0,210.67,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-25,2,2.2133981775179703,0.0,13.12322,0.0,214.33,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-26,2,1.6346537141197757,0.0,12.61731,0.0,221.7,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-27,2,1.222240279360887,0.0,11.81375,0.0,221.27,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-28,2,1.2526377615389757,0.0,12.86302,0.0,232.66,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-29,2,1.2072018230300177,0.0,13.13282,0.0,233.8,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-30,0,0.8263684043277125,0.0,12.88211,0.0,244.39,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-03-31,0,0.5383557790378679,0.0,12.32709,0.0,245.8,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-01,0,0.11135351107057884,0.0,11.51814,0.0,250.65,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-02,0,-0.025747688548664223,0.0,11.67188,0.0,257.7,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-03,0,-0.19402949826882868,0.0,11.39042,0.0,257.23,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-04,0,-0.23953304151828067,0.0,11.78727,0.0,263.6,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-05,0,-0.4597887315775346,0.0,11.60442,0.0,265.37,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-06,0,-0.617190716570652,0.0,11.71977,0.0,270.68,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-07,0,-0.12111865876042352,0.0,12.2877,0.0,257.44,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-08,0,-0.20484057855239046,0.0,12.91336,0.0,269.69,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-09,0,-0.6042283401555605,0.0,12.63749,0.0,273.37,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-10,-2,-1.27832625050439,0.0,12.37453,0.0,291.72,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-11,-2,-1.9180601376257278,0.0,12.19659,0.0,328.9,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-12,-2,-1.5220072925800006,0.0,12.13286,0.0,314.32,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-13,-2,-1.4403012930011483,0.0,12.42308,0.0,327.43,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-14,-2,-1.376206691333209,0.0,12.14722,0.0,320.65,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-15,-2,-1.4717345397178598,0.0,12.5658,0.0,344.4,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-16,0,-0.5356784861910342,0.0,14.20003,0.0,340.66,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-17,-2,-1.3303704075503762,0.0,13.28915,0.0,363.77,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-18,-2,-1.5925201811124645,0.0,11.76513,0.0,338.48,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-19,-2,-2.2047448080596865,0.0,10.79894,0.0,358.07,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-20,-2,-2.087559533579688,0.0,11.75186,0.0,404.34,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-21,-2,-1.7642904578458736,0.0,11.01359,0.0,375.44,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-22,-2,-1.6549136581750512,0.0,9.90408,0.0,346.68,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-23,-2,-1.529590566013781,0.0,9.94528,0.0,354.37,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-24,-2,-1.9814028275624909,0.0,8.66017,0.0,381.18,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-25,-2,-1.386562202346431,0.0,9.167,0.0,355.44,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-26,-1,-1.1596736544968491,8949.094631119226,10.759,-237.46685033347742,405.46,200000,192566.6182724235,-7433.381727576489,0.9628330913621176
2021-04-27,-1,-0.8793958779421519,8949.094631119226,11.265,-237.46685033347742,401.6,200000,196178.23811348263,-3821.7618865173717,0.9808911905674131
2021-04-28,-1,-1.0023327972992693,8949.094631119226,11.041,-237.46685033347742,413.54,200000,197008.9951090936,-2991.0048909063917,0.985044975545468
2021-04-29,-1,-0.9335914233347548,8949.094631119226,10.896,-237.46685033347742,407.32,200000,194234.3325785071,-5765.6674214928935,0.9711716628925355
2021-04-30,-1,-0.8966774035908933,8949.094631119226,11.184,-237.46685033347742,421.78,200000,200245.44248809153,245.44248809153214,1.0012272124404578
2021-05-01,-1,-0.7323737923363117,8949.094631119226,11.485,-237.46685033347742,425.76,200000,203884.23803638565,3884.23803638565,1.0194211901819283
2021-05-02,-1,-0.639154425268027,8949.094631119226,10.946,-237.46685033347742,404.46,200000,194002.63211810932,-5997.367881890677,0.9700131605905467
2021-05-03,-1,-0.3933559415227759,8949.094631119226,11.498,-237.46685033347742,411.31,200000,200569.18027927144,569.1802792714443,1.0028459013963573
2021-05-04,-1,-0.5331100902679262,8949.094631119226,10.211,-237.46685033347742,379.54,200000,181507.37365392645,-18492.62634607355,0.9075368682696322
2021-05-05,-1,-0.5795214731646392,8949.094631119226,10.992,-237.46685033347742,417.16,200000,197430.119470376,-2569.8805296240025,0.9871505973518799
2021-05-06,-1,-0.7518340193306331,8949.094631119226,10.868,-237.46685033347742,422.45,200000,197576.63137438128,-2423.368625618721,0.9878831568719064
2021-05-07,-1,-0.9137223192458713,8949.094631119226,11.507,-237.46685033347742,454.81,200000,210979.53012045778,10979.530120457785,1.054897650602289
2021-05-08,-1,-0.7032882551786229,8949.094631119226,12.297,-237.46685033347742,475.59,200000,222983.87602897163,22983.87602897163,1.1149193801448583
2021-05-09,-2,-1.3141126605524223,0.0,11.956,0.0,484.0,200000,200505.19842416514,505.1984241651371,1.0025259921208256
2021-05-10,-2,-1.6964648089923997,0.0,10.491,0.0,441.03,200000,200505.19842416514,505.1984241651371,1.0025259921208256
2021-05-11,-2,-1.4948721233181428,0.0,10.842,0.0,453.41,200000,200505.19842416514,505.1984241651371,1.0025259921208256
2021-05-12,-2,-1.779674259526222,0.0,9.16,0.0,396.06,200000,200505.19842416514,505.1984241651371,1.0025259921208256
2021-05-13,0,-0.9395495813616532,0.0,9.78,0.0,402.34,200000,200505.19842416514,505.1984241651371,1.0025259921208256
2021-05-14,-1,-1.130965904337867,10020.249796310101,10.005,-242.7952803566941,412.91,200000,200505.19842416514,505.1984241651371,1.0025259921208256
2021-05-15,-1,-0.9249431513545452,10020.249796310101,9.338,-242.7952803566941,382.38,200000,186409.15190073638,-13590.848099263618,0.932045759503682
2021-05-16,-1,-1.010202484817315,10020.249796310101,9.433,-242.7952803566941,390.65,200000,189368.99259993574,-10631.007400064263,0.9468449629996787
2021-05-17,0,1.8717553656553798,0.0,9.688,0.0,339.87,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-18,2,1.7623898348013505,0.0,9.775,0.0,341.02,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-19,2,2.0054557210780515,0.0,5.844,0.0,197.34,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-20,0,0.04162178315171707,0.0,7.287,0.0,280.79,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-21,0,-0.5086067564587748,0.0,6.362,0.0,256.2,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-22,2,1.9108236879224687,0.0,6.884,0.0,231.12,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-23,0,0.18131510710108825,0.0,5.902,0.0,225.5,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-24,0,0.29541007217218007,0.0,6.756,0.0,256.22,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-25,1,1.0365419459069043,-13482.297732913465,6.896,376.99264117334866,246.62,200000,185947.8503323425,-14052.149667657504,0.9297392516617125
2021-05-26,1,1.1759077742678306,-13482.297732913465,7.647,376.99264117334866,268.53,200000,204332.96469786856,4332.964697868563,1.0216648234893428
2021-05-27,2,2.0370842063568597,0.0,7.879,0.0,252.84,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-05-28,0,-0.5161937735001112,0.0,6.557,0.0,262.1,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-05-29,0,-0.1030359280163349,0.0,6.342,0.0,243.16,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-05-30,0,-0.6515396257938157,0.0,6.512,0.0,261.9,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-05-31,0,-0.1707550125489334,0.0,7.106,0.0,272.21,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-01,0,0.6686416339798368,0.0,7.504,0.0,266.37,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-02,0,0.042678775229955904,0.0,7.944,0.0,294.63,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-03,2,1.7282088936772566,0.0,9.573,0.0,309.57,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-04,2,1.4834157890705362,0.0,8.841,0.0,287.36,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-05,2,2.3917951309267025,0.0,8.95,0.0,264.01,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-06,2,1.599216215981458,0.0,8.844,0.0,272.5,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-07,2,2.128931749354056,0.0,8.729,0.0,249.02,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-08,2,1.871159351994391,0.0,8.92,0.0,253.61,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-09,2,1.3954215613251877,0.0,9.385,0.0,274.87,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-10,2,1.2664428574156545,0.0,8.732,0.0,255.6,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-11,0,0.7976114091895273,0.0,7.943,0.0,242.89,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-12,0,0.5664720268954332,0.0,7.808,0.0,243.04,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-13,0,0.9005072656924502,0.0,8.771,0.0,260.75,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-14,0,0.6169694905731158,0.0,9.062,0.0,275.57,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-15,0,0.3288754623601235,0.0,8.915,0.0,278.15,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-16,0,0.8689570653986294,0.0,8.973,0.0,262.94,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-17,0,0.8567633565488182,0.0,9.519,0.0,277.12,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-18,0,0.6468902787945939,0.0,9.011,0.0,265.77,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-19,0,0.21907986997164758,0.0,8.811,0.0,267.9,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-20,0,0.10599019634837398,0.0,8.7,0.0,264.53,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-21,0,-0.4107201023776756,0.0,6.518,0.0,203.05,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-22,0,-0.7805738163419308,0.0,6.488,0.0,201.81,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-23,-2,-1.263663962683416,0.0,6.918,0.0,218.51,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-24,0,-0.8282099159144948,0.0,7.304,0.0,225.74,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-25,0,0.925822063632466,0.0,6.677,0.0,194.95,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-26,0,-0.8508955464485078,0.0,6.557,0.0,202.84,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-27,0,-0.4811361476858786,0.0,6.918,0.0,211.92,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-28,0,-0.5513962507332,0.0,6.929,0.0,213.17,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-29,0,-0.2766640673027711,0.0,7.122,0.0,217.89,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-06-30,-2,-1.9616457254182802,0.0,6.917,0.0,223.06,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-01,-2,-1.9871241013045906,0.0,6.297,0.0,205.44,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-02,-2,-2.4413260671795483,0.0,6.243,0.0,211.35,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-03,-2,-2.219592878712133,0.0,6.272,0.0,214.86,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-04,-2,-2.052522139271907,0.0,6.34,0.0,219.92,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-05,-2,-2.236925954699587,0.0,5.938,0.0,214.47,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-06,-2,-1.9475153947111896,0.0,6.123,0.0,221.75,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-07,0,-0.8791055019599807,0.0,6.369,0.0,215.17,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-08,0,-0.6470433389786607,0.0,6.137,0.0,205.23,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-09,-2,-1.2441005630418993,0.0,6.069,0.0,212.87,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-10,-2,-1.291737545616455,0.0,5.9,0.0,209.7,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-11,-1,-1.1856408733199257,16570.374981119374,5.94,-465.336740676291,211.52,200000,196856.05477569817,-3143.9452243018313,0.9842802738784908
2021-07-12,-2,-1.5367165773960834,0.0,5.56,0.0,206.25,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-13,-2,-1.7461040937053902,0.0,5.284,0.0,203.83,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-14,-2,-1.721215541473833,0.0,5.166,0.0,203.38,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-15,-2,-1.80722459289046,0.0,4.876,0.0,196.71,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-16,-2,-2.179055750431774,0.0,4.416,0.0,192.95,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-17,-2,-2.0236428713904653,0.0,4.437,0.0,197.56,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-18,-2,-1.8592389828545772,0.0,4.433,0.0,199.41,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-19,-2,-1.87823569869024,0.0,4.071,0.0,189.02,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-20,-2,-2.0467076031376177,0.0,3.658,0.0,182.89,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-21,-1,-1.1580318815695367,22713.95118211402,4.418,-509.98747940529415,196.77,200000,200700.47264515946,700.4726451594615,1.0035023632257973
2021-07-22,-1,-0.4404991731066992,22713.95118211402,4.842,-509.98747940529415,197.7,200000,210805.4763022227,10805.476302222698,1.0540273815111134
2021-07-23,-1,-0.347109035569858,22713.95118211402,5.013,-509.98747940529415,203.96,200000,217882.0835754414,17882.083575441386,1.0894104178772068
2021-07-24,0,0.48316112678691103,0.0,5.608,0.0,208.52,200000,179663.223621456,-20336.77637854399,0.8983161181072801
2021-07-25,1,1.099366147678854,-14661.598141133998,6.127,421.92293368431734,212.91,200000,179663.223621456,-20336.77637854399,0.8983161181072801
2021-07-26,0,0.13193544103416943,0.0,5.638,0.0,218.07,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-07-27,0,0.4169863978153656,0.0,5.968,0.0,225.59,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-07-28,0,-0.1583547059137765,0.0,5.805,0.0,235.44,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-07-29,0,0.041800371443639725,0.0,6.036,0.0,241.67,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-07-30,0,0.0018269654175516914,0.0,5.98,0.0,242.01,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-07-31,0,0.40996724847860494,0.0,6.102,0.0,239.86,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-01,0,-0.01244278084575338,0.0,5.75,0.0,235.45,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-02,0,0.31909428627152736,0.0,5.825,0.0,232.58,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-03,0,0.847382226595054,0.0,5.915,0.0,226.02,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-04,0,0.1914485811425451,0.0,6.069,0.0,244.38,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-05,2,1.6164335336746325,0.0,7.135,0.0,252.84,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-06,0,0.6024277919604445,0.0,6.887,0.0,263.09,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-07,0,0.22387083661959473,0.0,6.936,0.0,271.83,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-08,0,-0.16528593040748657,0.0,6.408,0.0,257.12,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-09,0,-0.2568058625570865,0.0,6.767,0.0,269.31,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-10,0,0.318626764284653,0.0,6.938,0.0,266.34,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-11,0,0.7623959338355655,0.0,7.152,0.0,268.03,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-12,0,0.3832371776570292,0.0,6.772,0.0,257.42,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-13,0,0.36439425504074807,0.0,7.162,0.0,272.89,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-14,0,0.9198742137287164,0.0,7.217,0.0,271.6,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-15,2,1.6412044643768355,0.0,7.462,0.0,271.86,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-16,2,2.2500059298520516,0.0,7.605,0.0,266.5,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-17,1,1.034837436350357,-12200.32806537467,6.98,332.35097332988016,256.23,200000,170316.5797926304,-29683.420207369607,0.851582898963152
2021-08-18,1,0.8262643538205213,-12200.32806537467,6.843,332.35097332988016,252.51,200000,167408.7892268869,-32591.210773113096,0.8370439461344346
2021-08-19,1,0.7178197516193093,-12200.32806537467,7.151,332.35097332988016,264.19,200000,175048.3496395153,-24951.650360484695,0.8752417481975765
2021-08-20,0,-0.42695720853860064,0.0,7.276,0.0,282.06,200000,165343.25125887053,-34656.74874112947,0.8267162562943526
2021-08-21,-1,-1.0258137038523703,11381.005730924458,7.264,-287.07419136549504,287.98,200000,165343.25125887053,-34656.74874112947,0.8267162562943526
2021-08-22,-2,-1.9915693371714822,0.0,7.341,0.0,306.38,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-23,-2,-1.2992694515104521,0.0,7.829,0.0,318.17,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-24,-2,-2.261250047418033,0.0,7.057,0.0,307.33,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-25,-2,-1.9853786253335193,0.0,7.207,0.0,314.29,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-26,-2,-1.9739473364488076,0.0,6.525,0.0,291.4,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-27,-2,-1.858873693835536,0.0,6.951,0.0,315.0,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-28,-2,-1.2318387612911557,0.0,6.918,0.0,300.5,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-29,0,-0.8098912927859891,0.0,6.914,0.0,291.4,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-30,0,-0.9116520864464879,0.0,6.583,0.0,281.8,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-08-31,0,-0.8503550794860469,0.0,6.661,0.0,285.8,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-09-01,0,-0.6956441595003122,0.0,7.109,0.0,302.9,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-09-02,0,-0.7440182938951696,0.0,7.024,0.0,302.5,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-09-03,0,-0.3616041015414121,0.0,7.256,0.0,304.1,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-09-04,0,0.11687206058285048,0.0,7.517,0.0,305.1,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-09-05,1,1.0422411939317155,-10365.722944474503,8.188,269.10126654837427,315.4,200000,169749.07893871446,-30250.92106128554,0.8487453946935724
2021-09-06,2,2.648509747128965,0.0,9.215,0.0,314.8,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-07,2,1.290279467260658,0.0,7.032,0.0,263.2,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-08,2,1.2127591280144066,0.0,6.813,0.0,257.1,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-09,2,1.2612389242670425,0.0,6.988,0.0,261.8,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-10,0,0.7995269972848917,0.0,6.455,0.0,249.2,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-11,0,0.6962240397554971,0.0,6.45,0.0,249.8,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-12,0,0.603396167327726,0.0,6.588,0.0,256.2,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-13,0,-0.7098077025457945,0.0,6.125,0.0,263.3,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-14,0,-0.33657003791493295,0.0,6.466,0.0,269.1,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-15,0,0.3947708862335768,0.0,6.867,0.0,269.3,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-16,0,0.14703279487412146,0.0,6.653,0.0,264.0,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-17,0,-0.5985412968336516,0.0,6.319,0.0,262.7,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-18,0,-0.9692176460316737,0.0,6.367,0.0,271.7,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-19,0,-0.9503559742530046,0.0,6.099,0.0,259.8,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-20,-2,-1.6491154691330192,0.0,5.157,0.0,232.7,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-21,-1,-1.117150865017326,17998.020052095177,5.016,-414.1195806482083,218.0,200000,180556.1371626188,-19443.862837381195,0.902780685813094
2021-09-22,-2,-1.2370438827479344,0.0,5.575,0.0,245.1,200000,181717.88458906402,-18282.115410935978,0.9085894229453201
2021-09-23,-1,-1.088609100837443,15920.61368399019,5.707,-364.7488650924609,249.1,200000,181717.88458906402,-18282.115410935978,0.9085894229453201
2021-09-24,-2,-1.355940858041333,0.0,5.181,0.0,233.6,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-09-25,-2,-1.461561014184281,0.0,5.098,0.0,235.8,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-09-26,-2,-1.3728658201809634,0.0,5.099,0.0,234.2,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-09-27,-2,-1.6259825890649078,0.0,4.924,0.0,234.3,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-09-28,-2,-1.7470234585393756,0.0,4.69,0.0,229.6,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-09-29,-2,-1.4880551699880746,0.0,4.827,0.0,233.6,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-09-30,-2,-1.6278345107263548,0.0,5.048,0.0,251.1,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-01,0,0.2527967623346624,0.0,5.983,0.0,257.5,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-02,0,0.8013303403552671,0.0,6.051,0.0,252.8,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-03,0,0.5709600182940247,0.0,6.123,0.0,259.3,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-04,0,0.030257037834442165,0.0,6.02,0.0,264.8,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-05,2,1.5480824931303518,0.0,6.729,0.0,270.8,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-06,0,-0.09267717219612615,0.0,6.417,0.0,286.5,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-07,0,0.7632218091728659,0.0,6.512,0.0,277.8,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-08,0,0.6259035398623158,0.0,6.463,0.0,277.9,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-09,2,1.7686303143296718,0.0,6.94,0.0,278.4,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-10,0,0.6048596216865916,0.0,6.327,0.0,270.0,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
2021-10-11,0,-0.21403527599502326,0.0,6.167,0.0,276.7,200000,184438.5199779097,-15561.480022090313,0.9221925998895484
