date,statusList,zscore,MITHUSDT_position,MITHUSDT_price,ONGUSDT_position,ONGUSDT_price,init,total_asset,pnl,return
2021-02-22,-2,-2.2296799924355057,0.0,0.02116,0.0,0.5432,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-02-23,-2,-1.852721606757282,0.0,0.01769,0.0,0.4466,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-02-24,-2,-1.9610863778930705,0.0,0.01935,0.0,0.5354,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-02-25,-2,-1.7608623620584456,0.0,0.0176,0.0,0.4952,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-02-26,-2,-1.5542222321691415,0.0,0.01726,0.0,0.4866,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-02-27,0,-0.1300835743490223,0.0,0.024,0.0,0.4879,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-02-28,0,-0.8033276206667083,0.0,0.02168,0.0,0.5186,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-01,0,-0.7274660925083817,0.0,0.02207,0.0,0.5286,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-02,0,-0.6866001385004947,0.0,0.02071,0.0,0.4999,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-03,0,-0.6989417722221205,0.0,0.0211,0.0,0.5203,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-04,0,-0.9975365223718151,0.0,0.02055,0.0,0.5541,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-05,-2,-1.2849560717724124,0.0,0.02328,0.0,0.6913,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-06,-2,-1.6194210297703056,0.0,0.02257,0.0,0.7626,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-07,-2,-1.441722273757115,0.0,0.02394,0.0,0.7888,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-08,-1,-1.1640793932154725,2451238.696211816,0.02414,-77198.82860607076,0.7665,200000,118345.80425310647,-81654.19574689353,0.5917290212655324
2021-03-09,-1,-0.6360883754995827,2451238.696211816,0.02691,-77198.82860607076,0.7679,200000,125243.8138016617,-74756.1861983383,0.6262190690083085
2021-03-10,0,-0.054044434817177106,0.0,0.02952,0.0,0.763,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-11,0,0.9204590987689256,0.0,0.03248,0.0,0.7457,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-12,0,0.5736694159464872,0.0,0.03015,0.0,0.742,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-13,2,1.2642184610625604,0.0,0.0343,0.0,0.7699,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-14,0,0.6952557733927387,0.0,0.03254,0.0,0.7764,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-15,2,2.8033541186059203,0.0,0.0428,0.0,0.7364,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-16,2,3.146350242984758,0.0,0.05222,0.0,0.722,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-17,2,2.3941353696932812,0.0,0.05506,0.0,0.7711,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-18,2,1.7704411550946746,0.0,0.05155,0.0,0.7644,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-19,2,1.5205001622159153,0.0,0.05399,0.0,0.8133,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-20,2,1.2943217651535883,0.0,0.04972,0.0,0.7615,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-21,1,1.194112661995443,-1008344.012376136,0.05201,66258.96662499411,0.7915,200000,104887.94416736567,-95112.05583263433,0.5244397208368283
2021-03-22,1,0.5889899261567633,-1008344.012376136,0.04595,66258.96662499411,0.7997,200000,99320.70297869123,-100679.29702130877,0.4966035148934561
2021-03-23,1,0.22988898865975835,-1008344.012376136,0.04504,66258.96662499411,0.856,200000,102133.48974841612,-97866.51025158388,0.5106674487420806
2021-03-24,1,0.623283034715957,-1008344.012376136,0.0438,66258.96662499411,0.7352,200000,92879.06000477042,-107120.93999522958,0.4643953000238521
2021-03-25,1,0.4982313590104806,-1008344.012376136,0.04063,66258.96662499411,0.6915,200000,86787.09264402583,-113212.90735597417,0.4339354632201292
2021-03-26,1,0.6745519895996418,-1008344.012376136,0.04693,66258.96662499411,0.7518,200000,97135.07560948264,-102864.92439051736,0.48567537804741323
2021-03-27,0,-0.20441556164872796,0.0,0.0461,0.0,0.8921,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-03-28,2,1.7231488752177126,0.0,0.06858,0.0,0.8781,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-03-29,0,0.9424867327558191,0.0,0.06496,0.0,0.937,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-03-30,0,0.46827070122462616,0.0,0.0652,0.0,1.0083,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-03-31,0,0.03644698167090355,0.0,0.06232,0.0,1.0245,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-01,0,0.5880866889360084,0.0,0.06505,0.0,0.969,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-02,0,-0.21956612031444236,0.0,0.06568,0.0,1.0801,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-03,-2,-1.2723768038608556,0.0,0.06045,0.0,1.1088,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-04,2,1.4141579212667374,0.0,0.09,0.0,1.214,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-05,2,3.9276499926811383,0.0,0.16143,0.0,1.1686,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-06,2,2.248371465380521,0.0,0.12899,0.0,1.0994,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-07,2,1.7675918067276915,0.0,0.10868,0.0,0.9606,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-08,2,2.665314660611632,0.0,0.16899,0.0,1.0825,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-09,2,1.293876786609196,0.0,0.14176,0.0,1.1855,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-10,0,0.9033370591261437,0.0,0.13568,0.0,1.2324,200000,92262.97901174829,-107737.02098825171,0.46131489505874146
2021-04-11,1,1.1135564308305166,-315062.76127492246,0.14642,38015.23651081512,1.2135,200000,92262.9790117483,-107737.0209882517,0.46131489505874157
2021-04-12,1,0.7741379893845646,-315062.76127492246,0.13076,38015.23651081512,1.1638,200000,85439.73891559549,-114560.26108440451,0.42719869457797743
2021-04-13,1,0.5433634096745701,-315062.76127492246,0.12438,38015.23651081512,1.1615,200000,83342.20345468662,-116657.79654531338,0.41671101727343307
2021-04-14,1,0.7456715567529589,-315062.76127492246,0.13306,38015.23651081512,1.1461,200000,85491.51358028638,-114508.48641971362,0.42745756790143186
2021-04-15,1,0.28359350994197263,-315062.76127492246,0.12981,38015.23651081512,1.2549,200000,88603.61733851957,-111396.38266148043,0.4430180866925979
2021-04-16,1,0.2577878939384939,-315062.76127492246,0.14225,38015.23651081512,1.3563,200000,96377.74307097627,-103622.25692902373,0.4818887153548813
2021-04-17,1,0.2958245173354918,-315062.76127492246,0.13962,38015.23651081512,1.3005,200000,93427.87781151973,-106572.12218848027,0.46713938905759866
2021-04-18,0,-0.4025203827410336,0.0,0.11485,0.0,1.2961,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-19,0,-0.40843393996868044,0.0,0.102,0.0,1.131,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-20,0,-0.3483657969032634,0.0,0.10363,0.0,1.1021,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-21,0,-0.4562501571435778,0.0,0.098,0.0,1.0513,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-22,0,-0.28694404883949703,0.0,0.08429,0.0,0.8442,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-23,0,-0.43582533045769245,0.0,0.07999,0.0,0.7958,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-24,0,-0.8515188930806994,0.0,0.07019,0.0,0.7353,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-25,0,-0.29066157730766906,0.0,0.07783,0.0,0.7533,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-26,0,0.35512779416163115,0.0,0.09973,0.0,0.8849,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-27,2,1.301199079469154,0.0,0.1236,0.0,0.9627,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-28,2,2.9667024653669243,0.0,0.14151,0.0,0.9299,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-29,2,1.8263553060266133,0.0,0.12896,0.0,0.9307,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-04-30,1,1.1079073874869512,-306031.18855328416,0.12936,39316.907886833695,1.0069,200000,79176.38910250568,-120823.61089749432,0.3958819455125284
2021-05-01,1,1.0014327921354098,-306031.18855328416,0.12723,39316.907886833695,0.9994,200000,78229.66586173594,-121770.33413826406,0.3911483293086797
2021-05-02,2,1.2279682206530758,0.0,0.13354,0.0,1.003,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-03,0,0.7100016070878713,0.0,0.12537,0.0,1.0033,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-04,0,0.5753501063663018,0.0,0.1065,0.0,0.8662,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-05,0,0.09978992538535136,0.0,0.11368,0.0,0.9898,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-06,0,-0.7007341249674706,0.0,0.10978,0.0,1.0975,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-07,0,-0.5295597952790217,0.0,0.10888,0.0,1.0584,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-08,0,-0.6485036490546634,0.0,0.10555,0.0,1.0369,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-09,0,-0.6177541857936188,0.0,0.10691,0.0,1.0338,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-10,0,-0.32574685344251275,0.0,0.09827,0.0,0.8988,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-11,0,-0.7120442962324373,0.0,0.10109,0.0,0.9724,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-12,-1,-1.0201738655986046,511672.8158652852,0.07877,-50659.21028872363,0.7956,200000,80608.93541141704,-119391.06458858296,0.40304467705708524
2021-05-13,-1,-0.5759436005272531,511672.8158652852,0.08584,-50659.21028872363,0.8062,200000,84763.44984864508,-115236.55015135492,0.4238172492432254
2021-05-14,-1,-0.5297777070457029,511672.8158652852,0.091,-50659.21028872363,0.8414,200000,89186.88578067301,-110813.11421932699,0.445934428903365
2021-05-15,-1,-0.7310091259968466,511672.8158652852,0.08231,-50659.21028872363,0.7817,200000,81716.09415656689,-118283.90584343311,0.40858047078283444
2021-05-16,-1,-0.6169176108778559,511672.8158652852,0.08309,-50659.21028872363,0.7794,200000,81998.68276927774,-118001.31723072226,0.40999341384638877
2021-05-17,-1,-0.5070145548423504,511672.8158652852,0.07467,-50659.21028872363,0.6959,200000,73460.35360058362,-126539.64639941638,0.36730176800291814
2021-05-18,-1,-0.7262773997920937,511672.8158652852,0.07537,-50659.21028872363,0.7277,200000,75429.48745887075,-124570.51254112925,0.37714743729435374
2021-05-19,-2,-1.8584412910669896,0.0,0.04546,0.0,0.5153,200000,83452.98026396047,-116547.01973603953,0.41726490131980243
2021-05-20,-2,-3.718468506020728,0.0,0.0522,0.0,2.4318,200000,83452.98026396047,-116547.01973603953,0.41726490131980243
2021-05-21,-2,-2.521844178717509,0.0,0.04295,0.0,1.3506,200000,83452.98026396047,-116547.01973603953,0.41726490131980243
2021-05-22,-2,-1.7801087747666677,0.0,0.03999,0.0,0.8925,200000,83452.98026396047,-116547.01973603953,0.41726490131980243
2021-05-23,-2,-1.5479229759865154,0.0,0.03438,0.0,0.7534,200000,83452.98026396047,-116547.01973603953,0.41726490131980243
2021-05-24,-1,-1.1942659127434812,869483.0200454311,0.04799,-45428.94951767037,0.9185,200000,83452.98026396047,-116547.01973603953,0.41726490131980243
2021-05-25,-2,-1.2421629745809322,0.0,0.04864,0.0,1.0436,200000,88570.9778855915,-111429.0221144085,0.4428548894279576
2021-05-26,-1,-1.1169414803551005,807687.1957467765,0.05483,-37779.806298239004,1.1722,200000,88570.9778855915,-111429.0221144085,0.4428548894279576
2021-05-27,-1,-0.661429260431368,807687.1957467765,0.06268,-37779.806298239004,1.065,200000,90861.3271370325,-109138.6728629675,0.4543066356851625
2021-05-28,-1,-0.9855272118656062,807687.1957467765,0.05315,-37779.806298239004,1.1689,200000,87089.39003595275,-112910.60996404725,0.43544695017976376
2021-05-29,-1,-0.8884238023557331,807687.1957467765,0.04764,-37779.806298239004,1.0449,200000,77954.33760640636,-122045.66239359364,0.38977168803203177
2021-05-30,-1,-0.7387595348206256,807687.1957467765,0.04941,-37779.806298239004,1.0348,200000,79002.36789926596,-120997.63210073404,0.3950118394963298
2021-05-31,-1,-0.5887618310054114,807687.1957467765,0.0532,-37779.806298239004,1.0609,200000,83049.55531553028,-116950.44468446972,0.41524777657765144
2021-06-01,-1,-0.5131091118018711,807687.1957467765,0.0511,-37779.806298239004,1.0147,200000,79607.9851534834,-120392.0148465166,0.398039925767417
2021-06-02,-1,-0.4818355954480461,807687.1957467765,0.05164,-37779.806298239004,1.0517,200000,81441.9890722215,-118558.0109277785,0.40720994536110755
2021-06-03,-1,-0.37001626043005054,807687.1957467765,0.05505,-37779.806298239004,1.0986,200000,85968.07532510543,-114031.92467489457,0.4298403766255271
2021-06-04,-1,-0.36101265248927733,807687.1957467765,0.0487,-37779.806298239004,1.0087,200000,77442.8570459017,-122557.1429540983,0.3872142852295085
2021-06-05,0,-0.13356520115263346,0.0,0.04927,0.0,0.9579,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-06,0,0.09129076596148084,0.0,0.05515,0.0,1.0378,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-07,0,0.1961224441876344,0.0,0.048,0.0,0.935,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-08,0,0.9196658684487007,0.0,0.05043,0.0,0.9221,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-09,2,3.1284505173669173,0.0,0.07322,0.0,0.9842,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-10,2,2.3777759090295234,0.0,0.06629,0.0,0.9379,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-11,2,1.248417256576398,0.0,0.05394,0.0,0.8579,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-12,2,1.612157072440921,0.0,0.05305,0.0,0.784,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-13,2,1.2704589311278727,0.0,0.05724,0.0,0.8681,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-14,0,0.9076829348631408,0.0,0.05663,0.0,0.8912,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-15,0,0.9894061832342989,0.0,0.05646,0.0,0.8658,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-16,0,0.8842974207923429,0.0,0.05289,0.0,0.8172,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-17,0,0.6260442160306275,0.0,0.05197,0.0,0.8242,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-18,0,0.6259902126939295,0.0,0.04856,0.0,0.7619,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-19,0,0.6504625020430138,0.0,0.04822,0.0,0.7464,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-20,1,1.1331711200474741,-847620.772189056,0.05012,58962.87731036153,0.7205,200000,84965.50620423097,-115034.49379576903,0.4248275310211549
2021-06-21,2,1.464507953642031,0.0,0.03702,0.0,0.5021,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-22,2,1.4643260565965615,0.0,0.03522,0.0,0.4694,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-23,2,1.64075534501961,0.0,0.03983,0.0,0.5098,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-24,0,0.7004069101120302,0.0,0.04062,0.0,0.5747,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-25,0,0.37564316260229685,0.0,0.03534,0.0,0.514,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-26,0,-0.4617112111490798,0.0,0.03531,0.0,0.5552,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-27,0,-0.22609002085675473,0.0,0.03726,0.0,0.5636,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-28,-1,-1.0007608465840834,1147343.4721314458,0.0378,-72391.22558265508,0.5991,200000,86739.16649313731,-113260.83350686269,0.43369583246568655
2021-06-29,-2,-1.8206292478705213,0.0,0.03963,0.0,0.6821,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-06-30,-2,-2.7346779454173866,0.0,0.04022,0.0,0.8245,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-01,-2,-2.157041110802276,0.0,0.0365,0.0,0.735,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-02,-2,-1.7764622555670597,0.0,0.03592,0.0,0.7143,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-03,-2,-1.7073112261750933,0.0,0.03626,0.0,0.7438,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-04,-2,-1.5602024645444312,0.0,0.03664,0.0,0.7595,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-05,-2,-1.4938472662898512,0.0,0.03767,0.0,0.8009,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-06,-2,-1.3687190693783484,0.0,0.0372,0.0,0.7976,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-07,-2,-1.3013554282145656,0.0,0.03796,0.0,0.8286,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-08,0,-0.8712950913759262,0.0,0.0358,0.0,0.7214,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-09,0,-0.07611671194129235,0.0,0.04307,0.0,0.7407,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-10,0,-0.3347437100616768,0.0,0.04061,0.0,0.7434,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-11,0,0.2765053206371013,0.0,0.046,0.0,0.7617,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-12,0,0.761992750460146,0.0,0.04884,0.0,0.7601,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-13,0,0.7318935865714228,0.0,0.0516,0.0,0.8291,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-14,1,1.0735092380069249,-920658.1318555467,0.04923,59092.56822848575,0.767,200000,90647.99966249714,-109352.00033750286,0.45323999831248574
2021-07-15,1,1.0714805340495364,-920658.1318555467,0.0461,59092.56822848575,0.726,200000,85343.54441242135,-114656.45558757865,0.4267177220621068
2021-07-16,0,-0.24953615272153434,0.0,0.04019,0.0,0.753,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-17,0,-0.2299489230623898,0.0,0.03752,0.0,0.7084,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-18,0,0.28389817289572467,0.0,0.03945,0.0,0.7055,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-19,0,0.15998175941845824,0.0,0.03623,0.0,0.6591,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-20,0,0.5002640811502916,0.0,0.0345,0.0,0.6001,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-21,0,0.6878086379157137,0.0,0.03856,0.0,0.6524,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-22,0,0.28998324164616185,0.0,0.03821,0.0,0.6707,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-23,0,0.35619767594808227,0.0,0.03926,0.0,0.6797,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-24,0,0.06417298238310921,0.0,0.03952,0.0,0.7003,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-25,0,0.00841472490792539,0.0,0.04004,0.0,0.7075,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-26,0,-0.6266219964772148,0.0,0.04022,0.0,0.7453,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-27,0,-0.5105879662570283,0.0,0.0419,0.0,0.7566,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-28,0,-0.9592482014658198,0.0,0.04104,0.0,0.7575,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-29,-2,-1.277400823067062,0.0,0.04185,0.0,0.7966,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-30,-2,-1.6567288458358023,0.0,0.04142,0.0,0.8208,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-07-31,-2,-1.2141481400870853,0.0,0.04235,0.0,0.8193,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-08-01,0,-0.6118355024118763,0.0,0.04216,0.0,0.7825,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-08-02,0,-0.7350459118496718,0.0,0.04188,0.0,0.7883,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-08-03,0,-0.6893217747243876,0.0,0.04096,0.0,0.7709,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-08-04,0,-0.3568041868592732,0.0,0.04293,0.0,0.7965,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-08-05,1,1.0298424993142714,-907580.7258865071,0.04581,51931.392771497485,0.8006,200000,83152.54610572178,-116847.45389427822,0.4157627305286089
2021-08-06,1,0.46313406000951163,-907580.7258865071,0.0468,51931.392771497485,0.8346,200000,85816.71837858034,-114183.28162141966,0.4290835918929017
2021-08-07,2,1.2437003448473731,0.0,0.0502,0.0,0.8649,200000,83797.63693715623,-116202.36306284377,0.41898818468578114
2021-08-08,0,-0.7243604443095836,0.0,0.04535,0.0,0.85,200000,83797.63693715623,-116202.36306284377,0.41898818468578114
2021-08-09,0,0.5278958074145812,0.0,0.04939,0.0,0.8785,200000,83797.63693715623,-116202.36306284377,0.41898818468578114
2021-08-10,1,1.117899550164124,-835303.3984963739,0.05016,47900.78709109194,0.8747,200000,83797.63693715623,-116202.36306284377,0.41898818468578114
2021-08-11,1,0.82948884322869,-835303.3984963739,0.05188,47900.78709109194,0.9151,200000,87169.5505810501,-112830.4494189499,0.4358477529052506
2021-08-12,2,3.075062322596815,0.0,0.05591,0.0,0.8683,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-13,2,2.9123398172215724,0.0,0.06291,0.0,0.9299,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-14,2,1.442678712400061,0.0,0.05813,0.0,0.9328,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-15,2,2.0307470549581383,0.0,0.06234,0.0,0.9354,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-16,2,1.3516014772535392,0.0,0.05862,0.0,0.9144,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-17,0,0.9680473493996902,0.0,0.05413,0.0,0.8641,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-18,0,0.7540492916951744,0.0,0.05248,0.0,0.8471,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-19,2,1.5590790174729663,0.0,0.05882,0.0,0.8775,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-20,2,1.3291584417424862,0.0,0.06067,0.0,0.9117,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-21,0,0.6664186050801526,0.0,0.0583,0.0,0.9182,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-22,0,0.6923234269076256,0.0,0.05858,0.0,0.9149,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-23,0,0.1269627936926357,0.0,0.05966,0.0,0.9678,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-24,-2,-2.9570500526500476,0.0,0.0568,0.0,1.3197,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-25,-2,-1.35853153878832,0.0,0.0608,0.0,1.1726,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-26,-2,-1.4115951043324015,0.0,0.05573,0.0,1.0959,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-27,-2,-1.423808816821283,0.0,0.05737,0.0,1.1515,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-28,-2,-1.5100142336317592,0.0,0.05699,0.0,1.1745,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-29,-2,-1.3032373246205415,0.0,0.0562,0.0,1.1415,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-30,-2,-1.2404602075016766,0.0,0.05339,0.0,1.0925,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-08-31,-1,-1.037436480748122,789444.1175270235,0.05631,-39374.31200881018,1.129,200000,88907.19651589339,-111092.80348410661,0.4445359825794669
2021-09-01,-1,-0.8185159973134185,789444.1175270235,0.05898,-39374.31200881018,1.1576,200000,92141.11763314251,-107858.88236685749,0.4607055881657125
2021-09-02,-1,-0.9084632715769473,789444.1175270235,0.0575,-39374.31200881018,1.1622,200000,91153.86217444304,-108846.13782555696,0.45576931087221517
2021-09-03,-1,-0.677370052029202,789444.1175270235,0.06129,-39374.31200881018,1.2082,200000,95957.07373227572,-104042.92626772428,0.47978536866137855
2021-09-04,-2,-1.2110020485947992,0.0,0.06049,0.0,1.3275,200000,93423.12103837923,-106576.87896162077,0.4671156051918962
2021-09-05,0,-0.8692652330573777,0.0,0.06512,0.0,1.3703,200000,93423.12103837923,-106576.87896162077,0.4671156051918962
2021-09-06,0,-0.6051829092275071,0.0,0.06574,0.0,1.3423,200000,93423.12103837923,-106576.87896162077,0.4671156051918962
2021-09-07,-1,-1.007732944526529,922242.0635575443,0.05065,-41673.263020063896,1.1209,200000,93423.12103837923,-106576.87896162077,0.4671156051918962
2021-09-08,-1,-1.1756340718097105,922242.0635575443,0.04916,-41673.263020063896,1.1326,200000,92536.55754101324,-107463.44245898676,0.4626827877050662
2021-09-09,-2,-1.2947824621251236,0.0,0.04989,0.0,1.1803,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-10,0,-0.7413470806402099,0.0,0.05028,0.0,1.1089,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-11,0,-0.3083110415381337,0.0,0.05341,0.0,1.1309,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-12,0,-0.35391619195110763,0.0,0.05325,0.0,1.1385,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-13,0,-0.8267398561639003,0.0,0.04959,0.0,1.0848,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
2021-09-14,0,-0.21727976848507227,0.0,0.05298,0.0,1.1241,200000,96599.41683007477,-103400.58316992523,0.4829970841503739
