date,statusList,zscore,EOSUSDT_position,EOSUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-03-05,-2,-1.6736127558725602,0.0,3.6904,0.0,4.12896,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-06,-2,-1.5410847485910149,0.0,3.7207,0.0,4.15675,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-07,-2,-1.4261581743786742,0.0,3.831,0.0,4.33521,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-08,-2,-1.6562849975143965,0.0,3.8981,0.0,4.92836,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-09,-2,-1.5312229077570203,0.0,4.1673,0.0,5.36426,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-10,-2,-1.9454524194104068,0.0,3.991,0.0,6.49261,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-11,-2,-1.8922773722774582,0.0,3.9532,0.0,7.03079,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-12,-2,-1.7133275999196642,0.0,3.7828,0.0,6.92649,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-13,-2,-1.2953135156787385,0.0,4.2816,0.0,6.83,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-14,-2,-1.5366048378111412,0.0,3.9256,0.0,7.33788,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-15,-2,-1.2865405801847356,0.0,3.8169,0.0,6.75292,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-16,-1,-1.115274618973325,30735.059933944434,4.0661,-17798.045931789842,7.02166,200000,249943.6543948229,49943.654394822894,1.2497182719741144
2021-03-17,-2,-1.2597611629390024,0.0,4.0867,0.0,7.87,200000,264409.3064459582,64409.30644595821,1.3220465322297912
2021-03-18,-2,-1.2600509439945482,0.0,4.1434,0.0,8.40472,200000,264409.3064459582,64409.30644595821,1.3220465322297912
2021-03-19,-1,-1.1245573641505606,31952.786277457184,4.1375,-16102.429922545301,8.21023,200000,264409.3064459582,64409.30644595821,1.3220465322297912
2021-03-20,-1,-0.9644628606042189,31952.786277457184,4.3278,-16102.429922545301,8.30181,200000,271964.582206865,71964.58220686502,1.3598229110343252
2021-03-21,-2,-1.3584246163428138,0.0,4.1536,0.0,9.62516,200000,286678.67775719817,86678.67775719817,1.4333933887859909
2021-03-22,-2,-1.3798037443234201,0.0,4.0777,0.0,10.00622,200000,286678.67775719817,86678.67775719817,1.4333933887859909
2021-03-23,-2,-1.7284720862832101,0.0,4.0899,0.0,12.9,200000,286678.67775719817,86678.67775719817,1.4333933887859909
2021-03-24,-2,-1.487359033355831,0.0,3.6938,0.0,11.2236,200000,286678.67775719817,86678.67775719817,1.4333933887859909
2021-03-25,-2,-1.614123955085176,0.0,3.6745,0.0,13.12322,200000,286678.67775719817,86678.67775719817,1.4333933887859909
2021-03-26,-2,-1.239495965330391,0.0,4.1849,0.0,12.61731,200000,286678.67775719817,86678.67775719817,1.4333933887859909
2021-03-27,-1,-1.1067846419254799,35036.01360935644,4.0912,-12133.263263451408,11.81375,200000,286678.67775719817,86678.67775719817,1.4333933887859909
2021-03-28,-2,-1.2279590023052644,0.0,4.1106,0.0,12.86302,200000,298730.0482376183,98730.04823761829,1.4936502411880914
2021-03-29,-1,-1.1474003488087314,34910.60514638521,4.2785,-11373.415924288092,13.13282,200000,298730.0482376183,98730.04823761829,1.4936502411880914
2021-03-30,-1,-0.9592453651494177,34910.60514638521,4.3361,-11373.415924288092,12.88211,200000,297889.4699876718,97889.46998767182,1.4894473499383591
2021-03-31,-1,-0.41966283670586085,34910.60514638521,4.8021,-11373.415924288092,12.32709,200000,307845.338679589,107845.33867958898,1.539226693397945
2021-04-01,0,0.5030729514991098,0.0,5.5947,0.0,11.51814,200000,234416.2825193166,34416.28251931659,1.172081412596583
2021-04-02,1,1.0901521893364132,-18736.21517330727,6.2557,10041.924802144838,11.67188,200000,234416.2825193166,34416.28251931659,1.172081412596583
2021-04-03,1,0.5201916714433799,-18736.21517330727,5.4107,10041.924802144838,11.39042,200000,215757.78054306027,15757.780543060275,1.0787889027153015
2021-04-04,1,1.1603005886457665,-18736.21517330727,6.28,10041.924802144838,11.78727,200000,236030.31025094746,36030.310250947456,1.1801515512547374
2021-04-05,2,1.632181431015771,0.0,6.6959,0.0,11.60442,200000,243341.39268575917,43341.39268575917,1.216706963428796
2021-04-06,2,1.451779668669051,0.0,6.6436,0.0,11.71977,200000,243341.39268575917,43341.39268575917,1.216706963428796
2021-04-07,0,0.5577361058428592,0.0,5.8824,0.0,12.2877,200000,243341.39268575917,43341.39268575917,1.216706963428796
2021-04-08,0,0.7695983352503131,0.0,6.442,0.0,12.91336,200000,243341.39268575917,43341.39268575917,1.216706963428796
2021-04-09,0,0.7158190634824387,0.0,6.2072,0.0,12.63749,200000,243341.39268575917,43341.39268575917,1.216706963428796
2021-04-10,1,1.0790463280719012,-18396.76676336689,6.6137,9832.348892675487,12.37453,200000,243341.39268575917,43341.39268575917,1.216706963428796
2021-04-11,1,1.1372493662202252,-18396.76676336689,6.7266,9832.348892675487,12.19659,200000,243668.81949138065,43668.81949138065,1.2183440974569033
2021-04-12,1,0.8734098550708063,-18396.76676336689,6.4775,9832.348892675487,12.13286,200000,238459.56929569575,38459.56929569575,1.1922978464784788
2021-04-13,2,1.3248547081947621,0.0,7.3816,0.0,12.42308,200000,256990.90934460924,56990.909344609245,1.2849545467230463
2021-04-14,2,1.5493309744776822,0.0,7.6652,0.0,12.14722,200000,256990.90934460924,56990.909344609245,1.2849545467230463
2021-04-15,2,1.3769064806914373,0.0,7.8873,0.0,12.5658,200000,256990.90934460924,56990.909344609245,1.2849545467230463
2021-04-16,0,0.9880329951392453,0.0,8.4974,0.0,14.20003,200000,256990.90934460924,56990.909344609245,1.2849545467230463
2021-04-17,0,0.7914797894453113,0.0,7.7859,0.0,13.28915,200000,256990.90934460924,56990.909344609245,1.2849545467230463
2021-04-18,1,1.139062539779108,-17637.39186212214,7.2854,10921.719919142808,11.76513,200000,256990.90934460924,56990.909344609245,1.2849545467230463
2021-04-19,1,1.0382696620957794,-17637.39186212214,6.6005,10921.719919142808,10.79894,200000,234358.60308956524,34358.60308956524,1.1717930154478262
2021-04-20,1,0.28754639343646843,-17637.39186212214,6.6944,10921.719919142808,11.75186,200000,246422.27953076805,46422.27953076805,1.2321113976538403
2021-04-21,1,0.30283613623284916,-17637.39186212214,6.3226,10921.719919142808,11.01359,200000,231801.5190717255,31801.519071725488,1.1590075953586274
2021-04-22,1,0.5963093210948062,-17637.39186212214,5.855,10921.719919142808,9.90408,200000,211436.51716950902,11436.517169509025,1.0571825858475452
2021-04-23,0,-0.13331881429018805,0.0,5.5746,0.0,9.94528,200000,246692.7513417427,46692.751341742696,1.2334637567087134
2021-04-24,0,0.41302322444471296,0.0,5.085,0.0,8.66017,200000,246692.7513417427,46692.751341742696,1.2334637567087134
2021-04-25,0,-0.5053785547487288,0.0,4.9992,0.0,9.167,200000,246692.7513417427,46692.751341742696,1.2334637567087134
2021-04-26,0,-0.4870867707841366,0.0,5.8627,0.0,10.759,200000,246692.7513417427,46692.751341742696,1.2334637567087134
2021-04-27,0,-0.7851440380752631,0.0,6.0626,0.0,11.265,200000,246692.7513417427,46692.751341742696,1.2334637567087134
2021-04-28,0,-0.8732267915910138,0.0,5.953,0.0,11.041,200000,246692.7513417427,46692.751341742696,1.2334637567087134
2021-04-29,-1,-1.0069537224911012,20924.252433607246,5.8949,-11320.33550577013,10.896,200000,246692.7513417427,46692.751341742696,1.2334637567087134
2021-04-30,0,0.018895612956856576,0.0,6.4491,0.0,11.184,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-01,0,-0.047766747095219844,0.0,6.6129,0.0,11.485,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-02,0,0.5385424782728631,0.0,6.5255,0.0,10.946,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-03,0,0.39781281568270643,0.0,6.8056,0.0,11.498,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-04,2,1.4486793983766033,0.0,6.34,0.0,10.211,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-05,2,3.73922253441472,0.0,8.7205,0.0,10.992,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-06,2,3.761830993025465,0.0,11.4643,0.0,10.868,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-07,2,2.0450504754687673,0.0,10.3757,0.0,11.507,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-08,2,1.4228241592757167,0.0,10.3392,0.0,12.297,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-09,2,1.5045721134832333,0.0,10.5283,0.0,11.956,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-10,2,1.3562484001267074,0.0,9.2671,0.0,10.491,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-11,2,2.9156985067521943,0.0,14.5164,0.0,10.842,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-12,2,1.6931954080054132,0.0,10.3536,0.0,9.16,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-13,2,1.3255554338671702,0.0,10.576,0.0,9.78,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-14,2,1.3052845046656092,0.0,11.1496,0.0,10.005,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-15,1,1.113050731242031,-11642.49437154786,10.2365,12762.73223756154,9.338,200000,238356.78726869932,38356.78726869932,1.1917839363434966
2021-05-16,1,0.9204786068336083,-11642.49437154786,10.1093,12762.73223756154,9.433,200000,238088.32154720678,38088.32154720678,1.1904416077360338
2021-05-17,1,0.3474458887358918,-11642.49437154786,9.1406,12762.73223756154,9.688,200000,230064.73397006656,30064.73397006656,1.1503236698503327
2021-05-18,1,0.31936027552997776,-11642.49437154786,9.3233,12762.73223756154,9.775,200000,233302.17539641622,33302.17539641622,1.1665108769820811
2021-05-19,1,0.3279890219765709,-11642.49437154786,5.6863,12762.73223756154,5.844,200000,140788.12294124224,-59211.87705875776,0.7039406147062113
2021-05-20,0,-0.024735686950423132,0.0,6.6506,0.0,7.287,200000,222784.33052100457,22784.330521004566,1.1139216526050228
2021-05-21,0,-0.30991895280694115,0.0,5.5587,0.0,6.362,200000,222784.33052100457,22784.330521004566,1.1139216526050228
2021-05-22,-1,-1.1101801444793626,21833.89495090013,5.1018,-16181.313954169418,6.884,200000,222784.33052100457,22784.330521004566,1.1139216526050228
2021-05-23,-2,-1.3107199439168495,0.0,4.2923,0.0,5.902,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-24,0,-0.8066858029400391,0.0,5.6421,0.0,6.756,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-25,0,-0.8906494303479502,0.0,5.6926,0.0,6.896,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-26,0,-0.7135143940321553,0.0,6.4315,0.0,7.647,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-27,0,-0.37652743773442515,0.0,7.021,0.0,7.879,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-28,0,-0.13513507158418603,0.0,6.113,0.0,6.557,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-29,0,-0.04188865939560185,0.0,6.0225,0.0,6.342,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-30,0,-0.21202288892271456,0.0,6.0358,0.0,6.512,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-05-31,0,-0.040549382060373305,0.0,6.6297,0.0,7.106,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-06-01,0,-0.7612664540333173,0.0,6.3069,0.0,7.504,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-06-02,-1,-1.0213727004074487,17628.449500020713,6.3695,-14134.492584388461,7.944,200000,224568.81818076386,24568.81818076386,1.1228440909038193
2021-06-03,-2,-1.9506784449700962,0.0,6.5335,0.0,9.573,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-04,-2,-1.814146780942657,0.0,6.0142,0.0,8.841,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-05,-2,-1.9547918107914377,0.0,5.7776,0.0,8.95,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-06,-2,-1.5861844960585667,0.0,5.8457,0.0,8.844,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-07,-2,-1.8935498828657384,0.0,5.1894,0.0,8.729,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-08,-2,-1.8647142753592314,0.0,5.0502,0.0,8.92,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-09,-2,-1.6159924574339295,0.0,5.3404,0.0,9.385,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-10,-2,-1.3517378810832326,0.0,5.0799,0.0,8.732,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-11,0,-0.9981930236865024,0.0,4.9157,0.0,7.943,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-12,0,-0.937654314024287,0.0,4.8302,0.0,7.808,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-13,-1,-1.0958313642149757,24049.8919765233,5.0874,-13949.540581617219,8.771,200000,244702.84088272927,44702.84088272927,1.2235142044136464
2021-06-14,-1,-0.9634163760233678,24049.8919765233,5.2992,-13949.540581617219,9.062,200000,253855.9243126075,53855.9243126075,1.2692796215630375
2021-06-15,-1,-0.8948597586033544,24049.8919765233,5.1808,-13949.540581617219,8.915,200000,248957.8346370894,48957.8346370894,1.244789173185447
2021-06-16,-1,-1.053674253433705,24049.8919765233,4.8657,-13949.540581617219,8.973,200000,242188.78702902075,42188.78702902075,1.2109439351451037
2021-06-17,-1,-1.166548541574024,24049.8919765233,4.8725,-13949.540581617219,9.519,200000,249968.77545202407,49968.77545202407,1.2498438772601204
2021-06-18,-1,-1.1403325474444312,24049.8919765233,4.564,-13949.540581617219,9.011,200000,235463.01716180507,35463.017161805066,1.1773150858090253
2021-06-19,-1,-1.098094542190974,24049.8919765233,4.4597,-13949.540581617219,8.811,200000,230164.70531233028,30164.705312330276,1.1508235265616513
2021-06-20,-1,-1.0124186468104932,24049.8919765233,4.5069,-13949.540581617219,8.7,200000,229751.46120906266,29751.46120906266,1.1487573060453133
2021-06-21,-1,-0.7464056145152402,24049.8919765233,3.5181,-13949.540581617219,6.518,200000,175533.03047358766,-24466.969526412344,0.8776651523679383
2021-06-22,-1,-1.0352051558300481,24049.8919765233,3.3869,-13949.540581617219,6.488,200000,171959.1984288193,-28040.801571180695,0.8597959921440965
2021-06-23,-1,-0.8057834354880473,24049.8919765233,3.6732,-13949.540581617219,6.918,200000,184842.98495179333,-15157.015048206667,0.9242149247589666
2021-06-24,-1,-0.6199227040470371,24049.8919765233,3.924,-13949.540581617219,7.304,200000,196259.2205240096,-3740.779475990392,0.9812961026200481
2021-06-25,-1,-0.7214919020464421,24049.8919765233,3.5333,-13949.540581617219,6.677,200000,178116.56578410795,-21883.434215892048,0.8905828289205397
2021-06-26,-1,-0.26815448544675013,24049.8919765233,3.5712,-13949.540581617219,6.557,200000,177354.11182022412,-22645.88817977588,0.8867705591011206
2021-06-27,0,-0.170155275026695,0.0,3.7766,0.0,6.918,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-06-28,0,0.13219515325881576,0.0,3.8507,0.0,6.929,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-06-29,0,0.8105882960592398,0.0,4.1289,0.0,7.122,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-06-30,2,1.2886607365957723,0.0,4.1383,0.0,6.917,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-01,2,1.95594580417318,0.0,3.9227,0.0,6.297,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-02,2,2.03544171127878,0.0,3.9224,0.0,6.243,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-03,2,2.1271100064488357,0.0,4.0504,0.0,6.272,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-04,2,1.779810204621201,0.0,4.061,0.0,6.34,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-05,2,1.6172473514828167,0.0,3.8101,0.0,5.938,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-06,2,1.2953854399059908,0.0,3.8776,0.0,6.123,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-07,0,0.5833987606739076,0.0,3.8249,0.0,6.369,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-08,0,0.22229212360827105,0.0,3.5959,0.0,6.137,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-09,2,2.1261109491931096,0.0,4.2174,0.0,6.069,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-10,2,1.5024479208868198,0.0,3.9633,0.0,5.9,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-11,2,1.5675723528153611,0.0,4.0766,0.0,5.94,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-12,2,2.2925011348458115,0.0,4.1873,0.0,5.56,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-13,2,1.7714264809123232,0.0,3.8909,0.0,5.284,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-14,2,1.5643257957266883,0.0,3.7983,0.0,5.166,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-15,2,1.643458822724697,0.0,3.6707,0.0,4.876,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-16,2,2.2838561280076406,0.0,3.6529,0.0,4.416,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-17,2,1.9491465829347254,0.0,3.6562,0.0,4.437,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-18,2,1.6909153035234608,0.0,3.6353,0.0,4.433,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-19,2,1.7485534782868153,0.0,3.437,0.0,4.071,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-20,2,1.9659563463124665,0.0,3.2596,0.0,3.658,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-21,0,0.802144556171082,0.0,3.5026,0.0,4.418,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-22,0,0.11972958546171623,0.0,3.5647,0.0,4.842,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-23,0,-0.054977508824205594,0.0,3.6341,0.0,5.013,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-24,0,-0.8975799588765135,0.0,3.6674,0.0,5.608,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-25,-2,-1.4872911372760198,0.0,3.6587,0.0,6.127,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-26,0,-0.8780737370350719,0.0,3.6795,0.0,5.638,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-27,-1,-1.1902548522043308,33334.0798524629,3.7556,-20976.7879178803,5.968,200000,250378.9405878193,50378.94058781929,1.2518947029390963
2021-07-28,-1,-0.7547786392787686,33334.0798524629,3.9195,-20976.7879178803,5.805,200000,252423.1798450235,52423.17984502349,1.2621158992251176
2021-07-29,-1,-0.9413848804047604,33334.0798524629,3.9667,-20976.7879178803,6.036,200000,258842.18642309005,58842.186423090054,1.2942109321154502
2021-07-30,-1,-0.6620985040681282,33334.0798524629,4.0684,-20976.7879178803,5.98,200000,261057.56222068425,61057.56222068425,1.3052878111034212
2021-07-31,-1,-0.8127436703504246,33334.0798524629,4.068,-20976.7879178803,6.102,200000,263603.39671472466,63603.39671472466,1.3180169835736233
2021-08-01,-1,-0.5357174890356834,33334.0798524629,3.9414,-20976.7879178803,5.75,200000,251999.472858309,51999.47285830899,1.259997364291545
2021-08-02,-1,-0.43393360372149387,33334.0798524629,4.027,-20976.7879178803,5.825,200000,256426.12918752088,56426.129187520884,1.2821306459376043
2021-08-03,-1,-0.5299623790902447,33334.0798524629,4.0245,-20976.7879178803,5.915,200000,258230.7049004989,58230.70490049891,1.2911535245024945
2021-08-04,-1,-0.5126492032724301,33334.0798524629,4.1142,-20976.7879178803,6.069,200000,264451.1972026184,64451.19720261841,1.322255986013092
2021-08-05,-2,-1.4459758695990528,0.0,4.1876,0.0,7.135,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-06,0,-0.878969838805966,0.0,4.3191,0.0,6.887,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-07,0,-0.37472110465502395,0.0,4.5919,0.0,6.936,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-08,0,-0.17412754464993543,0.0,4.2948,0.0,6.408,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-09,0,-0.024186640220340595,0.0,4.5323,0.0,6.767,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-10,0,-0.04861562870213591,0.0,4.5973,0.0,6.938,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-11,0,0.10738176113597662,0.0,4.75,0.0,7.152,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-12,1,1.0180766318783407,-27953.392460689618,4.6588,19230.547075584876,6.772,200000,260458.5295917216,60458.5295917216,1.302292647958608
2021-08-13,2,1.8356418268094739,0.0,5.1583,0.0,7.162,200000,266921.33576635795,66921.33576635795,1.3346066788317898
2021-08-14,2,2.5674854712305764,0.0,5.4806,0.0,7.217,200000,266921.33576635795,66921.33576635795,1.3346066788317898
2021-08-15,2,2.173112161767375,0.0,5.6931,0.0,7.462,200000,266921.33576635795,66921.33576635795,1.3346066788317898
2021-08-16,1,1.1205361001387353,-24190.804401518755,5.517,17549.06875518461,7.605,200000,266921.33576635795,66921.33576635795,1.3346066788317898
2021-08-17,1,1.0168771969471169,-24190.804401518755,5.0604,17549.06875518461,6.98,200000,244907.6465046341,44907.64650463409,1.2245382325231704
2021-08-18,1,0.9821841723627944,-24190.804401518755,4.98,17549.06875518461,6.843,200000,240558.48341129167,40558.48341129167,1.2027924170564583
2021-08-19,1,1.0511551141280868,-24190.804401518755,5.2541,17549.06875518461,7.151,200000,252594.29607434483,52594.296074344835,1.2629714803717242
2021-08-20,2,1.2567246468917028,0.0,5.456,0.0,7.276,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-21,0,0.8950856716492246,0.0,5.3545,0.0,7.264,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-22,0,0.8369205305611008,0.0,5.4142,0.0,7.341,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-23,0,0.30495745400104285,0.0,5.5928,0.0,7.829,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-24,0,0.3160475433776617,0.0,5.0583,0.0,7.057,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-25,0,0.3680138465575984,0.0,5.2094,0.0,7.207,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-26,0,0.38425922525955164,0.0,4.74,0.0,6.525,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-27,0,0.4872386577003442,0.0,5.09,0.0,6.951,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-28,0,0.13519561913640057,0.0,5.008,0.0,6.918,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-29,0,0.3287919794564172,0.0,5.059,0.0,6.914,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-30,0,0.25498727201071886,0.0,4.82,0.0,6.583,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-08-31,2,1.4568136484515672,0.0,5.037,0.0,6.661,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-01,0,0.9229800508248488,0.0,5.312,0.0,7.109,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-02,0,0.9036340983050166,0.0,5.256,0.0,7.024,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-03,2,2.6931433677498666,0.0,5.671,0.0,7.256,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-04,2,1.281912016135107,0.0,5.692,0.0,7.517,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-05,2,1.7188648188862803,0.0,6.294,0.0,8.188,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-06,-2,-2.7341266405790856,0.0,6.216,0.0,9.215,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-07,-2,-1.6264055191694478,0.0,4.887,0.0,7.032,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-08,-2,-1.402530322178916,0.0,4.745,0.0,6.813,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-09,-2,-1.491870930031626,0.0,4.815,0.0,6.988,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-10,0,-0.7453909350833408,0.0,4.567,0.0,6.455,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-11,0,-0.0982633768748813,0.0,4.674,0.0,6.45,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-12,0,0.43115071372430236,0.0,4.878,0.0,6.588,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-13,2,1.4671078666878457,0.0,4.741,0.0,6.125,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-14,0,0.6580856621378547,0.0,4.864,0.0,6.466,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-15,0,0.31746966544889976,0.0,5.103,0.0,6.867,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-16,0,0.6424032594089164,0.0,5.016,0.0,6.653,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-17,2,2.489238267780997,0.0,5.251,0.0,6.319,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-18,2,2.4907499724861983,0.0,5.466,0.0,6.367,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-19,1,1.1727658419232414,-27624.703638044513,4.909,22234.73850781448,6.099,200000,271219.340318321,71219.34031832102,1.3560967015916052
2021-09-20,2,1.2636095283491278,0.0,4.202,0.0,5.157,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-21,0,0.41198188598088925,0.0,3.886,0.0,5.016,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-22,0,0.31796016461052357,0.0,4.3,0.0,5.575,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-23,0,0.23561520042674344,0.0,4.374,0.0,5.707,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-24,0,0.4384756527458683,0.0,4.028,0.0,5.181,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-25,0,0.6049245733636115,0.0,4.011,0.0,5.098,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-26,0,0.36592687225201403,0.0,3.971,0.0,5.099,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-27,0,0.2660213763401689,0.0,3.829,0.0,4.924,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-28,0,0.36766687118340036,0.0,3.683,0.0,4.69,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-29,0,0.025098226847574606,0.0,3.745,0.0,4.827,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-09-30,0,0.04862626795272623,0.0,3.938,0.0,5.048,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-10-01,-2,-1.9787049777013739,0.0,4.275,0.0,5.983,200000,272633.7985205848,72633.79852058482,1.3631689926029242
2021-10-02,-2,-1.8277621261100683,0.0,4.322,0.0,6.051,200000,272633.7985205848,72633.79852058482,1.3631689926029242
