date,statusList,zscore,ZECUSDT_position,ZECUSDT_price,FETUSDT_position,FETUSDT_price,init,total_asset,pnl,return
2020-08-11,-2,-1.628979877745362,0.0,80.88,0.0,0.09418,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-12,-2,-1.4204121888746422,0.0,83.52,0.0,0.09679,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-13,0,-0.9229404478861738,0.0,87.4,0.0,0.09497,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-14,-2,-1.9054430804924818,0.0,85.03,0.0,0.11117,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-15,-2,-1.9401871317489632,0.0,85.12,0.0,0.11678,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-16,-2,-2.216069842964391,0.0,85.3,0.0,0.1361,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-17,-2,-2.204879348679184,0.0,86.74,0.0,0.15761,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-18,-2,-1.8785181101293587,0.0,83.14,0.0,0.15153,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-19,-2,-1.4580531129365604,0.0,76.3,0.0,0.12791,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-20,-1,-1.0115559329637145,1141.98634575912,78.87,-763292.0600849306,0.118,200000,180136.9261800436,-19863.073819956393,0.900684630900218
2020-08-21,-1,-0.7882901868899295,1141.98634575912,73.56,-763292.0600849306,0.10529,200000,164371.53660038323,-35628.46339961677,0.8218576830019162
2020-08-22,-1,-1.1880554376325545,1141.98634575912,76.88,-763292.0600849306,0.12928,200000,186474.30778974097,-13525.692210259032,0.9323715389487048
2020-08-23,-1,-0.469400498278498,1141.98634575912,84.36,-763292.0600849306,0.11671,200000,185421.7844607516,-14578.215539248398,0.927108922303758
2020-08-24,-1,-0.8305042574074228,1141.98634575912,80.26,-763292.0600849306,0.12526,200000,187265.7875568654,-12734.212443134602,0.936328937784327
2020-08-25,-1,-0.76455419862362,1141.98634575912,72.93,-763292.0600849306,0.11393,200000,170246.92860168876,-29753.071398311236,0.8512346430084439
2020-08-26,-1,-0.5600539216237,1141.98634575912,75.0,-763292.0600849306,0.11347,200000,172259.72598977108,-27740.274010228924,0.8612986299488554
2020-08-27,-1,-0.2695574153189203,1141.98634575912,72.13,-763292.0600849306,0.10399,200000,161746.21644783724,-38253.78355216276,0.8087310822391862
2020-08-28,0,-0.04067078098318133,0.0,76.24,0.0,0.10736,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-08-29,0,0.04164634203082537,0.0,78.68,0.0,0.1115,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-08-30,0,-0.4031417065479402,0.0,81.11,0.0,0.12439,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-08-31,0,0.07855042545128725,0.0,78.29,0.0,0.11328,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-01,0,0.9105512211399759,0.0,83.17,0.0,0.11023,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-02,0,0.6256960650466868,0.0,75.9,0.0,0.10744,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-03,0,-0.733081472006222,0.0,56.77,0.0,0.0919,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-04,0,-0.024668263176541777,0.0,59.64,0.0,0.091,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-05,2,1.5529315019697025,0.0,55.98,0.0,0.07406,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-06,0,0.557077321116606,0.0,58.92,0.0,0.08408,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-07,1,1.1502682222676417,-1414.6372676211317,61.86,1039057.9598081596,0.08422,200000,175018.9227500864,-24981.077249913593,0.8750946137504321
2020-09-08,2,1.9098396244135116,0.0,58.69,0.0,0.07511,200000,180000.3406255798,-19999.65937442021,0.900001703127899
2020-09-09,2,1.636002112660295,0.0,59.92,0.0,0.07683,200000,180000.3406255798,-19999.65937442021,0.900001703127899
2020-09-10,0,0.36465765228281566,0.0,62.07,0.0,0.08685,200000,180000.3406255798,-19999.65937442021,0.900001703127899
2020-09-11,2,1.2929948369739381,0.0,63.32,0.0,0.08252,200000,180000.3406255798,-19999.65937442021,0.900001703127899
2020-09-12,1,1.029521069064305,-1370.2827392324891,65.68,1038064.2481290646,0.0867,200000,180000.3406255798,-19999.65937442021,0.900001703127899
2020-09-13,2,1.9143116249500944,0.0,62.54,0.0,0.07655,200000,186234.00494289977,-13765.995057100226,0.9311700247144988
2020-09-14,2,2.1971900389814016,0.0,63.28,0.0,0.07402,200000,186234.00494289977,-13765.995057100226,0.9311700247144988
2020-09-15,2,2.412326879962699,0.0,59.4,0.0,0.06568,200000,186234.00494289977,-13765.995057100226,0.9311700247144988
2020-09-16,2,1.2839501699655804,0.0,58.34,0.0,0.06971,200000,186234.00494289977,-13765.995057100226,0.9311700247144988
2020-09-17,2,1.4795989836218968,0.0,59.65,0.0,0.06896,200000,186234.00494289977,-13765.995057100226,0.9311700247144988
2020-09-18,2,1.4949935558293455,0.0,57.9,0.0,0.06569,200000,186234.00494289977,-13765.995057100226,0.9311700247144988
2020-09-19,1,1.0569936135230251,-1606.29640281956,57.97,1372597.3241664195,0.06784,200000,186234.00494289977,-13765.995057100226,0.9311700247144988
2020-09-20,1,1.124801309089548,-1606.29640281956,57.6,1372597.3241664195,0.06626,200000,183470.9715016736,-16529.0284983264,0.917354857508368
2020-09-21,2,1.3268554881685082,0.0,51.63,0.0,0.05752,200000,190215.2901344212,-9784.7098655788,0.951076450672106
2020-09-22,2,1.850834765148475,0.0,53.31,0.0,0.05516,200000,190215.2901344212,-9784.7098655788,0.951076450672106
2020-09-23,2,2.673667000629896,0.0,51.84,0.0,0.04735,200000,190215.2901344212,-9784.7098655788,0.951076450672106
2020-09-24,2,1.2107905441246278,0.0,55.16,0.0,0.05764,200000,190215.2901344212,-9784.7098655788,0.951076450672106
2020-09-25,0,0.5323395891727227,0.0,54.87,0.0,0.06113,200000,190215.2901344212,-9784.7098655788,0.951076450672106
2020-09-26,1,1.0252863163655084,-1692.3068517297258,56.2,1613908.791230453,0.05893,200000,190215.2901344212,-9784.7098655788,0.951076450672106
2020-09-27,1,0.7694597252936213,-1692.3068517297258,55.55,1613908.791230453,0.05924,200000,189615.6024060783,-10384.39759392169,0.9480780120303915
2020-09-28,1,0.2653355337495267,-1692.3068517297258,56.22,1613908.791230453,0.06259,200000,196156.04244735924,-3843.957552640757,0.9807802122367962
2020-09-29,0,-0.24992748157666528,0.0,61.25,0.0,0.07136,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-09-30,0,0.5433892689680416,0.0,64.1,0.0,0.06888,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-01,2,1.8831650974224643,0.0,64.67,0.0,0.06166,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-02,2,2.7074257392430443,0.0,63.85,0.0,0.05477,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-03,2,2.387933581842677,0.0,60.73,0.0,0.05104,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-04,2,2.1036334071058445,0.0,63.12,0.0,0.05235,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-05,2,2.1652891010685464,0.0,65.76,0.0,0.05177,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-06,2,2.4393018977680003,0.0,61.48,0.0,0.04407,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-07,2,1.729353497663989,0.0,61.48,0.0,0.04642,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-08,0,0.9744007661230153,0.0,61.99,0.0,0.05109,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-09,0,0.721990545889197,0.0,63.52,0.0,0.05365,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-10,1,1.1722243723008199,-1337.7792593252116,66.79,1712675.4213212745,0.05217,200000,178700.5534606618,-21299.446539338212,0.8935027673033089
2020-10-11,2,1.4056238600920277,0.0,72.46,0.0,0.05378,200000,183528.35443270847,-16471.645567291533,0.9176417721635424
2020-10-12,2,1.2706025059919175,0.0,72.93,0.0,0.05404,200000,183528.35443270847,-16471.645567291533,0.9176417721635424
2020-10-13,1,1.0207605916832043,-1309.6072101663228,70.07,1731399.5701198913,0.053,200000,183528.35443270847,-16471.645567291533,0.9176417721635424
2020-10-14,1,0.9352699898191921,-1309.6072101663228,68.75,1731399.5701198913,0.05191,200000,179912.44738385826,-20087.552616141737,0.8995622369192913
2020-10-15,1,1.0039364266809123,-1309.6072101663228,68.24,1731399.5701198913,0.05039,200000,176612.82036009117,-23387.179639908834,0.8830641018004558
2020-10-16,2,1.3144118222654007,0.0,62.59,0.0,0.04366,200000,189903.76448558416,-10096.235514415835,0.9495188224279208
2020-10-17,0,0.6757075204714419,0.0,62.99,0.0,0.0472,200000,189903.76448558416,-10096.235514415835,0.9495188224279208
2020-10-18,0,0.5365647212690606,0.0,64.42,0.0,0.04868,200000,189903.76448558416,-10096.235514415835,0.9495188224279208
2020-10-19,0,0.13517721199854837,0.0,64.08,0.0,0.05006,200000,189903.76448558416,-10096.235514415835,0.9495188224279208
2020-10-20,0,0.0017744365353007197,0.0,57.85,0.0,0.04514,200000,189903.76448558416,-10096.235514415835,0.9495188224279208
2020-10-21,1,1.0966268530048406,-1513.901183717986,62.72,2089150.3243738634,0.04545,200000,189903.76448558416,-10096.235514415835,0.9495188224279208
2020-10-22,1,0.44944184045560404,-1513.901183717986,65.54,2089150.3243738634,0.04901,200000,201610.34097843984,1610.340978439839,1.0080517048921993
2020-10-23,0,-1.69410032488795,0.0,63.26,0.0,0.05312,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-24,-2,-2.2158801840523115,0.0,64.14,0.0,0.05642,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-25,0,-0.9489243086254522,0.0,62.77,0.0,0.0511,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-26,0,-0.4657373544302239,0.0,60.2,0.0,0.04778,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-27,0,0.1827920247639445,0.0,61.2,0.0,0.04683,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-28,0,-0.5364863824214977,0.0,56.8,0.0,0.04518,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-29,0,-0.8468313493791073,0.0,56.87,0.0,0.04583,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-30,0,-0.13019009471531437,0.0,58.21,0.0,0.04512,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-10-31,0,0.33841111705708526,0.0,58.16,0.0,0.04405,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-01,0,-0.126216819030152,0.0,58.17,0.0,0.04523,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-02,0,0.8867736961609719,0.0,54.77,0.0,0.0404,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-03,2,1.8393146408698258,0.0,53.2,0.0,0.03699,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-04,0,0.8678160116847095,0.0,54.09,0.0,0.03956,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-05,2,1.687425170821315,0.0,56.69,0.0,0.03972,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-06,2,1.3133754184395232,0.0,61.57,0.0,0.04374,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-07,2,1.476410205783238,0.0,57.4,0.0,0.04005,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-08,2,1.430557189292447,0.0,60.61,0.0,0.04196,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-09,0,0.6611369832894816,0.0,58.42,0.0,0.04225,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-10,0,-0.31909745647003784,0.0,59.06,0.0,0.0457,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-11,0,-0.05749811965523512,0.0,58.92,0.0,0.04484,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-12,2,1.907074405255226,0.0,62.99,0.0,0.04173,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-13,0,0.9975867520715279,0.0,65.8,0.0,0.046,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-14,0,0.9601808778595976,0.0,63.9,0.0,0.04454,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-15,0,0.9595133630820287,0.0,61.16,0.0,0.04241,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-16,2,1.603539999456161,0.0,64.55,0.0,0.04279,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-17,0,-0.9022119487947173,0.0,66.82,0.0,0.05092,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-18,0,-0.3747050885500772,0.0,63.17,0.0,0.04639,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-19,-2,-2.5267094606905913,0.0,62.38,0.0,0.05311,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-20,-2,-2.122738721757366,0.0,63.23,0.0,0.05373,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-21,-2,-1.3463761618813561,0.0,72.62,0.0,0.05839,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-22,-1,-1.0155136690989286,1269.788400471321,68.79,-1610411.948164126,0.05424,200000,174697.48813684436,-25302.51186315564,0.8734874406842218
2020-11-23,-1,-0.9998221703872728,1269.788400471321,79.52,-1610411.948164126,0.06314,200000,202654.98401256235,2654.984012562345,1.0132749200628117
2020-11-24,0,0.32917639249743946,0.0,86.8,0.0,0.06227,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-11-25,0,-0.43741555437992646,0.0,78.15,0.0,0.05959,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-11-26,0,0.5514477295726296,0.0,70.16,0.0,0.04975,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-11-27,0,0.5627321452132916,0.0,69.5,0.0,0.0493,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-11-28,0,0.9255398737557289,0.0,75.31,0.0,0.05209,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-11-29,2,1.3738855423330303,0.0,75.06,0.0,0.04992,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-11-30,2,1.6392386161376153,0.0,78.91,0.0,0.05069,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-01,2,1.225501042938687,0.0,74.82,0.0,0.04903,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-02,0,0.642947782835107,0.0,76.66,0.0,0.05272,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-03,0,-0.0708032548710741,0.0,75.69,0.0,0.05524,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-04,0,-0.006695992495917114,0.0,69.01,0.0,0.05021,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-05,0,-0.24189798295323095,0.0,71.83,0.0,0.05347,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-06,0,0.6330457658500067,0.0,74.61,0.0,0.05201,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-07,0,0.45722873103017825,0.0,75.57,0.0,0.05318,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-08,0,0.6974153120383755,0.0,69.61,0.0,0.04793,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-09,0,0.4053159241499603,0.0,69.38,0.0,0.04855,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-10,0,-0.930895865701325,0.0,65.96,0.0,0.05014,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-11,-2,-1.7001634890407895,0.0,63.71,0.0,0.05096,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-12,-1,-1.1591376980808181,1249.1296966498392,65.95,-1625174.6595789485,0.05069,200000,164760.2069881138,-35239.79301188621,0.8238010349405689
2020-12-13,-1,-1.1023980074171216,1249.1296966498392,68.25,-1625174.6595789485,0.05199,200000,169745.93234786106,-30254.06765213894,0.8487296617393053
2020-12-14,-2,-1.2542949557444307,0.0,68.0,0.0,0.05268,200000,165433.58868254375,-34566.41131745625,0.8271679434127187
2020-12-15,-1,-1.1280011338046119,1223.0784317798593,67.63,-1590096.0080982675,0.05202,200000,165433.58868254375,-34566.41131745625,0.8271679434127187
2020-12-16,-1,-0.9296181100575621,1223.0784317798593,73.21,-1590096.0080982675,0.05589,200000,178412.03788321567,-21587.96211678433,0.8920601894160783
2020-12-17,-1,-0.9222576695930651,1223.0784317798593,74.28,-1590096.0080982675,0.05699,200000,181469.8374141282,-18530.16258587179,0.907349187070641
2020-12-18,-2,-1.5189011574734543,0.0,73.89,0.0,0.05995,200000,170386.5790438211,-29613.42095617889,0.8519328952191055
2020-12-19,-2,-1.248439415705811,0.0,73.5,0.0,0.05898,200000,170386.5790438211,-29613.42095617889,0.8519328952191055
2020-12-20,0,-0.5319912242957496,0.0,73.69,0.0,0.05643,200000,170386.5790438211,-29613.42095617889,0.8519328952191055
2020-12-21,0,-0.7871974556297073,0.0,67.77,0.0,0.05289,200000,170386.5790438211,-29613.42095617889,0.8519328952191055
2020-12-22,-1,-1.080070874112751,1259.51048967934,67.64,-1580287.321868124,0.05391,200000,170386.5790438211,-29613.42095617889,0.8519328952191055
2020-12-23,-2,-2.5966955072685054,0.0,55.42,0.0,0.0505,200000,180389.01746013237,-19610.982539867633,0.9019450873006618
2020-12-24,-1,-1.109527084999549,1452.4075479881833,62.1,-1758520.3495821052,0.05129,200000,180389.01746013237,-19610.982539867633,0.9019450873006618
2020-12-25,-1,-0.7410657208779384,1452.4075479881833,64.27,-1758520.3495821052,0.052,200000,184789.29128747,-15210.708712530002,0.92394645643735
2020-12-26,0,0.36830623621760167,0.0,66.56,0.0,0.05031,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2020-12-27,0,-0.3403911870775803,0.0,66.97,0.0,0.05313,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2020-12-28,0,-0.2195260309635373,0.0,69.04,0.0,0.05469,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2020-12-29,0,-0.353792729075102,0.0,65.33,0.0,0.05231,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2020-12-30,0,-0.6216432875277441,0.0,64.09,0.0,0.05205,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2020-12-31,0,-0.4303749333904631,0.0,63.91,0.0,0.05152,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-01,-2,-2.81757581901812,0.0,56.6,0.0,0.05333,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-02,-2,-1.6836498568080507,0.0,57.46,0.0,0.05127,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-03,-2,-2.209828759131032,0.0,59.35,0.0,0.05671,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-04,-2,-1.8157641877872783,0.0,60.34,0.0,0.05723,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-05,-2,-2.284902761139141,0.0,59.64,0.0,0.06182,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-06,-2,-2.4754192135380624,0.0,63.92,0.0,0.07311,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-07,-2,-1.6036943116626337,0.0,67.75,0.0,0.07112,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-08,-2,-1.3421145136592707,0.0,68.59,0.0,0.07104,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-09,0,-0.43699854474164523,0.0,78.44,0.0,0.07261,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-10,2,1.6820861893005639,0.0,96.37,0.0,0.0699,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-11,2,1.9679582684616987,0.0,88.24,0.0,0.06049,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-12,2,2.6130196503078342,0.0,99.72,0.0,0.05881,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-13,2,2.386720941404187,0.0,117.35,0.0,0.06604,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-14,0,0.9434141687244032,0.0,111.71,0.0,0.07696,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-15,0,-0.1986677172128564,0.0,103.25,0.0,0.08851,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-16,0,0.2569749367266225,0.0,108.08,0.0,0.08459,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-17,0,-0.5268636221348979,0.0,102.25,0.0,0.09487,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-18,0,-0.5027374377355769,0.0,103.98,0.0,0.0968,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-19,0,-0.27867368025623296,0.0,102.42,0.0,0.09115,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-20,0,-0.43732247359081666,0.0,98.99,0.0,0.092,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-21,0,-0.6215071543661452,0.0,82.92,0.0,0.08064,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-22,0,-0.809354638676667,0.0,86.94,0.0,0.08955,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-23,0,-0.8175343482012284,0.0,85.95,0.0,0.08933,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-24,0,-0.5628510728641245,0.0,90.0,0.0,0.08779,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-25,0,-0.4323781884338266,0.0,87.89,0.0,0.08253,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-26,0,-0.9624271417545289,0.0,89.26,0.0,0.09518,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-27,-1,-1.192149294805751,1097.9972570687066,78.41,-956599.6102973032,0.09,200000,172187.92985351456,-27812.070146485436,0.8609396492675728
2021-01-28,-1,-0.7665023760159126,1097.9972570687066,86.82,-956599.6102973032,0.08857,200000,180054.14934273722,-19945.85065726278,0.9002707467136861
2021-01-29,-2,-1.4635998311317095,0.0,85.49,0.0,0.11164,200000,185114.9248403018,-14885.0751596982,0.925574624201509
2021-01-30,-1,-1.1733070327767325,1095.2249724310839,84.51,-885547.8608893121,0.10452,200000,185114.9248403018,-14885.0751596982,0.925574624201509
2021-01-31,-1,-0.8463551469997552,1095.2249724310839,85.65,-885547.8608893121,0.09803,200000,180616.27569170162,-19383.724308298377,0.9030813784585081
2021-02-01,-1,-1.0264892894378914,1095.2249724310839,88.69,-885547.8608893121,0.10884,200000,193518.53198410556,-6481.468015894439,0.9675926599205278
2021-02-02,-1,-1.0153105063212569,1095.2249724310839,92.37,-885547.8608893121,0.1101,200000,198664.7501873725,-1335.2498126275023,0.9933237509368625
2021-02-03,-2,-2.3229990027724177,0.0,95.23,0.0,0.15841,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-04,-2,-1.9637391259843955,0.0,90.0,0.0,0.14849,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-05,-2,-2.1017915941673175,0.0,96.44,0.0,0.17848,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-06,-2,-1.7531883622567404,0.0,94.24,0.0,0.17,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-07,-2,-1.750574655718667,0.0,92.3,0.0,0.18214,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-08,-2,-1.768487395653939,0.0,98.01,0.0,0.21432,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-09,-2,-1.6695707056875928,0.0,108.77,0.0,0.25112,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-10,-2,-1.2773960430234197,0.0,116.41,0.0,0.23952,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-11,0,-0.6377057055173315,0.0,142.34,0.0,0.23532,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-12,0,-0.736507864780526,0.0,142.79,0.0,0.25158,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-13,0,-0.16884999468563383,0.0,176.11,0.0,0.26402,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-14,0,-0.2792923715843261,0.0,156.33,0.0,0.24813,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-15,0,-0.0063143223118382365,0.0,158.61,0.0,0.2394,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-16,0,0.21422751565578485,0.0,155.68,0.0,0.22679,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-17,0,0.5581595585417467,0.0,168.37,0.0,0.23594,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-18,0,-0.6196197893091171,0.0,169.25,0.0,0.30729,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-19,0,-0.03391157720191885,0.0,180.19,0.0,0.29228,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-20,0,-0.34404975232819196,0.0,164.09,0.0,0.2884,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-21,0,-0.4804787309846519,0.0,161.87,0.0,0.29609,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-22,0,-0.6867415148373658,0.0,144.39,0.0,0.27521,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-23,0,-0.09336583624481742,0.0,127.13,0.0,0.22399,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-24,0,-0.13413684163893544,0.0,130.96,0.0,0.23287,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-25,0,-0.4643937715272965,0.0,121.25,0.0,0.22555,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-26,0,-0.6061236425263552,0.0,118.23,0.0,0.22514,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-27,-2,-1.6499732128740263,0.0,119.78,0.0,0.27529,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-02-28,-2,-1.4393422488411591,0.0,111.31,0.0,0.24682,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-01,-2,-1.5350624288048125,0.0,124.4,0.0,0.27925,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-02,-2,-2.010811053905858,0.0,120.51,0.0,0.31185,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-03,-2,-2.0337176314684866,0.0,126.69,0.0,0.36388,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-04,-2,-1.5346980294434207,0.0,122.03,0.0,0.32349,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-05,-2,-1.7740034323236242,0.0,121.12,0.0,0.3737,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-06,-2,-1.5439930894320417,0.0,125.19,0.0,0.3831,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-07,-2,-1.227540113521239,0.0,130.08,0.0,0.37246,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-08,-2,-1.5697351548035312,0.0,129.55,0.0,0.44438,200000,221096.2873591656,21096.28735916561,1.105481436795828
2021-03-09,-2,-1.2519950416728747,0.0,137.69,0.0,0.42838,200000,221096.2873591656,21096.28735916561,1.105481436795828
