date,statusList,zscore,XMRUSDT_position,XMRUSDT_price,THETAUSDT_position,THETAUSDT_price,init,total_asset,pnl,return
2021-03-06,-2,-1.8525278247063133,0.0,204.35,0.0,4.15675,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-07,-2,-1.7007137641409213,0.0,208.99,0.0,4.33521,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-08,-2,-1.774006840339919,0.0,221.08,0.0,4.92836,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-09,-2,-1.8063210730278632,0.0,225.16,0.0,5.36426,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-10,-2,-2.1303798349606864,0.0,220.19,0.0,6.49261,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-11,-2,-2.0083853940122585,0.0,221.11,0.0,7.03079,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-12,-2,-1.6988237425951216,0.0,222.85,0.0,6.92649,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-13,-2,-1.331807504167137,0.0,239.46,0.0,6.83,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-14,-2,-1.4062859590525465,0.0,232.25,0.0,7.33788,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-15,-2,-1.2059453963976234,0.0,221.88,0.0,6.75292,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-16,-1,-1.0953093002382,331.2656586195651,229.92,-10847.093170248972,7.02166,200000,152329.2004596208,-47670.7995403792,0.761646002298104
2021-03-17,-1,-1.1682143498929856,331.2656586195651,236.2,-10847.093170248972,7.87,200000,163611.57181580068,-36388.42818419932,0.8180578590790034
2021-03-18,-2,-1.2508786135567187,0.0,228.04,0.0,8.40472,200000,167954.1605778701,-32045.83942212991,0.8397708028893505
2021-03-19,-1,-1.0798244255031464,362.8616872874521,231.43,-10228.346865914238,8.21023,200000,167954.1605778701,-32045.83942212991,0.8397708028893505
2021-03-20,-1,-1.0407485343103566,362.8616872874521,231.95,-10228.346865914238,8.30181,200000,169079.56066124,-30920.439338760014,0.8453978033062
2021-03-21,-2,-1.3582003472105972,0.0,231.66,0.0,9.62516,200000,182343.09722078202,-17656.902779217984,0.9117154861039101
2021-03-22,-2,-1.4983523414822342,0.0,217.08,0.0,10.00622,200000,182343.09722078202,-17656.902779217984,0.9117154861039101
2021-03-23,-2,-1.8130067679510837,0.0,218.02,0.0,12.9,200000,182343.09722078202,-17656.902779217984,0.9117154861039101
2021-03-24,-2,-1.4675201413646997,0.0,210.67,0.0,11.2236,200000,182343.09722078202,-17656.902779217984,0.9117154861039101
2021-03-25,-2,-1.57666862441357,0.0,214.33,0.0,13.12322,200000,182343.09722078202,-17656.902779217984,0.9117154861039101
2021-03-26,-2,-1.3538582892532935,0.0,221.7,0.0,12.61731,200000,182343.09722078202,-17656.902779217984,0.9117154861039101
2021-03-27,-1,-1.1669747504736299,412.0375496469969,221.27,-7717.409680278574,11.81375,200000,182343.09722078202,-17656.902779217984,0.9117154861039101
2021-03-28,-1,-1.1857777400759717,412.0375496469969,232.66,-7717.409680278574,12.86302,200000,195133.85136648722,-4866.148633512785,0.9756692568324361
2021-03-29,-1,-1.163603004354017,412.0375496469969,233.8,-7717.409680278574,13.13282,200000,197685.73130482394,-2314.268695176055,0.9884286565241197
2021-03-30,-1,-0.8978981525515025,412.0375496469969,244.39,-7717.409680278574,12.88211,200000,200114.37717464298,114.37717464298476,1.0005718858732149
2021-03-31,-1,-0.6744571937390613,412.0375496469969,245.8,-7717.409680278574,12.32709,200000,196412.03339889707,-3587.966601102933,0.9820601669944853
2021-04-01,-1,-0.3272404233164307,412.0375496469969,250.65,-7717.409680278574,11.51814,200000,192167.41695382365,-7832.583046176354,0.9608370847691182
2021-04-02,0,-0.1906229489420264,0.0,257.7,0.0,11.67188,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-03,0,-0.023551194975629835,0.0,257.23,0.0,11.39042,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-04,0,0.03778323951001607,0.0,263.6,0.0,11.78727,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-05,0,0.2902708595977549,0.0,265.37,0.0,11.60442,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-06,0,0.48955163391940587,0.0,270.68,0.0,11.71977,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-07,0,-0.025326629303096027,0.0,257.44,0.0,12.2877,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-08,0,0.07540748234037985,0.0,269.69,0.0,12.91336,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-09,0,0.5557411780039937,0.0,273.37,0.0,12.63749,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-10,2,1.4364223747286053,0.0,291.72,0.0,12.37453,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-11,2,2.3670843484751236,0.0,328.9,0.0,12.19659,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-12,2,1.740754225280204,0.0,314.32,0.0,12.13286,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-13,2,1.6569139293956605,0.0,327.43,0.0,12.42308,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-14,2,1.5300687492131109,0.0,320.65,0.0,12.14722,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-15,2,1.6757004579525543,0.0,344.4,0.0,12.5658,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-16,0,0.4569592041705277,0.0,340.66,0.0,14.20003,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-17,2,1.492115342530173,0.0,363.77,0.0,13.28915,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-18,2,1.8087366931149715,0.0,338.48,0.0,11.76513,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-19,2,2.6533274583833126,0.0,358.07,0.0,10.79894,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-20,2,2.43247042357235,0.0,404.34,0.0,11.75186,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-21,2,1.9789428272249103,0.0,375.44,0.0,11.01359,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-22,2,1.8730109765718668,0.0,346.68,0.0,9.90408,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-23,2,1.73765326309483,0.0,354.37,0.0,9.94528,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-24,2,2.604792106577955,0.0,381.18,0.0,8.66017,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-25,2,1.5377292447727058,0.0,355.44,0.0,9.167,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-26,2,1.2289213074462224,0.0,405.46,0.0,10.759,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-27,0,0.8315254362791175,0.0,401.6,0.0,11.265,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-28,1,1.0225058206965625,-200.9934956422605,413.54,7528.199455475085,11.041,200000,166237.70037580084,-33762.299624199164,0.8311885018790042
2021-04-29,1,0.9259312390963532,-200.9934956422605,407.32,7528.199455475085,10.896,200000,163895.9319118621,-36104.068088137894,0.8194796595593106
2021-04-30,1,0.8955108294220788,-200.9934956422605,421.78,7528.199455475085,11.184,200000,168970.41930202598,-31029.580697974015,0.8448520965101299
2021-05-01,1,0.7016443973010934,-200.9934956422605,425.76,7528.199455475085,11.485,200000,172036.36145078018,-27963.638549219817,0.8601818072539009
2021-05-02,1,0.6037246194391012,-200.9934956422605,404.46,7528.199455475085,10.946,200000,163697.500487099,-36302.499512901006,0.818487502435495
2021-05-03,1,0.30781846356116105,-200.9934956422605,411.31,7528.199455475085,11.498,200000,169229.8720316707,-30770.127968329296,0.8461493601583535
2021-05-04,1,0.5124838338034695,-200.9934956422605,379.54,7528.199455475085,10.211,200000,153155.51597591967,-46844.48402408033,0.7657775798795984
2021-05-05,1,0.6041838534672037,-200.9934956422605,417.16,7528.199455475085,10.992,200000,166596.41505670757,-33403.58494329243,0.8329820752835378
2021-05-06,1,0.7961699385473158,-200.9934956422605,422.45,7528.199455475085,10.868,200000,166726.1739161762,-33273.826083823806,0.833630869580881
2021-05-07,1,0.9631943021866047,-200.9934956422605,454.81,7528.199455475085,11.507,200000,178040.8428872083,-21959.157112791698,0.8902042144360415
2021-05-08,1,0.6467407014882489,-200.9934956422605,475.59,7528.199455475085,12.297,200000,188164.7652964798,-11835.234703520196,0.940823826482399
2021-05-09,2,1.3032587594489131,0.0,484.0,0.0,11.956,200000,173511.39957699482,-26488.600423005177,0.8675569978849741
2021-05-10,2,1.750514618174147,0.0,441.03,0.0,10.491,200000,173511.39957699482,-26488.600423005177,0.8675569978849741
2021-05-11,2,1.5094368617437546,0.0,453.41,0.0,10.842,200000,173511.39957699482,-26488.600423005177,0.8675569978849741
2021-05-12,2,1.848715483664745,0.0,396.06,0.0,9.16,200000,173511.39957699482,-26488.600423005177,0.8675569978849741
2021-05-13,0,0.9023360068141199,0.0,402.34,0.0,9.78,200000,173511.39957699482,-26488.600423005177,0.8675569978849741
2021-05-14,1,1.1245540497377693,-210.1080133406733,412.91,8671.234361668907,10.005,200000,173511.39957699482,-26488.600423005177,0.8675569978849741
2021-05-15,1,0.9048962499639093,-210.1080133406733,382.38,8671.234361668907,9.338,200000,161313.08861047088,-38686.91138952912,0.8065654430523543
2021-05-16,1,1.0095946004921406,-210.1080133406733,390.65,8671.234361668907,9.433,200000,163874.44914515683,-36125.55085484317,0.8193722457257842
2021-05-17,0,-1.736183443567574,0.0,339.87,0.0,9.688,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-18,-2,-1.649558946226909,0.0,341.02,0.0,9.775,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-19,-2,-1.8478649683017836,0.0,197.34,0.0,5.844,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-20,0,-0.10982863457789555,0.0,280.79,0.0,7.287,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-21,0,0.4756318288765254,0.0,256.2,0.0,6.362,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-22,-2,-1.7958661680269705,0.0,231.12,0.0,6.884,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-23,0,-0.25924490054688376,0.0,225.5,0.0,5.902,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-24,0,-0.3747441283073503,0.0,256.22,0.0,6.756,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-25,-1,-1.0714302920047214,326.2385280497143,246.62,-11667.190514446134,6.896,200000,160913.89157524108,-39086.10842475892,0.8045694578762054
2021-05-26,-1,-1.181233287488882,326.2385280497143,268.53,-11667.190514446134,7.647,200000,176823.83780115936,-23176.16219884064,0.8841191890057968
2021-05-27,-2,-1.8566622789177936,0.0,252.84,0.0,7.879,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-05-28,0,0.47338421468550307,0.0,262.1,0.0,6.557,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-05-29,0,0.02141650157785995,0.0,243.16,0.0,6.342,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-05-30,0,0.6275225188615942,0.0,261.9,0.0,6.512,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-05-31,0,0.09693201469539581,0.0,272.21,0.0,7.106,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-01,0,-0.7241763218696053,0.0,266.37,0.0,7.504,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-02,0,-0.11583873728540735,0.0,294.63,0.0,7.944,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-03,-2,-1.6122879326392987,0.0,309.57,0.0,9.573,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-04,-2,-1.4053825590995934,0.0,287.36,0.0,8.841,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-05,-2,-2.119555228895027,0.0,264.01,0.0,8.95,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-06,-2,-1.5148786741210514,0.0,272.5,0.0,8.844,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-07,-2,-1.8996600891397164,0.0,249.02,0.0,8.729,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-08,-2,-1.7064367852229891,0.0,253.61,0.0,8.92,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-09,-2,-1.3300203540367472,0.0,274.87,0.0,9.385,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-10,-2,-1.2139990699093353,0.0,255.6,0.0,8.732,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-11,0,-0.8344042320032706,0.0,242.89,0.0,7.943,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-12,0,-0.6257441220740605,0.0,243.04,0.0,7.808,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-13,0,-0.8818798476961898,0.0,260.75,0.0,8.771,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-14,0,-0.6425985299109276,0.0,275.57,0.0,9.062,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-15,0,-0.39531764025940286,0.0,278.15,0.0,8.915,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-16,0,-0.8249690280116801,0.0,262.94,0.0,8.973,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-17,0,-0.8022204656049488,0.0,277.12,0.0,9.519,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-18,0,-0.6248817287606772,0.0,265.77,0.0,9.011,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-19,0,-0.26684814227883064,0.0,267.9,0.0,8.811,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-20,0,-0.15638560629534004,0.0,264.53,0.0,8.7,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-21,0,0.32373717600305735,0.0,203.05,0.0,6.518,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-22,0,0.760398614753619,0.0,201.81,0.0,6.488,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-23,2,1.282603112996177,0.0,218.51,0.0,6.918,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-24,0,0.8262910036086145,0.0,225.74,0.0,7.304,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-25,0,-0.9351932084639201,0.0,194.95,0.0,6.677,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-26,0,0.849745627639472,0.0,202.84,0.0,6.557,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-27,0,0.46401830347459977,0.0,211.92,0.0,6.918,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-28,0,0.5382616412837081,0.0,213.17,0.0,6.929,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-29,0,0.2574168159291405,0.0,217.89,0.0,7.122,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-06-30,2,2.0585249278520013,0.0,223.06,0.0,6.917,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-01,2,2.0833652847262996,0.0,205.44,0.0,6.297,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-02,2,2.5848355965665526,0.0,211.35,0.0,6.243,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-03,2,2.335133068579494,0.0,214.86,0.0,6.272,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-04,2,2.1571627539872287,0.0,219.92,0.0,6.34,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-05,2,2.392270601477875,0.0,214.47,0.0,5.938,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-06,2,2.0542817314175315,0.0,221.75,0.0,6.123,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-07,0,0.8319294132972344,0.0,215.17,0.0,6.369,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-08,0,0.5926713953707609,0.0,205.23,0.0,6.137,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-09,2,1.2583043071830193,0.0,212.87,0.0,6.069,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-10,2,1.3297816073092144,0.0,209.7,0.0,5.9,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-11,2,1.2220902194295493,0.0,211.52,0.0,5.94,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-12,2,1.6621018168776733,0.0,206.25,0.0,5.56,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-13,2,1.9421555661715806,0.0,203.83,0.0,5.284,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-14,2,1.9217858181508474,0.0,203.38,0.0,5.166,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-15,2,2.0027690757784944,0.0,196.71,0.0,4.876,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-16,2,2.4982209845024768,0.0,192.95,0.0,4.416,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-17,2,2.2659410360897496,0.0,197.56,0.0,4.437,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-18,2,2.0368136340779306,0.0,199.41,0.0,4.433,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-19,2,2.05099360775211,0.0,189.02,0.0,4.071,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-20,2,2.320197995732772,0.0,182.89,0.0,3.658,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-21,1,1.1188444606493262,-432.8747680196991,196.77,19279.485763521094,4.418,200000,170353.5362064724,-29646.463793527597,0.851767681032362
2021-07-22,1,0.3210453267390321,-432.8747680196991,197.7,19279.485763521094,4.842,200000,178930.61170446363,-21069.388295536366,0.8946530585223181
2021-07-23,1,0.23259438522963338,-432.8747680196991,203.96,19279.485763521094,5.013,200000,184937.19981782907,-15062.800182170933,0.9246859990891454
2021-07-24,0,-0.5399409227774301,0.0,208.52,0.0,5.608,200000,152497.22667211376,-47502.77332788624,0.7624861333605688
2021-07-25,-1,-1.0324051856107916,358.12603135623914,212.91,-12444.689625600928,6.127,200000,152497.22667211376,-47502.77332788624,0.7624861333605688
2021-07-26,-1,-0.2308755274863949,358.12603135623914,218.07,-12444.689625600928,5.638,200000,148259.7037669931,-51740.2962330069,0.7412985188349654
2021-07-27,-1,-0.48146609604796226,358.12603135623914,225.59,-12444.689625600928,5.968,200000,155059.55909924034,-44940.440900759655,0.7752977954962017
2021-07-28,0,0.058195833456985514,0.0,235.44,0.0,5.805,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-07-29,0,-0.12988534378039654,0.0,241.67,0.0,6.036,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-07-30,0,-0.08768947089492815,0.0,242.01,0.0,5.98,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-07-31,0,-0.4584668838564682,0.0,239.86,0.0,6.102,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-01,0,-0.06672801296566487,0.0,235.45,0.0,5.75,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-02,0,-0.3766320001463892,0.0,232.58,0.0,5.825,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-03,0,-0.8381450603172056,0.0,226.02,0.0,5.915,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-04,0,-0.2595668841470813,0.0,244.38,0.0,6.069,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-05,-2,-1.4320848946336422,0.0,252.84,0.0,7.135,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-06,0,-0.6172727349975908,0.0,263.09,0.0,6.887,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-07,0,-0.2793662497588615,0.0,271.83,0.0,6.936,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-08,0,0.08389945223328461,0.0,257.12,0.0,6.408,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-09,0,0.21254048211832288,0.0,269.31,0.0,6.767,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-10,0,-0.3747566766515698,0.0,266.34,0.0,6.938,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-11,0,-0.8127386429903911,0.0,268.03,0.0,7.152,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-12,0,-0.4341228718754016,0.0,257.42,0.0,6.772,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-13,0,-0.41589489987540995,0.0,272.89,0.0,7.162,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-14,0,-0.9448406351339964,0.0,271.6,0.0,7.217,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-15,-2,-1.6105711523660324,0.0,271.86,0.0,7.462,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-16,-2,-2.1477420137670236,0.0,266.5,0.0,7.605,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-17,-1,-1.0534623938965797,274.0144735710381,256.23,-10058.843633682965,6.98,200000,140421.4571262142,-59578.5428737858,0.702107285631071
2021-08-18,-1,-0.8500709080695995,274.0144735710381,252.51,-10058.843633682965,6.843,200000,138024.06170671535,-61975.93829328465,0.6901203085335768
2021-08-19,-1,-0.7420908896303708,274.0144735710381,264.19,-10058.843633682965,7.151,200000,144322.67459719942,-55677.325402800576,0.7216133729859971
2021-08-20,0,0.39699789565099847,0.0,282.06,0.0,7.276,200000,136321.08098944445,-63678.919010555546,0.6816054049472222
2021-08-21,1,1.0451666027459903,-236.6849798413856,287.98,9383.334319207355,7.264,200000,136321.08098944445,-63678.919010555546,0.6816054049472222
2021-08-22,2,2.135925579848414,0.0,306.38,0.0,7.341,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-23,2,1.3389339882265672,0.0,318.17,0.0,7.829,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-24,2,2.4502294194347147,0.0,307.33,0.0,7.057,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-25,2,2.106687013731658,0.0,314.29,0.0,7.207,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-26,2,2.1117671670385656,0.0,291.4,0.0,6.525,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-27,2,1.9863791194328153,0.0,315.0,0.0,6.951,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-28,2,1.2367703848614706,0.0,300.5,0.0,6.918,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-29,0,0.765380830711128,0.0,291.4,0.0,6.914,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-30,0,0.8909299920981738,0.0,281.8,0.0,6.583,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-08-31,0,0.8348481550921085,0.0,285.8,0.0,6.661,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-09-01,0,0.6697083991623988,0.0,302.9,0.0,7.109,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-09-02,0,0.7362953867224625,0.0,302.5,0.0,7.024,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-09-03,0,0.31239815823513306,0.0,304.1,0.0,7.256,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-09-04,0,-0.1925280088140411,0.0,305.1,0.0,7.517,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-09-05,-1,-1.0694270777427335,221.86678483821655,315.4,-8546.260861989924,8.188,200000,139953.567875947,-60046.43212405301,0.699767839379735
2021-09-06,-2,-2.4221480549844534,0.0,314.8,0.0,9.215,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-07,-2,-1.3239954405578327,0.0,263.2,0.0,7.032,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-08,-2,-1.255527719264279,0.0,257.1,0.0,6.813,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-09,-2,-1.2948072206670869,0.0,261.8,0.0,6.988,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-10,0,-0.8691828626177407,0.0,249.2,0.0,6.455,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-11,0,-0.7638582179054197,0.0,249.8,0.0,6.45,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-12,0,-0.6720353082268219,0.0,256.2,0.0,6.588,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-13,0,0.7077991730747918,0.0,263.3,0.0,6.125,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-14,0,0.2875032771900794,0.0,269.1,0.0,6.466,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-15,0,-0.46327019680647613,0.0,269.3,0.0,6.867,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-16,0,-0.21345950920350484,0.0,264.0,0.0,6.653,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-17,0,0.5862871239586087,0.0,262.7,0.0,6.319,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-18,1,1.0127422975241953,-273.9486526538711,271.7,11690.254268267123,6.367,200000,148863.69785211355,-51136.302147886454,0.7443184892605677
2021-09-19,1,0.990900065819287,-273.9486526538711,259.8,11690.254268267123,6.099,200000,142470.72074163688,-57529.27925836312,0.7123536037081843
2021-09-20,2,1.8387605087547079,0.0,232.7,0.0,5.157,200000,152324.90806321581,-47675.091936784185,0.7616245403160791
2021-09-21,1,1.1737442619635987,-349.36905519086196,218.0,15183.902318901099,5.016,200000,152324.90806321581,-47675.091936784185,0.7616245403160791
2021-09-22,2,1.316894483274828,0.0,245.1,0.0,5.575,200000,153305.00806262245,-46694.99193737755,0.7665250403131123
2021-09-23,1,1.1377585929438019,-307.71780020598646,249.1,13431.313129719858,5.707,200000,153305.00806262245,-46694.99193737755,0.7665250403131123
2021-09-24,2,1.4708222015618586,0.0,233.6,0.0,5.181,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-09-25,2,1.6213746907283615,0.0,235.8,0.0,5.098,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-09-26,2,1.4554116328525544,0.0,234.2,0.0,5.099,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-09-27,2,1.7770188610588538,0.0,234.3,0.0,4.924,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-09-28,2,1.9324809554781235,0.0,229.6,0.0,4.69,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-09-29,2,1.5943164614130558,0.0,233.6,0.0,4.827,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-09-30,2,1.775919113178148,0.0,251.1,0.0,5.048,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-01,0,-0.31374630950588905,0.0,257.5,0.0,5.983,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-02,0,-0.8112521040606805,0.0,252.8,0.0,6.051,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-03,0,-0.6031149696261147,0.0,259.3,0.0,6.123,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-04,0,-0.0914170913723781,0.0,264.8,0.0,6.02,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
2021-10-05,-2,-1.4424961420022009,0.0,270.8,0.0,6.729,200000,155600.2528656623,-44399.7471343377,0.7780012643283115
