date,statusList,zscore,IOTAUSDT_position,IOTAUSDT_price,XMRUSDT_position,XMRUSDT_price,init,total_asset,pnl,return
2021-03-09,2,1.5448710000868486,0.0,1.4244,0.0,225.16,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-10,0,0.5789931603438006,0.0,1.307,0.0,220.19,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-11,2,1.2689468355817137,0.0,1.39,0.0,221.11,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-12,0,0.3749542569216112,0.0,1.321,0.0,222.85,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-13,0,-0.04185802915277013,0.0,1.378,0.0,239.46,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-14,0,-0.27763265508767815,0.0,1.311,0.0,232.25,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-15,0,-0.08907943355122694,0.0,1.2802,0.0,221.88,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-16,0,-0.04606028756421861,0.0,1.3295,0.0,229.92,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-17,0,-0.22692883478657197,0.0,1.3525,0.0,236.2,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-18,0,-0.05037034629631552,0.0,1.3245,0.0,228.04,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-19,0,-0.21447931533595868,0.0,1.334,0.0,231.43,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-20,0,0.608592280876198,0.0,1.4102,0.0,231.95,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-21,0,0.5604447678265975,0.0,1.4101,0.0,231.66,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-22,2,2.5515974139878406,0.0,1.4771,0.0,217.08,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-23,2,3.244035087972052,0.0,1.6571,0.0,218.02,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-24,1,1.1122724962467558,-82173.65894402206,1.4053,548.1494418476015,210.67,200000,230957.2858280684,30957.285828068387,1.154786429140342
2021-03-25,1,0.2075557117593695,-82173.65894402206,1.335,548.1494418476015,214.33,200000,227186.7045614659,27186.704561465885,1.1359335228073295
2021-03-26,1,0.8017483303893724,-82173.65894402206,1.447,548.1494418476015,221.7,200000,240430.01574961317,40430.01574961317,1.202150078748066
2021-03-27,1,0.36086519934562106,-82173.65894402206,1.3982,548.1494418476015,221.27,200000,236184.23693315045,36184.236933150445,1.1809211846657521
2021-03-28,0,-0.36410470500295294,0.0,1.3908,0.0,232.66,200000,217711.96154715132,17711.961547151324,1.0885598077357566
2021-03-29,0,0.6335675841212739,0.0,1.5107,0.0,233.8,200000,217711.96154715132,17711.961547151324,1.0885598077357566
2021-03-30,0,0.1535650515702985,0.0,1.5266,0.0,244.39,200000,217711.96154715132,17711.961547151324,1.0885598077357566
2021-03-31,0,0.17969257487118384,0.0,1.5381,0.0,245.8,200000,217711.96154715132,17711.961547151324,1.0885598077357566
2021-04-01,0,0.2199877782161572,0.0,1.5777,0.0,250.65,200000,217711.96154715132,17711.961547151324,1.0885598077357566
2021-04-02,0,0.1900824380732828,0.0,1.625,0.0,257.7,200000,217711.96154715132,17711.961547151324,1.0885598077357566
2021-04-03,-1,-1.0283283517491923,73546.36901126658,1.4801,-423.185401289024,257.23,200000,217711.96154715132,17711.961547151324,1.0885598077357566
2021-04-04,-1,-0.7456415343450382,73546.36901126658,1.5535,-423.185401289024,263.6,200000,225805.9560387894,25805.956038789387,1.1290297801939468
2021-04-05,0,0.4881180117610523,0.0,1.7195,0.0,265.37,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-06,0,0.8144409056814117,0.0,1.8032,0.0,270.68,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-07,0,0.24527492206967,0.0,1.6591,0.0,257.44,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-08,2,1.3788130217510937,0.0,1.8809,0.0,269.69,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-09,0,0.9333488137139766,0.0,1.8672,0.0,273.37,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-10,2,1.4630989229081435,0.0,2.08,0.0,291.72,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-11,0,-0.2056393476445745,0.0,2.0996,0.0,328.9,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-12,0,-0.13889024497569383,0.0,2.0001,0.0,314.32,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-13,0,0.6875402467112758,0.0,2.1742,0.0,327.43,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-14,0,0.5446316967436332,0.0,2.1199,0.0,320.65,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-15,0,-0.2510610497768134,0.0,2.1813,0.0,344.4,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-16,2,2.2570741081049417,0.0,2.509,0.0,340.66,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-17,0,-0.24614040796141756,0.0,2.3274,0.0,363.77,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-18,2,1.2334391808887346,0.0,2.3721,0.0,338.48,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-19,-2,-1.6174560251028656,0.0,2.0812,0.0,358.07,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-20,-2,-2.1186234202089813,0.0,2.1956,0.0,404.34,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-21,-2,-1.7373881572116696,0.0,2.0638,0.0,375.44,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-22,-2,-1.873423396605115,0.0,1.8239,0.0,346.68,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-23,-2,-1.6985600608070999,0.0,1.8719,0.0,354.37,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-24,-2,-2.4989303048525198,0.0,1.6647,0.0,381.18,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-25,-2,-1.8510655121767385,0.0,1.6397,0.0,355.44,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-26,-2,-1.3387160569376353,0.0,1.9897,0.0,405.46,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-27,0,-0.6114244810549713,0.0,2.2069,0.0,401.6,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-28,0,-0.7586552541616924,0.0,2.1884,0.0,413.54,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-29,0,-0.8175350437176406,0.0,2.1037,0.0,407.32,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-04-30,0,-0.8101383432914677,0.0,2.1512,0.0,421.78,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-01,0,-0.8955583447655434,0.0,2.109,0.0,425.76,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-02,0,-0.7006612185540164,0.0,2.0433,0.0,404.46,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-03,0,-0.6081717550802654,0.0,2.0836,0.0,411.31,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-04,0,-0.822586086503358,0.0,1.8319,0.0,379.54,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-05,0,-0.6973732110987816,0.0,2.0282,0.0,417.16,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-06,0,-0.05026273988085835,0.0,2.2188,0.0,422.45,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-07,0,-0.7410798629216092,0.0,2.184,0.0,454.81,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-08,-2,-1.502124025675893,0.0,2.1611,0.0,475.59,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-09,-1,-1.0664608116618937,44939.65866833284,2.2647,-210.27860534333342,484.0,200000,203549.68997234676,3549.689972346765,1.0177484498617337
2021-05-10,-2,-1.2782024093782836,0.0,2.0144,0.0,441.03,200000,205762.41486542742,5762.414865427418,1.0288120743271372
2021-05-11,0,-0.8784575568986701,0.0,2.1175,0.0,453.41,200000,205762.41486542742,5762.414865427418,1.0288120743271372
2021-05-12,-1,-1.039917159618792,56621.46804221998,1.817,-259.7616710415435,396.06,200000,205762.41486542742,5762.414865427418,1.0288120743271372
2021-05-13,0,-0.05078884561150423,0.0,1.9589,0.0,402.34,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-14,0,-0.6093153693960716,0.0,1.9569,0.0,412.91,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-15,0,-0.21886994565473686,0.0,1.8575,0.0,382.38,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-16,0,0.7325055546999706,0.0,1.9991,0.0,390.65,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-17,2,2.033668562784749,0.0,1.8508,0.0,339.87,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-18,2,2.1509664149998104,0.0,1.8888,0.0,341.02,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-19,2,2.3146180093476807,0.0,1.1294,0.0,197.34,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-20,0,-0.705484126144647,0.0,1.3223,0.0,280.79,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-21,-2,-1.6411685345210105,0.0,1.1072,0.0,256.2,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-22,-2,-1.2011908520277652,0.0,1.0244,0.0,231.12,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-23,-2,-1.9323555495071676,0.0,0.9075,0.0,225.5,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-24,-2,-1.3567246357584526,0.0,1.0765,0.0,256.22,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-25,0,-0.8517807879213276,0.0,1.0832,0.0,246.62,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-26,0,0.12050935539849393,0.0,1.2899,0.0,268.53,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-27,0,-0.24089818082737857,0.0,1.1728,0.0,252.84,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-28,-2,-1.5953026312025886,0.0,1.0409,0.0,262.1,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-29,-2,-1.357858122655395,0.0,0.976,0.0,243.16,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-30,-2,-1.367847906178337,0.0,1.0321,0.0,261.9,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-05-31,0,-0.9872019364409106,0.0,1.1147,0.0,272.21,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-01,0,-0.7362529418695728,0.0,1.1197,0.0,266.37,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-02,0,-0.43995963895237006,0.0,1.278,0.0,294.63,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-03,0,-0.17536760313768504,0.0,1.3829,0.0,309.57,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-04,0,-0.31183948915253956,0.0,1.2558,0.0,287.36,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-05,0,0.178459687050039,0.0,1.2156,0.0,264.01,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-06,0,0.2696417631167238,0.0,1.2525,0.0,272.5,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-07,0,-0.03945202358113662,0.0,1.0948,0.0,249.02,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-08,0,0.6841207249677833,0.0,1.1481,0.0,253.61,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-09,0,-0.13133161112349262,0.0,1.182,0.0,274.87,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-10,0,0.08978736927454463,0.0,1.1132,0.0,255.6,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-11,0,-0.1955553077135067,0.0,1.0393,0.0,242.89,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-12,0,-0.6314673692372492,0.0,1.0177,0.0,243.04,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-13,0,-0.6403712119625127,0.0,1.091,0.0,260.75,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-14,0,-0.9297492322342887,0.0,1.129,0.0,275.57,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-15,-1,-1.1841679357095334,89111.00118200306,1.1186,-358.3662265762669,278.15,200000,199359.13184437726,-640.8681556227384,0.9967956592218863
2021-06-16,-1,-0.9437434725996013,89111.00118200306,1.0665,-358.3662265762669,262.94,200000,189265.6983765699,-10734.301623430103,0.9463284918828495
2021-06-17,-2,-1.35609380414671,0.0,1.1005,0.0,277.12,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-18,-2,-1.9419322131490548,0.0,1.0119,0.0,265.77,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-19,-2,-2.4261364539706776,0.0,0.964,0.0,267.9,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-20,-2,-1.9707142930039294,0.0,0.9605,0.0,264.53,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-21,-2,-1.5515381771274066,0.0,0.7499,0.0,203.05,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-22,-2,-1.7646082906519818,0.0,0.7139,0.0,201.81,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-23,-2,-1.3012961155532419,0.0,0.7961,0.0,218.51,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-24,0,-0.9838693935979178,0.0,0.8391,0.0,225.74,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-25,0,-0.224294941760519,0.0,0.771,0.0,194.95,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-26,0,-0.373797919204195,0.0,0.7872,0.0,202.84,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-27,0,-0.6848535323643983,0.0,0.7979,0.0,211.92,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-28,0,-0.30644580246613246,0.0,0.8205,0.0,213.17,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-29,0,-0.1481293353755199,0.0,0.8432,0.0,217.89,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-06-30,0,0.03714296517996443,0.0,0.8676,0.0,223.06,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-01,0,0.17113098718315103,0.0,0.8002,0.0,205.44,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-02,0,0.38459728836708396,0.0,0.8277,0.0,211.35,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-03,0,0.209422251633932,0.0,0.8306,0.0,214.86,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-04,0,0.16834894111726423,0.0,0.8455,0.0,219.92,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-05,0,0.16026459922466546,0.0,0.822,0.0,214.47,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-06,0,0.34676245295863,0.0,0.8522,0.0,221.75,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-07,2,2.315002200795999,0.0,0.8887,0.0,215.17,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-08,1,1.0882317557752912,-123008.9059065477,0.8154,488.7270958251669,205.23,200000,200602.923752398,602.9237523979973,1.00301461876199
2021-07-09,0,0.1404617812768085,0.0,0.8191,0.0,212.87,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-10,0,-0.4826262151039914,0.0,0.7916,0.0,209.7,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-11,0,0.9739756957718202,0.0,0.8403,0.0,211.52,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-12,0,-0.1981233026154475,0.0,0.7931,0.0,206.25,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-13,-2,-1.6795726534171953,0.0,0.7559,0.0,203.83,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-14,-2,-2.164102917009335,0.0,0.7408,0.0,203.38,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-15,-2,-2.5328134958809585,0.0,0.6936,0.0,196.71,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-16,-2,-2.6178033300105192,0.0,0.6568,0.0,192.95,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-17,-2,-1.8577292080456969,0.0,0.6872,0.0,197.56,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-18,-2,-1.83577741032128,0.0,0.6833,0.0,199.41,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-19,-2,-2.041342624329719,0.0,0.6247,0.0,189.02,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-20,-2,-2.00319036933465,0.0,0.59,0.0,182.89,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-21,-2,-1.506514870491737,0.0,0.6491,0.0,196.77,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-22,-2,-1.3583985871993143,0.0,0.6513,0.0,197.7,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-23,-1,-1.010907512497467,143990.20847354634,0.6852,-483.73254974541067,203.96,200000,197324.18169214792,-2675.8183078520815,0.9866209084607396
2021-07-24,-1,-0.38912536987107293,143990.20847354634,0.7329,-483.73254974541067,208.52,200000,206398.33506317515,6398.335063175153,1.0319916753158758
2021-07-25,-1,-0.4283692404811624,143990.20847354634,0.7427,-483.73254974541067,212.91,200000,209933.02499959827,9933.024999598274,1.0496651249979914
2021-07-26,-1,-0.431479736717419,143990.20847354634,0.7569,-483.73254974541067,218.07,200000,214473.74591660892,14473.745916608925,1.0723687295830446
2021-07-27,0,1.3482990033305646,0.0,0.8796,0.0,225.59,200000,179795.62021588377,-20204.37978411623,0.8989781010794189
2021-07-28,0,0.10990568166748081,0.0,0.8423,0.0,235.44,200000,179795.62021588377,-20204.37978411623,0.8989781010794189
2021-07-29,0,-0.09858241279940003,0.0,0.8496,0.0,241.67,200000,179795.62021588377,-20204.37978411623,0.8989781010794189
2021-07-30,0,-0.3372315937479611,0.0,0.8352,0.0,242.01,200000,179795.62021588377,-20204.37978411623,0.8989781010794189
2021-07-31,2,1.8865656325308746,0.0,0.9318,0.0,239.86,200000,179795.62021588377,-20204.37978411623,0.8989781010794189
2021-08-01,1,1.0819145405463273,-102916.78318024256,0.8735,381.81274201716667,235.45,200000,179795.62021588377,-20204.37978411623,0.8989781010794189
2021-08-02,2,1.7041194288241976,0.0,0.8955,0.0,232.58,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-03,2,1.2057335175883208,0.0,0.8512,0.0,226.02,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-04,0,0.27554536781510836,0.0,0.8751,0.0,244.38,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-05,0,-0.24124356216031578,0.0,0.88,0.0,252.84,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-06,0,-0.1695403679954572,0.0,0.9197,0.0,263.09,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-07,0,-0.3770909700194814,0.0,0.9394,0.0,271.83,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-08,0,-0.5999786524094575,0.0,0.8794,0.0,257.12,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-09,0,-0.7292865652123822,0.0,0.9191,0.0,269.31,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-10,0,0.6119032265846481,0.0,0.9781,0.0,266.34,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-11,2,1.8825874621889762,0.0,1.0562,0.0,268.03,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-12,2,2.221577282704686,0.0,1.0518,0.0,257.42,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-13,2,1.8696446775417033,0.0,1.1139,0.0,272.89,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-14,2,2.2390000405018253,0.0,1.1634,0.0,271.6,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-15,2,1.9744845932888087,0.0,1.1718,0.0,271.86,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-16,2,1.3167466027999644,0.0,1.1061,0.0,266.5,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-17,0,0.6624584652773102,0.0,1.0185,0.0,256.23,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-18,0,0.5501531174710981,0.0,1.0003,0.0,252.51,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-19,0,0.6363048685546564,0.0,1.0593,0.0,264.19,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-20,0,0.35003447805807053,0.0,1.1084,0.0,282.06,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-21,0,-0.3647030061387304,0.0,1.0725,0.0,287.98,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-22,0,-0.061326045014118646,0.0,1.1672,0.0,306.38,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-23,0,-0.6403962534210718,0.0,1.1563,0.0,318.17,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-24,-2,-1.2548375080913736,0.0,1.0567,0.0,307.33,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-25,-2,-1.2124625684311978,0.0,1.0833,0.0,314.29,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-26,-2,-1.4949524973195096,0.0,0.9727,0.0,291.4,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-27,-2,-1.52341196819228,0.0,1.0413,0.0,315.0,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-28,-2,-1.2957102972802397,0.0,1.0135,0.0,300.5,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-29,-1,-1.0788843569892705,91167.54206841132,1.0045,-314.26834594275624,291.4,200000,183155.59201543833,-16844.407984561665,0.9157779600771917
2021-08-30,-1,-1.0731434593215878,91167.54206841132,0.9656,-314.26834594275624,281.8,200000,176592.1985079267,-23407.80149207331,0.8829609925396334
2021-08-31,-1,-0.8838622226494904,91167.54206841132,0.9891,-314.26834594275624,285.8,200000,179991.70913030536,-20008.29086969464,0.8999585456515268
2021-09-01,0,-0.0026574422011563324,0.0,1.1333,0.0,302.9,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-02,2,2.960132585959876,0.0,1.5463,0.0,302.5,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-03,2,2.51107559190512,0.0,1.5744,0.0,304.1,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-04,2,3.208928457581718,0.0,1.9835,0.0,305.1,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-05,2,1.896819628254323,0.0,1.8008,0.0,315.4,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-06,2,1.6677450049408806,0.0,1.8015,0.0,314.8,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-07,2,1.5150769452394777,0.0,1.518,0.0,263.2,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-08,2,1.467287556309086,0.0,1.5197,0.0,257.1,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-09,2,1.3695479101887378,0.0,1.5672,0.0,261.8,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-10,2,1.3605286089280646,0.0,1.5375,0.0,249.2,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-11,1,1.119424423492271,-58148.604177863344,1.505,350.3348650427715,249.8,200000,175027.29857536865,-24972.70142463135,0.8751364928768433
2021-09-12,1,0.9232013830052394,-58148.604177863344,1.5119,350.3348650427715,256.2,200000,177670.66708046966,-22329.332919530338,0.8883533354023483
2021-09-13,1,0.39704290030330036,-58148.604177863344,1.4021,350.3348650427715,263.3,200000,173773.3278835439,-26226.672116456088,0.8688666394177196
2021-09-14,1,0.7078692284526582,-58148.604177863344,1.5609,350.3348650427715,269.1,200000,185039.26844423672,-14960.731555763283,0.9251963422211836
2021-09-15,1,0.7674948225156443,-58148.604177863344,1.6074,350.3348650427715,269.3,200000,187813.2455115159,-12186.75448848409,0.9390662275575795
2021-09-16,1,0.5175314521257021,-58148.604177863344,1.523,350.3348650427715,264.0,200000,181048.72853417756,-18951.271465822443,0.9052436426708877
2021-09-17,2,1.2393294529056023,0.0,1.7462,0.0,262.7,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-18,0,0.6658627606818023,0.0,1.6658,0.0,271.7,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-19,0,0.3407294313443635,0.0,1.5344,0.0,259.8,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-20,0,-0.24548616599437423,0.0,1.302,0.0,232.7,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-21,0,-0.6241936407248774,0.0,1.2204,0.0,218.0,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-22,0,-0.8302310885211561,0.0,1.3653,0.0,245.1,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-23,0,-0.9384733169006965,0.0,1.3906,0.0,249.1,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-24,-2,-1.3941125690991438,0.0,1.264,0.0,233.6,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-25,-2,-1.7725898913482754,0.0,1.2318,0.0,235.8,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-26,-2,-2.006331386308402,0.0,1.1772,0.0,234.2,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-27,-2,-2.0447928832891007,0.0,1.1389,0.0,234.3,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-28,-2,-2.2014133804955947,0.0,1.0511,0.0,229.6,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-29,-2,-1.9915537136400403,0.0,1.0492,0.0,233.6,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-09-30,-2,-1.598855179710386,0.0,1.1522,0.0,251.1,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-10-01,0,-0.5588787154171971,0.0,1.3241,0.0,257.5,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-10-02,0,-0.6919342118895584,0.0,1.2704,0.0,252.8,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-10-03,-1,-1.0994638783951427,74952.64912429632,1.231,-355.82996942540984,259.3,200000,184533.42214401756,-15466.57785598244,0.9226671107200878
2021-10-04,-2,-1.3160032067787555,0.0,1.1998,0.0,264.8,200000,188829.00962853536,-11170.990371464635,0.9441450481426769
2021-10-05,-1,-1.1671267982409668,76709.86741490713,1.2308,-348.6503131989205,270.8,200000,188829.00962853536,-11170.990371464635,0.9441450481426769
2021-10-06,-1,-1.0805472952292885,76709.86741490713,1.297,-348.6503131989205,286.5,200000,199381.01276862528,-618.9872313747182,0.9969050638431264
2021-10-07,-1,-0.8470404359698491,76709.86741490713,1.292,-348.6503131989205,277.8,200000,195964.20570672012,-4035.794293279876,0.9798210285336006
