date,statusList,zscore,XLMUSDT_position,XLMUSDT_price,ZRXUSDT_position,ZRXUSDT_price,init,total_asset,pnl,return
2020-07-30,1,0.3483887158447998,-1085120.28512717,0.09628,261597.06012503567,0.3879,200000,205948.88067454527,5948.880674545275,1.0297444033727263
2020-07-31,1,0.807708506610103,-1085120.28512717,0.0969,261597.06012503567,0.3808,200000,204764.31612443633,4764.316124436329,1.0238215806221815
2020-08-01,2,2.0213373454156125,0.0,0.10758,0.0,0.3992,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-02,2,1.9467565850111908,0.0,0.10251,0.0,0.3795,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-03,2,2.1588015277293717,0.0,0.10516,0.0,0.3813,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-04,2,1.9315279575201272,0.0,0.11015,0.0,0.3976,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-05,2,1.250303136638252,0.0,0.10749,0.0,0.3974,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-06,0,0.19133254340955227,0.0,0.10624,0.0,0.4131,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-07,0,0.5438668297335881,0.0,0.10306,0.0,0.3928,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-08,0,-0.9548004447349688,0.0,0.10325,0.0,0.4209,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-09,-2,-1.4566334962308631,0.0,0.10505,0.0,0.4382,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-10,-2,-2.537289505652052,0.0,0.10625,0.0,0.4804,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-11,-2,-1.9137336797800837,0.0,0.10015,0.0,0.4428,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-12,-2,-1.986921758881037,0.0,0.10147,0.0,0.4617,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-13,-2,-1.5146067490249069,0.0,0.10111,0.0,0.4498,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-14,-2,-2.4806049839942577,0.0,0.10479,0.0,0.5391,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-15,-2,-1.3530960207273026,0.0,0.10707,0.0,0.4969,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-16,-2,-2.0689011209895964,0.0,0.11517,0.0,0.6092,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-17,-2,-1.3807014385910819,0.0,0.11383,0.0,0.5619,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-18,-2,-1.5694464737286347,0.0,0.10807,0.0,0.5647,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-19,-1,-1.1795475843314736,1129929.7404451012,0.10222,-225017.37398850237,0.5133,200000,231002.8361365965,31002.83613659651,1.1550141806829826
2020-08-20,-2,-1.6888950730386427,0.0,0.10728,0.0,0.6111,200000,247292.09082601985,47292.09082601985,1.2364604541300992
2020-08-21,-2,-2.1984573813200634,0.0,0.09949,0.0,0.694,200000,247292.09082601985,47292.09082601985,1.2364604541300992
2020-08-22,-2,-1.9499006666152852,0.0,0.10223,0.0,0.7281,200000,247292.09082601985,47292.09082601985,1.2364604541300992
2020-08-23,-2,-1.6871144365615178,0.0,0.10293,0.0,0.7223,200000,247292.09082601985,47292.09082601985,1.2364604541300992
2020-08-24,-2,-1.5634297602028295,0.0,0.10294,0.0,0.7305,200000,247292.09082601985,47292.09082601985,1.2364604541300992
2020-08-25,-2,-1.2379437795008843,0.0,0.09714,0.0,0.6484,200000,247292.09082601985,47292.09082601985,1.2364604541300992
2020-08-26,-1,-1.156412407398578,1261179.573776111,0.09804,-187598.30892582296,0.6591,200000,247292.09082601982,47292.09082601982,1.236460454130099
2020-08-27,-1,-0.9242817015608381,1261179.573776111,0.09376,-187598.30892582296,0.6055,200000,231838.97289183398,31838.972891833982,1.1591948644591699
2020-08-28,-1,-0.976238134087729,1261179.573776111,0.09569,-187598.30892582296,0.6387,200000,240501.3133255592,40501.3133255592,1.2025065666277959
2020-08-29,-1,-0.9118796655002597,1261179.573776111,0.09615,-187598.30892582296,0.6443,200000,242132.0064594808,42132.00645948079,1.210660032297404
2020-08-30,-1,-0.6770783485726384,1261179.573776111,0.09821,-187598.30892582296,0.6364,200000,243248.0097409456,43248.00974094559,1.216240048704728
2020-08-31,-1,-0.4812380927448666,1261179.573776111,0.09678,-187598.30892582296,0.6121,200000,236885.88404354826,36885.884043548256,1.1844294202177412
2020-09-01,0,-0.18570669266248313,0.0,0.09881,0.0,0.601,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-02,0,-0.04843898473484755,0.0,0.09228,0.0,0.5582,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-03,0,0.41934311136699615,0.0,0.07781,0.0,0.4443,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-04,0,-0.28017417705108927,0.0,0.08074,0.0,0.5141,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-05,0,0.7107339597834835,0.0,0.07541,0.0,0.4299,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-06,0,0.4805287731282988,0.0,0.07742,0.0,0.4605,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-07,0,0.7916265031589421,0.0,0.07867,0.0,0.4598,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-08,2,1.6257957652642416,0.0,0.07745,0.0,0.433,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-09,1,1.0048749966908674,-1502946.3789940113,0.07832,256059.95301894925,0.4597,200000,235421.52080562193,35421.52080562193,1.1771076040281097
2020-09-10,1,1.0623192989221422,-1502946.3789940113,0.08117,256059.95301894925,0.4707,200000,242521.57746896334,42521.57746896334,1.2126078873448167
2020-09-11,0,-0.13673938780759512,0.0,0.08374,0.0,0.5277,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-12,0,0.10484773905289002,0.0,0.08382,0.0,0.5162,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-13,0,0.0786139029005121,0.0,0.08001,0.0,0.4905,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-14,0,0.6770115531874852,0.0,0.08021,0.0,0.4729,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-15,0,0.9966510627552334,0.0,0.07778,0.0,0.4486,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-16,2,2.0990884849884615,0.0,0.07999,0.0,0.4283,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-17,2,1.521189428932736,0.0,0.08043,0.0,0.4407,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-18,2,1.8795374747722888,0.0,0.07825,0.0,0.4167,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-19,2,1.2832770205239499,0.0,0.07857,0.0,0.429,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-20,2,2.125765634179064,0.0,0.07693,0.0,0.3953,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-21,2,1.5117516998288707,0.0,0.06996,0.0,0.3674,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-22,1,1.1896782491018063,-1577755.081446079,0.07167,297260.0070642494,0.3804,200000,226155.41337448097,26155.413374480966,1.1307770668724049
2020-09-23,2,1.7733484474444519,0.0,0.0674,0.0,0.3407,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-09-24,0,0.5541188985405957,0.0,0.07043,0.0,0.3825,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-09-25,0,0.49407207310314993,0.0,0.07467,0.0,0.406,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-09-26,0,0.8311374533199877,0.0,0.07385,0.0,0.3914,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-09-27,0,0.49049692506167303,0.0,0.07335,0.0,0.3953,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-09-28,0,-0.25483370586258275,0.0,0.07323,0.0,0.4132,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-09-29,0,0.08641014068399222,0.0,0.07407,0.0,0.408,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-09-30,0,0.16915508664187676,0.0,0.07484,0.0,0.4091,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-01,0,0.1065420647133131,0.0,0.07314,0.0,0.3989,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-02,0,-0.15761721767850573,0.0,0.07096,0.0,0.3897,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-03,0,0.6296251818465645,0.0,0.071,0.0,0.3762,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-04,2,1.3595254121909102,0.0,0.0729,0.0,0.3764,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-05,2,1.4666052505305465,0.0,0.07331,0.0,0.3766,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-06,2,2.6426688267616854,0.0,0.07237,0.0,0.3518,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-07,2,1.8729195045031708,0.0,0.07233,0.0,0.3568,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-08,2,1.2383530888874124,0.0,0.07311,0.0,0.3674,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-09,0,0.3504060095606385,0.0,0.07502,0.0,0.3896,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-10,0,0.7456938827575815,0.0,0.0773,0.0,0.3951,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-11,0,0.9212223394029335,0.0,0.07713,0.0,0.3905,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-12,0,0.7048563695020456,0.0,0.07761,0.0,0.3954,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-13,0,-0.9256500200797403,0.0,0.07635,0.0,0.4182,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-14,0,0.13111594123000261,0.0,0.07398,0.0,0.3867,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-15,0,-0.5160056544002861,0.0,0.07408,0.0,0.3974,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-16,2,1.4334608542751244,0.0,0.07909,0.0,0.3898,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-17,2,2.114960041329261,0.0,0.08152,0.0,0.3841,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-18,1,1.1698446031543461,-1455676.2871893533,0.07942,297426.8349075854,0.3887,200000,231219.6214571569,31219.6214571569,1.1560981072857845
2020-10-19,2,2.2853888840201844,0.0,0.0852,0.0,0.3895,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-20,2,2.162862845146147,0.0,0.08075,0.0,0.364,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-21,2,1.9316557727133705,0.0,0.08358,0.0,0.3752,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-22,2,1.8239142727227342,0.0,0.08552,0.0,0.381,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-23,2,1.4953026620546983,0.0,0.08368,0.0,0.3757,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-24,2,1.5340503442132982,0.0,0.08561,0.0,0.3789,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-25,2,1.322518565731855,0.0,0.08304,0.0,0.3687,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-26,2,1.2993064865244681,0.0,0.08104,0.0,0.3572,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-27,1,1.1661723509750601,-1462761.1446241308,0.08183,331664.5731908912,0.3609,200000,239395.48892918526,39395.48892918526,1.1969774446459263
2020-10-28,2,1.3803089086551636,0.0,0.07832,0.0,0.3366,200000,242320.64644009323,42320.64644009323,1.2116032322004662
2020-10-29,1,1.1005375814295866,-1563359.009290924,0.0775,359632.8976552289,0.3369,200000,242320.64644009323,42320.64644009323,1.2116032322004662
2020-10-30,2,1.2799586733505424,0.0,0.07669,0.0,0.326,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-10-31,2,1.4787375520340895,0.0,0.07775,0.0,0.3219,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-01,0,0.8587184134877076,0.0,0.07861,0.0,0.338,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-02,0,0.6369322977687567,0.0,0.07557,0.0,0.3287,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-03,0,0.6939332093611935,0.0,0.07542,0.0,0.3256,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-04,0,0.9923478160499786,0.0,0.07456,0.0,0.3174,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-05,0,0.5745151039927169,0.0,0.08039,0.0,0.3474,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-06,0,-0.5880317628294166,0.0,0.08388,0.0,0.3769,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-07,0,-0.06610379561496281,0.0,0.07952,0.0,0.3489,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-08,-1,-1.177037292632538,1502909.9645828807,0.0815,-333934.4659583009,0.3668,200000,244974.32422700955,44974.32422700955,1.2248716211350477
2020-11-09,-1,-0.7094402017433502,1502909.9645828807,0.0797,-333934.4659583009,0.3543,200000,238094.9054662816,38094.905466281605,1.190474527331408
2020-11-10,-2,-3.0869346502490824,0.0,0.07967,0.0,0.3879,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-11,0,-0.9917893556502921,0.0,0.08039,0.0,0.3651,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-12,0,-0.5097480277177708,0.0,0.08069,0.0,0.3605,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-13,-2,-1.68143718389994,0.0,0.08249,0.0,0.3864,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-14,-2,-1.215985473868739,0.0,0.08094,0.0,0.3741,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-15,0,-0.39995562159407416,0.0,0.08009,0.0,0.3592,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-16,0,-0.4890870016582322,0.0,0.0825,0.0,0.3717,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-17,0,0.03289657682880151,0.0,0.0865,0.0,0.3827,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-18,0,0.4401413069196666,0.0,0.08365,0.0,0.3647,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-19,0,0.5907390563504379,0.0,0.08401,0.0,0.3649,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-20,2,1.4394993396426645,0.0,0.08853,0.0,0.375,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-21,2,3.1487599874380128,0.0,0.109,0.0,0.4174,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-22,2,2.5173919158563876,0.0,0.10426,0.0,0.3973,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-23,2,3.285836698639124,0.0,0.13231,0.0,0.4381,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-24,2,3.7949377166465847,0.0,0.19571,0.0,0.4644,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-25,2,2.871323948092522,0.0,0.19295,0.0,0.4423,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-26,2,2.0758184970847107,0.0,0.16835,0.0,0.4074,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-27,2,2.5866558311407606,0.0,0.20699,0.0,0.4034,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-28,2,1.8981863880399492,0.0,0.20021,0.0,0.4158,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-29,2,1.5488616218258686,0.0,0.19423,0.0,0.4151,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-11-30,2,1.4172180368772727,0.0,0.20295,0.0,0.4292,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-12-01,1,1.174157188671842,-692989.5188062135,0.18382,318941.745986375,0.3994,200000,254770.66669391637,54770.66669391637,1.2738533334695818
2020-12-02,1,0.8517254457141457,-692989.5188062135,0.18514,318941.745986375,0.427,200000,264488.2050479645,64488.205047964526,1.3224410252398227
2020-12-03,1,0.7234482320832468,-692989.5188062135,0.18436,318941.745986375,0.4306,200000,265095.8635088466,65095.86350884661,1.325479317544233
2020-12-04,1,0.5021238171861275,-692989.5188062135,0.16154,318941.745986375,0.3928,200000,237225.84469140382,37225.84469140382,1.186129223457019
2020-12-05,1,0.5166819220679092,-692989.5188062135,0.1717,318941.745986375,0.4081,200000,249146.4269160665,49146.4269160665,1.2457321345803325
2020-12-06,1,0.6229249413597863,-692989.5188062135,0.17593,318941.745986375,0.3999,200000,249462.4502635285,49462.4502635285,1.2473122513176425
2020-12-07,1,0.3015591285327905,-692989.5188062135,0.16804,318941.745986375,0.4047,200000,245525.6833408821,45525.6833408821,1.2276284167044105
2020-12-08,0,0.07524809651994799,0.0,0.15263,0.0,0.3797,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-09,0,0.5760634347637794,0.0,0.17206,0.0,0.3811,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-10,0,0.2711353707536217,0.0,0.16073,0.0,0.3698,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-11,0,-0.014833982571807815,0.0,0.15077,0.0,0.3558,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-12,0,-0.6348215191348575,0.0,0.15888,0.0,0.3921,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-13,0,0.20084798878636342,0.0,0.1761,0.0,0.3961,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-14,0,0.008477117253203657,0.0,0.1702,0.0,0.3868,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-15,0,-0.5242362664203716,0.0,0.1661,0.0,0.3915,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-16,0,0.8636844071375938,0.0,0.19321,0.0,0.4143,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-17,0,0.7745812889332275,0.0,0.18612,0.0,0.4072,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-18,0,0.53609669352028,0.0,0.18525,0.0,0.4128,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-19,0,-0.35986320840611213,0.0,0.18139,0.0,0.4236,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-20,0,0.7015192725412346,0.0,0.17666,0.0,0.3953,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-21,0,0.24240515399352003,0.0,0.16519,0.0,0.3779,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-22,0,-0.03999407928914224,0.0,0.16212,0.0,0.3751,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-23,-2,-2.3447127026736223,0.0,0.12661,0.0,0.3311,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-24,0,0.13346273349860233,0.0,0.15818,0.0,0.3641,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-25,0,-0.36404339287726334,0.0,0.15238,0.0,0.3588,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-26,0,-0.795009586081626,0.0,0.14673,0.0,0.3539,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-27,-2,-1.8438014353962384,0.0,0.14527,0.0,0.3738,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-28,-2,-1.9135125636628665,0.0,0.14448,0.0,0.3771,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-29,-2,-1.8091030722327468,0.0,0.13831,0.0,0.3652,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-30,-2,-1.9290481768264742,0.0,0.13175,0.0,0.3595,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2020-12-31,-2,-1.8502060986943378,0.0,0.12762,0.0,0.3548,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-01,-2,-1.806769392786024,0.0,0.13207,0.0,0.3744,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-02,-2,-1.5612643886084392,0.0,0.12751,0.0,0.3604,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-03,-2,-1.5151448220384223,0.0,0.13653,0.0,0.3923,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-04,0,0.24824601820802217,0.0,0.16404,0.0,0.3948,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-05,0,0.8110298444934066,0.0,0.19291,0.0,0.4447,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-06,2,3.862906375909071,0.0,0.33938,0.0,0.4618,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-07,2,2.658621342782068,0.0,0.31124,0.0,0.4386,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-08,2,1.9606849985576853,0.0,0.297,0.0,0.44,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-09,1,1.0242251284335724,-385521.15025162965,0.31054,221498.12765798534,0.5405,200000,239439.47599828214,39439.47599828214,1.1971973799914106
2021-01-10,1,0.6830707772108651,-385521.15025162965,0.2845,221498.12765798534,0.5276,200000,226543.1793989417,26543.17939894169,1.1327158969947084
2021-01-11,2,1.2200869887686578,0.0,0.27119,0.0,0.4365,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-12,2,1.3248117763211844,0.0,0.27993,0.0,0.4272,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-13,0,0.8347291830460669,0.0,0.30356,0.0,0.506,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-14,0,0.7772659568439899,0.0,0.3035,0.0,0.504,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-15,0,0.3541334176871005,0.0,0.28374,0.0,0.5154,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-16,0,0.3067906336885756,0.0,0.29075,0.0,0.5272,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-17,0,-0.0414404484434932,0.0,0.3038,0.0,0.5942,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-18,0,-0.011804245324245764,0.0,0.30544,0.0,0.5847,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-19,0,0.12902994317438005,0.0,0.29748,0.0,0.5422,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-20,0,-0.13435113765693127,0.0,0.29358,0.0,0.5582,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-21,0,-0.09537380419088227,0.0,0.2514,0.0,0.465,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-22,0,-0.33432208681328146,0.0,0.26941,0.0,0.5106,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-23,-1,-1.0306942474098142,458362.72382457455,0.26977,-220022.26335614853,0.562,200000,247305.02401231095,47305.024012310954,1.2365251200615548
2021-01-24,-1,-0.9672524839416167,458362.72382457455,0.27138,-220022.26335614853,0.5483,200000,245028.6829896893,45028.68298968929,1.2251434149484464
2021-01-25,-1,-0.9920209101403692,458362.72382457455,0.26102,-220022.26335614853,0.5207,200000,234207.430702237,34207.430702237005,1.171037153511185
2021-01-26,-2,-1.2313755051078106,0.0,0.26144,0.0,0.5435,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-01-27,-2,-2.178283311346197,0.0,0.23779,0.0,0.5832,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-01-28,0,-0.9550218752326524,0.0,0.29306,0.0,0.6086,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-01-29,0,-0.7632056425718398,0.0,0.29322,0.0,0.6009,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-01-30,0,-0.49440694486173636,0.0,0.32791,0.0,0.6542,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-01-31,-2,-1.5041575539447893,0.0,0.30704,0.0,0.7064,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-02-01,0,-0.8350551701993386,0.0,0.32323,0.0,0.6865,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-02-02,0,-0.22103355492797466,0.0,0.33932,0.0,0.6837,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-02-03,-1,-1.182454334786233,356291.8569796379,0.3467,-161303.71743907084,0.7658,200000,247052.77362968092,47052.773629680916,1.2352638681484045
2021-02-04,-2,-3.149099301727614,0.0,0.32569,0.0,1.0351,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-05,-2,-3.1691291051527712,0.0,0.35155,0.0,1.5939,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-06,-2,-2.1716022912555117,0.0,0.37739,0.0,1.4509,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-07,-2,-1.746717566858936,0.0,0.3854,0.0,1.4099,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-08,-2,-1.5718902287395051,0.0,0.3966,0.0,1.4689,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-09,-2,-1.4406968376377296,0.0,0.40022,0.0,1.5111,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-10,-2,-1.2013353940437668,0.0,0.41495,0.0,1.4998,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-11,-2,-1.2349505126908518,0.0,0.45604,0.0,1.7619,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-12,0,-0.8293428699515053,0.0,0.52853,0.0,1.8037,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-13,0,-0.6991112203166087,0.0,0.56456,0.0,1.8912,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-14,0,-0.7236147254525952,0.0,0.51591,0.0,1.7952,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-15,0,-0.47523693283177976,0.0,0.49474,0.0,1.6186,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-16,0,-0.41972060866945426,0.0,0.48534,0.0,1.5848,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-17,0,-0.23156975340097366,0.0,0.49737,0.0,1.5649,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-18,0,-0.2553970064663867,0.0,0.49656,0.0,1.6107,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-19,0,0.08854330826904785,0.0,0.51278,0.0,1.5594,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-20,0,0.02049939610290752,0.0,0.48613,0.0,1.5306,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-21,0,-0.3022469326322631,0.0,0.49601,0.0,1.7232,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-22,0,-0.007845274365815138,0.0,0.46363,0.0,1.563,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-23,-2,-1.4970810237075223,0.0,0.38652,0.0,1.5769,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-24,0,-0.6827415174098953,0.0,0.40538,0.0,1.5267,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-25,0,-0.6228307815957637,0.0,0.38022,0.0,1.3959,200000,297977.5566511649,97977.5566511649,1.4898877832558246
2021-02-26,0,0.6480422724475383,0.0,0.4003,0.0,1.3192,200000,297977.5566511649,97977.5566511649,1.4898877832558246
