date,statusList,zscore,HOTUSDT_position,HOTUSDT_price,QTUMUSDT_position,QTUMUSDT_price,init,total_asset,pnl,return
2021-02-26,2,1.3329710176818956,0.0,0.0028118,0.0,5.184,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-02-27,0,0.9873342390227975,0.0,0.0026422,0.0,5.267,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-02-28,0,0.8866229122236553,0.0,0.0024256,0.0,4.855,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-01,0,0.9765906780723504,0.0,0.002807,0.0,5.27,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-02,0,0.7915505447494091,0.0,0.0026748,0.0,5.193,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-03,0,0.6437755805464208,0.0,0.0026857,0.0,5.34,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-04,0,0.18945168154724398,0.0,0.0024918,0.0,5.685,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-05,0,0.24905051095721362,0.0,0.0030274,0.0,6.588,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-06,0,0.2590563897625375,0.0,0.0029855,0.0,6.315,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-07,0,0.2186733028573697,0.0,0.0030384,0.0,6.35,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-08,0,0.10642386929917926,0.0,0.0030073,0.0,6.314,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-09,0,0.019883157251676723,0.0,0.0031371,0.0,6.558,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-10,0,0.07856055614964322,0.0,0.0030958,0.0,6.23,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-11,0,0.13716528647066387,0.0,0.0031403,0.0,6.142,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-12,0,-0.1058408739331671,0.0,0.0029625,0.0,5.837,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-13,2,3.392662033125571,0.0,0.004619,0.0,6.122,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-14,2,3.916639442092498,0.0,0.0072737,0.0,5.832,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-15,2,2.6648066199531892,0.0,0.00708,0.0,5.95,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-16,2,1.842990992666683,0.0,0.0068416,0.0,6.368,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-17,2,1.8458555908051753,0.0,0.0071676,0.0,6.208,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-18,2,1.5144168154619915,0.0,0.0071323,0.0,6.372,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-19,2,1.4692376115694838,0.0,0.00815,0.0,7.005,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-20,2,1.2975318399974636,0.0,0.0077178,0.0,6.665,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-21,2,1.3124725244494537,0.0,0.0080067,0.0,6.596,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-22,0,0.9760808376420428,0.0,0.00742,0.0,6.538,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-23,0,0.7659054374306538,0.0,0.0076374,0.0,6.999,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-24,0,0.43079914634507643,0.0,0.0072311,0.0,7.226,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-25,0,0.19575458338976456,0.0,0.0077737,0.0,8.225,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-26,0,0.9286706809909595,0.0,0.0104099,0.0,8.635,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-27,0,0.7364071826321772,0.0,0.0099946,0.0,8.535,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-28,0,0.8948127413540817,0.0,0.0101872,0.0,8.207,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-29,2,1.6336904705065813,0.0,0.0129999,0.0,8.753,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-30,2,2.905114978742575,0.0,0.0181274,0.0,8.76,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-03-31,2,1.8425871699206788,0.0,0.0167518,0.0,9.389,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-01,2,1.5840708327345159,0.0,0.0173532,0.0,10.032,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-02,2,2.806995294953094,0.0,0.0242549,0.0,10.178,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-03,2,2.2287710863239525,0.0,0.0230732,0.0,9.749,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-04,2,2.128628857500044,0.0,0.0272443,0.0,10.77,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-05,2,1.6570520546307501,0.0,0.0285997,0.0,11.838,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-06,0,-0.08281654287319586,0.0,0.0227351,0.0,15.252,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-07,0,-0.4535714254058909,0.0,0.0204695,0.0,15.695,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-08,0,-0.3442850082481596,0.0,0.0231061,0.0,16.809,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-09,0,-0.4508588386212814,0.0,0.0209399,0.0,15.745,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-10,0,-0.694711193507104,0.0,0.0191341,0.0,15.907,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-11,0,-0.48956370601428273,0.0,0.0197457,0.0,14.94,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-12,0,-0.5696025364763723,0.0,0.0187987,0.0,14.51,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-13,0,-0.7136660085811417,0.0,0.0187208,0.0,15.052,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-14,-1,-1.0323552167762842,3049296.5523710162,0.01757,-3370.628526276109,15.895,200000,107152.2808503175,-92847.7191496825,0.5357614042515875
2021-04-15,-1,-1.1066571316062692,3049296.5523710162,0.0185614,-3370.628526276109,17.62,200000,115989.68766016443,-84010.31233983557,0.5799484383008222
2021-04-16,-1,-1.1112770235525564,3049296.5523710162,0.0190209,-3370.628526276109,18.348,200000,119844.6569931079,-80155.3430068921,0.5992232849655394
2021-04-17,-1,-0.9679175704876877,3049296.5523710162,0.0188709,-3370.628526276109,17.246,200000,115672.82987429597,-84327.17012570403,0.57836414937148
2021-04-18,-1,-1.193821623181876,3049296.5523710162,0.0170608,-3370.628526276109,18.38,200000,113975.59093364631,-86024.40906635369,0.5698779546682315
2021-04-19,-1,-1.1886617669357635,3049296.5523710162,0.0157814,-3370.628526276109,18.299,200000,109801.30001391447,-90198.69998608553,0.5490065000695723
2021-04-20,-1,-0.9818338388612894,3049296.5523710162,0.0160758,-3370.628526276109,17.496,200000,107992.39821233277,-92007.60178766723,0.5399619910616639
2021-04-21,-1,-0.8517266705385521,3049296.5523710162,0.0149,-3370.628526276109,15.787,200000,98646.63117464908,-101353.36882535092,0.49323315587324545
2021-04-22,-1,-0.7644589584657489,3049296.5523710162,0.0127212,-3370.628526276109,13.361,200000,83825.67904159726,-116174.32095840274,0.4191283952079863
2021-04-23,-1,-0.6426861811040981,3049296.5523710162,0.0128001,-3370.628526276109,13.052,200000,83024.74432496002,-116975.25567503998,0.41512372162480005
2021-04-24,-1,-0.46491102889713626,3049296.5523710162,0.0120997,-3370.628526276109,11.668,200000,76224.06713931322,-123775.93286068678,0.3811203356965661
2021-04-25,-1,-0.7607829503033765,3049296.5523710162,0.011748,-3370.628526276109,11.938,200000,76061.69924393889,-123938.30075606111,0.3803084962196944
2021-04-26,-1,-0.5938782734011718,3049296.5523710162,0.014055,-3370.628526276109,14.025,200000,90130.92812459706,-109869.07187540294,0.4506546406229853
2021-04-27,0,0.10321309674325503,0.0,0.016473,0.0,14.913,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-04-28,0,0.2087049890821962,0.0,0.015843,0.0,14.347,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-04-29,0,0.15265135192550358,0.0,0.015375,0.0,14.21,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-04-30,0,0.1135652352450712,0.0,0.016071,0.0,15.021,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-01,0,0.25997385850934224,0.0,0.016197,0.0,15.126,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-02,0,-0.12192008554468643,0.0,0.015528,0.0,15.237,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-03,0,-0.6368301397105375,0.0,0.01529,0.0,15.754,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-04,0,-0.42587544820494416,0.0,0.013525,0.0,13.793,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-05,-2,-2.1322457879251755,0.0,0.014775,0.0,17.768,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-06,-2,-3.176143813509762,0.0,0.014982,0.0,24.776,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-07,-2,-2.627485311802103,0.0,0.015233,0.0,26.732,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-08,-2,-2.1351809285450827,0.0,0.01477,0.0,25.673,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-09,-2,-2.0464435429032255,0.0,0.01442,0.0,27.365,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-10,-2,-1.7238449281546204,0.0,0.012672,0.0,23.534,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-11,-2,-1.690927906896104,0.0,0.01303,0.0,26.51,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-12,-2,-1.3656264972782985,0.0,0.010559,0.0,20.008,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-13,-1,-1.1781661728044568,4763884.531354017,0.01125,-2578.8519381066635,20.782,200000,107187.40195546536,-92812.59804453464,0.5359370097773268
2021-05-14,-1,-1.069128790023606,4763884.531354017,0.011847,-2578.8519381066635,21.944,200000,113028.06697276366,-86971.93302723634,0.5651403348638182
2021-05-15,-1,-0.9527928019103624,4763884.531354017,0.010849,-2578.8519381066635,19.938,200000,103100.53322263037,-96899.46677736963,0.5155026661131519
2021-05-16,-1,-0.6481676090566485,4763884.531354017,0.011639,-2578.8519381066635,19.315,200000,105257.37724495961,-94742.62275504039,0.526286886224798
2021-05-17,-1,-0.4600370688996536,4763884.531354017,0.010999,-2578.8519381066635,17.42,200000,97321.56672218091,-102678.43327781909,0.48660783361090454
2021-05-18,-1,-0.46986527924122806,4763884.531354017,0.011034,-2578.8519381066635,18.053,200000,99120.71595759982,-100879.28404240018,0.49560357978799907
2021-05-19,0,-0.16295582870143324,0.0,0.007187,0.0,10.861,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-20,0,-0.25696181269963086,0.0,0.008513,0.0,13.621,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-21,0,0.194886542956146,0.0,0.007614,0.0,11.104,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-22,0,0.6270489204198444,0.0,0.007051,0.0,9.698,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-23,0,0.9506686376832135,0.0,0.00601,0.0,8.109,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-24,0,0.7727578140582833,0.0,0.007672,0.0,11.282,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-25,2,2.30701138726122,0.0,0.009328,0.0,11.604,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-26,2,2.3019459278837062,0.0,0.010742,0.0,12.605,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-27,0,0.2562227387126624,0.0,0.009547,0.0,14.614,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-28,0,0.5949165927235159,0.0,0.008392,0.0,12.116,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-29,0,0.846275243050407,0.0,0.008174,0.0,11.254,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-30,1,1.0430834967186142,-5849940.59151701,0.008629,4423.338359989509,11.412,200000,100958.27472840055,-99041.72527159945,0.5047913736420027
2021-05-31,1,0.6645984148902694,-5849940.59151701,0.009011,4423.338359989509,12.402,200000,107572.05701074965,-92427.94298925035,0.5378602850537482
2021-06-01,1,0.5210849876446124,-5849940.59151701,0.008551,4423.338359989509,11.87,200000,102527.86833113742,-97472.13166886258,0.5126393416556871
2021-06-02,1,0.4849922664585777,-5849940.59151701,0.008754,4423.338359989509,12.096,200000,104715.080740573,-95284.919259427,0.523575403702865
2021-06-03,1,0.7121514971172415,-5849940.59151701,0.009274,4423.338359989509,12.41,200000,109145.97809319854,-90854.02190680146,0.5457298904659927
2021-06-04,1,0.7987567826680143,-5849940.59151701,0.008559,4423.338359989509,11.296,200000,100035.67163723557,-99964.32836276443,0.5001783581861778
2021-06-05,1,0.8272468990312792,-5849940.59151701,0.008355,4423.338359989509,10.927,200000,97210.07190172997,-102789.92809827003,0.48605035950864983
2021-06-06,1,0.8796784582507139,-5849940.59151701,0.008559,4423.338359989509,11.07,200000,99035.99716787795,-100964.00283212205,0.4951799858393898
2021-06-07,2,1.2945510745181537,0.0,0.007787,0.0,9.701,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-08,2,1.8245307590675248,0.0,0.007943,0.0,9.376,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-09,2,1.4183143287583764,0.0,0.008231,0.0,9.934,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-10,0,0.8992770449953368,0.0,0.007834,0.0,9.73,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-11,2,1.2207829587802779,0.0,0.00752,0.0,9.06,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-12,2,1.5056684394044468,0.0,0.007354,0.0,8.578,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-13,2,1.7764105485321504,0.0,0.008202,0.0,9.243,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-14,2,1.4895636186262526,0.0,0.008289,0.0,9.428,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-15,2,1.3319226871492547,0.0,0.008067,0.0,9.257,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-16,2,1.5310129894461046,0.0,0.007755,0.0,8.694,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-17,2,1.3838123449937563,0.0,0.007689,0.0,8.632,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-18,2,1.3582948828528059,0.0,0.007206,0.0,8.02,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-19,2,1.4238228466827434,0.0,0.007011,0.0,7.672,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-20,2,2.139901540375667,0.0,0.007439,0.0,7.545,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-21,2,2.744248823499877,0.0,0.005966,0.0,5.478,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-22,2,2.2895795136318475,0.0,0.005448,0.0,4.997,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-23,2,1.2644608511907451,0.0,0.005925,0.0,5.898,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-24,0,0.9805957898834966,0.0,0.006093,0.0,6.175,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-25,1,1.1139369528131386,-9311608.546133855,0.005563,9397.764575860421,5.512,200000,103600.95668428528,-96399.04331571472,0.5180047834214264
2021-06-26,1,0.6089223619734514,-9311608.546133855,0.005647,9397.764575860421,5.822,200000,107296.43882067726,-92703.56117932274,0.5364821941033863
2021-06-27,1,0.41811357575218044,-9311608.546133855,0.005911,9397.764575860421,6.16,200000,112931.14790349742,-87068.85209650258,0.5646557395174872
2021-06-28,0,0.137880037129058,0.0,0.005948,0.0,6.323,200000,99564.338903524,-100435.661096476,0.49782169451761993
2021-06-29,-2,-1.2741287834822634,0.0,0.006248,0.0,7.566,200000,99564.338903524,-100435.661096476,0.49782169451761993
2021-06-30,-2,-1.5957962339643403,0.0,0.006132,0.0,7.68,200000,99564.338903524,-100435.661096476,0.49782169451761993
2021-07-01,-1,-1.1880846729834742,8472118.694990128,0.005876,-7049.301819847352,7.062,200000,99564.338903524,-100435.661096476,0.49782169451761993
2021-07-02,-1,-1.1405264144535037,8472118.694990128,0.005883,-7049.301819847352,7.06,200000,99609.54513074923,-100390.45486925077,0.4980477256537462
2021-07-03,-1,-1.0574013048931394,8472118.694990128,0.006057,-7049.301819847352,7.251,200000,102430.11043126836,-97569.88956873164,0.5121505521563419
2021-07-04,-1,-1.021850003135591,8472118.694990128,0.006169,-7049.301819847352,7.395,200000,104394.08718716526,-95605.91281283474,0.5219704359358264
2021-07-05,-1,-0.7484629117837516,8472118.694990128,0.005957,-7049.301819847352,6.952,200000,99475.15731763499,-100524.84268236501,0.49737578658817494
2021-07-06,-1,-0.8818092544845139,8472118.694990128,0.006029,-7049.301819847352,7.167,200000,101600.74975494144,-98399.25024505856,0.5080037487747072
2021-07-07,-1,-0.7966950460572685,8472118.694990128,0.005991,-7049.301819847352,7.086,200000,100707.81579712419,-99292.18420287581,0.5035390789856209
2021-07-08,-1,-0.3644914004045848,8472118.694990128,0.00574,-7049.301819847352,6.495,200000,94415.17662915189,-105584.82337084811,0.47207588314575943
2021-07-09,-1,-0.6274455907711514,8472118.694990128,0.005803,-7049.301819847352,6.776,200000,96929.77391831338,-103070.22608168662,0.48464886959156694
2021-07-10,-1,-0.5564557659210896,8472118.694990128,0.005689,-7049.301819847352,6.639,200000,94998.1980377654,-105001.8019622346,0.47499099018882696
2021-07-11,-1,-0.4484172579025259,8472118.694990128,0.005761,-7049.301819847352,6.7,200000,96038.19799481539,-103961.80200518461,0.48019098997407694
2021-07-12,-1,-0.3895717528706293,8472118.694990128,0.005621,-7049.301819847352,6.548,200000,93780.60750089996,-106219.39249910004,0.4689030375044998
2021-07-13,0,0.018045656919267374,0.0,0.005462,0.0,6.212,200000,97079.88949637966,-102920.11050362034,0.48539944748189834
2021-07-14,0,0.20864311576310432,0.0,0.005484,0.0,6.2,200000,97079.88949637966,-102920.11050362034,0.48539944748189834
2021-07-15,0,0.4047630270012658,0.0,0.005239,0.0,5.92,200000,97079.88949637966,-102920.11050362034,0.48539944748189834
2021-07-16,1,1.1157005609378172,-9678952.093357893,0.005015,8780.742537660968,5.528,200000,97079.88949637968,-102920.11050362032,0.48539944748189834
2021-07-17,2,1.8808438789215152,0.0,0.005169,0.0,5.565,200000,98245.56064486332,-101754.43935513668,0.4912278032243166
2021-07-18,2,1.3114698891833068,0.0,0.005114,0.0,5.67,200000,98245.56064486332,-101754.43935513668,0.4912278032243166
2021-07-19,1,1.1944203785458234,-10244584.008849148,0.004795,9244.03092255018,5.314,200000,98245.56064486332,-101754.43935513668,0.4912278032243166
2021-07-20,1,0.9122647385212268,-10244584.008849148,0.004455,9244.03092255018,4.977,200000,91647.16366095521,-108352.83633904479,0.458235818304776
2021-07-21,1,0.5921163998883606,-10244584.008849148,0.004785,9244.03092255018,5.388,200000,98827.17309304356,-101172.82690695644,0.4941358654652178
2021-07-22,0,0.013985061774659467,0.0,0.004895,0.0,5.6,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-23,0,0.09409993934861205,0.0,0.005155,0.0,5.87,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-24,0,-0.9704792237161695,0.0,0.005202,0.0,6.088,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-25,0,-0.7690362199164792,0.0,0.005339,0.0,6.213,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-26,2,2.2801371710960203,0.0,0.005932,0.0,6.312,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-27,2,2.630873995046795,0.0,0.006306,0.0,6.514,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-28,2,1.4259913086453848,0.0,0.006218,0.0,6.638,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-29,0,0.905378146149532,0.0,0.006245,0.0,6.766,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-30,0,-0.43954928600091003,0.0,0.006373,0.0,7.228,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-07-31,-2,-2.6527575188901404,0.0,0.006315,0.0,7.986,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-08-01,-1,-1.0974091083799415,7761142.666819188,0.006225,-6589.349850102215,7.332,200000,96626.22620189888,-103373.77379810112,0.48313113100949445
2021-08-02,-2,-2.3210039147979593,0.0,0.006227,0.0,7.986,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-03,-2,-1.8203639043449098,0.0,0.006138,0.0,7.779,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-04,-2,-1.4682442734923244,0.0,0.006376,0.0,7.993,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-05,-2,-1.2278279358801905,0.0,0.006532,0.0,8.133,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-06,0,0.484554939376696,0.0,0.007851,0.0,8.752,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-07,-2,-2.2107900685947377,0.0,0.007848,0.0,10.89,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-08,0,-0.9310697058532496,0.0,0.008157,0.0,10.247,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-09,0,-0.8722805280633108,0.0,0.008541,0.0,10.755,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-10,0,0.9336435393891899,0.0,0.009772,0.0,10.689,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-11,2,2.496584205910799,0.0,0.011505,0.0,10.795,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-12,2,2.081442610648766,0.0,0.010991,0.0,10.31,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-13,0,-0.04604988513034209,0.0,0.012131,0.0,13.981,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-14,0,-0.34453327363884717,0.0,0.011825,0.0,14.1,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-15,0,-0.12168080738807148,0.0,0.011787,0.0,13.778,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-16,0,-0.08731802565430181,0.0,0.011304,0.0,13.249,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-17,0,-0.3663174690643993,0.0,0.010245,0.0,12.446,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-18,0,-0.638943633017039,0.0,0.010253,0.0,12.929,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-19,0,-0.42128673388809046,0.0,0.010762,0.0,13.314,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-20,0,-0.5292247748464205,0.0,0.011314,0.0,14.152,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-21,0,-0.649728129672595,0.0,0.010777,0.0,13.727,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-22,0,-0.34567331720796773,0.0,0.011033,0.0,13.555,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-23,0,-0.41731437214198336,0.0,0.011176,0.0,13.816,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-24,0,-0.12599611080316284,0.0,0.010591,0.0,12.666,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-25,0,-0.07813253509504085,0.0,0.010917,0.0,12.961,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-26,0,-0.05371232923017816,0.0,0.00995,0.0,11.822,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-27,0,-0.367601217565201,0.0,0.010566,0.0,12.854,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-28,0,0.5914695773294484,0.0,0.011382,0.0,12.597,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-29,0,-0.08810014773142343,0.0,0.011022,0.0,12.926,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-30,0,-0.0012125186844139878,0.0,0.010465,0.0,12.217,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-08-31,0,0.06568385607886487,0.0,0.010549,0.0,12.414,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-09-01,0,-0.037399394348448335,0.0,0.011023,0.0,13.23,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-09-02,2,3.2756734946792108,0.0,0.012984,0.0,13.249,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-09-03,2,1.4716552069517856,0.0,0.012381,0.0,13.597,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-09-04,0,0.18345580376682094,0.0,0.012047,0.0,14.146,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-09-05,0,-0.6420422886568907,0.0,0.013077,0.0,16.112,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-09-06,-1,-1.0881717652987415,4100777.680557988,0.012305,-3230.685022041491,15.619,200000,100920.1387185321,-99079.8612814679,0.5046006935926605
2021-09-07,-1,-0.7980576190477295,4100777.680557988,0.010046,-3230.685022041491,12.52,200000,81644.58905484501,-118355.41094515499,0.4082229452742251
2021-09-08,-1,-0.567785090167674,4100777.680557988,0.010142,-3230.685022041491,12.466,200000,81863.80672098833,-118136.19327901167,0.4093190336049416
2021-09-09,-2,-1.570444679976114,0.0,0.010196,0.0,13.402,200000,102406.2501529629,-97593.7498470371,0.5120312507648145
2021-09-10,-2,-1.4723695034741884,0.0,0.009741,0.0,12.78,200000,102406.2501529629,-97593.7498470371,0.5120312507648145
2021-09-11,-2,-1.2680059056263437,0.0,0.009819,0.0,12.792,200000,102406.2501529629,-97593.7498470371,0.5120312507648145
2021-09-12,-2,-1.5066046054532687,0.0,0.010011,0.0,13.404,200000,102406.2501529629,-97593.7498470371,0.5120312507648145
2021-09-13,-1,-1.007124323040318,5328663.240345661,0.009609,-4103.143286840408,12.479,200000,102406.2501529629,-97593.7498470371,0.5120312507648145
2021-09-14,-1,-0.9542541583715636,5328663.240345661,0.009865,-4103.143286840408,12.845,200000,105272.13838547499,-94727.86161452501,0.5263606919273749
2021-09-15,-1,-0.7678700656676849,5328663.240345661,0.010107,-4103.143286840408,13.04,200000,107361.78783057252,-92638.21216942748,0.5368089391528625
2021-09-16,-1,-0.8117666545403662,5328663.240345661,0.009743,-4103.143286840408,12.672,200000,103912.19768152942,-96087.80231847058,0.5195609884076471
2021-09-17,-1,-0.8577870995237608,5328663.240345661,0.009506,-4103.143286840408,12.496,200000,101927.1512750836,-98072.8487249164,0.5096357563754179
2021-09-18,-1,-0.5467674609420956,5328663.240345661,0.009731,-4103.143286840408,12.549,200000,103343.5670983639,-96656.4329016361,0.5167178354918195
2021-09-19,-1,-0.44175925269854993,5328663.240345661,0.009469,-4103.143286840408,12.17,200000,100392.36602368082,-99607.63397631918,0.5019618301184041
